pressure_9_am,min_temp_c,wind_speed_3_pm,humidity_3_pm,wind_gust_speed,wind_dir_3_pm,location,temp_3_pm_c,cloud_3_pm,max_temp_c,pressure_3_pm,sunshine,humidity_9_am,evaporation,rain_tomorrow,rainfall,cloud_9_am,rain_today,temp_9_am_c,wind_gust_dir,wind_dir_9_am,date,wind_speed_9_am
1015.7,15.4,35.0,82.0,76.0,E,CoffsHarbour,18.1,8.0,19.5,1013.6,0.0,80.0,4.0,Yes,42.8,8.0,Yes,18.4,ESE,ESE,2009-05-21,41.0
1014.4,15.7,44.0,78.0,87.0,E,CoffsHarbour,19.8,7.0,20.2,1011.0,0.0,90.0,,Yes,76.0,8.0,Yes,17.6,ESE,ESE,2009-05-22,46.0
1017.3,17.1,41.0,69.0,69.0,ESE,CoffsHarbour,20.3,8.0,20.5,1016.8,0.0,82.0,4.8,Yes,19.6,8.0,Yes,18.8,E,ESE,2009-05-23,39.0
1023.6,17.5,20.0,60.0,48.0,SE,CoffsHarbour,20.1,6.0,21.5,1022.3,0.7,67.0,2.6,Yes,3.6,7.0,Yes,19.7,SE,ESE,2009-05-24,22.0
1024.5,13.8,13.0,81.0,26.0,WNW,CoffsHarbour,17.7,7.0,19.5,1022.4,0.2,89.0,2.8,No,2.8,7.0,Yes,17.0,E,SW,2009-05-25,11.0
1022.8,12.5,13.0,73.0,22.0,NNE,CoffsHarbour,19.2,6.0,20.1,1020.3,2.7,82.0,1.2,No,0.4,6.0,No,16.0,SW,SSW,2009-05-26,9.0
1020.2,10.7,9.0,56.0,20.0,SSE,CoffsHarbour,20.0,2.0,21.1,1017.4,8.9,78.0,1.2,No,0.0,5.0,No,16.3,NW,SSW,2009-05-27,6.0
1019.9,11.9,11.0,72.0,22.0,SSE,CoffsHarbour,20.1,2.0,20.9,1017.8,9.4,79.0,1.4,Yes,0.0,2.0,No,17.2,S,S,2009-05-28,9.0
1020.5,13.8,31.0,70.0,50.0,S,CoffsHarbour,18.6,6.0,19.8,1018.6,7.1,93.0,2.0,No,1.4,5.0,Yes,16.2,SSW,WSW,2009-05-29,9.0
1024.7,12.7,30.0,53.0,43.0,S,CoffsHarbour,19.2,5.0,20.0,1023.7,8.5,63.0,2.4,Yes,0.0,3.0,No,16.8,SSW,WSW,2009-05-30,17.0
1030.8,13.2,24.0,58.0,39.0,ESE,CoffsHarbour,18.4,7.0,18.6,1028.8,2.8,92.0,3.4,No,3.4,7.0,Yes,14.3,ESE,SW,2009-05-31,15.0
1030.9,10.7,19.0,85.0,33.0,SW,CoffsHarbour,16.1,7.0,19.0,1028.1,3.6,80.0,1.4,Yes,0.4,5.0,No,15.1,SW,SW,2009-06-01,17.0
1028.9,12.3,9.0,76.0,28.0,S,CoffsHarbour,18.2,7.0,18.6,1025.6,2.5,92.0,2.6,Yes,11.2,6.0,Yes,14.5,SW,SW,2009-06-02,15.0
1025.0,13.5,9.0,76.0,17.0,SE,CoffsHarbour,19.1,5.0,20.1,1021.2,6.9,94.0,1.0,Yes,7.4,6.0,Yes,15.8,S,SW,2009-06-03,11.0
1020.8,13.3,9.0,78.0,20.0,ENE,CoffsHarbour,18.8,5.0,20.2,1015.9,3.6,97.0,1.8,No,1.6,7.0,Yes,15.8,NE,,2009-06-04,0.0
1015.7,10.5,11.0,70.0,19.0,ENE,CoffsHarbour,20.5,3.0,21.5,1012.2,8.2,90.0,0.8,No,0.6,3.0,No,15.9,SW,S,2009-06-05,9.0
1015.3,8.5,11.0,48.0,30.0,SE,CoffsHarbour,18.5,1.0,19.2,1011.8,9.1,71.0,1.8,No,0.0,2.0,No,14.5,WSW,W,2009-06-06,6.0
1010.5,10.8,9.0,59.0,,E,CoffsHarbour,19.2,2.0,20.0,1007.0,6.8,64.0,1.8,No,0.0,7.0,No,14.7,,N,2009-06-07,15.0
1013.2,6.0,17.0,50.0,,NNE,CoffsHarbour,18.8,1.0,20.0,1010.6,9.5,66.0,1.4,No,0.0,1.0,No,15.5,,,2009-06-08,0.0
1014.4,8.2,7.0,43.0,,SE,CoffsHarbour,17.8,3.0,19.0,1011.4,7.2,44.0,1.8,No,0.0,2.0,No,16.3,,WSW,2009-06-09,2.0
1015.0,6.4,17.0,26.0,,SW,CoffsHarbour,18.0,1.0,18.9,1012.3,9.5,48.0,1.8,No,0.0,1.0,No,14.4,,NW,2009-06-10,17.0
1020.1,4.2,9.0,43.0,,ESE,CoffsHarbour,16.0,0.0,16.9,1017.2,9.6,39.0,2.2,No,0.0,5.0,No,12.5,,SW,2009-06-11,20.0
1023.2,3.4,13.0,49.0,,SE,CoffsHarbour,17.6,1.0,18.1,1020.2,9.5,55.0,1.8,No,0.0,1.0,No,13.1,,SW,2009-06-12,17.0
1019.3,7.0,9.0,52.0,31.0,ESE,CoffsHarbour,18.3,3.0,21.3,1015.4,9.0,54.0,1.8,No,0.0,7.0,No,14.5,NW,WNW,2009-06-13,13.0
1016.5,3.6,15.0,49.0,54.0,NNE,CoffsHarbour,17.8,5.0,19.0,1012.1,7.9,59.0,1.6,No,0.0,1.0,No,14.1,SSW,NW,2009-06-14,7.0
1014.2,8.8,11.0,59.0,28.0,ENE,CoffsHarbour,19.0,4.0,20.7,1011.1,5.1,72.0,1.2,Yes,0.0,6.0,No,14.2,WNW,SSW,2009-06-15,7.0
1016.8,7.7,11.0,45.0,33.0,SE,CoffsHarbour,18.6,1.0,19.5,1016.1,9.4,56.0,2.8,No,10.6,0.0,Yes,15.5,WSW,WSW,2009-06-16,17.0
1022.8,9.2,28.0,70.0,48.0,SSW,CoffsHarbour,17.0,7.0,18.2,1021.8,5.8,70.0,1.8,Yes,0.0,2.0,No,16.5,SSW,SW,2009-06-17,24.0
1025.2,12.4,13.0,85.0,39.0,SE,CoffsHarbour,15.6,7.0,16.0,1023.5,0.0,72.0,2.8,Yes,12.2,7.0,Yes,15.2,SSE,SW,2009-06-18,24.0
1025.3,13.2,28.0,81.0,52.0,ESE,CoffsHarbour,15.7,7.0,17.0,1023.5,0.0,96.0,0.2,Yes,55.8,7.0,Yes,13.8,ENE,SW,2009-06-19,20.0
1025.3,12.7,7.0,90.0,37.0,NNW,CoffsHarbour,17.7,6.0,19.2,1022.4,1.6,97.0,,Yes,70.0,8.0,Yes,14.8,E,W,2009-06-20,9.0
1023.6,14.7,15.0,78.0,54.0,NE,CoffsHarbour,19.2,7.0,19.6,1020.8,0.0,97.0,0.8,Yes,12.0,8.0,Yes,16.2,NNE,WNW,2009-06-21,11.0
1019.5,16.0,9.0,80.0,56.0,ENE,CoffsHarbour,18.1,7.0,19.0,1017.7,0.6,96.0,,Yes,71.2,8.0,Yes,16.6,NE,SW,2009-06-22,13.0
1019.6,12.5,19.0,69.0,30.0,S,CoffsHarbour,18.7,2.0,19.1,1015.8,7.7,89.0,2.6,No,13.6,5.0,Yes,14.7,SSE,WSW,2009-06-23,11.0
1016.8,7.7,9.0,59.0,22.0,NE,CoffsHarbour,20.6,4.0,21.4,1013.0,8.3,82.0,1.2,No,0.2,3.0,No,15.3,NW,WNW,2009-06-24,6.0
1015.8,10.0,6.0,76.0,28.0,WNW,CoffsHarbour,14.6,7.0,15.1,1013.1,1.1,62.0,1.6,No,0.0,7.0,No,14.7,WNW,SSE,2009-06-25,7.0
1012.7,10.8,9.0,70.0,17.0,S,CoffsHarbour,17.1,7.0,19.4,1009.4,2.9,78.0,0.6,No,0.8,7.0,No,14.8,SW,NW,2009-06-26,7.0
1006.7,10.8,20.0,68.0,39.0,S,CoffsHarbour,17.1,6.0,18.0,1003.2,2.8,89.0,1.2,No,0.0,7.0,No,13.6,SSW,WSW,2009-06-27,7.0
1007.1,8.6,13.0,55.0,22.0,N,CoffsHarbour,18.4,3.0,19.5,1005.1,8.4,69.0,1.0,No,0.0,3.0,No,16.5,SW,W,2009-06-28,6.0
1013.2,5.8,13.0,35.0,22.0,E,CoffsHarbour,18.6,1.0,19.6,1012.3,9.5,65.0,1.0,No,0.0,0.0,No,14.8,SW,NNE,2009-06-29,6.0
1016.8,5.7,15.0,42.0,31.0,N,CoffsHarbour,21.6,2.0,22.5,1013.2,9.4,75.0,1.8,No,0.0,5.0,No,15.3,NNW,,2009-06-30,0.0
1010.0,10.5,20.0,47.0,41.0,N,CoffsHarbour,23.5,2.0,23.9,1005.1,9.1,52.0,1.6,No,0.0,4.0,No,17.9,N,NNE,2009-07-01,4.0
1011.1,8.9,11.0,39.0,28.0,NE,CoffsHarbour,18.2,6.0,18.9,1007.7,4.2,63.0,2.4,No,0.0,7.0,No,13.2,WSW,W,2009-07-02,7.0
1006.9,6.5,31.0,23.0,57.0,WSW,CoffsHarbour,18.1,1.0,19.3,1003.2,9.3,46.0,2.0,No,0.0,3.0,No,16.5,SW,NW,2009-07-03,9.0
1012.3,4.5,13.0,31.0,30.0,SE,CoffsHarbour,17.4,0.0,18.4,1011.4,9.5,47.0,3.2,No,0.0,0.0,No,13.4,SSW,WNW,2009-07-04,13.0
1016.0,3.9,17.0,37.0,35.0,SSE,CoffsHarbour,17.2,7.0,18.8,1015.3,6.9,60.0,1.8,No,0.0,6.0,No,13.2,S,NW,2009-07-05,6.0
1021.2,3.7,19.0,47.0,35.0,N,CoffsHarbour,16.8,6.0,18.8,1018.2,6.8,69.0,2.2,No,0.0,6.0,No,12.8,NNW,W,2009-07-06,7.0
1021.8,9.1,28.0,58.0,41.0,SW,CoffsHarbour,16.0,7.0,17.3,1020.1,4.7,57.0,1.4,Yes,0.0,6.0,No,14.1,S,SW,2009-07-07,19.0
1026.2,10.7,17.0,89.0,48.0,SW,CoffsHarbour,13.0,7.0,17.6,1025.0,4.1,66.0,2.6,Yes,3.0,4.0,Yes,14.6,S,SW,2009-07-08,26.0
1026.5,10.7,22.0,76.0,50.0,SW,CoffsHarbour,15.2,7.0,16.1,1024.0,5.1,91.0,3.8,Yes,15.2,6.0,Yes,11.7,ESE,SW,2009-07-09,22.0
1023.4,10.9,31.0,74.0,46.0,SSW,CoffsHarbour,16.4,5.0,17.5,1021.0,5.3,77.0,3.8,Yes,13.6,6.0,Yes,14.1,SSW,SW,2009-07-10,28.0
1020.4,12.0,24.0,55.0,37.0,S,CoffsHarbour,17.0,3.0,18.2,1017.9,7.1,68.0,3.8,No,9.0,3.0,Yes,14.7,SW,SW,2009-07-11,20.0
1017.1,6.4,20.0,60.0,30.0,NE,CoffsHarbour,18.6,0.0,20.2,1013.2,9.7,76.0,1.0,No,0.0,1.0,No,14.6,NNE,NW,2009-07-12,15.0
1009.1,10.3,17.0,66.0,35.0,NE,CoffsHarbour,20.9,3.0,23.7,1006.2,9.7,55.0,1.6,No,0.0,1.0,No,17.0,NNW,NE,2009-07-13,15.0
1009.6,10.1,13.0,46.0,35.0,E,CoffsHarbour,17.1,2.0,17.5,1007.2,9.1,65.0,2.2,No,0.0,2.0,No,14.4,WNW,SSW,2009-07-14,15.0
1011.1,5.1,11.0,58.0,30.0,NNW,CoffsHarbour,14.8,7.0,17.9,1009.1,4.5,57.0,2.4,No,0.0,5.0,No,14.1,NW,NW,2009-07-15,13.0
1011.6,4.8,6.0,56.0,30.0,SW,CoffsHarbour,15.3,5.0,17.0,1008.9,7.4,60.0,1.8,No,0.0,3.0,No,12.6,SW,,2009-07-16,0.0
1015.5,7.5,31.0,45.0,56.0,SSW,CoffsHarbour,17.5,5.0,18.2,1015.8,9.0,48.0,1.2,No,0.0,2.0,No,14.5,SW,SW,2009-07-17,28.0
1022.7,5.3,15.0,58.0,24.0,E,CoffsHarbour,17.0,1.0,17.8,1019.7,9.1,67.0,2.4,No,0.0,1.0,No,14.3,SW,SW,2009-07-18,7.0
1022.3,6.3,11.0,47.0,22.0,E,CoffsHarbour,18.1,1.0,18.7,1020.2,9.7,62.0,1.8,No,0.0,1.0,No,14.9,NW,WNW,2009-07-19,13.0
1025.6,5.0,22.0,35.0,39.0,NNE,CoffsHarbour,20.2,0.0,21.8,1022.4,9.8,63.0,1.8,No,0.0,1.0,No,15.5,N,NNW,2009-07-20,11.0
1023.9,8.4,26.0,48.0,31.0,N,CoffsHarbour,21.1,4.0,23.0,1018.5,8.8,56.0,2.2,No,0.0,1.0,No,16.7,NNW,WNW,2009-07-21,17.0
1016.6,15.3,17.0,65.0,39.0,N,CoffsHarbour,20.0,7.0,23.6,1012.6,5.8,52.0,3.0,No,0.0,4.0,No,20.2,N,NW,2009-07-22,13.0
1013.5,12.5,13.0,35.0,28.0,ESE,CoffsHarbour,20.1,0.0,21.1,1012.5,9.6,46.0,2.2,No,0.0,1.0,No,20.6,SW,WSW,2009-07-23,13.0
1023.6,8.1,30.0,56.0,41.0,S,CoffsHarbour,17.2,1.0,18.0,1023.0,8.4,48.0,3.4,Yes,0.0,1.0,No,14.7,SSE,SW,2009-07-24,22.0
1026.4,7.9,13.0,54.0,22.0,E,CoffsHarbour,17.3,4.0,18.3,1023.3,7.3,80.0,2.4,No,1.4,6.0,Yes,13.0,SW,W,2009-07-25,2.0
1021.4,8.4,19.0,65.0,37.0,NNW,CoffsHarbour,16.3,7.0,18.9,1016.6,2.4,67.0,1.8,No,0.0,7.0,No,15.9,NNW,N,2009-07-26,13.0
1014.6,10.8,20.0,46.0,41.0,SSE,CoffsHarbour,18.2,1.0,20.1,1015.4,10.0,67.0,1.0,No,0.0,1.0,No,16.3,NW,S,2009-07-27,13.0
1022.9,3.8,15.0,45.0,28.0,SSE,CoffsHarbour,17.0,1.0,17.8,1020.9,10.6,68.0,3.0,No,0.0,0.0,No,13.1,SW,SW,2009-07-28,9.0
1024.5,3.6,13.0,44.0,20.0,SE,CoffsHarbour,17.1,1.0,17.7,1022.6,9.9,61.0,2.8,No,0.0,0.0,No,14.2,SE,NW,2009-07-29,6.0
1024.9,6.3,22.0,52.0,35.0,NNE,CoffsHarbour,17.7,1.0,20.0,1020.5,9.1,58.0,1.2,No,0.0,1.0,No,15.8,NNE,NW,2009-07-30,9.0
1021.8,4.5,19.0,36.0,33.0,SSW,CoffsHarbour,19.3,0.0,19.7,1018.9,10.0,65.0,3.2,No,0.0,0.0,No,13.1,SW,SW,2009-07-31,17.0
1025.7,4.8,13.0,50.0,19.0,ENE,CoffsHarbour,17.5,0.0,17.8,1022.4,10.0,64.0,2.4,No,0.0,0.0,No,14.3,SSE,,2009-08-01,0.0
1027.6,4.6,15.0,63.0,26.0,NE,CoffsHarbour,17.4,1.0,18.1,1023.9,10.2,71.0,2.0,No,0.0,1.0,No,14.1,NNE,SW,2009-08-02,7.0
1021.7,5.7,13.0,41.0,22.0,E,CoffsHarbour,18.7,0.0,20.2,1019.9,10.0,57.0,2.0,No,0.0,0.0,No,14.4,NW,SW,2009-08-03,7.0
1023.1,7.4,26.0,54.0,35.0,NNE,CoffsHarbour,19.0,8.0,20.1,1018.2,9.7,67.0,1.8,No,0.0,2.0,No,17.5,NNE,NW,2009-08-04,9.0
1021.9,7.0,15.0,44.0,28.0,SE,CoffsHarbour,17.8,5.0,18.7,1020.6,7.9,73.0,2.6,No,0.0,7.0,No,14.2,SSW,SSW,2009-08-05,11.0
1024.2,4.8,19.0,63.0,28.0,NE,CoffsHarbour,18.4,3.0,19.0,1020.3,10.0,67.0,2.8,No,0.0,1.0,No,14.9,ENE,SW,2009-08-06,7.0
1019.8,9.4,30.0,63.0,39.0,NNE,CoffsHarbour,20.0,3.0,23.0,1014.8,10.3,58.0,2.4,No,0.0,4.0,No,18.3,NNE,NW,2009-08-07,20.0
1021.2,11.0,26.0,33.0,54.0,S,CoffsHarbour,17.2,1.0,18.1,1018.8,10.4,46.0,3.2,No,0.0,1.0,No,14.9,S,SW,2009-08-08,26.0
1020.5,3.1,13.0,36.0,19.0,E,CoffsHarbour,17.2,2.0,18.1,1017.9,9.7,59.0,3.0,No,0.0,3.0,No,14.1,ESE,WNW,2009-08-09,7.0
1020.8,6.7,,64.0,44.0,,CoffsHarbour,18.7,7.0,21.2,1018.0,9.3,57.0,2.2,No,0.0,8.0,No,16.2,NNE,NNW,2009-08-10,9.0
1019.6,12.6,35.0,54.0,48.0,NNE,CoffsHarbour,20.4,5.0,22.3,1015.4,7.9,58.0,2.8,No,0.0,2.0,No,18.8,N,N,2009-08-11,15.0
1014.0,13.7,24.0,71.0,37.0,NNE,CoffsHarbour,20.1,7.0,24.5,1009.7,2.7,64.0,3.6,No,0.0,7.0,No,16.5,NNE,NNW,2009-08-12,9.0
1015.5,8.3,13.0,38.0,28.0,E,CoffsHarbour,20.1,0.0,21.2,1012.3,10.2,62.0,2.6,No,0.0,0.0,No,18.2,SSW,W,2009-08-13,7.0
1018.0,6.8,19.0,49.0,35.0,SE,CoffsHarbour,18.9,1.0,20.4,1016.3,10.2,41.0,2.8,No,0.0,0.0,No,17.9,WSW,SW,2009-08-14,20.0
1020.5,7.1,17.0,49.0,30.0,NE,CoffsHarbour,19.8,0.0,21.9,1017.1,10.4,57.0,2.8,No,0.0,0.0,No,17.3,NW,NNW,2009-08-15,13.0
1019.4,6.1,28.0,55.0,37.0,NNE,CoffsHarbour,21.4,0.0,23.9,1013.9,10.1,57.0,2.6,No,0.0,0.0,No,17.2,NNE,NNE,2009-08-16,4.0
1013.7,11.9,28.0,35.0,50.0,NNW,CoffsHarbour,28.1,3.0,29.2,1009.2,2.3,44.0,2.6,No,0.0,6.0,No,22.0,SSW,NW,2009-08-17,13.0
1026.7,9.4,20.0,51.0,54.0,SSE,CoffsHarbour,18.6,1.0,19.5,1025.0,10.7,36.0,2.6,No,0.0,1.0,No,16.2,S,SW,2009-08-18,20.0
1027.8,6.6,15.0,52.0,26.0,E,CoffsHarbour,19.1,1.0,19.3,1023.9,10.5,68.0,2.8,No,0.0,1.0,No,16.8,WSW,SW,2009-08-19,17.0
1021.1,9.1,28.0,60.0,35.0,NNE,CoffsHarbour,20.2,4.0,23.3,1016.0,8.4,61.0,2.6,No,0.0,4.0,No,17.7,NE,NNW,2009-08-20,13.0
1013.9,10.7,26.0,59.0,46.0,NNE,CoffsHarbour,21.7,6.0,26.0,1007.3,9.7,59.0,2.4,No,0.0,3.0,No,19.1,NW,NNE,2009-08-21,11.0
1011.9,16.2,15.0,71.0,43.0,S,CoffsHarbour,19.6,7.0,24.1,1011.0,2.8,62.0,3.4,No,0.0,7.0,No,20.1,SSE,W,2009-08-22,9.0
1014.1,14.3,24.0,66.0,37.0,NE,CoffsHarbour,23.4,3.0,27.9,1009.9,6.8,69.0,1.8,No,0.2,6.0,No,20.6,NNE,N,2009-08-23,13.0
1009.1,16.3,22.0,48.0,50.0,NE,CoffsHarbour,27.8,1.0,34.0,1004.1,10.5,29.0,3.0,No,0.0,1.0,No,27.9,NW,NW,2009-08-24,30.0
1007.0,14.3,17.0,46.0,35.0,ESE,CoffsHarbour,24.3,2.0,31.1,1006.3,10.6,29.0,5.2,No,0.0,1.0,No,27.3,WNW,NW,2009-08-25,19.0
1014.2,6.9,19.0,35.0,28.0,N,CoffsHarbour,22.1,1.0,22.4,1013.8,10.6,30.0,4.4,No,0.0,3.0,No,19.4,N,N,2009-08-26,9.0
1020.0,5.0,22.0,69.0,37.0,NE,CoffsHarbour,21.6,0.0,23.4,1015.8,10.6,44.0,3.8,No,0.0,0.0,No,19.2,NE,WNW,2009-08-27,4.0
1017.5,8.4,11.0,44.0,22.0,E,CoffsHarbour,21.8,0.0,24.0,1014.4,8.6,41.0,3.0,No,0.0,0.0,No,21.0,SSW,WSW,2009-08-28,2.0
1013.7,12.7,28.0,49.0,48.0,N,CoffsHarbour,25.5,3.0,26.2,1005.7,6.3,63.0,2.8,No,0.6,6.0,No,19.4,N,NNE,2009-08-29,19.0
1011.2,19.3,4.0,38.0,43.0,ESE,CoffsHarbour,21.7,5.0,25.1,1010.5,4.1,32.0,4.2,No,0.0,5.0,No,23.2,W,W,2009-08-30,30.0
1018.7,12.6,13.0,43.0,26.0,E,CoffsHarbour,17.7,1.0,18.8,1015.9,7.3,46.0,2.2,No,0.2,7.0,No,14.8,WSW,WSW,2009-08-31,11.0
1022.6,4.7,15.0,35.0,30.0,E,CoffsHarbour,19.3,0.0,20.4,1019.9,10.7,41.0,3.2,No,0.0,1.0,No,16.9,SSE,WSW,2009-09-01,13.0
1024.1,7.8,24.0,59.0,35.0,NE,CoffsHarbour,20.8,2.0,21.8,1021.0,10.2,61.0,3.0,No,0.0,2.0,No,19.0,NE,SE,2009-09-02,11.0
1023.7,12.2,37.0,54.0,52.0,NNE,CoffsHarbour,20.7,5.0,23.1,1019.7,9.0,51.0,3.4,No,0.0,1.0,No,20.6,NNE,NNW,2009-09-03,19.0
1019.3,15.8,33.0,77.0,50.0,NNE,CoffsHarbour,19.5,7.0,23.6,1014.1,2.3,64.0,4.4,Yes,0.6,7.0,No,18.3,NNE,N,2009-09-04,9.0
1013.5,14.8,20.0,53.0,44.0,SSE,CoffsHarbour,19.6,3.0,21.2,1013.5,9.2,67.0,2.8,No,1.6,3.0,Yes,19.2,S,S,2009-09-05,31.0
1018.3,9.4,17.0,61.0,20.0,E,CoffsHarbour,20.1,2.0,21.2,1015.0,10.6,41.0,4.0,No,0.0,1.0,No,19.7,SE,SE,2009-09-06,6.0
1010.8,12.3,19.0,78.0,57.0,NE,CoffsHarbour,20.4,7.0,24.3,1006.6,5.2,58.0,3.8,Yes,0.0,3.0,No,20.5,NNW,N,2009-09-07,26.0
1010.3,8.8,15.0,39.0,22.0,ENE,CoffsHarbour,21.2,3.0,21.8,1008.0,10.4,56.0,2.2,No,1.8,0.0,Yes,19.7,SSE,SW,2009-09-08,11.0
1013.5,6.6,19.0,44.0,28.0,ENE,CoffsHarbour,19.4,1.0,20.1,1010.8,11.0,39.0,3.4,No,0.0,1.0,No,17.5,E,SSE,2009-09-09,9.0
1017.6,5.4,20.0,39.0,30.0,ENE,CoffsHarbour,20.3,2.0,21.1,1015.0,10.7,50.0,3.8,No,0.0,0.0,No,17.8,NE,E,2009-09-10,9.0
1022.8,5.2,17.0,40.0,33.0,SE,CoffsHarbour,19.6,0.0,21.2,1020.6,10.9,29.0,3.8,No,0.0,0.0,No,19.2,SSW,SW,2009-09-11,20.0
1025.1,7.9,30.0,47.0,41.0,NNE,CoffsHarbour,22.4,0.0,24.1,1022.6,11.1,39.0,4.0,No,0.0,0.0,No,20.5,NE,NNE,2009-09-12,7.0
1023.7,9.1,41.0,58.0,56.0,NNE,CoffsHarbour,22.0,0.0,25.6,1019.8,11.1,37.0,4.2,No,0.0,0.0,No,22.7,NNE,N,2009-09-13,4.0
1019.4,8.5,19.0,52.0,35.0,NNE,CoffsHarbour,24.2,0.0,26.2,1017.2,10.7,35.0,4.6,No,0.0,0.0,No,23.3,NNE,NW,2009-09-14,7.0
1021.3,11.4,37.0,66.0,54.0,NNE,CoffsHarbour,21.8,7.0,23.6,1016.4,10.2,62.0,4.0,No,0.0,3.0,No,21.4,NNE,NW,2009-09-15,13.0
1021.7,13.7,41.0,60.0,56.0,NNE,CoffsHarbour,22.6,1.0,24.6,1018.2,10.8,60.0,4.2,No,0.0,1.0,No,22.4,NNE,NNE,2009-09-16,26.0
1022.2,17.2,39.0,59.0,52.0,NNE,CoffsHarbour,23.2,1.0,28.3,1017.3,10.7,52.0,5.0,No,0.0,0.0,No,23.3,N,N,2009-09-17,31.0
1017.3,16.2,19.0,58.0,43.0,NE,CoffsHarbour,24.6,5.0,26.2,1013.9,9.0,65.0,6.0,No,0.0,7.0,No,21.2,SSW,NNE,2009-09-18,19.0
1019.5,14.1,9.0,74.0,28.0,ESE,CoffsHarbour,21.5,5.0,24.4,1014.0,8.0,54.0,4.4,No,0.0,3.0,No,20.7,E,S,2009-09-19,17.0
1015.6,12.8,11.0,50.0,31.0,ENE,CoffsHarbour,23.4,4.0,25.9,1012.5,11.2,36.0,5.0,No,0.0,1.0,No,24.3,SSW,SW,2009-09-20,20.0
1013.0,12.6,0.0,75.0,35.0,,CoffsHarbour,21.7,7.0,26.1,1011.3,6.8,45.0,4.4,Yes,0.0,1.0,No,24.3,SW,NNE,2009-09-21,9.0
1011.2,18.1,19.0,83.0,39.0,NE,CoffsHarbour,21.2,5.0,25.0,1007.6,1.9,88.0,3.0,Yes,3.0,8.0,Yes,19.6,NNW,N,2009-09-22,13.0
1001.9,17.8,35.0,20.0,69.0,WNW,CoffsHarbour,23.0,7.0,24.5,1001.6,1.5,29.0,1.8,No,2.0,8.0,Yes,23.2,WNW,W,2009-09-23,24.0
1013.1,8.4,20.0,35.0,33.0,NE,CoffsHarbour,21.4,1.0,22.9,1011.0,11.4,37.0,5.0,No,0.0,0.0,No,20.0,ENE,ENE,2009-09-24,13.0
1016.7,7.2,22.0,46.0,37.0,NNE,CoffsHarbour,22.0,0.0,25.6,1011.4,11.2,41.0,5.0,No,0.0,0.0,No,20.8,NNE,SE,2009-09-25,11.0
1006.1,14.4,31.0,15.0,70.0,WNW,CoffsHarbour,29.6,7.0,31.5,1002.2,8.7,30.0,6.4,No,0.0,0.0,No,25.4,WNW,NNW,2009-09-26,26.0
1010.1,7.6,26.0,11.0,56.0,WSW,CoffsHarbour,21.9,0.0,22.6,1006.0,11.3,21.0,7.6,No,0.0,1.0,No,18.0,WSW,SSW,2009-09-27,13.0
1008.9,4.2,30.0,18.0,50.0,SW,CoffsHarbour,23.5,1.0,24.4,1004.6,11.5,23.0,7.0,No,0.0,0.0,No,17.8,SSW,WSW,2009-09-28,28.0
1014.4,7.9,17.0,37.0,33.0,E,CoffsHarbour,20.8,1.0,22.3,1011.8,11.2,34.0,6.0,No,0.0,0.0,No,19.1,SW,SW,2009-09-29,19.0
1019.2,10.1,31.0,61.0,52.0,NE,CoffsHarbour,21.9,0.0,24.7,1015.0,11.1,49.0,4.4,No,0.0,0.0,No,21.9,NE,NW,2009-09-30,24.0
1017.1,12.6,33.0,55.0,48.0,NE,CoffsHarbour,24.5,0.0,31.2,1011.4,10.9,47.0,5.0,No,0.0,0.0,No,22.1,NNE,ESE,2009-10-01,15.0
1011.2,16.0,30.0,52.0,44.0,NE,CoffsHarbour,26.2,0.0,34.5,1005.6,10.5,30.0,5.8,Yes,0.0,0.0,No,28.7,SW,NNW,2009-10-02,19.0
1006.7,18.2,44.0,63.0,63.0,S,CoffsHarbour,21.2,3.0,31.1,1008.1,10.3,51.0,5.8,Yes,1.4,0.0,Yes,25.4,S,SE,2009-10-03,11.0
1018.4,14.7,19.0,94.0,37.0,SSW,CoffsHarbour,15.9,8.0,17.6,1017.8,0.0,94.0,6.8,Yes,3.6,8.0,Yes,15.2,SSW,WSW,2009-10-04,15.0
1018.5,13.3,17.0,70.0,30.0,E,CoffsHarbour,19.8,6.0,20.9,,5.7,78.0,3.4,Yes,14.8,6.0,Yes,17.3,NE,SW,2009-10-05,9.0
1019.1,10.2,17.0,54.0,28.0,SE,CoffsHarbour,19.9,2.0,21.1,1016.3,11.2,67.0,1.8,No,1.4,1.0,Yes,17.0,SE,SW,2009-10-06,13.0
1013.4,13.0,13.0,37.0,48.0,ESE,CoffsHarbour,25.7,4.0,28.9,1007.6,11.4,60.0,4.4,No,0.0,1.0,No,20.6,SSW,NW,2009-10-07,24.0
1014.8,8.1,39.0,32.0,65.0,S,CoffsHarbour,22.3,1.0,22.8,1013.7,11.9,36.0,6.0,No,0.0,2.0,No,16.6,S,SW,2009-10-08,22.0
1022.4,13.2,31.0,47.0,59.0,S,CoffsHarbour,20.6,1.0,21.4,1020.7,11.0,45.0,8.4,No,0.0,1.0,No,16.8,S,SW,2009-10-09,31.0
1027.0,12.6,22.0,59.0,37.0,SSE,CoffsHarbour,19.1,4.0,20.6,1024.7,9.4,51.0,7.0,Yes,0.0,6.0,No,17.0,SW,SSW,2009-10-10,26.0
