Wind Speed 3 pm,Temp 9 am F,Wind Gust Dir,Pressure 9 am,Humidity 3 pm,Humidity 9 am,Wind Dir 3 pm,Rainfall,Rain Tomorrow,Cloud 9 am,Max Temp F,Wind Speed 9 am,Temp 3 pm F,Date,Cloud 3 pm,Rain Today,Location,Pressure 3 pm,Wind Gust Speed,Wind Dir 9 am,Min Temp F,Sunshine,Evaporation
24.0,51.44,SSE,996.3,59.0,58.0,S,19.8,Yes,7.0,59.72,20.0,57.56,2008-11-22,8.0,Yes,Hobart,998.3,54.0,SSW,45.32,0.1,3.6
28.0,53.06,SSW,1007.4,53.0,64.0,S,1.2,No,7.0,60.62,26.0,58.82,2008-11-23,7.0,Yes,Hobart,1005.8,54.0,S,49.1,2.3,2.0
31.0,51.620000000000005,S,1009.3,48.0,76.0,S,0.6,No,7.0,57.56,26.0,54.86,2008-11-24,6.0,No,Hobart,1011.3,56.0,S,46.94,5.5,3.2
20.0,53.6,SE,1018.8,59.0,60.0,ESE,0.2,No,7.0,58.1,9.0,55.22,2008-11-25,7.0,No,Hobart,1019.3,33.0,S,45.68,8.9,4.2
22.0,57.56,SE,1016.6,47.0,58.0,SE,0.0,No,1.0,69.62,19.0,68.54,2008-11-26,1.0,No,Hobart,1011.6,35.0,NNW,48.379999999999995,13.6,2.6
19.0,61.34,N,1006.4,90.0,48.0,NNW,0.0,Yes,7.0,64.94,24.0,57.02,2008-11-27,7.0,No,Hobart,1002.6,46.0,N,51.620000000000005,7.0,7.6
26.0,55.76,SSE,1001.5,83.0,94.0,SSE,6.8,Yes,8.0,56.120000000000005,13.0,52.7,2008-11-28,8.0,Yes,Hobart,1005.1,48.0,S,55.04,0.0,2.0
15.0,50.0,S,1011.9,66.0,60.0,S,5.6,No,8.0,55.04,13.0,51.44,2008-11-29,8.0,Yes,Hobart,1010.8,39.0,SSE,47.84,0.0,1.8
11.0,54.32,NW,1003.8,45.0,66.0,E,0.0,No,7.0,67.1,13.0,63.14,2008-11-30,6.0,No,Hobart,998.6,50.0,NNW,47.3,8.8,2.0
15.0,54.86,NW,998.0,40.0,54.0,WNW,0.8,Yes,2.0,64.94,26.0,60.62,2008-12-01,2.0,No,Hobart,998.8,61.0,NW,49.46,11.6,4.2
30.0,55.04,NW,998.0,33.0,57.0,NW,2.6,No,3.0,65.66,30.0,64.94,2008-12-02,7.0,Yes,Hobart,998.4,59.0,NW,47.48,10.8,8.2
22.0,50.72,SW,1001.3,40.0,68.0,WNW,0.6,Yes,7.0,62.6,20.0,57.74,2008-12-03,6.0,No,Hobart,1003.9,67.0,NW,47.120000000000005,11.7,7.8
20.0,53.06,NNW,1016.6,39.0,49.0,SE,1.6,Yes,2.0,67.1,24.0,62.6,2008-12-04,3.0,Yes,Hobart,1014.7,48.0,NNW,41.0,13.0,4.4
15.0,50.9,N,1008.6,57.0,88.0,NNW,2.2,Yes,8.0,72.5,15.0,70.52,2008-12-05,4.0,Yes,Hobart,1002.3,39.0,NNW,49.1,4.7,6.8
19.0,66.2,WNW,1001.1,54.0,49.0,N,5.8,No,6.0,72.68,24.0,68.54,2008-12-06,6.0,Yes,Hobart,997.9,50.0,NW,49.64,7.4,3.2
20.0,56.48,NNW,1002.7,38.0,44.0,NW,0.0,No,5.0,66.38,13.0,63.32,2008-12-07,6.0,No,Hobart,1004.3,52.0,N,49.28,10.9,6.2
15.0,56.120000000000005,NW,1010.4,31.0,50.0,WNW,0.0,No,7.0,69.62,24.0,68.0,2008-12-08,6.0,No,Hobart,1007.3,39.0,NNW,50.0,9.2,6.6
20.0,58.459999999999994,SSW,1003.2,37.0,52.0,NW,0.0,No,7.0,68.54,22.0,66.56,2008-12-09,7.0,No,Hobart,1000.6,56.0,NNW,50.18,1.1,4.4
22.0,54.68,SW,1012.7,50.0,45.0,SE,1.0,No,2.0,61.16,13.0,57.379999999999995,2008-12-10,4.0,No,Hobart,1012.5,35.0,N,41.54,11.8,4.2
26.0,59.0,SE,1017.3,60.0,45.0,SE,0.0,No,1.0,62.24,9.0,56.84,2008-12-11,1.0,No,Hobart,1016.9,39.0,NNW,45.68,10.4,4.2
20.0,62.24,SE,1013.5,54.0,55.0,S,0.0,Yes,7.0,67.64,17.0,64.4,2008-12-12,7.0,No,Hobart,1010.5,39.0,NNW,49.46,9.1,5.8
20.0,57.379999999999995,SSE,1002.7,85.0,91.0,S,2.2,Yes,8.0,60.26,24.0,58.64,2008-12-13,8.0,Yes,Hobart,1000.9,52.0,SSE,57.02,0.0,7.6
33.0,54.5,SSE,1006.5,63.0,78.0,SE,11.4,No,7.0,59.0,37.0,57.92,2008-12-14,6.0,Yes,Hobart,1007.6,57.0,S,52.879999999999995,7.8,3.4
17.0,56.48,SE,1007.3,48.0,56.0,SE,0.0,No,6.0,64.94,19.0,64.22,2008-12-15,7.0,No,Hobart,1004.7,31.0,NNW,43.519999999999996,8.6,4.8
22.0,60.8,NW,1005.1,77.0,55.0,ESE,0.0,Yes,6.0,67.64,20.0,60.980000000000004,2008-12-16,7.0,No,Hobart,1005.1,37.0,NNW,50.36,7.5,5.8
22.0,53.96,S,1011.0,54.0,57.0,SE,2.6,No,6.0,60.62,9.0,58.1,2008-12-17,5.0,Yes,Hobart,1009.8,39.0,WSW,48.56,8.6,4.6
17.0,57.379999999999995,SSW,1005.2,65.0,65.0,SE,0.0,Yes,6.0,66.2,7.0,62.6,2008-12-18,7.0,No,Hobart,1000.9,50.0,E,50.36,3.0,3.6
31.0,54.32,SW,1009.0,46.0,52.0,SE,7.8,No,6.0,64.75999999999999,26.0,59.18,2008-12-19,2.0,Yes,Hobart,1011.7,52.0,SW,50.18,8.6,4.6
17.0,60.980000000000004,NNW,1017.7,47.0,55.0,ESE,0.0,No,7.0,70.52,15.0,67.64,2008-12-20,2.0,No,Hobart,1016.7,31.0,NW,48.02,8.7,4.0
26.0,61.88,SSW,1018.1,64.0,64.0,SE,0.0,No,1.0,69.25999999999999,9.0,66.2,2008-12-21,1.0,No,Hobart,1015.5,39.0,ENE,50.18,12.9,7.6
50.0,66.74000000000001,NNW,1006.6,27.0,46.0,N,0.0,No,7.0,85.82,19.0,83.12,2008-12-22,4.0,No,Hobart,996.6,104.0,NNW,56.3,7.0,7.4
33.0,65.66,NW,1009.3,70.0,44.0,SE,0.0,No,3.0,66.56,15.0,59.540000000000006,2008-12-23,1.0,No,Hobart,1011.3,48.0,SW,61.16,10.6,9.6
15.0,60.8,NNW,1014.7,31.0,61.0,N,0.0,No,7.0,77.72,13.0,75.74000000000001,2008-12-24,4.0,No,Hobart,1008.7,56.0,NNE,52.879999999999995,8.8,8.0
24.0,62.42,SSE,1013.0,47.0,42.0,SE,0.0,No,1.0,68.72,15.0,64.04,2008-12-25,3.0,No,Hobart,1013.1,43.0,NE,53.78,11.2,5.2
22.0,58.82,S,1009.9,47.0,59.0,SE,0.0,No,8.0,73.22,11.0,65.66,2008-12-26,7.0,No,Hobart,1007.9,43.0,NNW,53.96,4.7,6.8
15.0,57.74,SE,1004.0,47.0,66.0,E,0.0,No,6.0,77.0,20.0,72.14,2008-12-27,3.0,No,Hobart,998.8,46.0,NW,50.9,9.5,6.2
39.0,67.82,NW,992.4,31.0,44.0,WNW,0.0,No,7.0,77.9,31.0,71.78,2008-12-28,7.0,No,Hobart,992.6,87.0,NW,57.2,9.2,5.4
33.0,60.08,NW,998.7,34.0,38.0,NW,0.0,No,1.0,68.9,26.0,66.2,2008-12-29,5.0,No,Hobart,999.4,76.0,NNW,52.879999999999995,11.1,9.8
17.0,56.84,NW,991.3,50.0,63.0,SSW,0.2,No,6.0,68.9,19.0,62.959999999999994,2008-12-30,5.0,No,Hobart,991.6,50.0,NNW,52.52,6.0,8.6
20.0,55.22,NNW,994.9,28.0,42.0,WNW,0.4,Yes,5.0,67.64,17.0,67.28,2008-12-31,4.0,No,Hobart,994.6,57.0,NW,47.48,9.8,6.2
22.0,56.48,WSW,992.2,32.0,48.0,WSW,2.8,No,1.0,63.5,35.0,62.6,2009-01-01,6.0,Yes,Hobart,996.2,76.0,WSW,51.08,8.6,6.8
20.0,54.14,WSW,1009.5,61.0,45.0,SW,0.2,No,4.0,60.980000000000004,17.0,54.86,2009-01-02,4.0,No,Hobart,1013.0,50.0,WSW,44.78,10.6,7.4
22.0,50.36,NNW,1017.2,44.0,64.0,NNW,0.4,No,8.0,68.18,24.0,64.22,2009-01-03,5.0,No,Hobart,1014.7,41.0,NNW,48.02,2.9,3.4
22.0,60.62,SSE,1014.5,40.0,47.0,SE,0.0,No,1.0,73.22,6.0,68.72,2009-01-04,4.0,No,Hobart,1011.3,37.0,ENE,47.3,13.3,5.4
39.0,62.959999999999994,WNW,1004.5,37.0,46.0,NW,0.0,No,3.0,76.82,19.0,74.84,2009-01-05,7.0,No,Hobart,1000.1,80.0,NNE,53.96,3.3,8.8
31.0,68.36,WNW,1000.5,33.0,38.0,NW,0.0,No,1.0,78.8,30.0,75.74000000000001,2009-01-06,5.0,No,Hobart,1000.5,65.0,NW,59.540000000000006,13.6,7.2
24.0,60.980000000000004,NNW,1005.5,58.0,46.0,SE,0.0,No,5.0,72.86,22.0,62.6,2009-01-07,5.0,No,Hobart,1004.0,52.0,NNW,52.879999999999995,8.3,8.0
35.0,54.86,SW,1010.5,44.0,45.0,SSW,0.0,No,5.0,64.04,9.0,58.28,2009-01-08,7.0,No,Hobart,1013.7,70.0,NNW,48.02,10.6,6.2
13.0,55.04,WSW,1021.1,35.0,42.0,ESE,0.8,No,6.0,64.22,20.0,63.14,2009-01-09,3.0,No,Hobart,1019.2,41.0,SW,47.48,5.8,1.2
28.0,61.7,S,1014.7,47.0,48.0,S,0.0,No,4.0,75.56,13.0,64.4,2009-01-10,6.0,No,Hobart,1011.3,43.0,NNW,51.08,10.8,5.0
17.0,61.34,NW,1009.4,38.0,62.0,SE,0.0,No,6.0,77.36,13.0,71.6,2009-01-11,4.0,No,Hobart,1005.5,50.0,NNW,53.24,8.7,6.2
26.0,63.5,SE,1015.1,53.0,54.0,SE,1.0,No,6.0,68.18,15.0,63.86,2009-01-12,3.0,No,Hobart,1017.0,35.0,ESE,55.22,12.2,5.6
17.0,68.18,NW,1011.4,22.0,47.0,SE,0.0,No,1.0,92.3,22.0,86.53999999999999,2009-01-13,1.0,No,Hobart,1006.1,50.0,NNW,55.04,13.1,6.6
28.0,71.06,ESE,1003.9,61.0,53.0,SE,0.0,No,1.0,78.62,17.0,67.1,2009-01-14,3.0,No,Hobart,1007.3,52.0,ENE,64.04,12.9,10.4
35.0,61.34,WNW,1006.6,31.0,66.0,WNW,0.0,Yes,7.0,74.3,4.0,71.78,2009-01-15,3.0,No,Hobart,1003.9,65.0,NW,55.76,9.1,3.0
39.0,50.72,SW,1005.5,49.0,64.0,SW,2.8,No,6.0,60.440000000000005,30.0,58.1,2009-01-16,5.0,Yes,Hobart,1008.6,67.0,WSW,48.92,7.0,6.6
22.0,55.4,W,1021.4,51.0,48.0,ESE,0.6,No,6.0,68.18,22.0,62.78,2009-01-17,4.0,No,Hobart,1020.4,56.0,SW,50.0,8.6,6.4
6.0,61.16,SW,1018.4,38.0,51.0,N,0.0,No,5.0,73.94,11.0,71.96,2009-01-18,6.0,No,Hobart,1016.5,41.0,NNE,49.1,8.9,3.6
20.0,59.9,NNW,1013.5,39.0,78.0,NNW,0.2,No,7.0,73.75999999999999,11.0,72.5,2009-01-19,7.0,No,Hobart,1009.0,56.0,N,56.120000000000005,3.7,6.2
13.0,58.1,NW,1006.1,48.0,83.0,ESE,0.0,No,7.0,83.12,11.0,72.14,2009-01-20,7.0,No,Hobart,1000.8,54.0,NNW,53.96,5.6,2.8
26.0,64.58,ESE,1007.1,54.0,40.0,ESE,0.0,No,1.0,76.1,20.0,68.72,2009-01-21,3.0,No,Hobart,1004.5,43.0,NNW,57.02,12.0,3.3
50.0,70.7,NW,987.2,44.0,39.0,NW,0.0,No,7.0,83.12,31.0,72.68,2009-01-22,7.0,No,Hobart,985.3,124.0,N,58.64,7.8,9.6
24.0,61.34,NW,1002.3,23.0,41.0,WNW,0.6,No,2.0,78.25999999999999,19.0,74.84,2009-01-23,7.0,No,Hobart,999.8,57.0,NNW,51.98,10.8,11.6
24.0,64.04,WSW,995.9,29.0,39.0,W,0.2,No,6.0,70.16,22.0,66.92,2009-01-24,2.0,No,Hobart,1002.8,59.0,NW,57.74,9.4,8.4
7.0,58.28,NW,1013.5,36.0,47.0,E,0.0,No,4.0,81.32,30.0,73.22,2009-01-25,4.0,No,Hobart,1012.4,52.0,NNW,53.42,10.2,8.8
30.0,67.1,SE,1019.4,57.0,47.0,SE,0.0,No,5.0,72.14,11.0,64.94,2009-01-26,6.0,No,Hobart,1022.4,48.0,ENE,58.1,12.1,7.2
26.0,66.56,SSW,1019.1,45.0,55.0,SE,0.0,No,1.0,84.02,24.0,76.46,2009-01-27,0.0,No,Hobart,1014.3,44.0,N,57.92,13.4,6.8
19.0,67.28,ESE,1013.9,58.0,70.0,SE,0.0,No,1.0,74.66,7.0,71.42,2009-01-28,6.0,No,Hobart,1012.4,31.0,E,58.28,10.7,9.0
15.0,72.86,NNW,1011.7,45.0,64.0,SE,0.0,No,7.0,82.75999999999999,7.0,78.8,2009-01-29,8.0,No,Hobart,1008.6,31.0,N,62.6,4.1,6.0
28.0,77.72,SE,1008.7,70.0,56.0,ESE,0.4,No,3.0,87.98,9.0,71.06,2009-01-30,3.0,No,Hobart,1011.1,48.0,NE,71.24000000000001,11.7,4.8
22.0,68.18,SE,1015.8,74.0,84.0,SE,0.0,No,5.0,73.58,13.0,64.04,2009-01-31,7.0,No,Hobart,1018.0,39.0,E,64.4,4.0,7.8
22.0,57.92,SE,1026.3,43.0,58.0,ESE,0.0,No,6.0,68.9,9.0,67.64,2009-02-01,1.0,No,Hobart,1023.4,33.0,S,53.96,10.9,4.6
13.0,59.72,N,1016.2,64.0,85.0,ESE,0.6,No,8.0,69.08,2.0,66.74000000000001,2009-02-02,7.0,No,Hobart,1014.2,50.0,SSW,57.92,2.3,5.8
20.0,56.84,S,1019.1,57.0,70.0,SE,0.4,No,8.0,68.18,9.0,66.02,2009-02-03,3.0,No,Hobart,1017.1,30.0,SSW,52.7,3.7,4.4
22.0,65.48,SE,1013.4,49.0,62.0,SE,0.0,No,1.0,75.92,17.0,75.74000000000001,2009-02-04,1.0,No,Hobart,1010.5,31.0,N,56.84,12.8,4.0
22.0,71.42,WNW,1001.5,34.0,47.0,NNW,0.0,No,0.0,86.18,31.0,82.4,2009-02-05,4.0,No,Hobart,1002.3,54.0,NNW,61.34,12.4,6.8
24.0,59.18,SE,1011.2,54.0,66.0,SE,0.0,No,7.0,71.96,9.0,69.25999999999999,2009-02-06,2.0,No,Hobart,1007.3,35.0,SE,57.2,8.1,7.6
19.0,60.08,NNW,1004.3,59.0,83.0,NNW,0.6,Yes,8.0,78.8,9.0,77.9,2009-02-07,7.0,No,Hobart,999.4,43.0,N,58.82,1.9,6.6
28.0,64.22,NW,1005.1,31.0,34.0,NW,2.0,No,2.0,73.94,24.0,69.62,2009-02-08,7.0,Yes,Hobart,1007.4,70.0,NNW,59.36,4.2,4.4
20.0,59.72,SW,1015.6,44.0,41.0,ESE,0.0,No,3.0,64.75999999999999,20.0,59.9,2009-02-09,5.0,No,Hobart,1015.1,46.0,NW,48.56,9.9,8.0
24.0,54.32,SSW,1017.2,75.0,54.0,S,0.0,No,5.0,63.14,7.0,53.42,2009-02-10,7.0,No,Hobart,1017.4,52.0,NNW,47.48,7.2,3.8
22.0,52.879999999999995,S,1019.4,69.0,54.0,SSW,0.0,Yes,7.0,61.34,13.0,56.66,2009-02-11,7.0,No,Hobart,1019.5,48.0,NNW,45.5,4.3,4.8
31.0,53.96,SE,1026.4,51.0,56.0,SSE,2.0,No,6.0,61.34,20.0,59.0,2009-02-12,7.0,Yes,Hobart,1027.9,44.0,SSW,47.48,7.0,3.2
19.0,56.120000000000005,SE,1032.9,41.0,60.0,SE,0.0,No,1.0,67.64,9.0,66.38,2009-02-13,1.0,No,Hobart,1030.2,30.0,NNW,45.68,11.6,3.8
22.0,60.440000000000005,SE,1027.7,52.0,60.0,SSE,0.0,No,0.0,69.08,9.0,66.2,2009-02-14,1.0,No,Hobart,1024.6,37.0,ESE,49.64,11.7,5.6
20.0,61.34,SSE,1023.6,67.0,59.0,SSE,0.0,No,7.0,65.84,7.0,59.0,2009-02-15,7.0,No,Hobart,1024.8,41.0,ENE,55.4,6.7,4.6
9.0,58.1,SE,1026.8,50.0,65.0,E,0.0,No,8.0,67.1,4.0,66.56,2009-02-16,5.0,No,Hobart,1024.6,50.0,N,53.24,5.6,4.2
19.0,60.08,ESE,1023.0,43.0,63.0,SE,0.0,No,4.0,72.5,9.0,70.7,2009-02-17,1.0,No,Hobart,1020.7,30.0,N,51.98,11.0,3.8
24.0,64.4,ESE,1018.6,63.0,63.0,SE,0.0,No,1.0,73.75999999999999,9.0,69.62,2009-02-18,6.0,No,Hobart,1015.5,33.0,N,53.96,8.8,5.2
24.0,65.12,ESE,1011.3,55.0,62.0,ESE,0.0,No,3.0,72.68,4.0,70.7,2009-02-19,1.0,No,Hobart,1008.9,30.0,ENE,58.28,9.2,6.0
19.0,62.959999999999994,S,1010.8,68.0,75.0,SE,0.0,Yes,8.0,67.64,9.0,66.74000000000001,2009-02-20,4.0,No,Hobart,1010.7,35.0,ESE,58.28,4.2,4.0
28.0,61.7,SSW,1016.4,64.0,72.0,S,5.6,No,1.0,73.94,7.0,64.94,2009-02-21,5.0,Yes,Hobart,1015.9,54.0,NE,52.34,12.1,4.6
22.0,58.1,SW,1020.5,45.0,57.0,SE,0.0,No,3.0,66.02,6.0,64.75999999999999,2009-02-22,1.0,No,Hobart,1018.4,37.0,NNW,49.82,12.0,3.8
17.0,65.12,WNW,1011.8,37.0,56.0,N,0.0,Yes,6.0,82.22,17.0,78.08,2009-02-23,6.0,No,Hobart,1006.5,100.0,N,55.76,7.9,5.0
22.0,55.58,NW,1002.8,87.0,84.0,SSW,33.0,Yes,4.0,62.24,9.0,57.74,2009-02-24,8.0,Yes,Hobart,1006.1,74.0,SSE,50.72,2.3,9.6
20.0,61.34,S,1017.2,79.0,82.0,SSE,14.2,No,7.0,64.4,20.0,62.059999999999995,2009-02-25,7.0,Yes,Hobart,1019.8,52.0,S,55.58,1.2,0.6
13.0,57.379999999999995,ESE,1023.8,61.0,84.0,SE,0.8,No,7.0,67.46,9.0,65.48,2009-02-26,7.0,No,Hobart,1022.2,26.0,SSW,55.76,5.3,2.4
19.0,61.7,N,1014.7,33.0,67.0,N,0.0,No,,80.24000000000001,26.0,76.82,2009-02-27,6.0,No,Hobart,1010.7,44.0,NNW,53.6,7.3,3.0
26.0,62.059999999999995,SE,1010.7,68.0,85.0,SE,0.0,No,6.0,68.18,6.0,65.12,2009-02-28,4.0,No,Hobart,1010.4,35.0,E,57.02,6.5,5.0
13.0,58.82,ESE,1012.2,45.0,67.0,ESE,0.2,No,5.0,68.54,2.0,65.66,2009-03-01,5.0,No,Hobart,1012.2,37.0,N,52.16,5.2,6.0
13.0,56.48,ENE,1019.8,75.0,71.0,ESE,0.0,No,8.0,66.56,9.0,61.519999999999996,2009-03-02,7.0,No,Hobart,1018.1,37.0,SSW,54.86,0.0,5.0
30.0,66.02,NNW,1007.5,49.0,68.0,N,0.0,Yes,7.0,77.0,19.0,75.56,2009-03-03,8.0,No,Hobart,999.1,80.0,NNW,56.48,1.1,1.6
50.0,57.56,NW,995.6,48.0,47.0,NW,2.0,Yes,1.0,65.12,43.0,60.440000000000005,2009-03-04,5.0,Yes,Hobart,991.9,89.0,NW,54.5,8.7,4.0
31.0,50.9,SSW,1008.8,68.0,69.0,S,3.6,No,5.0,56.66,22.0,52.7,2009-03-05,6.0,Yes,Hobart,1012.1,61.0,SW,48.2,4.4,7.4
20.0,53.6,SW,1011.2,42.0,59.0,SW,0.4,No,6.0,67.82,11.0,65.84,2009-03-06,4.0,No,Hobart,1008.7,52.0,SSW,50.18,7.2,3.4
15.0,57.379999999999995,WNW,1007.7,44.0,60.0,WNW,0.0,No,7.0,62.42,19.0,60.62,2009-03-07,6.0,No,Hobart,1008.4,50.0,N,53.42,7.3,4.4
20.0,55.4,WSW,1020.7,52.0,51.0,SE,0.2,No,2.0,62.059999999999995,11.0,59.36,2009-03-08,4.0,No,Hobart,1022.1,41.0,SW,51.620000000000005,10.5,4.0
20.0,55.58,SE,1024.7,50.0,66.0,ESE,0.0,No,6.0,64.22,6.0,62.059999999999995,2009-03-09,5.0,No,Hobart,1022.7,33.0,NNE,46.76,9.5,4.6
17.0,55.4,SE,1026.0,56.0,76.0,ESE,0.0,No,8.0,63.86,7.0,62.6,2009-03-10,1.0,No,Hobart,1025.5,31.0,SE,53.06,10.1,5.6
17.0,60.980000000000004,NNW,1027.2,61.0,75.0,SE,0.2,No,3.0,69.8,11.0,67.64,2009-03-11,1.0,No,Hobart,1024.3,28.0,NNW,54.14,8.5,3.8
17.0,59.36,NNW,1021.0,45.0,78.0,SE,0.0,No,1.0,73.58,19.0,71.6,2009-03-12,6.0,No,Hobart,1017.9,31.0,NW,52.879999999999995,8.7,4.6
20.0,66.56,SE,1015.3,45.0,66.0,SE,0.0,No,3.0,77.54,7.0,76.82,2009-03-13,1.0,No,Hobart,1012.5,30.0,NNW,58.82,3.8,5.8
13.0,62.24,W,1007.1,78.0,78.0,NW,0.0,Yes,6.0,72.14,17.0,62.42,2009-03-14,8.0,No,Hobart,1002.5,67.0,NNW,56.84,3.5,3.8
17.0,55.4,NW,1000.0,38.0,65.0,NNW,36.4,Yes,4.0,68.72,30.0,67.1,2009-03-15,3.0,Yes,Hobart,999.5,48.0,NNW,53.06,8.4,6.4
19.0,53.42,SSW,1000.2,66.0,88.0,ESE,13.4,Yes,7.0,67.46,9.0,62.059999999999995,2009-03-16,6.0,Yes,Hobart,1001.8,56.0,SSE,51.44,4.9,3.6
15.0,61.16,SSW,1011.4,60.0,58.0,E,5.2,No,2.0,67.82,20.0,64.94,2009-03-17,4.0,Yes,Hobart,1011.9,50.0,SW,53.42,6.1,2.2
13.0,55.94,NW,1014.0,56.0,63.0,ESE,0.0,No,6.0,63.68,20.0,61.88,2009-03-18,5.0,No,Hobart,1011.9,37.0,NNW,51.98,3.3,2.4
13.0,61.88,NW,1009.6,40.0,63.0,ESE,0.0,No,1.0,79.7,15.0,74.3,2009-03-19,5.0,No,Hobart,1008.8,46.0,N,55.76,10.7,2.8
17.0,59.72,SE,1017.2,62.0,82.0,SE,0.0,No,7.0,68.36,9.0,67.82,2009-03-20,2.0,No,Hobart,1015.5,28.0,ENE,57.379999999999995,8.3,4.8
15.0,56.84,NNW,1012.9,51.0,82.0,ESE,0.0,Yes,1.0,75.2,19.0,74.66,2009-03-21,1.0,No,Hobart,1009.0,31.0,NNW,52.52,10.6,3.0
17.0,60.440000000000005,S,1011.9,83.0,91.0,SSW,4.0,No,8.0,66.92,11.0,63.14,2009-03-22,8.0,Yes,Hobart,1013.1,33.0,NW,56.84,11.2,2.0
17.0,55.04,S,1017.1,72.0,84.0,ESE,0.0,No,7.0,60.980000000000004,9.0,59.540000000000006,2009-03-23,6.0,No,Hobart,1016.4,28.0,E,54.32,1.9,3.0
17.0,57.56,NW,1018.7,58.0,76.0,SE,0.0,No,2.0,71.06,7.0,68.54,2009-03-24,5.0,No,Hobart,1016.7,24.0,NW,52.34,8.0,3.0
17.0,60.8,SE,1014.6,59.0,82.0,SE,0.0,No,8.0,69.98,7.0,68.36,2009-03-25,7.0,No,Hobart,1013.2,24.0,NW,57.56,1.4,2.6
22.0,58.64,WSW,1010.8,54.0,67.0,W,0.0,No,4.0,68.72,20.0,60.08,2009-03-26,4.0,No,Hobart,1011.3,81.0,NW,52.7,8.5,2.4
30.0,56.84,NW,1021.3,40.0,54.0,NW,0.0,No,1.0,66.02,4.0,65.84,2009-03-27,7.0,No,Hobart,1019.9,54.0,NNW,51.44,6.7,5.2
33.0,58.28,NW,1016.4,30.0,54.0,NNW,0.0,No,7.0,76.1,37.0,72.68,2009-03-28,1.0,No,Hobart,1013.3,63.0,NNW,56.66,8.5,7.8
24.0,62.6,NNW,1016.8,32.0,54.0,SW,0.0,No,6.0,68.0,26.0,67.82,2009-03-29,5.0,No,Hobart,1021.1,56.0,NNW,58.1,6.0,5.0
9.0,53.78,SE,1032.1,51.0,68.0,ESE,0.0,Yes,8.0,59.72,9.0,58.82,2009-03-30,7.0,No,Hobart,1032.6,30.0,SSE,52.34,0.1,3.0
13.0,54.68,E,1033.3,72.0,86.0,NE,4.4,No,8.0,62.6,2.0,60.8,2009-03-31,8.0,Yes,Hobart,1030.6,30.0,N,52.7,,0.8
20.0,62.42,NNE,1028.3,48.0,71.0,NNE,0.2,No,1.0,75.56,15.0,73.04,2009-04-01,5.0,No,Hobart,1025.1,39.0,N,54.68,7.2,2.0
20.0,60.26,NNW,1021.6,51.0,78.0,NNW,0.0,No,7.0,76.46,19.0,74.84,2009-04-02,7.0,No,Hobart,1018.1,44.0,NNW,57.56,2.7,5.2
26.0,65.48,ESE,1009.5,82.0,68.0,ESE,0.0,Yes,7.0,70.52,19.0,60.26,2009-04-03,7.0,No,Hobart,1007.6,37.0,NNW,60.26,0.9,4.0
24.0,54.86,NW,1015.9,42.0,63.0,NW,1.4,No,1.0,62.6,11.0,60.440000000000005,2009-04-04,5.0,Yes,Hobart,1015.1,56.0,NW,50.54,8.0,0.4
20.0,60.8,WNW,1005.9,42.0,54.0,W,0.0,No,7.0,60.980000000000004,26.0,54.14,2009-04-05,2.0,No,Hobart,1007.5,61.0,NW,54.5,4.9,6.4
15.0,47.66,SW,1015.9,48.0,58.0,W,1.0,No,3.0,58.64,17.0,54.32,2009-04-06,3.0,No,Hobart,1015.8,65.0,NNW,41.36,7.0,2.6
17.0,56.48,W,1022.9,67.0,68.0,ESE,0.0,No,7.0,62.42,13.0,58.1,2009-04-07,6.0,No,Hobart,1023.3,48.0,S,47.48,3.2,2.2
15.0,55.58,ESE,1027.3,63.0,71.0,ESE,0.0,No,1.0,60.980000000000004,6.0,59.9,2009-04-08,1.0,No,Hobart,1025.2,28.0,NNE,44.42,9.9,1.2
15.0,56.120000000000005,N,1023.0,53.0,71.0,SE,0.0,No,1.0,69.98,13.0,64.75999999999999,2009-04-09,1.0,No,Hobart,1018.0,28.0,NNW,50.0,9.9,2.8
26.0,57.2,NW,1016.7,78.0,56.0,SE,0.0,Yes,7.0,66.92,30.0,58.82,2009-04-10,7.0,No,Hobart,1017.3,46.0,NNW,53.6,2.9,3.0
11.0,54.14,NNW,1025.7,60.0,82.0,SE,1.2,No,7.0,68.72,0.0,64.94,2009-04-11,2.0,Yes,Hobart,1021.5,28.0,,50.9,6.9,2.6
22.0,52.16,NNW,1018.7,43.0,83.0,NW,0.0,No,7.0,64.4,19.0,64.04,2009-04-12,3.0,No,Hobart,1017.2,50.0,NW,48.92,5.4,2.2
20.0,61.7,NW,1020.0,43.0,49.0,NNW,0.0,No,1.0,68.36,11.0,66.56,2009-04-13,2.0,No,Hobart,1018.8,57.0,SE,52.16,9.4,2.6
33.0,53.42,NNW,1012.5,28.0,67.0,NNW,0.0,Yes,1.0,76.28,37.0,74.66,2009-04-14,6.0,No,Hobart,1005.0,56.0,NNW,46.58,10.3,2.8
26.0,51.98,SW,989.7,53.0,88.0,SW,6.0,Yes,8.0,58.28,17.0,53.06,2009-04-15,3.0,Yes,Hobart,997.3,69.0,NNW,51.8,4.6,4.6
24.0,52.16,NW,1001.1,51.0,59.0,WNW,4.4,No,4.0,64.58,24.0,60.26,2009-04-16,6.0,Yes,Hobart,998.9,65.0,N,44.96,7.1,5.8
