humidity_9_am,min_temp_f,wind_speed_9_am,max_temp_f,wind_dir_9_am,cloud_9_am,wind_dir_3_pm,wind_gust_speed,rain_tomorrow,pressure_9_am,pressure_3_pm,rain_today,wind_gust_dir,rainfall,wind_speed_3_pm,location,humidity_3_pm,sunshine,temp_9_am_f,cloud_3_pm,date,temp_3_pm_f,evaporation
71.0,49.46,13.0,67.28,ESE,0.0,E,35.0,No,1023.8,1020.5,No,E,0.0,19.0,Nuriootpa,44.0,9.6,58.1,0.0,2009-05-21,66.56,1.2
60.0,51.26,20.0,66.56,NE,1.0,NE,43.0,No,1021.1,1016.2,No,NE,0.0,24.0,Nuriootpa,40.0,9.2,55.94,1.0,2009-05-22,66.02,1.6
62.0,52.52,24.0,64.22,N,7.0,NE,46.0,Yes,1014.1,1011.8,No,NNE,0.0,15.0,Nuriootpa,56.0,,60.26,7.0,2009-05-23,64.04,5.2
81.0,55.22,9.0,63.68,ENE,,ENE,39.0,Yes,1015.7,1014.4,Yes,W,4.0,7.0,Nuriootpa,71.0,0.5,57.92,,2009-05-24,62.6,
94.0,54.14,20.0,61.519999999999996,NW,8.0,W,41.0,No,1016.6,1017.2,Yes,W,9.0,28.0,Nuriootpa,76.0,6.2,54.68,5.0,2009-05-25,59.18,0.2
100.0,49.28,2.0,59.540000000000006,N,8.0,WSW,22.0,No,1024.2,1022.6,No,SW,0.8,13.0,Nuriootpa,65.0,6.6,50.18,6.0,2009-05-26,58.28,1.6
96.0,37.94,7.0,59.18,NNE,6.0,W,26.0,No,1025.5,1023.6,No,WSW,0.2,9.0,Nuriootpa,66.0,4.5,46.22,,2009-05-27,57.56,2.0
74.0,39.92,6.0,55.76,ESE,2.0,SSE,30.0,No,1028.4,1026.9,No,SSE,0.0,17.0,Nuriootpa,59.0,5.9,49.64,7.0,2009-05-28,53.42,0.6
90.0,35.06,15.0,53.96,ESE,7.0,SE,33.0,No,1028.9,1026.8,No,SSE,0.0,15.0,Nuriootpa,59.0,0.8,47.3,7.0,2009-05-29,53.42,1.8
81.0,35.6,11.0,56.84,ESE,3.0,ESE,30.0,No,1029.5,1027.5,No,ESE,0.0,15.0,Nuriootpa,53.0,7.6,46.04,,2009-05-30,56.3,0.8
71.0,46.04,17.0,53.42,ESE,7.0,E,30.0,No,1028.4,1025.9,No,ESE,0.0,15.0,Nuriootpa,70.0,0.3,47.48,8.0,2009-05-31,52.52,1.6
87.0,47.48,9.0,56.84,SE,6.0,SSE,22.0,Yes,1026.7,1024.3,No,SSE,0.0,11.0,Nuriootpa,71.0,4.6,50.36,5.0,2009-06-01,54.68,1.4
98.0,48.74,0.0,55.94,,7.0,NE,20.0,Yes,1024.5,1022.2,Yes,ESE,2.4,9.0,Nuriootpa,82.0,0.3,51.26,6.0,2009-06-02,55.58,
100.0,46.22,7.0,60.62,ESE,8.0,N,17.0,No,1021.5,1018.0,Yes,ENE,3.4,2.0,Nuriootpa,55.0,4.7,48.56,3.0,2009-06-03,58.82,0.4
100.0,39.74,0.0,58.459999999999994,,7.0,W,19.0,No,1020.0,1017.0,No,WNW,0.2,13.0,Nuriootpa,73.0,1.8,49.1,6.0,2009-06-04,57.56,1.6
87.0,36.86,7.0,60.980000000000004,ENE,3.0,NNW,46.0,Yes,1016.6,1013.1,No,NE,0.0,9.0,Nuriootpa,60.0,3.7,50.18,7.0,2009-06-05,57.379999999999995,0.6
83.0,45.5,4.0,58.82,NE,6.0,NW,31.0,No,1008.6,1006.2,Yes,NW,2.6,22.0,Nuriootpa,64.0,5.4,49.28,5.0,2009-06-06,56.3,1.0
97.0,45.86,17.0,57.92,WNW,8.0,W,41.0,Yes,1009.4,1009.5,No,W,0.2,22.0,Nuriootpa,82.0,4.1,50.36,7.0,2009-06-07,54.32,1.6
97.0,46.22,17.0,55.04,W,8.0,W,48.0,Yes,1013.5,1013.5,Yes,WSW,8.0,30.0,Nuriootpa,62.0,5.0,47.84,7.0,2009-06-08,52.7,1.0
97.0,44.42,20.0,56.120000000000005,W,7.0,WSW,50.0,Yes,1015.5,1016.5,Yes,NW,20.0,28.0,Nuriootpa,65.0,6.4,49.64,6.0,2009-06-09,54.32,4.0
86.0,38.48,6.0,54.5,NE,6.0,NNE,19.0,No,1025.4,1024.7,Yes,ESE,1.2,6.0,Nuriootpa,54.0,4.7,46.04,6.0,2009-06-10,52.52,0.8
75.0,32.9,7.0,56.3,NE,7.0,NNW,28.0,No,1026.0,1022.2,No,NW,0.0,13.0,Nuriootpa,59.0,6.9,44.42,7.0,2009-06-11,54.14,1.4
78.0,39.38,11.0,52.879999999999995,NE,8.0,ENE,37.0,Yes,1018.8,1013.9,No,NE,0.0,13.0,Nuriootpa,63.0,1.1,43.879999999999995,8.0,2009-06-12,50.18,1.0
80.0,43.879999999999995,11.0,58.1,NNE,5.0,NW,54.0,No,1006.9,1004.9,Yes,NNW,3.4,31.0,Nuriootpa,68.0,7.0,50.0,6.0,2009-06-13,56.3,2.0
77.0,44.78,20.0,52.16,N,6.0,N,43.0,Yes,1004.7,1003.5,No,NNW,1.0,11.0,Nuriootpa,95.0,2.0,50.54,8.0,2009-06-14,49.46,2.2
89.0,42.8,7.0,58.1,SSW,5.0,SSE,30.0,No,1013.7,1016.5,Yes,SSE,3.0,9.0,Nuriootpa,54.0,7.5,48.379999999999995,3.0,2009-06-15,57.56,1.0
100.0,42.260000000000005,7.0,60.26,NNE,8.0,W,20.0,No,1025.0,1024.2,No,W,0.4,11.0,Nuriootpa,66.0,5.4,46.22,7.0,2009-06-16,57.379999999999995,1.6
95.0,40.28,7.0,60.440000000000005,NNE,5.0,ENE,17.0,No,1029.1,1026.5,No,E,0.2,11.0,Nuriootpa,54.0,7.0,49.28,7.0,2009-06-17,58.82,0.8
82.0,33.26,9.0,58.82,ENE,2.0,NE,24.0,No,1028.9,1026.0,No,NE,0.0,13.0,Nuriootpa,57.0,8.7,45.68,6.0,2009-06-18,57.92,1.6
73.0,39.38,9.0,59.9,ENE,5.0,NE,46.0,No,1025.7,1020.8,No,ENE,0.0,20.0,Nuriootpa,57.0,8.3,51.44,5.0,2009-06-19,57.92,0.6
56.0,48.92,15.0,56.48,NNE,7.0,NNW,50.0,No,1015.6,1012.8,No,NNW,0.0,26.0,Nuriootpa,56.0,3.1,51.8,6.0,2009-06-20,55.58,2.4
81.0,33.8,4.0,61.519999999999996,NE,3.0,NNE,26.0,No,1016.9,1013.8,No,NE,0.6,15.0,Nuriootpa,43.0,9.1,48.02,6.0,2009-06-21,60.8,1.4
54.0,39.02,11.0,61.519999999999996,N,5.0,NNW,35.0,No,1014.0,1012.2,No,NNW,0.0,17.0,Nuriootpa,39.0,7.8,55.22,6.0,2009-06-22,60.08,0.8
58.0,39.74,17.0,57.02,N,6.0,NNW,44.0,Yes,1012.3,1009.9,No,NW,0.0,26.0,Nuriootpa,58.0,5.3,48.2,8.0,2009-06-23,54.68,2.8
99.0,47.48,11.0,56.120000000000005,WNW,8.0,W,48.0,Yes,1015.0,1014.1,Yes,W,3.0,17.0,Nuriootpa,92.0,2.2,49.46,7.0,2009-06-24,53.96,1.8
88.0,44.6,9.0,56.84,NE,7.0,NNW,26.0,Yes,1013.9,1010.1,Yes,ENE,4.4,7.0,Nuriootpa,70.0,1.3,50.72,7.0,2009-06-25,55.58,1.2
99.0,48.379999999999995,11.0,52.879999999999995,ENE,8.0,ENE,24.0,Yes,1003.7,1002.6,Yes,NE,4.8,7.0,Nuriootpa,96.0,0.1,49.1,8.0,2009-06-26,52.34,1.0
98.0,48.92,6.0,56.3,N,7.0,W,17.0,No,1008.3,1007.1,Yes,W,4.0,11.0,Nuriootpa,84.0,1.4,49.64,8.0,2009-06-27,53.96,0.6
86.0,43.16,9.0,60.26,N,8.0,NW,52.0,No,1006.3,1004.5,No,WNW,0.2,22.0,Nuriootpa,73.0,3.4,51.98,6.0,2009-06-28,59.540000000000006,0.8
81.0,47.48,9.0,66.56,ENE,7.0,N,46.0,No,1008.0,1004.2,No,WNW,0.0,13.0,Nuriootpa,55.0,5.0,52.52,8.0,2009-06-29,63.86,1.2
49.0,52.52,24.0,,N,6.0,,,Yes,994.9,,No,,0.0,,Nuriootpa,,4.4,62.6,7.0,2009-06-30,,3.2
84.0,,35.0,56.3,NW,2.0,WNW,65.0,Yes,1007.6,1008.6,Yes,NW,11.2,35.0,Nuriootpa,82.0,7.5,49.82,7.0,2009-07-01,53.06,3.2
95.0,45.5,30.0,,WNW,7.0,W,,Yes,1013.3,,Yes,,7.0,31.0,Nuriootpa,,2.7,48.92,8.0,2009-07-02,,3.0
97.0,,26.0,56.66,WSW,8.0,W,46.0,Yes,1020.4,1021.0,Yes,WSW,8.0,26.0,Nuriootpa,84.0,3.1,50.9,7.0,2009-07-03,55.76,0.0
96.0,49.82,11.0,56.120000000000005,W,7.0,WSW,35.0,No,1025.7,1023.6,Yes,WSW,1.6,22.0,Nuriootpa,81.0,2.0,51.08,6.0,2009-07-04,54.32,1.2
99.0,40.64,4.0,53.24,NE,7.0,ESE,24.0,No,1024.9,1023.0,No,ESE,0.0,13.0,Nuriootpa,80.0,0.6,45.32,7.0,2009-07-05,50.54,1.4
83.0,35.96,11.0,50.9,ESE,6.0,ESE,28.0,No,1025.9,1023.9,No,ESE,0.0,15.0,Nuriootpa,57.0,5.4,41.72,5.0,2009-07-06,47.84,0.6
76.0,33.08,7.0,50.9,NE,7.0,NNE,35.0,No,1025.1,1022.4,No,NNE,0.0,17.0,Nuriootpa,58.0,6.9,42.260000000000005,7.0,2009-07-07,49.46,1.4
83.0,37.04,9.0,54.32,ENE,5.0,NE,28.0,No,1025.3,1023.5,No,NE,0.0,15.0,Nuriootpa,55.0,8.3,41.0,1.0,2009-07-08,53.42,0.6
76.0,34.7,9.0,58.1,ENE,3.0,NE,39.0,Yes,1024.6,1020.9,No,NE,0.0,22.0,Nuriootpa,56.0,9.1,49.28,6.0,2009-07-09,57.56,1.6
85.0,49.28,9.0,57.379999999999995,NNE,8.0,NNE,43.0,Yes,1018.4,1013.0,Yes,NNE,1.6,20.0,Nuriootpa,76.0,0.3,51.26,8.0,2009-07-10,52.34,2.0
67.0,50.36,24.0,59.9,N,7.0,NW,65.0,No,1006.6,1005.2,Yes,NE,15.4,30.0,Nuriootpa,74.0,4.3,56.66,6.0,2009-07-11,58.82,3.4
80.0,47.66,33.0,57.92,NW,5.0,WNW,59.0,Yes,1008.5,1007.3,No,WNW,0.6,31.0,Nuriootpa,69.0,7.4,50.72,7.0,2009-07-12,56.120000000000005,1.6
92.0,47.3,31.0,53.24,NW,8.0,W,61.0,Yes,1008.7,1007.5,Yes,WSW,2.0,31.0,Nuriootpa,84.0,5.1,47.66,8.0,2009-07-13,48.92,1.8
91.0,42.08,22.0,50.18,NW,8.0,SSW,46.0,Yes,1004.5,1002.6,Yes,NW,9.0,19.0,Nuriootpa,82.0,1.7,46.4,7.0,2009-07-14,49.1,2.6
100.0,36.5,7.0,53.6,WSW,8.0,WSW,37.0,Yes,1013.6,1013.5,Yes,WSW,2.6,19.0,Nuriootpa,82.0,4.7,43.519999999999996,6.0,2009-07-15,50.9,1.4
100.0,43.34,7.0,53.6,SW,8.0,SE,31.0,No,1018.4,1019.6,Yes,WSW,9.0,11.0,Nuriootpa,63.0,6.9,46.4,6.0,2009-07-16,52.879999999999995,0.6
90.0,39.02,9.0,56.84,NE,7.0,NNE,33.0,No,1022.1,1018.7,No,NNE,0.0,9.0,Nuriootpa,67.0,6.2,44.78,7.0,2009-07-17,55.04,1.2
55.0,44.42,22.0,58.64,N,5.0,NW,46.0,No,1015.7,1014.3,No,NNW,0.0,20.0,Nuriootpa,62.0,6.6,52.16,7.0,2009-07-18,57.02,2.0
81.0,44.96,9.0,61.7,N,6.0,NNW,50.0,No,1018.2,1014.7,No,NNW,0.0,28.0,Nuriootpa,43.0,8.5,50.72,6.0,2009-07-19,60.8,2.0
35.0,46.22,30.0,65.84,N,5.0,NNW,57.0,No,1014.1,1011.5,No,N,0.0,26.0,Nuriootpa,28.0,9.2,57.74,3.0,2009-07-20,65.3,2.4
33.0,55.76,28.0,64.04,NW,6.0,WNW,54.0,Yes,1009.8,1007.4,No,N,0.0,24.0,Nuriootpa,43.0,9.0,57.92,4.0,2009-07-21,62.6,6.6
72.0,44.96,35.0,55.4,WNW,6.0,WSW,61.0,Yes,1008.4,1009.2,Yes,WNW,2.0,35.0,Nuriootpa,82.0,5.9,50.0,8.0,2009-07-22,49.46,3.6
,33.44,6.0,54.86,NE,7.0,SSW,20.0,No,1023.8,1023.3,Yes,WSW,10.0,7.0,Nuriootpa,54.0,,,7.0,2009-07-23,52.34,2.0
67.0,32.9,11.0,58.1,N,,NW,43.0,No,1024.5,1022.5,No,NW,0.2,26.0,Nuriootpa,49.0,8.0,45.32,,2009-07-24,56.120000000000005,
61.0,36.14,7.0,59.9,NNE,3.0,N,26.0,No,1021.7,1016.9,No,NNW,0.0,9.0,Nuriootpa,40.0,9.8,48.02,1.0,2009-07-25,59.0,4.0
87.0,38.48,7.0,55.22,SW,6.0,WSW,35.0,No,1015.2,1016.6,No,WSW,0.0,20.0,Nuriootpa,72.0,6.5,45.86,6.0,2009-07-26,54.14,2.4
89.0,44.78,28.0,54.86,NW,6.0,W,48.0,Yes,1023.1,1023.1,No,WNW,0.6,22.0,Nuriootpa,85.0,3.4,48.56,7.0,2009-07-27,51.26,1.2
99.0,47.120000000000005,17.0,55.76,NW,8.0,WNW,48.0,No,1026.7,1025.4,Yes,W,3.2,22.0,Nuriootpa,88.0,3.5,49.46,7.0,2009-07-28,53.6,1.6
99.0,48.56,20.0,56.48,WNW,8.0,WNW,39.0,Yes,1028.7,1027.7,No,WNW,0.6,24.0,Nuriootpa,86.0,3.0,49.82,7.0,2009-07-29,53.78,0.4
99.0,48.379999999999995,20.0,54.14,WNW,8.0,WNW,46.0,Yes,1028.2,1024.9,Yes,W,2.0,28.0,Nuriootpa,81.0,3.0,49.64,7.0,2009-07-30,53.24,0.8
100.0,47.120000000000005,13.0,56.66,W,8.0,W,43.0,No,1026.9,1025.9,Yes,W,3.0,20.0,Nuriootpa,67.0,,49.1,5.0,2009-07-31,56.120000000000005,1.0
91.0,47.48,19.0,55.04,WNW,,W,35.0,No,1029.2,1027.4,No,WNW,0.0,24.0,Nuriootpa,65.0,,50.18,,2009-08-01,53.6,
72.0,38.3,9.0,58.64,NNW,,WNW,50.0,Yes,1027.1,1023.3,No,WNW,0.0,31.0,Nuriootpa,51.0,,50.0,,2009-08-02,58.1,
87.0,36.14,6.0,58.1,NE,6.0,N,37.0,No,1026.6,1023.0,Yes,WSW,1.2,11.0,Nuriootpa,58.0,6.9,44.96,6.0,2009-08-03,57.2,6.8
89.0,44.42,17.0,58.28,NW,7.0,WNW,41.0,No,1022.0,1020.0,No,NW,0.0,24.0,Nuriootpa,74.0,5.5,51.620000000000005,7.0,2009-08-04,57.74,0.6
78.0,42.620000000000005,9.0,64.75999999999999,NE,4.0,NNW,33.0,No,1020.7,1016.6,No,NNW,0.0,20.0,Nuriootpa,47.0,7.4,51.26,6.0,2009-08-05,63.32,1.0
45.0,41.36,24.0,68.9,N,6.0,NNW,63.0,Yes,1013.9,1009.6,No,NNW,0.0,37.0,Nuriootpa,32.0,9.7,58.28,5.0,2009-08-06,68.36,3.4
73.0,45.68,17.0,57.02,SW,1.0,WSW,59.0,No,1022.2,1023.2,Yes,WSW,6.0,15.0,Nuriootpa,55.0,,49.46,3.0,2009-08-07,55.76,5.2
67.0,31.46,11.0,60.62,NE,,N,31.0,No,1025.2,1020.2,No,N,0.0,17.0,Nuriootpa,42.0,,46.76,,2009-08-08,59.36,
60.0,37.58,9.0,61.16,ENE,,ENE,26.0,No,1016.7,1013.1,No,ENE,0.0,11.0,Nuriootpa,61.0,,49.64,,2009-08-09,59.36,
42.0,48.379999999999995,9.0,60.26,NNE,7.0,W,46.0,Yes,1007.6,1005.2,No,WNW,1.0,30.0,Nuriootpa,71.0,4.3,53.6,6.0,2009-08-10,56.66,6.2
91.0,46.94,19.0,57.379999999999995,WNW,7.0,W,41.0,No,1010.1,1010.7,Yes,WNW,5.6,17.0,Nuriootpa,64.0,4.4,50.36,6.0,2009-08-11,54.68,2.8
99.0,47.48,13.0,58.82,W,8.0,WSW,26.0,No,1015.9,1014.0,No,W,0.6,13.0,Nuriootpa,74.0,4.3,49.64,6.0,2009-08-12,56.48,1.2
96.0,36.14,0.0,59.540000000000006,,6.0,W,30.0,No,1016.8,1016.3,No,NW,0.2,15.0,Nuriootpa,67.0,7.8,46.4,5.0,2009-08-13,59.0,1.0
82.0,34.7,7.0,66.38,NE,0.0,NNE,30.0,No,1020.5,1016.1,No,NNE,0.2,17.0,Nuriootpa,39.0,,51.98,0.0,2009-08-14,65.66,1.2
42.0,45.5,17.0,76.64,N,,N,61.0,No,1011.0,1006.1,No,NNW,0.0,24.0,Nuriootpa,33.0,,65.3,,2009-08-15,73.75999999999999,
70.0,51.620000000000005,37.0,58.64,WNW,,WNW,104.0,Yes,1006.2,1008.1,No,NNW,0.0,41.0,Nuriootpa,50.0,,53.96,,2009-08-16,57.56,
90.0,45.14,22.0,58.459999999999994,WNW,6.0,W,52.0,No,1021.7,1022.7,Yes,WNW,5.2,20.0,Nuriootpa,58.0,8.8,49.64,6.0,2009-08-17,56.84,13.2
83.0,35.96,7.0,65.66,NNE,0.0,NNW,28.0,No,1027.2,1022.6,No,N,0.2,17.0,Nuriootpa,45.0,9.3,52.7,3.0,2009-08-18,65.12,2.4
67.0,45.86,7.0,64.04,E,7.0,N,33.0,No,1021.5,1017.0,No,NNE,0.0,13.0,Nuriootpa,58.0,5.1,53.42,6.0,2009-08-19,61.519999999999996,2.6
77.0,41.18,0.0,68.18,,4.0,NNW,39.0,Yes,1017.3,1011.1,No,NW,0.4,17.0,Nuriootpa,49.0,,54.86,2.0,2009-08-20,67.46,1.2
92.0,52.16,24.0,55.94,WNW,,W,59.0,No,1006.6,1006.9,Yes,WNW,3.0,26.0,Nuriootpa,62.0,,52.52,,2009-08-21,55.22,
92.0,42.8,13.0,58.82,NNE,,WNW,54.0,No,1008.4,1005.9,No,WNW,0.0,33.0,Nuriootpa,74.0,,49.64,,2009-08-22,57.74,
69.0,45.86,22.0,62.059999999999995,NW,,NW,61.0,Yes,1007.1,1004.4,No,NW,0.0,31.0,Nuriootpa,47.0,,53.6,,2009-08-23,60.980000000000004,
74.0,47.120000000000005,31.0,,NW,6.0,WNW,,Yes,1005.3,1000.4,Yes,,3.0,33.0,Nuriootpa,86.0,2.6,52.34,8.0,2009-08-24,51.8,7.0
84.0,,35.0,54.5,WNW,5.0,WNW,70.0,Yes,1011.1,1011.3,Yes,WNW,18.0,43.0,Nuriootpa,79.0,5.8,48.92,7.0,2009-08-25,53.42,4.0
84.0,45.14,24.0,57.74,WNW,7.0,WNW,44.0,No,1019.1,1017.3,Yes,WNW,3.0,28.0,Nuriootpa,62.0,8.6,48.74,4.0,2009-08-26,56.48,3.0
67.0,41.54,20.0,61.34,NW,3.0,W,50.0,No,1015.1,1013.4,No,WNW,0.2,24.0,Nuriootpa,58.0,10.4,51.620000000000005,3.0,2009-08-27,59.9,2.6
75.0,37.4,9.0,68.0,ENE,7.0,N,44.0,No,1012.5,1006.8,No,NE,0.0,13.0,Nuriootpa,56.0,,56.120000000000005,8.0,2009-08-28,64.58,2.4
93.0,49.46,37.0,58.82,WNW,,W,67.0,No,1004.2,1006.4,No,WNW,0.0,35.0,Nuriootpa,81.0,,54.14,,2009-08-29,53.6,
85.0,41.72,22.0,55.58,W,,W,50.0,No,1019.5,1019.2,No,WNW,0.0,26.0,Nuriootpa,68.0,,47.120000000000005,,2009-08-30,53.24,
95.0,47.120000000000005,28.0,57.379999999999995,WNW,8.0,WNW,44.0,Yes,1021.8,1020.9,No,WNW,0.0,22.0,Nuriootpa,80.0,2.6,50.18,4.0,2009-08-31,56.3,8.0
95.0,40.64,17.0,60.8,WNW,8.0,WNW,30.0,No,1023.7,1019.5,Yes,WNW,4.2,9.0,Nuriootpa,62.0,4.5,50.54,2.0,2009-09-01,59.540000000000006,0.4
53.0,43.519999999999996,15.0,68.0,NNE,0.0,NNE,43.0,Yes,1016.3,1012.1,No,N,0.0,17.0,Nuriootpa,80.0,5.7,59.18,8.0,2009-09-02,54.86,1.8
84.0,48.56,31.0,59.18,WNW,3.0,WNW,57.0,Yes,1012.8,1011.7,Yes,WNW,1.4,33.0,Nuriootpa,53.0,10.6,52.879999999999995,2.0,2009-09-03,58.1,2.4
89.0,45.86,24.0,56.66,WNW,8.0,W,46.0,No,1016.0,1015.8,Yes,W,4.8,28.0,Nuriootpa,61.0,,47.3,6.0,2009-09-04,55.22,5.0
58.0,41.54,22.0,58.459999999999994,WNW,,NNW,35.0,No,1019.1,1015.6,No,WNW,0.0,15.0,Nuriootpa,54.0,,51.620000000000005,,2009-09-05,55.94,
43.0,39.92,22.0,64.04,NNE,,WSW,57.0,Yes,1006.2,1005.0,No,NW,0.0,37.0,Nuriootpa,49.0,,56.66,,2009-09-06,60.08,
86.0,47.120000000000005,24.0,58.64,W,6.0,SW,41.0,No,1009.6,1010.7,Yes,W,2.6,17.0,Nuriootpa,75.0,6.5,53.06,5.0,2009-09-07,55.4,8.6
70.0,43.34,13.0,54.68,SSW,8.0,WSW,31.0,No,1019.9,1018.7,No,SSE,1.0,20.0,Nuriootpa,68.0,0.6,50.0,8.0,2009-09-08,51.98,2.2
55.0,43.7,9.0,55.58,ESE,8.0,NNW,19.0,No,1020.0,1017.6,No,WSW,0.0,9.0,Nuriootpa,47.0,1.0,50.18,7.0,2009-09-09,54.5,1.8
63.0,35.42,15.0,68.72,NE,1.0,N,28.0,No,1018.8,1014.9,No,NNW,0.0,15.0,Nuriootpa,34.0,10.3,53.78,1.0,2009-09-10,66.38,1.4
21.0,46.76,26.0,80.78,N,1.0,NW,80.0,No,1009.6,1007.5,No,NNW,0.0,33.0,Nuriootpa,14.0,,68.72,,2009-09-11,80.06,3.4
17.0,46.58,31.0,83.3,NNW,,N,61.0,No,1009.5,1007.1,No,N,0.0,24.0,Nuriootpa,17.0,,72.68,,2009-09-12,82.75999999999999,
66.0,50.18,30.0,62.24,WNW,,WSW,72.0,No,1017.1,1018.1,No,W,0.0,39.0,Nuriootpa,58.0,,55.76,,2009-09-13,57.379999999999995,
72.0,32.72,7.0,60.440000000000005,N,3.0,WSW,22.0,No,1025.0,1021.1,No,N,0.0,9.0,Nuriootpa,35.0,8.5,50.54,4.0,2009-09-14,59.36,20.0
55.0,34.7,9.0,72.14,NNE,2.0,W,33.0,No,1020.2,1016.6,No,NW,0.0,15.0,Nuriootpa,28.0,10.7,56.84,3.0,2009-09-15,71.78,4.0
44.0,53.24,9.0,77.18,SW,7.0,NNE,57.0,Yes,1016.6,1011.5,No,WNW,0.0,7.0,Nuriootpa,49.0,3.0,58.64,8.0,2009-09-16,67.82,4.0
96.0,54.5,24.0,60.26,WSW,8.0,WSW,48.0,No,1014.8,1017.9,Yes,W,7.8,28.0,Nuriootpa,63.0,6.0,55.4,6.0,2009-09-17,59.18,2.2
76.0,35.6,19.0,66.56,NE,2.0,N,50.0,No,1022.7,1017.1,No,NNE,0.0,20.0,Nuriootpa,48.0,,52.52,7.0,2009-09-18,64.4,4.0
75.0,51.620000000000005,20.0,63.5,WNW,,W,39.0,No,1016.0,1015.8,No,WSW,0.0,22.0,Nuriootpa,50.0,,61.34,,2009-09-19,62.42,
96.0,40.28,2.0,62.42,ENE,,WSW,39.0,No,1018.3,1015.5,No,SW,0.0,13.0,Nuriootpa,45.0,,48.74,,2009-09-20,61.34,
57.0,41.54,22.0,60.440000000000005,ENE,8.0,E,74.0,Yes,1008.7,993.6,No,WNW,0.8,20.0,Nuriootpa,78.0,2.3,53.96,8.0,2009-09-21,56.3,10.2
76.0,44.06,22.0,60.440000000000005,NE,6.0,NW,50.0,Yes,999.6,995.9,Yes,WNW,12.0,26.0,Nuriootpa,89.0,3.4,55.58,8.0,2009-09-22,50.36,3.2
95.0,48.02,31.0,58.1,WSW,8.0,W,63.0,No,1013.1,1014.7,Yes,WSW,7.0,28.0,Nuriootpa,56.0,6.4,51.08,7.0,2009-09-23,57.02,0.8
87.0,47.48,28.0,66.2,WNW,7.0,WNW,48.0,Yes,1015.9,1011.6,No,NW,0.4,30.0,Nuriootpa,45.0,9.2,53.42,6.0,2009-09-24,65.66,4.0
83.0,50.0,30.0,54.32,NW,7.0,W,63.0,No,1004.7,1003.1,Yes,WNW,6.0,26.0,Nuriootpa,87.0,,52.52,8.0,2009-09-25,48.56,4.8
87.0,40.64,28.0,55.76,WSW,,WSW,61.0,No,1013.8,1016.8,No,NW,0.0,31.0,Nuriootpa,47.0,,44.42,,2009-09-26,53.42,
67.0,43.34,24.0,55.58,WSW,,WSW,41.0,Yes,1022.7,1021.2,No,SW,0.0,26.0,Nuriootpa,78.0,,50.0,,2009-09-27,50.54,
77.0,39.2,2.0,60.980000000000004,WSW,8.0,W,20.0,No,1020.6,1016.3,Yes,W,21.0,11.0,Nuriootpa,65.0,1.0,49.82,8.0,2009-09-28,54.14,9.0
48.0,41.36,17.0,69.98,NE,6.0,NNW,43.0,No,1013.4,1009.0,No,NNE,0.0,20.0,Nuriootpa,32.0,8.2,60.8,7.0,2009-09-29,68.9,1.2
32.0,51.26,7.0,78.44,E,8.0,NNW,35.0,No,1009.2,1006.3,No,NNE,0.0,15.0,Nuriootpa,31.0,2.6,63.14,8.0,2009-09-30,76.1,4.0
77.0,51.8,11.0,56.48,SSW,7.0,SSE,37.0,Yes,1013.4,1013.7,No,SSE,0.0,9.0,Nuriootpa,71.0,0.0,55.04,8.0,2009-10-01,55.04,4.0
76.0,46.58,11.0,55.22,SSE,8.0,W,35.0,No,1016.0,1015.1,Yes,SSE,5.2,9.0,Nuriootpa,81.0,,50.54,8.0,2009-10-02,52.52,3.4
90.0,43.519999999999996,9.0,57.56,WSW,,SW,35.0,No,1021.4,1019.4,No,SW,0.0,20.0,Nuriootpa,66.0,,47.84,,2009-10-03,55.04,
89.0,37.22,6.0,59.540000000000006,NNE,,W,39.0,No,1022.5,1021.6,No,WSW,0.0,19.0,Nuriootpa,59.0,,48.2,,2009-10-04,56.84,
91.0,40.64,4.0,62.6,SW,,WSW,35.0,Yes,1025.7,1025.0,No,W,0.0,17.0,Nuriootpa,51.0,,51.08,,2009-10-05,60.62,
87.0,36.5,7.0,60.980000000000004,ENE,7.0,S,39.0,No,1028.2,1025.0,Yes,S,3.0,15.0,Nuriootpa,46.0,6.8,44.6,6.0,2009-10-06,59.72,11.0
65.0,36.68,24.0,58.1,ESE,2.0,SSE,41.0,No,1028.0,1027.2,No,ESE,0.2,24.0,Nuriootpa,43.0,10.3,47.120000000000005,5.0,2009-10-07,56.3,2.8
66.0,40.46,17.0,59.18,ESE,3.0,SE,41.0,No,1030.2,1028.1,No,SSE,0.0,20.0,Nuriootpa,44.0,11.7,48.92,6.0,2009-10-08,57.74,2.2
79.0,40.1,19.0,59.36,ESE,4.0,E,35.0,No,1028.4,1025.7,No,SE,0.0,17.0,Nuriootpa,37.0,,47.66,7.0,2009-10-09,59.0,3.6
60.0,38.3,9.0,67.28,E,,ENE,37.0,No,1025.5,1020.9,No,ENE,0.0,20.0,Nuriootpa,28.0,,53.24,,2009-10-10,64.04,
38.0,48.56,19.0,76.46,NE,,N,48.0,No,1015.7,1009.8,No,WNW,0.0,26.0,Nuriootpa,13.0,,57.379999999999995,,2009-10-11,75.2,
77.0,49.82,43.0,58.64,W,6.0,WNW,83.0,Yes,1004.4,1004.7,No,WNW,0.4,39.0,Nuriootpa,82.0,3.2,52.16,7.0,2009-10-12,49.1,13.8
