wind gust dir,temp 9 am c,wind speed 9 am,rain tomorrow,wind dir 9 am,date,temp 3 pm c,wind speed 3 pm,location,wind dir 3 pm,pressure 9 am,cloud 3 pm,min temp c,max temp c,pressure 3 pm,wind gust speed,rain today,humidity 3 pm,rainfall,humidity 9 am,cloud 9 am
E,32.5,19.0,No,E,2015-02-12,39.4,13.0,Uluru,SSE,1013.8,,23.3,41.1,1008.6,48.0,No,6.0,0.0,10.0,
ENE,33.7,13.0,No,NNE,2015-02-13,39.5,17.0,Uluru,E,1012.2,1.0,24.5,41.6,1008.2,46.0,No,9.0,0.0,18.0,
ENE,34.5,28.0,No,ENE,2015-02-14,40.3,17.0,Uluru,ENE,1012.7,,26.6,41.8,1008.3,43.0,No,10.0,0.0,17.0,
ENE,34.5,24.0,No,ENE,2015-02-15,40.3,24.0,Uluru,ESE,1011.2,,23.5,42.4,1008.0,48.0,No,10.0,0.0,19.0,
NE,34.4,20.0,No,ESE,2015-02-16,40.7,19.0,Uluru,E,1012.5,,24.5,42.1,1008.2,57.0,No,11.0,0.0,20.0,
SE,30.6,24.0,No,ESE,2015-02-17,37.5,6.0,Uluru,E,1012.8,4.0,25.9,39.2,1009.3,44.0,No,17.0,0.0,28.0,7.0
SE,30.6,11.0,No,SSE,2015-02-18,38.0,7.0,Uluru,SSE,1012.6,,25.1,39.6,1007.0,52.0,No,15.0,0.0,34.0,8.0
ENE,31.1,24.0,No,ENE,2015-02-19,38.4,11.0,Uluru,WSW,1010.2,,25.6,39.4,1006.1,43.0,No,10.0,0.0,14.0,8.0
ENE,31.3,31.0,No,ENE,2015-02-20,38.2,17.0,Uluru,ESE,1007.9,1.0,23.6,40.7,1004.0,44.0,No,10.0,0.0,21.0,
ENE,31.1,35.0,No,ENE,2015-02-21,38.5,20.0,Uluru,ENE,1006.9,1.0,24.0,39.6,1003.1,50.0,No,13.0,0.0,26.0,
SSE,29.4,13.0,Yes,E,2015-02-22,30.9,19.0,Uluru,S,1007.3,7.0,24.4,33.6,1006.3,50.0,No,40.0,0.0,26.0,8.0
SSE,23.4,9.0,No,SE,2015-02-23,33.9,20.0,Uluru,SE,1012.9,8.0,20.5,35.9,1009.1,52.0,Yes,29.0,5.0,71.0,7.0
E,26.6,15.0,No,SE,2015-02-24,35.5,22.0,Uluru,E,1014.7,1.0,20.9,37.0,1009.9,46.0,No,20.0,0.2,38.0,2.0
E,29.1,26.0,No,E,2015-02-25,36.8,13.0,Uluru,ENE,1012.4,,21.2,39.1,1007.2,39.0,No,20.0,0.0,23.0,
SE,32.6,19.0,No,E,2015-02-26,40.2,7.0,Uluru,NNW,1008.8,3.0,24.2,41.9,1003.6,41.0,No,16.0,0.0,19.0,6.0
SW,33.4,20.0,No,ENE,2015-02-27,40.2,20.0,Uluru,N,1005.9,2.0,24.9,42.2,1001.5,48.0,No,19.0,0.0,20.0,7.0
SW,33.7,2.0,No,SSE,2015-02-28,39.5,24.0,Uluru,SSW,1004.9,1.0,26.6,40.6,1003.0,46.0,No,26.0,0.2,28.0,
ESE,27.5,26.0,No,ESE,2015-03-01,35.2,26.0,Uluru,E,1009.1,8.0,25.6,37.0,1006.6,54.0,No,25.0,0.2,49.0,8.0
E,29.7,28.0,No,E,2015-03-02,38.6,11.0,Uluru,NNW,1008.5,8.0,27.5,40.3,1004.5,39.0,No,16.0,0.0,28.0,7.0
E,32.7,20.0,No,ESE,2015-03-03,41.8,20.0,Uluru,ENE,1009.7,,26.9,42.5,1006.6,56.0,No,12.0,0.0,21.0,
E,31.0,24.0,No,ESE,2015-03-04,39.8,22.0,Uluru,ENE,1013.5,,25.6,41.2,1009.1,52.0,No,12.0,0.0,18.0,
SE,27.0,28.0,No,ESE,2015-03-05,34.9,24.0,Uluru,E,1017.0,,25.0,37.2,1012.3,50.0,No,17.0,0.0,34.0,
E,24.7,28.0,No,E,2015-03-06,31.3,20.0,Uluru,SE,1015.4,5.0,23.0,33.3,1010.9,41.0,No,19.0,0.0,31.0,8.0
E,25.0,19.0,No,ESE,2015-03-07,30.5,11.0,Uluru,ESE,1013.3,8.0,22.4,32.4,1010.0,37.0,No,11.0,0.0,18.0,
ENE,24.0,15.0,No,ESE,2015-03-08,33.1,11.0,Uluru,SW,1013.9,4.0,18.5,35.1,1009.6,31.0,No,13.0,0.0,31.0,7.0
ENE,26.6,26.0,No,E,2015-03-09,33.8,7.0,Uluru,ENE,1013.0,8.0,21.6,35.6,1009.1,41.0,No,16.0,0.0,27.0,8.0
E,26.5,31.0,No,E,2015-03-10,34.0,9.0,Uluru,SSW,1013.8,4.0,23.2,35.4,1009.6,43.0,No,16.0,0.0,25.0,1.0
E,28.3,24.0,No,E,2015-03-11,36.1,11.0,Uluru,SW,1014.2,,20.5,37.3,1010.6,44.0,No,14.0,0.0,23.0,
SSE,26.3,28.0,No,ESE,2015-03-12,34.1,28.0,Uluru,SSE,1016.8,,20.9,35.7,1012.1,48.0,No,9.0,0.0,20.0,
ESE,25.9,30.0,No,ESE,2015-03-13,33.5,13.0,Uluru,ENE,1016.3,,18.7,35.1,1011.4,48.0,No,11.0,0.0,24.0,
E,27.3,26.0,No,E,2015-03-14,34.8,19.0,Uluru,E,1015.5,,19.5,36.6,1010.9,41.0,No,11.0,0.0,22.0,
ENE,27.1,11.0,No,E,2015-03-15,36.6,20.0,Uluru,SW,1013.9,,15.6,38.9,1008.9,39.0,No,7.0,0.0,14.0,
W,28.2,2.0,No,ESE,2015-03-16,40.9,19.0,Uluru,WSW,1010.6,,15.0,41.7,1005.0,46.0,No,7.0,0.0,10.0,
SSE,33.7,19.0,No,S,2015-03-17,40.4,9.0,Uluru,NNW,1006.2,1.0,23.1,42.6,1002.8,43.0,No,15.0,0.0,27.0,
E,32.8,26.0,No,E,2015-03-18,39.9,6.0,Uluru,S,1007.8,3.0,23.4,42.3,1004.3,37.0,No,15.0,0.0,24.0,
SSW,34.7,13.0,No,ESE,2015-03-19,40.9,11.0,Uluru,WNW,1009.7,3.0,24.0,42.8,1007.1,59.0,No,10.0,0.0,16.0,8.0
SSE,31.6,20.0,No,E,2015-03-20,36.9,15.0,Uluru,ESE,1016.3,7.0,24.7,39.5,1013.0,59.0,No,19.0,0.0,28.0,7.0
ENE,27.3,28.0,No,E,2015-03-21,35.9,20.0,Uluru,ENE,1018.1,,21.0,37.3,1013.8,44.0,No,20.0,0.0,35.0,
SSW,27.9,22.0,No,E,2015-03-22,37.5,9.0,Uluru,ESE,1015.4,,18.9,38.9,1010.2,57.0,No,16.0,0.0,23.0,
S,22.5,33.0,No,S,2015-03-23,29.8,20.0,Uluru,S,1016.0,8.0,22.1,30.7,1013.6,44.0,No,35.0,0.0,66.0,6.0
E,20.8,28.0,No,ESE,2015-03-24,27.6,19.0,Uluru,ESE,1018.9,7.0,19.1,29.1,1014.9,43.0,No,28.0,0.0,36.0,
ESE,21.3,13.0,No,ESE,2015-03-25,25.0,15.0,Uluru,ESE,1019.8,7.0,20.4,25.5,1017.3,33.0,No,24.0,0.0,27.0,8.0
E,21.1,26.0,No,ESE,2015-03-26,28.3,22.0,Uluru,ESE,1022.9,8.0,18.7,29.5,1019.7,46.0,No,20.0,0.0,27.0,5.0
E,21.0,28.0,No,E,2015-03-27,29.6,22.0,Uluru,E,1022.9,,17.9,31.3,1017.4,46.0,No,16.0,0.0,27.0,
ENE,22.0,26.0,No,ENE,2015-03-28,30.1,7.0,Uluru,SE,1019.6,7.0,17.5,30.8,1015.1,37.0,No,13.0,0.0,21.0,
NE,23.9,24.0,No,NE,2015-03-29,26.7,19.0,Uluru,NE,1019.8,7.0,21.1,27.7,1017.7,35.0,No,36.0,0.0,21.0,8.0
NE,20.4,15.0,No,ESE,2015-03-30,32.2,20.0,Uluru,ESE,1021.0,,15.5,33.9,1016.6,41.0,No,17.0,0.0,44.0,
ENE,23.5,19.0,No,E,2015-03-31,32.8,17.0,Uluru,SE,1019.9,,14.4,34.0,1014.2,39.0,No,15.0,0.0,32.0,
S,25.8,17.0,No,ENE,2015-04-01,34.7,6.0,Uluru,E,1015.9,2.0,15.9,35.8,1012.8,43.0,No,12.0,0.0,23.0,
SSE,23.4,19.0,No,SSE,2015-04-02,27.4,11.0,Uluru,SE,1017.3,8.0,22.3,28.0,1014.8,31.0,No,40.0,0.0,53.0,7.0
E,21.9,22.0,No,E,2015-04-03,33.0,9.0,Uluru,WNW,1017.1,2.0,17.5,34.3,1012.5,46.0,No,25.0,0.6,67.0,8.0
SE,24.1,26.0,No,E,2015-04-04,32.9,11.0,Uluru,WNW,1015.8,8.0,20.9,33.2,1011.5,39.0,No,26.0,0.2,54.0,8.0
S,22.8,24.0,No,SE,2015-04-05,30.8,9.0,Uluru,SW,1014.9,4.0,20.8,31.8,1011.2,44.0,No,28.0,0.0,52.0,1.0
SSE,18.9,24.0,No,SE,2015-04-06,25.1,24.0,Uluru,SE,1018.1,,12.1,26.9,1014.3,46.0,No,24.0,0.0,45.0,
ESE,15.9,28.0,No,ESE,2015-04-07,23.1,22.0,Uluru,SE,1022.4,,12.2,24.8,1018.7,44.0,No,21.0,0.0,45.0,
E,16.2,24.0,No,E,2015-04-08,24.9,24.0,Uluru,ESE,1024.0,,9.1,26.1,1018.4,44.0,No,14.0,0.0,31.0,
ENE,16.6,28.0,No,ENE,2015-04-09,25.3,11.0,Uluru,SE,1022.1,,10.7,26.8,1016.9,41.0,No,19.0,0.0,41.0,
E,18.8,26.0,No,ENE,2015-04-10,26.8,19.0,Uluru,E,1020.3,,11.8,28.3,1015.9,35.0,No,11.0,0.0,25.0,
NE,20.2,19.0,No,ENE,2015-04-11,30.2,17.0,Uluru,NE,1018.4,,11.9,30.5,1013.4,31.0,No,10.0,0.0,22.0,
NNW,20.3,9.0,No,ESE,2015-04-12,32.2,2.0,Uluru,SW,1016.3,,11.8,33.6,1011.5,22.0,No,8.0,0.0,20.0,
WNW,23.0,9.0,No,ESE,2015-04-13,35.7,15.0,Uluru,NNW,1014.3,,13.5,36.5,1009.2,41.0,No,8.0,0.0,17.0,
N,24.8,6.0,No,NE,2015-04-14,36.6,11.0,Uluru,NW,1012.9,1.0,14.4,37.7,1009.8,41.0,No,9.0,0.0,18.0,
ESE,26.4,17.0,No,SE,2015-04-15,36.7,6.0,Uluru,WSW,1016.5,1.0,19.7,37.8,1013.4,33.0,No,13.0,0.0,33.0,
SSW,25.3,30.0,No,S,2015-04-16,25.3,31.0,Uluru,S,1017.6,7.0,22.8,27.3,1017.3,48.0,No,43.0,0.0,38.0,
S,19.4,15.0,No,SSE,2015-04-17,25.4,13.0,Uluru,ESE,1019.1,4.0,14.4,25.8,1015.1,39.0,No,42.0,0.0,62.0,
E,16.0,15.0,No,ESE,2015-04-18,26.5,17.0,Uluru,ESE,1020.6,,12.3,27.5,1017.1,39.0,No,28.0,0.0,65.0,
ESE,17.7,30.0,No,ESE,2015-04-19,23.2,24.0,Uluru,ESE,1025.5,,13.8,23.8,1022.8,50.0,No,27.0,0.0,48.0,4.0
E,14.6,35.0,No,ESE,2015-04-20,20.3,33.0,Uluru,E,1027.6,,12.4,21.4,1023.7,57.0,No,21.0,0.0,42.0,
E,12.9,35.0,No,E,2015-04-21,21.4,26.0,Uluru,ESE,1025.6,,10.8,22.9,1020.1,57.0,No,13.0,0.0,32.0,2.0
E,15.1,22.0,No,E,2015-04-22,21.9,19.0,Uluru,E,1021.1,8.0,12.9,22.6,1017.1,39.0,No,20.0,0.0,34.0,
SE,18.7,6.0,No,S,2015-04-23,20.8,9.0,Uluru,E,1018.2,,15.1,23.1,1015.3,52.0,No,28.0,0.0,23.0,8.0
SSW,18.4,15.0,No,SSE,2015-04-24,25.1,22.0,Uluru,S,1017.4,,10.0,26.2,1014.7,39.0,No,20.0,0.4,29.0,
SSE,13.1,22.0,No,SSE,2015-04-25,20.8,15.0,Uluru,SSE,1022.6,,4.4,22.5,1018.3,39.0,No,25.0,0.0,52.0,
ESE,14.3,20.0,No,ESE,2015-04-26,22.4,13.0,Uluru,ESE,1023.9,,8.7,23.4,1019.6,33.0,No,25.0,0.0,51.0,
E,13.8,26.0,No,ESE,2015-04-27,22.1,17.0,Uluru,ESE,1024.6,,9.5,23.1,1020.8,43.0,No,28.0,0.0,50.0,
E,14.4,26.0,No,E,2015-04-28,20.6,24.0,Uluru,ENE,1025.2,,9.0,22.2,1020.5,46.0,No,28.0,0.0,47.0,
E,13.0,24.0,No,E,2015-04-29,20.3,19.0,Uluru,ESE,1025.5,,7.1,21.8,1020.5,41.0,No,23.0,0.0,42.0,
E,13.3,20.0,No,E,2015-04-30,21.0,19.0,Uluru,ENE,1022.6,,6.3,21.9,1019.5,37.0,No,19.0,0.0,38.0,
ENE,13.3,11.0,No,E,2015-05-01,24.0,6.0,Uluru,SSW,1021.4,,4.8,25.3,1017.8,28.0,No,9.0,0.0,31.0,
ESE,16.9,11.0,No,SE,2015-05-02,26.9,9.0,Uluru,NE,1020.1,,11.4,27.6,1016.6,30.0,No,8.0,0.0,18.0,7.0
ENE,18.6,17.0,No,E,2015-05-03,29.1,11.0,Uluru,NNW,1019.6,,11.0,29.9,1014.6,24.0,No,7.0,0.0,17.0,7.0
SSW,17.8,2.0,No,E,2015-05-04,32.7,26.0,Uluru,WNW,1015.7,7.0,10.5,33.7,1011.6,44.0,No,7.0,0.0,18.0,7.0
SSW,15.7,19.0,No,S,2015-05-05,22.0,20.0,Uluru,SE,1021.1,,13.7,23.1,1017.4,48.0,No,15.0,0.0,27.0,
ESE,13.5,26.0,No,ESE,2015-05-06,22.3,24.0,Uluru,ESE,1024.5,,6.8,23.3,1021.0,46.0,No,24.0,0.0,53.0,
ENE,14.4,24.0,No,ESE,2015-05-07,23.1,28.0,Uluru,E,1027.4,,8.7,23.7,1023.6,50.0,No,23.0,0.0,46.0,
E,14.4,26.0,No,E,2015-05-08,21.8,19.0,Uluru,ENE,1025.0,,8.9,23.2,1020.7,46.0,No,27.0,0.0,52.0,
ESE,13.6,13.0,No,SE,2015-05-09,22.9,17.0,Uluru,SSE,1023.7,,6.4,24.1,1020.0,30.0,No,23.0,0.0,41.0,
SE,15.1,19.0,No,SE,2015-05-10,23.8,17.0,Uluru,ESE,1024.3,,6.5,24.6,1021.2,31.0,No,21.0,0.0,42.0,
E,14.6,19.0,No,ESE,2015-05-11,24.1,17.0,Uluru,ESE,1025.2,,3.3,25.2,1021.1,46.0,No,24.0,0.0,48.0,
SSE,16.6,17.0,No,ESE,2015-05-12,23.7,9.0,Uluru,SSE,1024.1,1.0,10.6,25.2,1020.9,37.0,No,31.0,0.0,59.0,
E,14.4,24.0,No,ESE,2015-05-13,19.6,33.0,Uluru,ESE,1029.3,,8.3,20.8,1027.1,54.0,No,29.0,0.0,53.0,
E,10.2,30.0,No,ESE,2015-05-14,17.3,28.0,Uluru,E,1033.3,,4.9,18.3,1029.8,59.0,No,20.0,0.0,46.0,
E,9.4,24.0,No,ESE,2015-05-15,17.5,28.0,Uluru,E,1032.1,,3.4,18.3,1027.2,54.0,No,24.0,0.0,52.0,
E,9.1,20.0,No,ESE,2015-05-16,18.7,24.0,Uluru,E,1027.6,,2.4,19.7,1022.5,54.0,No,24.0,0.0,56.0,
ENE,11.4,19.0,No,E,2015-05-17,22.2,15.0,Uluru,NE,1024.1,,3.5,23.3,1018.6,39.0,No,23.0,0.0,49.0,
NW,16.0,11.0,No,ENE,2015-05-18,27.3,13.0,Uluru,NNW,1019.6,2.0,7.3,28.1,1015.4,39.0,No,15.0,0.0,48.0,5.0
NE,16.8,0.0,No,,2015-05-19,25.5,17.0,Uluru,WSW,1018.9,1.0,9.7,27.1,1015.9,28.0,No,20.0,0.0,36.0,7.0
SSE,16.6,9.0,No,ESE,2015-05-20,23.5,13.0,Uluru,SSW,1021.6,1.0,14.8,24.6,1019.1,35.0,No,32.0,0.0,57.0,8.0
SE,11.1,20.0,No,ESE,2015-05-21,18.6,22.0,Uluru,ESE,1028.2,,7.1,19.4,1024.4,39.0,No,26.0,0.0,62.0,
E,8.7,20.0,No,ESE,2015-05-22,15.8,20.0,Uluru,E,1028.1,8.0,3.7,17.2,1024.8,67.0,No,32.0,0.0,55.0,
ENE,9.7,20.0,No,ENE,2015-05-23,20.0,11.0,Uluru,NE,1025.7,3.0,4.5,20.3,1021.3,39.0,No,24.0,0.0,53.0,4.0
E,14.2,15.0,No,ESE,2015-05-24,20.3,4.0,Uluru,S,1023.2,8.0,9.6,21.1,1020.9,26.0,No,23.0,0.0,36.0,8.0
E,12.9,13.0,No,SE,2015-05-25,19.1,9.0,Uluru,SSE,1024.1,8.0,11.9,19.7,1022.1,22.0,No,46.0,0.8,82.0,8.0
ENE,15.8,11.0,No,SE,2015-05-26,26.1,2.0,Uluru,ESE,1024.3,,12.6,27.1,1019.5,28.0,No,31.0,0.4,67.0,7.0
E,18.5,17.0,Yes,SE,2015-05-27,27.1,9.0,Uluru,NNE,1021.1,5.0,15.3,27.9,1016.5,35.0,No,29.0,0.2,53.0,6.0
ENE,16.8,11.0,No,S,2015-05-28,23.6,13.0,Uluru,ESE,1020.1,7.0,15.6,24.5,1017.1,26.0,Yes,49.0,3.2,90.0,7.0
SSE,16.8,11.0,No,S,2015-05-29,21.4,19.0,Uluru,SSE,1021.1,8.0,16.5,23.4,1018.2,46.0,No,59.0,0.0,88.0,8.0
S,15.2,9.0,Yes,SSW,2015-05-30,15.4,15.0,Uluru,ESE,1022.9,8.0,14.9,16.8,1019.1,26.0,No,100.0,0.6,98.0,8.0
E,12.5,17.0,No,SE,2015-05-31,16.8,19.0,Uluru,ESE,1022.0,8.0,12.0,17.3,1020.1,33.0,Yes,67.0,10.4,94.0,8.0
E,13.5,22.0,No,E,2015-06-01,17.5,24.0,Uluru,E,1023.9,,12.5,18.5,1022.3,41.0,No,55.0,0.0,73.0,8.0
E,12.4,17.0,No,ESE,2015-06-02,22.6,20.0,Uluru,ENE,1024.9,,9.5,23.6,1019.0,30.0,No,36.0,0.0,61.0,4.0
W,14.8,9.0,No,ESE,2015-06-03,25.2,20.0,Uluru,W,1021.0,2.0,10.9,26.2,1019.2,35.0,No,35.0,0.0,59.0,1.0
SE,14.7,11.0,No,SSE,2015-06-04,24.2,19.0,Uluru,SE,1025.2,,8.8,24.9,1022.8,31.0,No,32.0,0.0,74.0,
ENE,15.0,17.0,No,ESE,2015-06-05,23.8,24.0,Uluru,E,1027.3,,9.7,24.8,1024.2,43.0,No,28.0,0.0,64.0,
ENE,13.2,19.0,No,E,2015-06-06,21.8,24.0,Uluru,E,1027.0,1.0,8.6,23.1,1022.4,39.0,No,21.0,0.0,62.0,
SE,11.6,11.0,No,SSE,2015-06-07,21.5,11.0,Uluru,ESE,1025.4,1.0,7.1,22.4,1021.8,24.0,No,22.0,0.0,54.0,
SE,11.0,9.0,No,S,2015-06-08,22.1,11.0,Uluru,SE,1024.8,,3.7,22.5,1021.3,24.0,No,21.0,0.0,53.0,
SE,12.5,15.0,No,ESE,2015-06-09,22.2,24.0,Uluru,E,1026.8,2.0,7.7,22.9,1023.5,43.0,No,22.0,0.0,47.0,
ESE,12.8,22.0,No,ESE,2015-06-10,17.7,26.0,Uluru,E,1027.9,1.0,10.9,18.3,1024.9,44.0,No,44.0,0.0,73.0,3.0
E,11.8,20.0,No,ESE,2015-06-11,19.6,20.0,Uluru,ESE,1027.1,,6.9,20.2,1022.9,41.0,No,38.0,0.0,74.0,
E,10.3,13.0,No,ESE,2015-06-12,21.0,11.0,Uluru,E,1024.0,,6.0,22.1,1019.5,28.0,No,35.0,0.0,67.0,
NE,12.7,11.0,No,SE,2015-06-13,23.8,6.0,Uluru,NNE,1021.2,3.0,9.2,24.5,1016.9,24.0,No,36.0,0.0,65.0,
ENE,15.2,13.0,No,ESE,2015-06-14,24.3,9.0,Uluru,ENE,1019.3,1.0,9.3,24.8,1015.9,33.0,No,35.0,0.0,72.0,
WNW,13.7,15.0,No,ESE,2015-06-15,24.6,11.0,Uluru,WSW,1018.9,,10.0,25.6,1015.9,26.0,No,31.0,0.0,83.0,
S,15.2,9.0,No,ESE,2015-06-16,22.5,20.0,Uluru,SSE,1019.6,3.0,9.0,23.7,1017.0,39.0,No,37.0,0.0,64.0,1.0
ENE,11.2,17.0,No,ESE,2015-06-17,19.3,9.0,Uluru,S,1022.3,,6.2,20.4,1019.3,31.0,No,39.0,0.0,76.0,
ENE,9.3,11.0,No,E,2015-06-18,19.4,11.0,Uluru,SSE,1023.0,,4.6,19.8,1020.8,33.0,No,37.0,0.0,81.0,
E,10.2,19.0,No,E,2015-06-19,19.2,15.0,Uluru,ESE,1025.1,,5.0,20.3,1021.3,33.0,No,36.0,0.0,66.0,
ENE,10.4,9.0,No,SE,2015-06-20,20.1,9.0,Uluru,SE,1025.1,,5.4,21.3,1021.1,26.0,No,32.0,0.0,68.0,
NE,11.3,13.0,No,ESE,2015-06-21,23.8,11.0,Uluru,NE,1022.3,,6.6,25.1,1018.0,24.0,No,24.0,0.0,60.0,
NW,12.3,2.0,No,SE,2015-06-22,26.6,22.0,Uluru,NW,1019.0,,4.5,27.3,1015.3,39.0,No,16.0,0.0,41.0,
SSW,12.9,19.0,No,S,2015-06-23,22.4,17.0,Uluru,W,1020.8,,6.7,22.5,1019.6,39.0,No,28.0,0.0,51.0,
SE,9.6,22.0,No,SSE,2015-06-24,17.2,20.0,Uluru,ESE,1028.7,,7.7,18.2,1027.0,35.0,No,36.0,0.0,76.0,8.0
E,8.7,20.0,No,ESE,2015-06-25,16.7,20.0,Uluru,ESE,1031.7,,4.1,17.9,1028.2,46.0,No,40.0,0.0,71.0,
E,8.8,19.0,No,ESE,2015-06-26,17.2,20.0,Uluru,E,1031.5,,3.8,18.3,1027.6,39.0,No,37.0,0.0,73.0,
E,7.0,17.0,No,ESE,2015-06-27,15.7,15.0,Uluru,ESE,1029.9,,2.5,17.1,1026.0,41.0,No,40.0,0.0,69.0,
ENE,8.9,15.0,No,ESE,2015-06-28,18.0,7.0,Uluru,E,1028.7,3.0,4.5,19.6,1025.0,35.0,No,39.0,0.0,69.0,
ESE,11.7,20.0,No,SE,2015-06-29,21.5,15.0,Uluru,ESE,1027.2,7.0,7.6,22.0,1023.8,33.0,No,37.0,0.0,67.0,6.0
ESE,10.6,11.0,No,ESE,2015-06-30,20.2,15.0,Uluru,ESE,1028.6,,6.8,21.1,1025.2,35.0,No,35.0,0.0,81.0,3.0
E,10.5,15.0,No,E,2015-07-01,20.4,7.0,Uluru,ESE,1030.1,,5.9,21.0,1025.9,30.0,No,32.0,0.0,70.0,
ENE,9.3,13.0,No,ESE,2015-07-02,19.7,15.0,Uluru,ESE,1029.1,,5.0,20.7,1025.2,31.0,No,30.0,0.0,59.0,
ENE,8.4,13.0,No,ESE,2015-07-03,19.1,9.0,Uluru,E,1026.7,,2.2,20.0,1021.9,30.0,No,24.0,0.0,55.0,
ESE,7.7,9.0,No,SSE,2015-07-04,19.7,17.0,Uluru,SE,1024.0,,0.7,20.3,1020.0,44.0,No,23.0,0.0,54.0,
SSW,8.5,9.0,No,SE,2015-07-05,21.2,7.0,Uluru,ESE,1022.9,,1.9,22.0,1019.6,19.0,No,24.0,0.0,49.0,
SE,11.0,9.0,No,SSE,2015-07-06,22.4,9.0,Uluru,N,1022.0,,2.5,23.2,1019.0,24.0,No,23.0,0.0,50.0,
E,11.8,17.0,No,ESE,2015-07-07,21.3,9.0,Uluru,E,1022.7,4.0,4.1,21.9,1019.3,35.0,No,26.0,0.0,58.0,
NE,10.7,9.0,No,ESE,2015-07-08,21.4,13.0,Uluru,ESE,1021.5,,3.6,22.3,1017.2,33.0,No,20.0,0.0,47.0,
N,10.9,7.0,No,E,2015-07-09,23.7,26.0,Uluru,NNW,1019.4,6.0,5.6,24.8,1015.7,52.0,No,20.0,0.0,47.0,2.0
S,9.8,6.0,No,SE,2015-07-10,17.9,9.0,Uluru,SSW,1022.7,,4.2,18.9,1020.7,37.0,No,35.0,0.0,60.0,
S,8.2,19.0,No,SSW,2015-07-11,17.5,24.0,Uluru,SSW,1026.2,,3.2,18.5,1024.4,46.0,No,29.0,0.0,62.0,
SE,7.6,19.0,No,SE,2015-07-12,15.2,17.0,Uluru,ESE,1030.0,,0.7,16.2,1026.6,35.0,No,35.0,0.0,60.0,
ESE,7.1,7.0,No,SSE,2015-07-13,17.0,17.0,Uluru,ESE,1030.1,,0.7,18.1,1026.1,35.0,No,36.0,0.0,72.0,
E,6.3,4.0,No,SSE,2015-07-14,15.4,17.0,Uluru,SSE,1027.7,6.0,1.8,15.9,1023.9,28.0,No,38.0,0.0,78.0,8.0
SE,10.5,13.0,No,SSE,2015-07-15,16.0,15.0,Uluru,ESE,1026.8,,5.2,16.7,1024.0,39.0,No,39.0,0.0,75.0,
ESE,10.0,20.0,No,ESE,2015-07-16,15.8,13.0,Uluru,E,1027.9,,2.1,16.7,1024.5,39.0,No,33.0,0.0,54.0,7.0
E,7.2,15.0,No,ESE,2015-07-17,15.2,20.0,Uluru,E,1029.0,,2.6,16.3,1025.8,37.0,No,31.0,0.0,57.0,
E,6.8,19.0,No,ESE,2015-07-18,15.8,22.0,Uluru,E,1029.3,,1.6,16.7,1025.8,41.0,No,29.0,0.0,65.0,
ENE,6.1,19.0,No,E,2015-07-19,15.2,19.0,Uluru,E,1029.0,,0.4,16.5,1024.5,39.0,No,29.0,0.0,62.0,
E,5.8,13.0,No,ESE,2015-07-20,18.3,13.0,Uluru,NE,1026.3,,0.4,19.2,1021.2,30.0,No,13.0,0.0,51.0,
NNW,7.5,0.0,No,,2015-07-21,22.4,26.0,Uluru,NNW,1021.2,8.0,0.3,22.6,1017.3,46.0,No,12.0,0.0,31.0,3.0
E,13.8,19.0,No,SE,2015-07-22,21.0,15.0,Uluru,NE,1021.9,8.0,7.5,22.1,1019.4,31.0,No,27.0,0.0,51.0,2.0
S,16.2,0.0,Yes,,2015-07-23,25.4,17.0,Uluru,NW,1019.1,8.0,13.8,26.9,1015.1,35.0,No,24.0,0.0,49.0,7.0
SSE,14.1,9.0,Yes,SSW,2015-07-24,16.9,11.0,Uluru,SE,1022.1,7.0,13.7,17.3,1020.5,22.0,Yes,67.0,8.0,92.0,8.0
ESE,12.6,13.0,No,ESE,2015-07-25,15.1,17.0,Uluru,E,1024.5,8.0,11.9,15.4,1022.6,22.0,Yes,83.0,1.2,73.0,8.0
S,12.1,15.0,No,SE,2015-07-26,15.1,15.0,Uluru,ESE,1028.5,8.0,11.7,16.1,1026.7,30.0,No,60.0,0.0,76.0,8.0
E,9.3,19.0,No,ESE,2015-07-27,17.1,28.0,Uluru,E,1033.4,,5.9,18.1,1029.7,44.0,No,43.0,0.0,81.0,
,8.1,22.0,,E,2015-07-28,16.4,19.0,Uluru,E,1033.1,,3.8,17.5,1028.5,,No,31.0,0.0,73.0,
E,7.8,9.0,No,ESE,2015-07-29,20.9,4.0,Uluru,N,1028.6,,2.0,21.2,1024.3,28.0,,15.0,,59.0,
ENE,11.2,11.0,No,SSE,2015-07-30,25.1,4.0,Uluru,NE,1026.2,,4.4,26.4,1022.2,19.0,No,13.0,0.0,44.0,
NNE,15.1,7.0,No,SSE,2015-07-31,28.5,17.0,Uluru,NE,1022.6,,7.7,29.4,1017.6,31.0,No,16.0,0.0,40.0,
NNW,15.2,9.0,No,NW,2015-08-01,28.0,30.0,Uluru,WNW,1018.5,,6.1,28.8,1015.1,46.0,No,7.0,0.0,29.0,
SE,14.7,17.0,No,SSE,2015-08-02,21.1,19.0,Uluru,SE,1023.1,3.0,10.6,22.2,1022.1,41.0,No,39.0,0.0,74.0,1.0
ESE,10.4,19.0,No,ESE,2015-08-03,17.7,22.0,Uluru,ESE,1029.3,,6.0,18.7,1026.3,41.0,No,27.0,0.0,56.0,
