Date,Humidity_3_pm,Max_Temp_C,Wind_Speed_9_am,Min_Temp_C,Humidity_9_am,Wind_Dir_9_am,Rain_Today,Rain_Tomorrow,Wind_Gust_Speed,Temp_3_pm_C,Wind_Gust_Dir,Wind_Dir_3_pm,Temp_9_am_C,Wind_Speed_3_pm,Rainfall,Location
2009-06-26,54.0,17.9,0.0,5.9,84.0,,No,No,46.0,17.4,NNW,NW,11.1,6.0,0.0,Penrith
2009-06-27,66.0,15.1,0.0,6.3,98.0,,No,No,15.0,15.0,SSW,,9.0,0.0,0.2,Penrith
2009-06-28,79.0,18.5,4.0,8.2,97.0,NNE,No,No,19.0,16.0,W,S,11.8,9.0,0.2,Penrith
2009-06-29,44.0,20.9,2.0,4.8,94.0,NE,No,No,28.0,20.3,W,W,10.2,15.0,0.2,Penrith
2009-06-30,68.0,19.6,0.0,8.8,97.0,,No,No,26.0,17.8,N,NNE,10.7,17.0,0.0,Penrith
2009-07-01,32.0,21.1,6.0,9.2,74.0,NE,No,No,52.0,19.6,NW,W,14.6,26.0,0.0,Penrith
2009-07-02,36.0,18.4,20.0,11.0,45.0,NW,No,No,54.0,16.8,W,WNW,15.7,24.0,0.0,Penrith
2009-07-03,42.0,16.7,15.0,9.8,46.0,WSW,No,No,65.0,14.6,W,W,13.0,26.0,0.0,Penrith
2009-07-04,43.0,17.2,0.0,3.3,71.0,,No,No,31.0,16.4,WSW,W,9.4,15.0,0.0,Penrith
2009-07-05,37.0,17.6,4.0,4.2,74.0,E,No,No,26.0,17.0,S,SSE,10.8,11.0,0.0,Penrith
2009-07-06,62.0,13.1,0.0,1.5,97.0,,No,No,11.0,12.4,SSW,WNW,5.4,4.0,0.2,Penrith
2009-07-07,60.0,15.4,13.0,5.2,65.0,SSW,No,Yes,33.0,13.9,S,SSE,11.2,11.0,0.0,Penrith
2009-07-08,61.0,16.0,6.0,6.6,97.0,SW,Yes,No,30.0,15.8,S,,11.2,0.0,2.0,Penrith
2009-07-09,69.0,16.6,0.0,6.5,98.0,,No,Yes,28.0,15.5,SE,SW,8.9,7.0,0.4,Penrith
2009-07-10,67.0,17.8,0.0,8.5,98.0,,Yes,No,30.0,14.9,SE,SE,11.4,17.0,1.8,Penrith
2009-07-11,71.0,16.5,0.0,6.4,98.0,,No,No,22.0,15.9,NNE,NNE,8.6,7.0,0.6,Penrith
2009-07-12,64.0,18.9,2.0,7.8,98.0,S,No,No,28.0,18.5,NNW,NNW,9.0,9.0,0.2,Penrith
2009-07-13,43.0,18.2,6.0,7.5,65.0,NW,No,No,26.0,16.5,NW,NE,13.3,6.0,0.0,Penrith
2009-07-14,38.0,17.9,9.0,7.5,69.0,NNE,No,No,41.0,16.3,WNW,W,11.7,20.0,0.0,Penrith
2009-07-15,61.0,15.2,2.0,2.6,92.0,W,No,No,17.0,14.0,N,N,6.4,13.0,0.0,Penrith
2009-07-16,46.0,16.7,6.0,4.9,98.0,SSW,No,Yes,30.0,16.3,SSW,S,8.3,15.0,0.2,Penrith
2009-07-17,54.0,17.1,22.0,8.2,61.0,SSW,Yes,No,39.0,16.3,SW,SSW,13.2,11.0,2.8,Penrith
2009-07-18,50.0,18.6,0.0,3.7,97.0,,No,No,17.0,17.3,WNW,NW,8.0,2.0,0.0,Penrith
2009-07-19,35.0,20.8,0.0,2.1,90.0,,No,No,19.0,20.7,W,NNW,8.3,6.0,0.2,Penrith
2009-07-20,32.0,21.4,0.0,3.2,79.0,,No,No,22.0,20.8,NW,ENE,9.2,11.0,0.0,Penrith
2009-07-21,26.0,23.9,0.0,2.9,81.0,,No,No,30.0,23.2,NW,WNW,8.7,19.0,0.0,Penrith
2009-07-22,29.0,26.7,17.0,6.5,65.0,NE,No,Yes,52.0,23.4,WNW,WNW,17.6,26.0,0.0,Penrith
2009-07-23,44.0,18.8,20.0,8.6,51.0,SW,Yes,No,43.0,16.4,SW,SSW,14.9,24.0,1.4,Penrith
2009-07-24,44.0,17.6,0.0,6.4,56.0,,No,No,22.0,17.0,NNE,NE,12.6,13.0,0.0,Penrith
2009-07-25,39.0,18.1,0.0,1.5,93.0,,No,No,15.0,17.6,SE,N,7.0,9.0,0.2,Penrith
2009-07-26,89.0,11.2,7.0,5.0,97.0,NE,No,Yes,17.0,10.8,S,NW,7.6,2.0,0.0,Penrith
2009-07-27,38.0,19.4,0.0,4.2,97.0,,Yes,No,28.0,18.7,W,NW,10.1,13.0,5.0,Penrith
2009-07-28,39.0,19.4,0.0,2.4,82.0,,No,No,30.0,17.7,W,W,8.5,19.0,0.0,Penrith
2009-07-29,50.0,19.8,0.0,2.6,89.0,,No,No,22.0,17.9,WSW,NW,8.1,11.0,0.2,Penrith
2009-07-30,40.0,19.7,0.0,3.2,83.0,,No,No,33.0,19.4,W,NE,8.8,6.0,0.0,Penrith
2009-07-31,39.0,20.8,4.0,3.2,81.0,WNW,No,No,35.0,19.8,WSW,WSW,9.2,15.0,0.2,Penrith
2009-08-01,39.0,19.9,6.0,3.3,83.0,N,No,No,24.0,19.6,WSW,N,8.6,6.0,0.0,Penrith
2009-08-02,38.0,20.0,0.0,2.5,82.0,,No,No,17.0,19.6,NE,N,8.1,2.0,0.0,Penrith
2009-08-03,32.0,20.8,6.0,3.2,69.0,NNW,No,No,31.0,19.9,SW,SW,13.5,19.0,0.2,Penrith
2009-08-04,34.0,19.3,2.0,6.3,82.0,NE,No,No,31.0,19.0,W,W,8.5,15.0,0.0,Penrith
2009-08-05,40.0,19.5,0.0,2.6,81.0,,No,No,17.0,18.9,E,N,8.4,7.0,0.0,Penrith
2009-08-06,38.0,20.5,0.0,3.8,97.0,,No,No,26.0,20.2,NE,NE,8.3,19.0,0.0,Penrith
2009-08-07,28.0,24.1,6.0,4.1,77.0,NNW,No,No,56.0,22.3,W,WNW,10.9,37.0,0.0,Penrith
2009-08-08,35.0,17.9,17.0,3.5,46.0,SSW,No,No,30.0,17.5,SSW,WSW,11.9,6.0,0.0,Penrith
2009-08-09,36.0,17.8,2.0,1.5,97.0,SE,No,No,20.0,17.3,N,N,5.9,11.0,0.0,Penrith
2009-08-10,50.0,17.8,4.0,2.6,97.0,N,No,No,11.0,16.8,W,SW,6.0,6.0,0.2,Penrith
2009-08-11,69.0,18.6,2.0,5.9,97.0,SE,No,Yes,20.0,17.3,W,N,8.6,7.0,0.0,Penrith
2009-08-12,43.0,20.8,4.0,5.0,84.0,ENE,Yes,No,31.0,18.8,W,NW,12.0,11.0,5.2,Penrith
2009-08-13,38.0,21.4,7.0,3.9,77.0,SSW,No,No,17.0,21.0,NNW,N,10.2,9.0,0.2,Penrith
2009-08-14,32.0,22.0,0.0,4.9,75.0,,No,No,17.0,21.5,N,NNE,11.5,7.0,0.0,Penrith
2009-08-15,35.0,21.9,6.0,3.2,77.0,WNW,No,No,22.0,21.5,N,N,9.3,9.0,0.0,Penrith
2009-08-16,29.0,26.9,0.0,3.7,84.0,,No,No,43.0,26.5,W,NNE,9.1,15.0,0.0,Penrith
2009-08-17,25.0,22.9,13.0,9.0,43.0,SW,No,No,48.0,21.2,WNW,W,19.2,24.0,0.2,Penrith
2009-08-18,29.0,19.8,0.0,4.1,55.0,,No,No,20.0,18.9,SSE,SE,12.6,6.0,0.0,Penrith
2009-08-19,34.0,21.2,4.0,3.5,73.0,NE,No,No,31.0,20.8,NNE,NE,9.2,17.0,0.0,Penrith
2009-08-20,31.0,23.4,9.0,6.4,92.0,S,No,No,17.0,23.1,NNE,NE,9.0,7.0,0.0,Penrith
2009-08-21,25.0,27.3,6.0,5.0,77.0,WNW,No,No,70.0,26.6,WNW,NW,12.0,20.0,0.0,Penrith
2009-08-22,39.0,20.9,0.0,10.7,65.0,,No,No,28.0,20.4,SW,NE,13.4,7.0,0.2,Penrith
2009-08-23,39.0,26.4,0.0,7.5,73.0,,No,,,25.5,,NE,14.5,15.0,0.0,Penrith
2009-08-24,,24.5,,,,,,Yes,81.0,,WNW,,,,,Penrith
2009-08-25,29.0,20.2,15.0,10.9,29.0,WSW,Yes,No,70.0,18.6,WNW,W,16.7,19.0,1.4,Penrith
2009-08-26,25.0,21.9,22.0,10.7,26.0,WSW,No,No,63.0,20.4,W,NNW,16.5,26.0,0.0,Penrith
2009-08-27,15.0,25.9,6.0,6.5,47.0,NW,No,No,37.0,25.5,NW,WNW,14.2,24.0,0.0,Penrith
2009-08-28,14.0,26.1,0.0,4.0,48.0,,No,No,35.0,25.6,WNW,NW,13.6,24.0,0.0,Penrith
2009-08-29,39.0,26.8,2.0,11.0,75.0,N,No,No,63.0,25.8,WNW,N,14.0,35.0,0.4,Penrith
2009-08-30,25.0,19.8,7.0,13.0,34.0,SSE,No,No,57.0,18.3,WNW,WNW,15.3,24.0,0.0,Penrith
2009-08-31,31.0,22.3,4.0,4.2,50.0,NW,No,No,43.0,20.2,WSW,W,13.0,22.0,0.0,Penrith
2009-09-01,29.0,23.4,2.0,5.6,53.0,SW,No,No,28.0,21.9,S,NNE,13.7,9.0,0.0,Penrith
2009-09-02,34.0,23.2,6.0,5.3,64.0,SSW,No,No,28.0,22.0,ESE,ENE,13.0,6.0,0.0,Penrith
2009-09-03,97.0,18.4,6.0,8.3,68.0,N,No,Yes,24.0,14.8,NNE,E,14.7,9.0,0.0,Penrith
2009-09-04,34.0,25.9,0.0,11.0,87.0,,Yes,No,44.0,24.9,NW,NW,15.0,26.0,4.0,Penrith
2009-09-05,29.0,22.9,11.0,11.0,40.0,S,No,No,24.0,21.9,NE,ESE,17.6,11.0,0.0,Penrith
2009-09-06,34.0,22.8,6.0,6.2,65.0,NNW,No,No,33.0,22.3,ENE,NE,13.0,17.0,0.0,Penrith
2009-09-07,47.0,22.3,4.0,9.8,81.0,NNW,No,No,76.0,21.6,WSW,N,13.6,15.0,0.2,Penrith
2009-09-08,35.0,22.4,4.0,6.4,57.0,ESE,No,No,43.0,19.9,W,WNW,15.6,20.0,0.2,Penrith
2009-09-09,36.0,21.3,17.0,6.8,44.0,WSW,No,No,46.0,19.4,W,WNW,16.5,35.0,0.0,Penrith
2009-09-10,25.0,23.7,7.0,4.7,60.0,SSW,No,No,30.0,22.8,WNW,WNW,14.1,17.0,0.0,Penrith
2009-09-11,22.0,24.5,4.0,4.2,56.0,N,No,No,22.0,24.4,NE,NE,13.3,11.0,0.0,Penrith
2009-09-12,18.0,31.4,2.0,6.0,46.0,NNW,No,No,31.0,30.9,NNE,NNE,15.5,19.0,0.0,Penrith
2009-09-13,11.0,32.6,0.0,6.7,39.0,,No,No,44.0,31.4,NW,WNW,19.9,24.0,0.0,Penrith
2009-09-14,61.0,23.5,30.0,10.5,58.0,SE,No,No,39.0,18.0,SSE,SE,20.8,19.0,0.0,Penrith
2009-09-15,43.0,26.2,4.0,14.1,76.0,W,No,No,30.0,25.0,NNE,ENE,17.1,9.0,0.0,Penrith
2009-09-16,58.0,23.9,2.0,12.3,64.0,NW,No,No,19.0,22.7,SE,ESE,18.6,9.0,0.0,Penrith
2009-09-17,25.0,33.1,7.0,12.8,88.0,N,No,No,61.0,31.0,N,NNW,16.6,30.0,0.0,Penrith
2009-09-18,44.0,27.1,20.0,14.5,41.0,SSW,No,No,37.0,22.8,ESE,ESE,22.2,22.0,0.2,Penrith
2009-09-19,32.0,27.2,11.0,10.2,54.0,NE,No,No,30.0,26.6,NE,NE,19.2,7.0,0.0,Penrith
2009-09-20,34.0,29.5,7.0,10.4,57.0,NW,No,No,78.0,27.1,SW,NW,19.3,24.0,0.0,Penrith
2009-09-21,52.0,23.1,2.0,11.8,67.0,S,No,No,30.0,22.2,NNE,NNE,18.0,19.0,0.0,Penrith
2009-09-22,33.0,30.9,9.0,13.2,59.0,NW,No,Yes,76.0,30.3,NW,NNW,22.1,26.0,0.2,Penrith
2009-09-23,38.0,21.0,28.0,15.0,50.0,NW,Yes,No,78.0,19.8,WNW,NW,16.7,24.0,9.0,Penrith
2009-09-24,30.0,24.1,4.0,9.2,32.0,SE,No,No,52.0,22.0,N,W,19.8,26.0,0.0,Penrith
2009-09-25,21.0,27.9,7.0,7.1,46.0,NW,No,No,46.0,27.3,N,NE,16.9,22.0,0.0,Penrith
2009-09-26,24.0,20.3,28.0,13.6,30.0,W,No,No,78.0,18.8,NW,WNW,17.5,43.0,0.0,Penrith
2009-09-27,30.0,17.8,24.0,9.4,32.0,W,No,No,74.0,15.9,WNW,WSW,13.4,35.0,0.0,Penrith
2009-09-28,29.0,22.8,19.0,9.2,35.0,W,No,No,43.0,21.7,W,WSW,17.6,24.0,0.0,Penrith
2009-09-29,25.0,24.6,7.0,6.1,41.0,SE,No,No,31.0,24.1,SE,NNW,16.5,7.0,0.0,Penrith
2009-09-30,16.0,29.2,6.0,7.0,50.0,WNW,No,No,31.0,28.1,WSW,NE,16.3,7.0,0.0,Penrith
2009-10-01,9.0,33.6,19.0,8.5,33.0,N,No,No,43.0,32.5,WNW,WNW,21.7,24.0,0.0,Penrith
2009-10-02,65.0,25.1,9.0,12.5,58.0,S,No,Yes,48.0,19.1,SSW,SE,19.6,24.0,0.0,Penrith
2009-10-03,91.0,16.1,22.0,13.4,82.0,SW,Yes,Yes,44.0,14.0,SSW,SSW,14.5,19.0,6.0,Penrith
2009-10-04,84.0,16.7,13.0,10.7,98.0,SSW,Yes,Yes,22.0,15.3,SW,WSW,11.8,7.0,11.8,Penrith
2009-10-05,57.0,21.4,9.0,11.5,97.0,S,Yes,Yes,41.0,19.7,SSW,NW,13.8,7.0,3.6,Penrith
2009-10-06,38.0,23.1,15.0,9.4,61.0,SSW,Yes,No,31.0,21.6,NNE,N,16.3,17.0,6.2,Penrith
2009-10-07,31.0,20.8,9.0,8.8,54.0,S,No,No,54.0,18.8,SW,SW,14.6,28.0,0.0,Penrith
2009-10-08,32.0,20.9,30.0,10.9,46.0,SSW,No,No,54.0,20.1,SSW,S,15.1,28.0,0.0,Penrith
2009-10-09,96.0,19.2,20.0,9.2,55.0,SSW,No,No,52.0,12.3,S,S,14.3,19.0,0.0,Penrith
2009-10-10,52.0,19.5,19.0,9.8,58.0,SSW,No,Yes,31.0,17.8,SE,ESE,15.2,13.0,0.2,Penrith
2009-10-11,60.0,19.1,6.0,10.5,92.0,WNW,Yes,No,33.0,17.8,N,NNE,12.9,20.0,1.2,Penrith
2009-10-12,71.0,22.5,6.0,7.6,72.0,SE,No,No,50.0,18.6,NW,WSW,14.3,9.0,0.6,Penrith
2009-10-13,24.0,24.6,22.0,13.8,36.0,W,No,No,70.0,24.2,WNW,NW,20.4,37.0,0.2,Penrith
2009-10-14,35.0,22.3,7.0,14.0,38.0,SSE,No,No,83.0,19.0,WNW,W,18.8,31.0,0.0,Penrith
2009-10-15,30.0,24.6,15.0,11.7,41.0,N,No,No,56.0,22.2,WNW,W,18.8,26.0,0.4,Penrith
2009-10-16,26.0,22.2,24.0,7.4,37.0,SW,No,No,48.0,21.0,E,WSW,16.3,26.0,0.0,Penrith
2009-10-17,24.0,24.5,6.0,7.3,49.0,SSE,No,No,35.0,23.6,SE,NNE,15.8,9.0,0.0,Penrith
2009-10-18,29.0,24.8,9.0,11.8,65.0,S,No,No,28.0,24.2,ENE,NNW,16.1,7.0,0.0,Penrith
2009-10-19,29.0,26.6,7.0,9.0,65.0,SE,No,No,48.0,26.1,SW,NE,15.8,6.0,0.2,Penrith
2009-10-20,18.0,33.2,9.0,11.6,63.0,N,No,No,48.0,31.7,WNW,NNE,19.3,15.0,0.0,Penrith
2009-10-21,9.0,36.4,2.0,10.5,44.0,NE,No,No,46.0,35.8,S,W,19.6,24.0,0.0,Penrith
2009-10-22,40.0,26.4,2.0,17.0,63.0,NE,No,No,30.0,24.9,ESE,ENE,19.6,15.0,0.0,Penrith
2009-10-23,32.0,34.9,7.0,15.5,56.0,ENE,No,No,50.0,30.6,W,E,20.0,7.0,0.0,Penrith
2009-10-24,34.0,28.2,7.0,15.9,56.0,SSW,No,No,30.0,26.9,ESE,E,19.6,15.0,0.0,Penrith
2009-10-25,76.0,21.2,7.0,15.3,66.0,SW,No,Yes,48.0,18.3,SSW,SSW,20.8,9.0,0.0,Penrith
2009-10-26,55.0,17.4,17.0,11.7,14.0,SSW,Yes,Yes,44.0,16.7,SSE,SE,13.1,28.0,19.0,Penrith
2009-10-27,66.0,19.1,7.0,12.5,83.0,S,Yes,No,26.0,17.3,SSW,WNW,14.5,2.0,1.2,Penrith
2009-10-28,50.0,27.1,11.0,13.1,73.0,N,No,No,28.0,25.7,SSE,S,18.2,13.0,0.4,Penrith
2009-10-29,48.0,26.0,11.0,16.3,82.0,SSW,No,No,30.0,24.9,ESE,ENE,19.3,11.0,1.0,Penrith
2009-10-30,40.0,30.7,2.0,15.3,75.0,ESE,No,No,43.0,29.1,E,E,19.9,11.0,0.0,Penrith
2009-10-31,44.0,29.4,6.0,17.5,69.0,NW,No,No,30.0,27.1,ENE,ESE,22.1,13.0,0.0,Penrith
2009-11-01,32.0,32.2,6.0,13.6,65.0,NE,No,No,26.0,30.8,NE,NE,20.2,15.0,0.0,Penrith
2009-11-02,54.0,33.0,7.0,17.0,63.0,N,No,No,31.0,29.7,SE,SE,23.1,20.0,0.0,Penrith
2009-11-03,16.0,39.4,6.0,18.5,67.0,NNW,No,No,59.0,38.1,NW,WNW,23.3,33.0,0.0,Penrith
2009-11-04,68.0,23.6,7.0,18.5,83.0,E,No,No,39.0,21.5,SE,E,19.2,13.0,0.0,Penrith
2009-11-05,,25.5,15.0,16.4,69.0,S,No,Yes,37.0,,ESE,,20.7,,0.6,Penrith
2009-11-06,65.0,22.3,9.0,15.3,73.0,SSW,Yes,Yes,24.0,20.8,ENE,SSW,19.0,11.0,1.2,Penrith
2009-11-07,44.0,26.2,7.0,16.2,80.0,SSW,Yes,No,31.0,25.1,ESE,E,20.4,13.0,2.2,Penrith
2009-11-08,98.0,23.1,13.0,15.3,85.0,SW,No,Yes,20.0,19.1,SE,S,19.8,15.0,1.0,Penrith
2009-11-09,33.0,30.1,7.0,16.9,74.0,NNW,Yes,No,33.0,28.8,ENE,NE,21.8,9.0,2.0,Penrith
2009-11-10,31.0,31.5,6.0,12.9,63.0,S,No,No,31.0,30.2,ENE,S,19.6,9.0,0.2,Penrith
2009-11-11,34.0,31.5,7.0,13.1,57.0,NNW,No,No,37.0,29.5,ESE,E,20.7,19.0,0.0,Penrith
2009-11-12,18.0,38.8,6.0,14.0,59.0,NW,No,Yes,78.0,37.9,S,NNE,21.9,11.0,0.0,Penrith
2009-11-13,56.0,22.7,11.0,18.7,71.0,S,Yes,No,31.0,22.6,SE,SW,20.8,6.0,1.6,Penrith
2009-11-14,23.0,33.4,7.0,11.6,61.0,NNE,No,No,28.0,32.6,NE,E,19.8,7.0,0.0,Penrith
2009-11-15,,30.9,7.0,15.2,45.0,S,No,No,41.0,,SE,,24.9,,0.2,Penrith
2009-11-16,27.0,38.8,11.0,18.5,62.0,NNW,No,No,54.0,37.1,SW,NNE,23.1,13.0,0.0,Penrith
2009-11-17,44.0,27.1,9.0,19.1,58.0,ESE,No,No,37.0,24.2,SSE,SE,22.2,22.0,0.0,Penrith
2009-11-18,32.0,32.4,11.0,17.2,53.0,N,No,No,33.0,30.5,ENE,NE,22.2,15.0,0.0,Penrith
2009-11-19,24.0,39.1,7.0,15.8,57.0,NE,No,No,33.0,37.2,NE,NNW,23.4,15.0,0.0,Penrith
2009-11-20,17.0,42.2,4.0,19.7,52.0,SSE,No,No,94.0,39.7,N,ENE,28.3,20.0,0.0,Penrith
2009-11-21,26.0,36.7,11.0,23.1,39.0,S,No,No,33.0,35.6,SSE,ENE,28.4,9.0,0.0,Penrith
2009-11-22,14.0,42.1,4.0,19.4,55.0,WNW,No,No,57.0,40.6,NW,NNW,26.1,39.0,0.0,Penrith
2009-11-23,97.0,,15.0,19.1,66.0,SSW,No,,,17.4,,S,20.4,15.0,0.0,Penrith
2009-11-24,71.0,23.0,11.0,,81.0,SW,,No,24.0,20.9,SSW,S,17.9,11.0,,Penrith
2009-11-25,33.0,32.9,9.0,17.2,74.0,NE,No,No,33.0,31.3,SE,NE,23.0,11.0,0.4,Penrith
2009-11-26,39.0,35.3,11.0,18.7,73.0,SSW,No,Yes,46.0,32.8,NE,NE,23.6,15.0,0.0,Penrith
2009-11-27,26.0,34.8,17.0,20.1,49.0,WNW,Yes,No,59.0,33.6,NW,WNW,26.2,24.0,4.2,Penrith
2009-11-28,15.0,39.9,7.0,17.1,50.0,NNE,No,No,69.0,37.4,NW,NNW,24.8,30.0,0.0,Penrith
2009-11-29,19.0,31.7,11.0,19.0,25.0,N,No,,,30.5,,WNW,25.3,24.0,0.0,Penrith
2009-12-01,42.0,23.9,,14.5,,,,No,46.0,20.5,SE,SSE,,26.0,,Penrith
2009-12-02,39.0,24.3,19.0,14.0,58.0,SSW,No,No,31.0,22.4,SSW,SSE,17.9,15.0,0.0,Penrith
2009-12-03,26.0,31.5,15.0,12.6,51.0,NE,No,No,37.0,29.1,E,NE,20.1,19.0,0.0,Penrith
2009-12-04,46.0,29.1,6.0,14.3,58.0,NW,No,No,37.0,26.7,SE,ESE,22.3,20.0,0.0,Penrith
2009-12-05,34.0,30.7,4.0,17.3,63.0,NE,No,No,43.0,29.4,SE,NNW,20.5,9.0,0.0,Penrith
2009-12-06,39.0,31.4,6.0,17.4,74.0,SW,No,No,37.0,30.2,E,NE,21.1,15.0,0.0,Penrith
2009-12-07,12.0,39.7,9.0,18.6,66.0,NNE,No,No,46.0,39.0,W,WNW,24.8,22.0,0.0,Penrith
2009-12-08,28.0,39.6,4.0,18.5,70.0,N,No,No,57.0,36.5,S,N,21.9,9.0,0.0,Penrith
2009-12-09,45.0,27.9,17.0,17.8,60.0,ESE,No,No,37.0,26.2,ESE,ESE,21.9,20.0,0.0,Penrith
2009-12-10,31.0,32.9,7.0,19.5,70.0,N,No,No,69.0,31.1,NNW,NE,22.1,33.0,0.0,Penrith
2009-12-11,10.0,30.9,19.0,18.9,27.0,SSW,No,,,30.3,,SW,23.7,26.0,0.0,Penrith
2009-12-12,19.0,33.1,,14.4,,,,No,50.0,31.7,SSW,E,,11.0,,Penrith
2009-12-13,37.0,32.6,7.0,17.8,62.0,SE,No,No,41.0,30.2,SE,SE,23.5,22.0,0.0,Penrith
2009-12-14,72.0,22.0,15.0,18.0,90.0,SW,No,No,26.0,21.3,ESE,SE,19.4,9.0,0.6,Penrith
2009-12-15,55.0,28.1,4.0,17.5,77.0,SSW,No,No,33.0,26.3,ENE,ENE,21.1,15.0,0.6,Penrith
2009-12-16,32.0,37.3,6.0,21.0,70.0,NNE,No,No,35.0,35.6,NE,NE,24.2,17.0,0.0,Penrith
2009-12-17,20.0,42.3,6.0,19.5,66.0,WNW,No,Yes,70.0,37.9,NW,NNW,26.8,39.0,0.0,Penrith
2009-12-18,98.0,21.0,13.0,19.7,98.0,N,Yes,Yes,44.0,17.2,WNW,SSE,19.8,13.0,8.4,Penrith
2009-12-19,21.0,32.8,6.0,16.6,74.0,NNW,Yes,No,43.0,32.0,SE,ESE,21.0,13.0,5.8,Penrith
2009-12-20,61.0,23.6,11.0,17.4,74.0,SSW,No,No,26.0,22.6,ENE,NE,19.2,11.0,0.0,Penrith
2009-12-21,57.0,30.7,15.0,18.3,60.0,N,No,No,31.0,27.6,NE,NE,22.7,17.0,0.0,Penrith
2009-12-22,,36.6,4.0,17.9,72.0,NNW,No,No,44.0,,NE,,23.8,,0.2,Penrith
2009-12-23,23.0,37.5,6.0,18.1,54.0,NNE,No,No,37.0,35.6,ENE,NE,25.4,20.0,0.0,Penrith
2009-12-24,11.0,38.1,7.0,19.8,48.0,NW,No,No,44.0,37.0,N,N,27.0,20.0,0.0,Penrith
2009-12-25,71.0,29.5,4.0,21.4,61.0,SSE,No,Yes,28.0,25.1,SE,SSE,26.4,9.0,0.0,Penrith
2009-12-26,,20.7,6.0,17.1,90.0,SSW,Yes,Yes,20.0,,SSW,,18.0,,12.8,Penrith
2009-12-27,82.0,23.2,11.0,17.7,88.0,SSW,Yes,,,22.9,,N,20.7,6.0,2.2,Penrith
2009-12-28,74.0,26.6,,19.5,,,,No,31.0,24.6,SSW,ESE,,15.0,,Penrith
2009-12-29,46.0,29.2,15.0,19.0,65.0,S,No,,,28.0,,ESE,23.7,22.0,0.8,Penrith
2009-12-30,48.0,27.9,,18.1,,,,No,33.0,26.0,SE,ESE,,17.0,,Penrith
2009-12-31,66.0,28.1,4.0,19.1,83.0,WNW,No,No,30.0,26.4,NE,NNE,21.1,4.0,0.0,Penrith
2010-01-01,63.0,28.6,7.0,21.1,88.0,NE,No,,,27.3,,NNW,22.7,22.0,0.0,Penrith
2010-01-02,69.0,30.5,,22.2,,,,Yes,54.0,27.4,WSW,NNE,,7.0,,Penrith
2010-01-03,98.0,20.1,9.0,18.1,98.0,SSW,Yes,Yes,33.0,18.9,SE,ESE,19.0,13.0,15.2,Penrith
2010-01-04,69.0,24.2,7.0,17.0,98.0,SSW,Yes,No,28.0,23.2,NNE,NE,19.2,17.0,4.6,Penrith
2010-01-05,38.0,34.2,4.0,16.7,74.0,N,No,Yes,57.0,32.9,SW,ENE,22.5,13.0,0.0,Penrith
2010-01-06,55.0,30.6,6.0,20.5,79.0,NW,Yes,No,35.0,29.7,SE,ENE,24.7,19.0,8.4,Penrith
2010-01-07,61.0,24.6,9.0,19.4,83.0,WSW,No,Yes,24.0,24.4,SSE,ESE,20.5,13.0,0.0,Penrith
2010-01-08,54.0,29.9,7.0,18.2,98.0,SW,Yes,No,28.0,28.4,NE,NE,20.8,15.0,3.0,Penrith
2010-01-09,27.0,37.7,7.0,18.4,71.0,NNE,No,No,26.0,36.6,SE,NNE,24.2,6.0,0.0,Penrith
2010-01-10,40.0,35.9,4.0,21.4,57.0,N,No,No,31.0,33.0,ESE,ESE,28.5,17.0,0.0,Penrith
2010-01-11,51.0,31.4,2.0,20.7,75.0,SW,No,,,29.7,,NNE,23.3,13.0,0.0,Penrith
2010-01-12,39.0,40.2,,22.2,,,,No,57.0,37.5,NE,NNE,,11.0,,Penrith
2010-01-13,57.0,33.9,11.0,23.4,69.0,NNW,No,Yes,43.0,30.1,SE,ESE,28.0,24.0,0.0,Penrith
2010-01-14,74.0,23.2,15.0,18.6,99.0,SSW,Yes,No,28.0,22.4,NW,SE,18.9,9.0,9.0,Penrith
2010-01-15,65.0,28.0,7.0,18.8,87.0,SW,No,No,26.0,26.6,ESE,WSW,20.9,7.0,0.2,Penrith
2010-01-16,61.0,29.2,11.0,20.9,74.0,NE,No,No,41.0,27.5,S,NNW,24.2,7.0,0.2,Penrith
2010-01-17,63.0,31.3,6.0,16.9,75.0,SSW,No,No,33.0,27.0,SE,SE,23.6,19.0,0.2,Penrith
2010-01-18,21.0,25.7,20.0,13.5,35.0,WNW,No,No,61.0,24.1,WSW,SW,21.9,33.0,0.2,Penrith
2010-01-19,19.0,29.8,9.0,12.2,47.0,SSE,No,No,33.0,28.6,W,SSW,19.3,13.0,0.0,Penrith
2010-01-20,17.0,36.7,6.0,12.9,46.0,SSE,No,No,28.0,35.1,WSW,NNW,22.3,6.0,0.0,Penrith
2010-01-21,22.0,40.0,6.0,17.4,67.0,E,No,No,33.0,37.5,SE,NE,24.2,11.0,0.0,Penrith
2010-01-22,18.0,41.5,6.0,19.6,64.0,NNE,No,No,46.0,41.0,NNE,NE,24.9,22.0,0.0,Penrith
2010-01-23,14.0,42.9,7.0,19.2,50.0,SSW,No,No,65.0,42.0,SSE,NW,28.2,20.0,0.0,Penrith
2010-01-24,68.0,25.3,6.0,18.3,86.0,SSW,No,,,23.1,,SSE,18.8,11.0,0.0,Penrith
2010-01-25,48.0,32.4,,18.7,,,,,,30.7,,WSW,,9.0,,Penrith
