Date,Humidity_3_pm,Evaporation,Wind_Dir_3_pm,Rainfall,Cloud_9_am,Wind_Speed_3_pm,Temp_3_pm_C,Pressure_9_am,Cloud_3_pm,Wind_Speed_9_am,Humidity_9_am,Wind_Dir_9_am,Location,Pressure_3_pm,Rain_Today,Max_Temp_C,Temp_9_am_C,Wind_Gust_Speed,Min_Temp_C,Wind_Gust_Dir,Rain_Tomorrow
2009-05-02,44.0,0.4,SSE,2.4,0.0,7.0,17.3,1027.4,2.0,15.0,72.0,SSE,Bendigo,1025.1,Yes,17.8,11.0,19.0,5.5,SSE,No
2009-05-03,42.0,2.4,NW,0.0,0.0,11.0,18.2,1028.9,1.0,0.0,78.0,,Bendigo,1026.6,No,19.2,11.8,24.0,3.2,W,No
2009-05-04,61.0,1.8,S,0.0,1.0,13.0,15.8,1031.0,8.0,11.0,74.0,SSE,Bendigo,1029.4,No,16.1,11.9,26.0,3.0,SSE,No
2009-05-05,47.0,1.0,NNW,0.0,1.0,9.0,17.8,1031.5,6.0,13.0,71.0,SSE,Bendigo,1028.5,No,18.9,9.7,17.0,2.6,SSE,No
2009-05-06,43.0,2.0,SW,0.2,1.0,13.0,18.1,1028.7,1.0,15.0,82.0,SSE,Bendigo,1025.3,No,18.3,9.7,28.0,5.6,SSE,No
2009-05-07,52.0,1.0,S,0.0,3.0,17.0,17.4,1028.1,6.0,11.0,69.0,SSW,Bendigo,1026.2,No,18.6,12.8,30.0,3.8,SSW,No
2009-05-08,54.0,2.0,S,0.0,1.0,22.0,16.5,1029.7,2.0,15.0,71.0,SSE,Bendigo,1027.8,No,18.6,12.9,35.0,7.2,SSE,No
2009-05-09,50.0,1.8,S,0.0,0.0,22.0,18.7,1026.8,1.0,13.0,74.0,SSE,Bendigo,1024.1,No,20.4,13.8,41.0,7.4,S,No
2009-05-10,41.0,2.6,ESE,0.0,0.0,13.0,18.0,1025.4,1.0,11.0,72.0,SSE,Bendigo,1022.8,No,18.9,12.2,39.0,5.1,SSE,No
2009-05-11,45.0,2.0,NNE,0.0,1.0,6.0,18.5,1025.0,1.0,9.0,79.0,SE,Bendigo,1021.9,No,18.9,11.1,24.0,5.4,SSE,No
2009-05-12,41.0,1.6,SW,0.0,0.0,17.0,17.4,1022.7,3.0,11.0,74.0,SSE,Bendigo,1019.5,No,17.9,11.4,28.0,7.4,NW,No
2009-05-13,46.0,2.0,W,0.0,6.0,22.0,15.3,1018.3,5.0,4.0,72.0,WNW,Bendigo,1015.1,No,16.5,10.7,35.0,2.8,WNW,No
2009-05-14,50.0,1.6,W,0.0,3.0,26.0,15.7,1014.4,7.0,15.0,83.0,WNW,Bendigo,1012.0,No,17.4,10.2,50.0,5.1,WNW,No
2009-05-15,76.0,1.8,WNW,0.2,8.0,22.0,16.2,1012.5,8.0,20.0,92.0,NW,Bendigo,1009.0,No,16.6,11.6,48.0,10.1,W,No
2009-05-16,48.0,1.2,SSW,0.8,3.0,22.0,14.8,1013.2,3.0,20.0,72.0,W,Bendigo,1014.6,No,16.6,12.5,59.0,10.6,SW,No
2009-05-17,56.0,2.2,S,0.0,7.0,11.0,14.9,1022.3,7.0,15.0,76.0,WSW,Bendigo,1020.7,No,16.2,12.0,24.0,5.7,WSW,No
2009-05-18,36.0,0.8,NNE,0.0,1.0,15.0,17.9,1024.0,2.0,17.0,78.0,SSE,Bendigo,1021.1,No,18.8,10.2,31.0,2.7,NNE,No
2009-05-19,52.0,2.0,ENE,0.0,4.0,13.0,18.0,1021.9,7.0,11.0,62.0,SE,Bendigo,1019.3,No,18.7,11.8,31.0,6.8,NE,No
2009-05-20,46.0,1.0,ENE,0.0,2.0,11.0,18.3,1022.4,7.0,11.0,58.0,ESE,Bendigo,1021.0,No,19.6,15.1,31.0,8.1,NE,No
2009-05-21,28.0,1.2,E,0.0,2.0,6.0,20.7,1024.6,5.0,7.0,55.0,SE,Bendigo,1022.3,No,21.5,14.2,24.0,9.2,ESE,No
2009-05-22,35.0,2.6,ENE,0.0,1.0,15.0,19.9,1025.2,1.0,11.0,63.0,SSE,Bendigo,1021.1,No,20.8,13.4,33.0,6.7,NE,No
2009-05-23,43.0,1.4,NNE,0.0,5.0,20.0,20.5,1020.8,8.0,9.0,50.0,E,Bendigo,1018.2,No,21.3,15.3,50.0,6.8,NNE,No
2009-05-24,44.0,3.8,NNE,0.0,7.0,28.0,20.2,1023.0,7.0,20.0,62.0,NE,Bendigo,1020.3,No,22.6,14.9,41.0,14.4,NNE,No
2009-05-25,96.0,2.8,N,0.0,8.0,13.0,14.0,1020.0,8.0,26.0,61.0,NE,Bendigo,1017.4,No,17.6,15.0,44.0,14.4,NE,Yes
2009-05-26,53.0,1.8,SSW,16.2,1.0,13.0,15.6,1021.4,3.0,11.0,83.0,S,Bendigo,1020.3,Yes,16.4,13.0,20.0,8.9,SW,No
2009-05-27,50.0,2.4,SW,0.2,1.0,15.0,14.3,1022.9,3.0,0.0,87.0,,Bendigo,1021.2,No,15.5,9.2,28.0,2.8,S,No
2009-05-28,52.0,0.8,SSW,0.0,1.0,17.0,13.3,1025.0,7.0,11.0,73.0,S,Bendigo,1024.1,No,14.1,10.1,41.0,1.7,SSE,No
2009-05-29,39.0,0.8,SSE,0.0,0.0,22.0,15.0,1026.9,1.0,13.0,79.0,SSE,Bendigo,1025.6,No,16.1,9.3,37.0,4.3,S,No
2009-05-30,45.0,1.8,ESE,0.0,1.0,15.0,15.5,1030.8,1.0,20.0,80.0,SSE,Bendigo,1029.3,No,16.1,9.2,28.0,5.9,SSE,No
2009-05-31,40.0,0.8,E,0.0,1.0,13.0,15.4,1033.5,7.0,13.0,72.0,SSE,Bendigo,1030.1,No,16.7,9.3,28.0,5.4,ESE,Yes
2009-06-01,94.0,1.6,E,1.4,8.0,15.0,11.3,1030.2,8.0,15.0,85.0,E,Bendigo,1028.3,Yes,12.2,10.9,28.0,9.3,ENE,Yes
2009-06-02,92.0,1.0,E,7.8,8.0,13.0,12.0,1028.6,8.0,11.0,95.0,SE,Bendigo,1025.8,Yes,13.9,10.3,33.0,9.8,E,Yes
2009-06-03,96.0,1.2,ENE,12.4,8.0,13.0,12.8,1022.3,8.0,11.0,94.0,ENE,Bendigo,1018.4,Yes,14.0,12.0,30.0,10.3,ENE,Yes
2009-06-04,70.0,0.0,N,8.6,8.0,6.0,13.5,1019.9,4.0,9.0,97.0,NNW,Bendigo,1017.3,Yes,15.0,10.8,28.0,10.5,NNW,No
2009-06-05,61.0,0.8,,0.2,2.0,,14.0,1017.9,5.0,4.0,95.0,SSE,Bendigo,1015.4,No,16.1,6.5,17.0,4.0,NNW,No
2009-06-06,96.0,1.2,NE,0.2,8.0,11.0,9.2,1013.4,8.0,7.0,100.0,SSE,Bendigo,1009.7,No,9.3,6.5,19.0,2.3,NE,Yes
2009-06-07,85.0,0.0,NW,6.6,8.0,13.0,11.0,1006.7,7.0,7.0,99.0,N,Bendigo,1005.3,Yes,11.6,7.8,26.0,4.6,NW,No
2009-06-08,83.0,0.4,NW,1.0,8.0,15.0,10.8,1008.5,6.0,17.0,90.0,NW,Bendigo,1006.7,No,12.0,8.6,31.0,4.6,NW,Yes
2009-06-09,49.0,0.8,WSW,5.2,8.0,26.0,11.5,1008.5,3.0,13.0,95.0,NNW,Bendigo,1007.8,Yes,12.3,6.2,63.0,2.7,WSW,No
2009-06-10,54.0,1.0,SW,0.8,1.0,19.0,10.0,1020.2,3.0,17.0,79.0,WSW,Bendigo,1021.0,No,11.1,4.8,39.0,1.4,SW,No
2009-06-11,65.0,0.6,SW,0.0,1.0,11.0,8.6,1026.3,7.0,0.0,83.0,,Bendigo,1024.1,No,9.4,3.7,28.0,-2.7,SW,No
2009-06-12,59.0,0.6,N,0.2,1.0,19.0,9.5,1023.8,7.0,0.0,,,Bendigo,1020.2,No,9.8,1.8,35.0,-2.8,N,No
2009-06-13,81.0,0.8,NE,0.0,7.0,20.0,8.5,1013.8,8.0,17.0,88.0,ENE,Bendigo,1009.5,No,9.9,5.5,37.0,1.7,NE,No
2009-06-14,55.0,0.8,NE,0.0,5.0,13.0,13.8,1010.2,3.0,7.0,84.0,SSE,Bendigo,1008.2,No,14.1,7.2,26.0,4.8,ENE,No
2009-06-15,49.0,1.2,SSW,0.0,3.0,6.0,15.0,1013.4,3.0,13.0,87.0,SSE,Bendigo,1013.7,No,15.7,7.2,22.0,4.1,SSE,No
2009-06-16,51.0,0.4,ENE,0.2,1.0,2.0,15.3,1022.7,1.0,17.0,84.0,SSE,Bendigo,1022.7,No,15.7,8.5,22.0,2.4,SSE,No
2009-06-17,58.0,1.0,NW,0.2,1.0,2.0,14.1,1029.1,3.0,0.0,95.0,,Bendigo,1027.7,No,14.6,5.5,20.0,-0.1,SSE,No
2009-06-18,56.0,1.0,N,0.2,2.0,7.0,13.9,1030.6,2.0,9.0,95.0,SE,Bendigo,1028.6,No,15.8,6.1,15.0,-0.7,SSE,No
2009-06-19,64.0,0.6,NE,0.2,3.0,17.0,13.6,1029.5,4.0,9.0,88.0,SSE,Bendigo,1026.1,No,14.4,6.8,28.0,3.6,NE,No
2009-06-20,83.0,0.8,NNE,0.0,8.0,22.0,11.3,1022.5,7.0,20.0,72.0,NE,Bendigo,1018.1,No,12.1,9.1,35.0,3.6,NE,No
2009-06-21,91.0,0.0,E,0.2,7.0,9.0,12.0,1020.1,8.0,11.0,97.0,SE,Bendigo,1018.2,No,12.1,9.0,19.0,6.1,ENE,No
2009-06-22,76.0,0.0,E,0.4,8.0,11.0,13.4,1019.5,4.0,6.0,92.0,ESE,Bendigo,1017.7,No,14.3,9.7,20.0,8.2,ENE,No
2009-06-23,88.0,0.8,N,0.4,7.0,11.0,12.3,1017.6,8.0,11.0,95.0,E,Bendigo,1014.9,No,12.6,10.3,37.0,5.7,NE,Yes
2009-06-24,63.0,0.6,NE,3.6,1.0,6.0,14.0,1014.2,3.0,7.0,97.0,SE,Bendigo,1012.6,Yes,14.2,8.5,19.0,3.9,ENE,No
2009-06-25,93.0,1.4,NE,0.2,8.0,9.0,9.3,1014.0,8.0,2.0,99.0,SSE,Bendigo,1011.7,No,10.5,5.6,20.0,0.6,N,No
2009-06-26,78.0,0.2,E,1.0,8.0,11.0,12.1,1009.7,7.0,11.0,100.0,ESE,Bendigo,1006.9,No,12.8,7.8,20.0,5.5,ESE,No
2009-06-27,76.0,0.0,SSE,0.2,7.0,4.0,11.8,1007.5,,7.0,83.0,ESE,Bendigo,1005.9,No,12.3,9.3,20.0,7.5,ESE,No
2009-06-28,68.0,0.4,N,0.0,1.0,15.0,12.4,1006.8,5.0,0.0,95.0,,Bendigo,1005.3,No,12.8,4.9,24.0,0.6,N,No
2009-06-29,73.0,1.2,NNW,0.6,4.0,17.0,15.0,1008.1,5.0,7.0,92.0,WNW,Bendigo,1006.6,No,15.1,10.0,24.0,4.7,NNW,Yes
2009-06-30,56.0,1.0,N,2.4,7.0,30.0,16.7,1000.6,7.0,17.0,76.0,NNE,Bendigo,992.5,Yes,17.9,13.3,69.0,8.6,WNW,Yes
2009-07-01,69.0,1.8,NW,6.6,8.0,31.0,12.0,1002.4,5.0,24.0,88.0,NNW,Bendigo,1001.7,Yes,13.1,9.0,57.0,7.4,NW,Yes
2009-07-02,82.0,1.2,NW,7.0,8.0,20.0,10.3,1007.9,8.0,20.0,89.0,WNW,Bendigo,1005.1,Yes,10.9,8.3,46.0,8.0,NW,Yes
2009-07-03,54.0,1.1,SSW,11.4,8.0,22.0,12.0,1010.9,5.0,17.0,78.0,WSW,Bendigo,1013.0,Yes,12.5,8.2,48.0,6.4,WSW,Yes
2009-07-04,74.0,1.2,SW,1.4,6.0,22.0,12.1,1017.9,,20.0,88.0,WSW,Bendigo,1017.2,Yes,13.7,9.8,43.0,7.3,WSW,No
2009-07-05,59.0,1.2,SW,0.0,1.0,13.0,11.2,1022.3,7.0,13.0,78.0,W,Bendigo,1021.2,No,12.1,6.4,31.0,3.2,SW,No
2009-07-06,69.0,0.6,SW,0.0,3.0,17.0,10.8,1023.6,7.0,4.0,92.0,W,Bendigo,1021.9,No,11.0,5.8,30.0,1.0,SW,No
2009-07-07,49.0,1.0,SSW,0.0,0.0,4.0,11.9,1025.7,0.0,7.0,90.0,SSE,Bendigo,1024.3,No,12.8,4.0,22.0,-1.8,SSE,No
2009-07-08,51.0,1.4,NE,0.4,1.0,13.0,12.2,1029.0,5.0,7.0,76.0,SE,Bendigo,1027.2,No,12.7,5.3,,-0.8,,No
2009-07-09,59.0,2.0,ENE,0.0,5.0,15.0,13.3,1030.5,1.0,7.0,82.0,SE,Bendigo,1027.1,No,13.9,6.7,28.0,1.9,ENE,No
2009-07-10,70.0,0.4,NE,0.2,7.0,17.0,11.6,1026.0,8.0,9.0,91.0,SE,Bendigo,1021.0,No,12.0,6.2,31.0,1.8,NNE,Yes
2009-07-11,92.0,0.8,NE,6.2,8.0,20.0,9.6,1015.6,8.0,22.0,87.0,NNE,Bendigo,1010.9,Yes,10.6,9.4,44.0,6.1,NE,Yes
2009-07-12,73.0,2.2,NNW,26.8,1.0,19.0,13.0,1007.0,6.0,7.0,87.0,N,Bendigo,1004.8,Yes,14.0,9.2,46.0,6.6,N,Yes
2009-07-13,67.0,2.8,WNW,3.2,8.0,19.0,11.8,1005.6,3.0,11.0,97.0,N,Bendigo,1003.7,Yes,12.2,8.0,37.0,7.8,NW,Yes
2009-07-14,90.0,0.4,N,1.2,7.0,13.0,8.7,1005.0,7.0,9.0,99.0,NW,Bendigo,1004.6,Yes,9.5,7.3,22.0,3.7,NNW,No
2009-07-15,71.0,1.0,W,1.0,7.0,6.0,9.9,1010.6,5.0,2.0,97.0,SSE,Bendigo,1010.7,No,12.0,6.4,19.0,3.7,WSW,No
2009-07-16,59.0,0.4,SSE,0.0,1.0,11.0,11.4,1016.8,5.0,11.0,80.0,SSE,Bendigo,1016.8,No,12.8,7.0,30.0,0.3,S,No
2009-07-17,56.0,1.2,WNW,0.0,1.0,7.0,12.2,1022.7,4.0,0.0,92.0,,Bendigo,1020.6,No,13.4,4.9,19.0,-1.1,SE,No
2009-07-18,64.0,0.6,NNE,0.4,7.0,24.0,11.0,1020.4,8.0,4.0,97.0,ENE,Bendigo,1016.3,No,12.3,3.8,33.0,-0.6,N,Yes
2009-07-19,63.0,1.2,N,1.4,1.0,20.0,14.7,1018.6,2.0,6.0,83.0,NNE,Bendigo,1016.7,Yes,14.9,8.7,33.0,3.7,N,No
2009-07-20,37.0,1.8,NNW,0.0,1.0,30.0,17.0,1018.1,2.0,17.0,59.0,NNE,Bendigo,1014.1,No,17.2,10.2,48.0,5.7,NNW,No
2009-07-21,53.0,1.0,NE,0.0,1.0,17.0,13.6,1015.6,7.0,9.0,71.0,ESE,Bendigo,1009.5,No,14.4,7.7,37.0,3.0,NE,No
2009-07-22,48.0,1.4,NW,0.0,1.0,30.0,14.6,1006.6,5.0,15.0,75.0,NNW,Bendigo,1003.1,No,15.2,10.3,56.0,4.7,WSW,No
2009-07-23,56.0,1.8,S,0.2,0.0,11.0,10.7,1018.2,4.0,15.0,79.0,SW,Bendigo,1020.7,No,12.8,6.6,39.0,4.3,SW,No
2009-07-24,53.0,1.2,NW,0.0,1.0,17.0,11.6,1026.1,5.0,0.0,94.0,,Bendigo,1023.7,No,11.7,3.2,35.0,-2.6,NW,No
2009-07-25,54.0,1.6,N,0.0,,15.0,11.8,1024.9,4.0,7.0,73.0,NNE,Bendigo,1020.7,No,12.3,6.3,30.0,3.2,N,No
2009-07-26,57.0,1.6,N,0.2,7.0,13.0,11.1,1017.1,7.0,11.0,93.0,SSE,Bendigo,1013.6,No,12.3,3.4,22.0,-1.2,N,No
2009-07-27,72.0,0.8,WNW,0.0,4.0,17.0,11.5,1018.4,7.0,0.0,95.0,,Bendigo,1017.8,No,12.4,3.8,43.0,-1.6,WNW,No
2009-07-28,84.0,1.2,WNW,0.2,8.0,15.0,11.6,1023.4,7.0,9.0,100.0,WNW,Bendigo,1022.2,No,12.1,6.5,28.0,0.9,NW,Yes
2009-07-29,65.0,0.2,WNW,1.8,8.0,11.0,12.8,1025.8,7.0,7.0,99.0,NW,Bendigo,1024.8,Yes,13.3,8.3,24.0,3.2,NW,No
2009-07-30,92.0,0.6,NW,0.2,8.0,13.0,11.1,1025.1,8.0,17.0,99.0,W,Bendigo,1021.4,No,12.4,6.9,31.0,2.7,NW,Yes
2009-07-31,64.0,0.4,SW,4.2,7.0,19.0,12.4,1022.1,4.0,9.0,100.0,W,Bendigo,1021.7,Yes,13.6,8.5,31.0,2.9,SW,No
2009-08-01,67.0,0.6,WNW,0.0,8.0,22.0,12.9,1026.2,6.0,13.0,94.0,WNW,Bendigo,1024.6,No,13.9,7.9,33.0,7.6,NW,No
2009-08-02,67.0,1.0,NNW,0.0,8.0,22.0,12.3,1026.7,7.0,11.0,96.0,NNW,Bendigo,1022.4,No,12.3,9.7,35.0,7.8,NW,No
2009-08-03,48.0,1.4,W,0.6,2.0,6.0,12.1,1023.3,5.0,17.0,70.0,SW,Bendigo,1023.1,No,12.9,8.6,39.0,6.8,SW,No
2009-08-04,84.0,1.2,NW,0.0,6.0,13.0,12.5,1019.5,6.0,7.0,74.0,NNW,Bendigo,1017.6,No,14.0,7.7,26.0,4.4,NW,No
2009-08-05,68.0,1.4,NW,0.2,8.0,22.0,13.8,1020.8,6.0,7.0,99.0,N,Bendigo,1018.6,No,14.3,8.6,39.0,7.1,NNW,No
2009-08-06,41.0,1.8,N,0.6,7.0,20.0,18.3,1016.7,7.0,11.0,71.0,NNE,Bendigo,1012.0,No,19.1,10.5,46.0,5.2,NNW,No
2009-08-07,56.0,1.8,SSW,0.2,1.0,20.0,10.4,1013.9,2.0,30.0,69.0,SW,Bendigo,1018.9,No,12.3,9.6,69.0,9.0,WSW,No
2009-08-08,46.0,1.6,NW,0.0,1.0,13.0,12.7,1026.0,6.0,0.0,,,Bendigo,1022.4,No,13.2,5.1,26.0,-3.4,NW,No
2009-08-09,53.0,2.4,ENE,0.0,6.0,9.0,10.9,1020.4,7.0,7.0,88.0,SE,Bendigo,1017.5,No,11.8,3.0,22.0,-1.2,NE,No
2009-08-10,55.0,1.0,E,0.0,8.0,17.0,11.2,1016.3,8.0,15.0,81.0,SE,Bendigo,1012.0,No,11.9,7.0,44.0,2.8,ENE,No
2009-08-11,50.0,1.2,NE,0.6,7.0,6.0,15.2,1007.1,6.0,15.0,67.0,SE,Bendigo,1006.7,No,16.7,11.6,41.0,7.0,NE,Yes
2009-08-12,64.0,1.0,WNW,8.2,1.0,11.0,15.4,1011.5,4.0,2.0,91.0,S,Bendigo,1010.2,Yes,15.9,9.5,24.0,1.7,WSW,No
2009-08-13,78.0,2.0,NW,0.0,3.0,17.0,13.9,1015.1,5.0,7.0,94.0,S,Bendigo,1014.2,No,16.6,7.8,28.0,1.8,WNW,No
2009-08-14,68.0,1.8,N,0.2,1.0,15.0,14.8,1020.6,2.0,0.0,93.0,,Bendigo,1018.3,No,15.0,8.9,20.0,1.0,N,No
2009-08-15,53.0,1.4,NE,0.2,1.0,20.0,17.3,1017.8,1.0,11.0,90.0,SE,Bendigo,1013.0,No,18.5,7.6,39.0,2.7,NE,Yes
2009-08-16,54.0,3.0,WNW,1.6,8.0,30.0,15.0,1003.8,4.0,28.0,79.0,N,Bendigo,1004.1,Yes,15.4,12.3,56.0,7.3,W,Yes
2009-08-17,60.0,2.4,WNW,14.6,1.0,19.0,12.3,1017.4,5.0,15.0,77.0,WNW,Bendigo,1020.1,Yes,14.1,8.3,39.0,6.1,WNW,No
2009-08-18,59.0,2.6,N,0.2,1.0,13.0,14.4,1028.3,7.0,7.0,88.0,W,Bendigo,1026.0,No,15.4,9.0,24.0,0.5,NW,No
2009-08-19,39.0,1.4,N,0.0,0.0,19.0,16.6,1025.6,6.0,9.0,81.0,ENE,Bendigo,1020.5,No,17.4,8.4,31.0,2.3,N,Yes
2009-08-20,45.0,3.0,NNE,1.8,7.0,17.0,17.9,1018.1,4.0,7.0,90.0,ESE,Bendigo,1012.0,Yes,18.2,8.4,31.0,3.9,NNE,No
2009-08-21,45.0,2.2,WNW,0.8,2.0,28.0,13.7,998.2,5.0,31.0,55.0,NW,Bendigo,1000.4,No,16.4,16.2,69.0,6.9,W,No
2009-08-22,50.0,2.0,N,0.2,0.0,26.0,13.8,1009.9,6.0,6.0,86.0,NE,Bendigo,1007.0,No,13.9,5.4,43.0,-2.6,N,Yes
2009-08-23,50.0,2.4,N,1.4,8.0,28.0,17.0,1009.2,5.0,13.0,100.0,N,Bendigo,1004.1,Yes,17.7,8.9,50.0,5.3,N,No
2009-08-24,42.0,1.8,NNW,0.0,3.0,33.0,15.2,1002.1,4.0,26.0,71.0,NW,Bendigo,998.4,No,15.7,12.0,63.0,8.8,NW,Yes
2009-08-25,52.0,4.6,NNW,12.2,,41.0,11.9,1007.8,7.0,19.0,82.0,NW,Bendigo,1003.0,Yes,12.4,6.4,78.0,4.3,WNW,Yes
2009-08-26,47.0,2.6,WNW,5.0,,31.0,14.6,1013.0,3.0,22.0,88.0,NW,Bendigo,1011.5,Yes,14.9,6.6,57.0,3.1,WNW,No
2009-08-27,45.0,1.8,NW,0.0,0.0,30.0,16.3,1014.9,3.0,17.0,74.0,NNW,Bendigo,1011.4,No,16.9,9.6,52.0,4.1,NNW,No
2009-08-28,53.0,2.4,N,0.0,0.0,15.0,17.0,1015.2,4.0,0.0,84.0,,Bendigo,1010.7,No,18.0,9.0,31.0,0.8,NW,Yes
2009-08-29,79.0,2.2,WSW,1.4,7.0,24.0,13.8,1000.1,7.0,19.0,90.0,NNE,Bendigo,998.1,Yes,16.0,11.0,48.0,8.9,NNW,Yes
2009-08-30,49.0,2.2,WNW,2.8,3.0,20.0,12.6,1014.1,3.0,19.0,76.0,NW,Bendigo,1014.2,Yes,13.3,6.1,43.0,2.3,W,No
2009-08-31,77.0,1.8,WNW,0.4,8.0,19.0,14.1,1016.7,7.0,19.0,95.0,NW,Bendigo,1015.1,No,14.9,9.4,46.0,6.1,NW,No
2009-09-01,47.0,1.2,WNW,0.2,7.0,11.0,12.8,1023.0,7.0,9.0,84.0,WNW,Bendigo,1021.3,No,14.4,8.8,26.0,0.8,WNW,No
2009-09-02,38.0,1.4,NNE,0.0,1.0,26.0,17.6,1022.8,4.0,13.0,65.0,ENE,Bendigo,1017.3,No,18.4,9.2,41.0,1.9,N,No
2009-09-03,60.0,4.0,WNW,0.0,1.0,7.0,15.9,1012.3,7.0,19.0,54.0,NNE,Bendigo,1008.6,No,20.6,13.2,48.0,9.0,WNW,Yes
2009-09-04,61.0,1.0,NW,1.4,1.0,26.0,12.1,1012.9,7.0,13.0,81.0,NW,Bendigo,1011.4,Yes,15.2,10.0,61.0,1.4,WNW,Yes
2009-09-05,57.0,3.0,NW,2.0,7.0,19.0,12.8,1018.0,7.0,7.0,94.0,NNW,Bendigo,1016.4,Yes,13.0,7.0,33.0,-0.8,NW,No
2009-09-06,33.0,1.6,N,0.4,6.0,30.0,16.4,1014.6,7.0,11.0,71.0,NE,Bendigo,1007.6,No,18.0,7.6,54.0,0.8,NNE,No
2009-09-07,55.0,1.6,W,0.6,5.0,19.0,15.2,1005.4,4.0,11.0,76.0,WNW,Bendigo,1004.0,No,15.2,11.4,35.0,2.0,W,No
2009-09-08,69.0,1.6,SW,0.0,1.0,30.0,12.2,1012.5,7.0,19.0,70.0,SW,Bendigo,1012.7,No,14.5,12.0,50.0,6.7,SW,No
2009-09-09,59.0,2.0,WSW,0.2,1.0,19.0,12.3,1015.4,7.0,22.0,69.0,WSW,Bendigo,1014.0,No,13.9,10.4,39.0,7.0,SW,No
2009-09-10,55.0,1.8,WSW,0.0,7.0,11.0,13.3,1018.7,2.0,4.0,63.0,SSW,Bendigo,1017.5,No,14.0,9.5,33.0,0.9,WSW,No
2009-09-11,20.0,1.8,NNE,0.0,1.0,39.0,22.5,1019.2,2.0,20.0,64.0,NE,Bendigo,1012.1,No,23.1,10.1,59.0,0.7,NNE,No
2009-09-12,7.0,4.8,N,0.0,4.0,35.0,29.5,1014.9,5.0,13.0,47.0,ESE,Bendigo,1008.5,No,30.4,14.1,67.0,6.7,NNW,No
2009-09-13,48.0,8.0,NW,0.6,8.0,31.0,18.6,1014.4,4.0,13.0,88.0,NNW,Bendigo,1012.8,No,19.3,13.4,52.0,13.3,NW,No
2009-09-14,31.0,2.6,WSW,0.0,0.0,13.0,14.5,1023.7,3.0,7.0,56.0,SW,Bendigo,1021.1,No,15.5,10.6,24.0,-0.2,WNW,No
2009-09-15,33.0,2.8,NNW,0.0,1.0,17.0,17.3,1021.8,1.0,,52.0,,Bendigo,1018.5,No,17.8,11.5,31.0,-1.0,NW,No
2009-09-16,25.0,3.0,ENE,0.0,1.0,20.0,20.8,1021.7,2.0,9.0,51.0,E,Bendigo,1014.7,No,22.8,12.9,33.0,1.6,NE,No
2009-09-17,94.0,3.4,N,0.8,8.0,7.0,12.9,1010.6,8.0,0.0,79.0,,Bendigo,1009.0,No,14.7,12.5,50.0,10.9,SW,Yes
2009-09-18,42.0,1.0,ESE,4.4,0.0,2.0,18.0,1022.6,0.0,13.0,64.0,SSE,Bendigo,1018.9,Yes,18.8,11.2,24.0,0.6,SE,No
2009-09-19,54.0,2.0,NW,0.0,7.0,15.0,19.0,1016.5,6.0,7.0,53.0,NE,Bendigo,1013.2,No,20.4,12.4,33.0,2.0,SW,No
2009-09-20,45.0,1.4,W,0.2,7.0,20.0,14.7,1015.7,5.0,11.0,74.0,W,Bendigo,1014.8,No,15.9,11.3,35.0,2.9,WNW,No
2009-09-21,42.0,2.2,ENE,0.0,1.0,20.0,16.7,1013.8,8.0,9.0,66.0,ESE,Bendigo,1005.6,No,18.0,12.0,43.0,1.4,NE,Yes
2009-09-22,57.0,4.2,N,20.6,8.0,17.0,16.8,999.3,3.0,22.0,93.0,NNW,Bendigo,996.9,Yes,18.4,11.5,37.0,10.3,NNW,No
2009-09-23,53.0,1.2,WSW,0.0,7.0,26.0,15.4,1002.9,7.0,30.0,71.0,SW,Bendigo,1006.3,No,17.0,11.6,65.0,9.7,WSW,No
2009-09-24,88.0,3.0,W,0.4,7.0,17.0,13.2,1013.2,7.0,19.0,85.0,NW,Bendigo,1010.6,No,15.9,11.2,43.0,7.3,WNW,Yes
2009-09-25,92.0,1.2,W,4.2,8.0,20.0,11.7,1004.7,8.0,9.0,76.0,N,Bendigo,1000.0,Yes,14.2,11.3,44.0,5.3,W,Yes
2009-09-26,67.0,1.8,WSW,16.8,7.0,39.0,10.0,1004.5,7.0,17.0,78.0,W,Bendigo,1004.4,Yes,12.0,6.8,72.0,5.4,WSW,No
2009-09-27,63.0,2.0,SW,0.4,4.0,41.0,10.4,1012.1,6.0,33.0,60.0,WSW,Bendigo,1012.2,No,12.8,9.0,65.0,3.5,WSW,No
2009-09-28,48.0,2.8,SW,0.2,7.0,17.0,13.6,1015.1,3.0,22.0,71.0,SW,Bendigo,1013.3,No,14.2,10.1,50.0,6.7,SW,No
2009-09-29,49.0,1.6,NW,0.0,6.0,15.0,15.7,1016.1,6.0,6.0,64.0,ESE,Bendigo,1012.4,No,16.4,10.5,24.0,0.5,N,No
2009-09-30,19.0,2.6,N,0.0,5.0,24.0,23.6,1014.6,2.0,15.0,53.0,NNE,Bendigo,1009.5,No,24.1,12.7,56.0,5.6,NNE,No
2009-10-01,57.0,5.2,WSW,0.0,8.0,15.0,16.9,1008.4,8.0,11.0,49.0,SE,Bendigo,1009.1,No,22.8,16.3,39.0,11.4,WSW,Yes
2009-10-02,55.0,3.4,S,2.6,7.0,26.0,11.9,1012.0,7.0,20.0,88.0,SSE,Bendigo,1010.4,Yes,13.3,9.7,,8.9,,No
