Max_Temp_F,Date,Rain_Today,Rain_Tomorrow,Temp_3_pm_F,Wind_Speed_9_am,Sunshine,Cloud_9_am,Min_Temp_F,Pressure_3_pm,Wind_Dir_3_pm,Location,Humidity_9_am,Rainfall,Pressure_9_am,Wind_Dir_9_am,Temp_9_am_F,Evaporation,Cloud_3_pm,Humidity_3_pm,Wind_Speed_3_pm
75.2,2009-05-10,No,Yes,68.0,2.0,1.6,8.0,56.120000000000005,1018.6,WSW,Albany,62.0,0.0,1019.9,N,59.9,3.0,8.0,53.0,20.0
65.3,2009-05-11,Yes,No,62.959999999999994,20.0,4.4,7.0,56.3,1024.4,S,Albany,76.0,13.0,1024.5,S,62.6,3.6,6.0,69.0,19.0
65.48,2009-05-12,No,No,64.04,19.0,5.6,6.0,51.98,1028.2,E,Albany,73.0,0.0,1029.6,SSE,61.7,2.4,6.0,66.0,17.0
65.48,2009-05-13,No,No,63.14,0.0,2.5,7.0,56.84,1026.8,SSW,Albany,78.0,0.0,1029.6,,59.18,1.2,5.0,61.0,6.0
67.28,2009-05-14,No,No,63.68,0.0,9.6,3.0,47.3,1023.8,WSW,Albany,81.0,0.0,1027.1,,52.7,1.6,2.0,65.0,19.0
66.2,2009-05-15,No,No,65.3,0.0,9.3,1.0,45.5,1021.2,ESE,Albany,87.0,0.0,1024.7,,51.8,1.8,1.0,62.0,9.0
70.16,2009-05-16,No,No,67.82,0.0,8.8,0.0,45.32,1020.0,SE,Albany,89.0,0.0,1022.7,,48.92,1.6,1.0,69.0,6.0
70.52,2009-05-17,No,No,69.62,0.0,9.7,2.0,46.04,1015.6,ESE,Albany,92.0,0.0,1019.9,,50.72,1.6,3.0,55.0,7.0
70.34,2009-05-18,No,No,67.28,2.0,9.2,5.0,47.84,1011.3,WSW,Albany,73.0,0.0,1014.1,WSW,51.8,3.4,4.0,68.0,19.0
70.88,2009-05-19,No,No,63.14,6.0,6.1,5.0,51.8,1014.2,,Albany,80.0,0.0,1014.1,NW,62.42,0.8,8.0,83.0,0.0
76.1,2009-05-20,No,Yes,75.02,4.0,5.7,6.0,55.4,1005.6,NNW,Albany,87.0,0.4,1010.7,NNE,58.28,1.4,3.0,39.0,11.0
74.48,2009-05-21,Yes,Yes,62.6,6.0,4.0,8.0,58.1,991.6,WNW,Albany,81.0,8.4,995.0,NNW,65.12,4.8,6.0,85.0,6.0
58.64,2009-05-22,Yes,Yes,50.0,7.0,1.0,7.0,47.48,995.7,NW,Albany,80.0,5.4,994.9,WNW,51.44,3.6,8.0,90.0,11.0
57.92,2009-05-23,Yes,No,56.66,37.0,5.6,6.0,48.02,1006.9,SW,Albany,60.0,44.0,1004.6,SW,57.02,8.0,6.0,65.0,35.0
59.36,2009-05-24,No,No,59.36,19.0,5.6,7.0,52.7,1016.9,SSW,Albany,62.0,0.2,1016.7,SW,57.02,4.0,4.0,66.0,6.0
64.04,2009-05-25,No,No,62.6,0.0,7.1,1.0,45.14,1020.4,ESE,Albany,96.0,0.0,1022.3,,49.1,0.4,7.0,66.0,11.0
66.38,2009-05-26,No,No,64.75999999999999,4.0,9.2,7.0,47.48,1020.6,E,Albany,71.0,0.0,1023.6,ENE,53.24,2.0,7.0,56.0,20.0
67.1,2009-05-27,No,No,54.68,7.0,7.1,5.0,52.52,1020.7,N,Albany,72.0,0.0,1023.3,NE,55.76,2.2,5.0,93.0,20.0
67.1,2009-05-28,No,No,63.86,2.0,9.5,2.0,50.9,1021.2,ESE,Albany,83.0,0.8,1023.6,NE,53.6,2.2,3.0,75.0,19.0
69.8,2009-05-29,No,No,66.2,6.0,9.4,1.0,50.0,1021.0,E,Albany,77.0,0.0,1024.0,NE,55.4,3.6,1.0,63.0,26.0
68.72,2009-05-30,No,No,68.0,9.0,4.9,5.0,48.74,1018.2,NNE,Albany,70.0,0.0,1021.3,NNE,53.24,1.6,5.0,44.0,7.0
66.02,2009-05-31,No,No,63.5,0.0,1.0,6.0,52.879999999999995,1018.1,,Albany,71.0,0.0,1020.0,,59.72,2.6,7.0,77.0,0.0
68.18,2009-06-01,No,No,67.46,6.0,7.1,7.0,49.28,1018.7,ESE,Albany,92.0,0.8,1022.0,NNE,52.7,0.2,1.0,68.0,15.0
64.58,2009-06-02,No,Yes,64.04,0.0,1.2,8.0,52.7,1015.8,,Albany,85.0,0.2,1018.0,,57.2,1.0,5.0,73.0,0.0
65.12,2009-06-03,Yes,Yes,53.6,7.0,4.8,4.0,53.6,1014.2,WNW,Albany,88.0,4.6,1017.0,WNW,56.66,1.4,8.0,94.0,13.0
60.980000000000004,2009-06-04,Yes,Yes,59.18,39.0,4.0,8.0,46.04,1014.6,SW,Albany,87.0,31.2,1013.5,SSW,55.76,5.8,7.0,75.0,59.0
62.6,2009-06-05,Yes,Yes,61.7,20.0,6.1,6.0,54.68,1022.0,SSE,Albany,82.0,29.4,1020.9,SSE,59.9,3.8,5.0,69.0,19.0
61.7,2009-06-06,Yes,Yes,59.36,26.0,3.2,5.0,55.04,1025.2,SW,Albany,76.0,10.4,1025.9,SSW,59.18,2.4,6.0,66.0,19.0
61.16,2009-06-07,Yes,Yes,59.0,6.0,2.7,8.0,50.54,1023.1,SW,Albany,84.0,4.4,1025.1,WNW,52.7,3.2,8.0,74.0,19.0
63.5,2009-06-08,Yes,No,59.9,0.0,6.7,1.0,44.6,1023.4,,Albany,95.0,6.2,1025.0,,47.84,1.2,2.0,74.0,0.0
67.28,2009-06-09,No,Yes,66.2,9.0,8.6,0.0,45.5,1016.1,NNE,Albany,80.0,0.0,1021.4,NNE,50.0,0.0,5.0,54.0,19.0
70.34,2009-06-10,Yes,Yes,70.16,22.0,8.6,1.0,49.1,1007.1,N,Albany,86.0,4.4,1008.9,N,59.0,3.4,4.0,53.0,6.0
62.6,2009-06-11,Yes,Yes,59.0,7.0,2.5,8.0,54.86,1008.2,WSW,Albany,89.0,1.2,1009.0,NW,55.58,0.8,6.0,60.0,24.0
57.56,2009-06-12,Yes,Yes,53.6,30.0,3.7,7.0,50.0,1016.9,W,Albany,77.0,12.0,1015.6,SW,55.4,2.4,7.0,82.0,7.0
59.9,2009-06-13,Yes,Yes,58.64,19.0,6.2,7.0,50.72,1023.1,SSW,Albany,57.0,4.2,1022.6,SW,57.2,1.4,7.0,60.0,17.0
62.24,2009-06-14,Yes,No,61.88,19.0,1.7,8.0,48.2,1023.7,NNW,Albany,79.0,5.4,1025.6,NW,53.6,2.2,6.0,81.0,9.0
66.2,2009-06-15,No,No,63.68,6.0,5.5,7.0,53.24,1021.2,NNW,Albany,89.0,0.4,1024.2,N,58.28,0.0,7.0,74.0,7.0
66.2,2009-06-16,No,No,63.5,2.0,3.4,7.0,55.4,1020.0,W,Albany,83.0,0.4,1022.1,NNW,58.1,2.0,5.0,75.0,6.0
66.74000000000001,2009-06-17,No,Yes,66.2,9.0,7.5,3.0,51.8,1011.5,NNW,Albany,63.0,0.8,1017.2,NNW,55.76,1.4,7.0,41.0,13.0
65.3,2009-06-18,Yes,Yes,62.24,4.0,2.4,6.0,55.4,1009.5,NNW,Albany,92.0,2.4,1012.4,NNE,57.2,4.2,5.0,70.0,11.0
55.4,2009-06-19,Yes,Yes,55.04,11.0,2.1,8.0,52.34,1002.4,WSW,Albany,89.0,14.0,1000.5,WNW,52.7,4.0,5.0,52.0,41.0
57.56,2009-06-20,Yes,Yes,54.5,13.0,3.1,2.0,46.04,1004.5,N,Albany,82.0,19.8,1007.7,N,53.6,0.0,8.0,78.0,22.0
55.76,2009-06-21,Yes,Yes,52.7,48.0,7.3,6.0,48.92,1015.5,SW,Albany,55.0,12.0,1013.1,N,53.78,3.6,7.0,67.0,31.0
57.2,2009-06-22,Yes,No,55.76,22.0,0.4,7.0,50.0,1016.9,SW,Albany,65.0,2.6,1018.1,WSW,54.5,1.2,7.0,69.0,2.0
55.4,2009-06-23,No,Yes,53.6,7.0,0.3,8.0,45.32,1008.4,ENE,Albany,74.0,0.0,1013.1,ENE,50.36,1.2,8.0,67.0,7.0
63.5,2009-06-24,Yes,No,53.6,15.0,3.2,6.0,44.6,1000.5,NE,Albany,87.0,3.4,1005.0,NE,50.0,1.4,6.0,76.0,9.0
64.4,2009-06-25,No,No,61.7,2.0,8.2,2.0,44.6,1004.7,W,Albany,100.0,0.8,1004.0,W,50.0,0.2,5.0,74.0,6.0
63.5,2009-06-26,No,No,61.519999999999996,11.0,0.1,6.0,49.28,1001.7,N,Albany,91.0,0.4,1007.2,NNE,52.879999999999995,1.6,8.0,65.0,9.0
60.8,2009-06-27,No,Yes,57.2,6.0,6.6,5.0,50.0,995.1,NW,Albany,71.0,0.2,998.1,NE,54.5,2.4,8.0,78.0,6.0
63.32,2009-06-28,Yes,Yes,62.6,7.0,7.7,4.0,50.72,994.6,WNW,Albany,91.0,9.6,997.4,NNW,53.42,2.0,4.0,58.0,17.0
55.04,2009-06-29,Yes,Yes,49.1,11.0,3.6,7.0,48.74,989.4,NW,Albany,83.0,13.6,989.2,NW,49.64,5.6,7.0,72.0,15.0
57.379999999999995,2009-06-30,Yes,Yes,55.04,44.0,3.8,5.0,46.04,1008.6,W,Albany,65.0,26.4,1004.2,WSW,53.96,2.6,7.0,70.0,26.0
58.64,2009-07-01,Yes,No,58.1,41.0,6.5,7.0,48.02,1020.5,WSW,Albany,76.0,14.4,1017.5,WSW,55.76,1.4,5.0,57.0,33.0
61.7,2009-07-02,No,No,59.9,7.0,2.7,7.0,51.44,1027.0,WSW,Albany,73.0,0.0,1028.2,NNE,56.120000000000005,0.6,1.0,69.0,11.0
63.5,2009-07-03,No,No,61.7,0.0,5.7,5.0,52.16,1026.9,SE,Albany,79.0,0.0,1029.5,,55.04,1.2,4.0,65.0,6.0
61.7,2009-07-04,No,No,59.0,2.0,1.0,5.0,53.6,1022.5,SW,Albany,77.0,0.0,1025.1,NNE,56.3,1.8,6.0,79.0,2.0
65.3,2009-07-05,No,No,62.6,0.0,9.4,2.0,46.4,1018.3,E,Albany,93.0,0.0,1021.8,,50.0,2.0,3.0,70.0,15.0
62.24,2009-07-06,No,Yes,59.0,0.0,0.0,8.0,50.36,1004.3,WNW,Albany,78.0,0.2,1008.6,,58.1,0.4,7.0,93.0,11.0
64.4,2009-07-07,Yes,No,64.04,9.0,6.7,5.0,49.82,1013.7,NW,Albany,80.0,12.2,1014.7,NNW,54.5,1.6,6.0,65.0,2.0
66.02,2009-07-08,No,Yes,64.4,9.0,6.9,7.0,51.8,1009.8,N,Albany,80.0,0.0,1014.0,NNW,54.32,2.0,4.0,53.0,11.0
65.3,2009-07-09,Yes,Yes,63.32,9.0,5.5,8.0,54.32,1000.5,WSW,Albany,91.0,3.0,1001.9,NNW,55.04,3.0,1.0,66.0,4.0
57.2,2009-07-10,Yes,Yes,53.6,19.0,5.5,7.0,50.9,1004.0,WSW,Albany,88.0,3.4,1001.8,NNW,52.7,2.6,7.0,76.0,30.0
57.56,2009-07-11,Yes,Yes,55.76,30.0,4.5,5.0,50.0,1013.1,WSW,Albany,70.0,12.2,1012.0,SW,54.68,1.4,7.0,68.0,24.0
57.92,2009-07-12,Yes,Yes,57.56,17.0,4.8,4.0,50.9,1021.6,SW,Albany,84.0,4.6,1021.3,WSW,53.24,1.4,7.0,69.0,24.0
58.64,2009-07-13,Yes,No,58.1,6.0,5.2,7.0,50.36,1026.6,WSW,Albany,68.0,8.0,1026.2,NW,55.04,1.4,7.0,64.0,24.0
59.9,2009-07-14,No,No,59.0,0.0,1.0,7.0,54.14,1027.2,ESE,Albany,73.0,0.6,1028.4,,55.94,2.2,7.0,58.0,4.0
66.2,2009-07-15,No,No,64.4,6.0,9.2,0.0,45.5,1013.6,N,Albany,76.0,0.0,1020.5,N,52.7,1.0,1.0,45.0,19.0
62.78,2009-07-16,No,Yes,61.7,15.0,6.7,2.0,51.8,1001.1,N,Albany,57.0,0.0,1006.4,N,57.2,3.8,5.0,65.0,7.0
59.9,2009-07-17,Yes,No,57.56,31.0,4.9,5.0,51.8,1010.6,W,Albany,74.0,10.2,1009.0,W,56.84,3.8,7.0,75.0,24.0
65.12,2009-07-18,No,Yes,56.3,13.0,5.7,1.0,50.0,1006.8,W,Albany,79.0,1.0,1011.0,NW,57.2,1.4,8.0,92.0,22.0
59.9,2009-07-19,Yes,Yes,58.64,6.0,8.3,5.0,47.120000000000005,1001.6,NW,Albany,88.0,34.0,1004.7,NNW,49.1,0.6,2.0,54.0,17.0
56.66,2009-07-20,Yes,Yes,52.7,9.0,6.7,5.0,43.519999999999996,995.2,NNW,Albany,74.0,2.2,995.1,NNW,46.76,2.0,7.0,56.0,15.0
58.64,2009-07-21,Yes,Yes,56.84,35.0,3.8,7.0,44.42,1011.4,SW,Albany,59.0,5.4,1007.0,SW,56.48,3.2,6.0,75.0,15.0
61.519999999999996,2009-07-22,Yes,Yes,60.440000000000005,17.0,7.8,1.0,45.32,1013.3,NNW,Albany,71.0,5.2,1016.8,NNW,53.24,0.6,6.0,61.0,9.0
56.3,2009-07-23,Yes,Yes,55.4,19.0,3.6,7.0,49.64,1018.1,SW,Albany,87.0,9.4,1016.8,NW,51.08,2.2,7.0,64.0,24.0
57.92,2009-07-24,Yes,Yes,56.3,2.0,7.8,2.0,45.14,1017.5,WNW,Albany,64.0,1.2,1020.8,NNW,50.0,2.6,6.0,61.0,4.0
54.5,2009-07-25,Yes,No,53.24,20.0,7.5,3.0,46.4,1027.2,SW,Albany,50.0,12.4,1024.6,SSW,52.7,4.2,6.0,51.0,17.0
59.0,2009-07-26,No,No,56.3,7.0,6.8,5.0,47.48,1028.2,W,Albany,75.0,0.2,1029.3,NW,50.72,2.8,7.0,77.0,28.0
63.68,2009-07-27,No,No,58.459999999999994,6.0,3.8,7.0,50.0,1029.7,WSW,Albany,79.0,0.6,1031.1,NNW,52.7,2.4,5.0,65.0,7.0
59.9,2009-07-28,No,No,58.1,15.0,3.5,7.0,51.8,1031.1,W,Albany,66.0,0.0,1032.1,NNW,55.4,1.6,7.0,62.0,19.0
63.32,2009-07-29,No,No,60.980000000000004,11.0,6.2,7.0,51.620000000000005,1031.3,W,Albany,69.0,0.0,1033.4,N,54.5,1.8,7.0,60.0,15.0
64.75999999999999,2009-07-30,No,No,63.32,4.0,7.7,7.0,51.08,1029.7,N,Albany,71.0,0.0,1032.8,NNW,55.94,2.2,3.0,56.0,2.0
65.84,2009-07-31,No,No,62.959999999999994,2.0,8.7,1.0,43.16,1024.2,N,Albany,89.0,0.0,1027.5,W,46.76,1.6,2.0,63.0,28.0
65.66,2009-08-01,No,No,64.58,0.0,9.9,1.0,44.96,1021.1,N,Albany,91.0,0.0,1024.2,,49.1,2.0,3.0,51.0,6.0
62.059999999999995,2009-08-02,No,No,59.72,4.0,6.5,2.0,49.1,1024.6,E,Albany,84.0,0.0,1026.7,N,56.48,3.4,4.0,67.0,19.0
65.12,2009-08-03,No,No,62.6,6.0,6.5,4.0,50.9,1021.5,WSW,Albany,88.0,0.0,1024.2,NNW,55.04,1.0,6.0,75.0,17.0
65.48,2009-08-04,No,No,62.959999999999994,6.0,6.8,1.0,53.24,1017.4,WNW,Albany,82.0,0.0,1020.8,N,57.56,2.0,5.0,66.0,6.0
67.1,2009-08-05,No,Yes,65.3,6.0,6.4,2.0,51.08,1006.2,NNW,Albany,81.0,0.0,1012.0,N,56.84,2.0,7.0,66.0,15.0
59.0,2009-08-06,Yes,No,57.92,13.0,6.0,4.0,54.32,1016.2,WSW,Albany,77.0,7.0,1014.1,SSW,55.4,3.6,2.0,57.0,9.0
63.86,2009-08-07,No,No,62.6,0.0,9.5,0.0,48.2,1015.2,SSE,Albany,87.0,0.0,1019.2,,51.8,1.6,3.0,61.0,7.0
65.12,2009-08-08,No,Yes,62.24,0.0,4.3,6.0,43.519999999999996,1011.4,WSW,Albany,92.0,0.0,1013.5,,48.379999999999995,2.2,4.0,68.0,22.0
57.379999999999995,2009-08-09,Yes,No,55.76,2.0,6.4,5.0,48.2,1014.3,ESE,Albany,54.0,2.4,1016.8,SW,53.6,2.0,1.0,62.0,19.0
64.04,2009-08-10,No,Yes,62.78,6.0,2.3,7.0,45.5,1001.8,NNW,Albany,74.0,0.2,1005.8,ENE,52.7,3.2,8.0,79.0,11.0
62.6,2009-08-11,Yes,No,60.440000000000005,7.0,7.0,7.0,47.84,1011.8,NW,Albany,74.0,6.2,1014.2,NNW,51.08,2.4,7.0,55.0,6.0
63.68,2009-08-12,No,No,62.42,9.0,7.9,3.0,50.9,1005.8,NW,Albany,72.0,0.4,1006.2,NW,57.2,1.8,6.0,56.0,7.0
68.9,2009-08-13,No,Yes,68.0,22.0,9.3,2.0,53.6,1001.2,NNW,Albany,79.0,0.0,1005.7,N,59.0,2.8,3.0,52.0,11.0
63.5,2009-08-14,Yes,Yes,57.56,28.0,3.5,6.0,51.08,995.5,NW,Albany,75.0,3.6,999.1,NNW,58.1,3.8,7.0,74.0,9.0
53.6,2009-08-15,Yes,Yes,48.2,19.0,3.7,7.0,44.239999999999995,1005.2,N,Albany,85.0,14.2,1002.9,NNW,44.6,4.0,8.0,73.0,48.0
61.88,2009-08-16,Yes,No,59.0,17.0,7.8,6.0,42.8,1014.0,W,Albany,88.0,26.2,1013.6,N,53.6,6.4,6.0,79.0,6.0
67.1,2009-08-17,No,No,66.02,6.0,9.0,1.0,44.96,1010.8,N,Albany,78.0,0.8,1016.2,NW,56.120000000000005,1.2,7.0,48.0,13.0
64.22,2009-08-18,No,No,58.28,7.0,6.9,6.0,54.32,1006.0,W,Albany,73.0,0.0,1005.6,NNW,59.0,3.4,6.0,70.0,6.0
64.22,2009-08-19,No,Yes,60.8,6.0,5.7,1.0,50.9,1012.6,NNW,Albany,72.0,0.6,1013.9,NNW,56.3,2.2,7.0,69.0,7.0
60.08,2009-08-20,Yes,No,57.56,7.0,2.8,8.0,52.7,1011.3,WSW,Albany,93.0,3.6,1010.3,WNW,54.5,2.8,7.0,59.0,28.0
60.8,2009-08-21,No,Yes,59.9,11.0,8.9,2.0,44.6,1005.8,NNW,Albany,68.0,1.0,1010.1,NNW,50.0,1.8,6.0,50.0,4.0
58.1,2009-08-22,Yes,Yes,57.56,9.0,5.7,7.0,46.22,1003.5,W,Albany,89.0,9.2,1006.3,NNW,51.44,3.2,6.0,65.0,9.0
56.84,2009-08-23,Yes,Yes,53.96,44.0,6.9,6.0,47.120000000000005,1010.6,W,Albany,52.0,9.2,1009.0,WSW,52.52,4.0,6.0,55.0,28.0
59.0,2009-08-24,Yes,Yes,55.76,24.0,5.5,7.0,47.84,1018.0,W,Albany,84.0,3.8,1016.0,WSW,56.120000000000005,2.8,8.0,93.0,17.0
60.8,2009-08-25,Yes,No,59.36,2.0,5.3,6.0,52.7,1022.7,SSW,Albany,81.0,3.0,1024.4,NNW,57.56,1.0,6.0,73.0,6.0
61.7,2009-08-26,No,Yes,59.9,7.0,2.7,8.0,51.8,1016.3,WNW,Albany,73.0,0.0,1020.2,NW,54.5,1.0,5.0,69.0,11.0
60.8,2009-08-27,Yes,Yes,59.0,4.0,7.1,7.0,50.18,1010.4,WSW,Albany,93.0,1.2,1013.3,NNW,53.6,2.2,5.0,58.0,19.0
53.6,2009-08-28,Yes,Yes,53.24,2.0,1.7,8.0,49.1,1012.3,SSW,Albany,94.0,20.4,1010.6,WSW,50.36,4.6,6.0,67.0,26.0
57.2,2009-08-29,Yes,Yes,57.2,7.0,5.0,7.0,45.5,1023.6,WSW,Albany,78.0,4.4,1023.1,W,50.9,2.2,5.0,63.0,26.0
60.8,2009-08-30,Yes,No,60.8,2.0,7.6,6.0,48.2,1024.5,W,Albany,82.0,2.6,1026.4,N,53.6,0.8,6.0,69.0,22.0
64.75999999999999,2009-08-31,No,Yes,62.6,6.0,8.8,1.0,48.92,1018.9,N,Albany,75.0,0.0,1023.9,NNW,55.76,2.0,7.0,61.0,6.0
64.58,2009-09-01,Yes,Yes,53.96,17.0,7.0,2.0,50.36,1005.9,W,Albany,70.0,7.6,1009.2,NW,57.02,3.2,8.0,91.0,19.0
54.5,2009-09-02,Yes,Yes,50.0,54.0,6.4,5.0,45.5,1015.3,SSW,Albany,72.0,9.4,1013.0,N,50.36,3.8,6.0,75.0,28.0
55.22,2009-09-03,Yes,No,53.6,6.0,0.5,8.0,47.66,1021.5,SSW,Albany,75.0,3.4,1022.7,WNW,51.44,2.2,7.0,78.0,13.0
65.66,2009-09-04,No,Yes,65.3,4.0,8.5,7.0,46.04,1010.3,N,Albany,63.0,0.0,1018.6,NNE,53.96,1.2,4.0,42.0,9.0
54.5,2009-09-05,Yes,Yes,50.18,17.0,4.6,6.0,47.3,1004.8,W,Albany,82.0,2.8,1005.0,NW,49.28,3.2,8.0,87.0,26.0
58.64,2009-09-06,Yes,Yes,56.66,9.0,7.2,8.0,48.92,1017.0,WSW,Albany,86.0,8.4,1017.2,NNW,51.98,3.0,6.0,82.0,17.0
68.9,2009-09-07,Yes,Yes,65.84,4.0,4.8,7.0,49.64,1010.7,NW,Albany,80.0,1.2,1016.8,N,57.2,1.6,7.0,53.0,33.0
64.58,2009-09-08,Yes,No,63.68,4.0,10.6,1.0,45.5,1016.7,NW,Albany,85.0,15.0,1020.7,NW,51.8,4.4,1.0,49.0,9.0
64.4,2009-09-09,No,No,64.04,2.0,8.2,2.0,50.0,1008.6,WNW,Albany,64.0,0.2,1012.2,W,58.82,3.6,5.0,45.0,6.0
63.5,2009-09-10,No,Yes,52.7,15.0,3.4,6.0,55.4,994.0,NNW,Albany,66.0,0.0,994.5,N,61.7,4.8,8.0,86.0,20.0
59.0,2009-09-11,Yes,Yes,57.2,15.0,5.5,5.0,47.84,999.3,W,Albany,73.0,13.4,999.3,NW,52.879999999999995,3.6,6.0,59.0,15.0
56.3,2009-09-12,Yes,Yes,53.6,6.0,7.8,4.0,43.7,1010.0,WSW,Albany,79.0,8.8,1009.0,WNW,46.4,0.8,6.0,65.0,15.0
61.7,2009-09-13,Yes,No,60.440000000000005,6.0,6.6,7.0,44.6,1018.4,WNW,Albany,88.0,14.6,1021.0,NNW,48.74,3.4,5.0,57.0,6.0
65.3,2009-09-14,No,Yes,62.78,17.0,6.9,2.0,48.2,1010.4,NW,Albany,74.0,0.0,1013.4,NNW,59.540000000000006,1.4,6.0,70.0,19.0
59.36,2009-09-15,Yes,No,55.58,6.0,4.5,8.0,53.06,1008.8,WSW,Albany,81.0,1.6,1009.4,WNW,56.66,3.6,6.0,72.0,30.0
64.04,2009-09-16,No,No,59.0,9.0,7.8,3.0,45.5,1013.9,WNW,Albany,72.0,0.4,1014.9,NW,55.4,3.2,5.0,80.0,4.0
69.25999999999999,2009-09-17,No,Yes,68.0,6.0,8.1,3.0,53.24,1008.4,N,Albany,71.0,0.2,1013.9,N,60.440000000000005,3.0,3.0,54.0,15.0
62.059999999999995,2009-09-18,Yes,Yes,52.52,7.0,7.1,1.0,47.120000000000005,1012.6,N,Albany,69.0,10.4,1011.1,NW,53.24,5.0,8.0,87.0,6.0
60.8,2009-09-19,Yes,No,55.58,7.0,3.9,6.0,46.4,1016.4,N,Albany,67.0,10.6,1017.9,WNW,55.4,2.8,8.0,76.0,15.0
65.3,2009-09-20,No,Yes,53.6,6.0,3.9,8.0,45.5,1005.3,WNW,Albany,77.0,0.6,1011.0,NNE,55.4,2.6,8.0,82.0,11.0
54.32,2009-09-21,Yes,Yes,49.1,11.0,2.7,8.0,47.48,1004.9,WSW,Albany,91.0,11.8,1002.5,NW,49.1,5.4,7.0,91.0,48.0
62.6,2009-09-22,Yes,No,61.7,4.0,4.8,6.0,43.7,1017.7,N,Albany,70.0,11.8,1018.7,WSW,53.78,2.2,8.0,59.0,19.0
64.75999999999999,2009-09-23,No,Yes,60.8,24.0,9.9,5.0,53.6,1016.7,N,Albany,68.0,0.4,1017.7,N,61.16,3.0,1.0,69.0,30.0
56.3,2009-09-24,Yes,No,55.04,48.0,7.6,7.0,52.52,1019.5,N,Albany,75.0,3.2,1016.1,WSW,54.68,5.4,7.0,59.0,43.0
57.92,2009-09-25,No,No,55.4,20.0,6.8,6.0,50.54,1029.6,S,Albany,54.0,0.6,1029.4,S,53.6,4.6,7.0,59.0,15.0
63.5,2009-09-26,No,No,59.0,6.0,10.2,5.0,48.2,1027.3,SE,Albany,55.0,0.0,1032.1,NE,55.04,3.0,0.0,58.0,26.0
75.2,2009-09-27,No,Yes,73.4,2.0,9.0,8.0,44.6,1013.1,NNW,Albany,53.0,0.0,1019.9,N,59.0,3.8,8.0,31.0,7.0
56.48,2009-09-28,Yes,Yes,54.68,28.0,4.6,7.0,47.120000000000005,1009.9,SW,Albany,62.0,3.4,1011.6,SW,54.86,5.6,7.0,65.0,31.0
53.6,2009-09-29,Yes,Yes,50.0,4.0,0.7,8.0,45.32,1008.0,SSW,Albany,93.0,17.8,1007.8,NNW,45.5,4.0,7.0,80.0,7.0
55.76,2009-09-30,Yes,Yes,55.4,20.0,4.2,6.0,44.78,1019.0,N,Albany,52.0,13.4,1019.2,N,53.24,2.0,6.0,61.0,24.0
60.8,2009-10-01,Yes,No,59.0,6.0,7.0,7.0,49.64,1020.9,SW,Albany,92.0,2.8,1022.1,WNW,55.58,2.0,6.0,76.0,6.0
68.0,2009-10-02,No,No,66.92,6.0,7.1,3.0,52.16,1016.5,N,Albany,70.0,0.0,1019.8,N,60.62,2.6,7.0,51.0,7.0
59.36,2009-10-03,No,No,57.2,26.0,1.5,8.0,50.9,1023.1,NNW,Albany,57.0,0.0,1022.4,NNW,57.2,4.4,8.0,57.0,7.0
58.459999999999994,2009-10-04,No,Yes,55.76,0.0,1.2,8.0,49.64,1026.3,SSW,Albany,77.0,0.0,1027.3,,54.5,2.0,7.0,71.0,9.0
60.08,2009-10-05,Yes,Yes,59.36,7.0,1.1,7.0,52.7,1023.3,E,Albany,71.0,1.6,1026.1,E,57.2,2.0,7.0,64.0,19.0
63.5,2009-10-06,Yes,No,59.540000000000006,11.0,0.7,8.0,54.14,1020.7,ESE,Albany,92.0,2.2,1021.8,ENE,58.459999999999994,2.4,8.0,86.0,20.0
62.78,2009-10-07,No,No,60.8,28.0,2.5,8.0,57.2,1020.4,ESE,Albany,79.0,0.4,1022.0,ESE,59.9,1.0,5.0,84.0,28.0
64.75999999999999,2009-10-08,No,No,63.5,11.0,2.5,8.0,57.56,1015.0,ESE,Albany,80.0,0.2,1018.0,E,60.8,3.0,3.0,81.0,19.0
64.4,2009-10-09,No,No,62.24,0.0,1.1,8.0,56.84,1012.9,SW,Albany,93.0,0.0,1014.1,,59.9,3.4,8.0,86.0,2.0
62.959999999999994,2009-10-10,No,Yes,57.2,30.0,2.0,8.0,59.0,1013.1,N,Albany,84.0,0.0,1012.5,N,59.0,0.0,8.0,94.0,31.0
59.0,2009-10-11,Yes,No,55.76,46.0,9.3,6.0,46.94,1020.0,WSW,Albany,62.0,10.0,1018.9,WSW,55.04,3.8,4.0,59.0,43.0
60.08,2009-10-12,No,Yes,59.18,46.0,3.2,6.0,50.36,1020.9,N,Albany,65.0,0.8,1020.5,WSW,58.1,3.8,7.0,75.0,33.0
59.72,2009-10-13,Yes,No,58.82,9.0,3.0,8.0,53.6,1022.8,SW,Albany,87.0,1.4,1023.7,W,56.84,2.0,7.0,75.0,35.0
62.78,2009-10-14,No,No,60.8,4.0,3.3,8.0,53.6,1024.5,N,Albany,78.0,0.0,1025.4,W,58.1,3.4,5.0,79.0,20.0
63.32,2009-10-15,No,No,61.519999999999996,4.0,11.0,6.0,47.120000000000005,1027.1,SE,Albany,87.0,0.0,1028.1,WSW,57.56,1.8,2.0,66.0,19.0
64.94,2009-10-16,No,No,62.42,6.0,12.4,3.0,47.66,1025.9,E,Albany,67.0,0.0,1029.2,NNE,60.8,4.0,1.0,69.0,26.0
