Temp_9_am_C,Humidity_9_am,Location,Humidity_3_pm,Max_Temp_C,Date,Evaporation,Rainfall,Pressure_3_pm,Wind_Dir_3_pm,Wind_Speed_3_pm,Wind_Gust_Dir,Cloud_9_am,Wind_Gust_Speed,Cloud_3_pm,Pressure_9_am,Sunshine,Wind_Speed_9_am,Rain_Today,Rain_Tomorrow,Min_Temp_C,Wind_Dir_9_am,Temp_3_pm_C
14.2,48.0,PerthAirport,27.0,22.3,2009-05-26,2.2,0.0,1015.9,NE,24.0,ENE,2.0,54.0,3.0,1018.6,9.4,24.0,No,No,9.6,NE,21.9
14.5,51.0,PerthAirport,32.0,22.1,2009-05-27,4.4,0.0,1015.9,E,22.0,ENE,7.0,50.0,5.0,1018.4,5.4,20.0,No,No,12.5,ENE,21.5
14.8,52.0,PerthAirport,30.0,23.2,2009-05-28,5.2,0.0,1016.8,ENE,22.0,ENE,2.0,46.0,1.0,1019.0,7.2,26.0,No,No,13.0,ENE,22.8
15.6,54.0,PerthAirport,30.0,23.8,2009-05-29,4.6,0.0,1017.5,NE,20.0,ENE,0.0,41.0,1.0,1020.4,9.3,19.0,No,No,12.4,ENE,23.5
16.2,55.0,PerthAirport,39.0,25.2,2009-05-30,4.4,0.0,1015.8,NE,13.0,N,7.0,48.0,7.0,1018.5,7.1,24.0,No,No,13.7,ENE,24.2
16.9,65.0,PerthAirport,44.0,24.3,2009-05-31,2.4,0.4,1015.5,SSE,11.0,ENE,7.0,26.0,6.0,1017.7,4.9,15.0,No,No,13.6,E,23.2
15.9,71.0,PerthAirport,37.0,25.3,2009-06-01,2.2,0.0,1015.6,NNE,15.0,E,6.0,37.0,1.0,1019.3,8.0,15.0,No,Yes,13.9,ENE,25.0
15.4,91.0,PerthAirport,60.0,22.9,2009-06-02,2.0,3.4,1015.5,WNW,15.0,ENE,7.0,26.0,3.0,1017.4,7.0,17.0,Yes,No,12.2,ENE,21.1
12.8,94.0,PerthAirport,68.0,20.3,2009-06-03,1.6,0.6,1017.5,W,24.0,SW,4.0,50.0,3.0,1020.0,6.1,9.0,No,Yes,9.4,NE,18.8
11.2,71.0,PerthAirport,51.0,18.2,2009-06-04,1.8,2.2,1019.0,S,26.0,SW,4.0,39.0,3.0,1022.0,8.2,9.0,Yes,No,7.3,WNW,17.6
11.5,86.0,PerthAirport,54.0,19.9,2009-06-05,2.8,0.0,1021.2,SSW,19.0,SSW,1.0,30.0,3.0,1022.9,9.3,2.0,No,No,4.7,S,18.5
13.2,79.0,PerthAirport,48.0,20.3,2009-06-06,1.6,0.0,1024.7,S,17.0,SSW,1.0,26.0,1.0,1026.6,8.9,15.0,No,No,7.2,NE,19.2
10.5,86.0,PerthAirport,47.0,17.7,2009-06-07,1.8,0.0,1023.8,SSW,13.0,SSW,1.0,26.0,3.0,1027.6,9.0,9.0,No,No,4.2,NE,17.0
12.6,70.0,PerthAirport,40.0,21.0,2009-06-08,2.2,0.0,1021.8,NNW,9.0,NNE,2.0,20.0,2.0,1025.0,9.2,11.0,No,No,6.5,NE,20.3
14.2,51.0,PerthAirport,26.0,23.3,2009-06-09,1.8,0.0,1014.8,NNE,20.0,NNE,0.0,35.0,4.0,1019.7,8.9,13.0,No,No,8.5,NE,21.6
16.3,86.0,PerthAirport,51.0,22.2,2009-06-10,2.0,0.2,1011.9,WNW,20.0,WNW,6.0,37.0,3.0,1013.2,8.1,11.0,No,Yes,12.3,N,21.2
13.4,97.0,PerthAirport,87.0,16.8,2009-06-11,4.8,20.2,1010.2,S,22.0,WSW,7.0,37.0,7.0,1011.8,0.5,4.0,Yes,Yes,12.2,WNW,13.5
8.8,89.0,PerthAirport,58.0,16.6,2009-06-12,2.2,7.2,1018.3,SSW,9.0,SW,2.0,22.0,6.0,1018.4,5.8,9.0,Yes,No,4.2,NE,15.2
10.3,78.0,PerthAirport,49.0,17.6,2009-06-13,1.4,0.0,1024.8,SSW,19.0,SSW,7.0,33.0,1.0,1025.2,8.3,9.0,No,No,4.8,NNE,16.3
10.3,72.0,PerthAirport,47.0,20.2,2009-06-14,1.4,0.0,1026.5,W,11.0,W,1.0,24.0,1.0,1028.4,8.9,13.0,No,No,3.3,NNE,18.8
12.1,77.0,PerthAirport,39.0,21.4,2009-06-15,1.2,0.0,1023.5,WNW,13.0,NE,1.0,26.0,1.0,1026.5,8.6,11.0,No,No,7.4,NNE,20.7
11.3,73.0,PerthAirport,30.0,21.1,2009-06-16,2.0,0.0,1020.7,NNE,15.0,N,1.0,28.0,3.0,1024.2,7.7,9.0,No,No,4.7,N,20.3
11.7,58.0,PerthAirport,41.0,21.4,2009-06-17,1.4,0.0,1015.6,NNW,26.0,NW,1.0,43.0,2.0,1020.0,8.7,13.0,No,No,5.7,NNE,20.7
14.4,72.0,PerthAirport,81.0,20.1,2009-06-18,3.2,0.0,1012.2,N,28.0,N,6.0,35.0,4.0,1014.7,5.5,19.0,No,Yes,10.2,N,17.9
16.5,77.0,PerthAirport,55.0,17.0,2009-06-19,1.0,11.0,1009.8,WSW,33.0,W,7.0,81.0,5.0,1005.3,5.5,35.0,Yes,Yes,13.2,WNW,14.1
14.0,78.0,PerthAirport,63.0,18.6,2009-06-20,3.4,7.6,1011.8,WNW,30.0,W,6.0,74.0,4.0,1014.4,4.4,13.0,Yes,Yes,10.5,NW,17.3
11.2,74.0,PerthAirport,49.0,15.6,2009-06-21,5.4,19.6,1017.5,SSW,24.0,W,7.0,50.0,4.0,1017.5,5.8,17.0,Yes,No,10.5,S,14.3
9.3,66.0,PerthAirport,47.0,16.6,2009-06-22,1.2,0.2,1016.1,NNE,11.0,ENE,7.0,31.0,5.0,1019.3,4.3,15.0,No,No,4.0,ENE,15.7
11.2,74.0,PerthAirport,91.0,14.8,2009-06-23,2.4,0.8,1006.3,NE,17.0,NE,7.0,41.0,8.0,1008.9,0.0,20.0,No,Yes,9.2,E,11.9
12.7,88.0,PerthAirport,89.0,17.6,2009-06-24,1.2,7.6,999.5,NNE,13.0,NNE,7.0,52.0,7.0,1002.3,1.4,22.0,Yes,Yes,8.9,NNE,15.3
17.3,67.0,PerthAirport,62.0,20.1,2009-06-25,0.4,14.2,1008.1,W,24.0,W,2.0,48.0,3.0,1006.5,7.7,19.0,Yes,No,12.1,W,18.7
13.1,87.0,PerthAirport,85.0,16.5,2009-06-26,1.2,0.8,1005.2,N,26.0,NNW,7.0,52.0,8.0,1009.6,0.1,13.0,No,Yes,9.5,NE,15.8
13.8,79.0,PerthAirport,51.0,18.3,2009-06-27,2.4,6.0,1004.0,WNW,35.0,NW,3.0,70.0,4.0,1005.0,5.9,26.0,Yes,Yes,13.0,WNW,17.3
15.7,70.0,PerthAirport,62.0,19.3,2009-06-28,1.6,6.2,1002.6,NW,33.0,NW,5.0,65.0,4.0,1005.0,7.3,22.0,Yes,Yes,13.1,WNW,18.7
14.4,81.0,PerthAirport,70.0,16.2,2009-06-29,7.2,14.8,997.0,W,44.0,WNW,6.0,83.0,6.0,996.8,3.8,33.0,Yes,Yes,13.7,W,13.3
13.1,80.0,PerthAirport,68.0,15.1,2009-06-30,2.8,8.8,1012.7,SW,19.0,W,7.0,56.0,7.0,1010.5,3.4,24.0,Yes,Yes,9.1,WSW,13.9
11.7,94.0,PerthAirport,55.0,17.7,2009-07-01,1.2,5.2,1022.0,WSW,20.0,SSW,7.0,33.0,3.0,1021.5,7.4,11.0,Yes,No,8.9,NE,17.5
9.5,84.0,PerthAirport,50.0,17.6,2009-07-02,2.6,0.2,1026.9,ESE,11.0,ENE,1.0,30.0,2.0,1030.0,9.2,7.0,No,No,2.3,ENE,17.5
10.3,75.0,PerthAirport,52.0,17.8,2009-07-03,2.8,0.0,1023.7,ENE,24.0,ENE,3.0,41.0,6.0,1028.4,6.3,20.0,No,No,5.3,E,16.7
10.8,81.0,PerthAirport,54.0,18.4,2009-07-04,1.0,0.0,1019.6,SE,9.0,ENE,4.0,30.0,5.0,1022.8,3.4,7.0,No,No,10.1,NE,17.8
12.1,76.0,PerthAirport,51.0,21.1,2009-07-05,1.0,0.0,1016.9,NNE,17.0,NE,0.0,30.0,3.0,1020.3,8.9,17.0,No,Yes,8.5,NE,18.5
13.3,97.0,PerthAirport,71.0,19.3,2009-07-06,2.6,4.4,1009.4,W,22.0,NNE,8.0,48.0,7.0,1010.5,2.7,26.0,Yes,Yes,12.1,NNE,18.4
12.0,88.0,PerthAirport,55.0,17.7,2009-07-07,1.8,4.0,1016.7,NNW,15.0,WNW,6.0,28.0,7.0,1017.9,2.0,9.0,Yes,No,7.9,NE,17.3
13.6,78.0,PerthAirport,50.0,19.1,2009-07-08,0.8,0.6,1012.2,N,20.0,NNE,5.0,37.0,7.0,1015.7,3.0,7.0,No,Yes,10.9,NE,16.7
13.7,95.0,PerthAirport,57.0,19.0,2009-07-09,2.6,13.4,1005.6,W,19.0,NE,8.0,41.0,4.0,1005.1,5.0,11.0,Yes,Yes,11.8,WSW,17.6
13.1,77.0,PerthAirport,87.0,17.8,2009-07-10,1.6,19.0,1009.1,WSW,24.0,WSW,6.0,56.0,7.0,1007.3,4.9,19.0,Yes,Yes,10.8,W,14.3
12.4,75.0,PerthAirport,44.0,17.7,2009-07-11,1.8,5.0,1013.7,W,17.0,WSW,3.0,28.0,2.0,1014.5,7.3,9.0,Yes,No,7.2,NNW,17.0
9.9,80.0,PerthAirport,40.0,16.9,2009-07-12,1.8,0.0,1022.3,E,9.0,S,1.0,26.0,1.0,1022.7,8.9,11.0,No,No,3.9,S,16.3
8.7,85.0,PerthAirport,49.0,17.3,2009-07-13,1.6,0.0,1027.1,S,17.0,S,4.0,28.0,1.0,1028.7,8.5,11.0,No,No,2.0,NNE,16.5
9.2,75.0,PerthAirport,47.0,17.4,2009-07-14,2.2,0.0,1024.7,NE,20.0,NE,1.0,35.0,0.0,1028.7,9.4,20.0,No,No,3.3,E,16.5
13.6,53.0,PerthAirport,27.0,21.2,2009-07-15,2.2,0.0,1014.7,NNE,33.0,NNW,0.0,56.0,1.0,1020.5,9.1,26.0,No,Yes,7.1,NNE,20.8
13.4,71.0,PerthAirport,71.0,17.3,2009-07-16,3.8,8.2,1011.2,WNW,24.0,W,7.0,63.0,6.0,1013.1,4.5,13.0,Yes,Yes,12.3,WNW,14.5
15.1,70.0,PerthAirport,56.0,18.4,2009-07-17,2.6,10.2,1016.0,WSW,26.0,W,5.0,50.0,6.0,1015.7,5.7,19.0,Yes,No,12.9,SW,16.6
15.8,65.0,PerthAirport,86.0,19.4,2009-07-18,2.4,0.8,1013.6,WNW,33.0,NNW,6.0,52.0,7.0,1017.6,4.7,20.0,No,Yes,11.4,WNW,15.3
11.4,93.0,PerthAirport,78.0,16.6,2009-07-19,3.6,26.8,1005.3,NW,15.0,WNW,7.0,65.0,6.0,1008.6,3.6,2.0,Yes,Yes,10.8,NNW,13.6
11.1,66.0,PerthAirport,63.0,14.6,2009-07-20,2.8,25.0,1002.5,WNW,26.0,WSW,7.0,76.0,4.0,1001.7,4.9,24.0,Yes,Yes,8.3,W,12.6
13.3,74.0,PerthAirport,58.0,15.7,2009-07-21,1.8,10.2,1015.1,SW,26.0,WSW,4.0,76.0,5.0,1012.5,5.6,13.0,Yes,Yes,8.5,SSW,15.5
11.1,95.0,PerthAirport,65.0,17.2,2009-07-22,1.6,1.8,1016.3,NNW,19.0,NNW,6.0,44.0,5.0,1019.4,4.7,15.0,Yes,Yes,6.7,NE,16.4
12.3,95.0,PerthAirport,57.0,16.9,2009-07-23,1.8,8.8,1018.1,SSW,19.0,S,7.0,33.0,7.0,1018.6,3.8,13.0,Yes,No,11.0,S,15.8
10.0,78.0,PerthAirport,43.0,16.3,2009-07-24,1.6,0.0,1020.0,SSW,19.0,SSW,1.0,33.0,3.0,1022.6,9.0,9.0,No,Yes,3.9,SSW,15.3
9.7,76.0,PerthAirport,38.0,15.6,2009-07-25,4.2,1.8,1027.6,S,17.0,W,1.0,48.0,4.0,1027.4,8.7,7.0,Yes,No,5.2,SSW,14.9
10.5,63.0,PerthAirport,50.0,15.7,2009-07-26,1.2,0.0,1030.6,S,17.0,ENE,5.0,26.0,6.0,1032.7,4.9,11.0,No,No,2.0,ENE,14.5
10.4,72.0,PerthAirport,55.0,16.0,2009-07-27,1.2,0.0,1031.1,S,7.0,SW,6.0,19.0,7.0,1033.3,2.8,7.0,No,No,4.5,NNE,15.5
9.4,88.0,PerthAirport,47.0,17.8,2009-07-28,1.2,0.0,1031.0,SSE,15.0,ESE,3.0,31.0,1.0,1033.9,7.5,11.0,No,No,3.6,NNE,17.4
10.1,69.0,PerthAirport,32.0,20.0,2009-07-29,1.8,0.0,1030.6,NNE,6.0,E,1.0,28.0,1.0,1033.7,9.4,15.0,No,No,5.7,ENE,19.1
12.8,59.0,PerthAirport,30.0,21.8,2009-07-30,2.0,0.0,1028.3,WSW,7.0,ENE,1.0,35.0,1.0,1031.9,9.6,9.0,No,No,5.4,NE,21.3
13.2,60.0,PerthAirport,30.0,21.6,2009-07-31,2.4,0.0,1024.1,W,6.0,E,1.0,28.0,0.0,1027.0,9.7,13.0,No,No,7.0,ENE,21.0
10.7,75.0,PerthAirport,47.0,20.3,2009-08-01,1.0,0.0,1022.9,SW,22.0,WSW,0.0,30.0,1.0,1025.1,8.6,6.0,No,No,2.6,N,19.3
12.4,78.0,PerthAirport,41.0,20.9,2009-08-02,3.6,0.0,1024.1,NE,11.0,ESE,4.0,30.0,5.0,1026.9,9.3,13.0,No,No,3.5,NE,20.0
12.1,76.0,PerthAirport,44.0,21.5,2009-08-03,2.6,0.0,1022.4,SSW,4.0,SW,1.0,28.0,2.0,1025.5,8.2,0.0,No,No,3.8,,20.5
11.6,86.0,PerthAirport,43.0,21.1,2009-08-04,3.2,0.0,1018.1,WNW,2.0,ENE,4.0,22.0,1.0,1022.6,8.9,4.0,No,No,3.8,E,20.1
13.1,75.0,PerthAirport,53.0,20.9,2009-08-05,1.6,0.0,1012.2,NW,28.0,NNW,4.0,48.0,6.0,1015.7,5.6,11.0,No,Yes,6.6,NNE,20.0
14.5,90.0,PerthAirport,52.0,19.5,2009-08-06,2.4,9.6,1015.1,NW,11.0,WSW,7.0,46.0,1.0,1014.4,6.3,17.0,Yes,No,13.0,S,18.8
12.8,84.0,PerthAirport,48.0,20.2,2009-08-07,3.0,0.0,1016.1,NW,6.0,WSW,6.0,19.0,0.0,1019.0,5.6,6.0,No,No,5.6,NE,20.0
14.7,83.0,PerthAirport,74.0,21.7,2009-08-08,0.8,0.0,1012.3,W,17.0,WSW,8.0,37.0,7.0,1015.0,3.0,4.0,No,Yes,12.8,E,20.3
15.7,77.0,PerthAirport,60.0,21.0,2009-08-09,1.0,2.4,1010.9,ENE,17.0,E,6.0,35.0,7.0,1013.3,4.8,24.0,Yes,Yes,11.9,ENE,19.8
15.9,93.0,PerthAirport,67.0,20.8,2009-08-10,3.0,1.6,1007.9,WSW,28.0,W,8.0,59.0,6.0,1006.3,4.6,24.0,Yes,Yes,14.1,N,18.8
13.4,80.0,PerthAirport,60.0,17.5,2009-08-11,3.4,6.0,1013.4,N,11.0,NW,7.0,33.0,6.0,1016.0,1.8,7.0,Yes,Yes,10.6,ENE,16.7
14.9,94.0,PerthAirport,48.0,18.9,2009-08-12,1.8,12.0,1010.8,WNW,26.0,W,7.0,48.0,5.0,1011.0,5.1,9.0,Yes,Yes,11.7,W,18.7
15.9,80.0,PerthAirport,64.0,20.8,2009-08-13,2.4,2.6,1008.0,NW,37.0,NNW,6.0,61.0,7.0,1010.7,6.0,20.0,Yes,Yes,11.0,N,19.1
16.6,81.0,PerthAirport,69.0,20.4,2009-08-14,4.0,20.4,1004.6,WNW,35.0,NW,7.0,78.0,7.0,1006.4,4.3,31.0,Yes,Yes,13.7,NW,18.9
12.2,67.0,PerthAirport,42.0,15.2,2009-08-15,1.8,9.8,1012.6,WSW,35.0,WSW,6.0,67.0,4.0,1009.2,6.9,26.0,Yes,Yes,9.2,W,14.5
12.7,91.0,PerthAirport,84.0,17.9,2009-08-16,1.2,3.6,1018.5,SW,15.0,W,7.0,50.0,6.0,1019.5,5.7,15.0,Yes,Yes,10.2,N,15.3
13.6,84.0,PerthAirport,50.0,20.1,2009-08-17,3.2,22.8,1013.8,NW,20.0,W,4.0,43.0,2.0,1019.4,8.2,13.0,Yes,No,11.2,NNE,19.3
12.4,91.0,PerthAirport,67.0,19.3,2009-08-18,1.8,0.6,1010.6,W,28.0,NW,5.0,52.0,5.0,1009.9,4.6,17.0,No,Yes,8.4,NNE,18.6
15.0,93.0,PerthAirport,58.0,19.2,2009-08-19,1.8,13.8,1015.7,W,20.0,WNW,5.0,87.0,5.0,1016.4,5.1,9.0,Yes,Yes,12.3,NNE,17.6
16.0,91.0,PerthAirport,92.0,18.2,2009-08-20,2.8,5.0,1014.5,W,13.0,WSW,7.0,39.0,8.0,1015.7,0.1,13.0,Yes,Yes,12.6,NW,14.7
12.2,92.0,PerthAirport,51.0,17.2,2009-08-21,1.6,11.8,1012.1,WSW,22.0,WSW,5.0,48.0,5.0,1014.5,7.7,9.0,Yes,Yes,10.1,NNE,15.8
16.0,73.0,PerthAirport,72.0,17.9,2009-08-22,2.4,1.8,1010.3,W,20.0,WSW,7.0,50.0,8.0,1011.5,3.2,24.0,Yes,Yes,12.2,WSW,15.8
15.2,55.0,PerthAirport,52.0,17.1,2009-08-23,3.6,1.2,1016.2,WSW,26.0,WSW,5.0,56.0,7.0,1013.9,6.2,26.0,Yes,No,12.5,SW,15.0
13.8,85.0,PerthAirport,65.0,18.4,2009-08-24,1.6,0.0,1019.5,WSW,17.0,WSW,6.0,37.0,6.0,1020.6,6.1,9.0,No,No,10.7,SSE,17.3
14.7,71.0,PerthAirport,51.0,19.3,2009-08-25,1.8,0.0,1021.9,ENE,7.0,E,3.0,30.0,1.0,1024.3,9.6,11.0,No,No,6.3,E,18.4
13.0,73.0,PerthAirport,51.0,20.1,2009-08-26,2.4,0.0,1016.3,WSW,17.0,SSW,0.0,31.0,1.0,1020.9,10.5,6.0,No,No,4.2,NW,19.2
12.3,73.0,PerthAirport,47.0,17.8,2009-08-27,3.4,0.0,1011.2,SSW,20.0,SSW,1.0,35.0,2.0,1014.7,10.0,7.0,No,No,3.3,S,17.3
12.8,85.0,PerthAirport,83.0,17.3,2009-08-28,3.2,0.8,1011.7,S,24.0,SSW,6.0,61.0,8.0,1010.5,2.5,17.0,No,Yes,9.0,NE,11.7
9.3,72.0,PerthAirport,41.0,16.7,2009-08-29,3.4,3.2,1025.6,S,20.0,SSW,1.0,37.0,4.0,1026.5,10.5,7.0,Yes,No,0.9,NE,14.9
11.8,68.0,PerthAirport,66.0,17.1,2009-08-30,2.4,0.0,1026.7,W,19.0,WSW,5.0,30.0,7.0,1029.5,4.2,11.0,No,No,4.6,NNE,15.3
12.6,66.0,PerthAirport,47.0,19.2,2009-08-31,1.2,0.0,1020.6,WSW,13.0,WNW,6.0,26.0,7.0,1025.5,5.3,7.0,No,Yes,6.4,NNE,17.5
13.7,85.0,PerthAirport,54.0,19.2,2009-09-01,1.6,1.8,1012.8,WNW,31.0,W,6.0,56.0,5.0,1016.0,7.1,15.0,Yes,Yes,8.4,N,17.8
12.6,65.0,PerthAirport,50.0,16.0,2009-09-02,3.6,3.8,1019.1,SW,24.0,SW,7.0,56.0,7.0,1018.4,3.0,15.0,Yes,No,9.7,WSW,14.3
13.2,52.0,PerthAirport,40.0,17.8,2009-09-03,2.8,0.0,1021.1,SSW,13.0,WSW,7.0,26.0,5.0,1023.8,3.2,15.0,No,No,9.3,E,16.3
13.3,51.0,PerthAirport,35.0,22.4,2009-09-04,2.4,0.0,1010.8,WNW,20.0,WSW,1.0,50.0,1.0,1017.1,10.2,15.0,No,Yes,5.8,NE,20.4
11.0,81.0,PerthAirport,48.0,16.3,2009-09-05,3.8,10.4,1014.3,WSW,37.0,WSW,5.0,61.0,2.0,1014.1,9.0,22.0,Yes,Yes,9.7,SW,15.0
12.6,82.0,PerthAirport,65.0,17.4,2009-09-06,4.6,3.2,1020.2,SW,19.0,W,6.0,31.0,4.0,1021.3,6.6,15.0,Yes,No,7.1,NNE,16.2
14.2,82.0,PerthAirport,51.0,19.4,2009-09-07,2.2,0.8,1018.5,NW,39.0,NW,7.0,59.0,6.0,1021.1,3.7,17.0,No,Yes,10.2,N,18.0
13.0,77.0,PerthAirport,48.0,19.4,2009-09-08,2.6,4.4,1018.2,W,19.0,,1.0,,6.0,1022.0,9.1,11.0,Yes,Yes,6.0,NNE,17.9
14.0,94.0,PerthAirport,70.0,19.8,2009-09-09,3.2,1.6,1012.9,WNW,20.0,NW,8.0,39.0,6.0,1015.5,6.2,9.0,Yes,No,10.9,N,17.2
17.3,63.0,PerthAirport,73.0,18.4,2009-09-10,2.2,0.4,1002.4,WNW,39.0,NW,7.0,76.0,7.0,1004.4,2.2,43.0,No,Yes,14.0,NW,17.0
17.5,62.0,PerthAirport,91.0,19.8,2009-09-11,2.0,14.8,1006.4,WNW,35.0,NW,4.0,81.0,8.0,1006.4,5.1,37.0,Yes,Yes,13.4,NW,15.0
14.4,46.0,PerthAirport,52.0,17.0,2009-09-12,3.8,12.8,1017.0,WSW,26.0,W,2.0,52.0,6.0,1015.4,8.4,26.0,Yes,Yes,10.7,W,15.2
11.5,91.0,PerthAirport,43.0,18.4,2009-09-13,2.6,1.6,1020.2,W,13.0,SW,7.0,30.0,3.0,1023.9,6.8,9.0,Yes,No,8.6,ESE,18.1
13.2,73.0,PerthAirport,54.0,20.0,2009-09-14,2.8,0.0,1014.6,WNW,26.0,NW,7.0,50.0,4.0,1017.9,5.7,17.0,No,Yes,9.4,N,18.8
14.5,89.0,PerthAirport,57.0,18.0,2009-09-15,4.6,9.6,1010.6,SW,28.0,SW,6.0,43.0,6.0,1012.2,3.0,6.0,Yes,Yes,11.8,ENE,15.5
13.7,71.0,PerthAirport,57.0,18.7,2009-09-16,2.4,2.6,1018.7,W,13.0,WSW,2.0,39.0,5.0,1019.0,7.7,13.0,Yes,No,5.9,NNE,17.3
14.8,72.0,PerthAirport,42.0,20.4,2009-09-17,1.8,0.2,1014.7,NW,41.0,NW,6.0,57.0,5.0,1018.9,4.2,15.0,No,Yes,10.3,N,19.7
14.7,54.0,PerthAirport,41.0,17.5,2009-09-18,4.6,7.0,1018.6,WSW,31.0,WSW,7.0,63.0,4.0,1017.2,8.1,20.0,Yes,No,12.0,W,16.4
14.4,79.0,PerthAirport,62.0,16.8,2009-09-19,3.2,0.8,1018.0,WSW,17.0,W,5.0,37.0,7.0,1020.6,2.6,13.0,No,No,8.7,ENE,16.2
13.5,86.0,PerthAirport,64.0,18.2,2009-09-20,1.6,1.0,1009.9,NW,35.0,NW,6.0,57.0,7.0,1013.7,5.4,19.0,No,Yes,9.4,NNE,17.3
14.7,73.0,PerthAirport,67.0,17.5,2009-09-21,3.6,6.8,1011.8,WSW,31.0,WSW,8.0,72.0,6.0,1009.9,5.0,24.0,Yes,Yes,12.5,WNW,14.1
12.3,66.0,PerthAirport,51.0,17.7,2009-09-22,2.8,1.2,1022.2,W,20.0,WSW,5.0,35.0,3.0,1023.3,8.5,9.0,Yes,No,4.3,N,16.7
16.5,86.0,PerthAirport,62.0,20.1,2009-09-23,2.6,1.0,1020.9,WSW,22.0,WSW,6.0,39.0,5.0,1022.2,6.4,20.0,No,No,12.0,WSW,18.8
16.9,59.0,PerthAirport,63.0,19.1,2009-09-24,3.8,0.0,1021.5,SW,37.0,SW,7.0,54.0,8.0,1021.7,7.2,26.0,No,No,12.3,WSW,16.0
13.6,48.0,PerthAirport,34.0,18.7,2009-09-25,3.6,0.0,1026.9,ESE,17.0,ESE,2.0,37.0,1.0,1029.5,10.3,24.0,No,No,2.5,SE,18.4
14.2,44.0,PerthAirport,30.0,21.0,2009-09-26,6.2,0.0,1024.9,ENE,13.0,E,1.0,50.0,0.0,1030.0,11.1,28.0,No,No,7.2,ENE,20.3
18.8,27.0,PerthAirport,12.0,26.5,2009-09-27,4.2,0.0,1014.8,WNW,24.0,NNE,2.0,37.0,1.0,1020.8,10.8,24.0,No,Yes,7.7,NNE,25.2
14.3,80.0,PerthAirport,51.0,17.0,2009-09-28,4.4,2.2,1011.6,SW,31.0,SSW,7.0,48.0,7.0,1013.6,0.9,31.0,Yes,Yes,10.6,S,15.5
10.6,86.0,PerthAirport,61.0,14.3,2009-09-29,3.4,2.0,1007.9,WSW,20.0,WSW,8.0,33.0,6.0,1008.8,2.7,13.0,Yes,Yes,8.1,N,13.4
11.9,62.0,PerthAirport,38.0,19.1,2009-09-30,2.4,3.2,1018.1,SW,28.0,WSW,1.0,39.0,2.0,1019.1,11.1,17.0,Yes,No,5.4,S,16.8
14.7,53.0,PerthAirport,41.0,20.1,2009-10-01,4.2,0.0,1020.8,SW,19.0,W,1.0,31.0,1.0,1023.3,11.3,11.0,No,No,3.9,ENE,18.8
16.1,62.0,PerthAirport,57.0,21.8,2009-10-02,3.2,0.0,1019.7,W,22.0,WNW,1.0,39.0,3.0,1021.4,10.8,7.0,No,No,6.1,N,19.1
16.5,63.0,PerthAirport,41.0,20.2,2009-10-03,4.2,0.6,1022.2,WSW,17.0,S,4.0,31.0,5.0,1023.6,11.0,20.0,No,No,11.6,S,19.9
14.1,60.0,PerthAirport,49.0,20.2,2009-10-04,5.2,0.0,1022.6,SW,24.0,W,7.0,33.0,8.0,1025.1,8.2,19.0,No,No,4.7,ENE,19.4
16.7,47.0,PerthAirport,43.0,24.3,2009-10-05,4.4,0.0,1017.4,WSW,24.0,E,1.0,54.0,1.0,1021.4,11.2,15.0,No,No,11.7,E,22.6
16.6,63.0,PerthAirport,48.0,23.8,2009-10-06,5.8,0.0,1016.5,W,22.0,ESE,1.0,41.0,2.0,1019.2,10.9,15.0,No,No,8.5,ESE,22.8
17.7,67.0,PerthAirport,50.0,22.8,2009-10-07,4.6,0.0,1016.2,SSE,22.0,SSE,5.0,35.0,7.0,1018.7,8.8,20.0,No,No,10.8,S,21.4
17.8,61.0,PerthAirport,49.0,24.4,2009-10-08,4.2,0.0,1013.3,WSW,20.0,WSW,1.0,37.0,1.0,1016.1,10.9,20.0,No,No,9.5,E,23.1
16.9,79.0,PerthAirport,52.0,23.0,2009-10-09,4.6,0.0,1012.1,W,24.0,W,7.0,33.0,1.0,1014.3,8.9,2.0,No,No,8.2,NNE,21.6
17.6,61.0,PerthAirport,87.0,20.6,2009-10-10,4.6,0.0,1015.9,WSW,20.0,SW,4.0,48.0,7.0,1015.2,5.2,26.0,No,No,14.1,WSW,16.1
13.4,55.0,PerthAirport,39.0,17.7,2009-10-11,5.2,0.4,1023.5,SW,31.0,WSW,7.0,46.0,6.0,1024.0,7.8,15.0,No,No,8.6,SW,15.8
15.1,58.0,PerthAirport,49.0,19.8,2009-10-12,4.4,0.0,1023.5,SW,26.0,SW,7.0,41.0,6.0,1025.2,7.4,7.0,No,No,7.4,WNW,18.5
15.3,61.0,PerthAirport,46.0,20.7,2009-10-13,4.2,0.0,1022.8,WSW,28.0,WSW,7.0,41.0,1.0,1025.8,8.5,20.0,No,No,8.9,S,19.5
16.6,53.0,PerthAirport,43.0,23.9,2009-10-14,4.8,0.0,1021.5,W,19.0,SSE,1.0,31.0,0.0,1025.3,11.5,15.0,No,No,8.2,SE,22.9
19.0,47.0,PerthAirport,21.0,27.8,2009-10-15,5.8,0.0,1021.0,ESE,17.0,E,1.0,56.0,1.0,1024.9,12.0,28.0,No,No,12.8,ESE,27.0
21.2,37.0,PerthAirport,19.0,31.5,2009-10-16,8.0,0.0,1019.3,E,22.0,E,0.0,61.0,0.0,1023.8,12.2,17.0,No,No,13.2,E,31.0
