Location,Rainfall,Temp.3.pm.F,Wind.Dir.9.am,Wind.Speed.3.pm,Wind.Gust.Dir,Pressure.3.pm,Humidity.9.am,Rain.Today,Wind.Dir.3.pm,Max.Temp.F,Humidity.3.pm,Min.Temp.F,Pressure.9.am,Date,Temp.9.am.F,Wind.Speed.9.am,Wind.Gust.Speed,Rain.Tomorrow
GoldCoast,0.0,66.02,S,31.0,SSE,1018.0,65.0,No,S,75.74000000000001,75.0,63.68,1019.7,2009-05-18,68.9,28.0,57.0,Yes
GoldCoast,38.8,70.7,ESE,39.0,ESE,1015.6,62.0,Yes,ESE,71.6,65.0,61.88,1019.5,2009-05-19,71.24000000000001,46.0,72.0,Yes
GoldCoast,28.8,64.75999999999999,ESE,87.0,SE,1008.3,84.0,Yes,SE,67.64,99.0,64.58,1013.5,2009-05-20,67.1,52.0,117.0,Yes
GoldCoast,59.8,69.98,SE,35.0,SSE,1005.9,86.0,Yes,E,70.34,79.0,58.82,1008.3,2009-05-21,65.84,54.0,96.0,Yes
GoldCoast,8.4,71.06,SE,15.0,S,1008.6,80.0,Yes,E,73.22,66.0,54.5,1010.4,2009-05-22,66.38,11.0,35.0,Yes
GoldCoast,19.0,65.84,SE,15.0,SSE,1009.7,79.0,Yes,ENE,73.04,93.0,60.980000000000004,1008.8,2009-05-23,68.9,52.0,80.0,Yes
GoldCoast,7.6,70.52,SSE,44.0,SE,1019.2,62.0,Yes,SSE,72.68,65.0,65.3,1020.2,2009-05-24,70.16,39.0,72.0,Yes
GoldCoast,4.4,70.7,SSE,20.0,SSE,1020.6,70.0,Yes,SSE,74.84,61.0,62.059999999999995,1022.7,2009-05-25,68.0,31.0,50.0,No
GoldCoast,0.0,70.34,S,24.0,SE,1019.7,61.0,No,SE,72.68,63.0,61.519999999999996,1022.0,2009-05-26,69.8,19.0,37.0,No
GoldCoast,0.0,71.06,SW,9.0,SW,1017.8,74.0,No,E,74.66,66.0,57.02,1020.6,2009-05-27,64.04,7.0,19.0,No
GoldCoast,0.0,70.34,NW,19.0,SE,1016.9,77.0,No,ESE,74.3,72.0,56.48,1019.7,2009-05-28,68.0,11.0,26.0,No
GoldCoast,0.0,73.04,W,15.0,SSE,1016.9,68.0,No,E,74.66,62.0,59.540000000000006,1020.0,2009-05-29,69.25999999999999,9.0,44.0,Yes
GoldCoast,7.4,70.34,S,30.0,SSE,1021.4,67.0,Yes,S,72.86,58.0,57.379999999999995,1023.1,2009-05-30,66.92,24.0,52.0,No
GoldCoast,0.0,68.54,SSE,31.0,SE,1025.7,63.0,No,SSE,72.32,63.0,58.28,1028.1,2009-05-31,67.28,33.0,65.0,Yes
GoldCoast,2.6,69.08,S,30.0,SSE,1025.8,66.0,Yes,SSE,69.98,64.0,58.82,1028.6,2009-06-01,66.92,31.0,52.0,Yes
GoldCoast,3.2,68.18,S,28.0,SSE,1023.9,76.0,Yes,SSE,71.78,78.0,58.64,1026.5,2009-06-02,66.38,24.0,39.0,Yes
GoldCoast,3.0,66.38,SSE,22.0,SSE,1020.3,84.0,Yes,S,69.08,82.0,58.459999999999994,1023.7,2009-06-03,65.66,31.0,41.0,Yes
GoldCoast,3.4,66.56,WSW,11.0,SSE,1015.8,96.0,Yes,SE,70.34,87.0,60.26,1020.0,2009-06-04,63.86,4.0,31.0,Yes
GoldCoast,5.0,72.5,WNW,22.0,WNW,1012.4,84.0,Yes,NW,75.92,54.0,57.2,1016.3,2009-06-05,66.56,7.0,31.0,No
GoldCoast,0.2,68.54,NW,17.0,ESE,1011.6,53.0,No,ESE,72.32,47.0,51.8,1015.2,2009-06-06,64.4,11.0,20.0,No
GoldCoast,0.0,71.78,NW,19.0,NW,1008.7,79.0,No,NNW,72.68,60.0,56.66,1012.0,2009-06-07,67.46,13.0,78.0,Yes
GoldCoast,2.2,69.98,NNW,19.0,WNW,1012.0,55.0,Yes,NNW,70.88,42.0,51.08,1015.4,2009-06-08,62.059999999999995,15.0,37.0,No
GoldCoast,0.0,69.62,NW,30.0,WNW,1012.9,60.0,No,WNW,70.88,36.0,49.82,1017.2,2009-06-09,61.519999999999996,20.0,43.0,No
GoldCoast,0.0,66.92,NW,35.0,W,1014.2,50.0,No,W,68.36,34.0,48.92,1018.1,2009-06-10,58.82,15.0,52.0,No
GoldCoast,0.0,62.6,W,7.0,W,1018.1,45.0,No,NNE,62.959999999999994,34.0,45.68,1021.2,2009-06-11,53.24,11.0,39.0,No
GoldCoast,0.0,66.2,WSW,11.0,SSE,1020.1,54.0,No,SSE,68.18,43.0,43.519999999999996,1023.3,2009-06-12,57.74,7.0,30.0,No
GoldCoast,0.0,69.44,NW,17.0,NW,1016.9,68.0,No,WNW,70.52,45.0,50.54,1020.8,2009-06-13,60.8,9.0,35.0,No
GoldCoast,0.0,69.25999999999999,N,17.0,NW,1013.6,70.0,No,NNW,72.86,51.0,50.72,1017.9,2009-06-14,62.6,9.0,39.0,No
GoldCoast,0.0,66.2,NW,13.0,NW,1011.3,84.0,No,N,71.24000000000001,68.0,53.96,1015.0,2009-06-15,61.16,9.0,26.0,No
GoldCoast,0.0,68.36,WNW,22.0,SE,1015.7,71.0,No,SE,72.14,46.0,52.16,1017.0,2009-06-16,62.24,7.0,35.0,No
GoldCoast,0.2,70.7,WNW,24.0,S,1019.7,54.0,No,SSE,72.32,53.0,51.8,1021.9,2009-06-17,62.6,9.0,46.0,No
GoldCoast,0.0,67.46,S,30.0,S,1020.2,63.0,No,S,69.98,60.0,56.120000000000005,1021.8,2009-06-18,64.94,28.0,54.0,No
GoldCoast,0.0,68.54,S,37.0,ESE,1019.3,65.0,No,SSE,71.78,67.0,55.4,1021.5,2009-06-19,65.66,15.0,50.0,Yes
GoldCoast,17.4,66.92,ESE,30.0,ESE,1019.7,84.0,Yes,ESE,69.44,76.0,59.18,1021.6,2009-06-20,64.94,37.0,61.0,Yes
GoldCoast,8.8,66.02,ENE,17.0,NNE,1019.3,83.0,Yes,ESE,70.7,91.0,61.16,1021.8,2009-06-21,66.92,28.0,56.0,Yes
GoldCoast,35.8,63.86,WNW,0.0,NE,1016.6,97.0,Yes,,68.9,98.0,63.86,1019.0,2009-06-22,65.48,17.0,61.0,Yes
GoldCoast,55.2,69.98,S,26.0,SSE,1013.8,84.0,Yes,SSE,72.32,70.0,59.36,1016.1,2009-06-23,65.3,35.0,63.0,No
GoldCoast,0.0,69.62,NW,11.0,NW,1014.9,94.0,No,WNW,74.12,49.0,51.620000000000005,1018.1,2009-06-24,58.28,9.0,26.0,No
GoldCoast,0.0,66.74000000000001,NNW,15.0,NNW,1014.1,96.0,No,NNW,70.16,65.0,51.26,1017.7,2009-06-25,56.84,9.0,22.0,No
GoldCoast,0.0,63.32,NW,13.0,NW,1009.8,75.0,No,NW,66.74000000000001,73.0,56.84,1013.4,2009-06-26,63.14,17.0,30.0,Yes
GoldCoast,2.6,66.56,SSW,11.0,NW,1001.9,85.0,Yes,ESE,68.18,64.0,56.84,1006.3,2009-06-27,59.36,4.0,37.0,No
GoldCoast,0.2,67.46,WNW,15.0,W,1005.9,63.0,No,W,70.34,50.0,53.6,1007.9,2009-06-28,61.88,22.0,37.0,No
GoldCoast,0.0,67.1,WNW,17.0,WSW,1012.8,56.0,No,ENE,69.62,45.0,49.82,1013.7,2009-06-29,60.8,11.0,33.0,No
GoldCoast,0.0,68.9,NW,17.0,N,1014.8,71.0,No,NNW,71.06,46.0,46.58,1018.0,2009-06-30,58.82,11.0,24.0,No
GoldCoast,0.0,70.52,NNW,20.0,N,1009.8,70.0,No,N,73.75999999999999,60.0,53.96,1014.5,2009-07-01,61.16,17.0,35.0,No
GoldCoast,0.0,73.58,NW,31.0,WNW,1008.7,64.0,No,WNW,75.74000000000001,23.0,58.64,1011.4,2009-07-02,66.56,15.0,50.0,No
GoldCoast,0.0,68.9,NNW,39.0,WNW,1004.6,53.0,No,WNW,70.16,31.0,50.9,1010.6,2009-07-03,58.28,19.0,52.0,No
GoldCoast,0.0,67.46,WNW,20.0,WNW,1011.8,40.0,No,NW,67.82,32.0,49.64,1013.6,2009-07-04,57.02,28.0,41.0,No
GoldCoast,0.0,64.75999999999999,WNW,11.0,W,1015.0,59.0,No,NE,66.92,45.0,44.96,1016.9,2009-07-05,55.04,15.0,20.0,No
GoldCoast,0.0,66.74000000000001,SSW,13.0,S,1018.4,54.0,No,SSE,69.62,50.0,49.82,1020.8,2009-07-06,62.059999999999995,15.0,35.0,No
GoldCoast,0.0,59.0,SSW,24.0,S,1017.7,75.0,No,S,64.58,86.0,55.58,1019.5,2009-07-07,60.62,9.0,59.0,Yes
GoldCoast,5.6,64.94,S,54.0,SSE,1021.4,71.0,Yes,SSE,66.56,58.0,56.3,1022.7,2009-07-08,61.34,41.0,70.0,No
GoldCoast,0.0,66.38,S,43.0,S,1020.0,56.0,No,SSE,68.36,55.0,57.2,1022.7,2009-07-09,64.04,33.0,63.0,Yes
GoldCoast,1.2,65.66,S,33.0,S,1017.5,70.0,Yes,S,68.9,58.0,55.76,1019.9,2009-07-10,62.6,39.0,61.0,No
GoldCoast,0.2,66.74000000000001,SSW,22.0,S,1016.3,58.0,No,S,69.62,54.0,55.76,1018.6,2009-07-11,64.58,20.0,50.0,No
GoldCoast,0.0,68.72,WNW,20.0,NE,1014.0,68.0,No,NNE,70.52,60.0,49.46,1017.8,2009-07-12,60.980000000000004,9.0,26.0,No
GoldCoast,0.0,71.24000000000001,N,28.0,NW,1008.2,67.0,No,N,74.66,57.0,51.08,1013.1,2009-07-13,62.6,19.0,37.0,No
GoldCoast,0.0,66.74000000000001,WNW,30.0,NW,1007.8,65.0,No,WNW,68.36,48.0,52.7,1011.1,2009-07-14,61.34,17.0,39.0,No
GoldCoast,0.0,64.58,WNW,15.0,NW,1010.2,59.0,No,NNW,68.36,32.0,44.239999999999995,1012.8,2009-07-15,57.02,11.0,35.0,No
GoldCoast,0.0,62.24,NW,20.0,WNW,1009.9,57.0,No,W,64.4,41.0,49.46,1013.2,2009-07-16,56.84,17.0,41.0,No
GoldCoast,0.0,67.28,W,20.0,W,1015.3,47.0,No,S,67.82,39.0,48.379999999999995,1015.7,2009-07-17,57.74,24.0,39.0,No
GoldCoast,0.0,66.56,SSW,22.0,SSE,1020.0,54.0,No,SE,70.16,58.0,47.66,1022.4,2009-07-18,61.88,17.0,28.0,No
GoldCoast,0.0,73.04,WNW,17.0,NW,1019.6,83.0,No,NNW,73.94,38.0,53.96,1023.0,2009-07-19,60.62,6.0,31.0,No
GoldCoast,0.0,69.62,WNW,11.0,NNE,1023.6,75.0,No,NE,71.42,59.0,53.24,1026.8,2009-07-20,61.7,7.0,22.0,No
GoldCoast,0.0,70.88,NW,22.0,NNW,1021.0,70.0,No,N,73.22,49.0,51.98,1026.3,2009-07-21,63.5,11.0,33.0,No
GoldCoast,0.0,70.16,NW,24.0,N,1015.8,68.0,No,N,74.3,49.0,53.24,1021.0,2009-07-22,64.94,15.0,41.0,No
GoldCoast,0.0,73.22,NNW,19.0,NW,1011.8,61.0,No,NNE,78.25999999999999,58.0,60.62,1015.0,2009-07-23,67.82,19.0,37.0,No
GoldCoast,0.0,66.92,S,37.0,S,1021.2,50.0,No,SSE,69.25999999999999,41.0,51.8,1021.6,2009-07-24,62.059999999999995,31.0,50.0,No
GoldCoast,0.0,66.38,S,31.0,SE,1022.6,50.0,No,SE,68.9,52.0,55.04,1025.4,2009-07-25,64.94,19.0,41.0,No
GoldCoast,0.2,68.0,WSW,22.0,N,1018.1,86.0,No,NNE,69.98,64.0,52.7,1022.7,2009-07-26,59.72,9.0,31.0,No
GoldCoast,0.0,74.66,NNW,19.0,NW,1013.6,69.0,No,W,75.02,28.0,56.84,1016.1,2009-07-27,65.48,28.0,46.0,No
GoldCoast,0.0,67.82,WSW,15.0,ESE,1020.2,63.0,No,E,71.42,53.0,52.34,1022.2,2009-07-28,62.6,9.0,22.0,No
GoldCoast,0.0,68.18,S,17.0,NNE,1022.0,66.0,No,ENE,71.24000000000001,54.0,51.8,1024.3,2009-07-29,63.32,11.0,26.0,No
GoldCoast,0.0,67.46,SSW,13.0,SSE,1021.3,74.0,No,E,69.44,57.0,51.08,1024.6,2009-07-30,60.8,7.0,28.0,No
GoldCoast,0.0,69.25999999999999,NW,15.0,WNW,1018.8,69.0,No,ENE,71.6,46.0,49.82,1021.9,2009-07-31,61.519999999999996,13.0,28.0,No
GoldCoast,0.0,67.28,WSW,19.0,ESE,1022.1,56.0,No,ESE,70.34,51.0,50.54,1024.6,2009-08-01,62.42,9.0,24.0,No
GoldCoast,0.0,68.18,WSW,22.0,ESE,1024.1,66.0,No,ESE,71.24000000000001,59.0,52.16,1026.7,2009-08-02,63.14,9.0,26.0,No
GoldCoast,0.0,75.38,NNW,13.0,NW,1019.5,70.0,No,NW,75.74000000000001,36.0,51.8,1023.8,2009-08-03,61.16,13.0,33.0,No
GoldCoast,0.0,70.16,SSW,15.0,N,1018.9,63.0,No,NE,72.68,58.0,51.8,1022.6,2009-08-04,62.959999999999994,6.0,24.0,No
GoldCoast,0.0,69.98,W,17.0,SSE,1019.1,68.0,No,E,73.4,58.0,53.96,1020.9,2009-08-05,63.32,9.0,28.0,No
GoldCoast,0.0,68.54,S,24.0,SSE,1020.0,64.0,No,SE,73.04,63.0,53.78,1023.3,2009-08-06,65.48,17.0,30.0,No
GoldCoast,0.0,71.24000000000001,WNW,26.0,NNE,1016.2,62.0,No,NNE,73.58,57.0,54.14,1020.8,2009-08-07,65.66,7.0,30.0,No
GoldCoast,0.0,64.75999999999999,S,48.0,SSE,1017.0,56.0,No,SE,69.8,60.0,53.24,1019.4,2009-08-08,64.94,37.0,59.0,No
GoldCoast,0.0,68.72,SW,13.0,ESE,1017.6,56.0,No,ENE,70.7,47.0,50.36,1020.5,2009-08-09,62.959999999999994,11.0,19.0,No
GoldCoast,0.0,69.8,NW,24.0,NNE,1019.4,64.0,No,NNE,72.32,55.0,52.16,1022.2,2009-08-10,64.22,11.0,30.0,No
GoldCoast,0.0,71.24000000000001,NW,26.0,NNE,1017.6,62.0,No,NNE,74.3,57.0,50.36,1021.6,2009-08-11,66.38,11.0,35.0,No
GoldCoast,0.0,71.78,NNW,22.0,N,1012.7,69.0,No,N,73.94,59.0,58.1,1017.6,2009-08-12,64.4,17.0,37.0,No
GoldCoast,1.0,73.58,NNW,26.0,NE,1011.5,65.0,No,NE,80.96,67.0,57.74,1015.7,2009-08-13,67.82,19.0,35.0,No
GoldCoast,0.2,69.44,SSW,31.0,SE,1015.0,51.0,No,SE,74.48,60.0,54.14,1017.2,2009-08-14,68.36,6.0,44.0,No
GoldCoast,0.0,70.16,W,30.0,NNE,1017.4,58.0,No,NNE,73.75999999999999,59.0,53.78,1020.8,2009-08-15,66.02,9.0,35.0,No
GoldCoast,0.0,74.3,NW,31.0,N,1016.7,72.0,No,N,77.0,37.0,51.98,1021.2,2009-08-16,65.12,15.0,37.0,No
GoldCoast,0.0,75.02,NNW,22.0,W,1013.9,68.0,No,NE,81.68,63.0,59.18,1017.8,2009-08-17,68.54,24.0,41.0,No
GoldCoast,0.0,69.08,S,35.0,S,1023.7,46.0,No,SSE,73.04,54.0,61.34,1024.6,2009-08-18,67.1,35.0,50.0,No
GoldCoast,0.0,69.25999999999999,SSE,19.0,S,1023.3,57.0,No,SE,71.6,54.0,55.76,1027.2,2009-08-19,67.46,19.0,33.0,No
GoldCoast,0.0,68.54,WNW,20.0,NNE,1017.6,60.0,No,NE,73.4,59.0,54.14,1022.4,2009-08-20,65.3,9.0,28.0,No
GoldCoast,0.0,72.5,NNW,28.0,NNW,1011.8,58.0,No,N,74.84,59.0,55.94,1017.1,2009-08-21,67.64,20.0,41.0,No
GoldCoast,0.0,76.46,NW,22.0,NW,1010.1,65.0,No,NE,84.74,60.0,62.959999999999994,1013.6,2009-08-22,70.16,26.0,35.0,No
GoldCoast,0.0,73.94,SSE,19.0,NNE,1011.5,80.0,No,NNE,77.18,77.0,59.72,1015.3,2009-08-23,71.78,9.0,28.0,No
GoldCoast,0.0,73.94,NNW,22.0,NNW,1008.4,73.0,No,N,81.68,75.0,62.6,1013.5,2009-08-24,73.04,13.0,48.0,No
GoldCoast,0.0,80.6,NNW,30.0,NW,1007.4,40.0,No,N,90.32,48.0,66.92,1010.5,2009-08-25,78.8,24.0,48.0,No
GoldCoast,0.0,79.52,NW,19.0,ESE,1012.6,22.0,No,N,86.72,30.0,60.08,1015.6,2009-08-26,76.28,20.0,33.0,No
GoldCoast,0.0,72.32,SSE,11.0,SE,1016.6,55.0,No,ESE,75.92,63.0,53.96,1019.6,2009-08-27,68.36,11.0,20.0,No
GoldCoast,0.0,73.58,NNW,17.0,NNE,1014.0,63.0,No,ENE,80.6,76.0,62.42,1018.0,2009-08-28,72.86,7.0,31.0,No
GoldCoast,0.0,73.04,N,30.0,NNW,1009.9,84.0,No,N,77.9,75.0,60.26,1015.9,2009-08-29,69.8,20.0,57.0,No
GoldCoast,0.0,85.46000000000001,WNW,26.0,WNW,1010.9,51.0,No,W,86.18,25.0,66.92,1013.1,2009-08-30,77.9,15.0,48.0,Yes
GoldCoast,3.0,68.36,NW,20.0,NW,1015.6,79.0,Yes,NNE,70.52,54.0,56.3,1018.5,2009-08-31,57.92,26.0,30.0,No
GoldCoast,0.2,69.08,NW,20.0,SE,1019.7,49.0,No,SE,71.96,64.0,48.02,1021.8,2009-09-01,64.4,6.0,26.0,No
GoldCoast,0.0,71.42,SSE,9.0,NE,1021.7,63.0,No,E,72.5,60.0,56.3,1024.2,2009-09-02,68.54,9.0,22.0,No
GoldCoast,0.0,73.75999999999999,S,15.0,SW,1020.7,61.0,No,ENE,76.82,51.0,55.94,1024.0,2009-09-03,67.28,11.0,17.0,No
GoldCoast,0.0,69.08,N,33.0,N,1016.0,70.0,No,NNE,73.58,76.0,59.36,1020.4,2009-09-04,68.36,9.0,39.0,Yes
GoldCoast,5.2,69.98,NW,24.0,ESE,1012.0,97.0,Yes,ESE,80.78,76.0,62.24,1013.6,2009-09-05,63.32,17.0,37.0,No
GoldCoast,0.0,71.78,SSE,15.0,SE,1015.3,66.0,No,E,74.3,68.0,56.66,1018.2,2009-09-06,69.25999999999999,11.0,24.0,No
GoldCoast,0.0,69.98,N,30.0,N,1010.0,76.0,No,N,76.28,76.0,60.980000000000004,1013.6,2009-09-07,70.16,15.0,50.0,Yes
GoldCoast,7.0,72.14,NE,13.0,NW,1008.2,75.0,Yes,ENE,73.75999999999999,69.0,59.36,1010.6,2009-09-08,68.72,11.0,28.0,No
GoldCoast,0.0,78.08,WNW,17.0,NW,1011.2,32.0,No,NW,78.25999999999999,25.0,54.86,1014.6,2009-09-09,71.06,13.0,35.0,No
GoldCoast,0.0,69.8,NW,22.0,NE,1015.0,35.0,No,NE,77.72,59.0,50.72,1018.6,2009-09-10,68.72,9.0,30.0,No
GoldCoast,0.0,70.88,SSW,24.0,SE,1019.8,27.0,No,SE,74.48,57.0,53.42,1022.5,2009-09-11,71.06,11.0,30.0,No
GoldCoast,0.0,73.58,SSW,13.0,ENE,1023.9,45.0,No,ENE,76.46,59.0,54.5,1026.1,2009-09-12,71.06,6.0,22.0,No
GoldCoast,0.0,72.68,NW,26.0,NE,1022.2,53.0,No,NNE,75.2,62.0,55.04,1025.9,2009-09-13,70.7,19.0,30.0,No
GoldCoast,0.0,73.4,NW,26.0,NW,1018.1,60.0,No,NNE,79.52,64.0,55.22,1022.5,2009-09-14,70.7,22.0,33.0,No
GoldCoast,0.0,72.68,W,19.0,ENE,1017.9,64.0,No,NE,77.36,62.0,55.04,1021.6,2009-09-15,73.04,6.0,24.0,No
GoldCoast,0.0,73.04,,19.0,NE,1019.8,58.0,No,NE,78.44,63.0,58.1,1022.4,2009-09-16,73.04,0.0,24.0,No
GoldCoast,0.0,74.48,NNE,31.0,NNE,1020.2,69.0,No,NNE,78.08,58.0,58.28,1024.3,2009-09-17,71.78,7.0,39.0,No
GoldCoast,0.0,72.32,NW,31.0,NW,1015.6,58.0,No,NNE,80.24000000000001,71.0,62.24,1021.2,2009-09-18,72.14,31.0,39.0,No
GoldCoast,0.0,72.86,SSE,9.0,SE,1013.9,67.0,No,ESE,76.82,77.0,62.42,1019.1,2009-09-19,73.75999999999999,17.0,28.0,No
GoldCoast,0.0,76.82,,15.0,SE,1012.5,76.0,No,SE,79.7,63.0,63.5,1015.5,2009-09-20,72.86,0.0,26.0,No
GoldCoast,0.0,75.02,N,30.0,NNE,1010.0,65.0,No,NNE,78.98,74.0,62.24,1014.1,2009-09-21,75.38,11.0,35.0,No
GoldCoast,0.6,74.66,NNW,31.0,NNW,1009.6,71.0,No,NNE,80.06,74.0,68.18,1014.1,2009-09-22,74.84,24.0,54.0,No
GoldCoast,0.0,79.16,NW,37.0,WNW,1004.8,54.0,No,WNW,83.66,14.0,69.25999999999999,1006.1,2009-09-23,76.64,35.0,70.0,No
GoldCoast,0.0,73.58,WSW,20.0,ENE,1011.9,29.0,No,E,77.9,43.0,58.64,1014.2,2009-09-24,71.24000000000001,11.0,28.0,No
GoldCoast,0.0,74.3,E,19.0,NNW,1013.1,54.0,No,NE,77.54,48.0,54.5,1017.3,2009-09-25,73.4,7.0,37.0,No
GoldCoast,0.0,74.66,NNW,33.0,W,1005.4,56.0,No,N,82.75999999999999,69.0,62.24,1012.1,2009-09-26,72.86,19.0,52.0,No
GoldCoast,0.0,78.08,WNW,33.0,WNW,1006.8,22.0,No,W,79.16,11.0,59.0,1012.5,2009-09-27,68.9,19.0,56.0,No
GoldCoast,0.0,79.52,NW,30.0,NW,1004.7,22.0,No,WNW,81.14,11.0,49.46,1010.8,2009-09-28,67.1,20.0,52.0,No
GoldCoast,0.0,71.96,ESE,19.0,ESE,1012.2,37.0,No,E,74.66,45.0,52.879999999999995,1014.0,2009-09-29,68.54,11.0,26.0,No
GoldCoast,0.0,75.38,SE,28.0,NE,1016.6,59.0,No,NNE,78.08,54.0,53.6,1020.0,2009-09-30,71.6,7.0,33.0,No
GoldCoast,0.0,73.22,NW,35.0,NNE,1014.6,42.0,No,NNE,81.68,63.0,58.82,1019.9,2009-10-01,75.74000000000001,28.0,43.0,No
GoldCoast,0.0,73.4,NW,33.0,NNE,1009.5,50.0,No,NNE,83.66,68.0,62.42,1015.5,2009-10-02,74.84,28.0,39.0,No
GoldCoast,0.0,93.02,NW,24.0,SSE,1004.2,50.0,No,W,95.0,16.0,66.2,1008.3,2009-10-03,78.98,31.0,72.0,No
GoldCoast,0.0,71.6,SSE,31.0,SE,1014.5,59.0,No,SSE,77.36,65.0,64.04,1016.4,2009-10-04,75.02,20.0,46.0,No
GoldCoast,0.4,72.68,ESE,30.0,SE,1014.3,66.0,No,SE,75.38,69.0,61.519999999999996,1017.5,2009-10-05,71.24000000000001,9.0,41.0,No
GoldCoast,0.0,74.3,SSE,22.0,S,1015.3,61.0,No,ESE,77.0,61.0,60.62,1018.6,2009-10-06,72.32,17.0,37.0,No
GoldCoast,0.0,68.18,N,30.0,N,1009.7,59.0,No,N,82.04,70.0,62.42,1015.3,2009-10-07,74.84,19.0,61.0,Yes
GoldCoast,2.0,71.96,SSE,30.0,SSW,1013.2,32.0,Yes,SE,73.58,43.0,54.14,1015.6,2009-10-08,66.92,15.0,48.0,No
GoldCoast,0.0,70.7,S,43.0,SE,1018.9,41.0,No,SSE,74.3,50.0,58.64,1021.9,2009-10-09,71.24000000000001,28.0,56.0,No
GoldCoast,0.0,69.62,SSE,39.0,SE,1022.8,52.0,No,SE,74.12,61.0,58.28,1025.8,2009-10-10,70.16,30.0,56.0,No
GoldCoast,0.2,62.78,E,9.0,S,1020.6,80.0,No,NW,71.24000000000001,84.0,59.72,1024.0,2009-10-11,64.04,9.0,39.0,Yes
GoldCoast,4.6,74.66,NW,37.0,N,1010.6,61.0,Yes,NNE,78.62,63.0,54.5,1017.3,2009-10-12,70.7,24.0,50.0,No
GoldCoast,0.4,83.48,N,28.0,N,1001.8,60.0,No,N,86.53999999999999,52.0,67.1,1008.3,2009-10-13,78.25999999999999,24.0,57.0,No
GoldCoast,0.0,87.08000000000001,NW,43.0,NW,1003.3,27.0,No,WNW,87.98,14.0,64.94,1008.0,2009-10-14,81.32,26.0,72.0,No
GoldCoast,0.0,75.38,W,35.0,NNE,1007.8,20.0,No,NNE,82.94,48.0,59.36,1013.1,2009-10-15,78.62,15.0,50.0,No
GoldCoast,0.0,85.46000000000001,WNW,,,1009.0,19.0,No,,87.26,14.0,58.1,1012.8,2009-10-16,82.04,15.0,,
GoldCoast,,73.22,SSE,30.0,SSE,1018.2,28.0,,SE,76.1,40.0,58.82,1019.8,2009-10-17,72.86,31.0,43.0,No
GoldCoast,0.0,72.5,SSE,26.0,SSE,1022.5,49.0,No,SE,77.72,55.0,59.18,1024.6,2009-10-18,73.58,19.0,61.0,Yes
GoldCoast,3.2,71.96,SSE,24.0,SE,1023.5,63.0,Yes,SE,74.66,56.0,59.36,1026.3,2009-10-19,71.42,26.0,35.0,No
GoldCoast,0.0,74.84,SSE,17.0,E,1022.4,48.0,No,E,77.0,49.0,59.0,1025.9,2009-10-20,73.4,11.0,26.0,No
GoldCoast,0.0,76.28,NNW,35.0,NNE,1020.4,48.0,No,NNE,81.32,59.0,59.0,1024.5,2009-10-21,75.92,22.0,41.0,No
GoldCoast,0.0,76.46,NNW,28.0,NE,1020.7,50.0,No,NNE,80.6,56.0,61.7,1022.5,2009-10-22,76.64,22.0,37.0,No
GoldCoast,0.0,76.28,N,35.0,NNE,1018.5,47.0,No,NNE,80.6,56.0,61.519999999999996,1022.6,2009-10-23,76.28,17.0,39.0,No
GoldCoast,0.0,75.38,NW,37.0,NW,1014.0,43.0,No,NNE,83.48,66.0,62.78,1019.1,2009-10-24,76.28,31.0,57.0,No
GoldCoast,0.0,77.0,ENE,35.0,NNE,1011.4,62.0,No,NNE,80.96,64.0,63.86,1015.3,2009-10-25,77.0,9.0,43.0,No
GoldCoast,0.0,73.4,N,31.0,N,1013.8,51.0,No,ENE,81.5,79.0,68.0,1014.6,2009-10-26,79.16,31.0,44.0,Yes
GoldCoast,4.4,75.56,E,24.0,NE,1021.3,67.0,Yes,E,79.88,64.0,65.84,1022.9,2009-10-27,76.82,20.0,37.0,No
GoldCoast,0.0,71.6,ENE,26.0,E,1021.3,67.0,No,E,76.1,72.0,70.16,1023.6,2009-10-28,75.56,26.0,37.0,Yes
GoldCoast,5.0,72.5,ESE,31.0,ESE,1022.4,63.0,Yes,SE,78.08,60.0,65.3,1023.9,2009-10-29,71.96,11.0,37.0,No
GoldCoast,0.6,75.56,SSE,20.0,SE,1021.4,62.0,No,ESE,79.34,58.0,62.78,1023.3,2009-10-30,73.94,19.0,39.0,No
GoldCoast,0.0,77.18,ENE,20.0,E,1020.3,51.0,No,ENE,80.24000000000001,55.0,61.7,1022.8,2009-10-31,76.1,9.0,31.0,Yes
GoldCoast,31.4,73.58,SE,20.0,SSE,1021.5,78.0,Yes,E,75.92,58.0,63.5,1024.7,2009-11-01,68.54,13.0,35.0,No
GoldCoast,0.2,77.18,ESE,30.0,NNE,1018.9,45.0,No,NNE,79.34,53.0,60.08,1023.0,2009-11-02,74.66,7.0,33.0,No
GoldCoast,0.0,77.18,NNW,33.0,NNE,1013.6,45.0,No,N,81.86,67.0,60.440000000000005,1018.7,2009-11-03,76.46,24.0,41.0,No
GoldCoast,0.0,77.54,NW,31.0,NW,1011.6,45.0,No,NNE,91.22,70.0,67.64,1015.5,2009-11-04,79.88,31.0,43.0,No
GoldCoast,0.0,80.06,ENE,13.0,W,1015.0,71.0,No,ENE,82.58,67.0,67.46,1016.9,2009-11-05,76.46,6.0,61.0,Yes
