WindSpeed3pm,Humidity9am,Cloud9am,Pressure3pm,WindGustDir,Humidity3pm,RainToday,RainTomorrow,Date,MinTempF,MaxTempF,Rainfall,WindSpeed9am,WindDir3pm,Temp9amF,Pressure9am,Location,Cloud3pm,WindDir9am,Temp3pmF,Evaporation,WindGustSpeed
24.0,78.0,,1004.8,NW,50.0,No,No,2009-05-13,46.76,60.8,0.4,19.0,NW,53.42,1008.8,Launceston,,NNW,58.459999999999994,2.2,44.0
26.0,72.0,,998.0,NNW,67.0,No,No,2009-05-14,50.9,63.32,0.0,17.0,NW,55.58,998.6,Launceston,,NW,59.18,2.4,43.0
30.0,75.0,,991.4,NW,49.0,No,No,2009-05-15,54.86,62.42,0.0,28.0,NW,59.36,994.0,Launceston,,NNW,59.72,0.4,61.0
20.0,61.0,,1003.7,WNW,45.0,No,No,2009-05-16,43.7,60.8,0.4,17.0,W,48.379999999999995,999.0,Launceston,,WNW,55.58,,46.0
13.0,43.0,,1015.4,SSW,31.0,No,No,2009-05-17,46.04,65.48,0.0,4.0,SW,59.72,1011.8,Launceston,,S,63.68,,48.0
13.0,83.0,,1022.2,NW,40.0,No,No,2009-05-18,31.82,61.34,0.0,0.0,NW,37.76,1024.6,Launceston,,,60.440000000000005,8.4,20.0
9.0,85.0,,1023.2,N,58.0,No,No,2009-05-19,32.72,59.72,0.0,2.0,NNW,39.2,1025.7,Launceston,,E,59.36,1.0,13.0
2.0,85.0,,1024.3,ESE,60.0,No,No,2009-05-20,35.42,65.66,0.0,7.0,N,40.82,1025.9,Launceston,,E,64.75999999999999,0.6,13.0
0.0,92.0,,1028.7,ESE,65.0,No,No,2009-05-21,40.82,65.48,0.0,9.0,,46.58,1030.5,Launceston,,E,64.04,0.0,13.0
0.0,97.0,,1028.6,N,67.0,No,No,2009-05-22,37.4,62.959999999999994,0.0,0.0,,41.36,1031.2,Launceston,,,60.440000000000005,1.4,28.0
9.0,70.0,,1025.6,N,57.0,No,No,2009-05-23,41.36,67.82,0.2,15.0,N,61.16,1027.8,Launceston,,NNW,66.2,,31.0
13.0,68.0,,1025.3,SSW,66.0,No,No,2009-05-24,56.48,64.22,0.0,13.0,N,61.7,1027.7,Launceston,,N,62.959999999999994,,46.0
15.0,71.0,,1018.6,N,65.0,No,Yes,2009-05-25,53.24,66.02,0.0,11.0,NNW,61.34,1023.3,Launceston,,N,64.04,4.4,37.0
22.0,92.0,,1015.8,N,68.0,Yes,No,2009-05-26,53.42,61.7,6.6,7.0,NNW,56.48,1016.4,Launceston,,NW,58.82,2.2,44.0
11.0,98.0,,1016.1,NW,45.0,No,No,2009-05-27,37.04,62.059999999999995,0.0,4.0,W,43.34,1017.7,Launceston,,E,60.980000000000004,1.0,24.0
22.0,90.0,,1024.7,SE,51.0,No,No,2009-05-28,35.42,56.48,0.0,2.0,SE,42.08,1023.7,Launceston,,E,56.120000000000005,2.6,39.0
19.0,80.0,,1029.8,SSE,62.0,No,No,2009-05-29,41.9,57.2,0.0,15.0,SSE,48.92,1031.1,Launceston,,SE,56.84,0.2,43.0
19.0,84.0,,1036.0,SSE,59.0,No,No,2009-05-30,41.18,56.84,0.0,9.0,SSE,47.120000000000005,1036.4,Launceston,,ESE,56.120000000000005,,37.0
11.0,93.0,,1037.0,S,60.0,No,No,2009-05-31,31.64,55.22,0.0,9.0,S,37.58,1040.4,Launceston,,E,54.68,,20.0
7.0,79.0,,1033.7,E,68.0,No,No,2009-06-01,37.58,54.68,0.0,7.0,SSE,44.42,1035.7,Launceston,,ENE,53.96,4.2,17.0
7.0,97.0,,1033.2,S,65.0,No,No,2009-06-02,37.04,60.980000000000004,0.2,7.0,SSE,45.32,1035.7,Launceston,,ESE,59.0,0.0,17.0
7.0,92.0,,1026.4,SE,93.0,No,Yes,2009-06-03,45.32,53.96,0.0,6.0,SSE,48.379999999999995,1031.0,Launceston,,ENE,53.06,0.4,17.0
6.0,98.0,,1016.1,S,97.0,Yes,Yes,2009-06-04,48.379999999999995,57.2,25.2,6.0,NW,53.78,1019.4,Launceston,,ESE,56.66,1.0,20.0
4.0,99.0,,1015.7,SSW,89.0,Yes,No,2009-06-05,50.36,55.58,10.0,7.0,S,50.9,1017.3,Launceston,,SSE,55.4,1.0,13.0
28.0,98.0,,1009.7,SSE,72.0,No,Yes,2009-06-06,45.5,59.0,0.4,7.0,SSE,48.379999999999995,1014.7,Launceston,,E,58.28,,46.0
13.0,97.0,,999.6,NW,84.0,Yes,No,2009-06-07,48.379999999999995,55.58,3.2,0.0,NNW,50.9,1001.3,Launceston,,,53.96,,43.0
15.0,99.0,,999.4,NW,66.0,No,No,2009-06-08,47.120000000000005,59.18,1.0,6.0,NNW,48.02,1000.9,Launceston,,N,56.84,,22.0
13.0,98.0,,997.8,S,87.0,No,Yes,2009-06-09,40.1,53.6,1.0,6.0,NNW,41.0,1001.0,Launceston,,NW,48.2,3.6,44.0
9.0,64.0,,1016.8,SE,47.0,Yes,No,2009-06-10,38.839999999999996,51.44,3.0,17.0,SSW,42.260000000000005,1015.2,Launceston,,SSE,50.54,2.6,43.0
6.0,96.0,,1019.8,NW,58.0,No,No,2009-06-11,35.06,57.92,0.0,0.0,WNW,37.76,1021.0,Launceston,,,57.56,0.8,17.0
11.0,99.0,,1015.7,NW,84.0,No,No,2009-06-12,34.52,52.34,0.2,0.0,NNW,37.76,1019.3,Launceston,,,51.98,0.8,20.0
11.0,98.0,,1010.3,NNW,83.0,No,Yes,2009-06-13,37.76,54.32,0.2,0.0,NNW,45.32,1012.7,Launceston,,,52.52,,22.0
24.0,94.0,,1014.0,S,75.0,Yes,No,2009-06-14,44.239999999999995,51.44,5.2,9.0,S,47.3,1014.4,Launceston,,SSE,51.08,,41.0
13.0,80.0,,1018.4,S,64.0,No,No,2009-06-15,41.54,51.620000000000005,0.0,7.0,SSE,43.34,1018.3,Launceston,,ESE,51.26,4.4,39.0
7.0,98.0,,1024.5,NW,74.0,No,No,2009-06-16,31.64,53.06,0.0,7.0,NW,34.88,1024.8,Launceston,,ESE,51.98,0.8,17.0
9.0,98.0,,1028.5,NW,76.0,No,No,2009-06-17,34.7,55.58,0.0,0.0,NW,43.16,1029.2,Launceston,,,54.32,,20.0
9.0,98.0,,1029.2,WNW,74.0,No,No,2009-06-18,41.0,57.56,0.4,0.0,NNW,43.16,1030.7,Launceston,,,56.120000000000005,,15.0
0.0,99.0,,1028.8,NNE,80.0,No,No,2009-06-19,36.32,57.74,0.2,0.0,,38.48,1030.6,Launceston,,,54.86,,9.0
13.0,86.0,,1020.9,N,69.0,No,Yes,2009-06-20,35.6,61.88,0.1,17.0,NNW,54.86,1025.1,Launceston,,NNW,59.540000000000006,,57.0
6.0,97.0,,1020.6,WNW,72.0,Yes,No,2009-06-21,46.04,63.5,6.0,0.0,NW,49.46,1021.1,Launceston,,,60.440000000000005,,20.0
6.0,98.0,,1019.0,E,70.0,No,No,2009-06-22,37.58,60.440000000000005,0.0,0.0,N,38.660000000000004,1020.5,Launceston,,,58.82,,17.0
9.0,99.0,,1017.6,ESE,93.0,No,No,2009-06-23,36.32,48.74,0.0,9.0,SSW,40.46,1020.6,Launceston,,SE,48.56,,20.0
9.0,91.0,,1012.6,SE,81.0,No,No,2009-06-24,40.28,51.44,0.0,11.0,E,43.7,1015.8,Launceston,,SE,50.36,,19.0
0.0,99.0,,1005.0,ESE,97.0,No,Yes,2009-06-25,36.68,47.3,0.0,0.0,,39.38,1007.9,Launceston,,,45.86,,11.0
7.0,99.0,,1005.8,S,92.0,Yes,Yes,2009-06-26,39.38,55.94,10.2,4.0,S,47.3,1005.5,Launceston,,NNW,54.86,,15.0
4.0,98.0,,1006.6,SE,92.0,Yes,Yes,2009-06-27,42.980000000000004,55.22,3.2,4.0,WNW,45.32,1009.0,Launceston,,NE,54.32,,13.0
7.0,98.0,,1003.5,NW,81.0,Yes,Yes,2009-06-28,41.9,54.5,1.8,0.0,N,45.5,1005.6,Launceston,,,53.42,,15.0
20.0,90.0,,1002.1,N,58.0,Yes,Yes,2009-06-29,40.1,58.82,8.0,15.0,NW,53.6,1000.9,Launceston,,NNW,57.92,,44.0
39.0,90.0,,990.1,N,69.0,Yes,Yes,2009-06-30,46.4,61.7,6.2,15.0,NNE,55.58,997.9,Launceston,,NW,60.62,,70.0
17.0,90.0,,990.6,NNW,84.0,Yes,Yes,2009-07-01,47.84,52.16,11.5,7.0,N,48.74,992.9,Launceston,,NW,51.08,,50.0
15.0,89.0,,995.6,NNW,75.0,Yes,No,2009-07-02,39.38,52.34,8.6,11.0,NNW,44.06,997.0,Launceston,,NW,51.8,,30.0
24.0,99.0,,1002.4,SSW,46.0,No,No,2009-07-03,33.98,58.1,0.4,7.0,SW,34.34,1001.5,Launceston,,E,56.66,,50.0
33.0,93.0,,1004.0,WSW,43.0,No,No,2009-07-04,34.34,58.459999999999994,0.0,6.0,WSW,41.0,1007.7,Launceston,,WNW,56.66,,50.0
11.0,71.0,,1015.1,SSW,45.0,No,No,2009-07-05,33.44,54.32,0.0,13.0,SW,40.64,1015.0,Launceston,,NNW,52.16,,30.0
22.0,97.0,,1018.8,SSE,50.0,No,No,2009-07-06,30.92,52.879999999999995,0.0,6.0,SSE,37.58,1017.1,Launceston,,N,50.36,,37.0
13.0,96.0,,1027.5,NNW,55.0,No,No,2009-07-07,28.22,51.98,0.0,9.0,NNW,32.54,1028.7,Launceston,,E,50.9,,17.0
7.0,93.0,,1029.6,NW,67.0,No,No,2009-07-08,30.02,55.22,0.1,2.0,NW,38.660000000000004,1030.9,Launceston,,WNW,54.86,,17.0
9.0,98.0,,1029.4,NW,57.0,No,No,2009-07-09,30.92,57.92,0.1,0.0,NW,34.34,1031.8,Launceston,,,57.2,,15.0
7.0,97.0,,1023.6,NW,77.0,No,No,2009-07-10,31.28,53.78,0.1,4.0,NW,36.14,1027.8,Launceston,,E,51.44,,19.0
26.0,94.0,,1011.2,NE,85.0,No,Yes,2009-07-11,35.78,54.32,0.2,9.0,N,49.28,1017.0,Launceston,,NW,52.34,,48.0
0.0,90.0,,999.6,NW,94.0,Yes,Yes,2009-07-12,49.1,56.3,22.6,17.0,,52.879999999999995,1002.4,Launceston,,N,48.02,,54.0
17.0,98.0,,997.6,NNW,67.0,Yes,No,2009-07-13,40.82,57.379999999999995,25.0,4.0,NNW,45.86,998.1,Launceston,,WNW,55.4,,28.0
2.0,99.0,,1001.8,E,62.0,No,No,2009-07-14,34.34,56.120000000000005,0.1,4.0,NW,39.02,1001.4,Launceston,,ENE,54.5,,11.0
20.0,97.0,,1012.3,SE,64.0,No,No,2009-07-15,33.08,54.14,0.0,2.0,SE,37.58,1010.8,Launceston,,SE,53.78,,41.0
17.0,83.0,,1017.1,SSE,60.0,No,No,2009-07-16,37.58,51.620000000000005,0.0,15.0,SSE,43.7,1018.3,Launceston,,SE,51.26,,39.0
6.0,97.0,,1019.8,ESE,55.0,No,No,2009-07-17,27.86,52.34,0.0,6.0,NNE,32.72,1021.8,Launceston,,E,51.08,,13.0
4.0,99.0,,1013.7,N,80.0,No,Yes,2009-07-18,32.18,53.6,0.0,2.0,N,37.76,1017.5,Launceston,,ENE,48.92,,24.0
20.0,96.0,,1009.6,NNW,89.0,Yes,Yes,2009-07-19,37.58,58.28,8.0,15.0,N,52.879999999999995,1010.0,Launceston,,NW,55.04,,44.0
35.0,68.0,,1004.1,NNW,77.0,Yes,Yes,2009-07-20,52.52,58.1,2.0,24.0,NNW,57.02,1009.1,Launceston,,NNW,54.86,,63.0
13.0,98.0,,1007.6,NNW,74.0,Yes,Yes,2009-07-21,35.78,57.56,2.4,0.0,NW,40.46,1011.5,Launceston,,,54.68,,31.0
22.0,92.0,,994.4,NNW,74.0,Yes,No,2009-07-22,40.46,55.76,8.4,6.0,NNW,49.46,996.6,Launceston,,NW,54.14,,59.0
9.0,87.0,,1018.4,SE,50.0,No,No,2009-07-23,33.8,54.14,0.4,6.0,SE,40.28,1015.6,Launceston,,NNE,52.52,,24.0
11.0,97.0,,1018.6,NNW,94.0,No,Yes,2009-07-24,29.84,50.54,0.0,0.0,NW,34.88,1022.0,Launceston,,,48.02,,41.0
20.0,98.0,,1016.2,NW,71.0,Yes,Yes,2009-07-25,34.34,56.3,7.0,2.0,NNW,40.64,1019.3,Launceston,,SSW,55.4,,39.0
19.0,93.0,,1009.1,NNW,74.0,Yes,No,2009-07-26,40.64,55.04,3.4,13.0,NNW,50.0,1011.5,Launceston,,NNW,53.24,,39.0
17.0,85.0,,1006.8,NNW,69.0,No,No,2009-07-27,43.34,57.02,0.1,15.0,NNW,50.18,1006.6,Launceston,,NNW,55.22,,33.0
22.0,89.0,,1009.7,N,79.0,No,No,2009-07-28,37.58,55.94,0.0,15.0,NNW,49.82,1012.4,Launceston,,NW,55.4,,41.0
20.0,80.0,,1015.8,NNW,49.0,No,No,2009-07-29,42.08,59.18,0.0,13.0,NW,49.64,1015.6,Launceston,,NW,57.92,,35.0
22.0,80.0,,1008.5,NW,71.0,No,No,2009-07-30,44.96,58.64,0.0,22.0,NNW,54.14,1012.6,Launceston,,NNW,56.84,,48.0
19.0,95.0,,1011.7,NW,52.0,No,No,2009-07-31,32.72,56.120000000000005,0.0,0.0,NNW,39.02,1013.0,Launceston,,,54.14,,37.0
28.0,78.0,,1011.4,WNW,50.0,No,No,2009-08-01,39.02,61.34,0.0,22.0,WNW,53.24,1012.0,Launceston,,NNW,60.440000000000005,,52.0
33.0,94.0,,1011.6,NNW,91.0,No,Yes,2009-08-02,37.76,55.04,0.2,7.0,NNW,48.74,1017.1,Launceston,,NNW,53.42,,70.0
20.0,60.0,,1013.8,,48.0,Yes,Yes,2009-08-03,40.64,54.86,15.4,6.0,WNW,47.3,1012.0,Launceston,,W,54.68,,63.0
22.0,82.0,,1010.3,NNW,53.0,Yes,No,2009-08-04,45.32,56.3,8.8,17.0,NNW,48.92,1008.9,Launceston,,NW,54.86,,67.0
13.0,97.0,,1013.4,NNW,91.0,No,Yes,2009-08-05,33.62,54.32,0.0,0.0,NW,38.12,1016.4,Launceston,,,50.54,,43.0
28.0,92.0,,1006.9,N,70.0,Yes,Yes,2009-08-06,38.12,59.72,8.0,9.0,NNW,53.96,1011.7,Launceston,,NW,58.64,,59.0
6.0,95.0,,1009.3,WNW,63.0,Yes,Yes,2009-08-07,49.82,57.379999999999995,17.6,7.0,SSW,51.620000000000005,1001.5,Launceston,,WNW,52.16,,67.0
19.0,78.0,,1014.4,N,78.0,Yes,No,2009-08-08,38.48,56.48,1.4,17.0,NNW,51.08,1017.1,Launceston,,NNW,54.86,,39.0
19.0,90.0,,1013.7,NNW,73.0,No,No,2009-08-09,47.84,57.56,0.0,11.0,NNW,51.26,1015.0,Launceston,,NW,57.02,,31.0
11.0,85.0,,1018.2,SSE,87.0,No,Yes,2009-08-10,47.120000000000005,53.42,1.0,13.0,SSE,48.74,1019.5,Launceston,,SE,51.8,,22.0
26.0,80.0,,1016.1,SSE,73.0,Yes,No,2009-08-11,47.48,57.379999999999995,3.0,30.0,SSE,50.9,1019.0,Launceston,,S,55.58,,54.0
30.0,76.0,,1012.1,SE,68.0,No,No,2009-08-12,50.9,59.36,0.0,41.0,SSE,52.52,1015.5,Launceston,,S,55.58,,63.0
4.0,86.0,,1009.4,NW,60.0,No,No,2009-08-13,44.96,63.32,0.0,11.0,SSW,51.98,1011.5,Launceston,,SSE,62.059999999999995,,20.0
11.0,98.0,,1012.9,WSW,50.0,No,No,2009-08-14,38.839999999999996,63.86,1.0,0.0,W,41.0,1015.0,Launceston,,,60.8,,28.0
30.0,95.0,,1008.6,NW,68.0,No,Yes,2009-08-15,40.82,63.68,0.0,6.0,NW,51.44,1012.5,Launceston,,NNW,59.72,,43.0
24.0,57.0,,994.1,NNW,91.0,Yes,Yes,2009-08-16,47.3,61.519999999999996,2.8,24.0,NNW,61.519999999999996,997.6,Launceston,,NW,52.879999999999995,,63.0
19.0,86.0,,1008.7,W,53.0,Yes,No,2009-08-17,42.08,58.82,18.0,11.0,WNW,48.56,1005.0,Launceston,,NNW,57.74,,46.0
24.0,78.0,,1020.2,N,73.0,No,No,2009-08-18,45.68,61.7,0.2,15.0,NNW,54.5,1020.3,Launceston,,NNW,59.0,,37.0
19.0,88.0,,1018.6,NNW,68.0,No,Yes,2009-08-19,49.64,60.440000000000005,0.0,6.0,NNW,53.42,1023.0,Launceston,,NW,58.64,,35.0
19.0,95.0,,1010.5,NNW,51.0,Yes,Yes,2009-08-20,48.02,61.34,4.2,7.0,NNW,53.6,1013.9,Launceston,,NW,60.26,,30.0
30.0,88.0,,985.5,NNW,75.0,Yes,Yes,2009-08-21,49.82,55.58,10.2,28.0,NW,52.879999999999995,991.0,Launceston,,N,50.72,,76.0
30.0,72.0,,1001.4,,,Yes,Yes,2009-08-22,41.18,56.3,8.0,17.0,NNW,50.0,1002.7,Launceston,,NNW,,,
,95.0,,998.9,N,,Yes,Yes,2009-08-23,47.66,59.0,12.8,11.0,,50.36,1001.6,Launceston,,NW,,,83.0
28.0,92.0,,990.0,NW,75.0,Yes,Yes,2009-08-24,45.32,53.78,12.4,,NW,45.86,992.1,Launceston,,,49.82,,76.0
26.0,71.0,,989.8,NW,75.0,Yes,Yes,2009-08-25,42.620000000000005,54.68,6.6,24.0,NW,48.2,992.0,Launceston,,NNW,50.0,,61.0
33.0,78.0,,992.2,W,53.0,Yes,Yes,2009-08-26,40.1,55.94,6.0,31.0,WNW,46.22,994.5,Launceston,,NNW,53.42,,67.0
33.0,82.0,,997.6,,78.0,Yes,Yes,2009-08-27,46.04,58.459999999999994,1.6,28.0,NNW,52.52,999.9,Launceston,,NW,56.48,,
20.0,76.0,,1006.5,WNW,52.0,Yes,Yes,2009-08-28,46.04,58.82,1.6,15.0,WNW,51.44,1006.8,Launceston,,NNW,57.02,,37.0
9.0,96.0,,990.5,NW,96.0,Yes,Yes,2009-08-29,43.879999999999995,50.0,13.0,9.0,S,44.6,998.0,Launceston,,SE,48.379999999999995,,22.0
,70.0,,998.8,NNW,,Yes,No,2009-08-30,39.74,55.04,18.4,22.0,,46.4,999.8,Launceston,,NNW,,,48.0
24.0,,,1002.3,WNW,51.0,No,No,2009-08-31,43.519999999999996,57.74,0.2,37.0,W,,998.6,Launceston,,NNW,52.7,,76.0
22.0,61.0,,1015.3,NW,44.0,No,No,2009-09-01,37.94,58.82,0.0,17.0,WNW,48.92,1014.5,Launceston,,NNW,56.84,,39.0
20.0,90.0,,1018.9,N,66.0,No,Yes,2009-09-02,34.88,58.82,0.0,0.0,N,44.239999999999995,1021.5,Launceston,,,57.02,,37.0
13.0,84.0,,1007.9,WNW,78.0,Yes,Yes,2009-09-03,44.239999999999995,61.16,1.4,13.0,WNW,53.42,1012.3,Launceston,,NW,55.94,,35.0
19.0,84.0,,1006.1,WSW,86.0,Yes,Yes,2009-09-04,42.980000000000004,54.68,5.6,17.0,NNW,51.44,1008.4,Launceston,,W,49.82,,37.0
24.0,90.0,,1008.9,NNW,71.0,Yes,No,2009-09-05,36.86,55.22,7.0,17.0,NNW,47.84,1009.1,Launceston,,NW,54.5,,41.0
20.0,98.0,,1010.0,NNW,65.0,No,No,2009-09-06,43.16,58.64,0.6,6.0,NNW,48.74,1013.4,Launceston,,NW,56.66,,35.0
19.0,88.0,,1004.7,,75.0,No,Yes,2009-09-07,45.14,53.24,0.2,6.0,SSE,47.48,1004.7,Launceston,,ESE,51.98,,
22.0,93.0,,1008.5,,72.0,Yes,Yes,2009-09-08,,56.3,9.2,9.0,SSE,49.46,1008.8,Launceston,,SSE,55.94,,
26.0,,,1009.4,SE,47.0,Yes,No,2009-09-09,49.28,59.72,5.0,26.0,SSE,,1011.3,Launceston,,SSE,58.64,,48.0
7.0,84.0,,1012.5,SSW,43.0,No,No,2009-09-10,35.78,62.959999999999994,0.0,0.0,ENE,45.32,1012.9,Launceston,,,60.980000000000004,,28.0
20.0,86.0,,1011.0,NW,69.0,No,No,2009-09-11,35.96,59.540000000000006,0.0,6.0,N,47.120000000000005,1016.5,Launceston,,NE,56.120000000000005,,57.0
,79.0,,1005.5,N,,No,Yes,2009-09-12,46.76,67.46,0.4,17.0,,59.540000000000006,1010.0,Launceston,,NW,,,43.0
,77.0,,1007.0,NW,53.0,Yes,Yes,2009-09-13,55.58,61.7,4.0,24.0,,57.74,1008.6,Launceston,,NNW,60.8,,63.0
20.0,60.0,,1018.1,NW,58.0,Yes,No,2009-09-14,43.16,60.26,4.4,17.0,NNW,51.98,1017.5,Launceston,,NW,56.66,,39.0
22.0,78.0,,1015.3,NW,79.0,No,No,2009-09-15,41.9,57.92,0.0,19.0,NW,52.16,1017.9,Launceston,,NNW,52.879999999999995,,50.0
17.0,91.0,,1016.1,NNW,61.0,No,Yes,2009-09-16,46.04,61.519999999999996,0.0,11.0,NNW,53.78,1020.7,Launceston,,NNW,60.26,,31.0
11.0,96.0,,1008.5,NNW,94.0,Yes,Yes,2009-09-17,49.28,56.3,3.4,6.0,NW,54.14,1010.2,Launceston,,NW,55.4,,20.0
17.0,92.0,,1018.7,NW,63.0,Yes,No,2009-09-18,42.44,60.8,9.0,0.0,N,49.28,1020.3,Launceston,,,59.9,,30.0
28.0,82.0,,1006.1,NW,73.0,No,No,2009-09-19,45.14,61.88,0.0,15.0,NNW,55.58,1012.0,Launceston,,NW,60.08,,52.0
30.0,73.0,,1006.5,NW,71.0,No,Yes,2009-09-20,40.46,57.74,0.0,24.0,NW,54.32,1009.8,Launceston,,NNW,54.86,,59.0
15.0,63.0,,1008.2,NW,51.0,Yes,No,2009-09-21,41.54,60.08,5.2,15.0,NW,51.26,1010.7,Launceston,,NNW,59.0,,31.0
30.0,80.0,,998.0,SSE,66.0,No,Yes,2009-09-22,46.22,52.879999999999995,0.1,15.0,SE,50.72,1002.0,Launceston,,SSE,52.16,,56.0
19.0,83.0,,996.2,WSW,54.0,Yes,No,2009-09-23,46.94,66.92,2.8,6.0,WSW,51.620000000000005,995.7,Launceston,,E,63.14,,39.0
24.0,91.0,,1001.2,N,78.0,No,Yes,2009-09-24,41.9,58.82,0.0,13.0,NNW,52.16,1003.3,Launceston,,NNW,56.120000000000005,,50.0
24.0,95.0,,996.2,N,76.0,Yes,Yes,2009-09-25,42.620000000000005,60.08,15.2,11.0,NNW,53.42,998.2,Launceston,,NW,55.76,,63.0
22.0,61.0,,990.5,NW,57.0,Yes,No,2009-09-26,42.8,60.08,4.8,9.0,NW,53.42,992.4,Launceston,,SSE,55.4,,43.0
37.0,55.0,,996.6,S,54.0,No,No,2009-09-27,43.7,61.88,0.0,26.0,SSE,55.94,988.9,Launceston,,SSW,58.28,,76.0
15.0,75.0,,1008.5,E,55.0,No,No,2009-09-28,44.239999999999995,62.42,0.0,6.0,SE,51.620000000000005,1009.3,Launceston,,N,61.34,,46.0
20.0,74.0,,1010.0,,61.0,No,No,2009-09-29,38.12,61.519999999999996,0.0,7.0,NW,51.44,1012.8,Launceston,,E,60.980000000000004,,
26.0,75.0,,1003.8,NW,63.0,No,Yes,2009-09-30,50.18,63.86,0.0,22.0,NNW,57.2,1008.6,Launceston,,NNW,59.72,,52.0
24.0,60.0,,1004.0,WNW,43.0,Yes,No,2009-10-01,49.28,63.86,2.0,24.0,W,54.32,1004.7,Launceston,,NNW,61.7,,46.0
9.0,61.0,,1009.3,SSW,37.0,No,No,2009-10-02,35.6,63.68,0.0,7.0,E,51.26,1011.5,Launceston,,NNE,62.6,,35.0
7.0,52.0,,1019.5,NNE,36.0,No,No,2009-10-03,37.22,61.16,0.0,19.0,N,52.34,1020.5,Launceston,,SSE,59.36,,39.0
19.0,63.0,,1020.5,NNE,51.0,No,No,2009-10-04,45.32,59.72,0.0,7.0,NW,50.9,1023.2,Launceston,,NNW,57.56,,31.0
20.0,90.0,,1015.7,SSE,63.0,No,No,2009-10-05,41.54,66.56,0.0,9.0,NW,48.74,1018.1,Launceston,,NNW,62.059999999999995,,41.0
30.0,69.0,,1023.5,SSE,47.0,No,No,2009-10-06,44.42,56.48,1.0,22.0,SE,48.74,1024.0,Launceston,,SE,56.120000000000005,,56.0
31.0,70.0,,1025.0,ESE,31.0,No,No,2009-10-07,39.74,57.379999999999995,0.0,20.0,SSE,47.48,1025.5,Launceston,,SE,56.3,,50.0
22.0,60.0,,1028.8,SSE,51.0,No,No,2009-10-08,38.660000000000004,60.62,0.0,13.0,SE,46.22,1029.5,Launceston,,SE,55.94,,37.0
17.0,59.0,,1032.4,SSE,41.0,No,No,2009-10-09,40.64,60.8,0.0,19.0,SSE,48.379999999999995,1034.0,Launceston,,SSE,58.1,,41.0
11.0,78.0,,1030.2,NW,46.0,No,No,2009-10-10,33.62,62.6,0.0,6.0,NW,43.519999999999996,1034.3,Launceston,,N,60.8,,30.0
7.0,63.0,,1019.3,NW,51.0,No,No,2009-10-11,43.34,62.059999999999995,0.0,9.0,W,52.16,1024.8,Launceston,,SE,59.18,,24.0
17.0,92.0,,998.1,NNW,64.0,No,Yes,2009-10-12,39.02,60.980000000000004,0.0,2.0,WNW,47.120000000000005,1005.3,Launceston,,ESE,60.26,,35.0
20.0,90.0,,991.2,NNW,90.0,Yes,Yes,2009-10-13,45.68,57.56,6.8,9.0,NW,50.0,993.3,Launceston,,NW,48.2,,54.0
15.0,80.0,,994.2,SE,57.0,Yes,Yes,2009-10-14,47.3,62.959999999999994,17.4,19.0,ESE,52.34,992.0,Launceston,,SSE,60.8,,35.0
13.0,96.0,,1001.7,NNW,70.0,Yes,No,2009-10-15,44.42,64.04,1.6,2.0,WNW,50.72,1001.6,Launceston,,S,56.66,,30.0
15.0,95.0,,1014.1,S,49.0,No,Yes,2009-10-16,41.9,65.12,1.0,4.0,SSE,50.9,1012.7,Launceston,,N,63.86,,37.0
13.0,73.0,,1020.8,NW,53.0,Yes,No,2009-10-17,40.64,63.14,4.8,7.0,NW,46.4,1021.6,Launceston,,NNW,60.62,,31.0
24.0,72.0,,1020.5,NW,69.0,No,No,2009-10-18,42.260000000000005,62.42,0.0,9.0,NNW,49.1,1022.4,Launceston,,NW,60.980000000000004,,39.0
19.0,78.0,,1022.3,NW,49.0,No,No,2009-10-19,43.519999999999996,67.28,0.0,9.0,NW,53.24,1024.9,Launceston,,NW,66.56,,37.0
37.0,83.0,,1008.2,NW,60.0,No,No,2009-10-20,52.7,68.36,0.0,19.0,NNW,57.74,1014.1,Launceston,,NNW,66.74000000000001,,57.0
17.0,64.0,,1018.3,NW,46.0,No,No,2009-10-21,40.1,65.66,0.0,9.0,NNW,51.44,1018.4,Launceston,,NW,65.3,,37.0
19.0,64.0,,1021.9,NW,47.0,No,No,2009-10-22,40.82,67.1,0.0,7.0,NNW,53.24,1024.4,Launceston,,ENE,65.48,,35.0
9.0,80.0,,1018.1,NW,44.0,No,No,2009-10-23,43.879999999999995,71.6,0.0,2.0,N,52.34,1021.1,Launceston,,E,68.9,,31.0
24.0,70.0,,1012.2,WSW,39.0,No,No,2009-10-24,47.3,68.18,0.0,20.0,WNW,56.120000000000005,1015.4,Launceston,,NW,67.46,,46.0
13.0,61.0,,1021.0,WSW,32.0,No,No,2009-10-25,39.92,64.22,0.0,7.0,SSE,51.620000000000005,1020.4,Launceston,,ENE,60.26,,46.0
20.0,64.0,,1028.3,NW,55.0,No,No,2009-10-26,42.44,64.22,0.0,6.0,NW,51.26,1030.1,Launceston,,E,62.24,,39.0
22.0,74.0,,1025.1,NW,57.0,No,No,2009-10-27,46.76,66.2,0.0,17.0,NW,56.120000000000005,1029.3,Launceston,,NW,65.48,,35.0
9.0,75.0,,1026.3,NW,38.0,No,No,2009-10-28,46.22,71.42,0.0,4.0,S,54.86,1027.0,Launceston,,SW,69.62,,35.0
