Rainfall,Humidity_3_pm,Pressure_3_pm,Humidity_9_am,Max_Temp_F,Date,Rain_Today,Min_Temp_F,Wind_Gust_Speed,Temp_9_am_F,Rain_Tomorrow,Wind_Dir_9_am,Wind_Speed_9_am,Wind_Dir_3_pm,Wind_Speed_3_pm,Wind_Gust_Dir,Temp_3_pm_F,Location,Pressure_9_am
0.0,82.0,1027.2,73.0,61.88,2009-06-17,No,47.84,26.0,54.32,No,SSW,15.0,S,13.0,SW,56.84,BadgerysCreek,1028.0
0.6,69.0,1028.1,86.0,61.519999999999996,2009-06-18,No,45.14,24.0,55.04,Yes,SSW,13.0,ESE,13.0,SE,61.34,BadgerysCreek,1030.0
2.8,54.0,1028.4,89.0,65.3,2009-06-19,Yes,46.4,31.0,53.96,Yes,SW,15.0,ESE,20.0,ESE,59.36,BadgerysCreek,1030.5
1.4,97.0,1024.5,99.0,61.519999999999996,2009-06-20,Yes,46.04,20.0,52.879999999999995,Yes,SW,9.0,ESE,7.0,N,59.0,BadgerysCreek,1028.1
1.4,92.0,1021.0,100.0,61.88,2009-06-21,Yes,50.0,15.0,54.14,,,0.0,NNE,11.0,NNE,59.9,BadgerysCreek,1024.1
,69.0,1017.7,100.0,66.74000000000001,2009-06-22,,,15.0,56.3,No,WSW,6.0,ENE,7.0,NE,66.02,BadgerysCreek,1020.4
0.0,56.0,1016.8,100.0,67.64,2009-06-23,No,40.1,15.0,48.56,No,,0.0,,0.0,NNE,66.74000000000001,BadgerysCreek,1020.2
0.2,58.0,1011.0,100.0,62.78,2009-06-24,No,34.88,26.0,43.879999999999995,No,NW,15.0,N,13.0,N,61.7,BadgerysCreek,1016.4
0.6,58.0,1012.4,100.0,60.8,2009-06-25,No,36.68,24.0,42.8,No,,0.0,W,2.0,W,58.459999999999994,BadgerysCreek,1014.8
0.0,48.0,1009.1,90.0,64.94,2009-06-26,No,39.2,19.0,50.0,No,NNE,7.0,ESE,2.0,N,62.059999999999995,BadgerysCreek,1012.8
0.2,67.0,1005.5,97.0,60.440000000000005,2009-06-27,No,42.44,13.0,49.46,No,SW,9.0,,0.0,WSW,60.08,BadgerysCreek,1008.3
0.0,63.0,1004.7,100.0,66.02,2009-06-28,No,46.58,17.0,52.16,No,,0.0,NNW,7.0,SW,61.88,BadgerysCreek,1006.4
0.0,48.0,1010.0,89.0,69.08,2009-06-29,No,38.660000000000004,22.0,49.46,No,,0.0,WNW,13.0,WNW,68.72,BadgerysCreek,1012.2
0.0,67.0,1007.7,99.0,64.58,2009-06-30,No,45.68,35.0,47.120000000000005,No,,0.0,NNE,11.0,NNE,63.32,BadgerysCreek,1013.2
0.0,33.0,1005.0,55.0,68.72,2009-07-01,No,47.120000000000005,48.0,64.58,No,WNW,13.0,WNW,30.0,N,66.02,BadgerysCreek,1006.3
0.0,42.0,1007.1,52.0,64.75999999999999,2009-07-02,No,41.0,46.0,59.18,No,ENE,4.0,W,22.0,WNW,60.980000000000004,BadgerysCreek,1007.4
0.0,46.0,1005.0,53.0,59.540000000000006,2009-07-03,No,45.5,67.0,53.78,No,WSW,37.0,WSW,35.0,WSW,57.2,BadgerysCreek,1004.4
0.0,46.0,1011.7,57.0,61.7,2009-07-04,No,39.38,41.0,52.16,No,,0.0,WSW,22.0,W,60.980000000000004,BadgerysCreek,1012.6
0.0,37.0,1016.3,63.0,62.059999999999995,2009-07-05,No,42.620000000000005,35.0,52.16,No,N,9.0,SW,7.0,W,61.519999999999996,BadgerysCreek,1016.6
0.0,53.0,1017.9,99.0,60.62,2009-07-06,No,32.0,17.0,39.74,No,,0.0,SW,11.0,SW,57.56,BadgerysCreek,1021.0
0.0,57.0,1024.5,71.0,58.1,2009-07-07,No,37.94,28.0,49.1,Yes,SW,19.0,SSE,15.0,S,56.66,BadgerysCreek,1025.1
1.2,68.0,1028.5,98.0,60.08,2009-07-08,Yes,41.9,31.0,49.28,Yes,SW,11.0,SSE,6.0,ENE,56.66,BadgerysCreek,1029.9
5.6,81.0,1028.8,100.0,62.6,2009-07-09,Yes,42.8,24.0,49.1,Yes,SW,9.0,SSW,9.0,SE,57.02,BadgerysCreek,1031.3
1.8,61.0,1024.9,99.0,64.4,2009-07-10,Yes,44.78,31.0,51.98,No,WSW,15.0,SE,20.0,ESE,60.08,BadgerysCreek,1028.7
0.0,63.0,1018.5,100.0,60.980000000000004,2009-07-11,No,41.72,20.0,48.74,No,WSW,7.0,N,11.0,NNE,57.74,BadgerysCreek,1022.7
0.2,63.0,1009.2,99.0,64.94,2009-07-12,No,42.980000000000004,22.0,46.4,No,,0.0,NE,7.0,N,63.14,BadgerysCreek,1014.6
0.0,51.0,1006.2,64.0,64.04,2009-07-13,No,46.22,30.0,57.379999999999995,No,N,7.0,,0.0,WNW,60.26,BadgerysCreek,1007.5
0.0,43.0,1004.9,69.0,60.8,2009-07-14,No,40.28,35.0,53.24,No,NNE,6.0,W,19.0,WNW,60.08,BadgerysCreek,1007.3
0.0,52.0,1008.3,99.0,61.34,2009-07-15,No,31.46,19.0,40.46,No,SW,6.0,WNW,6.0,N,58.64,BadgerysCreek,1010.0
0.2,42.0,1010.5,87.0,61.7,2009-07-16,No,39.56,33.0,48.2,Yes,SSW,9.0,SSW,20.0,SW,60.440000000000005,BadgerysCreek,1012.7
4.0,56.0,1019.3,68.0,61.34,2009-07-17,Yes,45.86,39.0,53.6,No,SW,22.0,SW,20.0,SSW,60.440000000000005,BadgerysCreek,1019.8
0.0,47.0,1018.3,99.0,64.22,2009-07-18,No,33.98,26.0,43.879999999999995,No,,0.0,ENE,7.0,NW,63.32,BadgerysCreek,1022.6
0.0,38.0,1019.4,94.0,67.1,2009-07-19,No,31.46,30.0,45.68,No,,0.0,W,13.0,WSW,66.74000000000001,BadgerysCreek,1021.1
0.2,40.0,1020.1,96.0,67.64,2009-07-20,No,32.72,20.0,46.4,No,,0.0,N,13.0,NE,67.1,BadgerysCreek,1025.1
0.0,29.0,1015.5,81.0,72.68,2009-07-21,No,33.62,35.0,47.3,No,,0.0,NW,20.0,NNE,71.96,BadgerysCreek,1021.4
0.0,28.0,1005.5,62.0,77.72,2009-07-22,No,41.54,70.0,65.48,Yes,N,22.0,WNW,43.0,W,74.3,BadgerysCreek,1011.3
1.6,50.0,1015.2,63.0,62.6,2009-07-23,Yes,45.68,46.0,55.58,No,ESE,9.0,SW,22.0,SW,59.9,BadgerysCreek,1012.7
0.0,46.0,1024.4,72.0,62.6,2009-07-24,No,39.2,24.0,49.64,No,SW,15.0,N,4.0,WSW,62.059999999999995,BadgerysCreek,1026.1
0.2,39.0,1021.8,99.0,64.22,2009-07-25,No,29.66,15.0,41.9,No,SW,6.0,NE,7.0,ENE,62.059999999999995,BadgerysCreek,1026.4
0.0,87.0,1014.3,100.0,54.14,2009-07-26,No,37.04,15.0,44.06,Yes,N,11.0,NNW,2.0,N,52.16,BadgerysCreek,1019.2
5.2,36.0,1015.7,67.0,65.12,2009-07-27,Yes,37.04,39.0,53.24,No,,0.0,WSW,19.0,W,63.86,BadgerysCreek,1016.6
0.0,44.0,1020.6,81.0,64.58,2009-07-28,No,33.62,35.0,45.86,No,NNE,9.0,WSW,20.0,SW,63.14,BadgerysCreek,1022.6
0.0,51.0,1022.5,79.0,65.84,2009-07-29,No,32.72,37.0,49.46,No,NNE,6.0,SW,22.0,SW,60.980000000000004,BadgerysCreek,1024.4
0.0,43.0,1019.3,84.0,66.74000000000001,2009-07-30,No,34.16,37.0,48.2,No,NNE,2.0,WNW,7.0,WSW,64.04,BadgerysCreek,1024.5
0.0,45.0,1018.3,72.0,66.74000000000001,2009-07-31,No,35.96,50.0,51.44,No,,0.0,SW,30.0,W,65.12,BadgerysCreek,1020.1
0.0,37.0,1021.3,77.0,66.2,2009-08-01,No,35.24,33.0,50.36,No,NNW,9.0,SW,22.0,SW,65.48,BadgerysCreek,1025.6
0.0,39.0,1022.6,84.0,66.38,2009-08-02,No,32.0,19.0,47.48,No,,0.0,NNE,9.0,SW,64.75999999999999,BadgerysCreek,1027.8
0.0,31.0,1020.0,73.0,68.18,2009-08-03,No,34.52,52.0,52.7,No,NNE,13.0,WSW,20.0,WSW,65.3,BadgerysCreek,1020.1
0.0,39.0,1017.6,84.0,65.48,2009-08-04,No,42.620000000000005,26.0,48.02,No,,0.0,W,9.0,W,65.12,BadgerysCreek,1022.0
0.0,45.0,1019.9,99.0,67.1,2009-08-05,No,32.9,17.0,44.96,No,,0.0,E,9.0,N,64.75999999999999,BadgerysCreek,1022.9
0.0,38.0,1018.9,99.0,67.46,2009-08-06,No,35.06,20.0,45.14,No,,0.0,N,13.0,N,66.56,BadgerysCreek,1023.8
0.0,31.0,1009.8,97.0,74.12,2009-08-07,No,35.06,80.0,47.84,No,N,7.0,W,17.0,SW,73.04,BadgerysCreek,1015.9
0.0,36.0,1020.7,51.0,63.14,2009-08-08,No,34.88,35.0,50.36,No,SW,19.0,SSW,4.0,SW,62.059999999999995,BadgerysCreek,1023.7
0.0,31.0,1017.5,73.0,64.58,2009-08-09,No,30.38,41.0,45.86,No,,0.0,NNE,11.0,SW,62.78,BadgerysCreek,1020.8
0.0,48.0,1016.8,99.0,62.959999999999994,2009-08-10,No,31.82,17.0,44.42,No,,0.0,,0.0,WSW,61.88,BadgerysCreek,1019.8
0.0,71.0,1011.7,100.0,63.86,2009-08-11,No,40.1,30.0,46.4,Yes,,0.0,NE,15.0,NNE,61.7,BadgerysCreek,1017.0
3.0,33.0,1009.4,99.0,67.82,2009-08-12,Yes,36.14,33.0,48.379999999999995,No,,0.0,WNW,17.0,WNW,67.28,BadgerysCreek,1012.7
0.0,42.0,1011.7,86.0,68.54,2009-08-13,No,34.34,31.0,51.44,No,,0.0,WSW,15.0,WSW,68.36,BadgerysCreek,1014.1
0.0,34.0,1016.0,69.0,71.06,2009-08-14,No,39.02,22.0,55.76,No,,0.0,WNW,4.0,WSW,70.7,BadgerysCreek,1019.5
0.0,37.0,1016.2,86.0,72.32,2009-08-15,No,34.52,22.0,50.54,No,N,7.0,NE,11.0,WSW,70.52,BadgerysCreek,1019.6
0.2,30.0,1008.7,98.0,78.44,2009-08-16,No,32.0,50.0,50.9,No,,0.0,N,17.0,NW,77.36,BadgerysCreek,1015.7
0.0,24.0,1014.5,41.0,71.06,2009-08-17,No,50.18,54.0,63.86,No,SW,24.0,WSW,28.0,SW,68.54,BadgerysCreek,1013.8
0.0,32.0,1026.0,49.0,66.74000000000001,2009-08-18,No,38.660000000000004,33.0,53.42,No,WSW,11.0,SE,7.0,WSW,64.22,BadgerysCreek,1028.4
0.0,39.0,1022.5,85.0,68.0,2009-08-19,No,33.62,33.0,48.2,No,,0.0,NE,15.0,NE,67.1,BadgerysCreek,1028.2
0.0,34.0,1014.1,99.0,71.42,2009-08-20,No,38.839999999999996,30.0,47.84,No,NNE,9.0,ENE,9.0,NW,70.88,BadgerysCreek,1019.8
0.0,23.0,1001.9,69.0,80.78,2009-08-21,No,37.94,70.0,54.86,No,N,11.0,NW,31.0,NW,79.52,BadgerysCreek,1009.4
0.0,40.0,1009.7,61.0,68.36,2009-08-22,No,47.120000000000005,37.0,55.4,No,WNW,7.0,NE,11.0,W,67.82,BadgerysCreek,1012.9
0.0,43.0,1007.5,79.0,77.18,2009-08-23,No,41.36,30.0,58.82,No,,0.0,E,17.0,E,76.64,BadgerysCreek,1012.3
0.0,62.0,1005.8,46.0,74.3,2009-08-24,No,50.18,83.0,72.14,No,W,31.0,WNW,26.0,NW,64.4,BadgerysCreek,1005.6
0.4,,,32.0,66.38,2009-08-25,No,50.18,83.0,59.9,No,WNW,20.0,,,W,,BadgerysCreek,1007.2
0.0,24.0,1010.7,32.0,69.44,2009-08-26,No,50.36,74.0,57.56,No,SSW,9.0,NW,31.0,WNW,68.36,BadgerysCreek,1013.3
0.0,25.0,1013.0,48.0,75.38,2009-08-27,No,38.3,37.0,59.0,No,NE,9.0,N,13.0,NNW,74.48,BadgerysCreek,1017.5
0.0,22.0,1012.7,52.0,75.92,2009-08-28,No,34.16,28.0,55.58,No,SW,2.0,NE,15.0,N,74.66,BadgerysCreek,1016.9
0.0,40.0,998.0,73.0,80.24000000000001,2009-08-29,No,50.36,70.0,56.48,No,N,15.0,NNW,35.0,WNW,78.44,BadgerysCreek,1008.3
0.2,29.0,1011.5,40.0,65.3,2009-08-30,No,53.24,69.0,57.56,No,SW,28.0,SSW,26.0,WSW,63.68,BadgerysCreek,1011.4
0.0,34.0,1014.5,56.0,68.9,2009-08-31,No,39.2,41.0,54.14,No,N,13.0,SW,30.0,SW,67.28,BadgerysCreek,1017.9
0.0,34.0,1019.0,53.0,71.6,2009-09-01,No,38.660000000000004,37.0,58.64,No,NNE,4.0,ENE,11.0,W,70.52,BadgerysCreek,1021.9
0.0,53.0,1021.3,57.0,69.62,2009-09-02,No,38.839999999999996,31.0,56.3,No,W,7.0,SE,20.0,SE,66.2,BadgerysCreek,1025.0
0.0,98.0,1018.4,79.0,63.32,2009-09-03,No,43.16,24.0,58.64,Yes,ENE,2.0,S,7.0,NNE,57.74,BadgerysCreek,1020.8
7.6,36.0,1009.9,98.0,76.82,2009-09-04,Yes,49.1,44.0,56.3,No,NNE,7.0,NW,26.0,WNW,75.2,BadgerysCreek,1014.7
0.0,,,45.0,70.52,2009-09-05,No,49.64,43.0,61.519999999999996,No,SW,22.0,,,SW,,BadgerysCreek,1016.6
0.0,41.0,1013.4,67.0,70.16,2009-09-06,No,38.3,31.0,54.14,No,WSW,6.0,N,19.0,ENE,69.08,BadgerysCreek,1019.1
0.0,53.0,1000.6,92.0,70.34,2009-09-07,No,45.68,76.0,52.7,Yes,W,9.0,ENE,11.0,W,68.72,BadgerysCreek,1009.0
5.0,42.0,1007.0,60.0,68.18,2009-09-08,Yes,42.08,35.0,59.72,No,N,9.0,NNW,22.0,W,66.2,BadgerysCreek,1008.5
0.2,41.0,1009.7,49.0,68.9,2009-09-09,No,39.38,43.0,58.459999999999994,No,W,13.0,WSW,30.0,WSW,65.3,BadgerysCreek,1010.6
0.0,29.0,1013.7,59.0,72.14,2009-09-10,No,36.68,26.0,58.82,No,,0.0,NNW,7.0,WSW,70.34,BadgerysCreek,1016.3
0.0,25.0,1018.7,58.0,73.75999999999999,2009-09-11,No,36.5,24.0,57.74,No,NNW,4.0,NNE,11.0,NNE,73.04,BadgerysCreek,1022.9
0.0,24.0,1018.6,52.0,84.91999999999999,2009-09-12,No,36.86,28.0,59.540000000000006,No,N,6.0,NE,17.0,NNE,84.2,BadgerysCreek,1022.5
0.0,14.0,1015.8,42.0,87.08000000000001,2009-09-13,No,39.92,50.0,67.28,No,N,9.0,WNW,28.0,NW,86.18,BadgerysCreek,1019.8
0.0,64.0,1021.6,65.0,69.8,2009-09-14,No,49.28,39.0,65.3,No,SSE,26.0,ESE,15.0,SE,62.24,BadgerysCreek,1022.1
0.0,54.0,1016.0,82.0,73.94,2009-09-15,No,55.58,28.0,60.440000000000005,No,,0.0,NE,13.0,ESE,73.22,BadgerysCreek,1021.8
0.0,76.0,1019.8,65.0,70.7,2009-09-16,No,50.0,20.0,62.6,No,WSW,9.0,E,11.0,E,68.18,BadgerysCreek,1023.2
0.0,24.0,1010.0,99.0,90.86,2009-09-17,No,54.32,54.0,60.8,No,NNE,11.0,NNW,28.0,NNW,86.9,BadgerysCreek,1017.8
0.2,49.0,1018.1,50.0,76.46,2009-09-18,No,54.68,48.0,68.9,No,SW,31.0,SSE,22.0,W,69.98,BadgerysCreek,1018.4
0.0,40.0,1012.2,63.0,77.0,2009-09-19,No,48.56,26.0,63.68,No,NNE,13.0,NNE,9.0,N,76.46,BadgerysCreek,1019.0
0.0,42.0,1010.7,56.0,83.66,2009-09-20,No,44.96,69.0,66.38,No,ENE,6.0,SSW,19.0,WSW,78.62,BadgerysCreek,1015.2
1.0,62.0,1011.6,70.0,75.74000000000001,2009-09-21,No,48.74,35.0,64.58,No,SW,4.0,SE,19.0,N,66.02,BadgerysCreek,1015.2
0.2,36.0,998.2,57.0,87.98,2009-09-22,No,52.16,72.0,75.38,Yes,N,13.0,N,31.0,W,86.9,BadgerysCreek,1003.0
12.6,43.0,999.0,48.0,69.98,2009-09-23,Yes,59.18,80.0,60.8,No,NW,35.0,WNW,20.0,NW,66.74000000000001,BadgerysCreek,997.6
0.2,32.0,1010.8,40.0,73.58,2009-09-24,No,54.86,50.0,64.94,No,WSW,17.0,W,28.0,WSW,71.06,BadgerysCreek,1012.7
0.0,27.0,1006.2,51.0,79.7,2009-09-25,No,39.74,39.0,62.6,No,N,13.0,N,17.0,NW,78.62,BadgerysCreek,1013.7
0.0,25.0,1004.9,32.0,65.84,2009-09-26,No,57.379999999999995,80.0,60.980000000000004,No,WNW,48.0,WNW,37.0,NW,62.78,BadgerysCreek,1004.9
0.0,30.0,1005.3,36.0,62.24,2009-09-27,No,44.78,72.0,55.22,No,WSW,28.0,W,28.0,WNW,61.519999999999996,BadgerysCreek,1007.5
0.0,33.0,1006.4,45.0,69.62,2009-09-28,No,41.18,56.0,59.540000000000006,No,WSW,30.0,SW,28.0,WSW,66.56,BadgerysCreek,1008.2
0.0,28.0,1011.2,50.0,73.75999999999999,2009-09-29,No,39.74,35.0,60.08,No,WSW,6.0,N,6.0,ESE,72.14,BadgerysCreek,1014.3
0.0,16.0,1011.9,54.0,81.68,2009-09-30,No,40.46,37.0,60.8,No,N,6.0,WNW,24.0,NW,80.24000000000001,BadgerysCreek,1018.2
0.0,13.0,1007.9,49.0,90.14,2009-10-01,No,43.7,44.0,63.5,No,,0.0,WNW,22.0,NNW,88.88000000000001,BadgerysCreek,1013.9
0.0,72.0,1008.9,68.0,69.44,2009-10-02,No,51.26,31.0,64.22,Yes,SW,9.0,ESE,20.0,ENE,64.4,BadgerysCreek,1013.5
4.2,78.0,1014.7,74.0,59.72,2009-10-03,Yes,55.94,41.0,57.379999999999995,Yes,SW,24.0,S,22.0,SSW,57.379999999999995,BadgerysCreek,1012.9
7.0,81.0,1020.1,93.0,62.78,2009-10-04,Yes,50.9,24.0,53.96,,S,11.0,ESE,6.0,E,58.28,BadgerysCreek,1022.3
,57.0,1016.9,,69.8,2009-10-05,,,46.0,,Yes,,,ENE,6.0,S,65.66,BadgerysCreek,1020.6
13.6,52.0,1016.0,79.0,69.8,2009-10-06,Yes,46.4,35.0,58.1,No,SW,17.0,NNE,22.0,SW,68.0,BadgerysCreek,1020.7
0.2,43.0,1012.7,56.0,66.56,2009-10-07,No,40.1,69.0,54.5,No,SW,15.0,WSW,37.0,WSW,59.9,BadgerysCreek,1014.6
0.4,37.0,1020.0,49.0,67.1,2009-10-08,No,49.28,57.0,55.94,No,SW,35.0,S,31.0,SW,64.75999999999999,BadgerysCreek,1019.0
0.0,64.0,1026.5,63.0,63.86,2009-10-09,No,44.239999999999995,54.0,55.76,No,SW,20.0,SSE,22.0,S,58.459999999999994,BadgerysCreek,1026.0
0.8,55.0,1027.2,64.0,66.2,2009-10-10,No,44.6,35.0,56.84,No,SSW,19.0,SE,19.0,E,62.24,BadgerysCreek,1030.0
0.2,65.0,1019.8,80.0,67.1,2009-10-11,No,48.74,35.0,57.2,No,W,9.0,N,20.0,N,61.34,BadgerysCreek,1025.6
0.0,67.0,1006.5,82.0,72.68,2009-10-12,No,42.44,56.0,55.76,No,,0.0,S,4.0,WNW,65.66,BadgerysCreek,1011.7
0.0,27.0,999.1,37.0,75.2,2009-10-13,No,55.4,74.0,67.28,No,WNW,24.0,NW,37.0,NW,74.66,BadgerysCreek,1001.7
0.0,46.0,1001.1,36.0,71.06,2009-10-14,No,53.42,70.0,66.38,Yes,WNW,22.0,W,31.0,WNW,61.7,BadgerysCreek,1000.8
1.8,33.0,1006.9,55.0,71.96,2009-10-15,Yes,45.68,50.0,62.24,No,N,9.0,W,31.0,WSW,69.25999999999999,BadgerysCreek,1008.5
0.0,26.0,1012.4,43.0,70.52,2009-10-16,No,41.0,59.0,59.18,No,WSW,33.0,WSW,28.0,W,69.62,BadgerysCreek,1012.1
0.0,35.0,1019.5,55.0,73.4,2009-10-17,No,42.260000000000005,35.0,60.62,No,WSW,13.0,E,22.0,ENE,71.24000000000001,BadgerysCreek,1021.3
0.0,47.0,1024.4,70.0,73.04,2009-10-18,No,48.02,35.0,58.82,No,SW,13.0,ENE,17.0,ENE,69.98,BadgerysCreek,1027.8
0.0,44.0,1023.7,71.0,76.28,2009-10-19,No,44.78,35.0,60.26,No,,0.0,SE,20.0,ESE,73.94,BadgerysCreek,1027.3
0.0,29.0,1017.6,74.0,88.52,2009-10-20,No,47.3,30.0,62.78,No,NNE,7.0,ESE,13.0,SSE,85.28,BadgerysCreek,1023.7
0.0,12.0,1016.4,47.0,94.46000000000001,2009-10-21,No,48.56,39.0,68.0,No,,0.0,SE,7.0,E,93.02,BadgerysCreek,1020.2
0.0,54.0,1021.8,74.0,75.2,2009-10-22,No,60.8,31.0,64.04,No,E,7.0,E,15.0,E,73.4,BadgerysCreek,1025.1
0.0,37.0,1013.9,67.0,90.32,2009-10-23,No,59.72,43.0,66.74000000000001,No,N,9.0,ENE,11.0,SW,87.61999999999999,BadgerysCreek,1020.0
0.0,46.0,1015.3,62.0,78.62,2009-10-24,No,55.94,37.0,64.94,No,SSE,6.0,ENE,20.0,E,77.72,BadgerysCreek,1020.0
0.0,82.0,1015.6,73.0,67.1,2009-10-25,No,58.82,57.0,66.56,Yes,ENE,2.0,WSW,7.0,SSE,62.6,BadgerysCreek,1016.1
14.6,64.0,1026.2,97.0,62.059999999999995,2009-10-26,Yes,54.14,50.0,55.22,,S,13.0,SSE,20.0,SSE,59.9,BadgerysCreek,1024.5
,65.0,1027.9,,63.14,2009-10-27,,,19.0,,,,,N,4.0,NNE,62.059999999999995,BadgerysCreek,1030.1
,52.0,1021.5,84.0,78.98,2009-10-28,,,31.0,62.059999999999995,No,NNE,9.0,SSE,11.0,E,76.28,BadgerysCreek,1026.1
0.2,60.0,1023.3,79.0,74.84,2009-10-29,No,60.08,33.0,64.22,No,SW,11.0,ENE,15.0,E,71.6,BadgerysCreek,1026.6
0.0,48.0,1019.8,76.0,82.58,2009-10-30,No,56.66,35.0,68.0,No,SSW,2.0,NE,13.0,ENE,81.14,BadgerysCreek,1023.5
0.0,53.0,1022.5,72.0,79.16,2009-10-31,No,60.08,35.0,70.88,No,NE,13.0,ESE,20.0,E,75.92,BadgerysCreek,1025.2
0.0,36.0,1018.9,73.0,86.9,2009-11-01,No,53.06,28.0,66.2,No,NNE,11.0,NNE,19.0,NNE,83.12,BadgerysCreek,1024.7
0.0,57.0,1016.7,72.0,85.82,2009-11-02,No,58.64,35.0,71.96,No,NNE,9.0,E,22.0,ESE,82.94,BadgerysCreek,1020.9
0.0,16.0,1006.3,75.0,101.66,2009-11-03,No,62.78,85.0,73.58,No,NNE,11.0,NW,33.0,NW,100.76,BadgerysCreek,1012.0
0.0,76.0,1015.4,79.0,68.54,2009-11-04,No,63.5,33.0,65.48,No,E,20.0,ESE,13.0,SE,67.46,BadgerysCreek,1017.4
0.2,67.0,1021.5,73.0,71.24000000000001,2009-11-05,No,57.92,33.0,66.92,Yes,S,11.0,ESE,20.0,SE,67.46,BadgerysCreek,1021.2
3.0,64.0,1026.8,80.0,70.16,2009-11-06,Yes,58.1,28.0,64.4,Yes,SSE,11.0,SSW,7.0,SSW,67.46,BadgerysCreek,1027.9
2.4,52.0,1029.4,85.0,78.08,2009-11-07,Yes,60.08,41.0,66.74000000000001,No,ESE,7.0,E,20.0,E,73.58,BadgerysCreek,1030.9
0.2,85.0,1028.7,85.0,71.24000000000001,2009-11-08,No,55.94,24.0,64.94,No,SW,11.0,ESE,13.0,ESE,69.25999999999999,BadgerysCreek,1031.2
0.8,39.0,1022.7,79.0,83.66,2009-11-09,No,60.980000000000004,37.0,68.72,No,N,7.0,N,11.0,ESE,81.68,BadgerysCreek,1027.3
0.0,25.0,1018.8,71.0,86.53999999999999,2009-11-10,No,52.34,35.0,66.56,No,W,4.0,ENE,13.0,NE,84.2,BadgerysCreek,1022.7
0.0,46.0,1020.6,62.0,82.75999999999999,2009-11-11,No,52.52,35.0,71.06,No,SW,7.0,E,22.0,E,80.24000000000001,BadgerysCreek,1022.7
0.0,22.0,1012.2,68.0,98.6,2009-11-12,No,52.7,59.0,69.62,No,NNW,7.0,N,19.0,SSE,96.61999999999999,BadgerysCreek,1020.1
0.0,55.0,1018.9,67.0,72.14,2009-11-13,No,63.68,31.0,68.9,No,SSE,19.0,SSE,15.0,SE,71.6,BadgerysCreek,1020.4
0.0,24.0,1010.2,66.0,90.32,2009-11-14,No,49.46,31.0,65.3,No,NNE,11.0,NE,15.0,E,87.08000000000001,BadgerysCreek,1016.6
0.0,,,38.0,84.2,2009-11-15,No,55.76,35.0,77.54,No,SSW,11.0,,,E,,BadgerysCreek,1012.2
0.0,35.0,1001.6,65.0,99.14,2009-11-16,No,64.04,41.0,73.04,No,NNE,13.0,N,17.0,WSW,92.84,BadgerysCreek,1008.9
0.0,51.0,1009.6,62.0,75.02,2009-11-17,No,64.94,37.0,70.16,No,ESE,11.0,E,26.0,S,69.98,BadgerysCreek,1008.9
0.0,38.0,1009.2,60.0,86.18,2009-11-18,No,59.72,37.0,69.25999999999999,No,N,15.0,ENE,17.0,E,85.28,BadgerysCreek,1013.0
0.0,32.0,1008.1,65.0,98.06,2009-11-19,No,57.92,30.0,74.12,No,NE,6.0,E,15.0,SSW,94.64,BadgerysCreek,1010.9
0.0,31.0,1005.6,60.0,107.41999999999999,2009-11-20,No,63.5,48.0,81.68,No,N,2.0,NE,22.0,N,92.84,BadgerysCreek,1010.1
0.4,30.0,1005.9,45.0,95.53999999999999,2009-11-21,No,71.24000000000001,33.0,79.88,No,WSW,17.0,E,17.0,E,94.28,BadgerysCreek,1010.6
0.0,15.0,1001.1,70.0,106.88000000000001,2009-11-22,No,64.22,70.0,75.2,Yes,N,9.0,NNW,35.0,NW,104.36,BadgerysCreek,1005.0
1.6,86.0,1022.7,70.0,69.44,2009-11-23,Yes,63.68,44.0,66.74000000000001,Yes,SE,19.0,SSE,15.0,SSE,62.78,BadgerysCreek,1021.1
5.8,69.0,1024.3,84.0,72.86,2009-11-24,Yes,58.459999999999994,20.0,62.6,No,SW,13.0,S,7.0,SW,72.5,BadgerysCreek,1026.9
0.0,35.0,1017.2,73.0,89.41999999999999,2009-11-25,No,61.16,33.0,71.78,No,N,7.0,NE,15.0,ENE,88.16,BadgerysCreek,1022.2
0.0,41.0,1009.9,69.0,91.94,2009-11-26,No,62.78,44.0,74.3,Yes,SE,9.0,E,22.0,SSW,91.4,BadgerysCreek,1017.6
2.8,25.0,1006.8,50.0,94.1,2009-11-27,Yes,64.22,48.0,77.18,No,NNW,20.0,WNW,26.0,NW,92.48,BadgerysCreek,1009.9
0.0,12.0,999.2,49.0,103.64,2009-11-28,No,60.08,65.0,75.38,No,NE,4.0,NW,35.0,NW,100.76,BadgerysCreek,1006.7
0.0,19.0,999.3,26.0,88.16,2009-11-29,No,61.16,61.0,77.36,No,NW,17.0,WNW,31.0,NW,85.46000000000001,BadgerysCreek,1001.0
0.0,90.0,1009.9,51.0,73.4,2009-11-30,No,55.76,43.0,68.72,Yes,SSW,15.0,S,20.0,S,60.26,BadgerysCreek,1008.4
4.6,37.0,1016.8,51.0,74.12,2009-12-01,Yes,55.22,48.0,63.86,No,S,22.0,SSE,28.0,SE,71.06,BadgerysCreek,1016.7
0.6,41.0,1021.0,60.0,74.48,2009-12-02,No,55.22,31.0,65.48,No,SSW,19.0,SE,15.0,SW,72.86,BadgerysCreek,1022.4
0.2,24.0,1016.4,57.0,86.9,2009-12-03,No,50.18,41.0,66.02,No,NNE,11.0,ENE,20.0,E,84.02,BadgerysCreek,1022.5
