Temp3pmC,Humidity9am,MaxTempC,Rainfall,Date,Evaporation,Humidity3pm,Temp9amC,Pressure3pm,Cloud3pm,Location,RainToday,Cloud9am,RainTomorrow,MinTempC,WindGustDir,Pressure9am,WindDir9am,WindSpeed9am,WindGustSpeed,WindDir3pm,WindSpeed3pm
33.0,94.0,34.6,18.0,2014-11-28,5.6,73.0,24.4,1006.3,5.0,Katherine,Yes,8.0,No,23.6,NE,1010.1,NW,9.0,39.0,WNW,7.0
,70.0,34.6,0.0,2014-11-29,4.8,,29.8,1005.4,,Katherine,No,5.0,No,23.9,S,1009.0,NW,7.0,48.0,NE,9.0
35.5,71.0,35.7,0.6,2014-11-30,5.2,49.0,29.5,1003.7,7.0,Katherine,No,6.0,No,25.2,ESE,1009.1,,0.0,56.0,NW,4.0
37.0,66.0,36.9,0.0,2014-12-01,5.2,44.0,30.2,1002.5,3.0,Katherine,No,2.0,Yes,25.3,N,1008.6,WNW,11.0,35.0,NNE,2.0
35.4,88.0,36.9,18.4,2014-12-02,11.2,50.0,26.7,1003.7,2.0,Katherine,Yes,6.0,No,22.7,S,1008.5,S,6.0,59.0,,0.0
35.5,72.0,36.0,0.0,2014-12-03,5.6,52.0,29.8,1005.3,6.0,Katherine,No,7.0,No,26.4,S,1010.2,,0.0,31.0,NNW,2.0
36.0,69.0,37.0,0.8,2014-12-04,5.4,47.0,30.0,1006.2,2.0,Katherine,No,7.0,No,26.1,E,1010.1,,0.0,24.0,,0.0
35.7,73.0,36.3,0.0,2014-12-05,8.0,54.0,28.7,1005.4,7.0,Katherine,No,6.0,No,25.6,SSW,1010.0,,0.0,30.0,,0.0
30.6,73.0,32.1,0.0,2014-12-06,7.4,59.0,28.9,1003.9,4.0,Katherine,No,8.0,Yes,25.9,SSE,1009.6,,0.0,56.0,,0.0
37.4,69.0,37.7,5.4,2014-12-07,1.4,67.0,30.1,1003.2,4.0,Katherine,Yes,3.0,No,23.6,NNW,1006.4,,0.0,41.0,,0.0
37.5,74.0,38.0,0.0,2014-12-08,8.0,42.0,30.1,1004.1,4.0,Katherine,No,6.0,No,25.3,NNW,1009.7,,0.0,7.0,,0.0
37.1,63.0,38.9,0.0,2014-12-09,7.4,44.0,31.5,1005.4,2.0,Katherine,No,4.0,No,28.5,ENE,1010.0,,0.0,35.0,,0.0
37.5,56.0,37.8,1.0,2014-12-10,6.6,44.0,31.8,1006.4,4.0,Katherine,No,3.0,Yes,26.8,NNE,1010.7,,0.0,59.0,NNW,9.0
28.5,77.0,34.0,17.2,2014-12-11,,75.0,29.3,1006.2,7.0,Katherine,Yes,5.0,No,24.6,NW,1009.7,WNW,13.0,43.0,W,19.0
35.9,76.0,35.9,0.0,2014-12-12,4.8,49.0,29.5,1006.8,3.0,Katherine,No,4.0,No,25.1,WNW,1010.6,NW,11.0,26.0,WNW,13.0
36.1,74.0,38.1,0.0,2014-12-13,5.2,46.0,30.4,1004.9,4.0,Katherine,No,3.0,No,26.5,WNW,1010.1,WNW,19.0,35.0,WNW,15.0
36.1,76.0,37.4,0.0,2014-12-14,8.0,49.0,29.9,1005.5,5.0,Katherine,No,7.0,No,27.5,SSW,1010.2,ESE,6.0,46.0,NNW,17.0
39.5,70.0,39.9,0.0,2014-12-15,8.0,39.0,31.5,1004.1,2.0,Katherine,No,4.0,No,27.7,NW,1009.2,WNW,15.0,28.0,NW,9.0
38.8,69.0,40.0,0.0,2014-12-16,8.0,38.0,31.7,1003.6,4.0,Katherine,No,3.0,No,27.5,NW,1008.6,NW,20.0,31.0,W,11.0
,64.0,39.6,0.0,2014-12-17,9.2,,32.3,1003.0,,Katherine,No,3.0,Yes,28.0,SE,1007.8,WNW,19.0,50.0,WNW,9.0
37.5,77.0,39.2,9.2,2014-12-18,7.0,43.0,29.8,1005.6,3.0,Katherine,Yes,2.0,No,25.0,SSE,1009.4,NW,7.0,26.0,W,9.0
30.0,63.0,38.4,0.0,2014-12-19,8.0,73.0,31.7,1006.6,8.0,Katherine,No,2.0,Yes,27.5,S,1010.6,W,13.0,39.0,S,17.0
36.0,76.0,38.0,5.0,2014-12-20,9.0,48.0,29.0,1005.1,5.0,Katherine,Yes,6.0,Yes,24.9,SSE,1010.5,WSW,2.0,33.0,NW,7.0
35.0,85.0,36.0,34.2,2014-12-21,2.2,42.0,26.5,1004.7,5.0,Katherine,Yes,8.0,Yes,23.0,E,1009.8,NW,7.0,59.0,WNW,13.0
27.5,74.0,35.5,8.6,2014-12-22,6.4,79.0,29.0,1004.9,6.0,Katherine,Yes,3.0,Yes,24.0,E,1009.1,ENE,13.0,43.0,NW,15.0
35.2,76.0,36.5,61.2,2014-12-23,,43.0,28.0,1005.3,3.0,Katherine,Yes,3.0,Yes,23.2,S,1009.6,NNE,7.0,31.0,NNW,11.0
35.0,69.0,35.6,4.6,2014-12-24,8.0,49.0,28.7,1004.8,3.0,Katherine,Yes,3.0,No,24.8,WNW,1009.6,N,7.0,30.0,SW,6.0
32.4,76.0,33.9,0.6,2014-12-25,5.6,62.0,29.4,1003.6,6.0,Katherine,No,6.0,Yes,25.6,WNW,1008.6,ENE,11.0,50.0,W,11.0
34.0,77.0,34.6,9.8,2014-12-26,5.4,57.0,29.1,1002.7,6.0,Katherine,Yes,7.0,No,23.5,WSW,1006.0,NE,7.0,44.0,NW,17.0
,76.0,32.6,0.6,2014-12-27,6.4,,30.0,1004.5,,Katherine,No,6.0,Yes,24.9,NNW,1007.2,SSE,7.0,35.0,SW,4.0
33.0,91.0,33.7,14.0,2014-12-28,8.2,64.0,26.8,1004.6,6.0,Katherine,Yes,8.0,No,24.9,NE,1008.7,S,4.0,35.0,SSW,11.0
32.7,82.0,34.7,0.6,2014-12-29,5.4,48.0,26.5,1004.6,4.0,Katherine,No,7.0,Yes,25.0,E,1009.2,NE,13.0,26.0,NNE,6.0
33.0,86.0,33.5,46.6,2014-12-30,,92.0,26.6,1004.5,5.0,Katherine,Yes,6.0,Yes,22.2,ENE,1009.3,E,11.0,48.0,ENE,11.0
32.7,94.0,34.6,53.4,2014-12-31,,95.0,26.3,1003.8,6.0,Katherine,Yes,8.0,Yes,23.2,NE,1008.8,ENE,6.0,56.0,ESE,9.0
30.6,94.0,31.2,15.2,2015-01-01,5.4,70.0,26.5,1004.4,8.0,Katherine,Yes,8.0,Yes,23.5,N,1008.0,N,7.0,28.0,NNE,9.0
25.0,85.0,32.4,4.4,2015-01-02,4.0,91.0,27.3,1003.8,8.0,Katherine,Yes,8.0,Yes,23.9,NW,1008.0,N,11.0,35.0,WNW,13.0
,89.0,32.5,16.0,2015-01-03,3.6,,26.4,1003.7,,Katherine,Yes,8.0,Yes,24.5,WNW,1007.5,N,9.0,44.0,NNE,19.0
30.5,84.0,31.4,19.8,2015-01-04,5.4,70.0,26.9,1003.0,7.0,Katherine,Yes,8.0,No,24.4,NNW,1006.1,NNW,11.0,54.0,NNW,9.0
29.0,74.0,30.9,1.0,2015-01-05,5.0,83.0,28.3,1002.8,6.0,Katherine,No,7.0,Yes,24.9,WNW,1005.8,NNW,19.0,52.0,WSW,9.0
33.7,77.0,33.8,6.8,2015-01-06,1.0,73.0,28.5,1001.8,5.0,Katherine,Yes,6.0,No,23.2,NW,1005.4,NNW,15.0,37.0,NNW,20.0
33.0,75.0,33.4,0.0,2015-01-07,5.8,54.0,29.4,1001.2,4.0,Katherine,No,6.0,Yes,25.0,NW,1004.3,N,19.0,63.0,NW,26.0
27.8,79.0,30.9,1.2,2015-01-08,6.6,84.0,28.4,1001.0,7.0,Katherine,Yes,6.0,Yes,25.2,W,1005.1,NNW,13.0,43.0,W,20.0
30.8,79.0,33.3,6.0,2015-01-09,2.4,72.0,28.1,1000.1,6.0,Katherine,Yes,6.0,Yes,25.3,NW,1003.1,NW,22.0,96.0,NNW,28.0
31.2,75.0,32.7,8.0,2015-01-10,5.8,63.0,29.3,1000.4,7.0,Katherine,Yes,7.0,No,23.5,NW,1002.4,NW,31.0,56.0,NW,30.0
31.0,86.0,34.8,0.0,2015-01-11,5.8,75.0,28.5,1002.4,7.0,Katherine,No,7.0,Yes,25.5,WNW,1006.1,NW,17.0,31.0,W,9.0
35.5,79.0,36.1,4.8,2015-01-12,4.8,52.0,29.3,1002.4,4.0,Katherine,Yes,3.0,No,25.7,WSW,1006.8,WNW,20.0,33.0,W,13.0
35.6,73.0,35.7,0.0,2015-01-13,6.8,76.0,30.9,1003.5,7.0,Katherine,No,2.0,Yes,25.6,WSW,1006.4,W,17.0,85.0,NE,15.0
,94.0,31.4,25.0,2015-01-14,,,24.9,1002.6,,Katherine,Yes,7.0,Yes,23.5,WNW,1006.3,WNW,13.0,33.0,WNW,9.0
26.2,96.0,28.2,39.4,2015-01-15,,91.0,25.6,1002.9,8.0,Katherine,Yes,8.0,Yes,24.2,W,1005.9,WSW,11.0,24.0,NW,6.0
29.9,91.0,30.5,20.8,2015-01-16,3.6,73.0,25.2,1003.3,7.0,Katherine,Yes,8.0,Yes,24.2,NW,1006.0,SSW,11.0,39.0,WSW,17.0
31.5,83.0,33.2,9.2,2015-01-17,3.4,67.0,26.9,1005.6,7.0,Katherine,Yes,8.0,No,24.4,NNW,1008.0,NNW,15.0,30.0,NW,17.0
34.0,76.0,34.7,0.0,2015-01-18,5.6,49.0,29.0,1008.0,5.0,Katherine,No,7.0,No,24.6,NNE,1010.8,N,13.0,33.0,NNW,11.0
35.0,76.0,35.1,0.0,2015-01-19,4.6,46.0,29.3,1008.2,4.0,Katherine,No,3.0,No,25.1,WNW,1011.5,WNW,11.0,28.0,WNW,19.0
33.2,74.0,33.8,0.0,2015-01-20,5.4,55.0,28.6,1009.3,7.0,Katherine,No,7.0,No,25.1,NW,1012.8,SSW,9.0,22.0,WSW,15.0
34.5,78.0,35.2,0.0,2015-01-21,5.0,54.0,28.3,1006.2,6.0,Katherine,No,7.0,Yes,25.2,WSW,1010.8,W,17.0,33.0,W,13.0
36.0,72.0,36.5,2.6,2015-01-22,6.6,53.0,31.0,1001.3,6.0,Katherine,Yes,2.0,Yes,26.8,NW,1006.0,NW,20.0,56.0,W,20.0
35.5,81.0,36.3,14.2,2015-01-23,6.0,49.0,28.5,1002.1,5.0,Katherine,Yes,3.0,No,23.0,SSW,1006.1,NW,15.0,50.0,WNW,7.0
34.6,80.0,35.5,0.0,2015-01-24,5.8,53.0,29.2,1003.9,7.0,Katherine,No,3.0,No,23.7,SE,1006.6,NW,19.0,48.0,NW,13.0
34.4,78.0,35.6,0.0,2015-01-25,7.2,37.0,28.7,1005.5,3.0,Katherine,No,7.0,No,26.0,N,1008.9,NW,20.0,44.0,W,15.0
34.0,80.0,35.5,0.6,2015-01-26,7.8,52.0,27.1,1004.5,2.0,Katherine,No,6.0,Yes,23.6,WNW,1010.2,SSW,4.0,26.0,W,9.0
32.6,91.0,34.0,11.2,2015-01-27,7.0,63.0,24.5,1003.0,6.0,Katherine,Yes,7.0,No,22.4,S,1007.6,N,4.0,39.0,WNW,7.0
34.6,79.0,34.7,0.6,2015-01-28,6.0,43.0,26.4,1002.5,7.0,Katherine,No,5.0,No,22.5,SE,1005.7,ESE,4.0,24.0,SE,7.0
34.6,81.0,36.0,0.0,2015-01-29,4.0,54.0,27.0,1004.0,2.0,Katherine,No,2.0,No,23.2,NNW,1007.5,WNW,13.0,28.0,SE,11.0
33.3,64.0,36.6,0.0,2015-01-30,7.6,49.0,29.1,1004.0,3.0,Katherine,No,1.0,Yes,25.1,NW,1007.7,WNW,13.0,48.0,W,7.0
34.3,78.0,35.7,2.4,2015-01-31,6.4,49.0,27.8,1005.5,3.0,Katherine,Yes,4.0,No,23.7,W,1008.5,WNW,17.0,30.0,W,13.0
35.3,76.0,37.2,0.0,2015-02-01,6.0,49.0,29.0,1004.8,3.0,Katherine,No,2.0,No,24.1,SSE,1008.5,WNW,15.0,39.0,WNW,7.0
37.3,69.0,38.3,0.0,2015-02-02,6.8,38.0,29.3,1005.4,2.0,Katherine,No,2.0,No,23.7,SSE,1008.5,SW,9.0,24.0,S,9.0
36.7,78.0,37.5,0.0,2015-02-03,6.6,32.0,29.9,1006.2,2.0,Katherine,No,2.0,No,22.9,E,1009.6,N,9.0,31.0,E,15.0
35.5,50.0,36.0,0.0,2015-02-04,8.0,23.0,28.3,1006.6,2.0,Katherine,No,2.0,No,19.2,S,1010.4,SSE,6.0,33.0,SSW,19.0
37.6,61.0,37.7,0.0,2015-02-05,9.2,18.0,26.0,1006.2,4.0,Katherine,No,1.0,No,16.5,ENE,1009.3,W,4.0,30.0,SE,11.0
37.0,54.0,38.0,0.0,2015-02-06,8.0,37.0,30.0,1007.5,1.0,Katherine,No,1.0,No,21.8,E,1011.0,NW,11.0,35.0,W,9.0
35.7,69.0,37.5,0.0,2015-02-07,7.8,38.0,30.5,1008.8,6.0,Katherine,No,0.0,No,23.1,E,1012.4,NNE,11.0,35.0,ESE,19.0
29.6,70.0,36.9,0.0,2015-02-08,7.6,74.0,30.3,1008.4,7.0,Katherine,No,2.0,No,26.8,S,1012.4,WNW,11.0,39.0,SSE,13.0
32.0,72.0,36.2,0.0,2015-02-09,6.4,80.0,29.0,1007.6,8.0,Katherine,No,5.0,No,24.9,ENE,1011.5,SSE,9.0,46.0,ENE,35.0
35.1,74.0,36.1,0.0,2015-02-10,6.2,51.0,28.9,1006.9,4.0,Katherine,No,5.0,Yes,24.2,SE,1010.6,E,15.0,41.0,NE,17.0
36.2,76.0,37.1,5.0,2015-02-11,9.0,50.0,28.5,1006.1,5.0,Katherine,Yes,3.0,No,24.3,ESE,1009.8,SE,9.0,41.0,ESE,17.0
37.2,72.0,38.2,0.0,2015-02-12,6.2,34.0,29.1,1005.8,2.0,Katherine,No,1.0,No,22.7,SSE,1009.8,WNW,7.0,35.0,E,20.0
28.1,76.0,35.6,0.0,2015-02-13,7.4,63.0,30.2,1005.6,7.0,Katherine,No,1.0,No,23.9,WSW,1009.1,NW,7.0,44.0,SW,20.0
37.2,65.0,37.9,0.0,2015-02-14,4.0,37.0,29.0,1005.0,5.0,Katherine,No,0.0,No,23.0,ESE,1009.5,NW,9.0,39.0,SE,19.0
36.5,70.0,37.0,0.0,2015-02-15,8.0,42.0,28.4,1005.4,6.0,Katherine,No,3.0,Yes,24.8,ESE,1009.5,W,11.0,50.0,SSW,7.0
35.5,78.0,37.1,2.2,2015-02-16,8.4,49.0,28.0,1005.4,4.0,Katherine,Yes,6.0,No,24.2,W,1009.2,NW,9.0,28.0,SSW,11.0
37.5,82.0,38.5,0.0,2015-02-17,7.2,34.0,28.0,1003.4,8.0,Katherine,No,7.0,No,25.5,SE,1007.3,WNW,13.0,43.0,ESE,22.0
36.0,83.0,37.6,0.8,2015-02-18,6.4,49.0,29.5,1002.8,6.0,Katherine,No,7.0,No,25.4,E,1007.0,N,7.0,41.0,SSW,11.0
37.6,70.0,38.7,0.0,2015-02-19,6.0,36.0,29.2,1001.6,6.0,Katherine,No,3.0,No,24.6,SE,1006.4,W,7.0,41.0,SE,20.0
24.8,87.0,30.6,0.2,2015-02-20,9.4,86.0,27.2,1000.1,8.0,Katherine,No,8.0,Yes,26.7,SW,1004.0,WSW,11.0,59.0,SSW,13.0
26.3,88.0,,44.8,2015-02-21,,83.0,24.1,1002.9,8.0,Katherine,Yes,8.0,Yes,21.7,W,1002.3,WNW,20.0,54.0,NNW,20.0
31.5,74.0,32.6,11.0,2015-02-22,2.2,60.0,28.3,1007.4,6.0,Katherine,Yes,6.0,No,23.2,NW,1009.2,NNW,15.0,46.0,NW,17.0
34.0,78.0,35.0,1.0,2015-02-23,5.0,50.0,27.9,1007.8,5.0,Katherine,No,2.0,No,23.3,NNW,1011.7,WNW,6.0,31.0,NNW,9.0
33.5,87.0,34.0,0.0,2015-02-24,6.0,57.0,27.3,1007.2,7.0,Katherine,No,7.0,Yes,25.0,S,1011.3,WNW,9.0,31.0,WSW,13.0
29.5,81.0,34.2,1.4,2015-02-25,5.4,80.0,28.7,1005.4,7.0,Katherine,Yes,3.0,Yes,25.0,S,1010.3,SW,7.0,30.0,WSW,13.0
33.4,86.0,34.0,12.4,2015-02-26,2.6,61.0,26.4,1004.5,7.0,Katherine,Yes,4.0,No,23.7,NW,1008.6,WNW,7.0,20.0,NNW,13.0
35.5,82.0,36.7,0.0,2015-02-27,6.8,55.0,29.3,1003.0,5.0,Katherine,No,3.0,Yes,25.6,SE,1007.7,W,11.0,39.0,WSW,9.0
34.1,91.0,36.2,28.6,2015-02-28,9.0,52.0,26.1,1004.1,4.0,Katherine,Yes,5.0,No,23.5,S,1007.9,WNW,7.0,43.0,WSW,9.0
34.8,82.0,36.0,1.0,2015-03-01,4.6,53.0,28.5,1003.2,6.0,Katherine,No,3.0,Yes,25.2,SSE,1007.2,NW,6.0,85.0,S,20.0
34.8,87.0,35.0,3.2,2015-03-02,7.2,44.0,27.4,1002.4,6.0,Katherine,Yes,5.0,Yes,24.9,SE,1007.1,S,4.0,43.0,S,17.0
34.0,86.0,35.0,13.8,2015-03-03,5.0,53.0,27.5,1004.5,3.0,Katherine,Yes,7.0,No,24.8,ENE,1007.6,ENE,19.0,35.0,E,20.0
35.5,76.0,35.6,0.0,2015-03-04,5.6,47.0,28.9,1006.0,3.0,Katherine,No,2.0,No,25.7,ESE,1008.6,NNE,9.0,28.0,ESE,11.0
36.2,82.0,36.5,0.0,2015-03-05,5.4,33.0,27.8,1005.6,5.0,Katherine,No,2.0,No,24.7,ESE,1009.5,W,4.0,35.0,SE,20.0
35.2,79.0,36.6,0.0,2015-03-06,8.0,47.0,29.1,1003.9,3.0,Katherine,No,1.0,No,24.4,NNW,1007.6,NW,9.0,28.0,S,7.0
35.2,81.0,36.4,0.4,2015-03-07,6.8,42.0,27.4,1004.9,2.0,Katherine,No,2.0,No,23.3,SSE,1007.8,WNW,2.0,35.0,WSW,6.0
35.4,74.0,36.0,0.0,2015-03-08,6.6,34.0,28.4,1006.9,1.0,Katherine,No,2.0,No,23.1,S,1010.0,WSW,11.0,26.0,SSW,11.0
36.2,79.0,37.1,0.0,2015-03-09,8.0,50.0,28.0,1005.8,1.0,Katherine,No,1.0,No,20.2,WSW,1009.8,WNW,7.0,22.0,SE,11.0
36.7,71.0,37.6,0.0,2015-03-10,5.4,35.0,28.8,1005.7,4.0,Katherine,No,2.0,No,23.0,SSW,1009.3,WNW,9.0,20.0,ESE,9.0
37.0,74.0,37.5,0.0,2015-03-11,6.4,34.0,28.9,1006.2,2.0,Katherine,No,1.0,No,22.7,SSE,1009.9,WNW,9.0,30.0,S,15.0
37.5,81.0,37.6,0.0,2015-03-12,6.2,43.0,28.7,1005.6,2.0,Katherine,No,3.0,No,22.1,S,1010.0,W,9.0,30.0,S,15.0
38.0,76.0,38.4,0.0,2015-03-13,8.0,29.0,28.0,1004.1,1.0,Katherine,No,2.0,No,20.8,S,1008.4,W,13.0,30.0,S,11.0
38.6,60.0,39.5,0.0,2015-03-14,8.0,47.0,30.0,1004.9,2.0,Katherine,No,2.0,No,22.8,SSE,1008.8,W,11.0,22.0,E,7.0
37.4,71.0,38.8,0.0,2015-03-15,8.0,48.0,31.2,1006.9,5.0,Katherine,No,5.0,No,26.0,E,1011.1,NW,17.0,56.0,NE,9.0
37.8,73.0,38.6,0.0,2015-03-16,8.0,42.0,30.3,1006.7,3.0,Katherine,No,2.0,No,23.8,SE,1010.8,WNW,13.0,24.0,SSE,7.0
38.0,74.0,39.3,0.0,2015-03-17,8.0,39.0,29.1,1005.8,2.0,Katherine,No,1.0,No,24.4,NW,1009.9,NW,15.0,35.0,NNW,11.0
36.2,77.0,38.1,0.0,2015-03-18,8.0,44.0,28.7,,3.0,Katherine,No,6.0,No,24.2,,1010.1,NW,13.0,,,
37.0,69.0,38.2,0.0,2015-03-19,8.0,35.0,29.5,1008.5,3.0,Katherine,No,1.0,No,23.8,NE,1012.0,NW,11.0,28.0,ENE,17.0
37.5,76.0,38.6,0.0,2015-03-20,7.6,35.0,30.1,1008.7,2.0,Katherine,No,1.0,No,23.2,SE,1013.4,W,11.0,28.0,SE,19.0
38.5,68.0,39.3,0.0,2015-03-21,7.6,39.0,30.8,1007.0,2.0,Katherine,No,0.0,No,24.3,ESE,1011.2,WSW,9.0,28.0,SSE,11.0
36.7,69.0,37.1,0.0,2015-03-22,8.0,41.0,29.3,1007.0,4.0,Katherine,No,4.0,No,24.7,E,1011.0,W,4.0,33.0,E,15.0
34.5,71.0,35.3,0.0,2015-03-23,8.0,44.0,27.4,1006.4,6.0,Katherine,No,6.0,No,22.8,E,1009.7,SSE,7.0,43.0,E,20.0
28.0,86.0,30.2,0.0,2015-03-24,8.0,82.0,26.2,1008.0,8.0,Katherine,No,8.0,Yes,24.6,ESE,1010.2,ESE,13.0,52.0,E,20.0
25.8,93.0,27.3,13.6,2015-03-25,5.4,56.0,24.3,1008.0,8.0,Katherine,Yes,8.0,Yes,22.3,SE,1010.5,ESE,19.0,37.0,E,15.0
32.2,87.0,32.8,43.4,2015-03-26,,65.0,26.3,1010.0,5.0,Katherine,Yes,7.0,Yes,23.5,ENE,1014.5,E,17.0,44.0,E,22.0
29.8,90.0,31.3,58.6,2015-03-27,,81.0,25.4,1011.7,7.0,Katherine,Yes,7.0,No,23.4,SE,1016.0,SE,11.0,30.0,SSE,19.0
35.1,77.0,35.4,0.0,2015-03-28,1.2,31.0,26.6,1010.2,1.0,Katherine,No,1.0,No,22.5,ENE,1013.2,ESE,6.0,31.0,ESE,15.0
34.5,77.0,34.6,0.0,2015-03-29,7.2,43.0,28.1,1010.5,5.0,Katherine,No,2.0,No,22.8,SE,1013.8,S,2.0,35.0,E,19.0
34.3,77.0,35.1,0.0,2015-03-30,5.6,45.0,27.7,1010.7,3.0,Katherine,No,1.0,No,22.0,E,1014.1,ENE,11.0,44.0,ESE,26.0
35.1,73.0,35.5,0.0,2015-03-31,5.8,65.0,28.0,1009.6,2.0,Katherine,No,1.0,No,21.9,E,1014.0,ENE,11.0,31.0,ESE,17.0
35.5,77.0,36.0,0.0,2015-04-01,8.6,47.0,28.2,1008.2,3.0,Katherine,No,1.0,No,23.5,E,1012.7,,0.0,24.0,SSE,13.0
34.0,76.0,36.0,0.0,2015-04-02,7.0,73.0,28.8,1006.5,4.0,Katherine,No,3.0,No,24.2,SE,1010.6,NE,4.0,26.0,SSW,6.0
35.9,69.0,36.3,0.0,2015-04-03,4.8,38.0,30.0,1007.2,2.0,Katherine,No,2.0,No,24.2,ESE,1010.5,N,9.0,31.0,E,11.0
36.3,72.0,36.6,0.0,2015-04-04,5.8,40.0,29.6,1006.8,4.0,Katherine,No,4.0,No,24.1,ESE,1010.7,WNW,9.0,26.0,E,17.0
35.6,76.0,36.8,0.0,2015-04-05,6.8,43.0,28.9,1006.6,3.0,Katherine,No,2.0,No,25.0,W,1010.6,NW,15.0,26.0,NNW,7.0
36.0,75.0,36.7,0.0,2015-04-06,6.0,48.0,29.2,1006.1,2.0,Katherine,No,2.0,No,24.8,SW,1009.6,NW,11.0,31.0,SW,13.0
35.5,77.0,35.7,0.0,2015-04-07,8.0,40.0,27.7,1007.3,2.0,Katherine,No,7.0,No,24.8,NNE,1011.1,WSW,7.0,31.0,SE,17.0
33.0,38.0,32.9,0.0,2015-04-08,6.0,47.0,27.2,1010.8,1.0,Katherine,No,3.0,No,23.8,ESE,1013.7,ESE,22.0,39.0,ESE,20.0
33.0,70.0,33.6,0.0,2015-04-09,7.8,30.0,25.7,1009.8,0.0,Katherine,No,0.0,No,18.5,E,1013.9,SE,13.0,31.0,ESE,19.0
34.7,49.0,35.0,0.0,2015-04-10,7.2,25.0,24.7,1009.3,0.0,Katherine,No,1.0,No,17.1,ESE,1013.5,SE,13.0,28.0,SSE,13.0
35.4,49.0,36.0,0.0,2015-04-11,5.4,50.0,26.1,1008.9,0.0,Katherine,No,0.0,No,17.7,N,1012.5,SSE,17.0,31.0,SE,13.0
36.2,61.0,36.7,0.0,2015-04-12,7.6,27.0,27.0,1009.1,0.0,Katherine,No,0.0,No,18.4,SSE,1013.0,NNW,9.0,20.0,NE,6.0
35.5,72.0,36.2,0.0,2015-04-13,6.0,49.0,27.5,1008.5,6.0,Katherine,No,0.0,No,19.5,NW,1012.8,NNW,11.0,24.0,SSW,6.0
35.5,72.0,36.8,0.0,2015-04-14,5.6,40.0,29.1,1009.2,5.0,Katherine,No,0.0,No,21.8,E,1013.4,N,9.0,28.0,ENE,13.0
35.6,74.0,35.8,0.0,2015-04-15,5.6,44.0,28.9,1011.4,5.0,Katherine,No,2.0,No,23.5,E,1015.2,ESE,6.0,35.0,E,17.0
34.0,71.0,35.5,0.0,2015-04-16,6.6,56.0,28.2,1011.0,6.0,Katherine,No,0.0,No,21.7,E,1015.7,ESE,6.0,35.0,ENE,17.0
34.5,66.0,35.8,0.0,2015-04-17,6.8,62.0,28.8,1008.9,5.0,Katherine,No,1.0,No,22.7,E,1013.6,ENE,9.0,39.0,SE,15.0
35.0,69.0,35.5,0.0,2015-04-18,9.8,37.0,29.3,1009.1,5.0,Katherine,No,1.0,No,21.9,ENE,1013.4,E,7.0,33.0,ESE,20.0
34.7,62.0,35.1,0.0,2015-04-19,5.4,35.0,28.1,1010.0,3.0,Katherine,No,2.0,No,20.9,ESE,1014.4,SSE,20.0,37.0,E,17.0
32.5,45.0,32.5,0.0,2015-04-20,9.4,64.0,25.1,1010.7,1.0,Katherine,No,1.0,No,22.6,SE,1015.1,SE,31.0,44.0,ESE,20.0
31.2,44.0,31.7,0.0,2015-04-21,9.0,29.0,24.0,1010.8,2.0,Katherine,No,2.0,No,21.7,SE,1015.0,SE,26.0,43.0,E,22.0
31.8,26.0,32.7,0.0,2015-04-22,9.0,24.0,23.5,1010.1,3.0,Katherine,No,4.0,No,19.4,SE,1014.2,SE,22.0,33.0,ESE,15.0
34.0,31.0,34.2,0.0,2015-04-23,8.6,77.0,25.7,1008.3,4.0,Katherine,No,2.0,No,20.3,ESE,1011.7,ESE,24.0,39.0,SE,19.0
33.6,48.0,34.4,0.0,2015-04-24,5.8,58.0,24.5,1008.4,2.0,Katherine,No,2.0,No,17.0,ESE,1012.3,SE,13.0,31.0,ESE,15.0
34.0,44.0,34.9,0.0,2015-04-25,7.2,62.0,24.6,1009.3,1.0,Katherine,No,2.0,No,15.3,E,1012.2,SE,11.0,43.0,SE,20.0
30.5,29.0,31.2,0.0,2015-04-26,8.0,27.0,23.7,1011.9,2.0,Katherine,No,1.0,No,15.2,SE,1015.5,SE,24.0,39.0,ESE,19.0
32.0,31.0,32.0,0.0,2015-04-27,8.0,41.0,22.3,1011.7,2.0,Katherine,No,2.0,No,14.6,ESE,1015.7,ESE,17.0,41.0,ESE,20.0
32.0,35.0,32.4,0.0,2015-04-28,8.0,,22.7,1011.9,8.0,Katherine,No,2.0,No,14.6,E,1015.9,SE,15.0,41.0,ESE,24.0
31.0,30.0,32.1,0.0,2015-04-29,6.2,23.0,23.1,1012.4,1.0,Katherine,No,2.0,No,13.5,ESE,1017.2,SE,20.0,39.0,E,22.0
31.0,23.0,31.6,0.0,2015-04-30,6.8,78.0,22.5,,0.0,Katherine,No,0.0,No,11.0,,1015.3,SE,13.0,,,
32.0,34.0,32.2,0.0,2015-05-01,6.6,20.0,22.1,1011.4,6.0,Katherine,No,0.0,No,12.1,ESE,,,,39.0,ESE,17.0
,35.0,32.8,0.0,2015-05-02,8.0,,21.8,1010.7,,Katherine,No,2.0,No,11.6,ESE,1014.9,SE,11.0,28.0,E,11.0
33.5,54.0,34.0,0.0,2015-05-03,6.8,16.0,22.2,1010.9,2.0,Katherine,No,0.0,No,10.7,S,1014.8,SE,9.0,22.0,ESE,11.0
