pressure.9.am,location,temp.9.am.c,rainfall,pressure.3.pm,humidity.3.pm,evaporation,min.temp.c,wind.dir.3.pm,wind.speed.9.am,wind.dir.9.am,rain.today,cloud.3.pm,temp.3.pm.c,cloud.9.am,rain.tomorrow,humidity.9.am,sunshine,wind.speed.3.pm,wind.gust.dir,wind.gust.speed,max.temp.c,date
1013.1,Perth,18.2,1.4,1013.9,48.0,6.6,14.5,SW,15.0,SSW,Yes,1.0,21.1,3.0,No,65.0,12.2,24.0,WSW,44.0,22.4,2008-11-27
1020.1,Perth,18.3,0.2,1018.4,36.0,10.2,13.1,WSW,6.0,SE,No,1.0,22.4,3.0,No,65.0,12.8,17.0,SW,31.0,23.9,2008-11-28
1018.7,Perth,18.5,0.0,1017.4,44.0,4.4,11.1,SW,11.0,SSE,No,1.0,22.8,1.0,No,61.0,13.1,19.0,SW,35.0,23.4,2008-11-29
1018.8,Perth,17.5,0.0,1016.0,41.0,6.2,13.1,SW,13.0,SE,No,1.0,23.0,2.0,No,56.0,12.7,20.0,SSW,43.0,24.5,2008-11-30
1016.4,Perth,19.2,0.0,1012.6,41.0,9.0,12.8,SSW,9.0,E,No,1.0,25.5,2.0,No,53.0,13.0,19.0,S,33.0,27.2,2008-12-01
1009.3,Perth,20.7,0.0,1004.9,23.0,9.0,12.2,SSW,9.0,SSE,No,2.0,31.9,6.0,No,55.0,10.4,7.0,SW,28.0,32.7,2008-12-02
1002.5,Perth,20.1,0.4,1005.2,53.0,6.2,18.3,W,20.0,SW,No,7.0,21.5,5.0,No,70.0,7.5,15.0,WSW,41.0,23.1,2008-12-03
1010.2,Perth,19.9,0.8,1011.0,52.0,5.8,17.0,WNW,15.0,WNW,No,5.0,22.8,6.0,No,67.0,7.8,17.0,NW,35.0,24.2,2008-12-04
1015.5,Perth,18.8,0.4,1015.0,44.0,5.2,15.0,SSW,13.0,S,No,4.0,22.6,3.0,No,60.0,13.0,19.0,S,39.0,23.4,2008-12-05
1017.4,Perth,19.0,0.0,1013.7,41.0,7.2,14.1,SSW,13.0,E,No,1.0,26.0,1.0,No,55.0,13.3,19.0,SW,41.0,27.6,2008-12-06
1010.2,Perth,20.3,0.0,1007.4,45.0,8.0,12.6,SW,9.0,SE,No,1.0,24.5,1.0,No,49.0,12.9,19.0,SW,41.0,27.6,2008-12-07
1010.5,Perth,19.5,0.0,1010.5,51.0,10.2,14.7,SW,13.0,SSW,No,7.0,21.3,2.0,No,50.0,11.7,22.0,SW,43.0,22.7,2008-12-08
1011.4,Perth,18.5,0.0,1010.8,41.0,7.0,12.6,WSW,2.0,SSE,No,4.0,21.5,6.0,Yes,57.0,11.1,19.0,SW,33.0,22.5,2008-12-09
1011.4,Perth,13.1,3.2,1010.8,58.0,6.4,12.7,S,6.0,NNW,Yes,7.0,18.4,7.0,Yes,93.0,5.1,17.0,SSW,37.0,21.9,2008-12-10
1015.0,Perth,16.7,4.2,1013.5,50.0,3.8,12.9,SW,17.0,SSE,Yes,4.0,23.1,5.0,No,68.0,13.1,22.0,SW,44.0,24.2,2008-12-11
1017.3,Perth,19.1,0.0,1015.9,47.0,6.8,14.0,SW,4.0,SE,No,1.0,23.8,1.0,No,63.0,13.1,22.0,SSW,39.0,25.8,2008-12-12
1019.5,Perth,22.4,0.0,1016.7,29.0,6.8,15.6,SW,9.0,SSE,No,1.0,30.5,0.0,No,55.0,13.3,17.0,SSW,35.0,31.5,2008-12-13
1014.6,Perth,27.2,0.0,1011.1,16.0,10.0,18.8,WSW,17.0,ENE,No,1.0,38.0,0.0,No,47.0,13.2,15.0,N,37.0,38.4,2008-12-14
1011.0,Perth,20.7,0.0,1010.7,53.0,10.4,19.8,SW,9.0,WNW,No,1.0,26.1,8.0,No,83.0,8.0,20.0,SW,44.0,26.7,2008-12-15
1014.7,Perth,19.8,0.0,1012.5,44.0,8.4,17.6,SSW,11.0,ESE,No,1.0,25.1,7.0,No,59.0,9.4,22.0,SSW,44.0,26.2,2008-12-16
1017.3,Perth,20.0,0.0,1015.9,47.0,8.0,14.5,SSW,7.0,E,No,0.0,23.0,1.0,No,50.0,13.4,26.0,SW,46.0,25.4,2008-12-17
1015.9,Perth,20.2,0.0,1011.5,29.0,9.2,15.6,SW,15.0,E,No,2.0,30.7,0.0,No,48.0,12.9,11.0,SSW,35.0,31.6,2008-12-18
1007.8,Perth,21.5,0.0,1004.6,48.0,9.2,14.2,SSW,9.0,SSW,No,0.0,27.3,0.0,No,62.0,12.6,19.0,SSW,35.0,29.1,2008-12-19
1005.6,Perth,19.9,0.6,1007.6,56.0,8.0,18.3,W,17.0,W,No,5.0,22.0,6.0,Yes,77.0,9.2,22.0,WSW,48.0,23.1,2008-12-20
1014.4,Perth,17.8,2.0,1012.8,36.0,9.2,16.0,SW,15.0,SSE,Yes,6.0,22.7,7.0,No,58.0,8.7,24.0,SSW,41.0,23.6,2008-12-21
1014.1,Perth,20.0,0.0,1011.3,43.0,6.6,13.6,SW,11.0,E,No,1.0,25.4,1.0,No,57.0,13.1,24.0,SSW,41.0,28.0,2008-12-22
1011.3,Perth,19.3,0.0,1010.4,51.0,8.2,14.5,SW,13.0,SSE,No,5.0,23.5,1.0,No,60.0,12.7,28.0,SW,50.0,25.2,2008-12-23
1013.2,Perth,20.7,0.0,1010.7,48.0,8.0,15.1,SW,11.0,ESE,No,3.0,25.2,4.0,No,52.0,12.2,22.0,SSW,43.0,27.1,2008-12-24
1012.5,Perth,18.3,0.0,1011.5,45.0,9.4,14.3,SSW,15.0,SSE,No,0.0,24.7,1.0,No,62.0,13.2,26.0,SW,46.0,26.6,2008-12-25
1014.7,Perth,19.2,0.0,1012.4,44.0,9.2,14.7,SW,11.0,S,No,0.0,25.2,0.0,No,63.0,13.2,20.0,SSW,41.0,26.4,2008-12-26
1013.2,Perth,20.2,0.0,1011.3,36.0,9.4,14.9,SSW,9.0,S,No,0.0,28.4,0.0,No,56.0,13.2,19.0,SW,39.0,28.8,2008-12-27
1014.3,Perth,22.4,0.0,1011.6,45.0,8.0,17.0,SW,9.0,SE,No,0.0,30.1,1.0,No,63.0,13.2,17.0,SW,37.0,30.8,2008-12-28
1014.0,Perth,24.7,0.0,1010.3,,9.8,17.8,SSW,15.0,ENE,No,0.0,35.2,0.0,No,,13.2,17.0,SSW,46.0,36.3,2008-12-29
1010.6,Perth,24.2,0.0,1006.4,,13.8,20.7,SSE,17.0,E,No,1.0,38.4,1.0,No,,12.9,13.0,SW,39.0,39.0,2008-12-30
1007.6,Perth,25.1,0.0,1005.7,,12.6,21.6,SW,11.0,ESE,No,1.0,34.1,1.0,No,,13.2,15.0,SE,44.0,34.6,2008-12-31
1010.5,Perth,22.6,0.0,1007.7,,11.6,19.1,SSE,15.0,E,No,0.0,35.4,0.0,No,,13.1,13.0,E,37.0,36.5,2009-01-01
1008.5,Perth,27.8,0.0,1008.0,30.0,12.8,21.5,WSW,7.0,E,No,1.0,32.5,0.0,No,,13.2,20.0,ENE,44.0,35.4,2009-01-02
1012.4,Perth,22.9,0.0,1010.9,37.0,11.8,20.8,SW,15.0,S,No,1.0,31.4,4.0,No,60.0,12.7,20.0,SW,46.0,32.2,2009-01-03
1016.8,Perth,23.1,0.0,1013.0,28.0,11.2,18.7,SSW,9.0,ESE,No,0.0,33.9,0.0,No,47.0,13.3,17.0,WSW,35.0,35.0,2009-01-04
1014.3,Perth,25.8,0.0,1010.9,24.0,11.4,21.9,SW,13.0,E,No,0.0,33.8,0.0,No,39.0,13.2,22.0,SW,46.0,36.1,2009-01-05
1014.1,Perth,24.0,0.0,1010.1,39.0,12.0,19.9,SSW,11.0,ESE,No,0.0,31.8,0.0,No,59.0,13.2,22.0,SW,46.0,34.6,2009-01-06
1014.1,Perth,23.7,0.0,1010.9,26.0,12.0,18.8,SSE,11.0,ESE,No,1.0,34.4,1.0,No,51.0,13.2,11.0,SW,39.0,35.4,2009-01-07
1014.3,Perth,24.2,0.0,1011.4,35.0,10.8,19.9,SW,11.0,SSE,No,0.0,32.8,0.0,No,49.0,13.2,19.0,SSW,41.0,35.3,2009-01-08
1015.4,Perth,24.1,0.0,1011.7,33.0,12.6,19.3,SW,13.0,SSE,No,1.0,33.9,0.0,No,54.0,13.3,19.0,SW,44.0,35.0,2009-01-09
1012.7,Perth,26.7,0.0,1010.6,32.0,11.2,18.2,SW,7.0,E,No,0.0,32.0,1.0,No,44.0,13.1,17.0,SW,44.0,34.3,2009-01-10
1009.3,Perth,25.9,0.0,1005.4,18.0,12.0,21.1,WSW,9.0,ESE,No,0.0,36.8,0.0,No,43.0,13.1,20.0,SW,35.0,38.4,2009-01-11
1007.3,Perth,24.2,0.0,1008.9,58.0,11.4,16.7,SW,11.0,SSW,No,6.0,25.3,1.0,No,61.0,11.3,24.0,SW,52.0,27.3,2009-01-12
1017.5,Perth,18.0,0.2,1015.0,37.0,9.4,12.0,SW,2.0,ESE,No,1.0,25.4,6.0,No,63.0,11.2,19.0,SSW,44.0,25.9,2009-01-13
1017.2,Perth,20.6,0.0,1014.6,42.0,9.6,15.9,SW,13.0,SE,No,6.0,27.7,4.0,No,51.0,10.2,20.0,SW,43.0,30.1,2009-01-14
1016.4,Perth,22.7,0.0,1011.8,19.0,10.6,18.8,ESE,20.0,E,No,0.0,37.6,0.0,No,48.0,13.1,11.0,SE,39.0,39.7,2009-01-15
1010.5,Perth,33.4,0.0,1009.6,21.0,13.8,22.7,W,22.0,NE,No,1.0,36.1,0.0,No,15.0,13.1,19.0,NNE,43.0,41.8,2009-01-16
1015.3,Perth,22.5,0.0,1013.8,44.0,13.2,18.3,WSW,7.0,S,No,7.0,29.8,2.0,No,58.0,7.2,13.0,SSE,30.0,30.3,2009-01-17
1015.0,Perth,23.1,0.0,1011.8,36.0,8.6,20.6,SW,9.0,SSE,No,7.0,30.2,7.0,No,49.0,4.8,15.0,SSE,37.0,31.1,2009-01-18
1016.4,Perth,19.3,0.0,1013.7,37.0,8.0,15.9,SE,15.0,SE,No,1.0,28.0,1.0,No,66.0,13.2,17.0,SW,43.0,28.9,2009-01-19
1018.2,Perth,19.0,0.0,1015.2,43.0,8.0,15.6,SSW,13.0,ESE,No,1.0,26.7,0.0,No,53.0,13.0,22.0,SW,46.0,27.9,2009-01-20
1015.8,Perth,20.1,0.0,1013.5,50.0,10.0,16.4,SSW,17.0,SSE,No,4.0,25.0,1.0,No,64.0,13.0,22.0,SW,44.0,26.9,2009-01-21
1013.4,Perth,20.4,0.0,1011.7,53.0,8.6,18.6,SW,13.0,SSE,No,1.0,27.2,7.0,No,73.0,11.1,17.0,SW,37.0,27.9,2009-01-22
1013.5,Perth,21.5,0.0,1011.8,52.0,9.0,19.8,SW,11.0,S,No,1.0,26.5,7.0,No,75.0,10.7,22.0,SW,39.0,27.1,2009-01-23
1013.6,Perth,22.1,0.0,1011.5,45.0,7.6,15.9,WSW,0.0,,No,0.0,29.3,0.0,No,63.0,13.0,17.0,SW,35.0,30.2,2009-01-24
1012.0,Perth,24.8,0.0,1008.2,29.0,9.6,18.1,WSW,13.0,SSE,No,0.0,35.0,0.0,No,28.0,13.2,19.0,SSW,37.0,37.4,2009-01-25
1007.3,Perth,24.8,0.0,1008.3,54.0,10.0,18.9,WSW,9.0,WSW,No,1.0,27.5,1.0,No,72.0,13.0,19.0,SW,35.0,29.6,2009-01-26
1007.8,Perth,23.7,0.0,1004.3,38.0,8.8,17.8,SW,9.0,SE,No,6.0,31.9,2.0,No,58.0,12.6,19.0,SW,43.0,32.7,2009-01-27
1003.4,Perth,23.5,0.0,1001.2,52.0,10.4,21.6,SSW,11.0,SE,No,4.0,29.6,7.0,No,70.0,6.5,17.0,SSW,39.0,30.1,2009-01-28
1007.8,Perth,20.1,0.0,1007.7,57.0,7.2,19.4,SSW,13.0,S,No,8.0,24.5,7.0,No,75.0,0.3,15.0,SSW,43.0,26.9,2009-01-29
1010.4,Perth,20.8,0.0,1006.8,51.0,4.0,17.7,SSW,9.0,SE,No,7.0,28.9,8.0,No,73.0,6.4,11.0,SW,30.0,30.7,2009-01-30
1008.6,Perth,26.6,0.0,1005.9,42.0,5.6,23.3,SE,15.0,E,No,5.0,34.8,3.0,No,63.0,,6.0,SW,31.0,36.0,2009-01-31
1011.2,Perth,27.7,0.4,1008.9,43.0,6.4,22.2,SSW,7.0,E,No,1.0,35.5,0.0,No,67.0,13.1,15.0,SSW,35.0,35.8,2009-02-01
1010.2,Perth,30.5,0.0,1008.5,40.0,10.6,22.3,SW,7.0,ENE,No,1.0,35.1,1.0,No,56.0,13.1,17.0,SW,33.0,38.6,2009-02-02
1010.2,Perth,24.8,0.0,1008.4,49.0,10.2,21.2,WSW,9.0,SW,No,1.0,30.8,1.0,No,77.0,11.9,17.0,SSW,31.0,31.7,2009-02-03
1012.4,Perth,21.5,0.0,1010.3,53.0,8.0,20.0,SW,17.0,S,No,1.0,27.1,1.0,No,68.0,13.0,26.0,SW,46.0,30.4,2009-02-04
1011.2,Perth,20.9,0.0,1007.2,46.0,11.2,17.1,SW,11.0,E,No,0.0,26.7,0.0,No,55.0,12.9,26.0,SW,46.0,30.8,2009-02-05
1009.4,Perth,18.3,0.0,1006.8,40.0,10.6,16.0,SW,17.0,S,No,2.0,24.0,4.0,No,60.0,12.3,28.0,SSW,52.0,25.5,2009-02-06
1013.9,Perth,19.0,0.0,1012.8,38.0,9.0,11.4,SSW,11.0,SE,No,0.0,24.4,2.0,No,57.0,12.7,22.0,SW,44.0,25.8,2009-02-07
1017.6,Perth,18.7,0.0,1014.7,24.0,9.4,15.6,SE,17.0,E,No,0.0,31.0,0.0,No,47.0,13.0,17.0,SE,43.0,33.2,2009-02-08
1017.7,Perth,21.2,0.0,1014.6,19.0,12.8,17.6,E,15.0,E,No,0.0,33.6,0.0,No,51.0,12.9,15.0,ENE,43.0,34.9,2009-02-09
1015.9,Perth,23.7,0.0,1012.5,16.0,12.6,19.8,E,19.0,ENE,No,3.0,35.3,0.0,No,45.0,11.4,15.0,NE,39.0,37.1,2009-02-10
1012.1,Perth,28.7,0.0,1009.1,12.0,10.4,23.7,SSE,19.0,NE,No,1.0,37.5,1.0,No,24.0,12.8,13.0,NE,41.0,39.7,2009-02-11
1006.8,Perth,30.4,0.0,1007.1,24.0,11.2,20.5,SW,19.0,NE,No,6.0,32.7,6.0,No,21.0,9.4,22.0,SW,43.0,40.1,2009-02-12
1013.2,Perth,22.4,0.0,1011.7,45.0,11.8,21.5,E,15.0,SE,No,5.0,28.2,6.0,No,64.0,4.3,15.0,SE,41.0,29.4,2009-02-13
1009.2,Perth,23.5,0.0,1006.8,43.0,7.4,18.3,SSE,11.0,ESE,No,7.0,26.1,7.0,No,45.0,1.3,11.0,ESE,39.0,28.3,2009-02-14
1007.9,Perth,23.0,0.2,1006.3,44.0,3.6,16.1,WSW,7.0,W,No,0.0,29.8,1.0,No,79.0,12.0,15.0,WSW,31.0,31.3,2009-02-15
1010.9,Perth,21.6,0.0,1010.3,49.0,6.8,19.4,SSW,15.0,SSW,No,1.0,25.3,7.0,No,71.0,11.4,24.0,SW,41.0,26.3,2009-02-16
1013.0,Perth,19.7,0.0,1009.8,35.0,9.0,16.3,SSW,13.0,SE,No,1.0,30.1,1.0,No,61.0,12.5,11.0,S,44.0,30.2,2009-02-17
1013.4,Perth,19.3,0.0,1010.0,27.0,8.0,17.3,SE,17.0,E,No,0.0,29.9,1.0,No,62.0,12.5,15.0,ESE,37.0,30.6,2009-02-18
1013.7,Perth,19.7,0.0,1011.1,29.0,11.6,16.7,SSW,15.0,E,No,1.0,32.0,0.0,No,54.0,12.4,13.0,SSW,39.0,32.4,2009-02-19
1015.2,Perth,21.5,0.0,1012.7,23.0,11.0,18.3,SE,13.0,E,No,1.0,35.4,0.0,No,53.0,12.3,11.0,ESE,39.0,36.8,2009-02-20
1011.4,Perth,29.0,0.0,1008.1,16.0,14.2,21.5,WNW,17.0,NE,No,7.0,37.8,3.0,No,29.0,11.0,9.0,W,37.0,39.8,2009-02-21
1012.3,Perth,21.7,0.0,1010.7,47.0,11.8,20.7,SSW,17.0,S,No,1.0,27.9,5.0,No,58.0,10.9,24.0,SW,44.0,29.6,2009-02-22
1013.1,Perth,19.3,0.0,1009.1,28.0,7.4,17.1,ESE,17.0,E,No,6.0,33.2,6.0,No,57.0,11.8,9.0,ESE,39.0,34.3,2009-02-23
1006.4,Perth,22.3,0.0,1007.1,60.0,7.2,19.3,WSW,13.0,WSW,No,7.0,23.0,7.0,No,75.0,5.7,19.0,WSW,35.0,25.3,2009-02-24
1006.7,Perth,18.6,0.0,1006.6,93.0,6.0,14.2,W,11.0,NNE,No,8.0,17.3,7.0,Yes,77.0,4.2,15.0,W,39.0,22.2,2009-02-25
1016.5,Perth,15.8,7.6,1015.8,45.0,3.8,10.0,SW,6.0,NNE,Yes,7.0,21.7,6.0,No,74.0,11.3,15.0,SW,33.0,23.5,2009-02-26
1016.0,Perth,17.9,0.0,1012.4,40.0,6.4,14.4,SW,15.0,E,No,1.0,27.6,1.0,No,64.0,12.0,19.0,SW,39.0,29.2,2009-02-27
1009.4,Perth,21.8,0.0,1005.7,23.0,6.6,15.4,ESE,13.0,E,No,3.0,35.4,6.0,No,52.0,9.2,9.0,NNE,37.0,36.8,2009-02-28
1005.7,Perth,25.3,0.2,1002.5,49.0,8.2,21.7,W,7.0,NNE,No,6.0,30.8,4.0,No,62.0,9.7,13.0,NE,39.0,33.0,2009-03-01
1009.0,Perth,18.1,0.2,1010.8,44.0,7.4,18.1,SW,20.0,SSW,No,3.0,21.4,7.0,No,67.0,9.5,30.0,SW,54.0,23.5,2009-03-02
1025.5,Perth,14.4,0.0,1023.0,25.0,10.4,7.7,SE,11.0,SE,No,0.0,24.6,0.0,No,58.0,11.2,13.0,SSE,31.0,26.0,2009-03-03
1027.0,Perth,16.8,0.0,1022.6,20.0,6.6,13.6,E,17.0,E,No,1.0,29.3,0.0,No,48.0,11.7,13.0,ENE,39.0,30.7,2009-03-04
1023.8,Perth,20.0,0.0,1019.7,16.0,10.0,15.8,SE,11.0,ENE,No,0.0,32.8,0.0,No,51.0,11.7,9.0,NE,35.0,33.8,2009-03-05
1019.2,Perth,23.0,0.0,1016.6,23.0,8.0,14.4,SW,9.0,ESE,No,0.0,32.3,1.0,No,40.0,11.6,17.0,SW,41.0,33.4,2009-03-06
1020.4,Perth,18.9,0.0,1016.9,25.0,11.6,17.0,ESE,20.0,E,No,0.0,30.3,1.0,No,59.0,11.5,11.0,E,43.0,31.8,2009-03-07
1016.3,Perth,21.5,0.0,1013.6,20.0,8.0,16.8,SE,11.0,ENE,No,4.0,33.5,6.0,No,45.0,11.7,7.0,SW,33.0,34.3,2009-03-08
1015.7,Perth,23.6,0.0,1014.0,15.0,10.0,14.2,W,7.0,NE,No,1.0,34.0,1.0,No,44.0,11.6,17.0,SW,31.0,35.3,2009-03-09
1013.5,Perth,23.7,0.0,1011.5,14.0,9.0,15.5,W,7.0,ENE,No,1.0,34.9,1.0,No,43.0,11.8,15.0,WSW,28.0,37.2,2009-03-10
1012.5,Perth,20.8,0.0,1011.6,28.0,8.8,13.3,SW,9.0,WSW,No,7.0,30.2,2.0,No,50.0,4.9,9.0,SSW,35.0,30.8,2009-03-11
1014.2,Perth,20.3,0.0,1013.0,51.0,5.4,19.3,WSW,4.0,ENE,No,7.0,25.9,7.0,No,68.0,5.3,19.0,S,37.0,26.6,2009-03-12
1019.7,Perth,17.2,0.0,1017.8,40.0,7.0,14.0,SW,11.0,SSE,No,0.0,26.1,0.0,No,60.0,11.0,15.0,SW,44.0,27.4,2009-03-13
1021.5,Perth,16.4,0.0,1016.4,28.0,8.2,14.1,ENE,17.0,E,No,3.0,29.7,1.0,No,52.0,10.9,13.0,SE,37.0,31.6,2009-03-14
1013.9,Perth,22.9,0.0,1010.5,18.0,12.2,16.4,E,13.0,ENE,No,6.0,36.9,7.0,No,33.0,7.1,7.0,ENE,33.0,39.8,2009-03-15
1012.0,Perth,22.2,0.0,1011.1,48.0,5.4,16.2,W,6.0,ENE,No,1.0,29.5,0.0,No,58.0,10.8,11.0,W,30.0,30.8,2009-03-16
1013.3,Perth,21.5,0.0,1012.9,61.0,7.4,19.1,W,11.0,WNW,No,8.0,22.5,7.0,No,68.0,2.9,19.0,SSW,39.0,24.5,2009-03-17
1017.0,Perth,17.7,0.8,1016.1,39.0,4.0,15.6,WSW,7.0,S,No,1.0,22.8,6.0,No,84.0,9.8,15.0,SSW,33.0,24.0,2009-03-18
1016.6,Perth,16.3,0.0,1012.3,39.0,6.2,10.3,SW,7.0,SSE,No,3.0,24.5,1.0,No,64.0,11.5,17.0,SSW,31.0,25.4,2009-03-19
1011.0,Perth,20.8,0.0,1010.5,42.0,8.4,14.9,W,9.0,W,No,6.0,23.8,7.0,Yes,61.0,5.8,17.0,WNW,37.0,25.0,2009-03-20
1016.8,Perth,16.0,2.8,1015.6,35.0,3.2,12.1,W,7.0,NE,Yes,2.0,23.8,4.0,No,82.0,10.1,13.0,SW,28.0,24.1,2009-03-21
1016.1,Perth,13.8,0.0,1013.9,41.0,6.2,8.5,SW,0.0,,No,1.0,22.8,1.0,No,84.0,10.4,17.0,SW,31.0,23.5,2009-03-22
1014.0,Perth,18.2,0.0,1013.3,60.0,4.4,13.8,WSW,9.0,NNE,No,7.0,23.5,2.0,Yes,70.0,8.0,17.0,SW,31.0,24.7,2009-03-23
1016.7,Perth,17.6,2.6,1015.8,44.0,2.8,13.6,SW,7.0,NE,Yes,2.0,24.5,5.0,No,83.0,10.0,13.0,WNW,28.0,25.0,2009-03-24
1019.4,Perth,18.5,0.2,1018.4,45.0,4.8,15.5,SW,9.0,SE,No,7.0,25.0,3.0,No,84.0,10.6,13.0,SSW,30.0,25.4,2009-03-25
1021.7,Perth,18.8,0.0,1018.5,33.0,7.2,15.9,S,15.0,E,No,1.0,30.4,3.0,No,63.0,10.7,11.0,E,31.0,31.3,2009-03-26
1017.6,Perth,21.2,0.0,1014.5,25.0,6.8,14.8,WSW,0.0,,No,0.0,33.0,0.0,No,69.0,10.7,17.0,SW,31.0,36.3,2009-03-27
1019.6,Perth,18.2,0.0,1016.6,50.0,6.0,16.9,SSW,17.0,S,No,1.0,26.1,1.0,No,76.0,10.8,20.0,SW,46.0,27.0,2009-03-28
1021.4,Perth,19.8,0.0,1017.2,37.0,7.6,16.9,ESE,13.0,E,No,5.0,25.4,5.0,No,55.0,8.4,15.0,ESE,37.0,26.1,2009-03-29
1015.8,Perth,19.3,0.0,1012.2,52.0,6.2,17.4,SW,9.0,ESE,No,1.0,24.8,7.0,No,70.0,8.9,19.0,SW,44.0,25.3,2009-03-30
1017.1,Perth,18.4,0.0,1015.2,47.0,5.0,14.8,SSW,13.0,S,No,1.0,23.4,7.0,No,74.0,8.1,22.0,SW,44.0,25.4,2009-03-31
1023.4,Perth,15.6,0.0,1020.1,37.0,4.0,11.8,SSW,15.0,SSE,No,,21.7,2.0,No,58.0,9.5,20.0,SW,41.0,23.4,2009-04-01
1025.2,Perth,16.5,0.0,1022.5,39.0,5.8,9.5,SW,7.0,SE,No,1.0,23.0,5.0,No,58.0,10.1,20.0,SW,37.0,24.6,2009-04-02
1027.8,Perth,17.8,0.0,1024.3,29.0,5.6,13.5,ENE,13.0,E,No,0.0,28.1,1.0,No,58.0,10.8,9.0,E,35.0,28.3,2009-04-03
1028.2,Perth,18.5,0.0,1024.1,20.0,6.4,14.5,ESE,7.0,E,No,2.0,28.9,4.0,No,52.0,10.3,9.0,E,30.0,29.7,2009-04-04
1028.2,Perth,18.7,0.0,1023.4,25.0,7.0,14.4,E,11.0,ESE,No,0.0,27.5,1.0,No,55.0,10.8,17.0,ESE,33.0,28.0,2009-04-05
1024.9,Perth,19.2,0.0,1019.9,21.0,8.4,14.6,ENE,11.0,ESE,No,1.0,28.8,1.0,No,53.0,10.9,15.0,NE,37.0,29.2,2009-04-06
1022.0,Perth,23.3,0.0,1017.8,21.0,7.4,16.0,ENE,19.0,NE,No,1.0,31.6,0.0,No,39.0,10.4,11.0,NE,37.0,32.0,2009-04-07
1018.9,Perth,25.2,0.0,1016.0,14.0,7.4,13.0,WSW,19.0,NE,No,5.0,32.5,7.0,No,28.0,10.0,13.0,NE,33.0,34.0,2009-04-08
1017.6,Perth,24.1,0.0,1014.4,18.0,7.2,14.4,S,11.0,ENE,No,,32.3,2.0,No,33.0,9.7,11.0,E,30.0,33.5,2009-04-09
1015.6,Perth,22.0,0.0,1010.8,17.0,7.8,17.0,E,17.0,ENE,No,2.0,34.7,1.0,No,51.0,10.5,9.0,E,33.0,35.5,2009-04-10
1013.9,Perth,21.8,0.0,1011.7,58.0,5.6,13.8,WSW,6.0,NE,No,7.0,26.2,5.0,No,74.0,10.0,11.0,WSW,22.0,28.8,2009-04-11
1015.5,Perth,25.9,0.0,1012.2,8.0,6.8,15.6,ENE,17.0,ENE,No,1.0,33.8,1.0,No,21.0,10.6,20.0,NE,46.0,34.3,2009-04-12
1013.5,Perth,21.8,0.0,1012.4,74.0,12.2,20.9,SSE,15.0,E,No,8.0,20.6,7.0,Yes,51.0,0.1,6.0,NE,41.0,24.8,2009-04-13
1015.7,Perth,21.1,4.8,1013.8,57.0,3.8,15.1,SW,6.0,ENE,Yes,3.0,24.8,3.0,No,65.0,8.0,13.0,ESE,37.0,27.8,2009-04-14
1018.5,Perth,18.2,0.0,1014.8,46.0,4.8,13.4,SSW,11.0,E,No,0.0,23.5,1.0,No,59.0,10.5,17.0,SW,33.0,24.9,2009-04-15
1016.2,Perth,18.3,0.0,1012.1,39.0,6.0,11.3,SSW,9.0,ENE,No,1.0,27.1,0.0,No,56.0,10.6,9.0,ENE,28.0,27.3,2009-04-16
1013.5,Perth,21.1,0.0,1011.6,40.0,4.6,12.8,SW,9.0,E,No,3.0,27.9,1.0,No,52.0,8.3,15.0,SSW,24.0,29.4,2009-04-17
1014.8,Perth,21.5,0.0,1012.8,64.0,5.2,15.5,NNE,9.0,SSE,No,7.0,23.3,7.0,No,51.0,1.8,6.0,ENE,30.0,25.5,2009-04-18
1015.1,Perth,22.4,0.0,1012.0,46.0,2.4,13.3,SW,7.0,ENE,No,1.0,27.0,0.0,No,63.0,10.5,13.0,SW,28.0,29.7,2009-04-19
1013.9,Perth,19.4,0.0,1010.8,50.0,4.6,14.9,SW,6.0,SSW,No,1.0,26.4,0.0,No,80.0,10.7,13.0,SSW,24.0,27.3,2009-04-20
1009.4,Perth,21.9,0.0,1005.7,34.0,4.0,13.4,W,4.0,SE,No,1.0,28.4,1.0,No,53.0,10.5,15.0,SSW,31.0,30.1,2009-04-21
1012.1,Perth,18.8,0.0,1014.0,42.0,5.0,15.3,SSW,7.0,SSE,No,3.0,19.2,2.0,No,67.0,8.4,22.0,SW,46.0,20.9,2009-04-22
1024.9,Perth,13.8,0.2,1022.4,45.0,4.2,6.0,SW,0.0,,No,1.0,20.2,7.0,No,61.0,7.3,19.0,SW,33.0,20.8,2009-04-23
1024.7,Perth,16.6,0.0,1022.2,68.0,4.4,11.6,SW,0.0,,No,5.0,20.8,5.0,No,75.0,6.2,13.0,SSW,30.0,22.7,2009-04-24
1024.1,Perth,19.3,0.0,1021.8,56.0,2.8,13.9,SW,2.0,ESE,No,5.0,21.7,2.0,No,68.0,7.2,11.0,S,24.0,22.3,2009-04-25
1023.4,Perth,17.1,0.0,1019.9,51.0,3.2,9.6,WSW,7.0,ENE,No,6.0,23.7,1.0,No,76.0,9.4,13.0,WSW,28.0,26.1,2009-04-26
1020.1,Perth,19.4,0.0,1018.0,35.0,3.2,11.4,SW,7.0,ENE,No,3.0,25.6,0.0,No,56.0,9.3,11.0,SSW,26.0,28.5,2009-04-27
