Sunshine,Temp3pmF,Rainfall,WindGustDir,RainToday,WindSpeed3pm,WindSpeed9am,RainTomorrow,Cloud3pm,Pressure3pm,WindDir9am,Humidity3pm,Evaporation,Humidity9am,WindGustSpeed,Temp9amF,Cloud9am,Date,MaxTempF,Location,MinTempF,WindDir3pm,Pressure9am
8.0,69.25999999999999,0.6,ESE,No,20.0,11.0,No,3.0,1024.0,ENE,48.0,4.2,70.0,35.0,67.46,6.0,2009-05-24,71.24000000000001,Williamtown,56.3,ESE,1025.5
2.4,64.94,1.0,E,No,9.0,9.0,No,8.0,1022.6,NW,82.0,3.2,93.0,28.0,62.059999999999995,5.0,2009-05-25,69.08,Williamtown,57.02,SE,1025.2
3.4,66.56,0.8,,No,9.0,15.0,No,,1018.9,WNW,70.0,1.2,100.0,,56.120000000000005,7.0,2009-05-26,68.72,Williamtown,51.44,NW,1022.4
4.1,68.0,0.0,WNW,No,7.0,17.0,No,7.0,1017.3,WNW,70.0,1.4,72.0,30.0,61.16,6.0,2009-05-27,70.88,Williamtown,51.620000000000005,W,1019.8
2.9,61.34,0.0,S,No,9.0,15.0,Yes,8.0,1018.8,WNW,89.0,1.8,91.0,26.0,59.36,3.0,2009-05-28,67.46,Williamtown,51.98,S,1020.6
0.0,58.82,11.6,SW,Yes,13.0,11.0,Yes,8.0,1021.2,SW,75.0,2.0,94.0,31.0,55.04,8.0,2009-05-29,60.440000000000005,Williamtown,54.86,W,1021.7
3.9,60.980000000000004,11.8,S,Yes,19.0,17.0,Yes,7.0,1025.5,WSW,76.0,1.4,92.0,37.0,54.5,7.0,2009-05-30,65.84,Williamtown,51.620000000000005,SW,1026.8
3.5,63.68,7.2,E,Yes,26.0,6.0,No,8.0,1030.3,WNW,59.0,1.0,91.0,41.0,59.540000000000006,6.0,2009-05-31,67.64,Williamtown,51.8,E,1031.9
0.7,60.8,0.0,N,No,11.0,6.0,No,8.0,1029.1,NW,82.0,2.4,80.0,17.0,57.02,7.0,2009-06-01,63.68,Williamtown,49.28,N,1031.8
,65.48,0.2,ENE,No,15.0,0.0,,1.0,1026.0,,65.0,0.8,95.0,26.0,56.84,7.0,2009-06-02,67.82,Williamtown,48.379999999999995,ENE,1029.1
,66.74000000000001,,ENE,,15.0,7.0,Yes,,1021.3,ENE,70.0,,96.0,20.0,59.72,7.0,2009-06-03,68.72,Williamtown,56.48,ENE,1024.8
0.2,63.32,1.6,WNW,Yes,6.0,6.0,No,8.0,1016.4,NW,86.0,2.4,100.0,17.0,57.379999999999995,7.0,2009-06-04,64.04,Williamtown,51.26,W,1020.4
9.7,68.18,0.6,WNW,No,20.0,15.0,No,4.0,1012.3,NW,49.0,0.4,88.0,41.0,59.36,1.0,2009-06-05,69.25999999999999,Williamtown,50.0,WNW,1015.1
9.5,64.75999999999999,0.0,WNW,No,20.0,28.0,No,,1010.3,WNW,42.0,3.8,71.0,44.0,53.96,0.0,2009-06-06,66.2,Williamtown,43.519999999999996,WNW,1014.6
6.9,62.42,0.2,WNW,No,30.0,11.0,No,4.0,1005.9,NW,55.0,2.2,93.0,50.0,50.54,6.0,2009-06-07,66.38,Williamtown,44.42,WNW,1009.8
9.1,64.4,0.0,WNW,No,33.0,31.0,No,3.0,1008.5,NW,44.0,3.0,58.0,63.0,60.440000000000005,3.0,2009-06-08,67.46,Williamtown,50.36,WNW,1010.9
9.5,59.540000000000006,0.0,WNW,No,31.0,31.0,No,,1009.9,WNW,36.0,4.8,60.0,57.0,56.3,2.0,2009-06-09,61.88,Williamtown,49.28,WNW,1012.4
9.6,56.84,0.0,WNW,No,39.0,39.0,No,,1012.7,WNW,33.0,5.6,55.0,70.0,53.42,1.0,2009-06-10,58.1,Williamtown,49.64,WNW,1012.5
9.6,56.84,0.0,W,No,28.0,33.0,No,,1018.2,WNW,36.0,5.8,62.0,48.0,46.4,1.0,2009-06-11,57.02,Williamtown,40.46,WNW,1021.1
9.6,60.26,0.0,WNW,No,20.0,26.0,No,2.0,1020.4,WNW,40.0,5.4,60.0,37.0,47.84,1.0,2009-06-12,60.980000000000004,Williamtown,41.36,W,1024.3
4.5,59.540000000000006,0.0,WNW,No,9.0,13.0,No,,1014.9,NW,58.0,2.8,80.0,30.0,46.58,7.0,2009-06-13,61.88,Williamtown,37.76,NW,1018.6
3.0,61.88,0.0,NNW,No,7.0,4.0,No,6.0,1011.6,E,56.0,0.8,86.0,24.0,49.64,6.0,2009-06-14,66.38,Williamtown,38.839999999999996,NNE,1015.0
9.3,66.92,0.0,WNW,No,17.0,11.0,No,,1010.4,WNW,34.0,1.2,76.0,37.0,54.5,1.0,2009-06-15,68.0,Williamtown,41.18,WNW,1013.2
1.6,,0.0,SSE,No,,20.0,Yes,,,WNW,,3.0,69.0,39.0,52.34,6.0,2009-06-16,57.56,Williamtown,44.78,,1017.1
4.3,63.5,44.2,SE,Yes,26.0,9.0,Yes,8.0,1024.7,WSW,62.0,0.2,96.0,39.0,54.5,6.0,2009-06-17,65.48,Williamtown,47.84,SE,1026.1
1.3,58.82,6.2,,Yes,6.0,13.0,Yes,,1026.0,WNW,90.0,1.4,100.0,,52.52,6.0,2009-06-18,61.88,Williamtown,49.46,WSW,1027.9
2.1,62.959999999999994,24.0,ENE,Yes,20.0,13.0,Yes,7.0,1026.1,ENE,64.0,0.8,97.0,35.0,56.48,8.0,2009-06-19,63.86,Williamtown,52.52,ESE,1028.7
,63.14,9.8,N,Yes,13.0,0.0,Yes,6.0,1023.4,,83.0,1.4,88.0,35.0,60.26,2.0,2009-06-20,64.94,Williamtown,49.1,E,1026.3
2.4,64.58,2.6,NNE,Yes,9.0,0.0,Yes,7.0,1020.2,,88.0,1.0,97.0,24.0,57.92,6.0,2009-06-21,68.72,Williamtown,51.98,NNW,1023.6
4.4,64.4,23.0,,Yes,9.0,9.0,No,,1018.0,NNW,74.0,1.2,94.0,,59.72,4.0,2009-06-22,65.66,Williamtown,56.3,NNW,1019.8
,66.38,0.2,,No,,15.0,No,,,NW,58.0,1.4,92.0,,51.620000000000005,2.0,2009-06-23,68.18,Williamtown,45.32,,1019.6
8.0,64.22,0.0,NW,No,7.0,11.0,No,,1011.5,WNW,62.0,1.6,89.0,33.0,50.54,3.0,2009-06-24,65.48,Williamtown,44.239999999999995,NNE,1015.7
7.3,63.14,0.0,W,No,28.0,15.0,No,,1012.0,WNW,43.0,0.8,63.0,48.0,51.8,6.0,2009-06-25,63.86,Williamtown,41.72,WNW,1015.6
8.2,64.04,0.0,W,No,17.0,11.0,No,5.0,1008.9,WNW,38.0,2.0,79.0,26.0,52.16,1.0,2009-06-26,65.66,Williamtown,39.56,W,1012.7
1.1,61.88,0.0,WNW,No,4.0,7.0,No,8.0,1004.6,NW,64.0,1.8,86.0,19.0,52.34,7.0,2009-06-27,62.059999999999995,Williamtown,45.86,WSW,1007.8
6.6,61.519999999999996,0.0,WNW,No,24.0,28.0,No,5.0,1004.7,WNW,59.0,0.8,83.0,39.0,55.22,3.0,2009-06-28,65.48,Williamtown,44.96,WNW,1006.3
9.5,65.84,0.0,WNW,No,28.0,33.0,No,,1011.2,WNW,44.0,3.0,62.0,48.0,55.4,1.0,2009-06-29,66.38,Williamtown,49.46,WNW,1013.2
2.5,63.5,0.0,NW,No,11.0,17.0,No,,1009.8,NW,70.0,3.0,75.0,30.0,55.76,7.0,2009-06-30,65.3,Williamtown,47.3,NNE,1014.5
8.3,70.34,0.0,WNW,No,41.0,2.0,No,,1004.5,ENE,24.0,1.4,67.0,63.0,59.9,0.0,2009-07-01,71.42,Williamtown,41.9,WNW,1006.2
9.4,65.3,0.0,WNW,No,35.0,30.0,No,2.0,1006.9,NW,33.0,7.0,39.0,70.0,58.459999999999994,2.0,2009-07-02,66.38,Williamtown,49.28,WNW,1009.3
8.9,61.519999999999996,0.0,WNW,No,37.0,35.0,No,4.0,1003.5,WNW,31.0,7.6,46.0,67.0,55.4,1.0,2009-07-03,62.959999999999994,Williamtown,53.24,W,1004.7
1.7,62.42,0.0,W,No,26.0,30.0,No,,1011.0,WNW,37.0,6.8,54.0,54.0,52.16,0.0,2009-07-04,62.78,Williamtown,46.22,WNW,1012.6
9.4,60.62,0.0,WNW,No,22.0,26.0,No,5.0,1016.0,WNW,32.0,5.0,64.0,48.0,54.5,5.0,2009-07-05,63.32,Williamtown,48.2,SSW,1016.0
3.5,56.66,0.0,NW,No,6.0,11.0,Yes,6.0,1017.3,NW,59.0,3.4,90.0,31.0,43.34,6.0,2009-07-06,59.72,Williamtown,33.98,N,1020.5
0.0,54.14,4.8,WNW,Yes,7.0,11.0,Yes,6.0,1022.6,WNW,92.0,0.6,95.0,24.0,48.56,7.0,2009-07-07,55.04,Williamtown,43.16,NW,1023.3
7.3,60.62,9.8,ESE,Yes,15.0,13.0,Yes,4.0,1026.8,NW,55.0,0.4,92.0,37.0,50.72,4.0,2009-07-08,62.6,Williamtown,42.980000000000004,ESE,1028.7
5.6,62.059999999999995,3.2,E,Yes,22.0,9.0,Yes,5.0,1027.0,WNW,55.0,1.8,95.0,33.0,49.1,5.0,2009-07-09,62.959999999999994,Williamtown,42.8,SE,1029.4
8.1,62.059999999999995,1.4,ESE,Yes,22.0,11.0,No,2.0,1023.5,WNW,59.0,1.4,94.0,33.0,51.44,2.0,2009-07-10,64.04,Williamtown,44.42,SE,1026.5
5.4,60.440000000000005,1.0,NW,No,11.0,19.0,No,6.0,1018.1,WNW,54.0,1.6,98.0,28.0,47.84,7.0,2009-07-11,62.6,Williamtown,41.9,ESE,1022.1
3.5,59.18,0.0,NW,No,7.0,13.0,No,6.0,1011.0,NW,76.0,1.4,96.0,43.0,48.56,6.0,2009-07-12,61.34,Williamtown,40.64,NW,1015.5
1.4,60.62,0.0,WNW,No,28.0,28.0,No,7.0,1006.1,NW,57.0,1.0,71.0,43.0,59.0,6.0,2009-07-13,61.7,Williamtown,48.56,NW,1008.1
8.2,59.9,0.0,WNW,No,30.0,13.0,No,2.0,1005.2,WNW,44.0,2.8,71.0,56.0,54.86,1.0,2009-07-14,62.959999999999994,Williamtown,39.92,WNW,1008.4
5.6,58.28,0.0,WNW,No,11.0,15.0,No,6.0,1008.1,WNW,52.0,2.6,84.0,37.0,47.66,6.0,2009-07-15,61.519999999999996,Williamtown,36.68,NW,1009.9
0.8,55.22,0.2,WNW,No,13.0,28.0,Yes,7.0,1009.9,WNW,73.0,1.4,84.0,39.0,50.54,6.0,2009-07-16,55.76,Williamtown,43.519999999999996,W,1011.7
3.1,59.18,18.8,S,Yes,30.0,15.0,Yes,6.0,1018.1,WSW,67.0,2.2,97.0,48.0,49.46,7.0,2009-07-17,62.059999999999995,Williamtown,48.2,SSW,1018.5
9.8,62.959999999999994,1.2,WNW,Yes,9.0,15.0,No,4.0,1018.7,NW,51.0,1.4,86.0,26.0,50.18,1.0,2009-07-18,64.4,Williamtown,43.34,NW,1022.8
9.8,64.4,0.0,WNW,No,24.0,22.0,No,0.0,1019.8,W,39.0,2.2,74.0,50.0,51.26,2.0,2009-07-19,65.12,Williamtown,37.22,W,1021.6
9.9,66.56,0.0,,No,9.0,17.0,No,0.0,1021.3,NW,35.0,2.8,65.0,,51.44,0.0,2009-07-20,67.46,Williamtown,38.12,N,1025.5
9.4,69.25999999999999,0.0,,No,7.0,4.0,No,3.0,1016.3,NW,43.0,2.6,86.0,,50.72,1.0,2009-07-21,70.52,Williamtown,36.5,N,1022.0
7.7,74.12,0.0,WNW,No,30.0,9.0,Yes,2.0,1007.5,NNE,41.0,1.8,73.0,63.0,61.16,6.0,2009-07-22,75.56,Williamtown,50.18,NW,1012.5
8.5,63.5,4.6,WNW,Yes,26.0,30.0,Yes,4.0,1013.4,WNW,38.0,5.6,67.0,48.0,58.82,0.0,2009-07-23,66.56,Williamtown,51.620000000000005,WSW,1012.1
3.4,58.64,2.4,SSW,Yes,15.0,13.0,No,8.0,1024.5,W,65.0,3.2,81.0,31.0,51.620000000000005,4.0,2009-07-24,60.8,Williamtown,47.120000000000005,SSW,1025.3
9.9,64.4,0.2,WNW,No,9.0,17.0,No,0.0,1021.9,WNW,48.0,1.8,93.0,30.0,46.94,2.0,2009-07-25,65.3,Williamtown,36.32,N,1026.3
0.2,55.94,0.0,NW,No,0.0,9.0,Yes,7.0,1014.3,NW,88.0,1.8,87.0,24.0,48.92,7.0,2009-07-26,56.3,Williamtown,43.16,,1019.7
9.6,63.32,2.6,WNW,Yes,26.0,26.0,No,2.0,1015.5,WNW,42.0,0.4,79.0,37.0,50.54,3.0,2009-07-27,64.4,Williamtown,45.14,WNW,1016.3
10.0,63.32,0.0,WNW,No,24.0,31.0,No,1.0,1020.1,WNW,44.0,4.4,63.0,48.0,51.620000000000005,0.0,2009-07-28,64.58,Williamtown,44.42,W,1023.2
9.8,63.5,0.0,WNW,No,9.0,26.0,No,2.0,1022.3,WNW,60.0,3.2,68.0,39.0,52.16,0.0,2009-07-29,65.48,Williamtown,39.92,W,1024.2
10.0,64.4,0.0,WNW,No,28.0,17.0,No,1.0,1019.6,WNW,39.0,2.0,71.0,37.0,51.620000000000005,1.0,2009-07-30,65.12,Williamtown,42.08,WNW,1024.7
8.3,65.12,0.0,WNW,No,37.0,26.0,No,3.0,1018.2,WNW,43.0,3.4,62.0,50.0,55.94,2.0,2009-07-31,66.2,Williamtown,43.519999999999996,WNW,1020.6
10.1,63.68,0.0,WNW,No,20.0,22.0,No,0.0,1021.4,WNW,40.0,4.8,65.0,39.0,53.42,0.0,2009-08-01,64.75999999999999,Williamtown,42.44,NW,1025.7
10.2,64.94,0.0,WNW,No,11.0,17.0,No,0.0,1022.8,WNW,41.0,3.4,71.0,30.0,50.0,0.0,2009-08-02,65.48,Williamtown,39.92,NNW,1027.9
10.1,67.82,0.0,WNW,No,24.0,33.0,No,2.0,1019.5,WNW,36.0,2.6,58.0,57.0,57.02,1.0,2009-08-03,68.0,Williamtown,37.94,WNW,1021.8
5.5,63.86,0.0,WNW,No,19.0,11.0,No,6.0,1017.7,WNW,42.0,3.0,75.0,33.0,51.620000000000005,8.0,2009-08-04,66.38,Williamtown,41.9,WNW,1022.0
8.4,64.94,0.0,WNW,No,6.0,20.0,No,6.0,1020.2,WNW,42.0,2.2,66.0,30.0,51.26,5.0,2009-08-05,65.66,Williamtown,39.38,WSW,1022.4
9.8,65.3,0.0,ESE,No,13.0,11.0,No,5.0,1019.2,NW,54.0,2.6,84.0,24.0,49.1,1.0,2009-08-06,68.0,Williamtown,35.78,ESE,1023.6
10.2,72.5,0.0,,No,30.0,11.0,No,4.0,1010.5,NW,30.0,1.8,83.0,,54.14,6.0,2009-08-07,74.84,Williamtown,38.839999999999996,NW,1017.3
9.1,60.440000000000005,0.0,,No,22.0,24.0,No,3.0,1019.9,SW,49.0,4.2,44.0,,53.6,3.0,2009-08-08,61.519999999999996,Williamtown,40.64,S,1022.8
8.8,60.08,0.0,WNW,No,13.0,20.0,No,6.0,1017.3,NW,52.0,3.2,70.0,28.0,48.2,3.0,2009-08-09,64.22,Williamtown,39.2,ESE,1020.1
6.9,64.58,0.0,NE,No,13.0,9.0,No,7.0,1016.9,NW,35.0,2.0,83.0,31.0,49.82,7.0,2009-08-10,67.64,Williamtown,34.16,NE,1019.5
2.7,64.58,0.0,W,No,22.0,9.0,No,3.0,1011.9,N,61.0,3.0,69.0,37.0,57.02,7.0,2009-08-11,65.3,Williamtown,48.92,NE,1016.3
8.7,67.64,0.4,WNW,No,19.0,20.0,No,5.0,1009.2,WNW,30.0,1.0,54.0,37.0,56.84,1.0,2009-08-12,71.24000000000001,Williamtown,44.42,WNW,1013.1
10.3,69.44,0.0,WNW,No,17.0,22.0,No,1.0,1011.3,WNW,32.0,3.8,53.0,35.0,56.3,0.0,2009-08-13,69.98,Williamtown,40.28,NW,1014.8
10.5,64.75999999999999,0.0,WNW,No,13.0,22.0,No,2.0,1016.2,WNW,53.0,3.8,57.0,31.0,57.2,1.0,2009-08-14,68.0,Williamtown,45.14,SE,1018.8
10.6,69.08,0.0,W,No,13.0,19.0,No,0.0,1016.3,WNW,36.0,3.6,59.0,39.0,55.58,0.0,2009-08-15,70.16,Williamtown,42.08,WSW,1019.9
10.5,74.84,0.0,N,No,11.0,13.0,No,1.0,1011.0,WNW,32.0,3.0,64.0,22.0,55.58,0.0,2009-08-16,75.92,Williamtown,36.86,N,1017.1
10.4,66.92,0.0,,No,20.0,19.0,No,1.0,1013.2,SSE,50.0,3.4,57.0,,68.54,1.0,2009-08-17,70.88,Williamtown,47.84,SE,1013.1
10.5,62.959999999999994,0.0,,No,17.0,20.0,No,1.0,1025.6,WNW,50.0,4.4,42.0,,54.5,2.0,2009-08-18,65.3,Williamtown,41.36,SE,1027.9
9.1,64.94,0.0,ESE,No,20.0,11.0,No,1.0,1023.1,WNW,54.0,2.8,81.0,30.0,53.6,1.0,2009-08-19,67.64,Williamtown,34.7,ESE,1027.8
4.1,72.32,0.0,WNW,No,13.0,9.0,No,2.0,1014.3,NW,34.0,3.2,82.0,19.0,54.14,7.0,2009-08-20,73.94,Williamtown,41.18,NNE,1019.8
6.4,70.34,0.0,W,No,11.0,9.0,No,6.0,1003.7,NNW,58.0,3.0,59.0,70.0,60.980000000000004,1.0,2009-08-21,76.46,Williamtown,42.08,NNE,1011.1
4.9,66.2,0.0,WNW,No,19.0,11.0,No,3.0,1010.6,SW,52.0,3.8,68.0,41.0,60.980000000000004,7.0,2009-08-22,67.1,Williamtown,57.379999999999995,ESE,1012.1
9.9,80.24000000000001,0.0,ENE,No,15.0,2.0,No,3.0,1007.5,NW,40.0,3.6,69.0,24.0,64.22,5.0,2009-08-23,80.78,Williamtown,51.98,NE,1012.4
10.0,82.04,0.0,WNW,No,20.0,11.0,No,,1004.7,WSW,27.0,3.8,63.0,41.0,69.08,3.0,2009-08-24,85.82,Williamtown,52.879999999999995,WSW,1006.5
10.5,69.44,0.0,WNW,No,44.0,37.0,No,2.0,1007.1,W,13.0,6.6,23.0,76.0,67.46,3.0,2009-08-25,70.34,Williamtown,56.48,WNW,1007.4
10.9,71.96,0.0,WNW,No,35.0,41.0,No,0.0,1012.1,WNW,14.0,11.2,29.0,70.0,62.6,0.0,2009-08-26,72.32,Williamtown,55.4,WNW,1014.1
10.9,75.02,0.0,WNW,No,15.0,17.0,No,0.0,1014.1,WNW,22.0,9.6,34.0,48.0,62.78,0.0,2009-08-27,76.28,Williamtown,47.66,NNW,1018.7
9.9,78.44,0.0,WNW,No,15.0,17.0,No,1.0,1012.8,WNW,14.0,7.8,33.0,31.0,62.42,0.0,2009-08-28,78.62,Williamtown,43.7,W,1017.2
4.5,80.42,0.6,NW,No,17.0,6.0,No,5.0,1000.0,NE,43.0,6.4,83.0,78.0,57.379999999999995,7.0,2009-08-29,83.12,Williamtown,52.34,NW,1009.4
10.5,68.54,0.0,WSW,No,37.0,41.0,No,0.0,1010.5,W,20.0,8.0,25.0,72.0,65.12,2.0,2009-08-30,69.8,Williamtown,56.84,WNW,1011.1
11.1,67.64,0.0,WNW,No,30.0,26.0,No,0.0,1014.7,WNW,26.0,9.0,39.0,48.0,57.02,0.0,2009-08-31,69.08,Williamtown,41.36,WNW,1018.8
10.9,67.1,0.0,WNW,No,20.0,26.0,No,1.0,1019.1,WNW,39.0,5.6,43.0,37.0,59.540000000000006,1.0,2009-09-01,71.24000000000001,Williamtown,45.14,ESE,1022.2
10.5,66.2,0.0,ESE,No,24.0,11.0,No,1.0,1020.8,NW,57.0,4.0,67.0,33.0,56.84,1.0,2009-09-02,67.64,Williamtown,40.28,ESE,1024.1
4.9,71.06,0.0,N,No,11.0,6.0,Yes,8.0,1016.7,N,48.0,4.2,71.0,33.0,62.6,5.0,2009-09-03,74.66,Williamtown,44.06,NNE,1020.8
4.9,72.32,7.4,WNW,Yes,26.0,11.0,Yes,6.0,1011.5,NNW,48.0,3.0,96.0,48.0,58.1,7.0,2009-09-04,75.38,Williamtown,56.48,NW,1016.0
,65.84,8.2,WNW,Yes,19.0,15.0,No,,1014.8,SW,37.0,4.8,57.0,67.0,62.24,2.0,2009-09-05,69.25999999999999,Williamtown,52.879999999999995,SE,1015.5
10.2,66.38,0.0,SE,No,22.0,15.0,No,,1014.1,NW,53.0,,67.0,37.0,56.48,,2009-09-06,68.18,Williamtown,42.980000000000004,E,1018.7
0.5,62.42,0.0,N,No,26.0,9.0,No,6.0,1003.4,NNW,67.0,10.0,89.0,69.0,55.04,7.0,2009-09-07,64.4,Williamtown,51.44,N,1009.4
8.1,68.72,0.2,WNW,No,17.0,26.0,No,6.0,1007.1,WNW,34.0,1.0,46.0,43.0,61.519999999999996,1.0,2009-09-08,70.34,Williamtown,48.379999999999995,NW,1009.1
10.3,68.54,0.0,NW,No,35.0,30.0,No,4.0,1008.9,WNW,30.0,4.2,48.0,54.0,60.62,1.0,2009-09-09,70.88,Williamtown,49.46,WNW,1011.5
11.1,71.78,0.0,WNW,No,30.0,26.0,No,,1013.6,WNW,23.0,7.4,47.0,44.0,60.440000000000005,0.0,2009-09-10,71.96,Williamtown,47.66,W,1016.5
11.0,69.44,0.0,WNW,No,19.0,26.0,No,,1019.5,WNW,36.0,6.6,46.0,31.0,59.72,0.0,2009-09-11,73.75999999999999,Williamtown,44.78,ESE,1022.9
11.0,83.66,0.0,WNW,No,11.0,19.0,No,,1019.7,NW,17.0,,38.0,39.0,63.32,,2009-09-12,84.38000000000001,Williamtown,39.2,N,1023.6
11.0,86.36,0.0,WNW,No,26.0,13.0,No,0.0,1017.1,NNW,15.0,9.8,45.0,41.0,66.92,0.0,2009-09-13,87.61999999999999,Williamtown,42.8,WNW,1021.0
9.5,66.2,0.0,SSW,No,31.0,19.0,No,7.0,1020.1,W,70.0,7.0,29.0,57.0,75.56,1.0,2009-09-14,80.96,Williamtown,47.66,SSE,1019.5
6.2,71.78,0.0,SE,No,24.0,9.0,No,8.0,1015.7,NE,65.0,4.2,72.0,33.0,68.18,6.0,2009-09-15,73.58,Williamtown,58.1,E,1020.5
3.1,71.06,0.0,SSW,No,17.0,20.0,No,4.0,1018.5,SSW,73.0,3.4,88.0,30.0,65.3,7.0,2009-09-16,72.68,Williamtown,55.58,SSE,1021.7
7.1,90.5,0.0,WNW,No,31.0,9.0,No,6.0,1011.9,NW,20.0,3.0,99.0,37.0,61.88,5.0,2009-09-17,90.86,Williamtown,53.78,WNW,1018.8
9.4,69.98,0.0,SSE,No,33.0,28.0,No,1.0,1017.3,W,59.0,7.0,49.0,43.0,72.32,1.0,2009-09-18,76.46,Williamtown,61.88,SSE,1017.6
10.0,69.08,0.0,,No,22.0,7.0,No,3.0,1013.0,SSE,64.0,5.6,65.0,,66.02,2.0,2009-09-19,69.98,Williamtown,50.0,E,1019.0
11.3,78.98,0.0,,No,19.0,15.0,Yes,3.0,1010.6,NW,31.0,4.6,48.0,,69.25999999999999,1.0,2009-09-20,81.86,Williamtown,50.54,ESE,1015.2
5.9,65.66,1.2,S,Yes,9.0,20.0,No,7.0,1011.8,S,71.0,6.4,70.0,35.0,67.28,5.0,2009-09-21,71.96,Williamtown,52.7,ESE,1014.6
5.7,81.14,0.0,WNW,No,28.0,13.0,Yes,4.0,1001.5,WNW,38.0,3.2,59.0,61.0,71.06,1.0,2009-09-22,84.56,Williamtown,55.04,NW,1004.9
0.1,66.38,3.2,WNW,Yes,61.0,54.0,No,0.0,1000.2,WNW,36.0,7.8,31.0,102.0,62.78,8.0,2009-09-23,67.82,Williamtown,62.6,WNW,1000.3
11.1,74.84,0.0,WNW,No,41.0,35.0,No,1.0,1009.1,WNW,22.0,11.4,38.0,63.0,66.2,1.0,2009-09-24,76.46,Williamtown,55.58,WNW,1012.8
11.1,80.42,0.0,WNW,No,26.0,17.0,No,0.0,1008.2,NW,15.0,8.4,42.0,43.0,65.66,0.0,2009-09-25,81.14,Williamtown,44.6,NW,1015.0
6.3,69.25999999999999,0.0,WNW,No,46.0,41.0,No,2.0,1004.6,WNW,11.0,10.0,29.0,81.0,66.56,7.0,2009-09-26,72.14,Williamtown,51.44,W,1004.4
11.4,63.68,0.0,WNW,No,54.0,44.0,No,1.0,1004.6,WNW,16.0,13.2,33.0,78.0,56.48,1.0,2009-09-27,66.92,Williamtown,49.64,WNW,1008.2
9.3,64.58,0.0,WNW,No,19.0,35.0,No,4.0,1005.0,WNW,38.0,11.0,34.0,57.0,60.26,0.0,2009-09-28,71.78,Williamtown,50.18,SSE,1008.0
11.0,67.82,0.0,,No,24.0,31.0,No,1.0,1011.1,W,43.0,6.0,40.0,,63.32,1.0,2009-09-29,71.78,Williamtown,47.48,SE,1014.3
11.1,80.6,0.0,WNW,No,15.0,17.0,No,2.0,1013.1,NW,12.0,5.6,58.0,33.0,63.5,2.0,2009-09-30,81.5,Williamtown,41.72,NNW,1018.4
11.4,90.68,0.0,W,No,17.0,13.0,No,0.0,1008.2,NW,5.0,6.8,25.0,50.0,71.96,1.0,2009-10-01,94.46000000000001,Williamtown,39.74,NW,1015.2
3.2,69.44,0.0,SSW,No,26.0,26.0,Yes,6.0,1007.3,SSW,64.0,8.0,64.0,41.0,69.98,7.0,2009-10-02,72.68,Williamtown,48.02,SE,1012.7
0.1,58.64,1.8,SSW,Yes,26.0,28.0,Yes,8.0,1012.3,SW,97.0,1.8,97.0,44.0,61.16,7.0,2009-10-03,62.6,Williamtown,55.58,S,1009.6
0.0,57.379999999999995,14.4,ESE,Yes,11.0,15.0,Yes,7.0,1019.1,ESE,96.0,1.8,62.0,35.0,62.059999999999995,7.0,2009-10-04,66.02,Williamtown,57.56,NE,1019.8
4.5,66.56,4.6,SW,Yes,20.0,2.0,Yes,6.0,1016.5,ESE,65.0,1.8,89.0,35.0,60.08,7.0,2009-10-05,68.36,Williamtown,53.42,SE,1019.2
9.8,66.02,4.2,SSE,Yes,26.0,19.0,No,2.0,1016.7,WNW,61.0,5.0,77.0,33.0,59.36,1.0,2009-10-06,69.25999999999999,Williamtown,48.379999999999995,SSE,1019.5
9.1,68.0,0.0,W,No,30.0,19.0,No,2.0,1011.4,W,14.0,4.4,80.0,59.0,59.36,5.0,2009-10-07,69.08,Williamtown,49.1,W,1013.9
4.5,61.88,0.0,SSW,No,50.0,31.0,Yes,5.0,1018.3,SW,51.0,8.4,51.0,78.0,56.3,7.0,2009-10-08,64.75999999999999,Williamtown,50.54,SSW,1016.4
1.9,54.32,3.8,S,Yes,28.0,22.0,Yes,7.0,1024.7,SW,94.0,6.8,76.0,50.0,54.68,6.0,2009-10-09,62.059999999999995,Williamtown,47.66,SSE,1024.6
6.4,62.059999999999995,20.0,SSE,Yes,26.0,11.0,Yes,6.0,1026.3,W,74.0,3.4,86.0,33.0,55.4,7.0,2009-10-10,65.48,Williamtown,49.64,ESE,1028.8
6.9,66.92,17.4,SE,Yes,31.0,4.0,Yes,3.0,1018.5,SE,46.0,5.4,85.0,43.0,56.84,4.0,2009-10-11,69.8,Williamtown,42.620000000000005,ESE,1024.5
7.3,71.6,7.0,WNW,Yes,13.0,9.0,Yes,7.0,1006.3,NNW,61.0,3.8,77.0,28.0,60.08,1.0,2009-10-12,74.84,Williamtown,44.6,ESE,1012.4
8.9,78.08,2.4,WNW,Yes,50.0,33.0,No,2.0,999.1,WNW,21.0,4.0,47.0,70.0,68.18,0.0,2009-10-13,79.7,Williamtown,53.42,WNW,1002.7
8.5,72.5,0.2,WNW,No,37.0,30.0,No,7.0,1000.1,WNW,23.0,11.4,33.0,83.0,68.0,0.0,2009-10-14,76.82,Williamtown,51.26,W,1002.5
10.8,76.28,0.0,WNW,No,35.0,31.0,No,4.0,1006.5,WNW,20.0,12.2,37.0,61.0,66.74000000000001,1.0,2009-10-15,77.72,Williamtown,53.24,WNW,1009.6
