Rainfall,Pressure9am,Cloud3pm,Humidity3pm,Sunshine,Temp9amC,MinTempC,WindSpeed3pm,Date,Temp3pmC,Cloud9am,WindDir9am,Humidity9am,Pressure3pm,MaxTempC,WindSpeed9am,WindDir3pm,RainToday,RainTomorrow,Evaporation,WindGustSpeed,WindGustDir,Location
10.8,1011.4,8.0,96.0,0.8,9.2,6.2,22.0,2009-04-27,10.2,8.0,NNW,90.0,1011.9,11.7,13.0,SSW,Yes,Yes,1.8,31.0,WNW,MountGambier
2.8,1022.8,7.0,48.0,3.4,10.5,4.3,15.0,2009-04-28,12.5,6.0,WSW,69.0,1022.6,13.3,9.0,SSW,Yes,No,1.4,28.0,SSW,MountGambier
0.0,1024.2,1.0,45.0,7.0,8.8,4.5,9.0,2009-04-29,14.0,7.0,NNE,77.0,1022.2,14.6,11.0,E,No,No,1.6,20.0,N,MountGambier
0.0,1022.1,6.0,55.0,8.7,8.9,2.1,24.0,2009-04-30,17.3,3.0,N,72.0,1018.4,17.8,19.0,NNW,No,Yes,1.4,41.0,N,MountGambier
3.2,1023.3,3.0,64.0,4.6,11.4,8.9,19.0,2009-05-01,14.4,7.0,NNW,96.0,1022.9,15.8,9.0,SW,Yes,No,2.4,28.0,N,MountGambier
0.0,1028.4,5.0,66.0,6.9,11.5,4.8,19.0,2009-05-02,15.9,1.0,NNW,77.0,1026.7,17.7,15.0,WSW,No,No,1.6,33.0,W,MountGambier
0.2,1029.5,7.0,73.0,5.0,11.4,7.0,17.0,2009-05-03,15.8,5.0,N,95.0,1028.1,17.1,11.0,W,No,No,0.8,26.0,WSW,MountGambier
0.2,1032.2,4.0,68.0,4.1,13.3,10.8,15.0,2009-05-04,16.5,8.0,SSW,96.0,1031.2,16.7,13.0,S,No,No,1.0,30.0,S,MountGambier
0.2,1033.0,2.0,59.0,5.9,9.7,5.6,11.0,2009-05-05,16.5,8.0,NE,93.0,1029.9,16.7,7.0,S,No,No,1.2,17.0,S,MountGambier
0.0,1030.0,8.0,96.0,2.9,10.8,4.0,11.0,2009-05-06,12.7,5.0,,96.0,1028.4,15.6,0.0,W,No,Yes,1.0,30.0,WSW,MountGambier
1.4,1030.3,7.0,78.0,3.5,13.2,10.0,20.0,2009-05-07,15.5,7.0,W,97.0,1029.4,17.0,13.0,SSW,Yes,No,0.8,30.0,SSW,MountGambier
0.6,1033.4,8.0,74.0,1.3,11.8,8.4,20.0,2009-05-08,14.3,7.0,SSW,88.0,1031.2,15.4,9.0,SSE,No,No,0.8,28.0,SSE,MountGambier
0.4,1030.1,7.0,75.0,1.8,12.4,7.3,15.0,2009-05-09,14.7,8.0,,98.0,1027.4,15.2,0.0,SSE,No,No,0.8,30.0,S,MountGambier
0.8,1027.3,8.0,86.0,0.9,13.0,10.5,13.0,2009-05-10,13.1,6.0,S,86.0,1024.9,14.2,13.0,SSE,No,No,0.8,24.0,S,MountGambier
0.0,1025.7,5.0,70.0,4.0,9.0,4.7,13.0,2009-05-11,15.0,6.0,,97.0,1024.0,16.5,0.0,S,No,No,0.6,26.0,S,MountGambier
0.0,1024.2,7.0,69.0,4.6,11.9,5.4,19.0,2009-05-12,15.4,7.0,NW,79.0,1021.0,16.4,9.0,W,No,No,1.2,26.0,W,MountGambier
0.6,1018.0,7.0,88.0,4.6,11.5,9.1,19.0,2009-05-13,12.7,7.0,WNW,91.0,1015.5,15.8,15.0,WNW,No,Yes,0.8,41.0,W,MountGambier
2.4,1013.9,7.0,71.0,4.4,12.8,10.5,28.0,2009-05-14,14.6,8.0,W,81.0,1011.6,16.1,19.0,WNW,Yes,Yes,1.4,56.0,WNW,MountGambier
3.6,1010.3,8.0,84.0,0.5,15.0,12.5,31.0,2009-05-15,14.3,7.0,WNW,83.0,1009.0,16.8,30.0,WNW,Yes,Yes,1.4,65.0,WNW,MountGambier
2.4,1015.2,7.0,64.0,1.7,12.7,12.2,22.0,2009-05-16,13.5,8.0,WSW,68.0,1017.4,15.1,20.0,WSW,Yes,Yes,1.0,46.0,W,MountGambier
2.2,1023.1,7.0,90.0,1.5,11.6,7.9,22.0,2009-05-17,13.8,8.0,NW,90.0,1021.7,16.0,7.0,SSW,Yes,No,1.2,33.0,SSW,MountGambier
0.8,1025.0,8.0,75.0,0.1,11.3,8.2,9.0,2009-05-18,12.7,8.0,WSW,95.0,1022.0,13.1,9.0,SE,No,No,0.8,15.0,E,MountGambier
0.0,1019.7,7.0,70.0,7.0,9.5,4.9,11.0,2009-05-19,16.4,6.0,ESE,89.0,1017.6,16.8,9.0,ENE,No,No,0.4,22.0,NE,MountGambier
0.0,1021.9,6.0,72.0,4.7,13.4,9.4,9.0,2009-05-20,18.5,7.0,ENE,88.0,1021.2,18.9,7.0,S,No,No,0.8,28.0,NNE,MountGambier
0.0,1025.4,1.0,48.0,9.5,12.9,6.7,7.0,2009-05-21,20.2,1.0,ESE,86.0,1022.9,20.6,11.0,E,No,No,0.8,13.0,ESE,MountGambier
0.0,1022.9,1.0,40.0,9.4,12.4,5.8,30.0,2009-05-22,20.2,1.0,N,73.0,1017.9,20.4,13.0,NE,No,No,1.6,43.0,NE,MountGambier
0.0,1015.4,7.0,52.0,3.5,14.2,12.3,30.0,2009-05-23,19.2,7.0,NE,69.0,1012.4,20.4,31.0,NNE,No,No,4.0,59.0,NNE,MountGambier
0.0,1016.5,8.0,74.0,0.0,16.5,14.2,20.0,2009-05-24,17.5,8.0,NNE,70.0,1015.2,17.7,28.0,NE,No,Yes,2.8,37.0,NNE,MountGambier
5.6,1015.1,7.0,80.0,0.6,13.3,12.7,13.0,2009-05-25,16.1,8.0,NE,98.0,1014.0,16.2,13.0,WNW,Yes,No,1.2,31.0,W,MountGambier
1.0,1021.7,7.0,86.0,4.5,11.0,6.8,15.0,2009-05-26,12.9,5.0,NNW,89.0,1021.3,15.9,15.0,W,No,Yes,0.6,33.0,SW,MountGambier
2.4,1024.4,7.0,78.0,3.9,12.0,7.2,17.0,2009-05-27,12.4,2.0,WNW,92.0,1024.0,14.2,7.0,S,Yes,No,1.0,33.0,SSW,MountGambier
0.4,1028.2,7.0,64.0,5.5,11.7,8.4,20.0,2009-05-28,14.1,6.0,SE,74.0,1027.5,14.6,9.0,SSE,No,No,0.6,35.0,S,MountGambier
1.0,1029.9,7.0,59.0,4.9,11.2,8.1,17.0,2009-05-29,15.7,8.0,SSE,84.0,1028.4,16.0,7.0,ESE,No,No,0.8,31.0,SE,MountGambier
0.0,1032.7,3.0,68.0,9.1,8.8,3.9,22.0,2009-05-30,13.6,1.0,SE,89.0,1030.8,14.6,7.0,E,No,No,1.4,43.0,E,MountGambier
0.2,1032.9,7.0,51.0,8.3,8.0,4.8,15.0,2009-05-31,16.5,2.0,NE,91.0,1029.6,16.5,7.0,ENE,No,No,1.2,26.0,ENE,MountGambier
0.6,1029.2,8.0,93.0,0.0,9.4,7.8,15.0,2009-06-01,12.0,8.0,,94.0,1027.4,12.1,0.0,ESE,No,Yes,1.2,24.0,ESE,MountGambier
2.0,1028.2,8.0,79.0,0.6,11.0,9.4,17.0,2009-06-02,14.3,8.0,ESE,89.0,1025.1,14.8,15.0,ESE,Yes,No,1.2,28.0,ESE,MountGambier
0.2,1021.6,8.0,84.0,0.0,10.8,8.9,0.0,2009-06-03,13.6,7.0,ENE,94.0,1018.3,13.7,7.0,,No,No,0.2,15.0,NW,MountGambier
0.2,1018.7,7.0,74.0,7.3,8.0,7.0,15.0,2009-06-04,14.4,3.0,N,94.0,1016.1,15.1,15.0,N,No,No,0.4,26.0,NNW,MountGambier
0.0,1016.8,7.0,69.0,5.4,10.4,6.8,9.0,2009-06-05,15.5,6.0,NNE,95.0,1014.3,15.7,13.0,NE,No,Yes,0.8,22.0,N,MountGambier
1.2,1010.6,8.0,94.0,0.0,9.8,8.7,13.0,2009-06-06,10.2,8.0,NE,95.0,1007.1,10.8,15.0,NE,Yes,Yes,1.0,33.0,ENE,MountGambier
4.2,1006.0,7.0,87.0,3.3,9.4,5.6,6.0,2009-06-07,12.1,7.0,NNW,99.0,1005.5,14.1,6.0,SSW,Yes,Yes,1.0,30.0,WNW,MountGambier
14.2,1008.4,2.0,60.0,3.4,8.0,6.4,28.0,2009-06-08,11.6,8.0,W,95.0,1008.2,11.8,20.0,W,Yes,Yes,0.8,44.0,WSW,MountGambier
13.0,1009.4,2.0,68.0,5.4,9.9,5.9,31.0,2009-06-09,9.6,2.0,WSW,64.0,1012.1,11.4,28.0,SW,Yes,Yes,0.6,63.0,SW,MountGambier
2.6,1023.7,6.0,61.0,4.8,7.7,4.9,11.0,2009-06-10,10.3,5.0,WNW,81.0,1023.8,12.2,9.0,SW,Yes,No,1.2,37.0,SW,MountGambier
0.0,1025.4,4.0,59.0,3.7,8.3,6.8,17.0,2009-06-11,10.9,7.0,N,75.0,1022.3,12.1,17.0,N,No,No,1.2,35.0,N,MountGambier
0.0,1018.2,8.0,65.0,2.4,7.2,5.2,26.0,2009-06-12,10.8,7.0,NNE,73.0,1013.4,11.3,19.0,NNE,No,Yes,1.6,52.0,NNE,MountGambier
1.4,1006.5,7.0,68.0,3.4,7.7,6.5,30.0,2009-06-13,12.0,7.0,NNE,82.0,1003.3,13.2,24.0,N,Yes,Yes,2.2,48.0,NNE,MountGambier
8.2,1005.8,7.0,80.0,4.8,9.5,7.7,22.0,2009-06-14,11.9,3.0,NE,90.0,1006.1,13.2,17.0,NE,Yes,No,2.0,31.0,N,MountGambier
0.2,1014.2,1.0,62.0,8.9,6.8,3.7,11.0,2009-06-15,15.3,1.0,,97.0,1016.0,16.0,,S,No,No,0.4,15.0,SSW,MountGambier
0.2,1024.1,1.0,85.0,6.5,3.5,1.2,0.0,2009-06-16,12.3,0.0,NE,98.0,1024.0,15.4,9.0,,No,No,0.6,13.0,NNE,MountGambier
0.2,1028.8,6.0,75.0,6.5,5.3,0.6,7.0,2009-06-17,13.7,5.0,NE,99.0,1027.4,14.5,11.0,NW,No,No,0.8,17.0,NNW,MountGambier
0.4,1029.4,1.0,57.0,8.7,6.3,4.2,17.0,2009-06-18,13.9,1.0,NNE,95.0,1026.9,14.3,11.0,N,No,No,1.0,30.0,N,MountGambier
0.2,1026.6,4.0,62.0,8.4,7.2,5.2,28.0,2009-06-19,14.0,7.0,NNE,91.0,1021.9,14.8,17.0,NNE,No,No,1.2,39.0,NNE,MountGambier
0.0,1014.1,7.0,52.0,3.0,11.8,7.2,33.0,2009-06-20,15.3,7.0,NNE,70.0,1010.0,16.0,31.0,N,No,No,2.0,65.0,N,MountGambier
0.4,1018.0,1.0,59.0,8.2,7.2,3.9,15.0,2009-06-21,16.2,0.0,NE,90.0,1015.5,16.4,13.0,NE,No,No,2.6,22.0,N,MountGambier
0.0,1015.0,1.0,51.0,8.2,11.0,7.1,26.0,2009-06-22,16.0,5.0,NE,86.0,1012.2,16.3,24.0,NNE,No,Yes,0.6,52.0,NE,MountGambier
1.2,1012.0,7.0,53.0,5.1,9.9,7.3,13.0,2009-06-23,12.0,5.0,NNE,87.0,1009.9,14.1,17.0,N,Yes,No,1.4,39.0,NNE,MountGambier
0.0,1012.2,6.0,77.0,6.1,7.4,5.1,13.0,2009-06-24,12.8,7.0,NE,85.0,1011.6,13.9,17.0,NNE,No,Yes,1.4,31.0,N,MountGambier
3.2,1012.4,2.0,74.0,5.2,6.1,5.2,13.0,2009-06-25,14.0,6.0,NNE,100.0,1009.3,14.2,9.0,NNW,Yes,No,1.2,24.0,N,MountGambier
0.2,1007.4,5.0,81.0,5.2,5.8,2.0,9.0,2009-06-26,12.4,7.0,ENE,99.0,1005.7,15.1,11.0,ENE,No,No,0.8,20.0,NE,MountGambier
0.2,1008.4,1.0,59.0,8.4,5.4,1.6,7.0,2009-06-27,15.3,5.0,NW,97.0,1006.1,15.8,4.0,WNW,No,No,0.2,15.0,N,MountGambier
0.2,1003.2,5.0,76.0,2.9,9.5,5.4,28.0,2009-06-28,14.5,7.0,N,93.0,999.8,14.8,22.0,NNW,No,Yes,1.2,46.0,NNW,MountGambier
3.2,1004.0,6.0,73.0,4.5,12.7,9.5,24.0,2009-06-29,15.5,7.0,N,97.0,1000.7,16.2,19.0,N,Yes,Yes,1.0,59.0,N,MountGambier
1.6,989.6,8.0,89.0,0.4,13.4,12.7,26.0,2009-06-30,11.2,7.0,N,84.0,988.3,15.0,28.0,NNW,Yes,Yes,2.6,61.0,NW,MountGambier
35.4,997.1,5.0,64.0,6.4,8.8,7.9,31.0,2009-07-01,12.0,5.0,NNW,91.0,1000.0,14.5,22.0,W,Yes,Yes,0.8,76.0,WNW,MountGambier
9.4,1005.5,7.0,88.0,1.6,9.4,6.6,31.0,2009-07-02,11.4,7.0,NW,90.0,1002.8,11.7,13.0,W,Yes,Yes,1.2,72.0,W,MountGambier
12.0,1015.4,7.0,87.0,5.0,11.0,8.4,20.0,2009-07-03,12.5,7.0,SW,79.0,1016.4,13.1,24.0,SW,Yes,Yes,1.4,54.0,SW,MountGambier
2.6,1021.1,7.0,85.0,2.9,12.0,9.9,26.0,2009-07-04,12.0,7.0,SW,76.0,1020.3,12.7,19.0,SW,Yes,No,0.6,43.0,SSW,MountGambier
0.6,1024.7,7.0,73.0,0.0,9.4,7.1,13.0,2009-07-05,10.4,8.0,S,71.0,1023.4,11.6,9.0,W,No,No,1.0,20.0,S,MountGambier
0.0,1024.8,7.0,87.0,5.0,9.2,6.4,17.0,2009-07-06,10.7,7.0,WNW,75.0,1023.7,12.8,11.0,S,No,No,0.4,30.0,S,MountGambier
0.4,1026.6,6.0,60.0,8.7,6.0,1.3,11.0,2009-07-07,11.7,1.0,NNE,88.0,1023.5,11.9,7.0,NNE,No,No,1.0,26.0,NE,MountGambier
0.0,1026.3,7.0,61.0,8.0,5.4,2.7,22.0,2009-07-08,12.2,6.0,NNE,86.0,1024.4,12.7,17.0,NNE,No,No,0.4,35.0,N,MountGambier
0.0,1026.7,6.0,58.0,8.8,6.8,3.4,22.0,2009-07-09,14.5,5.0,NE,87.0,1022.7,15.2,13.0,NNE,No,No,2.0,43.0,NE,MountGambier
0.0,1017.2,8.0,85.0,0.1,12.6,6.7,30.0,2009-07-10,10.8,8.0,NNE,60.0,1012.1,13.6,37.0,NNE,No,Yes,2.4,63.0,N,MountGambier
18.8,1004.3,8.0,88.0,0.0,11.0,9.7,22.0,2009-07-11,11.2,7.0,N,80.0,1001.5,12.3,30.0,N,Yes,Yes,3.2,63.0,N,MountGambier
22.2,1001.9,7.0,91.0,3.7,9.7,7.9,30.0,2009-07-12,10.1,5.0,NNW,92.0,1001.3,13.7,20.0,WNW,Yes,Yes,0.4,57.0,W,MountGambier
5.2,1003.2,7.0,74.0,4.7,8.1,6.2,11.0,2009-07-13,11.5,7.0,NE,97.0,1002.5,12.3,6.0,W,Yes,No,0.8,41.0,WNW,MountGambier
1.0,1003.5,7.0,92.0,3.7,6.1,4.9,11.0,2009-07-14,9.5,8.0,NNW,100.0,1003.4,12.2,6.0,WSW,No,Yes,0.8,26.0,N,MountGambier
5.0,1010.1,7.0,92.0,6.0,7.4,2.6,7.0,2009-07-15,10.7,2.0,,96.0,1009.8,13.2,0.0,NW,Yes,No,0.6,19.0,NW,MountGambier
0.4,1018.5,2.0,69.0,8.6,7.2,1.4,17.0,2009-07-16,13.2,2.0,,97.0,1018.7,14.9,0.0,SSE,No,No,0.4,28.0,SSW,MountGambier
0.2,1022.0,7.0,68.0,5.1,4.6,-0.5,15.0,2009-07-17,13.6,7.0,NNE,99.0,1018.7,13.7,2.0,N,No,No,0.8,28.0,NNE,MountGambier
0.0,1012.8,8.0,81.0,3.2,8.8,4.4,15.0,2009-07-18,12.3,7.0,N,81.0,1010.0,13.6,26.0,N,No,Yes,0.8,50.0,N,MountGambier
3.8,1013.9,3.0,69.0,5.2,11.3,8.8,28.0,2009-07-19,14.5,8.0,N,96.0,1011.2,15.6,17.0,NNW,Yes,No,1.6,54.0,NNW,MountGambier
0.0,1010.0,7.0,65.0,3.0,12.7,10.2,24.0,2009-07-20,13.9,6.0,N,55.0,1008.9,14.7,24.0,NNW,No,No,2.8,50.0,N,MountGambier
0.0,1007.0,6.0,62.0,3.4,11.7,8.3,20.0,2009-07-21,15.8,7.0,NNW,50.0,1003.6,15.9,11.0,NNW,No,Yes,1.8,67.0,W,MountGambier
6.6,1003.3,7.0,90.0,0.1,8.7,7.5,15.0,2009-07-22,9.3,7.0,N,97.0,1005.9,10.1,17.0,SSW,Yes,Yes,2.4,43.0,SW,MountGambier
6.8,1021.6,7.0,68.0,6.8,7.4,3.2,9.0,2009-07-23,11.3,3.0,NW,77.0,1022.4,13.0,9.0,WNW,Yes,No,1.6,20.0,N,MountGambier
0.2,1021.5,7.0,66.0,1.4,7.3,2.2,19.0,2009-07-24,11.2,7.0,N,70.0,1019.3,12.0,26.0,N,No,Yes,0.6,48.0,N,MountGambier
8.2,1019.0,7.0,57.0,7.1,9.1,7.3,20.0,2009-07-25,14.4,7.0,N,80.0,1015.6,15.0,22.0,N,Yes,No,1.0,39.0,N,MountGambier
0.0,1013.2,7.0,76.0,3.1,8.3,6.2,22.0,2009-07-26,12.3,8.0,N,67.0,1012.6,13.8,20.0,WNW,No,Yes,1.8,41.0,W,MountGambier
4.4,1016.8,5.0,75.0,5.8,10.5,5.9,22.0,2009-07-27,13.2,4.0,W,91.0,1018.1,14.0,19.0,W,Yes,Yes,1.0,50.0,W,MountGambier
1.4,1021.3,7.0,88.0,5.9,9.6,5.7,22.0,2009-07-28,12.9,7.0,NNW,97.0,1020.6,13.7,19.0,WNW,Yes,Yes,1.2,52.0,W,MountGambier
6.2,1025.3,5.0,76.0,7.2,9.8,7.2,20.0,2009-07-29,13.5,6.0,NNW,93.0,1024.6,14.8,9.0,W,Yes,Yes,1.4,,,MountGambier
2.0,1023.1,8.0,88.0,0.5,10.1,7.6,22.0,2009-07-30,12.9,8.0,NNW,99.0,1019.6,13.8,17.0,WNW,Yes,Yes,0.6,48.0,W,MountGambier
5.4,1022.0,7.0,86.0,5.3,10.8,6.9,24.0,2009-07-31,12.1,7.0,NW,82.0,1021.5,14.2,11.0,WNW,Yes,Yes,0.6,39.0,W,MountGambier
4.2,1024.6,7.0,80.0,5.9,10.4,7.1,22.0,2009-08-01,12.9,4.0,NNW,95.0,1023.4,15.2,15.0,WNW,Yes,Yes,1.6,43.0,NW,MountGambier
3.0,1022.4,7.0,78.0,3.3,11.6,9.1,33.0,2009-08-02,12.6,7.0,NNW,93.0,1017.8,14.3,22.0,NNW,Yes,Yes,1.6,81.0,WSW,MountGambier
4.2,1023.8,7.0,57.0,3.0,8.9,4.6,20.0,2009-08-03,11.8,7.0,NNW,71.0,1021.2,13.5,11.0,NNW,Yes,No,2.2,65.0,W,MountGambier
0.2,1017.3,6.0,61.0,7.6,11.0,6.7,19.0,2009-08-04,13.1,3.0,NW,94.0,1017.1,14.8,15.0,W,No,Yes,1.8,37.0,WSW,MountGambier
2.2,1017.8,7.0,66.0,4.7,9.2,6.6,24.0,2009-08-05,15.0,7.0,N,97.0,1015.2,15.3,22.0,NNW,Yes,No,1.6,41.0,NNW,MountGambier
0.4,1009.1,8.0,40.0,2.2,11.4,8.4,41.0,2009-08-06,17.7,8.0,N,70.0,1003.9,18.6,30.0,NNW,No,Yes,2.2,72.0,NNW,MountGambier
8.8,1018.2,2.0,46.0,8.4,8.9,7.4,22.0,2009-08-07,12.3,5.0,SSW,80.0,1021.0,12.9,24.0,W,Yes,No,3.6,52.0,SW,MountGambier
1.0,1023.2,7.0,57.0,8.9,7.4,5.2,20.0,2009-08-08,13.1,7.0,N,77.0,1019.6,13.7,20.0,NNW,No,No,2.2,37.0,N,MountGambier
0.0,1016.2,7.0,73.0,0.0,6.7,5.3,15.0,2009-08-09,10.8,8.0,N,66.0,1014.2,11.9,20.0,N,No,Yes,2.4,31.0,N,MountGambier
5.2,1010.6,8.0,86.0,0.2,9.7,6.7,11.0,2009-08-10,9.7,7.0,NE,69.0,1008.7,11.4,26.0,ENE,Yes,Yes,1.2,35.0,NE,MountGambier
1.4,1008.8,1.0,63.0,9.1,10.1,5.1,13.0,2009-08-11,15.4,1.0,ESE,80.0,1008.7,16.2,11.0,E,Yes,No,0.6,30.0,E,MountGambier
0.2,1013.4,7.0,77.0,5.0,11.4,4.5,17.0,2009-08-12,15.0,2.0,SW,98.0,1011.8,16.3,7.0,SSE,No,No,2.0,26.0,SSE,MountGambier
0.2,1015.0,7.0,72.0,6.7,8.9,5.9,13.0,2009-08-13,15.0,2.0,N,99.0,1014.9,16.0,9.0,NW,No,No,1.4,28.0,NNW,MountGambier
0.2,1019.3,7.0,62.0,6.0,9.5,5.3,26.0,2009-08-14,16.6,8.0,N,99.0,1014.6,16.9,15.0,N,No,No,0.6,35.0,N,MountGambier
0.6,1008.3,7.0,47.0,7.5,14.9,9.4,30.0,2009-08-15,21.4,4.0,N,49.0,1003.9,21.7,31.0,N,No,Yes,2.8,56.0,N,MountGambier
2.6,998.6,7.0,76.0,3.0,10.2,10.2,31.0,2009-08-16,11.6,8.0,NNW,86.0,1001.4,13.3,35.0,NW,Yes,Yes,5.8,72.0,WNW,MountGambier
17.8,1016.5,5.0,70.0,8.8,10.8,6.0,22.0,2009-08-17,13.8,2.0,NNW,73.0,1018.8,15.4,13.0,NW,Yes,No,1.8,54.0,WNW,MountGambier
0.2,1025.6,1.0,59.0,6.2,11.3,7.5,26.0,2009-08-18,16.5,8.0,N,94.0,1021.6,16.9,15.0,NNE,No,No,2.6,37.0,NNE,MountGambier
0.0,1018.5,7.0,57.0,7.6,13.3,8.5,20.0,2009-08-19,16.9,1.0,N,50.0,1015.6,19.0,26.0,NNW,No,Yes,1.6,48.0,N,MountGambier
2.2,1014.6,5.0,54.0,8.0,13.1,10.5,19.0,2009-08-20,17.2,7.0,N,79.0,1009.1,18.5,15.0,NNW,Yes,Yes,2.8,30.0,NNW,MountGambier
8.6,998.8,5.0,67.0,7.9,11.3,9.7,31.0,2009-08-21,9.8,3.0,W,65.0,1002.1,13.1,35.0,WNW,Yes,Yes,3.2,87.0,WSW,MountGambier
1.6,1005.8,7.0,58.0,5.8,7.7,4.2,30.0,2009-08-22,14.1,7.0,N,90.0,1002.1,15.2,20.0,NNW,Yes,Yes,2.6,52.0,NNW,MountGambier
9.6,1002.1,7.0,53.0,5.4,11.7,7.7,35.0,2009-08-23,16.0,7.0,N,88.0,997.6,16.5,28.0,NNW,Yes,Yes,3.0,63.0,NNW,MountGambier
20.6,996.9,7.0,65.0,3.4,10.2,6.8,37.0,2009-08-24,12.5,7.0,NNW,81.0,993.2,12.8,26.0,NW,Yes,Yes,4.2,80.0,WSW,MountGambier
7.6,1002.5,7.0,,5.0,9.7,5.9,44.0,2009-08-25,,7.0,NNW,78.0,1000.0,12.4,26.0,W,Yes,Yes,2.2,98.0,W,MountGambier
9.4,1009.1,8.0,66.0,5.4,12.4,5.4,33.0,2009-08-26,13.0,4.0,WNW,69.0,1009.5,14.3,43.0,WNW,Yes,Yes,2.6,78.0,WNW,MountGambier
1.6,1009.2,7.0,67.0,4.8,11.7,10.4,35.0,2009-08-27,14.6,7.0,NNW,90.0,1008.2,15.9,24.0,WNW,Yes,Yes,2.4,56.0,NW,MountGambier
3.6,1011.6,6.0,59.0,5.0,12.4,8.4,20.0,2009-08-28,16.5,7.0,NNW,95.0,1007.1,18.0,19.0,NNW,Yes,Yes,1.4,33.0,N,MountGambier
7.2,1000.2,7.0,91.0,1.5,11.7,10.0,22.0,2009-08-29,10.3,7.0,W,92.0,1000.1,13.0,9.0,W,Yes,Yes,1.4,67.0,WSW,MountGambier
10.8,1013.2,5.0,84.0,8.4,11.8,5.4,33.0,2009-08-30,12.2,3.0,W,66.0,1013.5,13.2,30.0,WNW,Yes,Yes,1.8,65.0,W,MountGambier
7.2,1015.2,7.0,77.0,5.6,11.2,9.5,19.0,2009-08-31,12.4,7.0,W,92.0,1016.6,15.1,33.0,W,Yes,No,1.4,57.0,W,MountGambier
0.6,1021.4,7.0,62.0,7.2,9.8,5.7,15.0,2009-09-01,14.3,6.0,N,73.0,1019.1,15.3,19.0,NNW,No,No,1.8,30.0,NW,MountGambier
0.6,1016.0,5.0,40.0,7.6,11.8,5.6,35.0,2009-09-02,18.5,1.0,N,72.0,1010.5,19.3,19.0,N,No,No,2.6,59.0,N,MountGambier
0.2,1008.5,3.0,67.0,6.6,12.1,9.1,31.0,2009-09-03,14.0,2.0,NNW,83.0,1007.2,15.6,15.0,NW,No,Yes,4.4,57.0,NW,MountGambier
11.0,1010.0,4.0,53.0,7.2,9.1,7.2,30.0,2009-09-04,12.6,7.0,NNW,92.0,1011.7,13.2,19.0,WNW,Yes,Yes,3.6,52.0,W,MountGambier
2.8,1015.2,7.0,53.0,7.0,10.5,6.2,28.0,2009-09-05,13.1,2.0,NW,86.0,1014.1,14.6,17.0,NW,Yes,Yes,1.6,50.0,W,MountGambier
1.4,1006.6,7.0,89.0,2.2,10.2,5.4,22.0,2009-09-06,10.6,8.0,NNE,66.0,1002.3,13.7,20.0,N,Yes,Yes,2.8,50.0,NNE,MountGambier
7.0,1005.1,6.0,80.0,7.2,11.6,8.7,28.0,2009-09-07,13.0,5.0,WSW,90.0,1007.9,15.0,20.0,S,Yes,No,0.6,48.0,SSW,MountGambier
0.6,1017.9,7.0,71.0,5.1,10.0,7.9,30.0,2009-09-08,11.4,7.0,SSW,86.0,1017.8,14.1,20.0,SSW,No,No,3.0,46.0,SSW,MountGambier
0.6,1018.8,7.0,79.0,4.6,11.1,5.9,22.0,2009-09-09,12.8,2.0,WSW,81.0,1016.8,14.8,15.0,SSW,No,No,0.2,31.0,SSW,MountGambier
0.2,1019.3,7.0,60.0,5.3,9.4,3.9,11.0,2009-09-10,13.4,8.0,N,95.0,1016.7,15.1,13.0,N,No,No,1.4,31.0,NNE,MountGambier
0.0,1007.9,7.0,30.0,7.6,14.8,8.6,33.0,2009-09-11,21.4,7.0,NNE,43.0,1003.3,22.9,35.0,NNW,No,No,2.8,65.0,N,MountGambier
0.0,1006.0,7.0,23.0,8.3,17.6,10.3,46.0,2009-09-12,25.4,2.0,NNE,56.0,1002.3,26.3,31.0,NNW,No,Yes,5.4,72.0,NW,MountGambier
2.6,1012.0,2.0,79.0,7.7,12.2,8.6,28.0,2009-09-13,12.2,7.0,NNW,85.0,1013.5,16.8,24.0,WNW,Yes,Yes,6.6,83.0,WNW,MountGambier
2.4,1023.5,6.0,47.0,6.5,10.8,3.3,17.0,2009-09-14,13.4,1.0,N,71.0,1021.2,14.2,15.0,WNW,Yes,No,2.4,33.0,W,MountGambier
0.2,1020.2,3.0,45.0,10.2,10.9,3.6,20.0,2009-09-15,17.1,6.0,N,71.0,1016.9,17.4,19.0,NNW,No,No,2.4,37.0,NNW,MountGambier
0.0,1015.4,8.0,45.0,1.2,14.7,5.0,17.0,2009-09-16,17.5,7.0,NNE,40.0,1010.4,18.7,20.0,N,No,Yes,3.6,37.0,WNW,MountGambier
19.4,1010.5,7.0,63.0,4.7,13.3,12.2,30.0,2009-09-17,14.1,8.0,SSW,94.0,1015.5,15.3,30.0,SW,Yes,No,0.6,50.0,SW,MountGambier
0.2,1022.3,3.0,52.0,10.3,12.0,4.8,19.0,2009-09-18,17.1,1.0,N,75.0,1016.7,17.7,15.0,N,No,No,2.8,31.0,N,MountGambier
0.0,1012.2,4.0,65.0,8.6,14.9,10.1,28.0,2009-09-19,13.8,7.0,W,76.0,1013.6,16.8,31.0,W,No,No,2.2,48.0,WNW,MountGambier
0.0,1015.0,4.0,56.0,7.0,11.5,5.1,28.0,2009-09-20,15.0,7.0,N,80.0,1013.9,15.3,15.0,W,No,No,3.2,44.0,WNW,MountGambier
