Date,Temp9amC,WindGustSpeed,Humidity3pm,Cloud3pm,Temp3pmC,WindDir9am,Sunshine,Evaporation,WindSpeed9am,RainTomorrow,MaxTempC,Pressure3pm,Cloud9am,WindGustDir,Rainfall,WindDir3pm,Humidity9am,RainToday,MinTempC,Pressure9am,Location,WindSpeed3pm
2009-06-02,7.4,41.0,75.0,7.0,15.3,S,2.2,0.4,7.0,No,16.4,1028.0,4.0,E,0.0,E,99.0,No,4.1,1031.1,Sale,31.0
2009-06-03,13.2,41.0,81.0,7.0,15.7,ENE,0.4,0.4,13.0,No,16.4,1019.8,7.0,E,0.6,E,89.0,No,7.4,1024.4,Sale,19.0
2009-06-04,10.5,24.0,57.0,7.0,16.7,WNW,3.1,0.8,9.0,No,19.4,1015.9,6.0,WNW,0.6,WNW,100.0,No,7.5,1019.1,Sale,6.0
2009-06-05,8.2,22.0,71.0,7.0,13.4,NW,0.9,1.2,11.0,No,13.6,1015.1,7.0,W,0.0,,87.0,No,6.2,1017.6,Sale,0.0
2009-06-06,9.4,41.0,54.0,7.0,15.7,W,3.5,0.4,17.0,No,16.0,1007.4,7.0,WNW,0.0,WSW,89.0,No,7.2,1012.1,Sale,26.0
2009-06-07,6.8,33.0,71.0,7.0,11.6,NW,1.4,2.2,11.0,No,12.6,1003.2,7.0,WNW,0.0,WSW,93.0,No,2.0,1005.2,Sale,17.0
2009-06-08,11.3,54.0,53.0,5.0,13.6,WNW,5.9,0.2,13.0,No,15.0,1003.4,5.0,W,0.2,W,74.0,No,5.3,1005.2,Sale,26.0
2009-06-09,9.6,72.0,61.0,7.0,10.5,NNW,3.2,3.2,17.0,Yes,13.8,1003.4,6.0,W,0.4,W,63.0,No,3.9,1005.3,Sale,37.0
2009-06-10,7.2,57.0,51.0,6.0,9.1,W,7.1,1.8,30.0,No,11.7,1018.8,4.0,WNW,5.6,SW,74.0,Yes,4.5,1015.8,Sale,28.0
2009-06-11,7.6,46.0,69.0,7.0,11.0,W,4.2,2.2,26.0,No,12.2,1021.8,1.0,W,0.0,W,85.0,No,3.9,1023.2,Sale,30.0
2009-06-12,3.9,26.0,61.0,7.0,11.2,NW,4.7,1.2,9.0,No,12.3,1018.0,7.0,NNW,0.0,S,88.0,No,1.0,1022.1,Sale,9.0
2009-06-13,3.6,19.0,65.0,7.0,10.3,W,1.4,0.6,9.0,No,11.6,1010.0,7.0,ESE,0.0,SE,95.0,No,1.1,1014.6,Sale,9.0
2009-06-14,6.0,30.0,46.0,1.0,14.8,,6.7,0.6,0.0,No,15.7,1009.5,7.0,E,0.0,E,92.0,No,1.1,1011.5,Sale,24.0
2009-06-15,8.1,30.0,94.0,7.0,11.7,NW,1.6,1.2,13.0,Yes,14.7,1014.5,6.0,SE,0.0,SSE,91.0,No,3.2,1014.2,Sale,17.0
2009-06-16,7.3,19.0,76.0,6.0,13.4,WNW,6.3,1.0,11.0,No,14.6,1023.8,5.0,E,6.6,ENE,100.0,Yes,2.9,1023.7,Sale,13.0
2009-06-17,5.6,15.0,69.0,1.0,13.3,WNW,3.6,0.4,9.0,No,13.6,1027.6,,ENE,0.2,SE,99.0,No,2.1,1029.0,Sale,4.0
2009-06-18,4.2,13.0,69.0,7.0,13.0,WNW,6.1,0.4,9.0,No,13.6,1028.7,7.0,WNW,0.4,N,99.0,No,1.4,1030.9,Sale,6.0
2009-06-19,1.9,17.0,59.0,1.0,13.5,NW,8.8,0.2,11.0,No,13.8,1027.5,1.0,NNW,0.2,ESE,98.0,No,-0.8,1030.5,Sale,9.0
2009-06-20,2.3,26.0,57.0,7.0,15.2,,6.1,0.8,0.0,No,15.9,1019.6,2.0,E,0.2,E,66.0,No,-1.2,1024.7,Sale,11.0
2009-06-21,10.0,26.0,63.0,6.0,16.5,,4.8,0.8,0.0,No,17.4,1018.7,7.0,WNW,0.2,ESE,93.0,No,2.3,1021.1,Sale,13.0
2009-06-22,6.9,26.0,60.0,3.0,16.7,NW,8.0,0.8,7.0,No,18.3,1017.9,3.0,E,0.0,E,95.0,No,3.1,1019.8,Sale,19.0
2009-06-23,3.6,22.0,74.0,1.0,13.8,,5.0,1.2,0.0,No,14.4,1015.5,2.0,E,0.2,ESE,99.0,No,0.9,1019.1,Sale,15.0
2009-06-24,10.2,20.0,79.0,7.0,13.4,E,2.4,0.6,9.0,No,14.8,1012.1,6.0,SW,0.0,SW,97.0,No,3.3,1014.3,Sale,11.0
2009-06-25,7.9,33.0,57.0,2.0,14.8,WNW,8.4,1.2,11.0,No,15.2,1008.8,1.0,W,0.2,W,86.0,No,3.5,1012.2,Sale,22.0
2009-06-26,4.9,19.0,52.0,4.0,15.3,NW,8.0,1.2,7.0,No,16.1,1007.2,1.0,NNW,0.0,SW,92.0,No,0.5,1009.7,Sale,11.0
2009-06-27,1.3,17.0,59.0,3.0,13.7,WNW,6.1,1.2,6.0,No,14.4,1005.9,6.0,NNW,0.2,ENE,98.0,No,-0.1,1008.9,Sale,9.0
2009-06-28,4.8,17.0,63.0,1.0,14.2,WNW,6.6,0.8,15.0,No,14.7,1004.0,7.0,WNW,0.0,ENE,95.0,No,1.3,1006.6,Sale,9.0
2009-06-29,9.3,50.0,46.0,3.0,17.6,ENE,6.7,1.2,4.0,No,18.4,1004.6,7.0,NW,0.0,NW,86.0,No,2.1,1005.7,Sale,37.0
2009-06-30,15.7,67.0,42.0,7.0,19.9,NNE,4.1,1.6,17.0,No,22.5,993.7,7.0,N,0.0,NW,56.0,No,6.6,1001.6,Sale,13.0
2009-07-01,12.6,70.0,45.0,7.0,14.3,NW,5.4,3.4,26.0,No,16.2,997.9,7.0,NW,0.0,NW,53.0,No,6.9,998.1,Sale,39.0
2009-07-02,10.6,63.0,49.0,7.0,13.2,W,0.4,3.8,15.0,Yes,13.5,1000.7,7.0,W,0.8,WNW,62.0,No,8.4,1003.0,Sale,22.0
2009-07-03,8.4,57.0,62.0,5.0,13.0,WNW,5.6,3.6,31.0,No,13.2,1007.0,7.0,W,1.8,W,81.0,Yes,7.7,1005.7,Sale,33.0
2009-07-04,10.7,59.0,79.0,5.0,12.8,W,4.4,1.0,22.0,No,13.8,1011.0,7.0,W,0.0,W,86.0,No,8.0,1012.8,Sale,33.0
2009-07-05,8.5,48.0,60.0,5.0,11.7,W,7.6,2.0,31.0,No,13.5,1018.6,3.0,W,0.6,W,79.0,No,7.1,1019.0,Sale,26.0
2009-07-06,8.6,50.0,72.0,6.0,11.7,W,6.8,2.0,20.0,No,13.0,1019.5,2.0,W,0.0,WSW,81.0,No,4.9,1020.0,Sale,24.0
2009-07-07,5.8,30.0,47.0,1.0,12.4,NW,9.1,2.4,13.0,No,13.2,1025.7,2.0,ESE,0.0,E,89.0,No,2.8,1027.6,Sale,22.0
2009-07-08,-0.7,17.0,51.0,2.0,12.7,S,8.1,1.8,7.0,No,13.2,1028.0,3.0,E,0.2,E,100.0,No,-3.9,1030.1,Sale,11.0
2009-07-09,-0.1,15.0,40.0,2.0,13.2,NW,7.7,0.8,7.0,No,13.7,1028.6,3.0,E,0.0,E,99.0,No,-3.6,1031.8,Sale,11.0
2009-07-10,0.6,19.0,50.0,7.0,14.7,,5.3,0.2,0.0,Yes,15.0,1021.8,4.0,ESE,0.0,ESE,85.0,No,-3.8,1027.1,Sale,11.0
2009-07-11,8.9,50.0,92.0,8.0,10.3,,0.7,0.2,0.0,Yes,11.4,1012.4,7.0,NE,2.6,ENE,95.0,Yes,0.5,1016.8,Sale,19.0
2009-07-12,10.5,63.0,35.0,3.0,17.1,ESE,7.8,1.2,7.0,No,18.2,1002.2,3.0,NW,9.6,NW,78.0,Yes,5.5,1005.5,Sale,37.0
2009-07-13,9.7,56.0,47.0,6.0,15.0,NW,8.0,1.8,7.0,Yes,15.9,1001.0,1.0,WSW,0.0,WNW,76.0,No,2.9,1003.0,Sale,24.0
2009-07-14,8.0,31.0,56.0,5.0,13.4,NW,6.4,3.0,9.0,No,13.9,1003.1,6.0,WNW,3.2,W,86.0,Yes,2.4,1003.4,Sale,17.0
2009-07-15,4.6,28.0,52.0,6.0,12.5,WNW,0.8,0.8,9.0,No,13.7,1010.2,7.0,W,0.0,WSW,93.0,No,-0.2,1010.4,Sale,11.0
2009-07-16,8.1,41.0,76.0,6.0,11.9,W,4.5,1.2,17.0,No,12.9,1015.8,5.0,SSW,0.4,S,89.0,No,4.7,1016.1,Sale,19.0
2009-07-17,6.3,20.0,47.0,5.0,13.7,WNW,9.0,0.8,9.0,No,14.4,1020.0,1.0,NW,0.4,NNW,94.0,No,2.1,1022.3,Sale,6.0
2009-07-18,1.4,39.0,40.0,5.0,14.3,NW,6.1,1.6,9.0,No,14.7,1015.0,6.0,NNW,0.2,WNW,98.0,No,-0.5,1019.7,Sale,17.0
2009-07-19,13.3,57.0,42.0,1.0,16.9,WNW,8.3,2.4,17.0,No,17.4,1014.2,5.0,WNW,0.0,WNW,54.0,No,1.4,1015.6,Sale,31.0
2009-07-20,11.4,83.0,28.0,1.0,18.7,SSW,9.5,2.8,11.0,No,19.4,1010.7,1.0,NW,0.0,NNW,66.0,No,2.2,1016.0,Sale,54.0
2009-07-21,13.8,72.0,21.0,1.0,21.4,WNW,9.4,6.2,15.0,No,22.0,1008.0,1.0,NW,0.0,NNW,46.0,No,7.4,1013.4,Sale,20.0
2009-07-22,13.7,63.0,47.0,6.0,15.2,NNW,7.3,5.0,24.0,No,18.2,1000.1,6.0,WNW,0.0,W,55.0,No,6.8,1003.4,Sale,35.0
2009-07-23,7.8,33.0,83.0,7.0,9.7,W,3.5,2.6,17.0,Yes,11.8,1019.3,6.0,W,0.6,W,87.0,No,6.3,1015.7,Sale,13.0
2009-07-24,2.7,20.0,49.0,6.0,12.7,NW,6.0,1.4,9.0,No,13.1,1022.3,1.0,S,3.0,WNW,91.0,Yes,-1.7,1025.2,Sale,9.0
2009-07-25,8.3,41.0,50.0,4.0,13.1,NW,4.9,0.6,13.0,No,15.5,1019.2,6.0,NW,0.0,WNW,66.0,No,1.5,1022.8,Sale,30.0
2009-07-26,4.9,20.0,38.0,6.0,15.8,NW,8.3,1.6,6.0,No,16.4,1011.8,5.0,NW,0.0,W,72.0,No,-1.0,1015.5,Sale,9.0
2009-07-27,10.8,59.0,72.0,7.0,12.1,WNW,5.6,1.4,20.0,Yes,15.1,1013.6,1.0,W,0.0,W,57.0,No,4.5,1014.1,Sale,35.0
2009-07-28,9.5,48.0,50.0,5.0,14.9,WNW,8.3,2.0,11.0,No,16.0,1017.7,5.0,WNW,1.4,W,79.0,Yes,4.7,1019.7,Sale,30.0
2009-07-29,12.1,52.0,55.0,3.0,15.5,WNW,6.8,3.4,26.0,No,16.2,1021.3,3.0,WNW,0.0,W,71.0,No,8.0,1021.8,Sale,30.0
2009-07-30,11.6,43.0,57.0,7.0,14.6,W,6.4,4.0,15.0,No,16.6,1017.0,2.0,W,0.0,W,79.0,No,7.8,1020.8,Sale,24.0
2009-07-31,11.2,59.0,58.0,6.0,13.4,W,7.7,1.2,17.0,No,14.4,1018.1,3.0,WNW,0.8,WNW,75.0,No,9.0,1018.3,Sale,33.0
2009-08-01,11.5,61.0,50.0,6.0,15.0,WNW,7.7,2.8,19.0,No,16.4,1020.6,3.0,W,0.0,W,59.0,No,5.6,1021.3,Sale,39.0
2009-08-02,8.3,61.0,41.0,7.0,16.8,N,8.2,2.6,6.0,Yes,17.9,1018.7,7.0,NW,0.0,NW,90.0,No,3.6,1023.4,Sale,41.0
2009-08-03,9.1,100.0,52.0,3.0,13.1,W,7.4,6.0,24.0,No,13.7,1020.2,6.0,W,5.2,W,79.0,Yes,7.6,1020.3,Sale,33.0
2009-08-04,10.8,56.0,47.0,6.0,14.7,N,6.3,3.2,13.0,Yes,16.2,1014.7,1.0,NW,0.6,NW,55.0,No,3.0,1016.8,Sale,35.0
2009-08-05,8.2,35.0,42.0,7.0,16.2,SW,7.8,1.8,7.0,No,16.6,1016.8,6.0,W,1.4,W,99.0,Yes,4.4,1019.8,Sale,20.0
2009-08-06,10.6,57.0,44.0,7.0,18.1,NNE,0.7,2.0,19.0,Yes,19.0,1010.7,7.0,N,0.0,NNE,78.0,No,5.3,1015.2,Sale,15.0
2009-08-07,10.9,74.0,70.0,7.0,9.3,WNW,4.0,3.8,35.0,Yes,12.8,1015.1,7.0,W,1.2,W,73.0,Yes,10.5,1008.7,Sale,43.0
2009-08-08,6.0,33.0,46.0,6.0,13.6,NW,8.7,3.4,13.0,No,14.8,1019.8,1.0,WSW,2.6,WSW,74.0,Yes,0.4,1024.0,Sale,24.0
2009-08-09,4.0,20.0,39.0,7.0,14.6,WNW,4.9,1.4,9.0,No,15.1,1015.9,7.0,NW,0.0,S,78.0,No,-0.4,1019.3,Sale,7.0
2009-08-10,8.4,24.0,57.0,7.0,13.9,W,0.5,1.0,13.0,Yes,14.5,1015.0,7.0,WNW,0.0,E,76.0,No,4.0,1017.7,Sale,9.0
2009-08-11,8.6,28.0,80.0,6.0,13.0,SSW,,1.0,7.0,Yes,13.3,1008.9,6.0,SE,1.2,ESE,96.0,Yes,6.4,1012.8,Sale,13.0
2009-08-12,9.5,50.0,94.0,,11.3,WNW,,,22.0,Yes,12.4,1007.0,8.0,W,1.4,W,96.0,Yes,6.1,1009.7,Sale,28.0
2009-08-13,12.4,50.0,55.0,3.0,16.2,W,9.7,1.2,30.0,No,16.3,1012.1,3.0,W,8.8,W,83.0,Yes,9.2,1012.8,Sale,28.0
2009-08-14,12.3,,51.0,3.0,16.2,WNW,9.1,2.0,13.0,No,16.4,1015.7,1.0,,0.0,WSW,79.0,No,8.2,1018.0,Sale,33.0
2009-08-15,9.4,39.0,34.0,3.0,21.5,SE,8.9,2.8,6.0,No,21.7,1010.3,2.0,NW,0.0,NW,76.0,No,0.9,1016.0,Sale,26.0
2009-08-16,18.9,76.0,46.0,6.0,19.2,NNE,4.1,3.6,33.0,No,22.5,999.5,6.0,NW,0.2,WNW,33.0,No,6.5,1003.3,Sale,50.0
2009-08-17,11.7,74.0,35.0,2.0,14.5,WNW,7.6,3.8,37.0,No,15.2,1016.0,3.0,NW,0.0,W,51.0,No,5.2,1012.3,Sale,39.0
2009-08-18,10.6,46.0,48.0,1.0,16.2,WNW,10.2,4.6,7.0,No,16.6,1024.2,1.0,WNW,0.0,WSW,70.0,No,1.0,1025.8,Sale,24.0
2009-08-19,7.6,24.0,34.0,1.0,19.6,NW,9.5,2.4,9.0,No,20.1,1019.2,1.0,E,0.2,S,85.0,No,-0.1,1024.8,Sale,7.0
2009-08-20,9.8,31.0,73.0,6.0,14.1,NE,1.8,1.8,7.0,Yes,16.9,1012.1,7.0,W,0.0,NE,79.0,No,2.8,1017.2,Sale,2.0
2009-08-21,16.3,96.0,56.0,2.0,13.6,NNE,3.8,0.8,22.0,No,19.0,995.6,7.0,W,3.2,W,55.0,Yes,5.0,995.1,Sale,48.0
2009-08-22,9.3,44.0,31.0,1.0,15.4,N,9.4,3.2,9.0,No,16.0,1005.5,0.0,WNW,0.8,NW,55.0,No,-0.4,1008.3,Sale,35.0
2009-08-23,13.8,52.0,33.0,1.0,19.3,NNW,10.8,3.6,20.0,No,19.5,1002.1,1.0,NW,0.0,NW,52.0,No,2.8,1006.9,Sale,33.0
2009-08-24,14.7,76.0,25.0,6.0,17.7,N,8.3,4.2,20.0,Yes,18.4,995.1,5.0,WSW,0.2,NW,67.0,No,5.4,997.2,Sale,41.0
2009-08-25,10.7,98.0,32.0,3.0,13.7,NW,10.5,5.0,33.0,Yes,14.2,999.3,2.0,W,6.2,NW,48.0,Yes,7.1,1002.9,Sale,41.0
2009-08-26,11.8,85.0,35.0,5.0,14.2,NW,8.4,6.8,33.0,No,15.5,1004.8,6.0,WNW,4.0,NW,50.0,Yes,5.9,1006.7,Sale,48.0
2009-08-27,13.0,56.0,28.0,1.0,19.1,S,10.8,6.4,7.0,No,19.8,1006.4,1.0,NW,0.0,NW,54.0,No,4.7,1009.8,Sale,39.0
2009-08-28,14.3,39.0,38.0,5.0,18.6,W,8.7,5.0,11.0,Yes,20.3,1009.6,1.0,WNW,0.0,NNW,56.0,No,5.8,1011.8,Sale,17.0
2009-08-29,13.3,67.0,84.0,7.0,13.3,E,7.4,4.0,13.0,Yes,20.2,994.8,5.0,W,1.4,W,74.0,Yes,10.1,996.7,Sale,30.0
2009-08-30,9.8,69.0,47.0,5.0,12.5,W,7.9,2.8,43.0,No,14.1,1009.5,3.0,W,1.6,WNW,53.0,Yes,7.6,1008.0,Sale,48.0
2009-08-31,14.1,78.0,46.0,5.0,15.9,NW,4.9,4.4,37.0,No,17.5,1011.2,6.0,W,0.0,WNW,52.0,No,9.3,1010.7,Sale,44.0
2009-09-01,10.5,56.0,41.0,2.0,15.0,WNW,9.7,4.4,17.0,No,15.6,,3.0,W,0.2,WSW,56.0,No,4.3,1020.4,Sale,28.0
2009-09-02,10.8,35.0,33.0,1.0,17.2,N,10.3,3.6,9.0,No,18.0,1018.7,1.0,E,0.0,E,56.0,No,-0.4,1023.1,Sale,30.0
2009-09-03,9.5,54.0,24.0,2.0,23.5,E,5.1,3.2,4.0,Yes,23.9,1006.8,6.0,SW,0.0,N,82.0,No,3.5,1013.2,Sale,30.0
2009-09-04,10.7,57.0,32.0,3.0,17.5,NW,8.8,2.8,6.0,Yes,19.0,1008.3,3.0,NW,2.0,NW,87.0,Yes,4.4,1011.5,Sale,35.0
2009-09-05,9.4,56.0,34.0,4.0,15.5,N,8.4,4.4,7.0,No,17.0,1014.1,1.0,NW,1.2,W,62.0,Yes,0.1,1015.1,Sale,33.0
2009-09-06,8.1,39.0,36.0,7.0,17.1,,2.3,3.8,0.0,No,18.1,1008.7,7.0,E,0.0,NNE,72.0,No,0.8,1015.8,Sale,20.0
2009-09-07,12.4,43.0,74.0,7.0,14.1,W,7.2,1.6,7.0,Yes,18.5,1002.6,1.0,WSW,0.0,S,71.0,No,6.0,1003.6,Sale,17.0
2009-09-08,12.2,50.0,57.0,7.0,14.2,W,4.0,3.0,22.0,Yes,16.0,1008.1,4.0,WSW,8.0,SW,83.0,Yes,7.1,1008.9,Sale,31.0
2009-09-09,11.1,50.0,86.0,7.0,12.0,W,0.8,2.0,19.0,Yes,14.9,1010.6,8.0,WNW,4.6,W,90.0,Yes,9.8,1011.5,Sale,26.0
2009-09-10,11.2,54.0,56.0,4.0,14.3,W,9.5,2.4,30.0,No,14.7,1015.5,7.0,W,3.2,W,70.0,Yes,9.7,1015.8,Sale,33.0
2009-09-11,9.1,63.0,25.0,3.0,21.8,NE,8.8,2.0,11.0,No,22.1,1012.4,6.0,NW,0.0,NW,80.0,No,-0.1,1018.3,Sale,9.0
2009-09-12,21.1,67.0,9.0,5.0,28.2,NE,6.9,3.2,6.0,No,28.3,1007.1,4.0,NW,0.0,NW,33.0,No,9.0,1012.8,Sale,44.0
2009-09-13,17.7,78.0,86.0,7.0,15.2,SE,5.2,8.6,7.0,No,21.0,1010.4,7.0,NNW,0.0,SE,68.0,No,13.7,1012.7,Sale,9.0
2009-09-14,11.5,56.0,49.0,2.0,15.8,W,9.7,3.2,24.0,No,16.7,1020.7,1.0,WNW,0.6,SE,58.0,No,4.6,1022.6,Sale,17.0
2009-09-15,9.7,31.0,37.0,4.0,17.6,WNW,10.5,4.0,13.0,No,18.2,1017.5,1.0,SW,0.0,W,75.0,No,1.6,1021.4,Sale,17.0
2009-09-16,10.8,33.0,36.0,3.0,19.9,N,10.2,3.0,7.0,No,20.9,1015.2,1.0,E,0.0,E,66.0,No,1.5,1021.7,Sale,26.0
2009-09-17,12.6,59.0,76.0,8.0,16.6,S,1.3,2.8,7.0,Yes,20.6,1007.2,7.0,W,0.2,E,84.0,No,8.3,1011.3,Sale,11.0
2009-09-18,12.9,56.0,49.0,1.0,16.8,W,11.6,2.8,15.0,No,17.7,1019.8,3.0,W,3.8,E,66.0,Yes,7.0,1022.9,Sale,20.0
2009-09-19,10.7,39.0,58.0,7.0,17.7,NE,6.8,2.4,7.0,No,23.5,1011.0,5.0,WSW,0.0,WSW,99.0,No,4.1,1014.9,Sale,28.0
2009-09-20,13.1,48.0,38.0,5.0,17.2,WNW,6.7,3.8,11.0,No,17.9,1011.8,7.0,WSW,0.2,WSW,75.0,No,10.5,1013.7,Sale,31.0
2009-09-21,12.8,41.0,52.0,4.0,16.2,NW,7.2,3.4,7.0,Yes,17.9,1008.9,5.0,E,0.0,ESE,68.0,No,3.0,1014.4,Sale,28.0
2009-09-22,14.2,63.0,35.0,1.0,22.0,NW,10.8,3.6,9.0,Yes,22.6,993.9,5.0,WNW,6.4,WNW,81.0,Yes,7.3,995.3,Sale,31.0
2009-09-23,12.7,76.0,60.0,6.0,14.8,W,4.5,4.4,39.0,No,15.9,1001.6,6.0,W,2.2,WSW,81.0,Yes,8.5,996.0,Sale,35.0
2009-09-24,15.0,59.0,79.0,7.0,12.7,NNW,5.9,4.2,9.0,Yes,20.0,1008.6,6.0,W,0.2,W,52.0,No,8.5,1009.6,Sale,31.0
2009-09-25,20.0,59.0,54.0,7.0,16.2,NNW,4.2,2.8,26.0,Yes,21.3,999.4,2.0,NW,1.8,NW,42.0,Yes,4.5,1002.7,Sale,24.0
2009-09-26,10.6,72.0,53.0,6.0,12.2,W,3.5,4.2,43.0,Yes,13.9,998.9,7.0,W,17.8,WNW,65.0,Yes,7.2,998.6,Sale,43.0
2009-09-27,8.9,104.0,74.0,8.0,10.4,W,1.1,5.2,46.0,Yes,14.1,1002.7,7.0,W,10.2,W,84.0,Yes,5.9,1002.3,Sale,56.0
2009-09-28,13.9,54.0,62.0,6.0,13.6,W,6.2,2.4,22.0,No,16.0,1009.9,5.0,WNW,1.2,WSW,66.0,Yes,8.8,1010.4,Sale,35.0
2009-09-29,10.2,33.0,58.0,5.0,15.4,WNW,8.1,2.8,13.0,No,16.8,1012.1,7.0,WNW,0.0,SE,64.0,No,6.4,1015.5,Sale,19.0
2009-09-30,12.7,44.0,29.0,6.0,22.4,ESE,7.9,3.4,6.0,No,23.3,1007.6,6.0,WNW,0.0,WNW,72.0,No,4.0,1012.1,Sale,31.0
2009-10-01,14.4,43.0,62.0,7.0,16.6,SSW,2.1,4.8,13.0,No,18.5,1008.8,5.0,W,0.0,SW,77.0,No,9.4,1008.7,Sale,15.0
2009-10-02,10.7,28.0,57.0,8.0,13.2,N,2.0,3.4,7.0,No,13.7,1012.3,7.0,S,0.0,SSE,81.0,No,9.1,1014.7,Sale,11.0
2009-10-03,13.0,50.0,58.0,5.0,14.9,NNE,4.9,1.2,9.0,No,17.5,1018.0,5.0,ESE,0.0,E,66.0,No,7.8,1017.4,Sale,33.0
2009-10-04,12.2,35.0,51.0,7.0,16.8,ENE,4.8,5.0,11.0,Yes,18.1,1018.6,7.0,E,0.0,E,66.0,No,9.9,1021.1,Sale,19.0
2009-10-05,12.0,44.0,58.0,6.0,16.0,WSW,7.7,3.0,15.0,No,18.0,1019.9,4.0,WSW,1.4,WSW,82.0,Yes,7.5,1021.5,Sale,24.0
2009-10-06,9.7,41.0,69.0,6.0,12.0,W,2.6,4.0,20.0,Yes,13.6,1020.5,7.0,S,0.4,S,89.0,No,8.9,1022.2,Sale,28.0
2009-10-07,10.8,54.0,71.0,7.0,9.5,S,7.2,2.6,26.0,No,13.8,1023.4,5.0,S,7.8,S,66.0,Yes,5.9,1022.7,Sale,33.0
2009-10-08,9.3,37.0,52.0,5.0,12.7,SW,10.2,3.0,15.0,Yes,14.1,1027.9,4.0,SE,0.8,SE,79.0,No,4.2,1027.5,Sale,22.0
2009-10-09,11.1,37.0,52.0,6.0,13.2,SE,5.4,4.0,17.0,No,14.6,1031.3,7.0,ESE,5.0,E,74.0,Yes,6.4,1031.1,Sale,20.0
2009-10-10,10.5,41.0,50.0,3.0,14.3,ESE,10.2,2.2,13.0,No,15.8,1028.6,6.0,E,0.2,E,81.0,No,6.5,1032.0,Sale,28.0
2009-10-11,8.9,33.0,56.0,6.0,16.7,NNW,6.9,3.8,6.0,Yes,18.9,1016.8,1.0,N,0.0,E,96.0,No,3.2,1022.7,Sale,26.0
2009-10-12,9.1,59.0,37.0,5.0,22.3,ENE,4.6,4.0,9.0,Yes,23.1,995.6,7.0,W,1.4,N,90.0,Yes,4.8,1004.0,Sale,35.0
2009-10-13,13.6,56.0,43.0,5.0,16.7,N,4.5,2.2,15.0,No,17.8,992.7,3.0,NNW,3.8,NW,45.0,Yes,4.0,996.1,Sale,43.0
2009-10-14,10.0,76.0,81.0,7.0,11.0,W,2.8,3.4,31.0,Yes,14.1,998.6,7.0,WNW,1.0,NW,83.0,No,8.6,997.5,Sale,35.0
2009-10-15,11.9,57.0,66.0,7.0,12.5,W,2.7,3.2,15.0,No,16.9,1005.0,7.0,W,2.0,W,74.0,Yes,9.4,1004.6,Sale,37.0
2009-10-16,10.4,50.0,90.0,7.0,11.8,W,1.2,2.6,35.0,Yes,15.8,1015.7,7.0,W,1.0,SW,78.0,No,8.5,1013.9,Sale,20.0
2009-10-17,11.7,43.0,43.0,5.0,16.9,W,6.7,2.4,20.0,No,17.4,1023.4,4.0,W,17.6,SW,80.0,Yes,7.9,1023.1,Sale,26.0
2009-10-18,10.7,35.0,48.0,6.0,17.0,WNW,6.3,2.8,15.0,No,17.8,1025.4,7.0,W,0.0,W,75.0,No,5.3,1027.6,Sale,20.0
2009-10-19,12.5,33.0,49.0,1.0,17.8,WNW,8.8,4.2,11.0,No,18.5,1024.5,7.0,SE,0.0,E,68.0,No,6.6,1027.6,Sale,13.0
2009-10-20,12.5,56.0,18.0,3.0,28.2,NNE,9.2,3.4,2.0,No,28.6,1013.4,1.0,NW,0.0,NW,91.0,No,4.7,1018.0,Sale,35.0
2009-10-21,13.7,30.0,65.0,8.0,15.7,SW,1.1,7.4,9.0,No,17.0,1021.6,8.0,ESE,0.0,SW,73.0,No,9.8,1020.7,Sale,6.0
2009-10-22,13.8,37.0,56.0,2.0,17.4,ESE,12.3,2.8,17.0,No,18.3,1021.5,6.0,E,0.0,ESE,71.0,No,6.0,1024.6,Sale,24.0
2009-10-23,13.9,41.0,43.0,6.0,18.6,SW,9.1,4.4,15.0,No,20.0,1020.1,7.0,WNW,0.0,W,74.0,No,8.8,1021.5,Sale,22.0
2009-10-24,11.6,35.0,56.0,3.0,19.3,WNW,10.8,3.6,11.0,No,20.2,1016.8,1.0,ENE,0.0,SE,75.0,No,4.0,1019.7,Sale,19.0
2009-10-25,12.0,41.0,39.0,4.0,16.1,SSW,7.4,5.4,20.0,No,17.0,1021.2,7.0,S,0.0,SSE,58.0,No,10.8,1020.4,Sale,24.0
2009-10-26,13.0,48.0,54.0,3.0,16.1,ENE,8.6,4.6,11.0,No,17.0,1028.3,5.0,E,1.0,E,76.0,No,8.1,1028.7,Sale,37.0
2009-10-27,12.8,37.0,40.0,3.0,20.1,SSE,12.6,,11.0,No,20.4,1024.3,1.0,E,0.0,E,61.0,No,3.7,1027.9,Sale,20.0
2009-10-28,14.0,39.0,58.0,7.0,18.1,W,9.3,4.6,7.0,No,19.8,1025.2,3.0,ESE,0.0,SE,78.0,No,6.2,1026.8,Sale,24.0
2009-10-29,16.5,44.0,62.0,3.0,20.0,E,10.3,4.6,31.0,No,20.9,1021.8,6.0,E,0.0,E,72.0,No,12.1,1024.8,Sale,28.0
2009-10-30,17.3,35.0,43.0,7.0,27.1,ENE,6.3,5.0,7.0,No,29.4,1019.0,4.0,NW,0.0,SSE,84.0,No,13.6,1019.8,Sale,13.0
2009-10-31,21.8,37.0,34.0,2.0,31.2,ENE,10.3,3.4,13.0,No,32.3,1016.8,4.0,W,0.4,SE,70.0,No,15.4,1019.8,Sale,24.0
