pressure.3.pm,wind.gust.speed,max.temp.f,humidity.3.pm,humidity.9.am,rainfall,temp.9.am.f,date,pressure.9.am,temp.3.pm.f,min.temp.f,wind.speed.3.pm,wind.dir.9.am,cloud.9.am,location,wind.dir.3.pm,cloud.3.pm,wind.gust.dir,wind.speed.9.am,rain.today,rain.tomorrow
1020.5,13.0,65.48,57.0,75.0,0.0,54.32,2009-05-20,1022.8,64.4,41.18,9.0,SSE,7.0,Albury,ENE,7.0,E,2.0,No,No
1022.3,20.0,67.64,48.0,81.0,0.0,48.92,2009-05-21,1025.2,66.38,39.92,7.0,,,Albury,SE,,SE,0.0,No,No
1021.4,24.0,67.64,43.0,75.0,0.0,50.18,2009-05-22,1025.2,67.28,40.46,19.0,S,,Albury,SE,,SE,4.0,No,No
1019.4,30.0,73.22,37.0,71.0,0.0,53.42,2009-05-23,1022.2,71.06,43.16,9.0,NE,,Albury,SE,,E,6.0,No,No
1022.1,20.0,69.98,43.0,69.0,0.0,54.5,2009-05-24,1025.0,69.44,44.06,11.0,,,Albury,SE,,SE,0.0,No,No
1019.7,31.0,68.54,50.0,77.0,0.0,52.879999999999995,2009-05-25,1024.6,67.1,48.74,22.0,SE,2.0,Albury,NE,8.0,NE,9.0,No,Yes
1019.2,19.0,64.58,74.0,97.0,4.2,56.48,2009-05-26,1021.4,63.32,52.879999999999995,6.0,E,8.0,Albury,SSE,3.0,E,2.0,Yes,No
1019.3,20.0,61.16,58.0,99.0,0.8,50.18,2009-05-27,1021.7,60.08,46.4,11.0,,8.0,Albury,WSW,,W,0.0,No,No
1021.6,13.0,60.26,48.0,91.0,0.0,44.78,2009-05-28,1023.4,59.540000000000006,36.68,2.0,,,Albury,S,,SSE,0.0,No,No
1024.0,33.0,61.7,44.0,67.0,0.0,50.36,2009-05-29,1025.6,60.62,35.96,19.0,,,Albury,SE,,ESE,0.0,No,No
1028.5,26.0,62.24,44.0,65.0,0.0,49.28,2009-05-30,1030.3,62.059999999999995,35.96,15.0,,,Albury,SE,,SE,0.0,No,No
1029.9,44.0,62.78,46.0,73.0,0.0,46.4,2009-05-31,1034.1,62.24,35.06,9.0,,,Albury,SE,,NW,0.0,No,Yes
1029.2,13.0,57.74,75.0,88.0,1.2,48.56,2009-06-01,1031.9,57.2,46.4,0.0,,8.0,Albury,,8.0,SE,0.0,Yes,Yes
1026.2,13.0,56.120000000000005,75.0,78.0,1.4,51.08,2009-06-02,1029.3,56.120000000000005,47.120000000000005,7.0,,8.0,Albury,ESE,8.0,SE,0.0,Yes,Yes
1020.4,13.0,57.74,97.0,85.0,4.8,54.32,2009-06-03,1023.5,55.4,51.08,9.0,ENE,8.0,Albury,SE,8.0,SE,6.0,Yes,Yes
1017.5,13.0,63.32,58.0,99.0,8.0,52.34,2009-06-04,1021.0,61.7,48.02,4.0,NW,8.0,Albury,E,7.0,ENE,2.0,Yes,No
1015.1,20.0,60.980000000000004,57.0,86.0,0.0,45.68,2009-06-05,1017.9,60.08,37.04,11.0,NNE,,Albury,W,,W,4.0,No,No
1011.1,11.0,50.9,91.0,99.0,0.2,40.46,2009-06-06,1015.2,50.36,35.06,0.0,E,8.0,Albury,,8.0,ESE,4.0,No,Yes
1006.3,30.0,52.879999999999995,80.0,93.0,14.4,50.0,2009-06-07,1007.5,52.7,40.46,17.0,NNW,8.0,Albury,NNW,8.0,NNW,6.0,Yes,Yes
1008.7,33.0,53.6,79.0,88.0,4.6,50.54,2009-06-08,1009.6,52.52,48.2,26.0,WNW,8.0,Albury,WNW,8.0,WNW,9.0,Yes,Yes
1008.3,43.0,47.84,95.0,92.0,2.0,44.239999999999995,2009-06-09,1011.1,46.22,43.34,13.0,NNW,8.0,Albury,WNW,8.0,W,13.0,Yes,Yes
1018.4,37.0,50.9,56.0,77.0,5.6,40.82,2009-06-10,1017.6,49.46,37.4,22.0,W,,Albury,WSW,4.0,WNW,15.0,Yes,No
1023.0,13.0,49.28,72.0,84.0,0.0,35.96,2009-06-11,1025.1,47.84,28.4,6.0,,,Albury,ESE,1.0,SE,0.0,No,No
1022.2,15.0,46.76,72.0,99.0,0.0,35.42,2009-06-12,1025.7,46.22,29.66,6.0,E,8.0,Albury,SSE,7.0,ESE,6.0,No,No
1013.0,28.0,54.32,60.0,86.0,0.0,42.620000000000005,2009-06-13,1018.3,53.78,35.24,15.0,E,,Albury,NE,4.0,ENE,4.0,No,No
1009.3,24.0,60.440000000000005,49.0,82.0,0.0,43.7,2009-06-14,1011.8,59.9,35.6,11.0,,,Albury,NE,,NNE,0.0,No,No
1012.8,13.0,58.82,63.0,99.0,0.4,41.72,2009-06-15,1013.9,57.02,32.9,0.0,NNE,,Albury,,,ESE,2.0,No,No
1022.2,17.0,63.86,49.0,83.0,0.0,43.879999999999995,2009-06-16,1022.3,59.72,34.16,6.0,,,Albury,ESE,,SE,0.0,No,No
1027.7,13.0,60.62,52.0,94.0,0.0,42.08,2009-06-17,1029.7,58.82,33.08,2.0,,,Albury,W,,WSW,0.0,No,No
1028.6,11.0,58.459999999999994,63.0,99.0,0.0,40.46,2009-06-18,1031.6,58.1,32.9,0.0,N,8.0,Albury,,,N,6.0,No,No
1027.1,13.0,59.540000000000006,56.0,93.0,0.0,41.72,2009-06-19,1030.8,59.18,32.9,6.0,NE,,Albury,SE,,ESE,6.0,No,No
1020.6,28.0,63.14,56.0,85.0,0.0,44.6,2009-06-20,1025.7,62.059999999999995,33.62,17.0,NE,7.0,Albury,NE,8.0,NNE,4.0,No,Yes
1018.6,46.0,62.6,71.0,99.0,1.6,46.94,2009-06-21,1021.9,61.519999999999996,44.6,20.0,NW,1.0,Albury,ENE,1.0,ENE,4.0,Yes,Yes
1018.6,19.0,58.82,78.0,99.0,5.6,48.379999999999995,2009-06-22,1020.7,56.48,41.0,6.0,SE,1.0,Albury,ENE,8.0,SE,4.0,Yes,No
1016.4,35.0,59.9,70.0,99.0,0.0,46.94,2009-06-23,1020.2,59.36,39.02,7.0,ENE,8.0,Albury,SSE,6.0,W,11.0,No,Yes
1012.7,41.0,57.379999999999995,65.0,81.0,6.0,49.28,2009-06-24,1014.9,56.66,45.86,9.0,ESE,8.0,Albury,SE,5.0,ESE,7.0,Yes,No
1012.7,24.0,53.96,75.0,99.0,0.0,44.42,2009-06-25,1015.5,52.879999999999995,40.46,13.0,ESE,7.0,Albury,N,8.0,NNW,2.0,No,Yes
1008.1,46.0,56.66,73.0,99.0,4.4,47.120000000000005,2009-06-26,1011.6,55.4,44.42,9.0,ESE,7.0,Albury,ESE,,SE,7.0,Yes,No
1005.5,22.0,53.42,81.0,79.0,0.0,50.54,2009-06-27,1007.8,52.34,47.120000000000005,6.0,SE,8.0,Albury,SE,8.0,SSE,7.0,No,Yes
1006.6,22.0,54.14,76.0,98.0,5.4,49.64,2009-06-28,1007.5,54.14,48.74,11.0,WSW,7.0,Albury,NNW,8.0,W,9.0,Yes,Yes
1009.4,26.0,60.26,69.0,91.0,3.6,50.18,2009-06-29,1011.4,60.08,46.76,15.0,NE,8.0,Albury,NNE,8.0,NE,9.0,Yes,Yes
1001.0,72.0,60.980000000000004,73.0,78.0,2.0,56.3,2009-06-30,1007.6,59.540000000000006,48.379999999999995,19.0,NE,8.0,Albury,NE,8.0,NW,11.0,Yes,Yes
1005.2,52.0,55.94,68.0,85.0,8.4,49.1,2009-07-01,1006.5,55.58,46.94,22.0,N,8.0,Albury,NW,5.0,NW,20.0,Yes,Yes
1006.8,54.0,52.879999999999995,74.0,88.0,5.0,47.84,2009-07-02,1009.4,52.52,47.84,19.0,NW,8.0,Albury,WNW,4.0,WNW,19.0,Yes,Yes
1009.6,61.0,53.6,62.0,82.0,7.8,46.04,2009-07-03,1008.6,53.06,45.68,22.0,W,8.0,Albury,WSW,1.0,W,17.0,Yes,No
1014.9,39.0,55.76,76.0,91.0,0.0,46.22,2009-07-04,1016.3,54.68,42.260000000000005,24.0,WNW,8.0,Albury,WNW,8.0,WNW,15.0,No,No
1019.0,31.0,54.32,56.0,80.0,0.0,44.6,2009-07-05,1019.9,53.6,38.12,15.0,W,,Albury,W,,W,9.0,No,No
1020.4,19.0,53.78,65.0,99.0,0.0,36.14,2009-07-06,1022.4,52.52,32.0,7.0,NNE,8.0,Albury,WSW,,ENE,7.0,No,No
1024.6,19.0,54.5,46.0,91.0,0.0,36.32,2009-07-07,1026.0,54.32,29.3,7.0,,,Albury,ENE,,E,0.0,No,No
1028.1,17.0,56.84,54.0,84.0,0.0,37.94,2009-07-08,1030.4,54.32,28.94,7.0,,,Albury,ESE,,E,0.0,No,No
1028.6,13.0,59.0,54.0,84.0,0.2,38.839999999999996,2009-07-09,1032.0,57.74,31.28,7.0,,,Albury,SE,,ESE,0.0,No,No
1023.8,13.0,56.3,62.0,93.0,0.0,40.64,2009-07-10,1028.7,56.120000000000005,32.18,9.0,,,Albury,SSE,,E,0.0,No,No
1015.6,24.0,55.94,63.0,96.0,0.6,46.58,2009-07-11,1020.5,55.76,40.64,13.0,,7.0,Albury,NE,1.0,NE,0.0,No,No
1007.7,33.0,61.7,53.0,77.0,0.6,52.879999999999995,2009-07-12,1010.4,59.72,46.58,19.0,SSE,2.0,Albury,NNW,6.0,NNW,7.0,No,No
1005.5,41.0,55.58,73.0,82.0,1.0,48.2,2009-07-13,1007.6,54.14,42.620000000000005,11.0,N,8.0,Albury,NNW,8.0,WNW,13.0,No,Yes
1005.8,30.0,51.8,75.0,94.0,6.8,45.5,2009-07-14,1006.6,50.18,44.42,9.0,N,8.0,Albury,SSW,8.0,W,9.0,Yes,Yes
1009.9,22.0,54.68,57.0,99.0,1.8,42.620000000000005,2009-07-15,1010.5,54.5,37.22,0.0,ENE,8.0,Albury,,,WSW,4.0,Yes,No
1014.5,24.0,56.120000000000005,57.0,95.0,0.0,38.839999999999996,2009-07-16,1015.6,55.04,30.92,9.0,,,Albury,WSW,,WNW,0.0,No,No
1020.6,17.0,57.92,52.0,88.0,0.2,40.1,2009-07-17,1022.4,57.56,31.46,6.0,NNE,,Albury,SW,,N,4.0,No,No
1019.5,20.0,53.6,64.0,98.0,0.0,37.76,2009-07-18,1023.0,52.16,30.2,11.0,,7.0,Albury,N,5.0,N,0.0,No,No
1019.8,24.0,57.379999999999995,65.0,94.0,0.6,46.04,2009-07-19,1021.6,56.3,37.76,11.0,ESE,8.0,Albury,NE,8.0,NNE,7.0,No,No
1018.4,39.0,61.7,53.0,95.0,0.2,44.78,2009-07-20,1023.1,61.34,38.48,19.0,,8.0,Albury,N,,NW,0.0,No,No
1013.4,43.0,63.86,46.0,87.0,0.0,43.879999999999995,2009-07-21,1019.7,63.68,33.44,17.0,ENE,,Albury,ENE,,N,4.0,No,No
1006.2,44.0,54.14,81.0,74.0,0.0,52.34,2009-07-22,1009.5,50.36,43.879999999999995,20.0,ENE,7.0,Albury,NNW,8.0,W,7.0,No,Yes
1018.4,26.0,56.3,58.0,83.0,9.8,47.3,2009-07-23,1015.1,55.22,42.8,17.0,W,7.0,Albury,W,7.0,WNW,13.0,Yes,No
1025.4,22.0,55.22,58.0,87.0,0.0,38.660000000000004,2009-07-24,1027.3,52.879999999999995,31.82,15.0,,,Albury,NNW,2.0,NW,0.0,No,No
1022.7,20.0,53.96,61.0,95.0,0.0,36.5,2009-07-25,1026.8,51.44,31.46,9.0,,,Albury,NE,,NE,0.0,No,No
1013.7,13.0,49.64,74.0,85.0,0.0,39.92,2009-07-26,1018.0,49.28,35.78,2.0,,5.0,Albury,E,,SSE,0.0,No,No
1019.9,20.0,47.84,91.0,99.0,0.0,39.56,2009-07-27,1019.9,45.14,34.34,9.0,ENE,8.0,Albury,NNW,8.0,N,6.0,No,Yes
1023.1,31.0,54.86,71.0,89.0,3.8,47.84,2009-07-28,1024.0,53.6,39.56,11.0,NW,8.0,Albury,WNW,8.0,WNW,11.0,Yes,Yes
1025.4,24.0,55.76,81.0,98.0,2.4,48.74,2009-07-29,1026.0,53.78,46.94,9.0,NW,8.0,Albury,WSW,8.0,WNW,11.0,Yes,No
1022.7,22.0,53.78,76.0,99.0,0.2,43.7,2009-07-30,1025.8,53.6,37.94,9.0,,7.0,Albury,WNW,7.0,NNW,0.0,No,Yes
1021.5,35.0,58.1,61.0,81.0,5.2,52.879999999999995,2009-07-31,1021.3,54.86,43.7,22.0,W,5.0,Albury,WSW,8.0,W,19.0,Yes,No
1025.3,30.0,57.02,70.0,99.0,0.2,48.02,2009-08-01,1026.8,55.94,45.32,15.0,,7.0,Albury,WNW,3.0,W,0.0,No,No
1024.8,30.0,57.379999999999995,65.0,94.0,0.8,50.9,2009-08-02,1027.9,55.94,45.5,17.0,SW,1.0,Albury,NNW,6.0,NNW,2.0,No,No
1022.9,37.0,56.84,49.0,79.0,0.8,49.82,2009-08-03,1023.1,56.48,46.94,15.0,W,,Albury,WNW,,NNW,20.0,No,No
1018.9,17.0,58.459999999999994,53.0,91.0,0.0,42.260000000000005,2009-08-04,1021.7,57.2,37.76,4.0,,1.0,Albury,ENE,,SSE,0.0,No,Yes
1020.2,19.0,56.84,76.0,98.0,5.4,48.02,2009-08-05,1022.2,56.48,42.260000000000005,7.0,ENE,8.0,Albury,S,8.0,NNE,7.0,Yes,No
1016.7,35.0,62.78,58.0,99.0,0.4,46.4,2009-08-06,1021.9,61.88,41.18,19.0,,7.0,Albury,NE,,N,0.0,No,No
1015.6,57.0,57.02,47.0,79.0,0.8,49.64,2009-08-07,1012.8,56.66,46.4,33.0,WNW,8.0,Albury,WSW,8.0,WNW,35.0,No,Yes
1023.0,24.0,55.22,50.0,78.0,4.2,39.92,2009-08-08,1026.4,54.14,30.56,6.0,E,,Albury,WSW,,WNW,6.0,Yes,No
1018.5,15.0,53.96,48.0,91.0,0.0,35.6,2009-08-09,1021.6,53.78,30.2,7.0,S,,Albury,E,,ESE,2.0,No,No
1014.7,20.0,58.64,60.0,72.0,0.2,42.620000000000005,2009-08-10,1018.6,54.68,35.42,11.0,SSE,,Albury,SE,,SE,4.0,No,No
1008.6,43.0,63.86,59.0,62.0,0.4,58.64,2009-08-11,1009.0,60.08,42.620000000000005,22.0,E,1.0,Albury,NNW,1.0,NNE,19.0,No,Yes
1010.0,24.0,57.74,74.0,99.0,4.8,48.379999999999995,2009-08-12,1011.5,55.4,44.42,13.0,SSE,8.0,Albury,NW,8.0,W,6.0,Yes,No
1015.3,22.0,52.879999999999995,87.0,94.0,0.2,48.92,2009-08-13,1015.7,51.98,45.86,13.0,NW,8.0,Albury,N,7.0,NW,6.0,No,Yes
1019.1,22.0,59.36,61.0,99.0,1.2,48.2,2009-08-14,1021.1,58.459999999999994,44.239999999999995,13.0,,8.0,Albury,WNW,,WSW,0.0,Yes,No
1016.8,24.0,63.5,57.0,99.0,0.2,44.06,2009-08-15,1021.2,62.6,36.86,13.0,SE,8.0,Albury,NE,,NNE,7.0,No,Yes
1006.4,39.0,59.9,70.0,79.0,1.6,51.8,2009-08-16,1012.2,57.74,41.18,11.0,NE,8.0,Albury,ENE,8.0,W,11.0,Yes,Yes
1019.7,37.0,56.48,57.0,73.0,3.2,49.64,2009-08-17,1018.2,55.04,39.56,19.0,W,1.0,Albury,WNW,,WNW,20.0,Yes,No
1027.2,15.0,60.08,58.0,85.0,0.0,42.8,2009-08-18,1029.8,57.92,33.08,6.0,,,Albury,S,2.0,WNW,0.0,No,No
1022.5,17.0,61.519999999999996,61.0,99.0,0.0,41.9,2009-08-19,1027.7,59.36,34.88,7.0,NE,8.0,Albury,S,1.0,E,7.0,No,No
1014.3,22.0,65.12,51.0,78.0,0.0,51.98,2009-08-20,1019.7,63.14,41.9,13.0,ESE,,Albury,N,,N,6.0,No,No
1001.7,59.0,58.64,85.0,72.0,1.0,55.94,2009-08-21,1004.0,50.18,45.14,30.0,NNE,3.0,Albury,WSW,8.0,WNW,26.0,No,Yes
1009.6,26.0,57.379999999999995,57.0,90.0,6.6,42.44,2009-08-22,1012.0,55.22,32.36,13.0,SE,,Albury,NNE,,NE,9.0,Yes,Yes
1007.1,26.0,66.02,67.0,94.0,3.8,51.44,2009-08-23,1011.5,64.75999999999999,42.44,11.0,ENE,3.0,Albury,NNE,3.0,NNE,7.0,Yes,Yes
1001.0,63.0,62.78,52.0,68.0,1.2,55.76,2009-08-24,1004.1,61.519999999999996,48.02,22.0,NNW,,Albury,NW,,WNW,26.0,Yes,Yes
1008.2,85.0,55.04,53.0,75.0,2.0,45.86,2009-08-25,1009.6,53.06,44.78,20.0,W,3.0,Albury,NW,,W,15.0,Yes,Yes
1014.4,43.0,57.92,56.0,83.0,3.6,44.42,2009-08-26,1016.1,56.48,39.56,30.0,NNW,,Albury,NW,8.0,NW,13.0,Yes,No
1014.6,30.0,62.059999999999995,49.0,72.0,0.4,48.02,2009-08-27,1018.5,61.16,33.98,19.0,ENE,,Albury,N,,N,11.0,No,No
1013.3,24.0,65.48,51.0,87.0,0.0,44.96,2009-08-28,1016.9,63.68,33.98,11.0,ESE,,Albury,E,,NNW,7.0,No,Yes
996.9,59.0,64.22,80.0,81.0,4.2,55.4,2009-08-29,1002.6,63.5,44.96,19.0,NE,1.0,Albury,W,8.0,W,20.0,Yes,Yes
1015.2,56.0,51.98,57.0,77.0,13.4,44.06,2009-08-30,1014.2,51.26,43.34,20.0,W,8.0,Albury,W,8.0,WNW,26.0,Yes,Yes
1016.8,39.0,57.56,72.0,90.0,1.4,49.46,2009-08-31,1018.9,57.02,44.06,22.0,NW,7.0,Albury,NW,5.0,NW,19.0,Yes,Yes
1021.7,24.0,57.56,58.0,96.0,3.0,49.46,2009-09-01,1023.2,54.5,41.18,15.0,WNW,8.0,Albury,W,1.0,WNW,7.0,Yes,No
1020.2,24.0,62.24,45.0,82.0,0.0,44.6,2009-09-02,1024.9,60.8,33.8,9.0,ESE,,Albury,E,,ESE,9.0,No,No
1010.8,43.0,69.25999999999999,54.0,80.0,0.0,50.36,2009-09-03,1016.6,68.54,42.980000000000004,24.0,SE,,Albury,NE,,NE,4.0,No,Yes
1012.3,35.0,62.42,58.0,85.0,1.4,54.5,2009-09-04,1014.4,59.9,43.34,13.0,ESE,1.0,Albury,WNW,,NW,6.0,Yes,No
1017.9,30.0,59.0,54.0,81.0,0.0,47.48,2009-09-05,1019.5,58.82,35.78,11.0,ESE,,Albury,NW,6.0,WNW,4.0,No,No
1011.4,37.0,61.88,47.0,79.0,0.0,46.94,2009-09-06,1018.4,59.72,34.88,20.0,SE,,Albury,NE,,NE,9.0,No,No
1002.7,41.0,63.68,53.0,73.0,0.0,57.02,2009-09-07,1005.0,61.7,46.94,30.0,ENE,,Albury,W,,W,9.0,No,No
1009.0,46.0,61.7,59.0,90.0,0.0,48.92,2009-09-08,1009.9,59.540000000000006,42.260000000000005,30.0,W,5.0,Albury,WSW,4.0,W,7.0,No,No
1011.3,35.0,57.74,67.0,82.0,0.0,49.1,2009-09-09,1012.8,56.120000000000005,45.5,22.0,W,8.0,Albury,WNW,8.0,W,17.0,No,No
1017.6,,,55.0,71.0,0.0,49.46,2009-09-10,1017.8,57.74,36.68,13.0,E,,Albury,WNW,6.0,,6.0,No,
1018.2,31.0,65.84,46.0,83.0,,47.66,2009-09-11,1022.2,64.58,,19.0,SE,,Albury,NNE,,N,7.0,,No
1015.4,39.0,76.46,39.0,70.0,0.0,55.76,2009-09-12,1020.0,75.2,43.7,22.0,SE,,Albury,NE,,NE,6.0,No,No
1012.2,35.0,77.18,25.0,44.0,0.0,63.14,2009-09-13,1017.0,73.58,55.76,11.0,E,,Albury,WNW,,NNE,9.0,No,No
1019.9,24.0,64.04,29.0,60.0,0.0,51.620000000000005,2009-09-14,1022.6,62.78,39.74,6.0,NE,,Albury,NNW,,SW,2.0,No,No
1019.1,20.0,62.959999999999994,44.0,68.0,0.0,46.58,2009-09-15,1022.5,62.059999999999995,34.88,7.0,ESE,,Albury,S,,S,6.0,No,No
1016.8,17.0,69.98,39.0,74.0,0.0,52.16,2009-09-16,1022.2,69.25999999999999,37.04,9.0,E,,Albury,ESE,,E,7.0,No,No
1011.9,24.0,66.2,73.0,76.0,0.0,55.22,2009-09-17,1013.8,57.2,43.34,2.0,E,,Albury,NW,7.0,WNW,6.0,No,Yes
1018.6,46.0,68.72,54.0,75.0,10.2,55.22,2009-09-18,1021.2,68.54,45.32,0.0,,,Albury,,,WNW,0.0,Yes,No
1015.0,22.0,69.08,46.0,98.0,0.0,50.36,2009-09-19,1018.8,66.56,41.72,11.0,NE,8.0,Albury,WNW,8.0,NNW,6.0,No,No
1013.7,33.0,66.02,50.0,79.0,0.4,57.74,2009-09-20,1014.6,62.24,46.4,20.0,,8.0,Albury,W,,W,0.0,No,No
1008.2,43.0,66.2,50.0,73.0,0.2,52.7,2009-09-21,1014.5,64.94,38.660000000000004,15.0,ESE,,Albury,ENE,,NE,9.0,No,Yes
999.2,50.0,68.36,55.0,77.0,8.4,59.9,2009-09-22,1002.6,66.56,52.7,13.0,NNW,8.0,Albury,N,1.0,NNE,17.0,Yes,Yes
1003.8,56.0,62.24,54.0,82.0,28.8,55.58,2009-09-23,997.8,60.62,48.74,30.0,W,5.0,Albury,WSW,8.0,W,26.0,Yes,Yes
1011.8,41.0,64.75999999999999,55.0,72.0,1.4,54.68,2009-09-24,1015.1,62.959999999999994,46.76,24.0,WNW,,Albury,NW,4.0,NW,9.0,Yes,No
1002.9,44.0,69.08,57.0,60.0,0.0,59.36,2009-09-25,1009.3,63.14,41.54,13.0,NNE,2.0,Albury,N,7.0,NNW,22.0,No,Yes
1003.9,56.0,53.96,72.0,79.0,6.0,46.22,2009-09-26,1005.2,51.98,44.239999999999995,24.0,WNW,7.0,Albury,W,6.0,WNW,37.0,Yes,Yes
1008.4,61.0,55.22,72.0,78.0,1.6,44.06,2009-09-27,1009.8,51.26,40.1,37.0,WNW,5.0,Albury,W,8.0,W,35.0,Yes,No
1009.9,43.0,64.22,56.0,79.0,0.0,48.56,2009-09-28,1012.3,62.24,41.9,24.0,W,,Albury,W,1.0,W,17.0,No,No
1013.4,19.0,62.6,49.0,73.0,0.0,48.92,2009-09-29,1015.6,61.16,35.06,11.0,E,,Albury,WNW,,NW,6.0,No,No
1013.4,35.0,70.52,36.0,75.0,0.0,52.34,2009-09-30,1018.0,69.62,39.2,17.0,E,,Albury,NNE,,NNW,7.0,No,No
1008.8,28.0,69.98,61.0,76.0,0.0,55.22,2009-10-01,1012.4,66.92,48.02,9.0,N,,Albury,S,,SSW,6.0,No,No
1004.9,30.0,71.6,55.0,68.0,0.0,60.980000000000004,2009-10-02,1009.6,69.08,53.06,11.0,S,,Albury,SSW,,SE,4.0,No,Yes
1015.1,31.0,56.3,75.0,87.0,3.2,49.28,2009-10-03,1014.0,55.4,47.3,11.0,ESE,7.0,Albury,ESE,7.0,SSE,17.0,Yes,Yes
1019.4,20.0,61.16,75.0,85.0,1.8,54.68,2009-10-04,1020.6,58.64,49.28,9.0,,,Albury,SE,1.0,NNE,0.0,Yes,No
1018.6,35.0,67.46,47.0,85.0,0.2,54.5,2009-10-05,1020.7,66.56,46.94,20.0,,4.0,Albury,SW,,W,0.0,No,No
1018.3,37.0,61.16,77.0,85.0,0.0,47.84,2009-10-06,1020.2,50.0,41.36,15.0,ENE,2.0,Albury,SSE,2.0,SE,6.0,No,Yes
1018.5,35.0,60.62,42.0,90.0,3.6,44.78,2009-10-07,1018.7,59.36,38.839999999999996,15.0,,,Albury,SSW,,S,0.0,Yes,No
1023.2,39.0,61.34,43.0,65.0,0.0,46.04,2009-10-08,1024.0,60.26,34.16,13.0,E,,Albury,SE,,ESE,6.0,No,No
1025.7,33.0,64.75999999999999,39.0,63.0,0.0,53.24,2009-10-09,1027.7,64.04,37.76,9.0,ESE,,Albury,S,,SSE,11.0,No,No
1025.7,22.0,66.2,36.0,55.0,0.0,52.16,2009-10-10,1029.5,63.14,40.28,9.0,SE,,Albury,S,,SE,17.0,No,No
1016.9,48.0,65.66,50.0,68.0,0.0,52.34,2009-10-11,1022.6,64.75999999999999,43.519999999999996,17.0,SE,,Albury,NNE,,W,7.0,No,No
999.4,59.0,73.94,64.0,88.0,0.0,51.8,2009-10-12,1007.9,66.2,42.44,20.0,SSE,,Albury,NE,1.0,W,9.0,No,Yes
997.6,50.0,63.86,71.0,70.0,2.0,51.44,2009-10-13,1001.9,58.64,43.879999999999995,30.0,N,7.0,Albury,NW,6.0,N,17.0,Yes,Yes
1002.7,65.0,59.18,60.0,88.0,7.0,50.54,2009-10-14,1000.5,57.379999999999995,49.1,30.0,WNW,8.0,Albury,W,1.0,W,26.0,Yes,Yes
1007.8,50.0,60.26,84.0,79.0,1.4,51.98,2009-10-15,1008.5,51.620000000000005,49.46,22.0,NW,8.0,Albury,WSW,8.0,WNW,15.0,Yes,Yes
1016.2,39.0,61.88,56.0,77.0,6.8,47.84,2009-10-16,1016.0,58.82,39.38,19.0,W,,Albury,WNW,4.0,W,15.0,Yes,No
1021.6,28.0,66.56,46.0,83.0,0.0,51.620000000000005,2009-10-17,1022.7,65.84,40.28,13.0,SE,,Albury,W,1.0,WSW,6.0,No,No
1024.7,24.0,68.54,50.0,72.0,0.0,53.78,2009-10-18,1026.9,66.74000000000001,41.18,9.0,SSW,,Albury,ESE,8.0,NW,6.0,No,No
1023.7,19.0,72.86,38.0,78.0,0.0,53.96,2009-10-19,1026.6,71.6,41.18,6.0,WSW,,Albury,NW,,NE,4.0,No,No
1018.4,30.0,79.88,31.0,71.0,0.0,56.120000000000005,2009-10-20,1022.9,78.44,44.42,17.0,SE,,Albury,S,,NNW,7.0,No,No
1017.4,20.0,80.78,44.0,73.0,0.0,59.72,2009-10-21,1018.9,77.54,47.84,15.0,ESE,,Albury,SSE,,SSE,7.0,No,No
1018.4,24.0,80.78,38.0,67.0,0.0,60.08,2009-10-22,1020.8,77.72,48.379999999999995,13.0,SE,,Albury,SSE,,WSW,9.0,No,No
1017.6,35.0,75.02,26.0,70.0,0.0,58.64,2009-10-23,1019.6,73.75999999999999,46.58,13.0,ENE,,Albury,SW,,WNW,2.0,No,No
1016.2,30.0,77.72,28.0,68.0,0.0,58.459999999999994,2009-10-24,1019.5,76.64,45.32,13.0,E,,Albury,W,,WSW,9.0,No,No
1013.0,63.0,73.58,34.0,68.0,0.0,57.92,2009-10-25,1014.7,70.34,51.08,13.0,WSW,,Albury,WSW,,SE,2.0,No,No
1022.0,35.0,71.6,38.0,52.0,0.0,58.459999999999994,2009-10-26,1023.8,69.62,51.44,15.0,SE,,Albury,SSE,,SE,20.0,No,No
1023.1,26.0,75.38,43.0,64.0,0.0,55.22,2009-10-27,1027.5,74.12,42.620000000000005,9.0,S,,Albury,NNE,,ENE,7.0,No,No
1020.9,19.0,80.24000000000001,41.0,67.0,0.0,64.22,2009-10-28,1025.4,78.44,52.34,9.0,SE,,Albury,SE,,W,4.0,No,No
1020.6,31.0,80.42,50.0,65.0,0.0,66.38,2009-10-29,1023.4,78.44,58.1,20.0,SE,,Albury,N,,NNW,9.0,No,No
1019.5,22.0,84.38000000000001,46.0,75.0,0.0,66.38,2009-10-30,1022.8,83.12,56.66,11.0,SE,,Albury,S,,WSW,11.0,No,No
1019.0,20.0,87.44,38.0,65.0,0.0,70.52,2009-10-31,1022.3,86.53999999999999,60.08,11.0,E,,Albury,SE,,SSE,11.0,No,No
1017.3,33.0,93.2,35.0,66.0,0.0,73.58,2009-11-01,1021.6,90.86,64.04,17.0,SE,,Albury,SE,,WNW,9.0,No,No
1014.6,20.0,90.32,47.0,66.0,0.0,75.02,2009-11-02,1018.8,87.98,65.66,9.0,SE,,Albury,SE,,S,9.0,No,No
1011.9,46.0,75.74000000000001,39.0,46.0,0.0,75.56,2009-11-03,1009.8,71.42,65.66,20.0,W,,Albury,W,,W,24.0,No,No
