Rainfall,MinTempC,MaxTempC,Location,WindGustDir,RainToday,Date,WindSpeed9am,WindDir9am,Humidity9am,WindDir3pm,Pressure3pm,Pressure9am,WindSpeed3pm,Temp9amC,RainTomorrow,Humidity3pm,Temp3pmC,WindGustSpeed
47.4,8.4,11.2,Walpole,W,Yes,2009-06-29,20.0,NW,85.0,W,989.2,988.9,26.0,9.4,Yes,76.0,9.2,74.0
21.4,7.5,13.6,Walpole,W,Yes,2009-06-30,22.0,W,75.0,WSW,1009.3,1005.2,28.0,10.1,Yes,62.0,13.4,69.0
7.6,8.8,15.4,Walpole,SSW,Yes,2009-07-01,22.0,SW,78.0,SSW,1021.2,1018.5,15.0,12.6,No,65.0,13.9,43.0
0.8,9.5,17.3,Walpole,W,No,2009-07-02,6.0,WNW,82.0,WSW,1027.1,1028.3,15.0,12.9,No,64.0,15.8,20.0
0.0,7.7,17.4,Walpole,ENE,No,2009-07-03,4.0,N,84.0,ENE,1026.3,1029.5,9.0,11.6,No,62.0,16.1,28.0
0.0,9.2,17.0,Walpole,NE,No,2009-07-04,6.0,NE,81.0,E,1021.3,1023.8,4.0,11.5,No,62.0,16.2,22.0
0.0,6.8,18.3,Walpole,NNE,No,2009-07-05,7.0,E,95.0,NE,1017.2,1021.1,11.0,9.5,No,62.0,17.7,28.0
0.4,9.4,16.0,Walpole,N,No,2009-07-06,24.0,N,74.0,W,1004.6,1004.2,17.0,14.8,Yes,96.0,13.8,63.0
19.4,10.2,16.7,Walpole,NW,Yes,2009-07-07,17.0,NNW,84.0,NNW,1013.3,1013.8,20.0,12.9,No,77.0,15.9,41.0
0.8,11.5,18.3,Walpole,NNW,No,2009-07-08,17.0,N,83.0,N,1007.9,1012.5,15.0,13.4,Yes,64.0,16.9,43.0
7.8,12.3,17.9,Walpole,NNW,Yes,2009-07-09,7.0,WNW,93.0,NW,999.4,1000.5,30.0,12.7,Yes,59.0,16.9,57.0
18.8,9.7,13.7,Walpole,WSW,Yes,2009-07-10,22.0,W,88.0,W,1004.7,1002.2,24.0,10.5,Yes,65.0,12.3,57.0
2.4,9.1,13.3,Walpole,SSW,Yes,2009-07-11,9.0,WNW,85.0,WSW,1013.9,1012.5,17.0,10.3,No,75.0,12.1,39.0
0.6,8.6,14.8,Walpole,WSW,No,2009-07-12,9.0,WNW,89.0,SW,1022.5,1021.7,15.0,10.6,No,88.0,11.7,28.0
1.0,9.6,15.4,Walpole,WNW,No,2009-07-13,11.0,WNW,74.0,WSW,1027.2,1026.6,15.0,11.3,No,66.0,13.7,35.0
0.2,9.9,14.8,Walpole,NE,No,2009-07-14,0.0,,86.0,ENE,1026.1,1028.3,9.0,11.7,No,68.0,13.9,24.0
0.0,6.9,18.8,Walpole,NNW,No,2009-07-15,20.0,N,73.0,N,1011.0,1017.7,13.0,11.1,Yes,46.0,18.6,44.0
4.8,10.2,14.6,Walpole,NNW,Yes,2009-07-16,30.0,NNW,76.0,NW,1001.2,1004.2,35.0,11.6,Yes,88.0,12.4,76.0
16.8,11.3,15.2,Walpole,WSW,Yes,2009-07-17,26.0,W,88.0,W,1011.5,1010.0,28.0,12.3,Yes,70.0,13.6,59.0
2.2,10.2,16.6,Walpole,NW,Yes,2009-07-18,33.0,NW,82.0,W,1007.0,1010.2,13.0,13.7,Yes,97.0,12.6,61.0
36.2,7.4,14.2,Walpole,NW,Yes,2009-07-19,17.0,NW,88.0,NW,1001.0,1004.5,19.0,9.5,Yes,73.0,12.0,48.0
13.8,5.9,12.5,Walpole,NNW,Yes,2009-07-20,33.0,NW,82.0,NNW,994.3,995.0,22.0,6.7,Yes,87.0,7.9,52.0
33.6,6.0,14.9,Walpole,SSW,Yes,2009-07-21,15.0,SW,59.0,WSW,1012.2,1008.7,22.0,12.3,No,67.0,13.6,57.0
0.2,8.4,16.2,Walpole,NW,No,2009-07-22,17.0,NW,79.0,NNW,1011.4,1015.9,20.0,11.7,Yes,69.0,15.0,43.0
14.4,8.0,13.5,Walpole,SSW,Yes,2009-07-23,7.0,WNW,89.0,SW,1018.4,1017.3,11.0,9.6,No,60.0,12.2,28.0
0.2,7.1,14.1,Walpole,SW,No,2009-07-24,20.0,NW,87.0,WNW,1017.4,1020.8,20.0,9.0,Yes,64.0,12.9,57.0
13.2,7.7,13.1,Walpole,SSW,Yes,2009-07-25,24.0,SSW,73.0,S,1027.4,1025.7,9.0,9.2,No,59.0,12.2,59.0
0.6,7.7,15.5,Walpole,W,No,2009-07-26,17.0,NW,94.0,W,1028.5,1029.6,19.0,9.1,Yes,81.0,12.3,46.0
1.4,8.9,16.3,Walpole,WNW,Yes,2009-07-27,15.0,NW,86.0,W,1029.6,1031.1,19.0,10.8,No,67.0,14.7,33.0
0.0,10.4,14.7,Walpole,WSW,No,2009-07-28,13.0,NW,77.0,W,1031.0,1032.1,15.0,11.9,No,71.0,13.9,33.0
0.0,9.7,16.0,Walpole,NW,No,2009-07-29,17.0,NW,74.0,WNW,1031.1,1032.5,15.0,12.0,No,66.0,15.5,30.0
0.0,10.3,17.8,Walpole,NW,No,2009-07-30,4.0,NNW,79.0,W,1029.2,1032.2,11.0,12.8,No,55.0,16.3,24.0
0.0,7.0,18.2,Walpole,WNW,No,2009-07-31,0.0,,84.0,WSW,1024.3,1027.1,19.0,12.0,No,64.0,16.7,30.0
0.0,7.4,18.1,Walpole,NW,No,2009-08-01,7.0,WNW,94.0,W,1021.1,1023.8,20.0,11.7,Yes,64.0,17.4,37.0
2.8,10.5,17.9,Walpole,NNW,Yes,2009-08-02,0.0,,91.0,N,1023.9,1026.2,11.0,13.2,No,68.0,16.5,33.0
0.8,9.9,18.0,Walpole,NW,No,2009-08-03,13.0,NW,92.0,WNW,1021.5,1023.8,15.0,13.2,Yes,72.0,16.5,35.0
2.0,12.0,,Walpole,,Yes,2009-08-04,15.0,NW,94.0,WNW,1016.9,1020.6,19.0,13.2,No,63.0,17.6,
0.6,,17.9,Walpole,NW,No,2009-08-05,17.0,NNW,82.0,NW,1005.6,1011.3,33.0,13.5,Yes,76.0,17.1,61.0
14.6,10.1,15.4,Walpole,WSW,Yes,2009-08-06,13.0,SW,70.0,SSE,1016.1,1014.4,9.0,12.3,No,61.0,13.0,31.0
0.0,6.7,18.5,Walpole,SSW,No,2009-08-07,0.0,,88.0,SSE,1015.5,1018.8,7.0,10.1,No,67.0,15.5,20.0
0.0,7.9,17.8,Walpole,WNW,No,2009-08-08,20.0,NW,80.0,WNW,1011.6,1012.9,20.0,13.7,Yes,64.0,17.1,43.0
1.2,9.2,15.6,Walpole,NE,Yes,2009-08-09,7.0,ENE,83.0,E,1013.2,1016.3,11.0,10.8,No,56.0,15.1,35.0
0.0,8.3,16.4,Walpole,W,No,2009-08-10,17.0,NNE,80.0,WNW,1002.7,1003.5,22.0,12.5,Yes,84.0,15.9,52.0
4.6,7.8,15.7,Walpole,NNW,Yes,2009-08-11,15.0,N,83.0,NW,1010.8,1013.3,13.0,11.6,Yes,83.0,13.6,43.0
5.6,10.7,16.1,Walpole,NW,Yes,2009-08-12,26.0,NW,87.0,NW,1005.2,1005.7,31.0,11.7,No,66.0,16.0,57.0
0.2,11.4,18.4,Walpole,NW,No,2009-08-13,28.0,NW,78.0,NW,999.6,1004.0,35.0,14.8,Yes,62.0,17.5,69.0
7.2,11.4,15.5,Walpole,WNW,Yes,2009-08-14,24.0,NNW,80.0,WNW,995.2,997.3,31.0,14.3,Yes,74.0,14.0,72.0
22.2,6.4,12.3,Walpole,WNW,Yes,2009-08-15,24.0,WSW,81.0,W,1007.3,1003.5,35.0,7.4,Yes,72.0,7.1,70.0
24.2,5.5,16.4,Walpole,NW,Yes,2009-08-16,20.0,W,95.0,WNW,1014.1,1014.1,22.0,11.8,Yes,74.0,14.9,52.0
1.4,10.4,18.0,Walpole,NNW,Yes,2009-08-17,22.0,NNW,82.0,NW,1009.7,1015.2,28.0,13.1,Yes,57.0,17.8,54.0
8.6,11.5,15.7,Walpole,NW,Yes,2009-08-18,20.0,WNW,93.0,WNW,1005.8,1005.3,22.0,12.6,Yes,77.0,13.9,54.0
2.2,9.7,15.5,Walpole,N,Yes,2009-08-19,19.0,NNW,91.0,NW,1012.0,1013.4,17.0,12.5,Yes,89.0,13.7,46.0
8.2,11.3,15.3,Walpole,NW,Yes,2009-08-20,26.0,W,77.0,W,1011.4,1010.7,19.0,13.5,Yes,66.0,13.4,59.0
1.2,6.5,14.9,Walpole,WNW,Yes,2009-08-21,22.0,NNW,86.0,W,1006.2,1009.9,30.0,9.1,Yes,81.0,11.9,63.0
10.4,9.0,14.7,Walpole,WNW,Yes,2009-08-22,30.0,WNW,81.0,WNW,1003.8,1006.4,39.0,10.6,Yes,76.0,12.8,69.0
9.4,7.0,12.9,Walpole,WSW,Yes,2009-08-23,30.0,W,68.0,W,1011.9,1010.3,26.0,9.1,Yes,70.0,11.3,67.0
2.2,8.0,15.6,Walpole,WSW,Yes,2009-08-24,19.0,WSW,88.0,SW,1018.5,1016.9,13.0,12.8,Yes,80.0,14.4,52.0
2.4,10.3,16.1,Walpole,NW,Yes,2009-08-25,6.0,NW,97.0,SSE,1022.9,1024.4,4.0,12.3,No,78.0,14.7,20.0
0.0,10.4,15.8,Walpole,NW,No,2009-08-26,13.0,NW,84.0,WNW,1016.4,1020.1,19.0,11.8,Yes,78.0,14.6,33.0
1.2,9.2,15.8,Walpole,WSW,Yes,2009-08-27,11.0,W,86.0,W,1010.5,1013.3,17.0,12.0,Yes,66.0,15.1,37.0
18.8,8.4,12.1,Walpole,SSW,Yes,2009-08-28,19.0,SSW,88.0,SSE,1012.9,1011.4,13.0,10.0,Yes,77.0,10.8,48.0
6.8,6.6,14.1,Walpole,WSW,Yes,2009-08-29,9.0,W,79.0,WSW,1023.8,1023.3,19.0,11.4,Yes,68.0,13.4,43.0
2.0,9.2,15.8,Walpole,W,Yes,2009-08-30,19.0,NW,93.0,W,1024.9,1026.7,26.0,11.2,No,71.0,14.3,43.0
0.2,8.6,17.5,Walpole,WNW,No,2009-08-31,15.0,NW,74.0,WNW,1018.8,1023.2,13.0,13.4,No,82.0,14.5,35.0
1.0,10.2,16.7,Walpole,NW,No,2009-09-01,35.0,NW,82.0,W,1006.7,1008.0,28.0,13.1,Yes,87.0,10.9,72.0
6.4,6.9,12.8,Walpole,W,Yes,2009-09-02,24.0,WSW,72.0,WSW,1016.1,1013.9,28.0,10.0,Yes,49.0,12.4,69.0
2.0,7.6,12.8,Walpole,SW,Yes,2009-09-03,11.0,NW,83.0,ESE,1021.2,1022.7,6.0,10.2,No,81.0,11.0,24.0
0.2,7.1,16.9,Walpole,NNW,No,2009-09-04,13.0,N,68.0,N,1009.4,1017.0,17.0,10.8,Yes,54.0,15.6,46.0
6.8,7.6,11.5,Walpole,W,Yes,2009-09-05,30.0,W,74.0,W,1007.7,1005.5,35.0,9.7,Yes,84.0,9.5,81.0
10.8,7.8,16.4,Walpole,WNW,Yes,2009-09-06,13.0,WNW,91.0,WNW,1017.2,1017.2,22.0,10.9,No,68.0,14.3,43.0
0.6,10.0,17.4,Walpole,WSW,No,2009-09-07,20.0,NNW,76.0,WSW,1014.3,1015.4,30.0,14.7,Yes,93.0,10.1,63.0
15.6,5.5,17.8,Walpole,NW,Yes,2009-09-08,15.0,NW,75.0,WNW,1016.0,1020.0,19.0,11.9,Yes,57.0,16.1,33.0
1.8,10.5,16.9,Walpole,WNW,Yes,2009-09-09,20.0,WNW,69.0,NW,1008.6,1012.0,30.0,13.3,Yes,55.0,16.3,56.0
2.8,11.8,,Walpole,,Yes,2009-09-10,26.0,WNW,92.0,WNW,992.9,994.1,31.0,12.7,,75.0,12.8,
,,,Walpole,,,2009-09-11,,,,,,,,,,,,
,,,Walpole,,,2009-09-12,,,,,,,,,,,,
,,,Walpole,,,2009-09-13,,,,,,,,,,,,
,,,Walpole,,,2009-09-14,,,,,,,,,,,,
,,,Walpole,,,2009-09-15,,,,,,,,,,,,
,,,Walpole,,,2009-09-16,,,,,,,,,,,,
,,,Walpole,,,2009-09-17,,,,,,,,,,,,
,,,Walpole,,,2009-09-18,,,,,,,,,,,,
,,,Walpole,,,2009-09-19,,,,,,,,,,,,
,,,Walpole,,,2009-09-20,,,,,,,,,,,,
,,,Walpole,,,2009-09-21,,,,,,,,,,,,
,,,Walpole,,,2009-09-22,,,,,,,,,,,,
,,,Walpole,,,2009-09-23,,,,WNW,1017.2,,28.0,,,66.0,16.0,
,,13.9,Walpole,W,,2009-09-24,35.0,WSW,71.0,SW,1020.4,1017.5,28.0,12.4,No,65.0,12.2,65.0
0.8,8.6,14.0,Walpole,SSW,No,2009-09-25,15.0,SSE,64.0,S,1029.5,1029.6,13.0,11.2,No,53.0,13.0,35.0
0.0,3.4,18.4,Walpole,E,No,2009-09-26,15.0,NNE,62.0,WNW,1026.5,1031.3,7.0,12.0,No,45.0,17.7,30.0
0.0,5.7,22.5,Walpole,NNW,No,2009-09-27,13.0,N,50.0,WNW,1012.3,1018.8,22.0,15.6,Yes,59.0,19.8,43.0
5.8,9.4,13.7,Walpole,WSW,Yes,2009-09-28,17.0,WSW,65.0,WNW,1010.5,1012.1,13.0,12.4,Yes,82.0,10.4,39.0
12.2,5.8,13.0,Walpole,SSW,Yes,2009-09-29,7.0,SW,94.0,SSE,1008.2,1007.4,20.0,7.9,Yes,72.0,11.3,48.0
1.4,7.1,14.3,Walpole,S,Yes,2009-09-30,9.0,S,67.0,WSW,1019.2,1019.6,15.0,12.1,Yes,62.0,12.9,31.0
1.4,9.4,16.2,Walpole,WSW,Yes,2009-10-01,9.0,NW,90.0,W,1020.8,1022.0,9.0,13.1,No,79.0,15.2,28.0
0.4,9.7,19.0,Walpole,NNW,No,2009-10-02,13.0,NNW,73.0,NW,1015.9,1018.9,24.0,15.3,Yes,63.0,17.3,43.0
1.6,9.8,15.3,Walpole,SW,Yes,2009-10-03,13.0,W,59.0,WSW,1023.0,1022.7,15.0,12.8,No,67.0,12.9,30.0
0.0,8.4,13.8,Walpole,SSW,No,2009-10-04,6.0,SSW,76.0,SSW,1026.4,1027.0,13.0,12.3,No,76.0,12.1,28.0
0.6,9.3,16.4,Walpole,SE,No,2009-10-05,15.0,ESE,76.0,SE,1022.4,1025.8,22.0,13.0,No,72.0,15.4,35.0
0.0,8.4,16.1,Walpole,ESE,No,2009-10-06,13.0,SE,86.0,SE,1020.4,1022.3,19.0,13.2,Yes,87.0,15.3,43.0
1.2,12.8,18.9,Walpole,SE,Yes,2009-10-07,19.0,SE,85.0,SE,1020.3,1022.1,22.0,15.0,No,76.0,17.0,39.0
0.0,13.4,20.0,Walpole,SE,No,2009-10-08,11.0,ENE,84.0,S,1014.0,1017.6,9.0,15.9,No,75.0,19.1,28.0
0.0,13.8,18.6,Walpole,SSW,No,2009-10-09,9.0,SSE,92.0,S,1012.5,1013.8,13.0,16.0,No,82.0,17.7,26.0
1.0,12.7,17.7,Walpole,W,No,2009-10-10,11.0,SW,77.0,SW,1014.4,1013.2,9.0,15.8,Yes,90.0,12.4,56.0
7.8,7.1,14.6,Walpole,SW,Yes,2009-10-11,26.0,SW,65.0,W,1021.1,1019.9,20.0,12.2,Yes,77.0,11.1,59.0
2.4,9.3,16.1,Walpole,W,Yes,2009-10-12,20.0,WSW,73.0,WSW,1021.7,1021.5,24.0,13.9,No,81.0,14.1,48.0
0.8,10.7,16.0,Walpole,WSW,No,2009-10-13,13.0,W,80.0,WSW,1023.3,1023.9,17.0,13.5,No,72.0,14.9,33.0
0.2,10.5,17.0,Walpole,W,No,2009-10-14,11.0,WNW,77.0,SSE,1024.4,1025.2,11.0,14.6,No,80.0,15.7,24.0
0.2,7.3,18.2,Walpole,SW,No,2009-10-15,11.0,ENE,73.0,SSE,1026.4,1027.5,13.0,15.0,No,65.0,17.5,28.0
0.0,7.2,20.5,Walpole,NE,No,2009-10-16,13.0,ENE,70.0,SE,1024.5,1028.4,17.0,15.1,No,68.0,19.8,31.0
0.0,9.5,29.0,Walpole,NNE,No,2009-10-17,6.0,NW,52.0,SSE,1017.2,1020.6,9.0,19.8,No,55.0,24.7,30.0
0.0,12.4,20.6,Walpole,SW,No,2009-10-18,7.0,WNW,99.0,SW,1013.1,1014.0,11.0,16.5,No,77.0,19.5,33.0
0.8,12.7,17.8,Walpole,WSW,No,2009-10-19,24.0,WSW,67.0,SW,1019.9,1019.0,19.0,14.5,No,62.0,15.3,46.0
0.0,7.3,15.8,Walpole,SSW,No,2009-10-20,13.0,SSW,76.0,S,1022.6,1024.2,15.0,12.8,No,67.0,15.3,26.0
0.0,7.4,18.3,Walpole,SSE,No,2009-10-21,11.0,ENE,64.0,SSE,1018.9,1022.0,19.0,15.4,No,68.0,16.5,35.0
0.0,11.3,16.4,Walpole,SE,No,2009-10-22,15.0,SE,78.0,SE,1020.2,1020.3,20.0,15.4,No,74.0,16.1,33.0
0.0,13.0,15.5,Walpole,SE,No,2009-10-23,19.0,ESE,76.0,SE,1023.2,1022.9,30.0,14.6,No,82.0,14.2,46.0
0.0,13.2,18.3,Walpole,E,No,2009-10-24,24.0,ESE,73.0,ESE,1023.8,1027.6,20.0,14.2,No,73.0,17.0,48.0
0.0,13.0,27.5,Walpole,NE,No,2009-10-25,20.0,ENE,72.0,NE,1018.0,1023.7,13.0,17.1,No,45.0,26.7,41.0
0.0,14.2,27.1,Walpole,WNW,No,2009-10-26,7.0,NNE,79.0,N,1015.2,1014.7,7.0,19.8,Yes,90.0,18.5,52.0
9.6,17.4,21.2,Walpole,NNW,Yes,2009-10-27,4.0,WNW,88.0,S,1009.0,1012.3,15.0,18.6,No,85.0,19.7,28.0
0.4,14.4,21.5,Walpole,NW,No,2009-10-28,17.0,NNW,81.0,NW,1005.4,1006.7,24.0,16.5,Yes,75.0,15.2,70.0
11.4,11.6,18.4,Walpole,SW,Yes,2009-10-29,15.0,WSW,75.0,WSW,1018.8,1018.8,20.0,14.7,No,64.0,17.1,35.0
0.2,7.5,19.2,Walpole,SSW,No,2009-10-30,9.0,N,67.0,SW,1016.3,1019.1,13.0,15.5,No,65.0,17.8,24.0
0.0,10.7,16.1,Walpole,SSW,No,2009-10-31,19.0,SW,77.0,SSW,1021.2,1019.9,24.0,14.5,Yes,75.0,14.5,48.0
1.2,8.2,16.3,Walpole,SE,Yes,2009-11-01,35.0,SE,65.0,SE,1028.8,1030.1,26.0,13.1,No,65.0,14.6,50.0
0.0,10.2,16.6,Walpole,SE,No,2009-11-02,13.0,ENE,65.0,SE,1027.1,1029.5,24.0,13.2,No,61.0,14.9,43.0
0.0,6.9,18.2,Walpole,ESE,No,2009-11-03,15.0,E,66.0,SE,1024.4,1027.7,30.0,14.0,No,69.0,16.4,43.0
0.0,10.1,25.2,Walpole,NNE,No,2009-11-04,19.0,E,75.0,ESE,1019.4,1023.8,15.0,15.4,No,70.0,21.1,39.0
0.0,15.1,28.8,Walpole,NE,No,2009-11-05,7.0,NNW,54.0,WNW,1009.8,1012.6,24.0,20.1,Yes,42.0,26.6,48.0
4.8,17.1,26.5,Walpole,NNW,Yes,2009-11-06,13.0,NE,71.0,NW,1002.0,1004.3,24.0,22.9,Yes,58.0,24.8,69.0
1.4,14.8,21.1,Walpole,NW,Yes,2009-11-07,11.0,WNW,96.0,SSW,1010.7,1010.7,9.0,15.5,No,72.0,19.5,31.0
0.4,13.1,20.2,Walpole,WNW,No,2009-11-08,17.0,NW,70.0,WSW,1018.8,1018.2,24.0,17.9,No,58.0,19.2,46.0
0.0,8.6,21.1,Walpole,ESE,No,2009-11-09,9.0,E,67.0,SE,1018.0,1021.9,20.0,17.1,No,65.0,19.8,39.0
0.0,13.5,24.9,Walpole,E,No,2009-11-10,9.0,ENE,76.0,S,1007.1,1010.1,11.0,21.0,No,80.0,21.3,33.0
0.0,14.9,25.1,Walpole,NE,No,2009-11-11,7.0,S,87.0,S,1011.2,1013.1,11.0,17.9,Yes,79.0,21.6,31.0
1.2,16.2,23.5,Walpole,WNW,Yes,2009-11-12,15.0,NW,88.0,NE,1010.2,1013.6,19.0,19.6,Yes,91.0,19.3,59.0
18.6,16.7,25.0,Walpole,NW,Yes,2009-11-13,19.0,NW,95.0,WNW,1010.0,1010.8,15.0,18.8,No,58.0,24.4,54.0
0.2,14.7,21.0,Walpole,NW,No,2009-11-14,24.0,NW,70.0,W,1011.9,1011.4,24.0,19.1,No,72.0,19.8,56.0
0.0,11.6,21.8,Walpole,E,No,2009-11-15,9.0,NNE,75.0,SSE,1013.0,1015.5,13.0,18.9,No,71.0,19.9,30.0
0.0,15.8,22.4,Walpole,WSW,No,2009-11-16,7.0,WSW,76.0,WSW,1008.6,1009.5,15.0,19.0,Yes,80.0,19.7,30.0
1.8,13.6,20.7,Walpole,W,Yes,2009-11-17,11.0,WNW,85.0,W,1004.6,1007.8,13.0,16.4,Yes,87.0,16.6,41.0
5.6,13.0,20.0,Walpole,WNW,Yes,2009-11-18,28.0,NW,88.0,NW,994.6,994.9,26.0,15.5,Yes,69.0,16.5,50.0
14.4,11.7,17.2,Walpole,SSW,Yes,2009-11-19,28.0,SW,85.0,SSW,1007.8,1002.5,31.0,14.4,Yes,90.0,15.1,72.0
7.2,11.6,16.6,Walpole,SSE,Yes,2009-11-20,15.0,S,62.0,SSE,1020.6,1020.8,9.0,14.0,No,65.0,15.2,35.0
0.0,9.4,16.5,Walpole,SSW,No,2009-11-21,15.0,W,74.0,W,1019.1,1019.5,13.0,15.1,Yes,94.0,14.7,35.0
3.0,5.9,20.0,Walpole,SSW,Yes,2009-11-22,9.0,NE,69.0,S,1022.4,1024.9,17.0,15.1,No,71.0,19.5,30.0
0.0,9.1,24.4,Walpole,SE,No,2009-11-23,7.0,S,67.0,SSE,1021.7,1024.0,15.0,19.0,No,72.0,21.1,30.0
0.0,13.3,24.3,Walpole,SE,No,2009-11-24,7.0,NE,63.0,SSE,1014.9,1019.0,11.0,22.7,Yes,71.0,23.1,26.0
1.2,14.2,19.4,Walpole,WSW,Yes,2009-11-25,26.0,W,73.0,WSW,1014.2,1013.3,20.0,16.8,Yes,65.0,15.9,52.0
1.8,10.7,16.4,Walpole,SSW,Yes,2009-11-26,30.0,SSW,64.0,SW,1019.2,1018.7,20.0,13.9,No,59.0,15.8,48.0
0.0,11.5,16.5,Walpole,SSW,No,2009-11-27,9.0,S,68.0,SSE,1022.5,1022.5,13.0,14.9,No,67.0,14.7,26.0
0.0,11.2,21.2,Walpole,SSW,No,2009-11-28,15.0,ENE,65.0,SE,1018.5,1022.7,20.0,15.6,No,66.0,19.3,35.0
0.0,9.1,20.8,Walpole,SSW,No,2009-11-29,11.0,WNW,66.0,SSW,1015.1,1014.2,19.0,19.2,No,75.0,19.5,33.0
0.0,12.2,20.6,Walpole,SSW,No,2009-11-30,11.0,S,71.0,SSE,1014.2,1016.2,13.0,18.2,No,68.0,19.6,26.0
0.0,12.8,21.2,Walpole,SW,No,2009-12-01,24.0,WNW,69.0,W,1014.1,1012.3,22.0,18.7,No,63.0,17.9,48.0
0.0,10.1,19.4,Walpole,WSW,No,2009-12-02,22.0,WSW,55.0,WSW,1021.5,1020.6,20.0,17.3,No,60.0,18.0,41.0
0.0,10.8,19.9,Walpole,S,No,2009-12-03,9.0,SSE,65.0,S,1023.4,1024.6,15.0,16.1,No,59.0,17.9,31.0
0.0,10.5,21.6,Walpole,SSE,No,2009-12-04,13.0,ENE,65.0,SSE,1020.7,1023.8,17.0,18.1,No,67.0,19.5,35.0
0.0,11.3,21.9,Walpole,SSE,No,2009-12-05,13.0,ESE,69.0,ESE,1016.9,1018.5,15.0,20.9,No,67.0,21.3,37.0
0.0,12.8,20.0,Walpole,SE,No,2009-12-06,11.0,SSE,85.0,SE,1019.0,1019.2,19.0,16.3,Yes,87.0,18.0,39.0
1.8,12.7,19.8,Walpole,SE,Yes,2009-12-07,20.0,SE,68.0,SE,1024.8,1022.7,28.0,18.0,No,67.0,16.2,48.0
0.0,8.7,18.7,Walpole,SSW,No,2009-12-08,9.0,S,60.0,SSW,1021.6,1024.2,19.0,16.4,No,64.0,16.4,31.0
0.8,11.5,19.5,Walpole,S,No,2009-12-09,17.0,S,61.0,S,1022.2,1023.1,20.0,17.0,No,67.0,17.0,39.0
0.0,11.7,19.3,Walpole,SSE,No,2009-12-10,15.0,S,61.0,SSE,1025.1,1026.3,15.0,16.4,No,61.0,18.5,31.0
0.0,8.5,23.0,Walpole,SSE,No,2009-12-11,11.0,ENE,56.0,SE,1021.7,1024.8,17.0,17.6,No,56.0,21.8,31.0
0.0,11.0,30.9,Walpole,SSW,No,2009-12-12,17.0,ENE,60.0,SSW,1015.3,1019.4,17.0,21.6,No,63.0,26.2,30.0
0.0,13.5,33.6,Walpole,NW,No,2009-12-13,6.0,NNW,40.0,SSE,1010.6,1012.2,15.0,27.1,No,46.0,26.8,31.0
0.0,14.2,22.7,Walpole,SW,No,2009-12-14,13.0,S,77.0,SSE,1009.6,1010.6,15.0,19.2,No,64.0,21.6,33.0
0.2,13.4,20.4,Walpole,SSW,No,2009-12-15,15.0,SW,69.0,SW,1015.4,1015.0,19.0,18.1,No,52.0,18.4,33.0
0.0,12.3,19.2,Walpole,SSW,No,2009-12-16,15.0,S,65.0,S,1021.0,1019.8,20.0,15.2,No,57.0,17.2,37.0
0.0,10.1,20.1,Walpole,SSE,No,2009-12-17,11.0,SSE,56.0,SSE,1024.5,1026.5,15.0,16.7,No,59.0,19.2,35.0
0.0,11.2,24.4,Walpole,SSE,No,2009-12-18,13.0,ENE,65.0,ESE,1020.8,1024.3,22.0,18.3,No,61.0,21.6,41.0
0.0,11.3,25.1,Walpole,ESE,No,2009-12-19,17.0,E,62.0,SE,1015.5,1016.8,26.0,21.5,No,66.0,23.0,39.0
0.0,16.8,21.8,Walpole,SE,No,2009-12-20,19.0,SE,79.0,SSE,1015.2,1016.3,22.0,18.2,No,68.0,19.9,33.0
0.0,15.0,21.5,Walpole,SSE,No,2009-12-21,17.0,SE,66.0,SSE,1013.3,1015.2,19.0,17.9,No,60.0,20.7,37.0
0.0,12.4,22.0,Walpole,SSE,No,2009-12-22,15.0,E,62.0,SSE,1007.6,1011.0,22.0,19.6,No,62.0,20.0,39.0
0.0,13.2,21.3,Walpole,SSW,No,2009-12-23,22.0,WSW,65.0,S,1015.2,1012.2,24.0,18.0,No,56.0,18.7,43.0
0.0,10.8,21.7,Walpole,SSE,No,2009-12-24,9.0,W,57.0,SSE,1019.1,1020.7,17.0,17.6,No,57.0,20.0,30.0
0.0,9.5,22.4,Walpole,SSW,No,2009-12-25,9.0,SSE,63.0,SSE,1016.3,1019.5,15.0,19.7,No,62.0,21.0,31.0
0.0,12.4,23.6,Walpole,SSW,No,2009-12-26,11.0,SSE,72.0,S,1015.2,1016.0,17.0,20.6,No,64.0,21.5,31.0
0.0,15.9,23.5,Walpole,SSE,No,2009-12-27,11.0,S,66.0,SE,1017.8,1019.5,20.0,20.2,No,60.0,22.0,30.0
0.0,13.2,27.8,Walpole,SSW,No,2009-12-28,11.0,NNE,59.0,SSE,1011.4,1016.4,15.0,22.4,No,62.0,25.6,35.0
0.0,17.8,28.5,Walpole,WSW,No,2009-12-29,9.0,WNW,66.0,SSE,1001.7,1005.5,11.0,25.1,Yes,71.0,23.3,57.0
1.2,14.5,19.9,Walpole,WSW,Yes,2009-12-30,20.0,SW,84.0,SSW,1015.8,1011.1,26.0,17.6,No,71.0,17.3,67.0
0.0,13.1,20.7,Walpole,SE,No,2009-12-31,11.0,E,54.0,SSE,1016.1,1019.1,19.0,16.8,No,53.0,18.9,31.0
0.0,10.5,21.8,Walpole,SSW,No,2010-01-01,9.0,WSW,76.0,S,1021.3,1019.8,19.0,17.5,No,51.0,19.7,35.0
