Pressure_3_pm,Location,Temp_9_am_F,Wind_Speed_9_am,Rain_Tomorrow,Wind_Gust_Dir,Pressure_9_am,Max_Temp_F,Wind_Speed_3_pm,Min_Temp_F,Date,Rainfall,Wind_Dir_3_pm,Wind_Dir_9_am,Rain_Today,Humidity_3_pm,Wind_Gust_Speed,Temp_3_pm_F,Humidity_9_am
1007.4,Witchcliffe,53.6,30.0,Yes,WSW,1003.3,57.92,24.0,52.879999999999995,2009-06-19,10.0,SW,WSW,Yes,55.0,72.0,53.42,69.0
1007.7,Witchcliffe,56.66,24.0,Yes,WSW,1010.5,61.34,28.0,47.120000000000005,2009-06-20,14.2,W,NW,Yes,72.0,72.0,57.2,84.0
1018.4,Witchcliffe,50.36,7.0,No,SSW,1017.6,56.66,19.0,46.94,2009-06-21,14.2,S,WSW,Yes,54.0,52.0,54.14,72.0
1015.7,Witchcliffe,50.54,7.0,No,N,1018.8,59.36,9.0,42.44,2009-06-22,0.2,NE,NNE,No,57.0,24.0,59.0,67.0
1002.3,Witchcliffe,51.8,13.0,Yes,NNE,1007.4,55.04,22.0,47.3,2009-06-23,0.0,NE,ENE,No,87.0,52.0,50.36,65.0
996.6,Witchcliffe,53.42,20.0,Yes,NE,999.9,57.379999999999995,7.0,50.36,2009-06-24,35.2,NE,NE,Yes,96.0,48.0,54.86,92.0
1006.8,Witchcliffe,55.4,4.0,Yes,WSW,1004.8,66.92,9.0,46.04,2009-06-25,7.8,SW,NNW,Yes,69.0,28.0,63.86,99.0
998.5,Witchcliffe,57.56,17.0,Yes,NW,1005.7,63.32,26.0,49.46,2009-06-26,1.8,NNW,N,Yes,93.0,70.0,59.9,81.0
997.4,Witchcliffe,56.120000000000005,30.0,Yes,NW,999.8,61.7,35.0,51.26,2009-06-27,16.4,NW,WNW,Yes,64.0,81.0,59.36,64.0
997.4,Witchcliffe,58.459999999999994,30.0,Yes,WNW,999.7,63.68,24.0,53.42,2009-06-28,18.2,WNW,WNW,Yes,64.0,69.0,61.519999999999996,59.0
993.4,Witchcliffe,50.72,26.0,Yes,W,992.3,53.96,28.0,48.02,2009-06-29,16.8,WSW,W,Yes,55.0,67.0,53.24,76.0
1012.0,Witchcliffe,52.16,24.0,Yes,WSW,1009.0,58.459999999999994,13.0,47.3,2009-06-30,10.4,W,SW,Yes,57.0,54.0,54.86,60.0
1023.0,Witchcliffe,57.02,19.0,No,SSW,1020.8,62.059999999999995,15.0,50.54,2009-07-01,1.4,S,SW,Yes,63.0,39.0,58.28,58.0
1028.0,Witchcliffe,48.92,0.0,No,SSW,1029.6,64.94,9.0,37.94,2009-07-02,0.2,SE,,No,59.0,19.0,62.6,98.0
1025.7,Witchcliffe,47.48,2.0,No,NNE,1029.4,61.34,11.0,39.02,2009-07-03,0.0,NNE,ESE,No,60.0,33.0,60.440000000000005,98.0
1020.8,Witchcliffe,44.6,0.0,No,NE,1024.2,64.22,7.0,35.06,2009-07-04,0.0,ESE,,No,47.0,15.0,63.5,98.0
1016.7,Witchcliffe,46.22,0.0,Yes,NNE,1020.7,64.94,13.0,37.4,2009-07-05,0.0,NE,,No,54.0,28.0,63.5,99.0
1007.1,Witchcliffe,59.18,39.0,Yes,W,1003.9,66.02,22.0,46.22,2009-07-06,4.8,W,N,Yes,59.0,74.0,64.58,99.0
1014.7,Witchcliffe,57.74,9.0,Yes,NW,1015.6,66.38,26.0,54.5,2009-07-07,16.8,NW,NW,Yes,67.0,41.0,60.8,73.0
1009.4,Witchcliffe,57.74,15.0,Yes,N,1012.9,64.94,24.0,52.34,2009-07-08,15.2,N,N,Yes,66.0,72.0,61.7,83.0
1001.9,Witchcliffe,59.9,17.0,Yes,NW,1002.1,64.75999999999999,20.0,55.76,2009-07-09,13.8,WNW,W,Yes,74.0,70.0,58.82,65.0
1008.1,Witchcliffe,55.76,28.0,Yes,SW,1005.3,58.82,20.0,52.34,2009-07-10,13.8,SW,SW,Yes,59.0,50.0,56.120000000000005,67.0
1014.7,Witchcliffe,50.54,0.0,No,SSE,1014.4,57.74,15.0,46.58,2009-07-11,3.0,S,,Yes,60.0,31.0,57.379999999999995,98.0
1023.5,Witchcliffe,50.72,6.0,No,S,1023.2,60.08,13.0,45.14,2009-07-12,0.2,SSW,S,No,64.0,50.0,56.48,75.0
1028.2,Witchcliffe,51.44,0.0,No,WSW,1028.2,60.62,9.0,46.58,2009-07-13,0.0,SSW,,No,55.0,22.0,57.92,91.0
1025.7,Witchcliffe,50.18,7.0,No,NNE,1029.2,59.72,9.0,41.36,2009-07-14,0.0,NNE,NNE,No,54.0,22.0,58.28,75.0
1011.0,Witchcliffe,56.120000000000005,30.0,Yes,N,1016.9,64.58,37.0,41.18,2009-07-15,0.2,N,N,No,67.0,67.0,62.78,78.0
1005.5,Witchcliffe,55.58,28.0,Yes,WNW,1007.5,59.0,26.0,51.620000000000005,2009-07-16,21.4,WNW,NW,Yes,83.0,63.0,54.5,65.0
1014.6,Witchcliffe,56.3,20.0,Yes,WSW,1014.3,60.26,19.0,52.7,2009-07-17,13.8,W,WSW,Yes,65.0,50.0,57.2,69.0
1008.6,Witchcliffe,59.36,26.0,Yes,WNW,1013.2,64.22,28.0,50.0,2009-07-18,4.2,NW,WNW,Yes,82.0,56.0,59.540000000000006,75.0
1001.5,Witchcliffe,53.78,7.0,Yes,NW,1006.4,58.82,17.0,47.120000000000005,2009-07-19,55.0,NW,W,Yes,56.0,61.0,57.02,59.0
996.5,Witchcliffe,45.32,22.0,Yes,SW,997.2,55.4,15.0,43.879999999999995,2009-07-20,17.6,WSW,WSW,Yes,84.0,67.0,46.4,69.0
1014.6,Witchcliffe,51.98,6.0,Yes,SW,1011.8,59.36,15.0,45.32,2009-07-21,13.8,SW,WSW,Yes,59.0,63.0,57.2,81.0
1012.3,Witchcliffe,54.86,22.0,Yes,NW,1016.5,62.059999999999995,26.0,47.66,2009-07-22,1.2,NNW,NNW,Yes,86.0,54.0,58.1,79.0
1019.5,Witchcliffe,47.120000000000005,0.0,No,SSE,1018.9,57.379999999999995,13.0,42.8,2009-07-23,17.2,S,,Yes,65.0,31.0,53.78,91.0
1019.9,Witchcliffe,47.66,0.0,Yes,SW,1022.2,58.1,17.0,43.34,2009-07-24,0.0,W,,No,54.0,61.0,56.84,90.0
1028.8,Witchcliffe,50.36,13.0,No,SSW,1027.6,57.02,11.0,44.78,2009-07-25,6.0,SSE,S,Yes,50.0,48.0,54.5,64.0
1030.7,Witchcliffe,50.72,9.0,No,W,1031.6,59.18,15.0,46.76,2009-07-26,0.2,WSW,WNW,No,84.0,35.0,53.6,84.0
1031.5,Witchcliffe,53.24,9.0,No,W,1032.5,60.08,13.0,46.04,2009-07-27,0.8,WNW,NNW,No,71.0,26.0,57.74,84.0
1032.1,Witchcliffe,54.32,,No,WSW,1033.2,60.26,9.0,49.64,2009-07-28,0.2,WSW,,No,59.0,22.0,59.18,74.0
1032.1,Witchcliffe,51.8,15.0,No,N,1033.7,62.059999999999995,9.0,46.4,2009-07-29,0.0,W,N,No,59.0,24.0,60.440000000000005,72.0
1029.7,Witchcliffe,53.24,7.0,No,NNE,1033.0,65.66,9.0,45.5,2009-07-30,0.0,WNW,N,No,48.0,22.0,64.22,84.0
1025.5,Witchcliffe,53.42,6.0,No,W,1028.0,64.04,13.0,42.260000000000005,2009-07-31,0.0,WNW,N,No,53.0,22.0,63.14,98.0
1023.0,Witchcliffe,52.7,9.0,Yes,WSW,1024.8,63.86,15.0,44.78,2009-08-01,0.0,WSW,N,No,68.0,31.0,61.7,91.0
1024.7,Witchcliffe,52.52,4.0,Yes,N,1027.1,62.42,17.0,47.84,2009-08-02,5.4,N,E,Yes,74.0,30.0,61.34,99.0
1023.1,Witchcliffe,56.66,7.0,No,WNW,1025.1,65.66,17.0,44.96,2009-08-03,1.2,NW,N,Yes,67.0,26.0,63.32,99.0
1018.7,Witchcliffe,56.3,7.0,No,NW,1021.8,64.94,13.0,50.72,2009-08-04,1.0,WNW,N,No,70.0,28.0,62.24,99.0
1008.6,Witchcliffe,58.64,13.0,Yes,NW,1012.4,65.66,31.0,48.379999999999995,2009-08-05,0.8,NW,N,No,73.0,61.0,63.32,84.0
1016.8,Witchcliffe,54.68,13.0,,,1015.5,58.64,9.0,50.72,2009-08-06,9.4,SSE,S,Yes,51.0,,58.64,69.0
1017.2,Witchcliffe,51.620000000000005,0.0,Yes,NW,1019.6,62.959999999999994,13.0,37.58,2009-08-07,,WNW,,,61.0,24.0,60.26,99.0
1013.4,Witchcliffe,56.120000000000005,9.0,No,WSW,1014.5,65.48,13.0,50.36,2009-08-08,4.0,WSW,N,Yes,68.0,30.0,62.24,99.0
1012.3,Witchcliffe,50.54,15.0,Yes,E,1015.8,63.86,7.0,47.120000000000005,2009-08-09,0.4,ENE,ESE,No,61.0,28.0,62.78,97.0
1005.7,Witchcliffe,59.18,17.0,Yes,SW,1003.7,63.32,22.0,49.82,2009-08-10,11.8,W,NNW,Yes,63.0,52.0,61.519999999999996,99.0
1011.8,Witchcliffe,52.16,9.0,Yes,NNW,1014.4,61.519999999999996,26.0,46.58,2009-08-11,6.0,NW,N,Yes,74.0,69.0,55.58,88.0
1007.5,Witchcliffe,58.1,24.0,Yes,WNW,1007.8,62.78,24.0,51.26,2009-08-12,16.6,NW,W,Yes,64.0,56.0,60.8,66.0
1003.2,Witchcliffe,60.980000000000004,30.0,Yes,WNW,1006.2,64.75999999999999,30.0,53.6,2009-08-13,8.6,NW,NW,Yes,66.0,65.0,61.7,64.0
999.4,Witchcliffe,58.82,37.0,Yes,WNW,999.4,64.4,28.0,54.86,2009-08-14,5.0,WNW,NW,Yes,67.0,76.0,59.18,77.0
1010.6,Witchcliffe,52.7,28.0,Yes,SW,1007.5,57.379999999999995,30.0,45.32,2009-08-15,19.6,WSW,WSW,Yes,50.0,67.0,53.24,48.0
1016.6,Witchcliffe,56.3,17.0,Yes,SW,1017.1,61.34,20.0,47.48,2009-08-16,5.4,W,WSW,Yes,82.0,48.0,56.3,76.0
1011.9,Witchcliffe,58.459999999999994,24.0,Yes,NNW,1017.1,62.24,22.0,49.28,2009-08-17,6.2,NNW,NW,Yes,65.0,59.0,60.26,61.0
1008.4,Witchcliffe,59.540000000000006,24.0,Yes,NNW,1006.8,62.059999999999995,26.0,55.76,2009-08-18,10.8,WNW,WNW,Yes,55.0,63.0,59.0,68.0
1013.4,Witchcliffe,54.14,13.0,Yes,NW,1015.0,62.42,28.0,52.34,2009-08-19,7.2,NW,NW,Yes,59.0,44.0,61.34,89.0
1013.2,Witchcliffe,56.84,20.0,Yes,WNW,1013.7,57.74,11.0,54.14,2009-08-20,5.4,WSW,WSW,Yes,62.0,61.0,54.86,71.0
1009.8,Witchcliffe,55.04,17.0,Yes,W,1012.9,59.72,26.0,43.519999999999996,2009-08-21,3.0,W,W,Yes,56.0,54.0,57.74,63.0
1008.4,Witchcliffe,54.32,20.0,Yes,WSW,1010.1,58.64,20.0,52.16,2009-08-22,6.2,W,WSW,Yes,73.0,57.0,55.4,65.0
1015.7,Witchcliffe,51.8,22.0,Yes,WSW,1013.5,57.02,20.0,48.56,2009-08-23,3.2,SW,SW,Yes,57.0,54.0,55.04,64.0
1020.0,Witchcliffe,56.48,19.0,No,SW,1019.6,59.9,17.0,49.28,2009-08-24,2.2,SSW,SW,Yes,74.0,39.0,59.540000000000006,81.0
,Witchcliffe,54.14,7.0,No,SSW,1025.6,60.26,6.0,47.84,2009-08-25,0.4,SW,E,No,75.0,22.0,58.459999999999994,86.0
1018.2,Witchcliffe,53.96,0.0,No,SW,,58.459999999999994,11.0,50.72,2009-08-26,0.2,SW,,No,68.0,22.0,57.2,76.0
1012.2,Witchcliffe,52.879999999999995,2.0,Yes,SW,1015.0,59.36,11.0,50.72,2009-08-27,0.0,SW,ENE,No,60.0,26.0,57.2,87.0
1014.2,Witchcliffe,51.98,19.0,Yes,S,1012.9,57.2,20.0,46.58,2009-08-28,6.6,S,SSE,Yes,71.0,50.0,51.44,75.0
1026.1,Witchcliffe,53.78,17.0,No,S,1025.8,58.82,17.0,39.38,2009-08-29,1.6,SW,SSW,Yes,62.0,35.0,55.58,63.0
1026.6,Witchcliffe,53.96,13.0,Yes,NW,1028.9,60.440000000000005,17.0,45.14,2009-08-30,0.2,W,WSW,No,66.0,33.0,58.82,79.0
1020.3,Witchcliffe,54.32,11.0,Yes,NNW,1024.3,64.04,20.0,48.56,2009-08-31,1.4,NW,N,Yes,79.0,37.0,55.94,94.0
1010.7,Witchcliffe,57.56,22.0,Yes,WNW,1011.5,62.78,26.0,51.08,2009-09-01,8.0,WSW,WNW,Yes,68.0,61.0,54.32,81.0
1019.2,Witchcliffe,49.28,26.0,No,SW,1018.1,56.48,15.0,46.04,2009-09-02,8.2,WSW,SW,Yes,67.0,46.0,53.06,68.0
1021.8,Witchcliffe,51.26,0.0,No,N,1024.0,57.02,4.0,47.66,2009-09-03,0.4,SE,,No,58.0,20.0,55.76,71.0
1009.2,Witchcliffe,51.8,19.0,Yes,WSW,1015.9,61.16,24.0,48.2,2009-09-04,0.0,N,NNE,No,59.0,52.0,60.980000000000004,64.0
1013.1,Witchcliffe,50.54,26.0,Yes,WSW,1011.0,57.56,26.0,46.4,2009-09-05,13.4,SW,WSW,Yes,52.0,65.0,54.14,71.0
1019.3,Witchcliffe,57.56,13.0,Yes,W,1019.4,60.8,17.0,48.56,2009-09-06,5.2,WSW,SW,Yes,69.0,35.0,57.74,66.0
1016.2,Witchcliffe,57.92,26.0,Yes,NW,1016.9,63.5,20.0,49.64,2009-09-07,2.0,W,NW,Yes,61.0,63.0,54.86,80.0
1017.6,Witchcliffe,53.96,15.0,Yes,NW,1020.8,61.7,26.0,38.12,2009-09-08,10.2,NW,N,Yes,58.0,44.0,59.540000000000006,69.0
1010.5,Witchcliffe,57.92,13.0,Yes,NNW,1013.5,62.6,20.0,52.52,2009-09-09,5.0,WNW,WNW,Yes,73.0,48.0,58.459999999999994,55.0
996.7,Witchcliffe,56.66,37.0,Yes,WNW,997.6,61.16,26.0,53.42,2009-09-10,15.8,W,WNW,Yes,80.0,83.0,54.86,79.0
1003.2,Witchcliffe,53.78,20.0,Yes,WNW,1002.3,59.0,24.0,50.54,2009-09-11,15.0,W,WNW,Yes,77.0,61.0,51.8,76.0
1014.7,Witchcliffe,49.28,20.0,Yes,WSW,1012.5,58.28,28.0,46.22,2009-09-12,4.0,WSW,W,Yes,61.0,59.0,53.6,76.0
1019.6,Witchcliffe,56.3,17.0,Yes,WNW,1022.0,60.980000000000004,22.0,48.02,2009-09-13,1.2,WNW,W,Yes,48.0,43.0,59.72,56.0
1011.9,Witchcliffe,56.66,17.0,Yes,NW,1014.6,64.75999999999999,26.0,52.7,2009-09-14,6.0,NW,NW,Yes,62.0,48.0,62.959999999999994,93.0
1011.3,Witchcliffe,54.86,22.0,No,W,1011.8,59.540000000000006,20.0,52.34,2009-09-15,4.6,WSW,WSW,Yes,57.0,44.0,56.84,60.0
1016.8,Witchcliffe,58.28,20.0,Yes,W,1016.9,62.42,20.0,48.2,2009-09-16,0.8,W,W,No,69.0,48.0,60.440000000000005,66.0
1010.1,Witchcliffe,58.82,26.0,Yes,NW,1014.5,64.04,26.0,53.78,2009-09-17,3.6,NW,NNW,Yes,92.0,69.0,58.1,80.0
1016.7,Witchcliffe,55.94,22.0,Yes,W,1015.1,59.72,26.0,49.1,2009-09-18,18.6,W,W,Yes,81.0,54.0,54.14,56.0
1017.4,Witchcliffe,57.74,15.0,Yes,W,1019.4,60.26,15.0,49.46,2009-09-19,2.6,WNW,W,Yes,58.0,30.0,58.459999999999994,61.0
1006.4,Witchcliffe,57.74,22.0,Yes,WNW,1010.3,61.7,17.0,46.76,2009-09-20,4.4,WNW,N,Yes,86.0,65.0,56.48,81.0
1011.5,Witchcliffe,50.9,35.0,No,SW,1008.2,57.92,26.0,49.82,2009-09-21,11.0,SW,WSW,Yes,62.0,80.0,50.72,74.0
1020.0,Witchcliffe,57.92,20.0,Yes,,1021.3,,17.0,47.3,2009-09-22,0.6,NW,WNW,No,81.0,,59.0,63.0
1020.4,Witchcliffe,59.9,20.0,No,W,1021.0,62.059999999999995,15.0,,2009-09-23,5.2,WNW,W,Yes,64.0,44.0,58.64,69.0
1022.8,Witchcliffe,55.76,20.0,No,W,1020.7,59.36,24.0,53.78,2009-09-24,0.4,SSW,WSW,No,57.0,50.0,56.120000000000005,90.0
1029.2,Witchcliffe,54.5,11.0,No,SE,1030.3,59.36,17.0,46.4,2009-09-25,0.2,SSE,SSE,No,49.0,33.0,58.28,57.0
1026.7,Witchcliffe,54.5,9.0,No,NNE,1031.1,64.4,11.0,35.96,2009-09-26,0.0,WSW,NE,No,54.0,26.0,62.059999999999995,62.0
1014.8,Witchcliffe,62.24,15.0,Yes,NNW,1019.7,68.9,24.0,41.0,2009-09-27,0.0,NW,N,No,58.0,43.0,66.38,57.0
1012.4,Witchcliffe,55.4,15.0,Yes,W,1014.2,58.28,17.0,49.1,2009-09-28,15.2,WSW,SW,Yes,59.0,35.0,55.04,49.0
1009.6,Witchcliffe,50.18,6.0,Yes,SSW,1008.8,57.2,13.0,42.620000000000005,2009-09-29,6.8,SSE,ESE,Yes,81.0,46.0,49.28,88.0
1020.4,Witchcliffe,53.24,9.0,Yes,SSE,1020.6,57.74,15.0,35.42,2009-09-30,3.4,S,SE,Yes,63.0,28.0,55.58,73.0
1022.1,Witchcliffe,54.14,9.0,No,W,1023.3,59.18,13.0,43.879999999999995,2009-10-01,2.6,W,N,Yes,77.0,22.0,58.1,96.0
1018.1,Witchcliffe,55.94,13.0,Yes,NNW,1020.2,64.4,28.0,43.7,2009-10-02,0.6,NNW,N,No,70.0,54.0,60.980000000000004,99.0
1023.7,Witchcliffe,57.02,13.0,No,SSW,1024.3,60.08,13.0,47.48,2009-10-03,10.0,SSW,SSW,Yes,54.0,28.0,58.82,56.0
1026.2,Witchcliffe,55.76,7.0,No,SSE,1027.2,59.540000000000006,19.0,44.96,2009-10-04,0.2,SSE,NNE,No,68.0,28.0,55.76,66.0
1022.0,Witchcliffe,55.58,11.0,No,S,1025.5,64.22,26.0,41.9,2009-10-05,0.0,SSE,SE,No,66.0,41.0,60.980000000000004,72.0
1020.6,Witchcliffe,57.74,15.0,No,S,1022.1,62.24,26.0,45.14,2009-10-06,0.0,SSE,SE,No,67.0,41.0,60.8,73.0
1019.3,Witchcliffe,60.980000000000004,22.0,No,ESE,1021.8,68.36,24.0,50.36,2009-10-07,0.0,SSE,SE,No,69.0,43.0,66.56,74.0
1015.3,Witchcliffe,59.36,11.0,No,WSW,1017.9,66.74000000000001,17.0,52.34,2009-10-08,0.2,SW,SE,No,63.0,26.0,65.12,79.0
1012.8,Witchcliffe,62.78,11.0,No,SE,1014.5,67.1,15.0,47.120000000000005,2009-10-09,0.0,S,SSE,No,71.0,31.0,64.75999999999999,92.0
1016.7,Witchcliffe,57.02,17.0,Yes,WSW,1015.4,60.8,22.0,50.9,2009-10-10,0.4,SW,SW,No,58.0,41.0,59.18,86.0
1024.1,Witchcliffe,53.6,20.0,No,SSW,1023.2,58.82,28.0,47.3,2009-10-11,2.6,WSW,SW,Yes,50.0,43.0,55.76,53.0
1024.0,Witchcliffe,55.04,24.0,No,WSW,1024.4,61.16,20.0,50.72,2009-10-12,0.2,SW,WSW,No,70.0,39.0,58.1,78.0
1024.6,Witchcliffe,57.379999999999995,13.0,No,SW,1025.9,61.88,13.0,52.52,2009-10-13,0.4,SW,SSW,No,64.0,28.0,58.82,70.0
1024.9,Witchcliffe,57.56,13.0,No,S,1026.8,64.4,15.0,52.16,2009-10-14,0.2,S,S,No,67.0,28.0,64.22,71.0
1025.6,Witchcliffe,59.72,11.0,No,SSE,1027.4,69.62,22.0,43.34,2009-10-15,0.0,SSE,ESE,No,58.0,41.0,67.28,69.0
1023.6,Witchcliffe,63.68,13.0,No,SSE,1027.1,73.58,26.0,46.76,2009-10-16,0.0,SSE,ESE,No,59.0,35.0,68.36,57.0
1017.5,Witchcliffe,72.86,7.0,No,N,1020.1,86.72,15.0,46.22,2009-10-17,0.2,SW,NE,No,38.0,31.0,81.5,45.0
1015.6,Witchcliffe,61.519999999999996,13.0,No,W,1016.2,72.5,19.0,57.2,2009-10-18,0.0,W,S,No,66.0,30.0,67.82,85.0
1021.4,Witchcliffe,59.0,20.0,No,SW,1020.8,65.3,19.0,55.76,2009-10-19,0.0,SW,SSW,No,50.0,41.0,61.88,61.0
1022.9,Witchcliffe,58.28,7.0,No,SSW,1024.8,64.04,20.0,42.8,2009-10-20,0.0,SW,SSW,No,57.0,31.0,60.8,57.0
1019.0,Witchcliffe,58.82,20.0,No,SSE,1021.7,69.25999999999999,24.0,44.96,2009-10-21,0.0,SSE,SE,No,54.0,41.0,64.04,61.0
1019.9,Witchcliffe,63.5,19.0,No,SSE,1020.0,67.46,28.0,51.98,2009-10-22,0.0,SSE,SE,No,63.0,46.0,64.04,62.0
1021.4,Witchcliffe,59.72,22.0,No,SE,1022.4,63.14,30.0,54.5,2009-10-23,0.0,SSE,SE,No,65.0,50.0,61.7,69.0
1020.3,Witchcliffe,61.88,22.0,No,SE,1025.0,76.64,20.0,52.16,2009-10-24,0.0,ENE,SE,No,42.0,46.0,75.2,57.0
1017.1,Witchcliffe,69.8,13.0,No,NE,1021.0,85.1,11.0,53.96,2009-10-25,0.0,NW,ENE,No,38.0,37.0,84.56,52.0
1014.5,Witchcliffe,73.75999999999999,6.0,No,NNE,1015.4,84.38000000000001,20.0,59.72,2009-10-26,0.0,N,NNE,No,63.0,43.0,73.75999999999999,63.0
1010.3,Witchcliffe,61.34,0.0,Yes,NNW,1012.9,68.72,11.0,61.16,2009-10-27,0.8,W,,No,71.0,20.0,65.66,89.0
1008.7,Witchcliffe,59.9,13.0,Yes,W,1007.1,63.86,31.0,52.16,2009-10-28,3.2,WNW,NW,Yes,56.0,54.0,61.7,91.0
1020.2,Witchcliffe,58.28,13.0,No,WSW,1020.7,64.94,11.0,53.24,2009-10-29,7.0,SW,WSW,Yes,55.0,39.0,60.980000000000004,67.0
1017.1,Witchcliffe,62.059999999999995,6.0,No,WSW,1019.6,66.56,17.0,40.64,2009-10-30,0.0,SW,SSE,No,50.0,30.0,64.22,56.0
1021.7,Witchcliffe,59.540000000000006,20.0,No,SSE,1021.6,65.12,28.0,46.22,2009-10-31,0.2,S,SSW,No,52.0,48.0,60.980000000000004,60.0
1026.6,Witchcliffe,58.64,28.0,No,SSE,1029.3,66.2,33.0,44.96,2009-11-01,0.0,SSE,SE,No,51.0,59.0,63.68,51.0
1024.9,Witchcliffe,58.82,19.0,No,SSE,1028.1,69.08,26.0,40.82,2009-11-02,0.0,SSE,E,No,53.0,48.0,65.84,52.0
1022.3,Witchcliffe,61.34,15.0,No,SE,1025.8,72.5,24.0,43.519999999999996,2009-11-03,0.0,S,ESE,No,54.0,48.0,68.9,54.0
1017.4,Witchcliffe,62.42,11.0,No,SSE,1021.1,82.94,17.0,50.36,2009-11-04,0.0,ESE,E,No,37.0,26.0,80.24000000000001,63.0
1011.7,Witchcliffe,75.02,13.0,No,NW,1012.6,78.08,9.0,60.08,2009-11-05,0.0,W,NNE,No,55.0,37.0,73.75999999999999,39.0
1004.8,Witchcliffe,72.32,20.0,No,NW,1005.1,79.16,15.0,60.440000000000005,2009-11-06,0.0,NW,N,No,63.0,43.0,72.14,61.0
1012.4,Witchcliffe,66.38,6.0,Yes,NW,1011.6,72.68,17.0,52.52,2009-11-07,0.2,WNW,NNE,No,64.0,50.0,65.66,69.0
1020.6,Witchcliffe,64.22,19.0,No,WSW,1020.5,69.62,15.0,51.08,2009-11-08,1.2,W,WNW,Yes,53.0,33.0,68.36,56.0
1017.0,Witchcliffe,64.94,11.0,No,SSE,1021.7,76.64,24.0,44.06,2009-11-09,0.0,SSE,SE,No,48.0,39.0,71.78,59.0
1009.2,Witchcliffe,69.8,9.0,No,SW,1010.1,78.62,17.0,48.74,2009-11-10,0.0,SW,ESE,No,65.0,31.0,69.08,60.0
1011.1,Witchcliffe,68.36,15.0,Yes,SE,1012.9,82.75999999999999,11.0,50.18,2009-11-11,0.0,WNW,SE,No,50.0,26.0,80.06,71.0
1009.3,Witchcliffe,67.1,24.0,Yes,NNE,1013.2,79.52,11.0,58.64,2009-11-12,8.0,NNE,NNE,Yes,67.0,54.0,75.2,89.0
1011.2,Witchcliffe,68.54,24.0,No,NNW,1011.8,72.68,31.0,59.72,2009-11-13,10.6,NNW,NW,Yes,47.0,57.0,71.42,64.0
1014.3,Witchcliffe,62.059999999999995,22.0,No,NNW,1013.6,69.25999999999999,22.0,56.48,2009-11-14,0.0,WNW,NW,No,66.0,50.0,68.0,83.0
1012.8,Witchcliffe,65.3,7.0,No,SSW,1015.9,72.32,17.0,55.22,2009-11-15,0.4,SW,NW,No,60.0,28.0,69.44,64.0
1011.1,Witchcliffe,65.12,19.0,No,SW,1011.7,68.9,15.0,60.08,2009-11-16,0.0,SW,WSW,No,73.0,33.0,65.12,76.0
1006.3,Witchcliffe,65.66,19.0,Yes,NW,1009.2,69.44,17.0,52.16,2009-11-17,0.8,W,NW,No,61.0,39.0,67.64,68.0
997.5,Witchcliffe,61.88,20.0,Yes,NNW,997.8,66.92,22.0,55.94,2009-11-18,7.0,WNW,W,Yes,70.0,59.0,59.0,69.0
1011.6,Witchcliffe,59.72,30.0,Yes,SSW,1007.5,63.14,24.0,55.04,2009-11-19,6.2,SSW,S,Yes,76.0,57.0,59.18,69.0
1021.2,Witchcliffe,59.18,22.0,No,SSE,1021.6,65.66,17.0,50.0,2009-11-20,1.2,SE,SSE,Yes,56.0,35.0,62.6,56.0
1020.5,Witchcliffe,59.36,13.0,No,WSW,1021.8,67.82,17.0,49.28,2009-11-21,0.2,SW,SSW,No,70.0,28.0,62.78,65.0
1023.6,Witchcliffe,60.980000000000004,7.0,No,WNW,1025.0,70.88,15.0,46.4,2009-11-22,0.6,W,SE,No,54.0,26.0,68.0,77.0
1022.4,Witchcliffe,68.72,7.0,No,W,1024.6,83.66,15.0,45.86,2009-11-23,0.0,WNW,ESE,No,44.0,24.0,78.25999999999999,54.0
1015.8,Witchcliffe,78.98,11.0,No,NNW,1019.1,89.6,28.0,54.32,2009-11-24,0.0,NNW,N,No,26.0,59.0,84.56,43.0
1016.3,Witchcliffe,64.04,19.0,Yes,W,1016.1,68.36,22.0,58.459999999999994,2009-11-25,0.2,SW,WSW,No,54.0,44.0,63.32,54.0
1020.9,Witchcliffe,59.36,20.0,No,SSE,1020.6,64.4,20.0,48.2,2009-11-26,1.2,SSW,S,Yes,51.0,43.0,60.440000000000005,57.0
1022.4,Witchcliffe,58.459999999999994,9.0,No,S,1023.4,63.68,13.0,49.1,2009-11-27,0.0,S,SE,No,58.0,30.0,62.059999999999995,65.0
1017.9,Witchcliffe,63.14,13.0,No,NNW,1022.0,77.0,11.0,45.14,2009-11-28,0.0,WSW,E,No,44.0,37.0,75.02,55.0
1015.8,Witchcliffe,68.18,20.0,No,S,1015.9,72.86,22.0,50.36,2009-11-29,0.0,S,SSW,No,49.0,41.0,70.52,62.0
1015.5,Witchcliffe,67.46,11.0,No,W,1017.3,72.14,19.0,42.44,2009-11-30,0.0,W,SSW,No,54.0,31.0,69.62,52.0
1016.0,Witchcliffe,67.1,22.0,No,W,1014.2,70.16,20.0,47.3,2009-12-01,0.2,WSW,W,No,53.0,37.0,65.84,57.0
1022.6,Witchcliffe,61.519999999999996,19.0,No,SW,1022.5,69.44,20.0,48.2,2009-12-02,0.4,SSW,SW,No,47.0,37.0,67.64,57.0
1023.2,Witchcliffe,62.959999999999994,11.0,No,SSW,1025.0,72.32,20.0,43.34,2009-12-03,0.0,SSE,SSE,No,45.0,39.0,68.9,55.0
