Wind.Speed.9.am,Location,Cloud.3.pm,Temp.9.am.F,Pressure.9.am,Rain.Tomorrow,Wind.Gust.Speed,Cloud.9.am,Wind.Dir.9.am,Temp.3.pm.F,Wind.Speed.3.pm,Evaporation,Date,Rain.Today,Max.Temp.F,Humidity.9.am,Wind.Gust.Dir,Wind.Dir.3.pm,Pressure.3.pm,Humidity.3.pm,Min.Temp.F,Rainfall,Sunshine
11.0,WaggaWagga,7.0,57.56,1022.1,No,44.0,7.0,SSE,65.66,20.0,3.8,2009-05-20,No,69.08,56.0,ESE,E,1020.3,37.0,52.16,0.0,4.1
13.0,WaggaWagga,7.0,56.66,1024.3,No,41.0,3.0,ESE,68.72,24.0,3.0,2009-05-21,No,69.98,58.0,E,ENE,1021.9,34.0,45.86,0.2,
6.0,WaggaWagga,,53.6,1024.2,No,57.0,,N,68.0,33.0,,2009-05-22,No,69.98,65.0,E,E,1020.9,39.0,41.9,0.0,
22.0,WaggaWagga,5.0,63.5,1022.0,No,63.0,2.0,E,70.16,39.0,,2009-05-23,No,71.42,51.0,NE,ENE,1020.0,37.0,45.86,0.0,7.3
39.0,WaggaWagga,5.0,63.86,1024.4,No,59.0,1.0,ENE,67.82,30.0,5.8,2009-05-24,No,71.06,52.0,ENE,ENE,1022.7,44.0,57.92,0.0,7.9
7.0,WaggaWagga,6.0,60.08,1024.8,Yes,39.0,7.0,NNE,69.25999999999999,19.0,6.0,2009-05-25,No,70.88,62.0,ENE,N,1020.8,41.0,56.3,0.0,2.8
7.0,WaggaWagga,8.0,56.120000000000005,1022.0,Yes,20.0,8.0,NE,58.28,2.0,2.2,2009-05-26,Yes,59.18,93.0,N,ESE,1019.9,96.0,55.04,3.8,0.0
6.0,WaggaWagga,1.0,56.3,1021.2,No,28.0,1.0,WNW,60.26,15.0,0.8,2009-05-27,Yes,61.519999999999996,83.0,WNW,WSW,1019.3,60.0,53.06,3.0,8.6
6.0,WaggaWagga,1.0,41.72,1023.3,No,11.0,8.0,E,59.0,2.0,2.2,2009-05-28,No,59.72,100.0,ENE,SE,1021.5,61.0,34.52,0.0,6.4
7.0,WaggaWagga,1.0,47.48,1025.0,No,28.0,1.0,E,62.24,9.0,0.8,2009-05-29,No,62.959999999999994,66.0,ESE,ESE,1023.1,42.0,37.76,0.0,9.3
6.0,WaggaWagga,1.0,46.76,1030.0,No,24.0,1.0,ENE,62.959999999999994,9.0,1.8,2009-05-30,No,63.5,70.0,SE,E,1028.1,41.0,34.88,0.0,9.4
6.0,WaggaWagga,7.0,46.76,1033.4,No,48.0,3.0,NNE,63.14,24.0,2.2,2009-05-31,No,64.75999999999999,71.0,E,ENE,1029.6,43.0,37.58,0.0,7.8
22.0,WaggaWagga,8.0,54.32,1031.4,No,46.0,8.0,E,57.2,15.0,3.8,2009-06-01,No,58.64,72.0,ENE,ENE,1029.1,65.0,46.58,1.0,0.2
17.0,WaggaWagga,8.0,53.06,1029.1,Yes,28.0,8.0,E,59.540000000000006,17.0,1.8,2009-06-02,No,60.26,88.0,E,NE,1026.3,71.0,51.620000000000005,0.8,0.0
7.0,WaggaWagga,8.0,55.4,1023.8,Yes,28.0,8.0,ENE,57.56,15.0,0.8,2009-06-03,Yes,57.74,88.0,ENE,ENE,1020.5,90.0,53.06,3.2,0.0
7.0,WaggaWagga,7.0,55.4,1021.1,No,15.0,7.0,SE,60.980000000000004,6.0,0.0,2009-06-04,Yes,61.16,92.0,E,WSW,1017.4,71.0,47.84,1.8,0.9
0.0,WaggaWagga,1.0,48.02,1017.7,No,28.0,7.0,,59.36,13.0,0.8,2009-06-05,No,60.980000000000004,89.0,W,WSW,1015.4,56.0,42.260000000000005,0.0,5.5
11.0,WaggaWagga,8.0,41.54,1015.5,Yes,20.0,7.0,ESE,51.98,9.0,1.6,2009-06-06,No,52.52,95.0,ENE,ESE,1011.6,83.0,33.8,0.0,0.1
9.0,WaggaWagga,7.0,48.56,1008.3,Yes,30.0,7.0,N,52.52,17.0,0.8,2009-06-07,Yes,53.42,91.0,WNW,WNW,1007.3,80.0,41.36,4.2,0.9
17.0,WaggaWagga,7.0,50.9,1010.6,Yes,41.0,7.0,WNW,52.7,26.0,1.2,2009-06-08,Yes,55.76,92.0,W,W,1009.8,76.0,48.02,8.2,4.0
6.0,WaggaWagga,8.0,43.34,1012.6,Yes,43.0,8.0,N,45.14,13.0,1.2,2009-06-09,Yes,47.3,95.0,W,WNW,1009.6,94.0,41.36,4.2,0.1
11.0,WaggaWagga,3.0,39.92,1018.4,No,41.0,7.0,WSW,48.92,20.0,0.4,2009-06-10,Yes,49.82,86.0,WSW,SW,1018.9,58.0,36.86,6.2,6.2
2.0,WaggaWagga,7.0,33.08,1024.6,No,31.0,0.0,W,47.84,9.0,1.4,2009-06-11,No,48.02,98.0,WSW,SW,1023.1,72.0,28.4,0.0,4.0
0.0,WaggaWagga,6.0,37.58,1026.0,No,22.0,8.0,,44.6,7.0,0.8,2009-06-12,No,45.5,99.0,E,E,1022.8,79.0,30.38,0.2,0.8
13.0,WaggaWagga,1.0,41.18,1018.6,No,26.0,1.0,ENE,54.86,13.0,0.0,2009-06-13,No,55.58,83.0,ENE,NE,1013.6,60.0,36.5,0.0,7.9
11.0,WaggaWagga,1.0,50.0,1012.1,No,28.0,1.0,E,60.8,13.0,1.2,2009-06-14,No,60.980000000000004,65.0,NNE,NNE,1009.6,48.0,41.0,0.0,9.1
9.0,WaggaWagga,3.0,47.120000000000005,1014.2,No,15.0,1.0,ESE,59.18,2.0,2.0,2009-06-15,No,60.980000000000004,80.0,ESE,NE,1012.6,51.0,38.839999999999996,0.0,8.8
7.0,WaggaWagga,1.0,44.96,1022.2,No,15.0,1.0,E,60.26,6.0,1.2,2009-06-16,No,61.16,80.0,WSW,NW,1022.1,49.0,33.44,0.0,9.2
11.0,WaggaWagga,1.0,44.6,1029.5,No,15.0,1.0,E,58.82,7.0,1.4,2009-06-17,No,60.980000000000004,82.0,ESE,SSE,1027.4,55.0,33.44,0.0,9.3
11.0,WaggaWagga,6.0,44.78,1031.0,No,22.0,1.0,E,60.26,7.0,1.0,2009-06-18,No,60.62,77.0,ESE,NE,1028.2,51.0,34.52,0.0,8.9
4.0,WaggaWagga,1.0,46.58,1030.3,No,43.0,1.0,ESE,61.16,24.0,1.4,2009-06-19,No,62.78,75.0,ENE,NE,1026.9,49.0,36.68,0.0,9.1
26.0,WaggaWagga,7.0,55.94,1025.6,No,44.0,1.0,ENE,61.88,11.0,2.8,2009-06-20,No,63.32,63.0,ENE,NE,1021.1,56.0,46.04,0.0,5.6
13.0,WaggaWagga,7.0,55.22,1022.2,Yes,39.0,7.0,E,60.08,19.0,2.2,2009-06-21,No,61.7,86.0,WNW,NE,1018.9,74.0,51.08,1.0,0.6
13.0,WaggaWagga,6.0,52.16,1020.3,No,22.0,3.0,E,60.8,7.0,1.0,2009-06-22,Yes,60.8,84.0,E,ESE,1018.6,71.0,47.84,2.4,5.2
11.0,WaggaWagga,6.0,46.58,1020.5,Yes,24.0,3.0,E,61.34,13.0,0.6,2009-06-23,No,61.34,89.0,ENE,ENE,1016.9,65.0,40.28,0.0,6.3
11.0,WaggaWagga,3.0,50.18,1014.9,No,57.0,7.0,E,60.08,13.0,1.6,2009-06-24,Yes,60.08,78.0,NW,W,1012.2,64.0,46.4,5.6,5.4
9.0,WaggaWagga,6.0,50.0,1015.7,No,26.0,7.0,NW,52.52,13.0,1.2,2009-06-25,No,55.58,90.0,NNW,NW,1013.3,76.0,46.94,0.0,1.7
7.0,WaggaWagga,7.0,46.4,1011.8,No,24.0,5.0,E,55.4,11.0,1.0,2009-06-26,No,57.379999999999995,89.0,NE,ENE,1008.3,70.0,41.72,0.4,5.0
7.0,WaggaWagga,8.0,50.72,1007.5,Yes,20.0,8.0,ENE,51.98,6.0,1.0,2009-06-27,No,53.06,85.0,E,SSE,1005.3,89.0,46.4,0.2,0.0
11.0,WaggaWagga,7.0,50.54,1007.7,Yes,24.0,8.0,W,54.14,13.0,0.4,2009-06-28,Yes,55.4,97.0,WSW,W,1007.1,76.0,49.28,6.0,0.6
7.0,WaggaWagga,2.0,51.26,1012.5,No,22.0,6.0,NNE,61.16,11.0,0.8,2009-06-29,Yes,62.6,81.0,N,N,1010.4,69.0,44.78,1.4,4.7
11.0,WaggaWagga,7.0,55.22,1009.4,Yes,59.0,8.0,NNE,62.42,26.0,1.6,2009-06-30,No,64.58,79.0,N,N,1003.3,60.0,47.120000000000005,0.6,
11.0,WaggaWagga,7.0,50.36,1008.8,No,44.0,7.0,NW,54.68,26.0,1.6,2009-07-01,Yes,57.74,83.0,WNW,WNW,1007.2,65.0,43.7,5.4,5.0
9.0,WaggaWagga,5.0,47.3,1011.2,Yes,57.0,7.0,NW,52.52,31.0,1.8,2009-07-02,No,54.86,87.0,WNW,WNW,1008.0,73.0,45.14,0.6,2.9
22.0,WaggaWagga,1.0,45.14,1009.8,No,67.0,7.0,W,50.72,35.0,2.0,2009-07-03,Yes,52.34,84.0,W,WSW,1010.2,70.0,44.6,6.0,4.3
15.0,WaggaWagga,7.0,44.42,1016.8,No,35.0,8.0,WSW,54.32,24.0,1.4,2009-07-04,No,54.86,99.0,SW,WSW,1015.7,71.0,40.1,0.0,1.4
7.0,WaggaWagga,2.0,45.86,1019.9,No,33.0,1.0,NNW,53.06,20.0,1.0,2009-07-05,No,53.06,76.0,SW,SW,1019.3,61.0,39.2,0.0,9.3
2.0,WaggaWagga,7.0,36.86,1022.5,No,15.0,8.0,E,44.06,9.0,1.2,2009-07-06,No,46.04,96.0,N,N,1021.2,88.0,30.02,0.0,2.1
6.0,WaggaWagga,0.0,36.86,1025.8,No,28.0,1.0,ENE,54.86,15.0,0.4,2009-07-07,No,55.22,91.0,ENE,ENE,1024.3,48.0,27.68,0.2,8.3
7.0,WaggaWagga,1.0,41.9,1029.8,No,33.0,1.0,ESE,56.66,22.0,1.2,2009-07-08,No,58.1,66.0,ENE,ENE,1027.7,52.0,33.26,0.0,9.4
4.0,WaggaWagga,1.0,46.58,1031.5,No,28.0,1.0,ESE,59.72,15.0,3.0,2009-07-09,No,59.9,74.0,E,ENE,1028.4,52.0,37.4,0.0,9.4
13.0,WaggaWagga,6.0,44.42,1028.5,No,31.0,1.0,ESE,58.82,17.0,0.8,2009-07-10,No,60.26,78.0,NE,NE,1023.7,58.0,36.86,0.0,8.0
9.0,WaggaWagga,7.0,50.0,1021.2,Yes,28.0,7.0,ENE,56.66,9.0,1.0,2009-07-11,No,59.36,77.0,ENE,NNE,1016.6,62.0,44.42,0.0,0.8
20.0,WaggaWagga,4.0,53.6,1011.7,No,35.0,3.0,N,59.18,13.0,1.6,2009-07-12,Yes,62.24,73.0,N,WSW,1009.0,65.0,50.0,1.8,7.7
0.0,WaggaWagga,5.0,45.86,1009.1,Yes,33.0,2.0,,56.3,22.0,1.6,2009-07-13,No,57.92,74.0,WNW,NW,1006.9,60.0,34.88,0.0,6.5
13.0,WaggaWagga,7.0,45.68,1007.5,No,31.0,8.0,NW,49.28,11.0,2.2,2009-07-14,Yes,57.92,97.0,WSW,SW,1006.6,74.0,43.879999999999995,4.2,
7.0,WaggaWagga,4.0,42.8,1010.5,No,17.0,7.0,SE,51.620000000000005,0.0,0.6,2009-07-15,No,54.14,89.0,NNW,,1009.8,61.0,37.58,0.8,3.5
0.0,WaggaWagga,2.0,33.8,1015.4,No,28.0,0.0,,53.78,19.0,0.0,2009-07-16,No,54.14,100.0,W,SW,1014.4,60.0,30.38,0.0,7.9
4.0,WaggaWagga,5.0,39.02,1022.4,No,15.0,1.0,ENE,58.28,7.0,1.0,2009-07-17,No,58.64,85.0,NE,WNW,1021.1,53.0,29.3,0.0,8.4
2.0,WaggaWagga,7.0,40.1,1023.4,No,24.0,1.0,E,53.6,13.0,1.6,2009-07-18,No,55.58,86.0,WNW,NNW,1019.7,58.0,28.94,0.0,7.6
9.0,WaggaWagga,1.0,45.68,1022.8,No,17.0,7.0,ENE,58.82,9.0,0.6,2009-07-19,No,59.9,79.0,ENE,NNE,1020.8,52.0,35.06,0.0,6.0
9.0,WaggaWagga,1.0,47.120000000000005,1024.4,No,30.0,1.0,E,61.7,15.0,1.4,2009-07-20,No,62.24,73.0,N,N,1019.6,48.0,37.04,0.0,9.8
13.0,WaggaWagga,1.0,45.5,1020.7,No,31.0,0.0,E,62.42,20.0,1.4,2009-07-21,No,62.6,73.0,ENE,E,1014.4,53.0,37.4,0.0,9.6
7.0,WaggaWagga,8.0,55.4,1010.0,Yes,70.0,1.0,NNE,54.14,6.0,2.4,2009-07-22,No,58.28,69.0,SW,WSW,1007.6,80.0,43.7,0.0,4.0
19.0,WaggaWagga,4.0,45.14,1015.7,No,28.0,7.0,WSW,51.620000000000005,13.0,2.4,2009-07-23,Yes,53.42,84.0,WNW,WSW,1018.8,71.0,44.96,9.4,4.5
6.0,WaggaWagga,2.0,39.2,1027.8,No,15.0,1.0,E,53.96,0.0,0.4,2009-07-24,No,55.04,90.0,NE,,1025.7,63.0,29.48,0.0,8.9
7.0,WaggaWagga,7.0,39.74,1027.1,No,17.0,1.0,E,52.52,7.0,1.0,2009-07-25,No,55.04,82.0,ENE,E,1023.2,63.0,31.1,0.0,6.6
11.0,WaggaWagga,7.0,44.06,1017.9,Yes,22.0,7.0,E,51.44,7.0,1.4,2009-07-26,No,52.16,75.0,E,ESE,1013.4,75.0,38.660000000000004,0.0,0.0
11.0,WaggaWagga,7.0,39.92,1020.5,Yes,24.0,,NW,48.74,15.0,1.2,2009-07-27,Yes,49.46,99.0,WSW,W,1020.7,78.0,37.94,1.6,0.9
11.0,WaggaWagga,7.0,45.86,1024.7,No,20.0,7.0,W,52.52,9.0,0.4,2009-07-28,Yes,53.96,93.0,WSW,W,1023.9,71.0,39.56,1.6,2.2
11.0,WaggaWagga,7.0,49.64,1026.6,No,26.0,7.0,W,54.68,17.0,1.2,2009-07-29,No,55.22,93.0,W,WSW,1025.9,68.0,45.5,1.0,1.5
0.0,WaggaWagga,7.0,46.22,1026.4,Yes,39.0,7.0,,50.9,26.0,0.6,2009-07-30,No,55.58,93.0,WSW,WSW,1023.2,87.0,39.56,0.0,1.1
19.0,WaggaWagga,6.0,50.54,1022.1,No,35.0,7.0,W,55.4,22.0,0.8,2009-07-31,Yes,56.84,92.0,WSW,W,1021.9,68.0,46.04,3.6,3.5
6.0,WaggaWagga,7.0,46.4,1027.5,Yes,28.0,8.0,NNW,53.42,13.0,1.4,2009-08-01,No,54.86,100.0,WSW,W,1026.2,77.0,41.0,0.2,2.2
2.0,WaggaWagga,6.0,47.3,1028.8,No,22.0,8.0,NNE,55.58,9.0,2.4,2009-08-02,Yes,57.74,100.0,WNW,WNW,1025.4,59.0,41.72,1.4,0.6
17.0,WaggaWagga,2.0,50.36,1023.8,No,30.0,3.0,W,54.5,13.0,0.6,2009-08-03,No,56.66,75.0,SW,WSW,1023.1,52.0,46.4,0.0,8.7
7.0,WaggaWagga,7.0,42.44,1022.6,No,26.0,7.0,E,55.4,11.0,2.0,2009-08-04,No,57.379999999999995,86.0,WSW,WSW,1019.6,59.0,36.14,0.0,4.9
7.0,WaggaWagga,4.0,47.120000000000005,1023.2,No,22.0,7.0,ESE,61.519999999999996,6.0,1.2,2009-08-05,No,62.42,84.0,NNW,NW,1020.7,54.0,34.88,0.0,6.4
9.0,WaggaWagga,6.0,51.26,1022.9,No,28.0,6.0,ENE,62.6,13.0,1.6,2009-08-06,No,66.02,79.0,N,NNW,1018.2,53.0,43.7,0.0,5.5
7.0,WaggaWagga,5.0,50.54,1013.6,Yes,59.0,7.0,NW,49.64,33.0,3.0,2009-08-07,No,57.02,69.0,WSW,SW,1016.5,73.0,41.18,0.0,4.3
0.0,WaggaWagga,2.0,39.56,1026.3,No,13.0,0.0,,55.22,7.0,1.0,2009-08-08,Yes,56.48,82.0,ESE,WNW,1023.0,45.0,27.32,1.6,9.4
9.0,WaggaWagga,2.0,36.5,1021.8,No,20.0,7.0,ENE,55.76,4.0,1.0,2009-08-09,No,57.56,84.0,ESE,ENE,1018.8,35.0,28.04,0.0,8.2
13.0,WaggaWagga,7.0,42.08,1018.7,No,31.0,7.0,E,58.1,15.0,1.4,2009-08-10,No,58.459999999999994,68.0,E,E,1014.8,48.0,33.26,0.0,3.6
22.0,WaggaWagga,3.0,57.74,1010.1,Yes,50.0,6.0,ENE,59.9,20.0,2.2,2009-08-11,No,64.04,64.0,ENE,NW,1009.7,53.0,42.08,0.4,6.7
7.0,WaggaWagga,7.0,47.66,1012.2,No,31.0,7.0,N,56.3,17.0,3.6,2009-08-12,Yes,57.74,85.0,WNW,WNW,1010.5,69.0,44.96,5.6,3.3
9.0,WaggaWagga,8.0,42.8,1016.8,No,17.0,8.0,NW,49.64,9.0,1.4,2009-08-13,No,50.72,99.0,W,W,1016.1,95.0,36.86,0.2,0.0
0.0,WaggaWagga,2.0,46.22,1021.7,No,17.0,8.0,,59.72,9.0,0.2,2009-08-14,No,60.62,99.0,W,WSW,1019.3,64.0,41.18,0.0,6.9
13.0,WaggaWagga,1.0,44.6,1021.6,Yes,24.0,1.0,E,62.24,13.0,0.8,2009-08-15,No,62.959999999999994,87.0,E,ENE,1017.9,60.0,32.9,0.0,9.9
7.0,WaggaWagga,7.0,50.0,1015.4,Yes,41.0,7.0,E,59.72,9.0,2.4,2009-08-16,Yes,61.88,78.0,NE,NNE,1007.0,58.0,44.239999999999995,1.2,1.8
13.0,WaggaWagga,3.0,50.0,1019.2,No,,1.0,WSW,57.02,19.0,3.0,2009-08-17,Yes,57.92,72.0,,SW,1020.3,50.0,35.96,1.6,9.5
9.0,WaggaWagga,2.0,42.8,1030.2,No,24.0,1.0,E,59.0,15.0,2.4,2009-08-18,No,60.08,82.0,WSW,WSW,1027.3,54.0,30.92,0.0,10.4
9.0,WaggaWagga,1.0,45.5,1028.0,No,26.0,0.0,E,61.34,7.0,2.2,2009-08-19,No,62.059999999999995,81.0,N,NNE,1022.9,54.0,34.52,0.0,9.6
7.0,WaggaWagga,1.0,54.32,1019.9,No,17.0,1.0,E,66.74000000000001,6.0,2.0,2009-08-20,No,67.1,69.0,N,N,1014.7,41.0,43.34,0.0,10.3
9.0,WaggaWagga,7.0,51.26,1007.8,Yes,48.0,8.0,NNE,53.96,22.0,2.4,2009-08-21,No,55.76,79.0,WSW,NNW,1002.5,88.0,41.54,0.4,0.4
7.0,WaggaWagga,8.0,40.82,1012.9,Yes,24.0,8.0,ENE,57.2,11.0,1.0,2009-08-22,Yes,60.08,99.0,N,N,1010.0,57.0,38.3,10.0,4.5
9.0,WaggaWagga,7.0,55.04,1012.1,No,22.0,2.0,ENE,65.84,13.0,1.4,2009-08-23,Yes,69.62,89.0,NNW,NE,1007.7,70.0,40.64,2.0,7.7
9.0,WaggaWagga,4.0,55.76,1006.5,No,46.0,7.0,NNW,62.78,20.0,2.4,2009-08-24,No,63.32,77.0,NW,WNW,1002.9,47.0,47.48,0.0,6.0
22.0,WaggaWagga,4.0,45.5,1011.4,Yes,107.0,7.0,W,54.68,17.0,3.2,2009-08-25,No,56.3,77.0,W,NW,1010.1,49.0,43.879999999999995,0.8,7.5
11.0,WaggaWagga,6.0,47.3,1017.8,No,50.0,2.0,NW,57.02,28.0,3.6,2009-08-26,Yes,58.1,80.0,W,W,1016.4,53.0,37.4,1.2,8.7
7.0,WaggaWagga,0.0,47.84,1019.7,No,30.0,0.0,ENE,63.86,13.0,2.0,2009-08-27,No,64.75999999999999,71.0,NW,NW,1015.2,31.0,32.0,0.0,10.1
9.0,WaggaWagga,6.0,47.3,1017.8,Yes,17.0,0.0,ENE,67.64,6.0,2.0,2009-08-28,No,68.18,72.0,N,NNE,1014.0,36.0,30.92,0.0,8.5
15.0,WaggaWagga,3.0,54.68,1004.4,Yes,67.0,7.0,NE,70.7,28.0,2.8,2009-08-29,Yes,71.78,86.0,W,NW,997.4,54.0,47.3,2.2,6.0
28.0,WaggaWagga,7.0,46.04,1015.3,No,52.0,2.0,WSW,52.7,24.0,4.2,2009-08-30,Yes,54.5,70.0,W,WSW,1015.7,51.0,43.7,3.4,6.7
9.0,WaggaWagga,7.0,50.54,1020.6,No,31.0,7.0,WNW,55.58,15.0,2.6,2009-08-31,No,57.379999999999995,79.0,W,WNW,1018.3,64.0,45.14,0.8,0.9
9.0,WaggaWagga,3.0,52.52,1023.8,No,24.0,3.0,W,58.1,13.0,1.2,2009-09-01,No,59.540000000000006,73.0,W,WSW,1021.8,46.0,41.18,0.0,8.6
11.0,WaggaWagga,1.0,46.4,1024.9,No,22.0,0.0,E,61.7,9.0,3.0,2009-09-02,No,62.42,78.0,E,NE,1020.7,44.0,34.34,0.0,10.9
20.0,WaggaWagga,5.0,55.76,1017.3,Yes,31.0,2.0,E,66.74000000000001,17.0,2.4,2009-09-03,No,71.42,61.0,NNE,NE,1012.3,55.0,43.879999999999995,0.0,9.0
2.0,WaggaWagga,6.0,58.28,1014.5,No,35.0,1.0,WNW,64.04,19.0,2.8,2009-09-04,Yes,64.04,75.0,WSW,W,1012.8,44.0,47.48,4.0,9.1
4.0,WaggaWagga,3.0,46.94,1019.7,No,28.0,1.0,NNW,56.120000000000005,17.0,4.0,2009-09-05,No,59.36,82.0,W,SW,1018.2,46.0,33.44,0.0,10.4
13.0,WaggaWagga,3.0,48.02,1018.9,No,30.0,1.0,E,63.68,19.0,2.2,2009-09-06,No,63.86,67.0,NNE,NE,1011.8,39.0,34.52,0.0,9.8
6.0,WaggaWagga,4.0,56.84,1005.6,No,43.0,7.0,NE,64.22,28.0,3.8,2009-09-07,No,65.3,75.0,W,WSW,1002.8,48.0,47.48,1.0,5.8
13.0,WaggaWagga,4.0,47.120000000000005,1010.4,No,48.0,8.0,WNW,59.9,24.0,3.2,2009-09-08,No,62.6,96.0,SW,WSW,1009.3,55.0,41.9,0.8,4.3
11.0,WaggaWagga,7.0,45.68,1014.0,No,30.0,8.0,W,57.2,17.0,2.0,2009-09-09,No,58.1,86.0,WSW,SW,1012.1,62.0,42.08,0.0,1.9
7.0,WaggaWagga,1.0,48.92,1018.6,No,30.0,6.0,NNW,60.440000000000005,20.0,1.0,2009-09-10,No,60.980000000000004,77.0,SW,SW,1017.2,41.0,41.72,0.0,10.6
15.0,WaggaWagga,1.0,49.46,1022.6,No,28.0,1.0,E,69.8,15.0,2.8,2009-09-11,No,70.52,68.0,NNE,NNE,1018.5,24.0,34.34,0.0,11.1
15.0,WaggaWagga,0.0,61.34,1022.0,No,44.0,0.0,ENE,82.75999999999999,28.0,4.8,2009-09-12,No,83.84,43.0,N,N,1017.1,10.0,45.86,0.0,10.6
24.0,WaggaWagga,1.0,68.36,1018.3,No,63.0,1.0,N,85.1,37.0,8.0,2009-09-13,No,86.36,24.0,WSW,NW,1012.6,5.0,53.78,0.0,9.5
4.0,WaggaWagga,0.0,53.6,1022.9,No,39.0,1.0,SE,64.4,11.0,10.4,2009-09-14,No,65.66,58.0,SSW,SW,1020.2,17.0,37.76,0.2,11.2
6.0,WaggaWagga,3.0,50.0,1022.5,No,24.0,2.0,E,65.12,9.0,3.2,2009-09-15,No,65.48,55.0,SW,SW,1018.8,27.0,27.5,0.0,10.8
9.0,WaggaWagga,1.0,52.7,1022.1,No,26.0,0.0,E,76.1,13.0,3.6,2009-09-16,No,77.72,59.0,ENE,ENE,1016.4,22.0,32.54,0.0,11.2
9.0,WaggaWagga,8.0,61.16,1014.6,Yes,46.0,8.0,ESE,69.25999999999999,20.0,4.0,2009-09-17,No,72.14,60.0,W,WNW,1012.6,23.0,45.5,0.0,0.7
9.0,WaggaWagga,1.0,51.26,1021.6,No,46.0,8.0,WSW,65.48,9.0,1.8,2009-09-18,Yes,67.46,85.0,WSW,NNW,1019.3,57.0,48.74,7.4,5.5
9.0,WaggaWagga,6.0,57.379999999999995,1019.2,No,24.0,3.0,ENE,70.16,11.0,1.8,2009-09-19,No,71.24000000000001,77.0,WSW,SW,1014.9,35.0,39.38,0.0,8.8
6.0,WaggaWagga,6.0,62.059999999999995,1014.8,No,35.0,5.0,N,71.96,20.0,3.2,2009-09-20,No,72.5,52.0,WNW,W,1013.4,28.0,44.6,0.0,8.8
9.0,WaggaWagga,4.0,54.68,1014.8,Yes,41.0,1.0,ENE,69.98,15.0,4.0,2009-09-21,No,72.32,70.0,ENE,ENE,1008.6,28.0,33.8,0.0,8.8
22.0,WaggaWagga,2.0,63.32,1003.7,Yes,48.0,6.0,NW,70.7,9.0,5.6,2009-09-22,Yes,71.6,70.0,NNE,SSW,998.9,43.0,54.14,4.2,6.7
37.0,WaggaWagga,7.0,50.72,999.2,No,72.0,8.0,WNW,59.540000000000006,30.0,6.0,2009-09-23,Yes,62.78,90.0,NW,WSW,1004.8,51.0,48.74,7.8,1.5
15.0,WaggaWagga,6.0,50.54,1016.6,No,31.0,7.0,W,62.059999999999995,20.0,1.4,2009-09-24,No,64.22,81.0,WSW,W,1013.4,38.0,43.519999999999996,0.2,4.2
19.0,WaggaWagga,7.0,59.72,1011.3,Yes,81.0,1.0,N,73.04,28.0,2.4,2009-09-25,No,75.38,51.0,WSW,NNW,1003.0,22.0,38.48,0.0,8.1
30.0,WaggaWagga,6.0,47.3,1007.4,Yes,59.0,6.0,W,52.52,28.0,8.4,2009-09-26,Yes,53.06,69.0,WNW,W,1005.8,60.0,44.96,2.0,4.7
37.0,WaggaWagga,5.0,45.86,1011.7,No,63.0,7.0,W,53.06,39.0,3.6,2009-09-27,Yes,54.14,71.0,WSW,W,1009.9,50.0,38.48,5.6,2.4
15.0,WaggaWagga,7.0,44.78,1013.3,No,50.0,8.0,WNW,59.72,17.0,2.8,2009-09-28,No,61.88,81.0,WSW,WSW,1011.0,52.0,41.72,0.0,5.0
6.0,WaggaWagga,3.0,48.2,1016.3,No,28.0,1.0,NW,64.22,9.0,2.0,2009-09-29,No,64.75999999999999,72.0,W,SSW,1013.5,29.0,30.02,0.0,9.4
13.0,WaggaWagga,6.0,54.5,1018.2,No,31.0,6.0,E,73.94,17.0,3.4,2009-09-30,No,74.66,58.0,N,NW,1013.7,17.0,37.4,0.0,8.4
11.0,WaggaWagga,7.0,62.059999999999995,1013.2,No,26.0,8.0,E,79.34,7.0,5.0,2009-10-01,No,80.06,42.0,SW,SE,1008.8,21.0,47.120000000000005,0.0,3.3
9.0,WaggaWagga,5.0,62.6,1008.8,Yes,44.0,6.0,ENE,74.66,20.0,4.0,2009-10-02,No,75.56,56.0,SSW,ESE,1003.1,33.0,50.18,0.0,6.3
0.0,WaggaWagga,8.0,51.44,1013.4,No,20.0,8.0,,57.92,11.0,4.2,2009-10-03,Yes,59.18,90.0,W,SSE,1013.8,70.0,49.28,1.6,0.0
9.0,WaggaWagga,7.0,51.620000000000005,1020.8,No,33.0,8.0,E,62.059999999999995,7.0,1.0,2009-10-04,No,63.86,79.0,ENE,ENE,1018.8,54.0,49.82,0.6,1.2
6.0,WaggaWagga,3.0,58.459999999999994,1020.7,No,46.0,2.0,E,68.0,24.0,2.8,2009-10-05,No,71.6,75.0,SSW,SW,1018.1,39.0,51.44,0.0,9.4
7.0,WaggaWagga,5.0,49.28,1020.9,Yes,44.0,4.0,NW,62.42,22.0,5.2,2009-10-06,No,65.12,83.0,W,W,1017.3,30.0,36.86,0.0,9.6
9.0,WaggaWagga,5.0,46.04,1018.2,No,50.0,7.0,W,58.64,28.0,4.6,2009-10-07,Yes,63.32,82.0,SSW,SSW,1018.1,37.0,31.82,1.8,7.1
15.0,WaggaWagga,1.0,48.92,1023.2,No,33.0,0.0,SSE,63.14,17.0,3.2,2009-10-08,No,65.12,50.0,S,S,1022.1,26.0,28.04,0.0,11.2
