Humidity_3_pm,Humidity_9_am,Pressure_3_pm,Cloud_3_pm,Max_Temp_C,Rainfall,Wind_Dir_9_am,Sunshine,Wind_Dir_3_pm,Wind_Speed_9_am,Date,Temp_3_pm_C,Pressure_9_am,Temp_9_am_C,Wind_Gust_Speed,Location,Rain_Tomorrow,Cloud_9_am,Rain_Today,Min_Temp_C,Wind_Gust_Dir,Wind_Speed_3_pm
73.0,77.0,1018.9,4.0,17.8,3.4,NNW,8.2,SSW,9.0,2009-06-04,16.4,1022.1,10.8,41.0,PearceRAAF,Yes,4.0,Yes,8.6,S,19.0
53.0,94.0,1021.0,4.0,19.5,1.6,N,9.3,SSW,6.0,2009-06-05,19.2,1022.8,9.5,24.0,PearceRAAF,No,0.0,Yes,4.0,SW,15.0
43.0,88.0,1024.3,1.0,20.4,0.0,NNW,8.9,SW,9.0,2009-06-06,19.9,1026.5,12.4,31.0,PearceRAAF,No,,No,6.4,SW,11.0
44.0,91.0,1023.3,1.0,18.1,0.0,ENE,9.0,SW,9.0,2009-06-07,18.0,1027.4,9.2,24.0,PearceRAAF,No,1.0,No,2.0,E,11.0
34.0,87.0,1021.6,1.0,20.4,0.0,WSW,9.2,ENE,6.0,2009-06-08,20.1,1024.6,10.0,28.0,PearceRAAF,No,3.0,No,3.4,ENE,7.0
25.0,46.0,1014.8,2.0,23.1,0.0,NE,8.9,N,20.0,2009-06-09,22.9,1019.4,14.3,35.0,PearceRAAF,No,0.0,No,10.0,NE,17.0
43.0,77.0,1011.7,3.0,23.0,0.0,NNW,8.1,W,19.0,2009-06-10,21.9,1013.1,18.1,41.0,PearceRAAF,Yes,6.0,No,13.5,W,24.0
90.0,92.0,1009.9,8.0,17.5,2.0,,0.5,S,0.0,2009-06-11,13.9,1011.8,13.6,52.0,PearceRAAF,Yes,8.0,Yes,10.1,NW,22.0
66.0,83.0,1018.2,8.0,16.4,7.8,N,5.8,SSW,4.0,2009-06-12,14.5,,9.1,19.0,PearceRAAF,No,3.0,Yes,4.4,SW,11.0
55.0,68.0,1024.3,,16.8,0.0,ESE,8.3,SW,7.0,2009-06-13,16.5,1024.8,11.3,35.0,PearceRAAF,No,1.0,No,9.0,S,20.0
50.0,84.0,1026.2,1.0,19.3,0.0,N,8.9,SSE,9.0,2009-06-14,18.7,1028.2,8.9,24.0,PearceRAAF,No,,No,2.9,SW,7.0
42.0,91.0,1023.4,1.0,20.7,0.2,N,8.6,NNW,6.0,2009-06-15,20.1,1026.4,10.4,30.0,PearceRAAF,No,1.0,No,3.6,NNW,13.0
35.0,62.0,1020.7,1.0,20.2,0.0,ENE,7.7,N,7.0,2009-06-16,19.3,1023.9,12.4,26.0,PearceRAAF,No,0.0,No,3.5,NNW,15.0
31.0,51.0,1015.5,2.0,21.7,0.0,N,8.7,NW,13.0,2009-06-17,21.2,1020.0,13.8,41.0,PearceRAAF,No,0.0,No,2.1,NNW,24.0
93.0,69.0,1012.7,8.0,17.6,0.0,N,5.5,N,22.0,2009-06-18,15.1,1014.7,15.9,33.0,PearceRAAF,Yes,4.0,No,7.4,N,20.0
73.0,83.0,1010.0,7.0,16.1,19.4,WNW,5.5,WSW,26.0,2009-06-19,12.5,1005.5,15.9,72.0,PearceRAAF,,7.0,Yes,14.0,W,22.0
63.0,87.0,1012.0,7.0,18.5,,NNW,4.4,WNW,22.0,2009-06-20,17.5,1015.1,12.7,54.0,PearceRAAF,,8.0,,9.9,W,33.0
56.0,80.0,1017.3,7.0,14.9,,S,5.8,S,13.0,2009-06-21,14.0,1017.3,12.0,41.0,PearceRAAF,Yes,2.0,,10.5,SW,22.0
50.0,64.0,1015.7,4.0,15.9,14.0,ENE,4.3,ESE,24.0,2009-06-22,15.9,1018.8,9.8,39.0,PearceRAAF,No,6.0,Yes,6.7,ENE,11.0
84.0,59.0,1006.2,8.0,14.6,0.2,ENE,0.0,NNE,26.0,2009-06-23,12.5,1008.2,13.2,44.0,PearceRAAF,Yes,8.0,No,9.8,ENE,24.0
82.0,86.0,1000.0,6.0,15.9,4.8,NNE,1.4,NW,26.0,2009-06-24,14.8,1002.7,12.4,48.0,PearceRAAF,Yes,8.0,Yes,9.2,NNE,20.0
65.0,88.0,1008.3,6.0,19.3,25.4,W,7.7,W,19.0,2009-06-25,18.4,1007.0,14.7,46.0,PearceRAAF,No,7.0,Yes,12.1,W,26.0
85.0,75.0,1005.6,8.0,16.8,1.0,NNE,0.1,N,15.0,2009-06-26,16.1,1009.8,14.8,44.0,PearceRAAF,,7.0,No,9.0,N,24.0
76.0,80.0,1004.7,8.0,18.1,,NNW,5.9,WNW,17.0,2009-06-27,14.9,1005.3,13.1,,PearceRAAF,,6.0,,10.5,,43.0
82.0,81.0,1003.1,8.0,19.1,,NNW,7.3,WNW,13.0,2009-06-28,16.0,1005.2,14.4,59.0,PearceRAAF,Yes,8.0,,12.2,WNW,39.0
83.0,82.0,997.8,8.0,16.6,32.8,W,3.8,WNW,33.0,2009-06-29,11.4,996.9,14.6,83.0,PearceRAAF,Yes,8.0,Yes,13.8,WNW,52.0
65.0,79.0,1012.4,6.0,15.7,7.6,WSW,3.4,SW,24.0,2009-06-30,15.0,1010.6,12.7,,PearceRAAF,Yes,5.0,Yes,8.7,,28.0
64.0,95.0,1022.0,4.0,17.7,6.0,WSW,7.4,S,2.0,2009-07-01,17.5,1021.7,10.6,24.0,PearceRAAF,No,6.0,Yes,8.3,S,15.0
53.0,93.0,1026.6,2.0,17.1,0.1,N,9.2,ESE,6.0,2009-07-02,16.7,1029.5,7.5,26.0,PearceRAAF,No,0.0,No,2.6,SSE,13.0
58.0,91.0,1023.4,1.0,16.8,0.0,SE,6.3,ENE,6.0,2009-07-03,16.2,1028.0,8.3,35.0,PearceRAAF,No,3.0,No,3.8,ENE,15.0
50.0,74.0,1019.2,3.0,18.7,0.0,NE,3.4,W,7.0,2009-07-04,18.1,1022.5,12.0,31.0,PearceRAAF,No,5.0,No,8.3,ENE,6.0
47.0,76.0,1016.7,1.0,20.1,0.0,E,8.9,ENE,9.0,2009-07-05,19.7,1020.1,12.7,30.0,PearceRAAF,Yes,,No,8.8,ENE,15.0
75.0,92.0,1009.4,8.0,18.5,3.6,N,2.7,WSW,26.0,2009-07-06,18.4,1010.6,13.7,54.0,PearceRAAF,Yes,8.0,Yes,12.7,NNE,22.0
64.0,89.0,1016.9,8.0,16.2,3.4,ENE,2.0,NNW,13.0,2009-07-07,16.1,1017.9,11.4,20.0,PearceRAAF,Yes,8.0,Yes,7.3,N,9.0
47.0,65.0,1012.3,6.0,18.2,1.2,NNE,3.0,N,13.0,2009-07-08,16.3,1015.6,14.6,35.0,PearceRAAF,Yes,5.0,Yes,10.7,NNE,20.0
52.0,85.0,1005.8,4.0,19.4,7.6,NNW,5.0,WNW,20.0,2009-07-09,18.4,1004.9,14.3,56.0,PearceRAAF,Yes,8.0,Yes,11.9,ENE,30.0
75.0,80.0,1008.9,7.0,17.7,15.4,,4.9,W,0.0,2009-07-10,16.8,1007.5,13.7,56.0,PearceRAAF,,,Yes,11.1,WSW,15.0
62.0,80.0,,1.0,16.7,,NE,7.3,SSW,6.0,2009-07-11,16.5,1014.6,12.2,22.0,PearceRAAF,,7.0,,8.3,NNW,11.0
45.0,88.0,,1.0,15.8,,SSE,8.9,ENE,7.0,2009-07-12,15.6,1022.3,9.1,24.0,PearceRAAF,Yes,1.0,,4.9,E,7.0
52.0,90.0,1026.6,2.0,16.8,3.4,,8.5,SSW,0.0,2009-07-13,16.4,1028.5,8.5,24.0,PearceRAAF,No,3.0,Yes,1.2,SSW,17.0
51.0,93.0,1024.4,0.0,16.8,0.0,WSW,9.4,ENE,4.0,2009-07-14,16.3,1028.0,5.7,39.0,PearceRAAF,No,0.0,No,0.4,ENE,19.0
35.0,54.0,1015.0,2.0,20.9,0.0,NNW,9.1,NNE,17.0,2009-07-15,20.2,,13.8,50.0,PearceRAAF,Yes,0.0,No,5.6,N,28.0
72.0,85.0,1011.6,8.0,15.9,7.2,WNW,4.5,NW,22.0,2009-07-16,15.0,1013.4,12.4,70.0,PearceRAAF,Yes,7.0,Yes,11.2,W,28.0
57.0,82.0,1016.1,5.0,18.2,7.5,SW,5.7,WSW,13.0,2009-07-17,16.3,1015.9,14.2,41.0,PearceRAAF,,5.0,Yes,11.5,W,26.0
,73.0,,,,,NNW,4.7,,19.0,2009-07-18,,1018.0,14.0,,PearceRAAF,,5.0,,11.5,,
,,,,,,,3.6,,,2009-07-19,,,,,PearceRAAF,Yes,,,,,
60.0,79.0,1002.9,5.0,14.1,47.3,WNW,4.9,WNW,22.0,2009-07-20,13.9,1002.2,10.0,63.0,PearceRAAF,Yes,7.0,Yes,,WSW,43.0
75.0,73.0,1015.1,5.0,15.9,18.6,SSW,5.6,SSW,13.0,2009-07-21,14.7,1012.7,13.1,63.0,PearceRAAF,Yes,6.0,Yes,8.9,WSW,17.0
80.0,82.0,1016.6,7.0,15.9,4.0,N,4.7,N,17.0,2009-07-22,14.6,1019.4,13.1,52.0,PearceRAAF,Yes,5.0,Yes,7.5,NNW,22.0
64.0,95.0,1017.6,5.0,16.3,19.0,SW,3.8,SE,20.0,2009-07-23,16.3,1018.1,11.9,39.0,PearceRAAF,Yes,8.0,Yes,11.2,N,9.0
46.0,75.0,1019.8,1.0,15.6,3.8,SE,9.0,S,9.0,2009-07-24,15.1,1022.1,10.7,31.0,PearceRAAF,,1.0,Yes,7.3,S,22.0
47.0,73.0,1027.2,1.0,14.8,,S,8.7,S,9.0,2009-07-25,14.3,1027.1,9.6,46.0,PearceRAAF,,,,7.2,S,17.0
51.0,81.0,1030.1,7.0,15.0,,NNE,4.9,SSW,7.0,2009-07-26,14.9,1032.6,9.0,48.0,PearceRAAF,Yes,5.0,,2.4,SW,11.0
53.0,80.0,1030.7,8.0,15.7,1.4,N,2.8,W,6.0,2009-07-27,15.5,1033.0,8.4,17.0,PearceRAAF,No,5.0,Yes,4.8,ESE,4.0
53.0,88.0,1030.6,2.0,17.1,0.0,NW,7.5,SSW,2.0,2009-07-28,16.8,1033.7,9.1,52.0,PearceRAAF,No,2.0,No,3.2,S,9.0
40.0,66.0,1030.2,2.0,19.5,0.0,ENE,9.4,NW,11.0,2009-07-29,19.0,1033.2,11.5,31.0,PearceRAAF,No,0.0,No,5.1,E,11.0
27.0,58.0,1028.0,1.0,21.7,0.0,WNW,9.6,NNW,9.0,2009-07-30,21.3,1031.5,14.1,33.0,PearceRAAF,No,0.0,No,5.0,ENE,9.0
38.0,58.0,1023.6,,21.9,0.0,ENE,9.7,SSE,11.0,2009-07-31,20.9,1026.7,14.0,26.0,PearceRAAF,No,0.0,No,5.3,NNW,11.0
47.0,90.0,1022.5,2.0,20.1,0.0,SSE,8.6,SW,7.0,2009-08-01,19.5,1024.7,7.4,28.0,PearceRAAF,No,,No,2.8,SW,20.0
43.0,91.0,1023.8,,20.5,0.0,,9.3,SE,0.0,2009-08-02,19.4,1026.3,10.4,26.0,PearceRAAF,No,,No,2.9,E,7.0
44.0,90.0,1022.3,1.0,20.8,0.0,S,8.2,WSW,4.0,2009-08-03,20.6,1025.1,10.0,24.0,PearceRAAF,No,0.0,No,2.9,SW,7.0
43.0,93.0,1017.7,1.0,20.5,0.0,WSW,8.9,WSW,6.0,2009-08-04,20.0,1022.4,10.7,17.0,PearceRAAF,No,2.0,No,3.4,SSW,4.0
52.0,82.0,1012.2,7.0,21.0,0.0,NNW,5.6,WNW,7.0,2009-08-05,19.9,1015.8,13.1,50.0,PearceRAAF,Yes,2.0,No,6.6,NW,26.0
60.0,93.0,1015.0,3.0,19.1,5.4,S,6.3,SSW,20.0,2009-08-06,17.9,1014.4,14.4,37.0,PearceRAAF,No,8.0,Yes,12.9,S,9.0
51.0,86.0,1016.0,1.0,20.4,0.0,ENE,5.6,NNE,6.0,2009-08-07,19.5,1018.8,13.2,20.0,PearceRAAF,,1.0,No,7.6,N,9.0
64.0,88.0,1011.8,6.0,22.7,,SSE,3.0,WSW,2.0,2009-08-08,21.6,1014.7,15.6,35.0,PearceRAAF,,8.0,,12.6,W,24.0
64.0,77.0,1010.8,1.0,21.1,,E,4.8,NNE,22.0,2009-08-09,19.2,1012.9,16.1,46.0,PearceRAAF,No,,,11.6,ENE,19.0
67.0,91.0,1007.9,6.0,20.8,0.2,N,4.6,WSW,26.0,2009-08-10,18.3,1006.5,16.0,67.0,PearceRAAF,Yes,8.0,No,13.9,W,33.0
67.0,78.0,1013.1,7.0,17.7,5.0,N,1.8,NW,11.0,2009-08-11,15.8,1016.0,13.4,41.0,PearceRAAF,Yes,5.0,Yes,11.3,NNW,13.0
43.0,94.0,1011.0,4.0,19.8,3.2,N,5.1,WNW,17.0,2009-08-12,18.5,1011.1,14.1,46.0,PearceRAAF,Yes,8.0,Yes,12.0,W,31.0
72.0,82.0,1008.6,6.0,21.1,2.2,NNW,6.0,NW,17.0,2009-08-13,18.5,1011.2,15.4,70.0,PearceRAAF,Yes,4.0,Yes,10.0,NW,30.0
83.0,88.0,1005.0,8.0,20.2,6.6,NNW,4.3,NW,31.0,2009-08-14,17.4,1007.1,16.2,91.0,PearceRAAF,,7.0,Yes,13.2,WNW,30.0
60.0,71.0,1012.9,8.0,15.2,,WNW,6.9,WSW,19.0,2009-08-15,12.7,1009.7,11.6,74.0,PearceRAAF,,,,9.0,SW,35.0
71.0,92.0,1018.3,7.0,17.3,,N,5.7,W,15.0,2009-08-16,16.7,1019.6,12.4,35.0,PearceRAAF,Yes,8.0,,8.7,WSW,22.0
43.0,73.0,1013.8,4.0,19.5,19.8,N,8.2,NNW,20.0,2009-08-17,19.4,1019.5,14.4,33.0,PearceRAAF,No,6.0,Yes,10.5,N,22.0
72.0,75.0,1010.6,7.0,19.7,0.0,N,4.6,W,22.0,2009-08-18,18.6,1010.0,15.0,50.0,PearceRAAF,Yes,7.0,No,8.1,W,24.0
62.0,91.0,1015.8,7.0,19.4,18.2,N,5.1,NW,15.0,2009-08-19,16.9,1016.5,15.1,43.0,PearceRAAF,Yes,5.0,Yes,12.7,WNW,30.0
94.0,92.0,1015.0,8.0,18.4,2.8,NNW,0.1,SW,20.0,2009-08-20,13.7,1016.2,15.5,37.0,PearceRAAF,Yes,7.0,Yes,12.4,W,15.0
55.0,90.0,1012.0,5.0,17.0,18.2,,7.7,W,0.0,2009-08-21,15.9,1014.5,11.3,41.0,PearceRAAF,,7.0,Yes,10.0,WSW,26.0
87.0,87.0,1010.5,8.0,16.5,,WNW,3.2,WSW,9.0,2009-08-22,15.0,1011.7,14.9,43.0,PearceRAAF,,8.0,,10.3,WSW,26.0
63.0,69.0,1016.2,8.0,16.7,,WSW,6.2,SW,26.0,2009-08-23,14.3,1014.1,14.0,50.0,PearceRAAF,Yes,8.0,,10.4,SW,31.0
72.0,90.0,1019.4,7.0,17.0,7.6,WSW,6.1,SW,15.0,2009-08-24,16.2,1020.7,12.6,39.0,PearceRAAF,No,7.0,Yes,11.4,WSW,13.0
52.0,86.0,1021.5,3.0,18.8,0.2,E,9.6,ENE,9.0,2009-08-25,18.1,1024.1,12.2,28.0,PearceRAAF,No,7.0,No,6.2,E,13.0
55.0,83.0,1016.0,1.0,20.0,0.0,SSW,10.5,SSW,6.0,2009-08-26,19.7,1020.7,11.4,26.0,PearceRAAF,No,0.0,No,5.2,WSW,9.0
51.0,84.0,1010.8,2.0,17.0,0.0,ESE,10.0,SSW,15.0,2009-08-27,16.6,1014.4,11.6,31.0,PearceRAAF,No,2.0,No,3.7,SSW,19.0
90.0,79.0,1011.3,8.0,16.0,0.0,SE,2.5,SSE,7.0,2009-08-28,11.6,1010.8,12.0,43.0,PearceRAAF,,7.0,No,7.5,SSW,7.0
44.0,88.0,1025.2,2.0,15.6,,SSW,10.5,SW,4.0,2009-08-29,15.4,1026.3,8.1,33.0,PearceRAAF,,,,1.0,SSW,17.0
57.0,70.0,1026.2,7.0,16.2,,ENE,4.2,WNW,4.0,2009-08-30,15.6,1029.1,13.0,22.0,PearceRAAF,Yes,4.0,,6.2,SSW,7.0
44.0,69.0,1020.4,7.0,18.3,4.4,NNE,5.3,NNW,11.0,2009-08-31,17.6,1025.3,13.8,28.0,PearceRAAF,No,3.0,Yes,5.2,SW,9.0
52.0,78.0,1013.1,6.0,18.9,0.4,NNW,7.1,WNW,22.0,2009-09-01,18.1,1016.0,14.6,56.0,PearceRAAF,Yes,5.0,No,7.2,WNW,31.0
60.0,74.0,1019.0,7.0,15.1,4.6,S,3.0,SW,11.0,2009-09-02,14.1,1018.6,11.9,50.0,PearceRAAF,No,7.0,Yes,10.3,SW,17.0
49.0,61.0,1020.8,5.0,17.2,0.2,S,3.2,S,2.0,2009-09-03,15.2,1023.7,12.0,24.0,PearceRAAF,No,8.0,No,9.4,E,13.0
41.0,54.0,1010.3,3.0,22.0,0.0,NNE,10.2,W,15.0,2009-09-04,21.5,1016.7,13.0,52.0,PearceRAAF,,0.0,No,6.9,W,22.0
53.0,56.0,1014.4,2.0,16.0,,WSW,9.0,WSW,31.0,2009-09-05,15.4,1013.8,13.9,63.0,PearceRAAF,,2.0,,10.2,WSW,39.0
67.0,83.0,1020.1,8.0,17.5,,N,6.6,W,9.0,2009-09-06,17.1,1021.4,12.8,35.0,PearceRAAF,Yes,1.0,,8.0,W,22.0
56.0,79.0,1018.7,7.0,20.1,11.8,N,3.7,WNW,17.0,2009-09-07,17.3,1021.4,14.5,57.0,PearceRAAF,Yes,8.0,Yes,9.7,NW,33.0
46.0,71.0,1017.9,5.0,18.9,2.2,NNE,9.1,NNW,13.0,2009-09-08,18.6,1021.8,13.7,24.0,PearceRAAF,No,1.0,Yes,6.0,N,17.0
67.0,77.0,1012.7,6.0,19.1,0.0,N,6.2,WNW,15.0,2009-09-09,18.4,1015.3,15.3,43.0,PearceRAAF,No,6.0,No,10.5,WNW,20.0
61.0,72.0,1002.6,7.0,19.2,0.8,NW,2.2,WNW,33.0,2009-09-10,18.6,1004.8,17.2,85.0,PearceRAAF,Yes,7.0,No,13.4,WNW,65.0
83.0,66.0,1006.3,8.0,19.6,8.8,WNW,5.1,WNW,37.0,2009-09-11,16.5,1007.1,17.4,72.0,PearceRAAF,,5.0,Yes,13.4,W,41.0
74.0,63.0,1017.4,6.0,16.7,,WSW,8.4,W,26.0,2009-09-12,13.4,1015.6,13.5,56.0,PearceRAAF,,5.0,,9.5,WSW,39.0
52.0,81.0,1020.1,6.0,17.8,,SW,6.8,NW,2.0,2009-09-13,17.5,1023.4,12.5,28.0,PearceRAAF,Yes,5.0,,6.0,WSW,7.0
56.0,74.0,1014.7,7.0,19.4,18.8,N,5.7,WNW,17.0,2009-09-14,19.4,1018.1,13.8,43.0,PearceRAAF,Yes,8.0,Yes,7.1,NW,24.0
68.0,94.0,1010.3,8.0,17.9,6.8,W,3.0,SW,2.0,2009-09-15,15.4,1012.3,13.2,46.0,PearceRAAF,Yes,8.0,Yes,11.4,SW,24.0
52.0,74.0,1018.5,5.0,18.7,1.4,N,7.7,WSW,11.0,2009-09-16,18.0,1019.1,14.0,39.0,PearceRAAF,No,3.0,Yes,5.5,WSW,19.0
57.0,67.0,1014.7,6.0,20.6,0.2,N,4.2,WNW,20.0,2009-09-17,19.7,1019.1,15.4,57.0,PearceRAAF,Yes,7.0,No,9.2,NW,33.0
55.0,72.0,1018.5,5.0,17.9,5.4,WSW,8.1,WSW,30.0,2009-09-18,16.3,1017.7,13.1,57.0,PearceRAAF,,7.0,Yes,10.0,WNW,31.0
59.0,78.0,1017.5,8.0,17.7,,ENE,2.6,WSW,7.0,2009-09-19,17.5,1020.7,13.9,33.0,PearceRAAF,,1.0,,8.5,WSW,19.0
82.0,86.0,1010.3,8.0,17.3,,N,5.4,WNW,20.0,2009-09-20,15.1,1013.9,13.3,52.0,PearceRAAF,Yes,8.0,,8.9,WNW,33.0
83.0,80.0,1012.0,8.0,15.4,13.2,WNW,5.0,W,20.0,2009-09-21,12.1,1010.6,13.7,74.0,PearceRAAF,Yes,8.0,Yes,11.7,SW,33.0
48.0,73.0,1022.2,3.0,17.6,4.4,NNW,8.5,W,9.0,2009-09-22,16.3,1023.1,12.6,39.0,PearceRAAF,No,5.0,Yes,5.0,WSW,20.0
63.0,94.0,1020.9,6.0,20.4,1.0,WSW,6.4,WSW,17.0,2009-09-23,18.9,1022.2,15.9,35.0,PearceRAAF,No,8.0,No,12.5,WSW,22.0
70.0,70.0,1021.4,8.0,19.2,0.0,SW,7.2,SW,30.0,2009-09-24,16.1,1021.7,16.3,54.0,PearceRAAF,No,8.0,No,10.0,WSW,31.0
41.0,58.0,1026.6,,17.5,0.0,SE,10.3,E,22.0,2009-09-25,17.5,1029.1,12.3,39.0,PearceRAAF,,1.0,No,2.7,SE,19.0
33.0,50.0,1024.5,,20.0,,E,11.1,E,30.0,2009-09-26,19.6,1029.1,12.8,50.0,PearceRAAF,,,,8.2,E,15.0
25.0,32.0,1014.6,,25.5,,NNE,10.8,WNW,17.0,2009-09-27,25.3,1020.9,19.1,39.0,PearceRAAF,,,,8.9,N,17.0
59.0,85.0,1011.4,8.0,16.2,,SSW,0.9,WSW,24.0,2009-09-28,15.1,1013.3,13.8,43.0,PearceRAAF,Yes,8.0,,10.4,S,24.0
63.0,91.0,1007.7,7.0,13.9,4.0,N,2.7,SW,13.0,2009-09-29,12.5,1008.8,9.7,33.0,PearceRAAF,Yes,8.0,Yes,8.9,SW,24.0
42.0,75.0,1017.9,3.0,17.2,1.2,S,11.1,WSW,13.0,2009-09-30,16.6,1018.8,10.8,37.0,PearceRAAF,No,3.0,Yes,3.8,WSW,22.0
38.0,52.0,1020.3,1.0,20.5,0.0,E,11.3,W,17.0,2009-10-01,20.1,1023.0,14.6,30.0,PearceRAAF,No,0.0,No,3.7,SW,9.0
55.0,72.0,1019.5,4.0,21.8,0.2,NW,10.8,W,6.0,2009-10-02,19.3,1021.2,15.2,39.0,PearceRAAF,,1.0,No,5.0,WSW,22.0
47.0,82.0,1021.9,,19.9,,S,11.0,SW,11.0,2009-10-03,19.5,1023.5,15.5,31.0,PearceRAAF,,8.0,,10.5,S,13.0
55.0,71.0,1022.3,,20.0,,ESE,8.2,WSW,9.0,2009-10-04,19.2,1024.6,13.4,31.0,PearceRAAF,Yes,,,4.2,SW,20.0
40.0,53.0,1017.3,2.0,23.7,2.0,ESE,11.2,S,15.0,2009-10-05,23.2,1021.2,15.9,41.0,PearceRAAF,No,1.0,Yes,10.7,SE,13.0
53.0,70.0,1016.3,4.0,22.8,0.0,ESE,10.9,SSW,19.0,2009-10-06,22.3,1019.1,15.7,35.0,PearceRAAF,No,3.0,No,11.3,ESE,15.0
53.0,74.0,1015.8,4.0,22.5,0.0,SSW,8.8,SSE,13.0,2009-10-07,21.0,1018.3,16.3,35.0,PearceRAAF,No,4.0,No,10.0,SE,24.0
53.0,68.0,1012.8,1.0,24.5,0.0,ESE,10.9,SW,19.0,2009-10-08,23.5,1016.0,16.9,35.0,PearceRAAF,No,2.0,No,9.3,WSW,20.0
59.0,96.0,1011.7,,22.9,0.0,NNW,8.9,WSW,4.0,2009-10-09,21.6,1014.2,15.2,37.0,PearceRAAF,,6.0,No,7.9,WSW,24.0
90.0,69.0,1016.0,8.0,20.5,,SW,5.2,WNW,19.0,2009-10-10,15.8,1015.3,17.4,44.0,PearceRAAF,,8.0,,10.9,WSW,24.0
53.0,64.0,1023.1,5.0,17.9,,S,7.8,SW,22.0,2009-10-11,16.3,1023.7,13.5,54.0,PearceRAAF,Yes,6.0,,8.9,SW,33.0
57.0,68.0,1023.2,6.0,18.7,1.4,SSE,7.4,SW,6.0,2009-10-12,17.4,1025.1,14.1,39.0,PearceRAAF,No,,Yes,8.4,SW,22.0
52.0,66.0,1022.3,0.0,20.3,0.0,SSE,8.5,WSW,17.0,2009-10-13,19.3,1025.5,14.8,41.0,PearceRAAF,No,8.0,No,7.8,WSW,26.0
46.0,68.0,1021.6,0.0,22.9,0.0,SE,11.5,ESE,17.0,2009-10-14,22.1,1024.9,15.6,31.0,PearceRAAF,No,1.0,No,6.9,ESE,17.0
23.0,49.0,1020.6,2.0,27.3,0.0,ESE,12.0,SSE,30.0,2009-10-15,26.7,1024.0,18.9,,PearceRAAF,No,1.0,No,12.2,,17.0
24.0,37.0,1018.8,0.0,31.2,0.0,E,12.2,E,17.0,2009-10-16,30.9,1023.3,20.9,56.0,PearceRAAF,No,0.0,No,13.9,E,22.0
14.0,25.0,1014.5,,36.0,0.0,N,12.2,NNE,13.0,2009-10-17,35.4,1018.9,26.3,,PearceRAAF,No,,No,,,20.0
48.0,78.0,1015.4,,27.0,0.0,N,11.6,W,19.0,2009-10-18,26.6,1017.0,20.3,37.0,PearceRAAF,No,2.0,No,13.3,WNW,13.0
52.0,70.0,1018.9,5.0,21.3,0.0,S,5.8,WSW,19.0,2009-10-19,20.9,1020.4,17.3,33.0,PearceRAAF,No,1.0,No,15.1,WSW,20.0
41.0,55.0,1018.3,2.0,23.1,0.0,ESE,12.0,WSW,19.0,2009-10-20,22.3,1022.5,17.0,39.0,PearceRAAF,No,1.0,No,7.9,SE,30.0
37.0,46.0,1014.1,1.0,26.2,0.0,ESE,12.0,SW,22.0,2009-10-21,25.3,1017.5,18.2,44.0,PearceRAAF,No,0.0,No,9.6,ESE,24.0
50.0,64.0,1015.0,5.0,25.2,0.0,S,11.3,WSW,11.0,2009-10-22,24.0,1017.3,17.4,41.0,PearceRAAF,No,0.0,No,6.6,SW,24.0
35.0,57.0,1015.1,,27.5,0.0,ESE,11.4,ESE,19.0,2009-10-23,26.9,1018.0,19.4,48.0,PearceRAAF,No,3.0,No,13.2,ESE,24.0
67.0,58.0,1017.0,,19.8,0.0,E,1.2,ESE,33.0,2009-10-24,17.7,1018.3,16.5,69.0,PearceRAAF,No,,No,13.9,E,19.0
26.0,52.0,1015.4,,32.8,0.0,E,12.1,ESE,41.0,2009-10-25,30.8,1017.8,18.6,78.0,PearceRAAF,No,,No,15.6,E,19.0
80.0,61.0,1016.3,8.0,24.7,0.0,NNE,0.4,NE,9.0,2009-10-26,21.0,1016.1,22.6,,PearceRAAF,Yes,8.0,No,17.2,,19.0
61.0,73.0,1009.4,4.0,27.2,1.8,NW,9.2,W,17.0,2009-10-27,25.4,1012.3,21.9,39.0,PearceRAAF,No,4.0,Yes,14.9,NW,22.0
50.0,64.0,1012.0,5.0,20.8,0.0,NW,5.7,WNW,24.0,2009-10-28,19.2,1011.2,19.0,65.0,PearceRAAF,Yes,8.0,No,13.1,WNW,39.0
50.0,57.0,1018.1,5.0,21.7,2.6,SW,9.3,SW,15.0,2009-10-29,21.0,1020.2,17.3,31.0,PearceRAAF,No,5.0,Yes,9.4,SSW,20.0
36.0,50.0,1012.1,5.0,29.0,0.0,ESE,11.2,SW,19.0,2009-10-30,27.1,1016.3,21.3,41.0,PearceRAAF,No,6.0,No,7.8,SSW,28.0
48.0,64.0,1016.9,,24.0,0.0,S,11.6,SW,17.0,2009-10-31,22.0,1018.9,18.0,50.0,PearceRAAF,No,3.0,No,10.5,SW,31.0
18.0,33.0,1021.5,,24.2,0.0,ESE,12.7,ESE,35.0,2009-11-01,23.6,1024.9,15.9,63.0,PearceRAAF,No,,No,10.3,ESE,33.0
19.0,43.0,1020.7,2.0,26.6,0.0,E,12.7,E,33.0,2009-11-02,25.9,1023.7,16.9,67.0,PearceRAAF,No,0.0,No,10.2,E,20.0
14.0,34.0,1018.1,,31.6,0.0,NE,12.7,E,15.0,2009-11-03,31.0,1022.4,20.0,65.0,PearceRAAF,No,2.0,No,11.8,E,15.0
11.0,25.0,1014.2,4.0,35.1,0.0,ENE,7.3,E,26.0,2009-11-04,34.5,1018.2,24.6,54.0,PearceRAAF,No,2.0,No,17.9,E,17.0
