WindGustSpeed,Location,Pressure3pm,WindDir9am,RainToday,Temp3pmF,Temp9amF,WindGustDir,Humidity3pm,RainTomorrow,MinTempF,Evaporation,Date,WindDir3pm,WindSpeed3pm,Pressure9am,Rainfall,MaxTempF,Humidity9am,WindSpeed9am,Sunshine
50.0,Dartmoor,1012.9,NNE,No,52.7,52.34,N,82.0,Yes,40.1,2.4,2009-07-10,NNE,20.0,1018.7,0.2,55.04,71.0,26.0,0.1
65.0,Dartmoor,1002.4,N,Yes,51.98,52.52,N,95.0,Yes,50.18,3.2,2009-07-11,N,24.0,1005.6,8.6,53.42,85.0,30.0,0.0
61.0,Dartmoor,1001.0,NNW,Yes,52.7,48.92,NW,93.0,Yes,44.78,0.4,2009-07-12,NW,15.0,1001.6,22.8,57.02,96.0,26.0,3.7
39.0,Dartmoor,1002.0,NNW,Yes,53.6,47.66,WSW,76.0,No,43.879999999999995,0.8,2009-07-13,WNW,17.0,1002.9,8.4,55.22,99.0,9.0,4.7
24.0,Dartmoor,1002.9,N,No,51.98,43.16,N,77.0,Yes,41.9,0.8,2009-07-14,NW,9.0,1003.3,1.0,54.5,99.0,17.0,3.7
22.0,Dartmoor,1009.6,NNE,Yes,53.24,37.76,ESE,85.0,Yes,35.96,0.6,2009-07-15,NNW,7.0,1009.9,1.2,55.4,99.0,9.0,6.0
24.0,Dartmoor,1018.3,,Yes,53.6,37.76,SSE,86.0,No,33.8,0.4,2009-07-16,SSE,11.0,1018.2,7.0,58.82,99.0,0.0,8.6
22.0,Dartmoor,1019.0,NE,No,56.3,35.78,N,71.0,No,32.18,0.8,2009-07-17,NNE,11.0,1022.0,0.8,56.84,99.0,6.0,5.1
48.0,Dartmoor,1010.2,N,No,55.22,47.84,N,77.0,Yes,35.42,0.8,2009-07-18,N,19.0,1013.0,0.0,56.48,84.0,24.0,3.2
52.0,Dartmoor,1011.0,N,Yes,59.540000000000006,51.44,N,84.0,No,47.66,1.6,2009-07-19,NNW,22.0,1013.7,2.0,61.16,98.0,20.0,5.2
56.0,Dartmoor,1008.3,NNW,No,59.540000000000006,55.58,NNW,65.0,No,50.72,2.8,2009-07-20,NNW,28.0,1009.8,0.4,60.440000000000005,58.0,30.0,3.0
70.0,Dartmoor,1003.6,NNE,No,59.72,53.96,NW,56.0,Yes,48.74,1.8,2009-07-21,N,22.0,1006.8,0.0,60.8,50.0,22.0,3.4
37.0,Dartmoor,1005.0,N,Yes,49.28,48.2,NNW,93.0,Yes,46.58,2.4,2009-07-22,S,15.0,1002.9,4.0,50.36,96.0,19.0,0.1
24.0,Dartmoor,1022.0,WNW,Yes,52.34,39.92,WSW,76.0,No,31.64,1.6,2009-07-23,WNW,7.0,1020.6,8.2,55.94,97.0,6.0,6.8
48.0,Dartmoor,1019.1,N,No,52.879999999999995,43.519999999999996,N,67.0,Yes,32.72,0.6,2009-07-24,N,26.0,1022.0,0.8,54.14,83.0,24.0,1.4
43.0,Dartmoor,1015.5,N,Yes,60.26,48.2,N,59.0,No,43.519999999999996,1.0,2009-07-25,NNW,22.0,1019.4,15.4,60.62,92.0,17.0,7.1
28.0,Dartmoor,1012.0,N,No,53.96,46.22,NNE,82.0,Yes,44.96,1.8,2009-07-26,NW,13.0,1013.1,0.0,55.04,71.0,9.0,3.1
56.0,Dartmoor,1017.4,WNW,Yes,55.04,48.379999999999995,W,79.0,Yes,42.620000000000005,1.0,2009-07-27,W,22.0,1016.6,4.8,57.74,98.0,19.0,5.8
54.0,Dartmoor,1019.8,NNW,Yes,56.3,48.2,WNW,87.0,Yes,44.42,1.2,2009-07-28,W,24.0,1020.9,1.6,58.459999999999994,99.0,13.0,5.9
28.0,Dartmoor,1024.1,NW,Yes,55.94,49.46,SW,87.0,Yes,46.58,1.4,2009-07-29,W,19.0,1024.8,6.2,57.379999999999995,99.0,13.0,7.2
43.0,Dartmoor,1019.3,NNW,Yes,55.58,50.18,WSW,92.0,Yes,45.86,0.6,2009-07-30,WNW,28.0,1022.9,3.4,57.379999999999995,99.0,19.0,0.5
39.0,Dartmoor,1020.8,NW,Yes,56.3,47.120000000000005,WSW,80.0,Yes,42.980000000000004,0.6,2009-07-31,WSW,17.0,1021.7,8.2,58.82,99.0,9.0,5.3
43.0,Dartmoor,1022.8,NW,Yes,55.58,49.1,W,89.0,Yes,46.22,1.6,2009-08-01,W,17.0,1024.2,2.4,58.64,99.0,15.0,5.9
96.0,Dartmoor,1017.4,NNW,Yes,56.48,52.34,WSW,76.0,Yes,48.74,1.6,2009-08-02,NNW,35.0,1022.4,5.8,57.92,97.0,22.0,3.3
69.0,Dartmoor,1021.1,,Yes,54.68,46.22,SW,63.0,Yes,42.260000000000005,2.2,2009-08-03,NW,20.0,1023.2,13.6,56.120000000000005,81.0,0.0,3.0
35.0,Dartmoor,1016.7,NW,Yes,55.22,49.82,W,75.0,No,45.68,1.8,2009-08-04,W,17.0,1016.6,3.2,57.56,98.0,13.0,7.6
39.0,Dartmoor,1015.2,N,No,58.459999999999994,49.1,NNW,71.0,No,44.239999999999995,1.6,2009-08-05,NNW,24.0,1017.5,1.0,59.9,98.0,11.0,4.7
67.0,Dartmoor,1003.9,N,No,63.32,51.8,NNW,55.0,Yes,48.74,2.2,2009-08-06,NNW,33.0,1009.4,0.0,65.66,79.0,19.0,2.2
57.0,Dartmoor,1020.5,WSW,Yes,54.14,47.48,W,59.0,No,45.14,3.6,2009-08-07,SW,20.0,1016.7,9.2,55.58,89.0,15.0,8.4
41.0,Dartmoor,1019.7,N,No,55.94,47.120000000000005,NNW,63.0,No,39.56,2.2,2009-08-08,NNW,19.0,1023.0,0.2,57.2,79.0,19.0,8.9
22.0,Dartmoor,1013.8,N,No,53.42,43.7,N,72.0,Yes,39.02,2.4,2009-08-09,N,7.0,1016.3,0.0,53.96,73.0,7.0,0.0
35.0,Dartmoor,1009.0,NNE,Yes,52.52,51.8,NE,83.0,Yes,43.7,1.2,2009-08-10,NE,6.0,1011.3,1.4,54.86,65.0,19.0,0.2
44.0,Dartmoor,1008.6,E,Yes,59.0,48.92,E,70.0,Yes,46.94,0.6,2009-08-11,ENE,17.0,1008.8,2.6,61.519999999999996,88.0,11.0,9.1
30.0,Dartmoor,1011.4,,Yes,57.92,45.14,SE,85.0,No,39.92,2.0,2009-08-12,SE,24.0,1013.1,1.2,62.42,99.0,0.0,5.0
37.0,Dartmoor,1014.8,N,No,58.64,47.48,NW,74.0,No,44.239999999999995,1.4,2009-08-13,WNW,20.0,1015.0,0.8,61.7,99.0,9.0,6.7
30.0,Dartmoor,1015.3,NNW,No,62.42,47.84,N,67.0,No,43.519999999999996,0.6,2009-08-14,N,20.0,1019.5,0.4,62.959999999999994,99.0,13.0,6.0
50.0,Dartmoor,1004.1,NNE,No,71.78,56.48,N,49.0,Yes,47.3,2.8,2009-08-15,N,26.0,1008.7,0.2,73.04,62.0,28.0,7.5
80.0,Dartmoor,1000.7,NW,Yes,49.46,51.620000000000005,NW,85.0,Yes,51.620000000000005,5.8,2009-08-16,NW,28.0,998.4,1.6,57.2,86.0,41.0,3.0
54.0,Dartmoor,1018.1,NW,Yes,57.74,49.28,WNW,67.0,Yes,41.72,1.8,2009-08-17,WNW,31.0,1015.8,13.2,59.36,86.0,15.0,8.8
35.0,Dartmoor,1022.2,N,Yes,60.980000000000004,51.44,NNW,67.0,No,46.04,2.6,2009-08-18,NW,20.0,1025.6,1.8,63.32,95.0,15.0,6.2
48.0,Dartmoor,1014.5,N,No,67.82,54.86,NW,51.0,No,50.0,1.6,2009-08-19,N,26.0,1018.7,0.0,68.54,61.0,22.0,7.6
43.0,Dartmoor,1009.3,NNE,No,64.94,53.42,N,54.0,Yes,50.9,2.8,2009-08-20,NNW,13.0,1014.7,0.8,66.2,92.0,11.0,8.0
80.0,Dartmoor,1001.3,W,Yes,49.82,50.0,W,80.0,Yes,49.82,3.2,2009-08-21,WSW,30.0,997.7,8.8,54.86,84.0,33.0,7.9
56.0,Dartmoor,1002.1,N,Yes,57.56,45.86,NNW,65.0,Yes,40.28,2.6,2009-08-22,NNW,30.0,1005.8,2.0,59.18,93.0,20.0,5.8
65.0,Dartmoor,998.3,N,Yes,60.980000000000004,52.52,NNW,64.0,Yes,45.5,3.0,2009-08-23,NNW,37.0,1002.6,6.0,61.34,94.0,22.0,5.4
69.0,Dartmoor,992.8,NNW,Yes,54.68,49.1,WNW,78.0,Yes,44.96,4.2,2009-08-24,NW,31.0,997.1,15.8,55.4,87.0,26.0,3.4
91.0,Dartmoor,999.1,NNW,Yes,44.42,47.84,W,89.0,Yes,40.64,2.2,2009-08-25,W,56.0,1002.2,19.0,54.5,83.0,24.0,5.0
76.0,Dartmoor,1008.7,NNW,Yes,56.66,50.54,WNW,70.0,Yes,42.44,2.6,2009-08-26,WNW,48.0,1008.1,6.8,57.56,83.0,31.0,5.4
56.0,Dartmoor,1007.6,NNW,Yes,58.459999999999994,50.36,WNW,87.0,Yes,49.28,2.4,2009-08-27,WNW,26.0,1009.0,2.4,59.540000000000006,94.0,24.0,4.8
35.0,Dartmoor,1007.0,NNW,Yes,63.86,53.42,NNW,64.0,Yes,48.02,1.4,2009-08-28,NNW,24.0,1011.7,4.2,64.22,99.0,17.0,5.0
57.0,Dartmoor,999.6,W,Yes,50.18,51.26,W,94.0,Yes,50.9,1.4,2009-08-29,WSW,28.0,999.9,6.6,56.84,97.0,7.0,1.5
70.0,Dartmoor,1012.6,WNW,Yes,55.04,48.379999999999995,WSW,80.0,Yes,40.1,1.8,2009-08-30,WNW,33.0,1012.3,7.0,56.66,86.0,19.0,8.4
50.0,Dartmoor,1015.6,NW,Yes,56.66,53.06,WSW,72.0,No,48.379999999999995,1.4,2009-08-31,WSW,30.0,1014.2,4.4,59.36,95.0,20.0,5.6
35.0,Dartmoor,1019.2,NNW,No,56.48,51.26,NW,69.0,No,43.7,1.8,2009-09-01,NNW,13.0,1021.2,1.0,58.64,82.0,11.0,7.2
63.0,Dartmoor,1010.7,NE,No,65.84,51.26,N,60.0,No,42.620000000000005,2.6,2009-09-02,NNE,24.0,1016.3,0.6,67.64,80.0,28.0,7.6
54.0,Dartmoor,1007.2,NW,No,56.84,56.66,NNW,73.0,Yes,50.18,4.4,2009-09-03,NNW,31.0,1008.4,0.0,61.16,80.0,28.0,6.6
50.0,Dartmoor,1010.7,NNW,Yes,55.58,48.92,WSW,62.0,Yes,45.68,3.6,2009-09-04,WNW,31.0,1009.6,7.4,56.48,94.0,19.0,7.2
43.0,Dartmoor,1014.2,NNW,Yes,54.86,48.92,NW,76.0,No,44.239999999999995,1.6,2009-09-05,W,24.0,1014.8,4.6,57.2,97.0,17.0,7.0
46.0,Dartmoor,1002.2,NNE,No,55.4,51.08,NW,73.0,Yes,40.64,2.8,2009-09-06,NNW,20.0,1007.5,0.0,56.84,67.0,22.0,2.2
41.0,Dartmoor,1006.8,WSW,Yes,58.28,53.42,S,71.0,Yes,47.66,0.6,2009-09-07,SSW,28.0,1004.1,6.6,60.26,92.0,19.0,7.2
39.0,Dartmoor,1017.4,S,Yes,53.42,51.98,S,79.0,No,48.92,3.0,2009-09-08,SW,19.0,1017.1,1.2,57.02,71.0,15.0,5.1
35.0,Dartmoor,1016.4,WNW,No,57.379999999999995,48.74,SSW,71.0,No,42.8,0.2,2009-09-09,SW,20.0,1018.5,0.0,58.64,93.0,9.0,4.6
26.0,Dartmoor,1016.9,N,No,55.94,47.120000000000005,NNW,66.0,No,45.14,1.4,2009-09-10,WNW,11.0,1019.1,0.4,59.540000000000006,99.0,13.0,5.3
76.0,Dartmoor,1002.3,N,No,74.66,58.82,N,29.0,No,43.879999999999995,2.8,2009-09-11,N,39.0,1010.3,0.2,74.66,50.0,31.0,7.6
65.0,Dartmoor,1001.5,NNE,No,78.62,60.8,NW,37.0,Yes,50.54,5.4,2009-09-12,NNW,33.0,1006.8,0.0,79.7,70.0,30.0,8.3
78.0,Dartmoor,1012.4,N,Yes,53.42,53.6,NW,83.0,Yes,49.46,6.6,2009-09-13,WNW,35.0,1011.5,2.4,62.059999999999995,88.0,15.0,7.7
39.0,Dartmoor,1021.2,,Yes,55.94,48.379999999999995,WNW,62.0,No,37.22,2.4,2009-09-14,WNW,24.0,1023.4,2.6,58.1,88.0,0.0,6.5
37.0,Dartmoor,1016.9,N,No,63.32,48.02,NW,49.0,No,33.8,2.4,2009-09-15,NW,22.0,1020.0,0.0,63.68,86.0,11.0,10.2
46.0,Dartmoor,1010.9,NNE,No,63.5,58.82,NNE,50.0,Yes,39.38,3.6,2009-09-16,N,20.0,1015.8,0.0,65.48,49.0,20.0,1.2
46.0,Dartmoor,1014.6,SSW,Yes,55.94,56.120000000000005,SW,78.0,No,53.78,0.6,2009-09-17,SSW,31.0,1009.4,18.8,59.72,98.0,22.0,4.7
28.0,Dartmoor,1017.1,N,No,64.4,50.54,N,57.0,No,38.660000000000004,2.8,2009-09-18,NNE,9.0,1022.5,0.6,65.12,85.0,11.0,10.3
54.0,Dartmoor,1012.9,NW,No,60.440000000000005,58.459999999999994,W,58.0,No,50.36,2.2,2009-09-19,WNW,33.0,1011.6,0.2,63.68,79.0,24.0,8.6
50.0,Dartmoor,1013.4,NW,No,60.440000000000005,52.34,WNW,61.0,No,39.02,3.2,2009-09-20,WNW,33.0,1014.6,0.0,60.8,80.0,19.0,7.0
39.0,Dartmoor,1003.8,E,No,58.459999999999994,51.98,ESE,68.0,Yes,37.22,1.6,2009-09-21,E,17.0,1012.6,0.6,60.980000000000004,88.0,4.0,4.1
35.0,Dartmoor,995.4,WNW,Yes,60.26,54.68,WNW,77.0,No,49.64,5.0,2009-09-22,SW,20.0,996.0,27.8,62.42,94.0,15.0,8.6
56.0,Dartmoor,1008.8,WSW,No,54.86,55.4,W,78.0,Yes,48.2,1.4,2009-09-23,WSW,35.0,1005.8,0.6,59.72,86.0,17.0,6.1
56.0,Dartmoor,1007.1,WNW,Yes,63.5,56.66,NW,62.0,No,50.9,2.2,2009-09-24,NW,33.0,1009.7,7.2,63.68,82.0,24.0,9.8
54.0,Dartmoor,998.0,NW,No,54.86,52.7,W,74.0,Yes,51.8,4.4,2009-09-25,W,24.0,1000.6,0.2,58.28,83.0,20.0,4.2
80.0,Dartmoor,1009.3,SW,Yes,51.8,46.4,SSW,68.0,Yes,42.260000000000005,2.8,2009-09-26,SW,35.0,1004.3,8.6,54.68,92.0,24.0,5.9
67.0,Dartmoor,1016.9,SW,Yes,50.9,48.2,SW,73.0,No,42.8,2.4,2009-09-27,SW,30.0,1016.6,7.2,53.42,81.0,37.0,1.9
31.0,Dartmoor,1015.2,SW,No,56.48,52.34,SW,66.0,No,47.3,2.0,2009-09-28,WSW,17.0,1017.8,0.2,58.28,77.0,17.0,4.3
44.0,Dartmoor,1008.9,N,No,66.2,49.46,N,53.0,No,38.12,1.2,2009-09-29,NNW,22.0,1013.4,0.0,67.1,92.0,13.0,8.9
50.0,Dartmoor,1005.7,N,No,60.980000000000004,59.540000000000006,NNE,68.0,No,49.46,5.4,2009-09-30,NNW,7.0,1006.7,0.0,63.14,51.0,20.0,0.3
37.0,Dartmoor,1012.7,WSW,No,56.84,53.6,SSW,61.0,No,43.7,2.2,2009-10-01,SW,24.0,1011.7,0.0,59.0,77.0,15.0,4.9
43.0,Dartmoor,1015.5,SE,No,53.42,50.9,S,66.0,No,45.68,1.6,2009-10-02,S,20.0,1016.3,0.2,56.3,74.0,15.0,0.2
31.0,Dartmoor,1018.7,S,No,56.120000000000005,55.22,SSW,70.0,No,43.16,2.0,2009-10-03,S,22.0,1020.1,0.4,58.82,77.0,20.0,7.6
33.0,Dartmoor,1020.7,,No,57.02,40.82,WSW,80.0,No,35.24,1.8,2009-10-04,S,9.0,1021.5,0.0,58.459999999999994,99.0,0.0,4.1
37.0,Dartmoor,1024.4,W,No,55.94,51.44,SSW,71.0,Yes,40.64,2.4,2009-10-05,SW,28.0,1024.0,1.0,59.9,97.0,2.0,4.0
59.0,Dartmoor,1026.4,S,Yes,52.879999999999995,48.379999999999995,S,74.0,No,44.6,2.0,2009-10-06,S,22.0,1027.0,6.4,57.379999999999995,83.0,13.0,9.7
50.0,Dartmoor,1028.4,S,No,53.06,49.64,SE,66.0,No,38.48,2.8,2009-10-07,SSE,31.0,1028.1,0.8,56.48,76.0,15.0,9.0
37.0,Dartmoor,1030.1,SSE,No,53.24,49.64,SSE,68.0,No,42.620000000000005,2.4,2009-10-08,S,22.0,1030.5,0.6,55.94,69.0,15.0,5.7
44.0,Dartmoor,1029.3,ESE,No,60.08,47.66,E,62.0,No,35.96,1.8,2009-10-09,ESE,22.0,1031.5,0.2,61.16,88.0,9.0,11.5
43.0,Dartmoor,1025.1,E,No,62.959999999999994,50.0,E,51.0,No,42.08,3.0,2009-10-10,SE,15.0,1029.3,0.0,65.3,72.0,26.0,11.8
54.0,Dartmoor,1012.4,ENE,No,70.34,56.3,N,35.0,Yes,42.8,3.8,2009-10-11,NNE,22.0,1018.4,0.0,71.6,66.0,4.0,8.7
70.0,Dartmoor,997.9,NW,Yes,54.86,54.86,NW,78.0,Yes,53.06,4.6,2009-10-12,NNW,28.0,999.9,1.2,58.1,82.0,24.0,4.6
63.0,Dartmoor,991.3,NNW,Yes,52.34,50.0,WNW,93.0,Yes,45.86,3.2,2009-10-13,NNW,17.0,991.3,7.2,58.1,94.0,30.0,3.4
59.0,Dartmoor,1006.4,W,Yes,55.94,52.7,WSW,76.0,Yes,45.14,3.2,2009-10-14,WSW,31.0,1003.8,9.6,59.0,93.0,19.0,4.2
70.0,Dartmoor,1011.5,WSW,Yes,53.24,48.92,WSW,74.0,Yes,47.84,1.8,2009-10-15,WSW,37.0,1008.6,13.8,57.56,94.0,22.0,8.9
46.0,Dartmoor,1021.0,SW,Yes,57.02,53.78,SSW,73.0,Yes,46.22,3.2,2009-10-16,SSW,22.0,1019.4,6.4,60.62,90.0,17.0,6.6
35.0,Dartmoor,1027.4,,Yes,57.379999999999995,50.72,WSW,61.0,No,45.32,1.4,2009-10-17,SW,11.0,1027.4,2.2,59.72,95.0,0.0,0.6
30.0,Dartmoor,1027.7,NNW,No,59.72,53.24,WSW,64.0,No,47.66,2.8,2009-10-18,W,13.0,1028.6,0.0,61.16,76.0,9.0,1.4
39.0,Dartmoor,1022.2,,No,69.8,50.54,WNW,58.0,No,38.660000000000004,0.6,2009-10-19,NW,19.0,1026.7,0.0,71.6,95.0,0.0,12.7
39.0,Dartmoor,1016.0,NW,No,63.86,63.5,N,78.0,No,50.54,5.2,2009-10-20,SW,19.0,1015.7,0.0,68.72,50.0,19.0,6.7
35.0,Dartmoor,1023.0,SSW,No,61.16,53.6,SSW,56.0,No,43.34,3.6,2009-10-21,SW,19.0,1022.9,0.2,62.24,85.0,7.0,11.5
35.0,Dartmoor,1022.1,E,No,65.84,51.98,ESE,61.0,No,36.86,3.2,2009-10-22,ESE,9.0,1024.2,0.0,66.92,85.0,7.0,12.5
35.0,Dartmoor,1022.7,,No,63.68,50.72,SSW,59.0,No,40.28,3.0,2009-10-23,S,17.0,1024.2,0.0,67.1,94.0,0.0,12.1
33.0,Dartmoor,1020.4,,No,60.440000000000005,52.52,SSW,66.0,No,39.38,4.0,2009-10-24,SSW,19.0,1021.4,0.0,64.94,87.0,0.0,12.6
50.0,Dartmoor,1025.2,S,No,57.379999999999995,53.78,SSW,58.0,No,45.86,3.2,2009-10-25,S,31.0,1024.5,0.0,60.08,65.0,30.0,11.4
43.0,Dartmoor,1027.6,SE,No,61.519999999999996,53.06,SE,66.0,No,47.3,4.8,2009-10-26,SE,26.0,1029.5,0.0,62.059999999999995,72.0,17.0,10.4
35.0,Dartmoor,1023.7,ESE,No,71.06,56.3,SE,58.0,No,42.260000000000005,3.8,2009-10-27,NW,9.0,1027.1,0.0,71.78,76.0,24.0,12.3
39.0,Dartmoor,1022.6,ESE,No,69.44,55.4,SE,70.0,No,51.08,2.4,2009-10-28,SE,22.0,1025.9,0.0,71.42,83.0,20.0,7.0
41.0,Dartmoor,1016.1,E,No,83.48,64.94,NNE,42.0,No,50.36,3.4,2009-10-29,NW,20.0,1018.9,0.0,88.16,66.0,11.0,11.1
41.0,Dartmoor,1014.7,,No,88.7,71.96,W,46.0,No,62.959999999999994,8.0,2009-10-30,NW,24.0,1015.6,0.0,89.41999999999999,73.0,0.0,9.6
37.0,Dartmoor,1018.2,,No,71.24000000000001,59.72,SSW,75.0,No,56.3,5.6,2009-10-31,SW,17.0,1019.2,0.0,73.22,99.0,0.0,4.8
35.0,Dartmoor,1020.4,E,No,73.4,59.72,ESE,67.0,No,56.84,2.2,2009-11-01,SSE,6.0,1021.2,0.0,74.48,89.0,6.0,2.2
57.0,Dartmoor,1010.6,ESE,No,84.91999999999999,60.440000000000005,W,51.0,Yes,51.44,2.8,2009-11-02,ENE,22.0,1020.4,0.0,90.5,89.0,11.0,6.9
61.0,Dartmoor,1016.1,WNW,Yes,58.28,57.02,W,78.0,No,53.78,6.0,2009-11-03,SW,33.0,1010.6,1.8,61.519999999999996,84.0,37.0,4.7
43.0,Dartmoor,1021.8,WNW,No,57.02,54.5,SW,63.0,No,46.04,0.8,2009-11-04,WSW,24.0,1021.0,0.8,59.0,87.0,20.0,2.4
35.0,Dartmoor,1024.2,,No,61.7,54.32,ESE,58.0,No,48.02,3.2,2009-11-05,ESE,11.0,1025.9,0.2,63.32,78.0,0.0,5.9
39.0,Dartmoor,1022.5,E,No,73.75999999999999,54.5,ESE,32.0,No,36.5,3.4,2009-11-06,NNE,9.0,1025.3,0.0,77.9,75.0,24.0,12.9
35.0,Dartmoor,1022.8,ESE,No,87.8,62.78,WNW,23.0,No,46.4,2.2,2009-11-07,W,15.0,1024.1,0.0,89.41999999999999,79.0,7.0,13.1
41.0,Dartmoor,1022.9,N,No,93.02,77.36,N,24.0,No,55.58,7.6,2009-11-08,ENE,15.0,1024.9,0.0,94.64,45.0,15.0,13.3
35.0,Dartmoor,1020.3,NE,No,94.64,79.16,S,22.0,No,57.2,10.0,2009-11-09,NE,4.0,1022.5,0.0,95.9,46.0,9.0,13.5
31.0,Dartmoor,1017.9,E,No,92.84,79.88,SSW,28.0,No,60.980000000000004,8.2,2009-11-10,SSW,20.0,1018.6,0.0,93.91999999999999,46.0,2.0,11.6
31.0,Dartmoor,1019.4,SSW,No,91.94,72.5,SW,30.0,No,58.28,8.0,2009-11-11,SSW,20.0,1020.9,0.0,96.08000000000001,70.0,6.0,13.0
35.0,Dartmoor,1019.6,,No,83.48,65.3,SSW,35.0,No,56.66,6.2,2009-11-12,SSW,17.0,1020.3,0.0,87.08000000000001,82.0,0.0,8.8
35.0,Dartmoor,1016.3,E,No,88.52,64.22,SW,23.0,No,51.620000000000005,5.8,2009-11-13,WNW,9.0,1019.7,0.0,90.5,66.0,17.0,12.8
43.0,Dartmoor,1012.3,S,No,89.96000000000001,70.34,SE,23.0,No,51.8,6.4,2009-11-14,WSW,20.0,1014.2,0.0,92.3,60.0,7.0,11.9
37.0,Dartmoor,1009.4,E,No,91.03999999999999,63.14,SE,28.0,No,53.96,8.0,2009-11-15,W,15.0,1012.5,0.0,94.64,70.0,15.0,10.4
41.0,Dartmoor,1010.8,SW,No,69.44,61.34,SW,51.0,No,59.36,6.8,2009-11-16,SSW,24.0,1011.5,0.0,69.62,73.0,22.0,7.8
39.0,Dartmoor,1009.9,ESE,No,69.62,59.9,SSW,55.0,No,55.94,4.6,2009-11-17,SSE,13.0,1012.2,0.0,73.58,71.0,15.0,8.0
30.0,Dartmoor,1003.6,,No,88.34,61.16,SE,27.0,No,49.64,4.2,2009-11-18,N,7.0,1007.3,0.0,89.06,73.0,0.0,5.2
87.0,Dartmoor,1005.2,E,No,91.4,70.16,NW,27.0,No,53.42,4.4,2009-11-19,WNW,20.0,1006.5,0.0,95.9,65.0,7.0,13.1
98.0,Dartmoor,1007.7,W,No,67.82,80.06,N,89.0,Yes,70.16,12.4,2009-11-20,WSW,19.0,1004.0,0.0,80.06,44.0,20.0,3.1
20.0,Dartmoor,1007.2,,Yes,65.3,60.8,W,73.0,Yes,57.74,2.6,2009-11-21,WSW,13.0,1008.8,2.8,66.2,96.0,0.0,0.1
54.0,Dartmoor,1010.9,SW,Yes,62.24,57.379999999999995,WSW,69.0,No,56.120000000000005,1.8,2009-11-22,SW,31.0,1005.1,12.8,65.84,97.0,28.0,7.2
44.0,Dartmoor,1024.6,WNW,No,66.38,57.56,N,51.0,No,43.879999999999995,5.2,2009-11-23,SW,19.0,1024.4,0.0,70.16,68.0,15.0,12.9
35.0,Dartmoor,1023.4,N,No,72.68,56.84,SW,52.0,No,46.76,5.4,2009-11-24,SW,24.0,1026.1,0.2,76.46,85.0,9.0,11.7
33.0,Dartmoor,1017.7,SSE,No,75.02,61.519999999999996,SE,62.0,No,54.68,6.2,2009-11-25,SSW,22.0,1021.4,0.0,80.96,84.0,11.0,8.5
41.0,Dartmoor,1005.2,NNE,No,76.1,71.6,N,76.0,Yes,60.8,4.2,2009-11-26,N,11.0,1008.7,0.0,78.62,76.0,13.0,0.4
80.0,Dartmoor,1002.8,NNW,Yes,82.94,65.12,WNW,44.0,Yes,60.62,1.8,2009-11-27,NNE,11.0,1007.2,3.0,86.72,90.0,17.0,7.8
65.0,Dartmoor,996.3,NNW,Yes,64.94,60.26,N,69.0,Yes,53.06,7.6,2009-11-28,N,26.0,1000.3,9.2,67.46,84.0,24.0,3.5
48.0,Dartmoor,1008.5,SSW,Yes,66.92,59.36,S,62.0,No,53.6,3.4,2009-11-29,SSW,28.0,1005.9,4.8,69.25999999999999,88.0,17.0,11.3
39.0,Dartmoor,1017.0,SSE,No,67.82,61.34,S,58.0,No,54.68,2.6,2009-11-30,SSE,24.0,1017.1,0.2,71.06,77.0,30.0,9.5
43.0,Dartmoor,1020.1,ENE,No,72.86,59.72,SE,46.0,No,45.32,3.8,2009-12-01,SE,26.0,1022.4,0.0,76.1,64.0,26.0,13.6
33.0,Dartmoor,1016.1,ENE,No,83.66,64.75999999999999,SSW,19.0,No,48.02,7.0,2009-12-02,NNW,15.0,1018.7,0.0,87.26,60.0,11.0,12.5
54.0,Dartmoor,1017.8,WSW,No,65.3,65.66,SW,53.0,No,59.540000000000006,9.2,2009-12-03,SW,30.0,1012.1,0.0,69.08,76.0,31.0,9.0
48.0,Dartmoor,1019.7,NNW,No,65.48,59.9,SW,51.0,No,45.14,5.4,2009-12-04,SW,26.0,1021.4,0.0,70.16,66.0,9.0,11.0
43.0,Dartmoor,1018.5,W,No,65.12,60.980000000000004,SW,61.0,No,51.98,5.2,2009-12-05,WSW,22.0,1018.2,0.0,69.08,74.0,20.0,7.1
39.0,Dartmoor,1015.2,WNW,No,69.25999999999999,61.88,SW,56.0,No,55.4,4.0,2009-12-06,SW,17.0,1017.6,0.0,71.42,68.0,15.0,4.1
28.0,Dartmoor,1013.4,WSW,No,61.34,60.62,W,88.0,Yes,49.1,4.0,2009-12-07,SSW,13.0,1014.2,0.0,64.22,76.0,9.0,0.3
43.0,Dartmoor,1011.6,SSW,Yes,64.04,54.86,SSW,43.0,No,53.42,2.0,2009-12-08,SW,26.0,1011.3,5.8,66.38,94.0,13.0,8.1
61.0,Dartmoor,1007.1,NNW,No,73.4,57.379999999999995,NW,38.0,No,44.96,4.8,2009-12-09,WNW,35.0,1010.4,0.0,74.3,73.0,20.0,9.3
65.0,Dartmoor,1007.2,NNW,No,66.74000000000001,56.3,W,45.0,Yes,53.6,6.4,2009-12-10,W,37.0,1006.9,0.6,67.82,94.0,19.0,9.6
52.0,Dartmoor,1019.7,WSW,Yes,63.86,57.56,W,47.0,No,44.78,4.4,2009-12-11,W,30.0,1019.1,1.4,65.48,65.0,20.0,7.0
