Wind.Speed.3.pm,Max.Temp.C,Humidity.3.pm,Rain.Tomorrow,Pressure.9.am,Date,Wind.Gust.Dir,Temp.9.am.C,Wind.Speed.9.am,Wind.Dir.9.am,Wind.Dir.3.pm,Rainfall,Sunshine,Min.Temp.C,Rain.Today,Wind.Gust.Speed,Location,Humidity.9.am,Pressure.3.pm,Cloud.9.am,Temp.3.pm.C,Evaporation,Cloud.3.pm
9.0,20.5,36.0,No,1024.7,2009-05-30,ESE,12.4,7.0,E,S,0.0,9.2,5.4,No,31.0,Moree,77.0,1022.1,1.0,19.6,2.2,4.0
17.0,20.2,54.0,No,1028.5,2009-05-31,E,13.1,9.0,E,E,0.0,0.8,8.6,No,31.0,Moree,70.0,1025.1,7.0,19.2,2.6,7.0
9.0,17.9,53.0,No,1028.8,2009-06-01,ENE,13.1,17.0,ENE,SSE,0.0,0.0,10.0,No,28.0,Moree,62.0,1024.9,7.0,17.7,3.0,7.0
19.0,20.4,49.0,No,1026.5,2009-06-02,NE,15.2,11.0,ENE,NNE,0.2,0.0,12.3,No,31.0,Moree,67.0,1023.3,7.0,19.9,2.2,7.0
15.0,21.6,52.0,Yes,1023.6,2009-06-03,NNE,14.3,13.0,ENE,N,0.0,4.2,10.6,No,33.0,Moree,75.0,1019.5,7.0,20.7,2.0,6.0
17.0,20.7,66.0,No,1020.9,2009-06-04,NW,15.9,17.0,NE,W,2.2,4.8,12.4,Yes,30.0,Moree,87.0,1016.3,7.0,19.0,1.8,5.0
15.0,19.5,39.0,No,1018.3,2009-06-05,SW,12.5,11.0,SW,SSW,0.2,7.3,8.5,No,30.0,Moree,,1014.8,8.0,19.1,2.2,1.0
9.0,20.7,38.0,No,1016.3,2009-06-06,E,11.1,17.0,ENE,NNW,0.0,8.7,4.7,No,26.0,Moree,72.0,1012.0,0.0,19.8,2.8,4.0
30.0,17.5,44.0,No,1013.2,2009-06-07,W,13.3,22.0,WNW,W,0.0,8.2,8.9,No,43.0,Moree,82.0,1012.1,1.0,16.4,2.0,5.0
22.0,19.2,39.0,No,1016.1,2009-06-08,WNW,14.5,17.0,WNW,WSW,0.0,8.6,9.5,No,43.0,Moree,61.0,1013.7,5.0,17.7,2.6,3.0
31.0,17.1,36.0,No,1018.1,2009-06-09,WNW,11.7,17.0,WNW,W,0.0,8.5,6.0,No,48.0,Moree,73.0,1015.9,3.0,16.1,4.0,5.0
31.0,14.4,39.0,No,1020.2,2009-06-10,SW,11.3,24.0,SW,WSW,0.0,8.3,6.1,No,48.0,Moree,62.0,1019.0,5.0,13.3,2.8,3.0
24.0,12.9,29.0,No,1024.7,2009-06-11,SW,5.9,15.0,SSW,SSW,0.0,9.5,-1.4,No,35.0,Moree,76.0,1021.9,0.0,12.4,2.0,0.0
7.0,17.3,23.0,No,1025.1,2009-06-12,SW,5.5,9.0,E,NW,0.0,8.3,-2.3,No,19.0,Moree,67.0,1020.9,0.0,16.9,6.4,3.0
17.0,19.7,19.0,No,1020.9,2009-06-13,NNE,11.0,26.0,NNE,N,0.0,10.3,2.6,No,35.0,Moree,51.0,1016.7,3.0,19.3,2.4,0.0
15.0,20.5,30.0,No,1016.8,2009-06-14,NE,11.0,17.0,NE,NNW,0.0,9.7,2.5,No,33.0,Moree,56.0,1013.0,6.0,20.2,4.0,7.0
20.0,20.4,38.0,No,1015.1,2009-06-15,WNW,13.8,11.0,NNE,W,0.8,8.8,8.3,No,30.0,Moree,72.0,1012.0,1.0,19.9,1.8,2.0
15.0,19.5,36.0,No,1019.2,2009-06-16,SW,11.1,6.0,SE,SW,0.0,9.7,5.1,No,33.0,Moree,61.0,1017.8,1.0,18.5,2.8,3.0
7.0,21.2,38.0,No,1023.9,2009-06-17,SE,11.4,6.0,SE,ENE,0.0,9.6,3.1,No,30.0,Moree,71.0,1021.3,0.0,19.7,3.6,2.0
19.0,21.1,35.0,No,1024.8,2009-06-18,E,13.1,6.0,ESE,SE,0.0,9.2,6.2,No,37.0,Moree,64.0,1021.4,1.0,20.2,3.0,2.0
19.0,21.7,39.0,No,1024.6,2009-06-19,ENE,11.3,9.0,E,ESE,0.0,7.2,5.7,No,39.0,Moree,73.0,1020.7,1.0,20.1,3.2,6.0
19.0,21.4,46.0,No,1023.5,2009-06-20,ENE,13.8,7.0,ESE,NNE,0.0,4.8,5.5,No,33.0,Moree,69.0,1020.0,1.0,20.2,3.0,7.0
11.0,20.6,86.0,Yes,1022.6,2009-06-21,NNE,14.5,13.0,E,NNW,0.0,1.9,9.9,No,35.0,Moree,78.0,1019.1,7.0,16.5,3.2,7.0
2.0,21.8,50.0,No,1020.0,2009-06-22,ENE,15.7,13.0,NE,S,13.4,9.8,10.7,Yes,22.0,Moree,90.0,1017.3,1.0,21.3,2.2,1.0
6.0,21.3,45.0,No,1020.6,2009-06-23,ENE,13.0,15.0,E,S,0.0,9.7,7.5,No,26.0,Moree,77.0,1016.9,0.0,20.5,2.4,1.0
13.0,21.2,48.0,No,1018.4,2009-06-24,ENE,10.8,15.0,NE,NW,0.0,6.6,7.2,No,20.0,Moree,80.0,1014.9,6.0,19.4,2.0,6.0
2.0,18.5,38.0,No,1018.2,2009-06-25,NE,8.1,9.0,NE,NNE,0.0,2.9,3.9,No,19.0,Moree,88.0,1014.5,7.0,16.7,1.4,7.0
9.0,15.4,67.0,Yes,1013.9,2009-06-26,W,13.2,0.0,,NE,0.0,0.6,8.1,No,26.0,Moree,73.0,1009.6,7.0,15.3,1.8,6.0
24.0,17.7,62.0,No,1007.7,2009-06-27,WSW,12.5,11.0,N,WSW,1.6,4.0,9.3,Yes,35.0,Moree,94.0,1005.1,8.0,16.4,1.0,7.0
24.0,15.2,54.0,No,1010.0,2009-06-28,WSW,12.1,13.0,WSW,WSW,0.6,2.0,9.7,No,39.0,Moree,94.0,1009.6,7.0,14.4,1.2,7.0
7.0,18.6,45.0,No,1017.4,2009-06-29,WSW,10.7,0.0,,NNE,0.0,9.5,4.1,No,15.0,Moree,78.0,1014.4,1.0,17.9,1.0,1.0
26.0,20.7,35.0,No,1019.0,2009-06-30,NNE,10.7,13.0,NE,N,0.0,5.9,6.0,No,39.0,Moree,78.0,1013.1,4.0,19.3,3.0,6.0
33.0,24.1,26.0,No,1014.0,2009-07-01,W,15.5,13.0,N,W,0.0,7.6,9.4,No,41.0,Moree,57.0,1010.6,2.0,23.0,3.4,2.0
24.0,17.5,25.0,No,1015.6,2009-07-02,WSW,10.4,11.0,WSW,W,0.0,9.7,3.3,No,39.0,Moree,53.0,1013.4,2.0,17.3,3.4,2.0
39.0,16.3,38.0,No,1014.6,2009-07-03,SW,11.3,30.0,WSW,WSW,0.0,8.2,8.1,No,56.0,Moree,61.0,1012.5,1.0,14.4,4.0,4.0
28.0,14.3,53.0,No,1019.3,2009-07-04,WSW,6.2,17.0,SW,SW,0.0,6.4,1.7,No,50.0,Moree,86.0,1017.7,7.0,12.9,4.2,5.0
20.0,15.7,51.0,No,1020.5,2009-07-05,SW,8.2,9.0,S,SSW,0.0,4.8,3.5,No,37.0,Moree,82.0,1018.1,8.0,14.2,2.8,8.0
17.0,17.6,46.0,No,1021.6,2009-07-06,N,7.2,11.0,ENE,N,0.0,4.9,0.3,No,35.0,Moree,80.0,1018.4,6.0,15.7,2.0,6.0
0.0,19.0,50.0,No,1020.2,2009-07-07,E,11.4,7.0,SE,,0.0,4.1,6.9,No,28.0,Moree,68.0,1017.9,7.0,18.1,1.6,6.0
15.0,20.3,32.0,No,1024.4,2009-07-08,ESE,11.9,11.0,ESE,SE,0.0,9.3,5.2,No,35.0,Moree,65.0,1021.7,3.0,19.5,2.0,3.0
11.0,19.0,36.0,No,1026.2,2009-07-09,SE,11.1,2.0,S,SE,0.0,9.8,2.3,No,28.0,Moree,63.0,1023.1,1.0,18.3,3.0,3.0
19.0,20.1,34.0,No,1023.9,2009-07-10,SE,12.1,13.0,S,SE,0.0,9.2,3.0,No,35.0,Moree,61.0,1019.1,1.0,19.6,3.8,2.0
4.0,20.3,35.0,No,1020.7,2009-07-11,E,11.3,19.0,E,NE,0.0,10.0,3.8,No,26.0,Moree,67.0,1017.1,2.0,19.5,3.6,1.0
17.0,22.5,29.0,No,1017.6,2009-07-12,N,11.7,20.0,NNE,N,0.0,10.0,3.0,No,30.0,Moree,70.0,1013.0,0.0,22.3,2.8,2.0
26.0,19.5,36.0,Yes,1013.0,2009-07-13,WSW,13.6,15.0,WNW,SW,0.0,6.9,9.0,No,39.0,Moree,47.0,1011.1,4.0,18.7,3.2,6.0
17.0,16.4,39.0,No,1013.0,2009-07-14,WNW,11.6,15.0,N,WNW,4.0,8.0,9.1,Yes,28.0,Moree,81.0,1009.8,3.0,16.0,3.2,3.0
13.0,15.4,75.0,Yes,1011.9,2009-07-15,W,7.8,13.0,NE,WSW,0.0,1.9,4.3,No,44.0,Moree,78.0,1009.6,7.0,12.1,3.0,7.0
19.0,13.2,77.0,No,1015.3,2009-07-16,SW,8.9,17.0,WSW,SSW,5.0,1.2,7.3,Yes,50.0,Moree,92.0,1013.6,8.0,10.4,1.6,6.0
15.0,15.2,52.0,No,1021.1,2009-07-17,SW,5.6,17.0,W,SW,0.4,9.6,0.9,No,30.0,Moree,93.0,1019.1,2.0,14.7,1.2,2.0
15.0,18.4,39.0,No,1023.8,2009-07-18,NNW,9.1,13.0,ENE,NNW,0.0,9.9,2.0,No,28.0,Moree,80.0,1020.0,1.0,17.6,1.6,2.0
11.0,17.8,34.0,No,1024.2,2009-07-19,WSW,9.4,13.0,ENE,SW,0.0,10.2,2.1,No,26.0,Moree,78.0,1022.4,0.0,17.1,2.0,1.0
17.0,20.8,22.0,No,1027.1,2009-07-20,ENE,9.5,13.0,E,NNE,0.0,10.0,2.2,No,35.0,Moree,65.0,1023.2,0.0,20.3,3.0,0.0
17.0,23.8,35.0,No,1024.8,2009-07-21,NNW,15.1,28.0,N,NNW,0.0,9.7,5.8,No,39.0,Moree,64.0,1019.5,0.0,22.8,3.2,4.0
9.0,19.7,88.0,Yes,1020.0,2009-07-22,NNE,14.4,24.0,NNE,NW,0.0,0.7,11.7,No,39.0,Moree,69.0,1015.1,7.0,16.7,4.0,7.0
28.0,18.4,33.0,No,1018.0,2009-07-23,W,12.5,13.0,SW,WSW,2.2,9.1,10.3,Yes,39.0,Moree,72.0,1017.2,0.0,17.4,1.4,1.0
19.0,17.9,31.0,No,1024.9,2009-07-24,S,8.2,6.0,S,ESE,0.0,10.3,-0.4,No,31.0,Moree,75.0,1022.2,0.0,17.6,3.6,1.0
11.0,19.9,32.0,No,1026.6,2009-07-25,E,11.1,15.0,E,N,0.0,10.2,3.6,No,30.0,Moree,60.0,1021.8,0.0,18.8,3.0,1.0
17.0,19.7,54.0,No,1021.0,2009-07-26,NNE,13.1,22.0,NNE,N,0.0,3.3,8.4,No,41.0,Moree,70.0,1015.5,6.0,18.2,3.2,7.0
24.0,16.2,41.0,No,1020.1,2009-07-27,SW,6.6,22.0,SW,SW,0.0,9.1,4.9,No,41.0,Moree,92.0,1019.2,7.0,16.1,2.4,0.0
22.0,17.3,35.0,No,1025.6,2009-07-28,S,5.9,13.0,S,SSW,0.0,10.4,-0.3,No,33.0,Moree,86.0,1022.6,1.0,16.6,3.2,1.0
20.0,17.4,39.0,No,1027.2,2009-07-29,SSW,8.2,9.0,SSW,SW,0.0,10.3,0.8,No,37.0,Moree,79.0,1024.2,0.0,17.0,3.2,1.0
17.0,18.1,38.0,No,1026.3,2009-07-30,SW,9.5,0.0,,SSW,0.0,10.0,1.2,No,33.0,Moree,68.0,1022.6,0.0,17.1,3.0,2.0
22.0,18.1,33.0,No,1025.1,2009-07-31,SSW,9.9,0.0,,SW,0.0,9.7,1.7,No,33.0,Moree,63.0,1022.7,6.0,16.9,3.4,4.0
20.0,18.1,30.0,No,1026.9,2009-08-01,WSW,9.4,7.0,E,SW,0.0,10.2,1.7,No,33.0,Moree,82.0,1023.6,0.0,17.6,4.0,0.0
6.0,20.3,27.0,No,1027.9,2009-08-02,NE,8.8,11.0,NE,NW,0.0,10.3,-0.6,No,17.0,Moree,65.0,1024.3,0.0,19.6,3.0,0.0
17.0,19.1,28.0,No,1026.0,2009-08-03,SSW,10.3,7.0,ENE,WSW,0.0,10.4,0.4,No,31.0,Moree,57.0,1022.4,0.0,18.7,2.6,0.0
11.0,19.6,28.0,No,1023.3,2009-08-04,WSW,11.0,13.0,ENE,W,0.0,10.2,1.6,No,26.0,Moree,51.0,1019.2,5.0,18.9,3.2,5.0
15.0,20.7,26.0,No,1022.2,2009-08-05,ENE,11.9,7.0,ESE,WSW,0.0,10.3,1.3,No,20.0,Moree,56.0,1019.9,1.0,19.9,2.6,1.0
13.0,22.0,29.0,No,1023.7,2009-08-06,NNE,12.5,11.0,ENE,NW,0.0,10.4,2.1,No,28.0,Moree,61.0,1019.4,7.0,21.2,3.2,1.0
17.0,24.8,27.0,No,1020.3,2009-08-07,SSW,15.8,20.0,NNE,W,0.0,10.6,6.5,No,43.0,Moree,62.0,1015.2,0.0,24.0,3.4,2.0
15.0,19.0,18.0,No,1022.1,2009-08-08,SSW,9.6,9.0,SW,SW,0.0,10.5,0.3,No,41.0,Moree,55.0,1018.6,0.0,18.3,5.0,0.0
11.0,20.8,28.0,No,1021.4,2009-08-09,NNE,11.3,19.0,NNE,NNW,0.0,10.0,1.1,No,33.0,Moree,50.0,1017.8,3.0,20.1,4.4,6.0
17.0,21.8,38.0,No,1020.6,2009-08-10,NNE,15.0,20.0,N,N,0.0,5.6,4.8,No,41.0,Moree,56.0,1017.1,7.0,19.8,3.6,7.0
31.0,25.5,31.0,No,1017.5,2009-08-11,NNE,16.1,37.0,NNE,NNW,0.0,8.9,12.3,No,56.0,Moree,61.0,1012.7,4.0,24.2,4.0,2.0
7.0,25.0,24.0,No,1015.6,2009-08-12,NNE,15.2,11.0,NNE,NNE,0.0,6.5,12.2,No,26.0,Moree,55.0,1010.9,7.0,24.5,6.6,3.0
26.0,22.4,20.0,No,1017.3,2009-08-13,WSW,13.9,7.0,ENE,W,0.0,10.6,3.3,No,41.0,Moree,53.0,1014.4,0.0,21.6,4.0,1.0
13.0,20.8,23.0,No,1020.9,2009-08-14,SW,12.7,0.0,,SW,0.0,10.8,2.5,No,31.0,Moree,54.0,1017.8,1.0,20.7,4.0,0.0
11.0,22.1,20.0,No,1021.8,2009-08-15,WSW,13.4,13.0,ENE,W,0.0,10.6,1.5,No,26.0,Moree,45.0,1018.3,0.0,21.6,4.4,0.0
24.0,28.0,14.0,No,1020.0,2009-08-16,NNE,13.5,20.0,NE,NNE,0.0,10.8,4.2,No,39.0,Moree,41.0,1014.8,0.0,27.3,4.6,0.0
28.0,23.8,26.0,No,1017.5,2009-08-17,WSW,16.0,17.0,N,WSW,0.0,5.0,12.5,No,44.0,Moree,54.0,1017.6,6.0,21.7,7.0,5.0
9.0,20.0,18.0,No,1027.6,2009-08-18,SSE,11.1,13.0,SE,WNW,0.0,10.7,2.1,No,31.0,Moree,43.0,1024.1,0.0,19.2,5.2,0.0
9.0,22.3,21.0,No,1028.3,2009-08-19,NNE,12.9,11.0,ENE,N,0.0,9.9,2.2,No,31.0,Moree,45.0,1022.9,2.0,21.6,3.4,3.0
7.0,23.8,27.0,No,1021.1,2009-08-20,ENE,14.5,19.0,NNE,NE,0.0,5.8,7.1,No,31.0,Moree,59.0,1015.7,7.0,23.3,4.6,1.0
26.0,29.5,18.0,No,1014.5,2009-08-21,NNW,17.6,24.0,NNE,NNW,0.0,9.1,10.1,No,46.0,Moree,50.0,1007.8,1.0,29.3,4.0,7.0
13.0,24.6,34.0,No,1013.9,2009-08-22,ENE,18.1,9.0,W,WSW,0.0,0.2,15.2,No,28.0,Moree,51.0,1012.0,7.0,24.2,6.4,6.0
20.0,33.6,15.0,No,1013.2,2009-08-23,WNW,22.3,17.0,ENE,WNW,0.0,10.6,15.9,No,33.0,Moree,42.0,1009.2,4.0,32.9,3.8,0.0
22.0,36.1,20.0,No,1011.5,2009-08-24,NW,25.5,26.0,NNW,WSW,0.0,0.8,18.3,No,65.0,Moree,27.0,1006.3,4.0,32.2,9.0,3.0
17.0,24.0,14.0,No,1014.5,2009-08-25,WSW,20.3,31.0,WSW,WNW,0.0,9.9,17.6,No,41.0,Moree,23.0,1012.1,2.0,23.5,10.0,0.0
17.0,22.3,18.0,No,1019.6,2009-08-26,SSW,16.6,19.0,SSW,W,0.0,11.0,4.2,No,31.0,Moree,28.0,1017.2,3.0,21.4,4.8,0.0
4.0,24.6,14.0,No,1020.5,2009-08-27,NNE,14.4,11.0,E,SW,0.0,8.6,2.5,No,22.0,Moree,41.0,1016.2,2.0,23.3,5.6,6.0
13.0,26.8,14.0,No,1019.3,2009-08-28,ENE,18.3,7.0,ENE,NNE,0.0,10.7,5.3,No,28.0,Moree,33.0,1014.6,0.0,25.7,3.2,3.0
30.0,35.6,14.0,Yes,1011.8,2009-08-29,W,20.5,19.0,NNE,WNW,0.6,3.3,14.5,No,83.0,Moree,56.0,1004.7,7.0,34.5,6.8,5.0
13.0,15.3,89.0,Yes,1017.7,2009-08-30,SW,15.3,13.0,SW,WNW,1.4,0.0,14.9,Yes,37.0,Moree,70.0,1017.1,7.0,12.6,7.2,7.0
19.0,18.3,26.0,No,1022.6,2009-08-31,SW,12.8,15.0,S,SW,2.2,10.4,3.7,Yes,41.0,Moree,50.0,1019.3,1.0,17.7,1.2,0.0
6.0,22.6,25.0,No,1023.4,2009-09-01,S,13.2,0.0,,S,0.0,11.2,2.4,No,28.0,Moree,50.0,1018.6,0.0,22.0,4.4,0.0
19.0,25.4,20.0,No,1023.1,2009-09-02,NNE,17.1,22.0,NNE,NE,0.0,11.2,5.1,No,35.0,Moree,50.0,1018.3,0.0,23.9,4.0,2.0
20.0,21.2,39.0,Yes,1021.0,2009-09-03,NE,16.9,31.0,NE,NNE,0.0,0.4,12.2,No,52.0,Moree,57.0,1017.7,6.0,20.9,6.4,8.0
15.0,20.5,68.0,Yes,1019.5,2009-09-04,ENE,13.8,15.0,NE,N,3.6,1.8,12.9,Yes,46.0,Moree,91.0,1014.7,7.0,18.4,4.2,6.0
20.0,22.0,48.0,No,1016.1,2009-09-05,SW,15.4,13.0,NW,WSW,12.8,6.5,12.9,Yes,31.0,Moree,92.0,1014.2,8.0,21.0,6.6,4.0
17.0,23.2,29.0,No,1018.4,2009-09-06,NNW,14.9,20.0,NE,N,0.0,11.2,4.6,No,31.0,Moree,66.0,1013.7,1.0,22.3,3.8,1.0
9.0,19.6,79.0,Yes,1010.8,2009-09-07,NNE,18.4,33.0,NNE,NNW,0.0,0.0,9.1,No,48.0,Moree,78.0,1007.8,7.0,17.7,4.8,8.0
26.0,21.3,33.0,No,1012.4,2009-09-08,WNW,13.3,11.0,W,WSW,4.0,8.7,5.5,Yes,37.0,Moree,89.0,1010.4,2.0,19.7,1.6,5.0
20.0,20.2,26.0,No,1016.6,2009-09-09,W,13.7,9.0,W,W,0.0,11.1,3.6,No,37.0,Moree,67.0,1013.6,1.0,19.7,3.4,2.0
20.0,21.7,20.0,No,1019.3,2009-09-10,WNW,14.1,13.0,NNW,W,0.0,11.3,4.1,No,31.0,Moree,53.0,1016.9,0.0,20.9,4.6,1.0
13.0,24.0,16.0,No,1024.2,2009-09-11,S,16.6,11.0,ENE,WNW,0.0,11.3,3.4,No,22.0,Moree,39.0,1020.3,1.0,23.6,4.4,0.0
11.0,27.0,11.0,No,1025.9,2009-09-12,ENE,16.8,19.0,NE,NE,0.0,11.2,5.0,No,31.0,Moree,34.0,1021.8,0.0,26.3,5.6,0.0
19.0,28.4,17.0,No,1025.2,2009-09-13,N,19.8,28.0,NNE,N,0.0,11.2,8.5,No,46.0,Moree,41.0,1019.9,0.0,27.6,6.2,0.0
7.0,29.2,20.0,No,1021.4,2009-09-14,NE,20.6,22.0,NNE,N,0.0,11.2,8.4,No,31.0,Moree,46.0,1017.1,0.0,28.6,7.0,1.0
17.0,30.0,16.0,No,1019.6,2009-09-15,N,21.9,24.0,NNE,NNW,0.0,9.4,10.5,No,37.0,Moree,38.0,1015.0,3.0,29.3,5.8,7.0
24.0,30.5,20.0,No,1020.7,2009-09-16,NNE,22.4,26.0,NNE,N,0.0,11.1,15.3,No,39.0,Moree,46.0,1016.3,1.0,30.0,8.0,1.0
28.0,29.3,23.0,No,1022.7,2009-09-17,NNE,20.5,33.0,NNE,NNE,0.0,11.2,15.6,No,48.0,Moree,52.0,1016.6,1.0,28.6,8.8,1.0
20.0,28.8,31.0,No,1019.5,2009-09-18,WSW,21.9,13.0,NNW,W,0.0,10.7,13.7,No,35.0,Moree,46.0,1016.2,3.0,28.2,8.0,1.0
22.0,29.0,18.0,No,1018.8,2009-09-19,WSW,22.7,2.0,NE,W,0.0,9.8,8.6,No,37.0,Moree,31.0,1013.7,2.0,28.0,6.6,3.0
9.0,30.1,17.0,No,1016.7,2009-09-20,W,23.5,15.0,E,WNW,0.0,10.8,10.5,No,30.0,Moree,27.0,1012.5,3.0,29.3,7.6,4.0
20.0,28.9,71.0,Yes,1013.7,2009-09-21,ENE,22.5,20.0,NE,SSW,0.0,3.9,12.0,No,48.0,Moree,39.0,1013.3,4.0,18.8,7.4,7.0
13.0,26.1,51.0,No,1010.0,2009-09-22,E,21.3,30.0,NE,E,2.8,0.9,16.8,Yes,48.0,Moree,74.0,1005.4,7.0,25.5,2.6,7.0
33.0,20.1,34.0,No,1010.2,2009-09-23,WNW,15.8,30.0,WNW,W,0.6,3.9,14.9,No,63.0,Moree,30.0,1010.0,8.0,18.8,5.4,5.0
24.0,23.5,23.0,No,1018.3,2009-09-24,WSW,17.2,22.0,SSW,W,0.0,10.7,6.1,No,41.0,Moree,44.0,1014.7,0.0,23.1,7.0,0.0
17.0,27.9,12.0,No,1017.4,2009-09-25,NW,19.1,15.0,NNE,N,0.0,11.3,6.1,No,31.0,Moree,36.0,1011.0,0.0,26.9,6.6,0.0
35.0,21.0,10.0,No,1012.2,2009-09-26,W,18.5,31.0,WSW,WSW,0.0,5.6,14.9,No,56.0,Moree,31.0,1010.9,7.0,19.9,8.0,0.0
30.0,19.1,17.0,No,1017.3,2009-09-27,WSW,12.9,33.0,SW,W,0.0,11.4,5.8,No,57.0,Moree,32.0,1012.5,1.0,17.7,10.6,0.0
26.0,19.9,18.0,No,1015.1,2009-09-28,WSW,13.7,22.0,SW,WSW,0.0,11.5,3.1,No,43.0,Moree,31.0,1010.5,0.0,19.5,9.0,1.0
20.0,23.5,16.0,No,1016.5,2009-09-29,W,16.7,2.0,S,SW,0.0,11.4,3.4,No,30.0,Moree,35.0,1012.5,0.0,23.1,6.6,1.0
11.0,26.9,9.0,No,1019.5,2009-09-30,NNW,20.4,17.0,NE,NE,0.0,11.5,5.1,No,30.0,Moree,23.0,1015.3,0.0,26.4,6.4,0.0
13.0,33.2,10.0,No,1017.4,2009-10-01,NNE,22.2,26.0,NNE,NNE,0.0,11.0,9.3,No,41.0,Moree,36.0,1010.6,0.0,32.5,7.8,0.0
50.0,32.1,51.0,No,1012.9,2009-10-02,WNW,23.8,30.0,NNE,NW,0.0,7.0,17.2,No,70.0,Moree,38.0,1008.5,0.0,24.2,9.4,8.0
20.0,26.6,23.0,No,1011.4,2009-10-03,W,20.0,17.0,SW,WSW,0.0,10.1,13.0,No,37.0,Moree,50.0,1009.0,0.0,25.7,7.6,5.0
13.0,26.2,20.0,No,1016.4,2009-10-04,NNW,14.7,0.0,,WNW,0.0,10.7,7.5,No,35.0,Moree,64.0,1013.6,1.0,24.3,8.0,3.0
13.0,25.6,21.0,No,1017.7,2009-10-05,WSW,16.7,9.0,NNW,WSW,0.0,11.7,6.2,No,31.0,Moree,45.0,1014.8,1.0,24.3,7.8,1.0
19.0,26.4,12.0,No,1019.5,2009-10-06,SW,19.0,7.0,E,WSW,0.0,11.9,7.3,No,35.0,Moree,39.0,1015.1,0.0,25.7,8.0,1.0
33.0,21.3,10.0,No,1017.2,2009-10-07,W,16.2,24.0,SSW,WSW,0.0,11.8,8.2,No,54.0,Moree,27.0,1014.8,1.0,20.9,6.4,1.0
17.0,23.2,13.0,No,1019.2,2009-10-08,WSW,13.3,24.0,SSW,WSW,0.0,11.1,4.5,No,44.0,Moree,34.0,1016.3,0.0,21.8,9.8,1.0
19.0,24.4,13.0,No,1022.7,2009-10-09,SSW,15.4,20.0,ESE,SSW,0.0,9.3,6.6,No,37.0,Moree,38.0,1019.1,0.0,23.2,8.0,1.0
9.0,25.9,23.0,No,1025.1,2009-10-10,ENE,16.4,22.0,E,SSW,0.0,7.2,8.2,No,35.0,Moree,40.0,1020.3,0.0,22.8,8.8,6.0
31.0,22.0,47.0,No,1022.6,2009-10-11,NNE,17.0,26.0,NNE,NE,0.0,7.2,14.5,No,54.0,Moree,53.0,1018.3,6.0,20.4,7.8,3.0
20.0,33.2,19.0,No,1013.5,2009-10-12,WSW,18.8,33.0,NNE,N,1.0,8.4,13.8,No,48.0,Moree,60.0,1006.5,2.0,31.0,5.2,2.0
35.0,28.2,11.0,No,1008.3,2009-10-13,NW,21.2,20.0,WSW,W,0.2,10.6,15.4,No,57.0,Moree,29.0,1004.5,1.0,27.9,9.8,0.0
39.0,25.4,13.0,No,1008.3,2009-10-14,WNW,20.5,28.0,W,W,0.0,9.7,14.7,No,61.0,Moree,23.0,1007.4,1.0,24.0,12.0,2.0
26.0,27.3,14.0,No,1014.1,2009-10-15,W,17.0,6.0,WSW,W,0.0,12.0,7.0,No,54.0,Moree,36.0,1010.1,0.0,26.4,10.8,1.0
30.0,22.6,15.0,No,1016.4,2009-10-16,WSW,16.1,24.0,WSW,WSW,0.0,12.2,7.8,No,67.0,Moree,42.0,1014.6,0.0,21.4,9.2,2.0
19.0,25.2,12.0,No,1021.5,2009-10-17,SSE,16.7,17.0,S,WSW,0.0,12.5,4.2,No,44.0,Moree,27.0,1018.3,0.0,23.4,9.6,1.0
15.0,27.2,17.0,No,1023.9,2009-10-18,NE,18.7,24.0,NE,W,0.0,12.0,8.4,No,35.0,Moree,46.0,1020.9,0.0,26.0,8.8,4.0
11.0,28.5,23.0,No,1026.3,2009-10-19,NNE,19.5,24.0,NNE,SW,0.0,12.3,10.8,No,35.0,Moree,49.0,1021.8,0.0,27.1,8.0,1.0
11.0,30.7,21.0,No,1024.9,2009-10-20,NNE,20.3,31.0,NNE,ENE,0.0,12.4,14.0,No,43.0,Moree,54.0,1020.1,0.0,28.9,7.0,1.0
9.0,33.7,15.0,No,1023.3,2009-10-21,NNE,22.7,24.0,N,E,0.0,11.6,15.6,No,39.0,Moree,41.0,1018.9,0.0,32.3,7.8,2.0
11.0,34.9,13.0,No,1020.8,2009-10-22,NNE,25.1,31.0,N,W,0.0,11.8,16.3,No,41.0,Moree,40.0,1017.5,5.0,33.7,9.4,5.0
17.0,35.3,14.0,No,1021.4,2009-10-23,SW,24.0,28.0,N,N,0.0,11.0,17.9,No,57.0,Moree,34.0,1016.4,1.0,34.3,10.6,1.0
24.0,35.0,7.0,No,1018.0,2009-10-24,SW,25.1,17.0,N,SW,0.0,12.0,17.5,No,57.0,Moree,34.0,1013.8,1.0,33.3,13.6,4.0
24.0,34.3,9.0,No,1014.7,2009-10-25,SSW,26.0,7.0,ENE,W,0.0,7.5,13.5,No,76.0,Moree,15.0,1009.1,5.0,31.9,12.0,6.0
19.0,22.5,92.0,Yes,1012.8,2009-10-26,SSW,18.8,22.0,S,SW,0.0,0.2,16.3,No,41.0,Moree,68.0,1011.8,8.0,17.7,10.6,8.0
30.0,29.5,39.0,Yes,1019.8,2009-10-27,ENE,22.4,28.0,ENE,E,2.6,6.0,15.0,Yes,52.0,Moree,57.0,1017.5,6.0,26.9,1.8,7.0
