MinTempF,Location,MaxTempF,Temp3pmF,Temp9amF,WindDir3pm,Humidity9am,Cloud3pm,Rainfall,WindSpeed3pm,Cloud9am,WindSpeed9am,RainToday,Date,WindDir9am,RainTomorrow,Humidity3pm
48.74,Newcastle,,,52.52,,83.0,,0.2,,7.0,0.0,No,2009-06-27,,No,
,Newcastle,65.48,55.4,,NW,,5.0,0.0,4.0,,,No,2009-06-28,,No,88.0
48.2,Newcastle,65.84,,53.96,,95.0,,0.0,,0.0,19.0,No,2009-06-29,NW,No,
49.64,Newcastle,65.48,63.68,54.68,,68.0,7.0,0.0,0.0,7.0,0.0,No,2009-06-30,,No,70.0
50.36,Newcastle,71.6,69.8,60.440000000000005,NW,67.0,0.0,0.0,9.0,0.0,0.0,No,2009-07-01,,No,31.0
50.36,Newcastle,66.2,64.04,56.3,N,51.0,2.0,0.0,9.0,1.0,4.0,No,2009-07-02,NW,No,41.0
51.8,Newcastle,64.22,61.519999999999996,54.5,NW,47.0,5.0,0.0,46.0,1.0,46.0,No,2009-07-03,NW,No,34.0
44.6,Newcastle,,61.519999999999996,50.9,SW,62.0,0.0,0.0,6.0,0.0,15.0,No,2009-07-04,NW,No,41.0
,Newcastle,64.04,60.8,,,,2.0,0.0,0.0,,,No,2009-07-05,,No,35.0
37.76,Newcastle,60.980000000000004,57.92,42.44,,88.0,5.0,0.0,0.0,4.0,0.0,No,2009-07-06,,Yes,50.0
42.44,Newcastle,59.0,58.1,51.08,SE,80.0,6.0,1.6,6.0,8.0,0.0,Yes,2009-07-07,,Yes,62.0
47.3,Newcastle,61.519999999999996,,53.96,,92.0,,7.2,,4.0,0.0,Yes,2009-07-08,,Yes,
44.239999999999995,Newcastle,63.68,61.16,52.16,SE,95.0,5.0,5.2,6.0,5.0,0.0,Yes,2009-07-09,,Yes,58.0
46.76,Newcastle,62.959999999999994,60.8,52.7,SE,97.0,5.0,2.0,4.0,6.0,0.0,Yes,2009-07-10,,No,69.0
41.9,Newcastle,63.14,60.8,49.1,SE,93.0,7.0,0.0,2.0,4.0,0.0,No,2009-07-11,,No,55.0
44.239999999999995,Newcastle,60.440000000000005,59.0,50.0,,89.0,7.0,0.0,0.0,5.0,2.0,No,2009-07-12,NW,No,73.0
49.46,Newcastle,60.8,60.08,57.2,NW,80.0,8.0,0.0,15.0,6.0,13.0,No,2009-07-13,NW,No,61.0
45.68,Newcastle,62.24,59.9,53.6,SW,73.0,2.0,0.0,28.0,1.0,11.0,No,2009-07-14,NW,No,54.0
40.82,Newcastle,62.24,60.440000000000005,49.64,NW,82.0,5.0,0.0,13.0,3.0,0.0,No,2009-07-15,,No,48.0
44.96,Newcastle,56.3,55.76,49.1,,88.0,8.0,0.0,0.0,6.0,6.0,No,2009-07-16,NW,Yes,73.0
48.2,Newcastle,61.7,60.8,50.9,SW,87.0,6.0,8.0,6.0,7.0,4.0,Yes,2009-07-17,SW,No,63.0
42.44,Newcastle,,62.6,52.52,NW,83.0,2.0,0.0,6.0,1.0,4.0,No,2009-07-18,NW,No,50.0
,Newcastle,64.75999999999999,,,,,,0.0,,,,No,2009-07-19,,No,
41.72,Newcastle,67.64,66.2,51.8,,75.0,0.0,0.0,0.0,0.0,0.0,No,2009-07-20,,No,38.0
40.1,Newcastle,69.98,68.9,49.28,N,79.0,2.0,0.0,4.0,1.0,0.0,No,2009-07-21,,No,41.0
48.74,Newcastle,74.84,72.68,64.75999999999999,NW,60.0,1.0,0.0,28.0,4.0,0.0,No,2009-07-22,,Yes,44.0
52.7,Newcastle,66.2,62.24,57.56,,74.0,6.0,3.4,0.0,1.0,9.0,Yes,2009-07-23,NW,Yes,46.0
46.76,Newcastle,61.519999999999996,59.36,53.06,,68.0,7.0,1.4,0.0,5.0,6.0,Yes,2009-07-24,SW,No,64.0
39.92,Newcastle,65.84,64.04,46.4,,94.0,0.0,0.0,0.0,0.0,4.0,No,2009-07-25,N,No,38.0
45.5,Newcastle,56.84,55.04,48.92,,87.0,8.0,0.0,0.0,8.0,0.0,No,2009-07-26,,Yes,81.0
44.96,Newcastle,65.84,64.04,52.16,NW,75.0,0.0,2.0,4.0,1.0,4.0,Yes,2009-07-27,NW,No,48.0
44.239999999999995,Newcastle,64.4,63.5,52.52,NW,65.0,1.0,0.0,6.0,0.0,9.0,No,2009-07-28,NW,No,47.0
41.0,Newcastle,,64.75999999999999,53.24,NW,91.0,3.0,0.0,2.0,0.0,9.0,No,2009-07-29,NW,No,45.0
,Newcastle,65.3,64.22,,NW,,1.0,0.0,9.0,,,No,2009-07-30,,No,44.0
47.120000000000005,Newcastle,65.84,,55.04,,62.0,,0.0,,3.0,7.0,No,2009-07-31,NW,No,
42.44,Newcastle,64.4,63.5,52.16,W,73.0,0.0,0.0,9.0,0.0,4.0,No,2009-08-01,NW,No,43.0
39.56,Newcastle,65.12,63.5,53.6,NW,67.0,0.0,0.0,4.0,,4.0,No,2009-08-02,N,No,40.0
44.6,Newcastle,68.36,67.64,55.4,N,63.0,1.0,0.0,4.0,1.0,6.0,No,2009-08-03,W,No,41.0
43.879999999999995,Newcastle,65.84,64.75999999999999,49.1,NW,83.0,6.0,0.0,15.0,6.0,2.0,No,2009-08-04,W,No,42.0
39.92,Newcastle,66.02,64.04,53.24,,67.0,6.0,0.0,0.0,6.0,0.0,No,2009-08-05,,No,46.0
39.92,Newcastle,67.64,66.2,50.36,,79.0,2.0,0.0,0.0,1.0,2.0,No,2009-08-06,N,No,38.0
42.08,Newcastle,73.75999999999999,70.7,50.72,NW,75.0,6.0,0.0,4.0,6.0,0.0,No,2009-08-07,,No,34.0
44.239999999999995,Newcastle,62.24,59.9,52.879999999999995,SE,51.0,2.0,0.0,19.0,6.0,6.0,No,2009-08-08,SW,No,49.0
38.839999999999996,Newcastle,64.22,61.34,50.0,,68.0,5.0,0.0,0.0,1.0,4.0,No,2009-08-09,W,No,53.0
38.839999999999996,Newcastle,70.7,67.1,49.28,NE,86.0,4.0,0.0,4.0,4.0,0.0,No,2009-08-10,,No,48.0
49.28,Newcastle,64.75999999999999,63.32,54.68,NE,76.0,5.0,0.0,9.0,8.0,0.0,No,2009-08-11,,No,63.0
45.5,Newcastle,70.7,68.9,58.1,NW,61.0,3.0,0.0,6.0,1.0,4.0,No,2009-08-12,NW,No,33.0
44.239999999999995,Newcastle,70.7,,53.6,,60.0,,0.0,,0.0,4.0,No,2009-08-13,NW,No,
44.6,Newcastle,68.72,65.48,56.3,SE,67.0,2.0,0.0,2.0,0.0,0.0,No,2009-08-14,,No,64.0
42.44,Newcastle,71.24000000000001,69.08,55.04,,62.0,0.0,0.0,0.0,0.0,9.0,No,2009-08-15,NW,No,40.0
43.519999999999996,Newcastle,76.64,75.2,56.84,NW,53.0,1.0,0.0,7.0,0.0,2.0,No,2009-08-16,W,No,33.0
54.68,Newcastle,73.4,67.1,69.08,SE,56.0,1.0,0.0,2.0,2.0,4.0,No,2009-08-17,SE,No,51.0
46.4,Newcastle,66.2,64.04,53.42,SE,55.0,1.0,0.0,4.0,3.0,4.0,No,2009-08-18,NW,No,53.0
40.1,Newcastle,68.0,64.4,50.0,SE,87.0,0.0,0.0,2.0,0.0,0.0,No,2009-08-19,,No,62.0
44.239999999999995,Newcastle,72.5,71.24000000000001,52.7,N,81.0,1.0,0.0,4.0,7.0,4.0,No,2009-08-20,NW,No,37.0
45.68,Newcastle,75.2,74.84,61.88,NW,55.0,7.0,0.0,15.0,1.0,2.0,No,2009-08-21,N,No,33.0
57.56,Newcastle,68.9,65.3,61.34,SE,70.0,1.0,0.0,6.0,8.0,0.0,No,2009-08-22,,No,57.0
52.879999999999995,Newcastle,80.24000000000001,,62.959999999999994,,70.0,,0.0,,4.0,0.0,No,2009-08-23,,No,
56.84,Newcastle,83.48,80.6,69.08,NW,65.0,2.0,0.0,37.0,1.0,0.0,No,2009-08-24,,No,33.0
59.36,Newcastle,70.16,68.9,66.2,NW,26.0,2.0,0.0,37.0,3.0,37.0,No,2009-08-25,NW,No,23.0
55.4,Newcastle,72.68,71.96,61.16,NW,38.0,0.0,0.0,19.0,0.0,9.0,No,2009-08-26,NW,No,23.0
47.84,Newcastle,76.1,75.2,59.9,NW,45.0,0.0,0.0,9.0,0.0,4.0,No,2009-08-27,NW,No,23.0
47.120000000000005,Newcastle,78.8,77.72,63.32,,35.0,1.0,0.0,0.0,0.0,11.0,No,2009-08-28,NW,No,18.0
54.68,Newcastle,80.06,,58.1,,68.0,,0.2,,7.0,0.0,No,2009-08-29,,No,
57.2,Newcastle,71.06,69.8,64.4,SW,46.0,1.0,0.2,19.0,2.0,28.0,No,2009-08-30,SW,No,24.0
45.32,Newcastle,68.72,68.0,54.5,N,47.0,0.0,0.0,9.0,0.0,6.0,No,2009-08-31,NW,No,29.0
52.16,Newcastle,71.96,69.08,59.36,SE,47.0,1.0,0.0,4.0,0.0,4.0,No,2009-09-01,NW,No,37.0
44.96,Newcastle,68.36,66.56,56.48,SE,75.0,0.0,0.0,15.0,0.0,0.0,No,2009-09-02,,No,55.0
49.46,Newcastle,73.75999999999999,70.88,59.540000000000006,,81.0,8.0,0.0,0.0,6.0,0.0,No,2009-09-03,,Yes,54.0
56.48,Newcastle,74.84,72.5,58.28,N,93.0,6.0,8.0,11.0,8.0,4.0,Yes,2009-09-04,N,Yes,52.0
52.7,Newcastle,67.64,65.3,61.7,SE,67.0,2.0,6.0,4.0,2.0,0.0,Yes,2009-09-05,,No,35.0
45.14,Newcastle,,67.1,58.82,SE,73.0,1.0,0.0,9.0,5.0,0.0,No,2009-09-06,,No,53.0
,Newcastle,68.9,,,,,,0.0,,,,No,2009-09-07,,No,
47.120000000000005,Newcastle,68.9,66.02,60.08,,57.0,6.0,0.8,0.0,1.0,4.0,No,2009-09-08,NW,No,48.0
49.46,Newcastle,68.9,,58.1,,59.0,,0.0,,1.0,28.0,No,2009-09-09,NW,No,
44.96,Newcastle,71.96,,58.1,,57.0,,0.0,,1.0,6.0,No,2009-09-10,W,No,
43.7,Newcastle,73.4,71.6,60.8,SE,54.0,0.0,0.0,4.0,0.0,6.0,No,2009-09-11,NW,No,40.0
45.5,Newcastle,84.91999999999999,82.4,63.68,,47.0,0.0,0.0,0.0,0.0,2.0,No,2009-09-12,NW,No,27.0
50.0,Newcastle,,,70.88,,38.0,,0.0,,0.0,,No,2009-09-13,,No,
,Newcastle,,,,,,,0.0,,,,No,2009-09-14,,No,
,Newcastle,,,,,,,0.0,,,,No,2009-09-15,,No,
,Newcastle,,,,,,,0.0,,,,No,2009-09-16,,No,
,Newcastle,89.24,88.52,62.959999999999994,NW,93.0,5.0,0.0,28.0,0.0,0.0,No,2009-09-17,,No,23.0
62.959999999999994,Newcastle,77.36,68.9,72.32,SE,51.0,0.0,0.0,19.0,2.0,6.0,No,2009-09-18,SW,No,61.0
56.120000000000005,Newcastle,,69.8,66.2,SE,65.0,1.0,0.0,11.0,1.0,0.0,No,2009-09-19,,No,65.0
,Newcastle,82.4,79.88,,NW,,2.0,0.0,6.0,,,No,2009-09-20,,No,31.0
57.2,Newcastle,74.3,68.18,66.2,SE,74.0,8.0,0.0,4.0,7.0,11.0,No,2009-09-21,SE,No,63.0
57.92,Newcastle,86.36,80.24000000000001,72.68,NW,66.0,6.0,0.0,22.0,1.0,11.0,No,2009-09-22,NW,No,41.0
61.519999999999996,Newcastle,67.1,66.2,61.88,NW,37.0,2.0,0.0,83.0,0.0,83.0,No,2009-09-23,NW,No,38.0
54.68,Newcastle,77.0,75.56,64.4,NW,46.0,1.0,0.0,46.0,1.0,15.0,No,2009-09-24,W,No,26.0
48.74,Newcastle,80.6,79.7,64.94,W,43.0,0.0,0.0,7.0,0.0,9.0,No,2009-09-25,NW,No,25.0
53.24,Newcastle,71.96,68.0,67.28,NW,38.0,2.0,0.0,65.0,8.0,74.0,No,2009-09-26,NW,No,98.0
48.56,Newcastle,66.92,65.3,58.1,NW,29.0,1.0,0.0,56.0,2.0,74.0,No,2009-09-27,NW,No,17.0
46.76,Newcastle,72.14,65.3,59.9,NW,40.0,1.0,0.0,56.0,0.0,37.0,No,2009-09-28,NW,No,17.0
44.239999999999995,Newcastle,,68.0,61.7,SE,46.0,0.0,0.0,9.0,1.0,4.0,No,2009-09-29,W,No,43.0
,Newcastle,80.96,,,,,,0.0,,,,No,2009-09-30,,No,
46.4,Newcastle,92.3,91.03999999999999,67.1,NW,32.0,0.0,0.0,15.0,0.0,4.0,No,2009-10-01,N,No,9.0
56.84,Newcastle,72.14,70.34,68.72,SE,65.0,6.0,0.0,37.0,6.0,28.0,No,2009-10-02,SE,Yes,57.0
59.36,Newcastle,63.5,58.1,61.7,SE,94.0,8.0,4.4,2.0,8.0,19.0,Yes,2009-10-03,SE,Yes,94.0
57.2,Newcastle,68.0,63.14,62.959999999999994,,59.0,8.0,11.6,0.0,8.0,9.0,Yes,2009-10-04,SE,Yes,73.0
54.5,Newcastle,66.2,,59.36,,93.0,,2.4,,7.0,0.0,Yes,2009-10-05,,Yes,
47.3,Newcastle,,64.4,59.72,SE,81.0,3.0,5.8,15.0,2.0,0.0,Yes,2009-10-06,,No,62.0
,Newcastle,68.72,,,,,,0.0,,,,No,2009-10-07,,No,
49.64,Newcastle,65.3,65.12,57.2,SW,51.0,6.0,0.0,56.0,7.0,37.0,No,2009-10-08,SE,No,45.0
50.9,Newcastle,62.959999999999994,55.76,55.4,SE,66.0,8.0,0.2,28.0,7.0,4.0,No,2009-10-09,SE,Yes,88.0
50.54,Newcastle,69.8,62.6,57.2,SE,77.0,5.0,8.0,7.0,5.0,6.0,Yes,2009-10-10,SW,No,63.0
49.64,Newcastle,,68.0,55.4,SE,94.0,3.0,0.0,15.0,0.0,4.0,No,2009-10-11,NW,Yes,50.0
,Newcastle,75.2,74.12,,,,7.0,3.2,0.0,,,Yes,2009-10-12,,Yes,60.0
54.86,Newcastle,78.8,77.72,66.56,,56.0,1.0,4.4,,6.0,15.0,Yes,2009-10-13,NW,No,23.0
58.1,Newcastle,75.92,70.7,67.28,NW,39.0,8.0,0.0,46.0,0.0,19.0,No,2009-10-14,NW,Yes,28.0
56.120000000000005,Newcastle,77.0,75.56,65.12,NW,37.0,5.0,1.4,37.0,1.0,19.0,Yes,2009-10-15,NW,No,26.0
53.6,Newcastle,74.3,72.5,61.88,NW,46.0,4.0,0.0,6.0,1.0,15.0,No,2009-10-16,NW,No,21.0
45.5,Newcastle,70.16,66.56,62.6,SE,46.0,1.0,0.0,4.0,1.0,0.0,No,2009-10-17,,No,50.0
55.76,Newcastle,69.25999999999999,68.9,64.04,SE,68.0,4.0,0.0,4.0,5.0,2.0,No,2009-10-18,SE,No,51.0
48.02,Newcastle,74.66,71.6,62.24,SE,67.0,1.0,0.0,9.0,1.0,2.0,No,2009-10-19,NW,No,54.0
54.32,Newcastle,80.6,78.8,63.5,SE,75.0,0.0,0.0,6.0,0.0,0.0,No,2009-10-20,,No,48.0
55.4,Newcastle,94.64,91.03999999999999,75.92,NW,39.0,1.0,0.0,9.0,0.0,4.0,No,2009-10-21,NW,No,25.0
64.04,Newcastle,74.3,73.75999999999999,66.56,NE,66.0,5.0,0.0,7.0,6.0,11.0,No,2009-10-22,SE,No,59.0
59.18,Newcastle,87.8,83.3,67.1,SE,78.0,1.0,0.0,6.0,8.0,0.0,No,2009-10-23,,No,51.0
65.12,Newcastle,75.56,74.3,67.64,SE,74.0,1.0,0.0,6.0,7.0,4.0,No,2009-10-24,SE,No,56.0
59.0,Newcastle,72.5,66.74000000000001,67.1,S,84.0,8.0,0.0,13.0,7.0,2.0,No,2009-10-25,NE,Yes,78.0
58.64,Newcastle,65.84,62.6,61.88,SE,84.0,8.0,16.8,19.0,8.0,4.0,Yes,2009-10-26,SE,Yes,74.0
58.64,Newcastle,68.0,67.28,63.32,SE,66.0,8.0,5.6,6.0,8.0,19.0,Yes,2009-10-27,SE,No,67.0
59.36,Newcastle,77.36,76.1,67.64,SE,71.0,3.0,0.0,6.0,6.0,0.0,No,2009-10-28,,No,61.0
64.4,Newcastle,77.0,75.56,68.9,SE,68.0,4.0,0.0,9.0,7.0,4.0,No,2009-10-29,SE,No,55.0
59.0,Newcastle,78.8,76.64,68.72,SE,74.0,1.0,0.0,4.0,1.0,0.0,No,2009-10-30,,No,59.0
65.48,Newcastle,77.72,75.2,75.2,SE,85.0,1.0,0.0,11.0,5.0,4.0,No,2009-10-31,NE,No,60.0
59.0,Newcastle,80.6,79.16,68.36,SE,71.0,1.0,0.0,4.0,1.0,9.0,No,2009-11-01,N,No,55.0
57.92,Newcastle,80.24000000000001,77.72,74.3,SE,71.0,2.0,0.0,4.0,1.0,0.0,No,2009-11-02,,No,66.0
61.7,Newcastle,100.4,,67.1,,89.0,,0.0,,1.0,4.0,No,2009-11-03,NE,No,
66.56,Newcastle,71.96,68.9,68.9,SE,72.0,8.0,0.0,4.0,8.0,15.0,No,2009-11-04,SE,No,72.0
65.12,Newcastle,71.96,68.36,68.9,SE,77.0,8.0,0.0,4.0,8.0,4.0,No,2009-11-05,SE,Yes,73.0
65.12,Newcastle,71.6,68.36,68.9,SE,77.0,8.0,5.4,4.0,7.0,4.0,Yes,2009-11-06,SE,Yes,73.0
63.5,Newcastle,74.3,73.04,70.88,SE,67.0,8.0,2.6,6.0,8.0,4.0,Yes,2009-11-07,SE,Yes,66.0
64.04,Newcastle,73.04,67.64,67.1,SE,97.0,8.0,7.8,6.0,8.0,0.0,Yes,2009-11-08,,Yes,98.0
62.24,Newcastle,77.9,76.1,69.44,E,75.0,1.0,4.2,6.0,6.0,0.0,Yes,2009-11-09,,No,55.0
55.4,Newcastle,80.24000000000001,79.7,64.4,SE,81.0,0.0,0.0,4.0,1.0,0.0,No,2009-11-10,,No,49.0
56.84,Newcastle,78.8,76.1,71.24000000000001,SE,70.0,0.0,0.0,4.0,1.0,0.0,No,2009-11-11,,No,63.0
57.2,Newcastle,88.16,87.8,66.56,NE,88.0,0.0,0.0,4.0,6.0,2.0,No,2009-11-12,NW,Yes,34.0
64.75999999999999,Newcastle,74.84,70.52,72.5,SE,74.0,7.0,1.8,19.0,6.0,6.0,Yes,2009-11-13,SE,No,66.0
53.6,Newcastle,80.6,78.8,69.8,NE,69.0,1.0,0.0,4.0,2.0,4.0,No,2009-11-14,N,No,55.0
60.8,Newcastle,81.5,77.9,75.2,SE,66.0,1.0,0.0,28.0,1.0,0.0,No,2009-11-15,,No,58.0
68.36,Newcastle,94.1,89.6,73.04,SE,76.0,4.0,0.0,9.0,7.0,0.0,No,2009-11-16,,Yes,44.0
67.64,Newcastle,72.68,70.34,70.16,SE,67.0,8.0,2.4,9.0,8.0,7.0,Yes,2009-11-17,SE,No,61.0
60.440000000000005,Newcastle,79.7,77.9,71.96,SE,65.0,0.0,0.0,9.0,3.0,2.0,No,2009-11-18,SE,No,55.0
62.24,Newcastle,91.4,88.7,72.32,SE,79.0,1.0,0.0,2.0,0.0,4.0,No,2009-11-19,NW,No,46.0
67.64,Newcastle,107.6,105.08000000000001,81.5,NE,67.0,5.0,0.0,9.0,1.0,2.0,No,2009-11-20,NW,Yes,23.0
72.32,Newcastle,89.06,78.44,79.7,SE,55.0,5.0,7.0,6.0,3.0,4.0,Yes,2009-11-21,SW,No,62.0
65.84,Newcastle,107.06,104.36,76.64,NW,76.0,6.0,0.0,15.0,6.0,2.0,No,2009-11-22,NW,No,19.0
68.72,Newcastle,74.84,72.5,70.52,SE,39.0,8.0,0.0,9.0,8.0,22.0,No,2009-11-23,SE,Yes,63.0
62.959999999999994,Newcastle,74.3,66.56,65.3,SE,97.0,8.0,5.8,4.0,8.0,0.0,Yes,2009-11-24,,Yes,96.0
64.75999999999999,Newcastle,83.84,82.04,74.12,SE,80.0,1.0,5.4,9.0,6.0,0.0,Yes,2009-11-25,,No,61.0
64.94,Newcastle,87.8,85.1,74.3,NE,76.0,1.0,0.0,2.0,4.0,0.0,No,2009-11-26,,Yes,58.0
70.52,Newcastle,95.0,93.56,79.52,NW,66.0,1.0,2.0,11.0,2.0,7.0,Yes,2009-11-27,NW,No,76.0
65.3,Newcastle,103.1,,77.0,NW,71.0,2.0,0.0,6.0,0.0,0.0,No,2009-11-28,,No,
69.8,Newcastle,92.11999999999999,89.6,80.42,NW,26.0,0.0,0.0,19.0,0.0,4.0,No,2009-11-29,NW,No,17.0
62.959999999999994,Newcastle,75.56,64.4,70.7,SW,57.0,6.0,0.0,7.0,5.0,4.0,No,2009-11-30,SW,Yes,85.0
57.56,Newcastle,69.44,67.64,61.16,SE,79.0,6.0,18.2,22.0,8.0,4.0,Yes,2009-12-01,S,No,62.0
55.76,Newcastle,71.42,68.72,63.5,SW,71.0,6.0,0.8,9.0,6.0,0.0,No,2009-12-02,,No,56.0
50.36,Newcastle,77.0,74.66,67.64,SE,61.0,1.0,0.0,2.0,1.0,2.0,No,2009-12-03,NW,No,50.0
56.84,Newcastle,83.3,74.48,76.28,SE,49.0,1.0,0.0,19.0,1.0,0.0,No,2009-12-04,,No,69.0
64.75999999999999,Newcastle,77.36,74.84,70.16,SW,75.0,4.0,0.0,9.0,8.0,2.0,No,2009-12-05,SW,No,66.0
64.22,Newcastle,80.6,79.7,76.1,SE,65.0,2.0,0.0,19.0,5.0,,No,2009-12-06,,No,62.0
67.1,Newcastle,97.52,87.8,76.28,SE,75.0,1.0,0.0,9.0,0.0,4.0,No,2009-12-07,NW,No,51.0
70.7,Newcastle,,81.5,73.75999999999999,NE,75.0,1.0,0.0,7.0,8.0,0.0,No,2009-12-08,,No,60.0
,Newcastle,85.46000000000001,73.4,,SE,,6.0,0.0,9.0,,,No,2009-12-09,,No,62.0
68.36,Newcastle,85.46000000000001,77.36,85.46000000000001,NE,60.0,8.0,0.0,4.0,6.0,0.0,No,2009-12-10,,No,78.0
70.16,Newcastle,83.84,75.2,74.3,SE,37.0,5.0,0.2,19.0,6.0,0.0,No,2009-12-11,,No,33.0
64.04,Newcastle,84.2,83.3,75.2,SE,56.0,1.0,0.0,22.0,6.0,4.0,No,2009-12-12,NE,No,42.0
63.32,Newcastle,80.96,78.8,72.5,SE,74.0,1.0,0.0,22.0,4.0,4.0,No,2009-12-13,NW,No,65.0
69.8,Newcastle,77.36,73.4,72.32,SE,72.0,8.0,0.0,9.0,8.0,9.0,No,2009-12-14,SE,No,71.0
67.28,Newcastle,79.16,77.9,73.4,NE,70.0,7.0,0.0,9.0,8.0,6.0,No,2009-12-15,SE,No,62.0
68.54,Newcastle,90.5,89.6,75.56,SE,74.0,1.0,0.0,15.0,4.0,2.0,No,2009-12-16,NW,No,52.0
68.54,Newcastle,104.53999999999999,99.5,79.7,NE,71.0,2.0,0.0,9.0,0.0,2.0,No,2009-12-17,NW,No,36.0
71.06,Newcastle,73.4,71.06,72.5,NW,74.0,8.0,0.0,9.0,8.0,0.0,No,2009-12-18,,No,89.0
61.16,Newcastle,84.91999999999999,80.6,71.6,SE,78.0,1.0,0.0,9.0,2.0,0.0,No,2009-12-19,,No,38.0
68.0,Newcastle,78.44,77.36,71.96,NE,65.0,7.0,0.0,4.0,8.0,4.0,No,2009-12-20,SE,No,56.0
65.3,Newcastle,84.56,79.88,73.75999999999999,NE,62.0,5.0,0.0,6.0,5.0,9.0,No,2009-12-21,N,Yes,55.0
65.3,Newcastle,92.3,92.3,76.1,NE,61.0,3.0,5.6,4.0,2.0,7.0,Yes,2009-12-22,NW,No,30.0
63.32,Newcastle,86.9,85.64,79.7,SE,60.0,1.0,0.0,7.0,0.0,0.0,No,2009-12-23,,No,48.0
67.46,Newcastle,92.3,87.8,79.16,NE,54.0,5.0,0.0,19.0,,0.0,No,2009-12-24,,No,53.0
71.96,Newcastle,82.4,,77.9,,76.0,,0.0,,6.0,6.0,No,2009-12-25,SE,Yes,
65.84,Newcastle,71.24000000000001,68.9,66.2,SE,97.0,8.0,11.0,4.0,8.0,9.0,Yes,2009-12-26,SE,Yes,92.0
64.75999999999999,Newcastle,73.04,71.96,67.64,,96.0,8.0,26.8,0.0,8.0,0.0,Yes,2009-12-27,,Yes,93.0
67.28,Newcastle,76.28,74.3,71.6,,95.0,8.0,5.4,0.0,8.0,0.0,Yes,2009-12-28,,Yes,83.0
67.64,Newcastle,77.0,74.84,70.34,SE,81.0,6.0,3.4,28.0,8.0,4.0,Yes,2009-12-29,SE,Yes,69.0
66.92,Newcastle,77.0,75.2,71.6,SE,74.0,7.0,2.8,15.0,8.0,13.0,Yes,2009-12-30,SE,No,66.0
68.72,Newcastle,79.7,78.8,70.7,E,98.0,8.0,1.0,4.0,8.0,0.0,No,2009-12-31,,No,78.0
70.52,Newcastle,86.0,83.48,74.3,NW,84.0,8.0,0.0,7.0,8.0,0.0,No,2010-01-01,,Yes,4.0
71.6,Newcastle,78.44,77.0,75.92,,78.0,8.0,1.2,0.0,8.0,4.0,Yes,2010-01-02,NW,Yes,83.0
67.28,Newcastle,71.96,69.08,68.36,SE,93.0,8.0,22.0,6.0,8.0,4.0,Yes,2010-01-03,SE,Yes,89.0
65.12,Newcastle,77.36,77.0,71.96,SE,74.0,7.0,2.6,11.0,7.0,4.0,Yes,2010-01-04,SE,No,61.0
61.16,Newcastle,86.36,84.91999999999999,70.16,NE,77.0,0.0,0.0,7.0,2.0,6.0,No,2010-01-05,N,No,58.0
67.28,Newcastle,85.1,79.16,74.84,SE,84.0,3.0,0.0,15.0,2.0,0.0,No,2010-01-06,,No,73.0
68.9,Newcastle,,75.56,69.8,SE,93.0,7.0,0.6,7.0,8.0,4.0,No,2010-01-07,SW,No,77.0
,Newcastle,81.68,,,,,,0.0,,,,No,2010-01-08,,No,
65.84,Newcastle,95.36,93.2,71.6,SE,91.0,2.0,0.0,6.0,1.0,4.0,No,2010-01-09,N,No,44.0
68.0,Newcastle,93.56,86.36,86.0,SW,55.0,1.0,0.0,4.0,1.0,0.0,No,2010-01-10,,No,57.0
70.34,Newcastle,79.16,77.0,73.75999999999999,NE,77.0,8.0,0.4,6.0,8.0,7.0,No,2010-01-11,SE,No,76.0
70.52,Newcastle,95.36,93.2,76.1,SE,91.0,0.0,0.0,6.0,8.0,4.0,No,2010-01-12,NW,No,48.0
74.12,Newcastle,86.36,80.24000000000001,84.56,SE,66.0,6.0,0.0,13.0,1.0,9.0,No,2010-01-13,SW,Yes,86.0
68.0,Newcastle,77.9,72.5,73.04,SE,84.0,8.0,11.8,6.0,7.0,4.0,Yes,2010-01-14,S,No,90.0
69.08,Newcastle,78.8,77.0,74.12,,88.0,7.0,0.0,,7.0,4.0,No,2010-01-15,SE,No,76.0
65.48,Newcastle,82.75999999999999,81.32,76.64,NE,70.0,2.0,0.0,4.0,5.0,0.0,No,2010-01-16,,No,59.0
66.2,Newcastle,95.36,79.16,80.6,SE,55.0,6.0,0.0,28.0,0.0,6.0,No,2010-01-17,NW,Yes,64.0
63.5,Newcastle,83.3,81.32,71.96,SW,48.0,1.0,12.0,15.0,1.0,6.0,Yes,2010-01-18,NW,No,19.0
57.2,Newcastle,79.88,77.0,79.88,NE,14.0,2.0,0.0,4.0,1.0,6.0,No,2010-01-19,SE,No,38.0
56.3,Newcastle,91.76,90.68,71.6,SW,36.0,1.0,0.0,6.0,0.0,4.0,No,2010-01-20,W,No,15.0
63.5,Newcastle,90.32,86.0,77.72,SE,57.0,1.0,0.0,6.0,0.0,0.0,No,2010-01-21,,No,49.0
70.88,Newcastle,102.2,100.4,78.25999999999999,NE,79.0,1.0,0.0,7.0,2.0,2.0,No,2010-01-22,SE,No,25.0
73.4,Newcastle,107.6,106.52,89.24,NW,35.0,2.0,0.0,9.0,1.0,7.0,No,2010-01-23,NW,No,15.0
68.9,Newcastle,77.9,76.28,74.3,SE,68.0,7.0,0.0,4.0,8.0,4.0,No,2010-01-24,SE,No,68.0
