Location,Rainfall,Evaporation,Wind.Dir.3.pm,Temp.3.pm.C,Wind.Speed.9.am,Date,Pressure.9.am,Cloud.9.am,Cloud.3.pm,Wind.Gust.Dir,Temp.9.am.C,Min.Temp.C,Rain.Tomorrow,Humidity.9.am,Sunshine,Humidity.3.pm,Pressure.3.pm,Rain.Today,Wind.Speed.3.pm,Wind.Dir.9.am,Wind.Gust.Speed,Max.Temp.C
Darwin,0.0,5.4,WNW,33.3,9.0,2008-11-26,1008.3,7.0,7.0,WNW,31.6,27.2,No,72.0,3.2,58.0,1005.0,No,17.0,W,30.0,34.4
Darwin,0.0,6.4,WNW,33.4,17.0,2008-11-27,1009.0,6.0,6.0,NW,30.9,26.6,No,71.0,6.8,54.0,1006.3,No,28.0,NW,37.0,35.0
Darwin,0.0,6.8,WNW,32.3,11.0,2008-11-28,1010.1,7.0,7.0,WSW,30.3,26.5,Yes,70.0,3.7,62.0,1007.6,No,19.0,SW,33.0,33.2
Darwin,1.8,7.6,WNW,33.8,9.0,2008-11-29,1011.2,7.0,7.0,E,31.1,27.0,Yes,67.0,5.9,61.0,1007.7,Yes,24.0,WNW,56.0,34.8
Darwin,24.6,6.6,NW,31.4,24.0,2008-11-30,1010.7,7.0,6.0,NNW,26.5,23.4,No,90.0,4.1,63.0,1008.7,Yes,20.0,S,39.0,31.9
Darwin,0.0,3.6,NNW,33.9,17.0,2008-12-01,1010.5,7.0,7.0,NNE,30.6,26.4,Yes,70.0,7.9,58.0,1005.9,No,13.0,SSW,52.0,34.6
Darwin,1.8,5.8,WNW,30.7,13.0,2008-12-02,1009.2,7.0,7.0,N,30.7,26.0,Yes,71.0,7.1,77.0,1005.8,Yes,15.0,S,35.0,34.3
Darwin,2.6,4.2,WNW,33.9,11.0,2008-12-03,1008.0,7.0,5.0,N,31.1,26.8,No,74.0,10.4,58.0,1004.9,Yes,17.0,SSE,35.0,34.4
Darwin,0.0,6.2,E,26.5,9.0,2008-12-04,1010.3,7.0,7.0,ESE,27.8,25.5,Yes,84.0,5.1,90.0,1008.9,No,33.0,E,30.0,34.4
Darwin,12.6,5.4,NNW,32.6,7.0,2008-12-05,1011.9,6.0,7.0,E,29.7,24.1,No,77.0,10.8,60.0,1007.6,Yes,20.0,NE,31.0,34.0
Darwin,0.0,6.6,NW,32.7,11.0,2008-12-06,1010.3,6.0,7.0,ESE,30.5,26.8,Yes,72.0,7.6,59.0,1006.6,No,15.0,ESE,54.0,34.8
Darwin,7.2,5.2,NW,30.8,15.0,2008-12-07,1009.9,7.0,7.0,NW,30.2,25.4,No,70.0,5.2,66.0,1006.8,Yes,26.0,NW,37.0,33.5
Darwin,0.0,4.0,WNW,33.4,9.0,2008-12-08,1010.1,7.0,7.0,SE,30.5,27.0,No,71.0,6.5,56.0,1006.4,No,20.0,NNW,41.0,34.0
Darwin,0.0,7.6,NW,31.2,2.0,2008-12-09,1009.3,6.0,7.0,SSW,28.9,24.8,Yes,70.0,4.0,66.0,1006.2,No,24.0,ESE,39.0,33.4
Darwin,27.2,6.6,WNW,32.6,9.0,2008-12-10,1008.6,4.0,5.0,NW,29.9,25.0,Yes,78.0,8.8,64.0,1005.7,Yes,26.0,NW,50.0,33.2
Darwin,6.8,8.0,SW,30.3,11.0,2008-12-11,1006.9,7.0,7.0,SW,30.7,26.4,No,74.0,6.5,66.0,1004.1,Yes,17.0,WSW,43.0,33.5
Darwin,0.6,4.6,SSW,29.4,7.0,2008-12-12,1007.4,7.0,7.0,W,29.9,25.8,Yes,72.0,6.7,76.0,1005.0,No,19.0,S,41.0,33.4
Darwin,2.8,6.0,SW,30.1,13.0,2008-12-13,1008.1,7.0,7.0,WSW,30.9,25.7,Yes,73.0,3.9,76.0,1005.1,Yes,11.0,WNW,31.0,32.3
Darwin,8.8,3.8,NNE,27.0,13.0,2008-12-14,1006.6,7.0,8.0,,29.0,26.2,Yes,80.0,5.5,89.0,1004.7,Yes,22.0,ENE,,33.4
Darwin,14.8,4.0,SSW,26.6,22.0,2008-12-15,1007.2,7.0,7.0,E,27.6,24.5,Yes,79.0,3.7,90.0,1004.3,Yes,9.0,ESE,37.0,32.5
Darwin,44.8,10.4,ENE,28.5,19.0,2008-12-16,1008.6,8.0,6.0,E,23.9,23.7,Yes,97.0,2.0,76.0,1004.7,Yes,30.0,E,44.0,29.1
Darwin,28.0,5.6,NE,26.7,15.0,2008-12-17,1009.3,8.0,8.0,SW,23.8,23.6,Yes,96.0,0.2,87.0,1005.7,Yes,24.0,E,35.0,28.1
Darwin,10.4,2.8,SE,24.9,17.0,2008-12-18,1007.3,8.0,8.0,N,25.8,23.8,Yes,94.0,0.0,95.0,1004.6,Yes,13.0,NE,43.0,28.3
Darwin,36.6,7.8,N,27.0,7.0,2008-12-19,1006.2,8.0,8.0,N,24.7,24.1,Yes,94.0,0.0,89.0,1003.0,Yes,15.0,WNW,61.0,28.1
Darwin,50.0,5.0,N,27.7,17.0,2008-12-20,1006.5,8.0,8.0,N,26.4,24.0,Yes,90.0,0.1,82.0,1004.8,Yes,24.0,NE,33.0,29.2
Darwin,13.4,3.0,NNW,30.8,28.0,2008-12-21,1007.1,7.0,7.0,NW,27.7,24.6,Yes,82.0,3.1,70.0,1004.1,Yes,15.0,WNW,37.0,31.7
Darwin,1.2,4.0,NW,31.2,2.0,2008-12-22,1007.5,7.0,7.0,,29.2,24.9,No,80.0,3.6,65.0,1006.1,Yes,17.0,NE,,31.2
Darwin,0.0,3.6,WNW,32.2,17.0,2008-12-23,1007.4,2.0,4.0,WNW,29.9,26.1,Yes,72.0,11.1,62.0,1004.6,No,31.0,W,41.0,32.9
Darwin,3.6,8.0,WNW,29.9,22.0,2008-12-24,1007.6,6.0,7.0,W,29.4,26.7,No,75.0,3.0,72.0,1005.4,Yes,22.0,W,39.0,32.0
Darwin,0.4,4.8,NW,31.7,15.0,2008-12-25,1008.0,7.0,7.0,NW,28.9,25.2,No,80.0,8.7,59.0,1005.8,No,13.0,NNE,26.0,32.1
Darwin,0.0,4.4,NW,32.1,6.0,2008-12-26,1007.6,7.0,7.0,NW,30.3,26.1,Yes,72.0,7.7,61.0,1005.0,No,19.0,SSE,31.0,33.2
Darwin,3.0,4.8,W,32.8,17.0,2008-12-27,1007.1,5.0,7.0,NE,29.4,25.9,Yes,78.0,7.7,59.0,1003.9,Yes,24.0,SSW,33.0,34.4
Darwin,12.4,5.6,W,31.1,24.0,2008-12-28,1006.7,4.0,7.0,WSW,30.6,23.6,No,68.0,4.0,62.0,1003.8,Yes,26.0,WSW,37.0,32.6
Darwin,0.0,4.0,S,23.7,20.0,2008-12-29,1005.5,7.0,8.0,S,30.1,27.4,Yes,73.0,1.1,96.0,1005.1,No,17.0,WSW,54.0,31.3
Darwin,22.2,3.8,WSW,29.3,31.0,2008-12-30,1005.9,7.0,7.0,WNW,26.7,23.4,Yes,84.0,0.1,75.0,1002.5,Yes,22.0,WNW,50.0,29.3
Darwin,14.6,6.4,W,29.2,17.0,2008-12-31,1004.1,7.0,7.0,WSW,24.5,24.1,Yes,96.0,0.2,74.0,1001.2,Yes,20.0,WSW,43.0,29.9
Darwin,2.4,4.2,WNW,30.5,24.0,2009-01-01,1004.1,7.0,7.0,WNW,29.0,24.5,No,74.0,3.4,72.0,1002.2,Yes,24.0,W,39.0,31.5
Darwin,0.0,5.2,WNW,31.8,22.0,2009-01-02,1004.9,7.0,7.0,W,30.2,27.7,Yes,70.0,7.0,61.0,1003.0,No,20.0,WNW,43.0,32.3
Darwin,2.0,6.0,N,30.7,15.0,2009-01-03,1005.8,7.0,7.0,NW,29.8,25.8,Yes,75.0,5.6,71.0,1002.9,Yes,26.0,WSW,48.0,32.7
Darwin,15.0,5.6,NW,30.4,20.0,2009-01-04,1007.0,6.0,7.0,WNW,29.4,26.1,Yes,75.0,5.4,80.0,1004.2,Yes,20.0,WNW,48.0,31.1
Darwin,24.2,6.6,W,27.5,20.0,2009-01-05,1007.0,6.0,7.0,SW,29.3,23.8,Yes,80.0,3.1,85.0,1004.5,Yes,13.0,WNW,44.0,31.7
Darwin,6.0,3.0,W,32.2,22.0,2009-01-06,1006.9,7.0,7.0,NW,29.3,24.0,No,79.0,8.0,64.0,1004.0,Yes,28.0,WNW,39.0,32.7
Darwin,0.0,7.2,WNW,32.1,24.0,2009-01-07,1008.2,4.0,7.0,WNW,30.2,27.7,No,74.0,11.4,65.0,1004.8,No,33.0,W,43.0,33.3
Darwin,0.0,7.2,W,30.6,28.0,2009-01-08,1006.0,7.0,8.0,WNW,30.5,28.5,No,78.0,5.9,70.0,1004.0,No,30.0,WNW,50.0,33.4
Darwin,0.0,7.4,WSW,29.6,33.0,2009-01-09,1004.5,7.0,7.0,WNW,30.2,28.8,Yes,73.0,1.3,69.0,1002.5,No,22.0,WNW,74.0,31.0
Darwin,10.4,4.6,SW,30.8,26.0,2009-01-10,1004.7,7.0,7.0,SSW,26.3,25.0,Yes,86.0,2.7,69.0,1001.1,Yes,24.0,W,52.0,31.8
Darwin,9.8,3.0,WNW,31.6,22.0,2009-01-11,1005.3,6.0,3.0,W,30.1,24.0,No,74.0,9.6,65.0,1004.5,Yes,33.0,W,43.0,32.4
Darwin,0.0,6.6,WNW,32.4,19.0,2009-01-12,1008.7,4.0,5.0,WNW,30.4,27.6,No,73.0,11.3,66.0,1006.2,No,31.0,WNW,39.0,33.9
Darwin,0.0,6.8,W,32.6,13.0,2009-01-13,1009.0,5.0,7.0,WNW,30.1,25.1,Yes,76.0,10.2,62.0,1005.5,No,22.0,WNW,35.0,33.7
Darwin,7.4,6.4,W,26.7,13.0,2009-01-14,1008.3,7.0,7.0,SW,29.9,26.2,Yes,76.0,0.9,85.0,1007.2,Yes,24.0,SW,48.0,30.0
Darwin,7.0,3.2,SSE,29.1,15.0,2009-01-15,1007.5,7.0,6.0,WSW,27.8,23.5,Yes,82.0,0.0,59.0,1003.8,Yes,13.0,S,65.0,33.0
Darwin,53.0,8.2,NW,29.5,19.0,2009-01-16,1008.2,5.0,7.0,WSW,28.2,23.6,No,82.0,7.2,72.0,1005.7,Yes,24.0,N,35.0,30.8
Darwin,0.0,6.2,N,28.0,15.0,2009-01-17,1008.9,7.0,7.0,N,29.1,26.3,No,79.0,3.8,85.0,1006.2,No,17.0,N,30.0,31.6
Darwin,0.4,3.0,NNE,31.0,9.0,2009-01-18,1009.0,7.0,7.0,NNE,28.5,25.2,No,79.0,5.9,67.0,1005.8,No,19.0,NNE,31.0,32.6
Darwin,0.0,5.6,NNW,32.1,17.0,2009-01-19,1009.1,7.0,7.0,N,27.8,26.9,Yes,84.0,6.1,56.0,1005.4,No,20.0,NE,35.0,32.8
Darwin,1.6,3.8,NW,32.1,13.0,2009-01-20,1009.5,7.0,7.0,NNW,29.2,26.5,Yes,81.0,8.2,59.0,1006.7,Yes,17.0,N,44.0,33.1
Darwin,14.4,7.4,NW,31.4,9.0,2009-01-21,1010.4,7.0,7.0,WNW,28.7,25.0,Yes,83.0,6.8,61.0,1006.4,Yes,19.0,NE,35.0,32.5
Darwin,8.8,6.6,NW,28.6,11.0,2009-01-22,1009.5,7.0,8.0,W,29.0,25.8,Yes,83.0,1.7,85.0,1006.4,Yes,7.0,E,28.0,32.0
Darwin,81.0,7.8,N,31.5,13.0,2009-01-23,1009.1,8.0,7.0,SSW,25.5,22.9,No,89.0,4.7,58.0,1006.5,Yes,15.0,S,28.0,31.7
Darwin,0.0,4.0,W,30.6,7.0,2009-01-24,1009.9,5.0,7.0,W,29.8,25.4,Yes,77.0,7.6,68.0,1006.9,No,22.0,NNE,33.0,31.9
Darwin,4.4,7.4,NNW,28.9,9.0,2009-01-25,1009.7,7.0,7.0,WSW,29.1,26.5,Yes,81.0,1.1,80.0,1006.6,Yes,17.0,SE,43.0,30.9
Darwin,53.4,4.6,WNW,31.0,9.0,2009-01-26,1009.4,7.0,6.0,SW,25.9,23.9,No,92.0,7.3,68.0,1006.0,Yes,22.0,W,33.0,31.5
Darwin,0.4,4.8,WSW,30.9,13.0,2009-01-27,1008.1,7.0,7.0,SW,27.2,25.8,Yes,89.0,4.6,65.0,1005.2,No,24.0,W,39.0,32.3
Darwin,2.2,5.2,WSW,27.4,22.0,2009-01-28,1006.5,7.0,8.0,WNW,29.5,26.9,Yes,72.0,0.8,85.0,1004.4,Yes,20.0,WNW,56.0,30.8
Darwin,17.0,5.4,W,26.2,13.0,2009-01-29,1005.6,7.0,8.0,W,28.2,24.5,Yes,85.0,2.8,86.0,1003.5,Yes,20.0,W,65.0,31.8
Darwin,41.4,9.4,W,30.5,26.0,2009-01-30,1004.8,8.0,7.0,W,26.1,23.6,Yes,93.0,2.3,70.0,1000.2,Yes,35.0,WNW,69.0,31.4
Darwin,48.8,9.2,WSW,31.1,24.0,2009-01-31,1003.9,8.0,7.0,W,28.4,22.9,Yes,83.0,1.5,66.0,1000.8,Yes,30.0,WSW,63.0,31.6
Darwin,2.4,4.2,WNW,29.8,20.0,2009-02-01,1006.0,8.0,6.0,S,23.3,23.0,Yes,93.0,4.3,72.0,1002.4,Yes,28.0,S,59.0,30.6
Darwin,3.4,6.2,WNW,31.2,28.0,2009-02-02,1004.3,6.0,6.0,W,28.9,23.2,No,74.0,8.0,67.0,1001.1,Yes,35.0,W,54.0,32.2
Darwin,0.4,9.0,WNW,30.9,20.0,2009-02-03,1004.1,6.0,7.0,WNW,28.7,25.8,Yes,79.0,7.3,64.0,1001.3,No,31.0,NNW,50.0,31.7
Darwin,8.6,8.2,WNW,31.2,26.0,2009-02-04,1004.2,7.0,8.0,W,29.2,26.1,No,71.0,7.5,63.0,1001.7,Yes,33.0,W,50.0,31.9
Darwin,0.6,7.0,W,30.0,26.0,2009-02-05,1004.1,7.0,7.0,W,29.4,26.9,Yes,75.0,7.7,70.0,1001.8,No,35.0,W,50.0,32.0
Darwin,2.0,5.6,W,30.0,28.0,2009-02-06,1003.7,7.0,7.0,SW,28.0,24.8,Yes,79.0,1.9,69.0,1001.5,Yes,35.0,W,56.0,31.1
Darwin,95.8,16.8,W,26.8,17.0,2009-02-07,1005.4,8.0,8.0,SW,24.6,23.7,Yes,96.0,1.1,89.0,1003.2,Yes,31.0,W,70.0,29.2
Darwin,9.8,4.0,W,29.2,24.0,2009-02-08,1005.8,7.0,7.0,WSW,28.3,24.5,Yes,81.0,1.8,78.0,1004.2,Yes,35.0,W,61.0,31.2
Darwin,48.8,4.2,W,29.1,13.0,2009-02-09,1006.2,8.0,8.0,SW,25.5,23.1,Yes,98.0,0.4,79.0,1003.3,Yes,24.0,W,48.0,29.4
Darwin,36.8,5.4,NW,30.7,0.0,2009-02-10,1004.8,7.0,7.0,NW,27.1,24.6,Yes,90.0,3.2,68.0,1001.9,Yes,15.0,,35.0,31.6
Darwin,8.4,4.0,NNE,29.2,11.0,2009-02-11,1005.8,8.0,7.0,NW,27.1,25.2,No,92.0,1.1,79.0,1003.5,Yes,17.0,N,35.0,30.8
Darwin,1.0,2.4,N,30.7,7.0,2009-02-12,1007.2,8.0,7.0,N,27.6,26.1,Yes,92.0,0.4,70.0,1004.8,No,15.0,NE,28.0,31.1
Darwin,9.8,3.6,NNW,28.5,7.0,2009-02-13,1008.8,8.0,8.0,NNW,26.3,25.8,Yes,94.0,0.3,79.0,1006.2,Yes,9.0,N,35.0,28.8
Darwin,12.6,2.2,SE,29.2,11.0,2009-02-14,1008.8,4.0,7.0,NNW,27.6,24.6,Yes,87.0,4.2,75.0,1006.6,Yes,6.0,ENE,39.0,30.7
Darwin,18.4,2.4,N,30.9,11.0,2009-02-15,1008.7,6.0,6.0,NNW,27.9,24.4,Yes,83.0,7.2,68.0,1005.7,Yes,17.0,ENE,31.0,31.9
Darwin,24.2,8.2,E,24.6,13.0,2009-02-16,1008.2,8.0,8.0,WNW,24.9,24.5,Yes,96.0,0.0,97.0,1005.8,Yes,7.0,SSW,33.0,26.5
Darwin,90.4,7.8,WNW,30.2,17.0,2009-02-17,1008.3,8.0,6.0,W,25.1,24.1,Yes,95.0,5.4,70.0,1003.9,Yes,22.0,WSW,46.0,31.2
Darwin,53.2,4.6,WNW,30.2,2.0,2009-02-18,1007.6,8.0,5.0,WNW,25.7,22.8,No,89.0,7.9,70.0,1004.1,Yes,24.0,SSW,33.0,31.0
Darwin,0.0,6.4,WNW,32.2,13.0,2009-02-19,1007.5,3.0,2.0,NW,28.6,25.3,No,77.0,8.4,64.0,1005.3,No,24.0,WSW,35.0,32.4
Darwin,0.2,5.0,WNW,31.4,11.0,2009-02-20,1009.1,1.0,1.0,WNW,29.2,25.4,No,75.0,10.8,66.0,1006.0,No,28.0,SW,35.0,32.1
Darwin,0.0,7.0,WNW,32.5,13.0,2009-02-21,1008.3,7.0,7.0,SSE,28.9,26.7,Yes,79.0,5.7,67.0,1003.9,No,28.0,SW,56.0,33.0
Darwin,8.0,6.2,SW,25.9,17.0,2009-02-22,1006.5,7.0,7.0,W,28.9,25.2,Yes,84.0,1.6,87.0,1003.7,Yes,15.0,W,39.0,31.1
Darwin,4.8,2.0,WNW,30.2,7.0,2009-02-23,1006.5,8.0,7.0,SE,27.3,24.4,Yes,84.0,3.2,72.0,1003.3,Yes,11.0,WSW,39.0,31.1
Darwin,3.2,3.4,WNW,30.2,15.0,2009-02-24,1005.4,7.0,7.0,NW,26.3,24.0,Yes,85.0,2.8,73.0,1002.2,Yes,24.0,S,35.0,31.3
Darwin,15.2,4.2,NNE,29.4,15.0,2009-02-25,1004.8,6.0,7.0,N,26.1,24.6,Yes,91.0,2.1,77.0,1002.9,Yes,20.0,ESE,35.0,30.1
Darwin,1.6,2.8,N,30.9,19.0,2009-02-26,1006.9,6.0,7.0,N,28.4,25.2,Yes,83.0,4.0,69.0,1004.5,Yes,19.0,NNE,43.0,31.7
Darwin,35.8,5.0,NNE,28.5,11.0,2009-02-27,1008.2,7.0,7.0,NE,26.5,23.7,No,89.0,1.9,79.0,1005.4,Yes,17.0,ENE,30.0,29.4
Darwin,0.4,1.6,SW,26.0,9.0,2009-02-28,1008.7,7.0,7.0,NE,28.1,25.3,Yes,82.0,3.2,89.0,1006.6,No,20.0,NE,33.0,30.8
Darwin,7.0,4.0,NNE,30.2,9.0,2009-03-01,1009.0,5.0,5.0,WSW,26.4,24.3,No,92.0,9.9,71.0,1005.6,Yes,22.0,SSE,31.0,32.1
Darwin,0.0,5.6,W,28.0,6.0,2009-03-02,1009.0,4.0,5.0,S,28.3,25.8,Yes,85.0,3.9,85.0,1006.1,No,13.0,S,24.0,31.1
Darwin,19.0,3.0,NE,30.4,11.0,2009-03-03,1009.7,7.0,7.0,N,29.1,25.5,No,88.0,3.1,73.0,1006.6,Yes,13.0,SSE,20.0,31.5
Darwin,0.6,2.8,E,31.5,6.0,2009-03-04,1011.1,7.0,5.0,ESE,26.5,25.5,No,89.0,3.3,64.0,1007.2,No,11.0,WSW,30.0,32.9
Darwin,0.0,3.2,N,32.7,6.0,2009-03-05,1010.7,3.0,3.0,WNW,29.5,25.5,Yes,79.0,10.3,66.0,1007.5,No,19.0,E,28.0,33.3
Darwin,2.6,7.6,S,34.3,17.0,2009-03-06,1009.7,7.0,7.0,SSE,29.2,25.0,No,72.0,10.7,45.0,1006.2,Yes,17.0,S,33.0,34.4
Darwin,0.0,6.4,S,33.3,17.0,2009-03-07,1009.0,3.0,6.0,W,28.9,26.7,No,71.0,8.4,37.0,1006.3,No,11.0,SSW,30.0,34.1
Darwin,0.0,6.2,WNW,32.3,15.0,2009-03-08,1007.9,3.0,6.0,WNW,29.4,25.4,No,80.0,10.1,59.0,1005.5,No,26.0,SW,35.0,33.4
Darwin,0.0,7.0,WNW,32.3,15.0,2009-03-09,1009.4,2.0,1.0,NW,29.5,26.6,No,73.0,9.3,60.0,1006.3,No,30.0,SW,35.0,33.5
Darwin,0.0,6.6,WNW,32.9,15.0,2009-03-10,1009.7,2.0,3.0,WNW,29.7,26.0,No,74.0,11.1,61.0,1006.6,No,30.0,SW,39.0,33.3
Darwin,0.0,7.2,WNW,32.3,19.0,2009-03-11,1009.4,1.0,6.0,SE,29.7,26.7,Yes,76.0,9.1,65.0,1006.2,No,31.0,SW,50.0,33.5
Darwin,5.4,5.0,WNW,30.9,13.0,2009-03-12,1010.0,4.0,6.0,SW,29.9,24.0,Yes,80.0,8.0,70.0,1006.3,Yes,20.0,WSW,69.0,34.2
Darwin,1.2,6.4,NW,32.6,7.0,2009-03-13,1009.6,1.0,6.0,E,28.5,23.4,Yes,72.0,7.9,62.0,1006.9,Yes,19.0,SE,59.0,33.5
Darwin,13.4,5.4,ENE,31.1,7.0,2009-03-14,1009.0,7.0,7.0,ESE,25.4,22.8,Yes,89.0,1.7,62.0,1006.8,Yes,22.0,E,50.0,31.8
Darwin,19.8,6.2,NNE,28.9,11.0,2009-03-15,1008.8,7.0,8.0,NE,25.2,23.4,Yes,92.0,6.2,82.0,1005.7,Yes,22.0,ESE,57.0,31.1
Darwin,16.2,2.0,NE,31.0,13.0,2009-03-16,1009.2,7.0,7.0,NNW,25.9,23.5,Yes,84.0,4.8,70.0,1006.4,Yes,9.0,SE,39.0,31.7
Darwin,12.8,3.8,W,32.0,11.0,2009-03-17,1009.4,6.0,5.0,E,26.0,24.2,Yes,88.0,9.6,62.0,1005.8,Yes,13.0,E,100.0,32.6
Darwin,8.6,5.8,SSE,34.6,13.0,2009-03-18,1010.0,7.0,5.0,S,27.8,22.4,No,78.0,10.7,25.0,1005.8,Yes,20.0,SSW,31.0,34.9
Darwin,0.0,6.0,SSW,33.8,22.0,2009-03-19,1009.7,5.0,6.0,S,27.3,22.2,No,75.0,10.7,28.0,1006.1,No,17.0,S,30.0,34.5
Darwin,0.0,8.4,WSW,34.6,17.0,2009-03-20,1009.6,6.0,3.0,W,29.7,24.6,No,63.0,11.1,29.0,1006.3,No,24.0,SSW,37.0,34.7
Darwin,0.0,6.2,WNW,32.9,13.0,2009-03-21,1010.3,2.0,1.0,WNW,28.8,25.1,No,76.0,10.3,59.0,1006.5,No,31.0,SSW,39.0,34.2
Darwin,0.0,8.0,WNW,33.3,11.0,2009-03-22,1010.0,1.0,1.0,NW,29.3,25.3,No,77.0,10.7,58.0,1007.0,No,28.0,SW,39.0,33.8
Darwin,0.0,7.6,W,31.9,17.0,2009-03-23,1011.0,7.0,7.0,W,29.5,27.2,No,75.0,7.0,63.0,1008.3,No,24.0,W,33.0,32.9
Darwin,0.6,4.2,NW,31.9,13.0,2009-03-24,1011.0,7.0,6.0,E,29.1,25.8,No,81.0,8.2,69.0,1007.8,No,24.0,SSW,56.0,34.0
Darwin,1.0,5.6,NW,31.4,11.0,2009-03-25,1012.3,7.0,3.0,N,28.9,23.4,Yes,74.0,10.3,61.0,1008.5,No,19.0,ENE,31.0,33.7
Darwin,7.4,7.0,E,31.7,9.0,2009-03-26,1012.6,7.0,7.0,ESE,27.1,22.2,No,80.0,4.1,50.0,1009.6,Yes,15.0,ESE,48.0,32.4
Darwin,0.0,4.2,ENE,31.5,15.0,2009-03-27,1011.8,7.0,7.0,E,27.3,24.5,No,76.0,5.2,49.0,1009.1,No,19.0,ESE,39.0,32.5
Darwin,0.0,6.8,E,32.4,24.0,2009-03-28,1011.3,2.0,4.0,E,28.5,25.1,No,73.0,10.7,39.0,1007.5,No,28.0,ENE,50.0,33.3
Darwin,0.0,6.6,ENE,32.3,24.0,2009-03-29,1010.1,4.0,6.0,E,27.4,24.8,No,71.0,7.5,43.0,1007.5,No,30.0,E,37.0,32.6
Darwin,0.0,8.4,ENE,32.3,28.0,2009-03-30,1010.1,6.0,2.0,NE,27.9,25.1,No,71.0,8.1,41.0,1008.1,No,30.0,E,48.0,32.8
Darwin,0.0,7.2,ENE,33.2,15.0,2009-03-31,1011.0,7.0,3.0,E,28.5,25.9,No,75.0,4.4,45.0,1007.4,No,19.0,E,41.0,34.0
Darwin,0.0,7.4,NE,33.5,9.0,2009-04-01,1010.8,3.0,2.0,ENE,28.1,24.3,No,78.0,10.8,35.0,1007.4,No,17.0,ESE,39.0,34.5
Darwin,0.0,6.2,N,31.8,9.0,2009-04-02,1011.9,1.0,3.0,N,29.1,24.0,No,68.0,10.8,58.0,1008.5,No,17.0,ENE,30.0,32.8
Darwin,0.0,6.4,NW,32.2,7.0,2009-04-03,1012.4,1.0,1.0,NNW,29.1,24.4,No,66.0,10.9,56.0,1009.0,No,17.0,ENE,30.0,32.6
Darwin,0.0,5.8,WNW,31.9,9.0,2009-04-04,1012.8,1.0,2.0,NW,29.5,24.1,No,68.0,10.5,57.0,1008.6,No,22.0,SE,30.0,33.2
Darwin,0.0,6.2,NW,28.8,11.0,2009-04-05,1010.8,1.0,3.0,SSE,29.9,25.4,Yes,69.0,9.5,68.0,1007.6,No,17.0,WSW,35.0,33.5
Darwin,3.8,6.0,W,27.6,9.0,2009-04-06,1009.9,6.0,6.0,ENE,29.7,25.2,Yes,79.0,7.1,79.0,1006.6,Yes,11.0,NE,63.0,32.7
Darwin,17.8,7.0,NNW,30.3,9.0,2009-04-07,1011.1,7.0,6.0,E,28.1,22.9,Yes,76.0,6.2,67.0,1008.0,Yes,15.0,E,93.0,33.4
Darwin,22.6,7.0,NW,30.9,7.0,2009-04-08,1011.2,7.0,7.0,ESE,28.5,22.1,Yes,75.0,10.6,68.0,1008.0,Yes,17.0,N,33.0,33.1
Darwin,7.2,6.0,E,31.2,11.0,2009-04-09,1010.6,7.0,6.0,ENE,24.6,23.1,No,94.0,3.2,59.0,1007.8,Yes,11.0,ENE,41.0,32.0
Darwin,0.2,3.4,NE,32.6,17.0,2009-04-10,1009.9,1.0,7.0,E,28.0,24.4,No,74.0,10.5,51.0,1007.2,No,17.0,ENE,31.0,33.8
Darwin,0.0,5.0,NE,32.4,22.0,2009-04-11,1011.0,1.0,3.0,E,28.7,25.5,No,68.0,10.4,56.0,1007.6,No,13.0,ENE,37.0,33.9
Darwin,0.0,5.6,E,33.7,11.0,2009-04-12,1010.5,2.0,4.0,E,30.0,25.8,No,76.0,10.8,48.0,1006.9,No,19.0,E,31.0,34.5
Darwin,0.0,6.0,SE,33.4,24.0,2009-04-13,1008.9,1.0,6.0,ESE,28.8,26.0,No,72.0,10.8,49.0,1005.5,No,9.0,E,33.0,34.3
Darwin,0.0,6.0,WNW,34.4,17.0,2009-04-14,1009.1,2.0,5.0,S,30.0,26.1,Yes,68.0,10.7,46.0,1005.8,No,19.0,ENE,26.0,34.9
Darwin,6.2,6.2,NNW,32.8,6.0,2009-04-15,1009.6,7.0,7.0,S,30.2,26.5,Yes,80.0,9.5,64.0,1005.7,Yes,20.0,N,52.0,33.5
Darwin,2.8,4.8,NE,26.8,15.0,2009-04-16,1009.8,8.0,8.0,SW,26.5,25.3,Yes,90.0,3.1,90.0,1006.3,Yes,6.0,WSW,31.0,32.4
Darwin,2.6,2.4,NNW,31.6,13.0,2009-04-17,1009.1,7.0,7.0,NNW,27.8,26.1,No,91.0,4.3,72.0,1006.2,Yes,13.0,E,33.0,32.8
Darwin,0.0,3.4,NE,34.7,11.0,2009-04-18,1010.1,7.0,7.0,E,29.0,26.7,No,80.0,7.0,44.0,1007.1,No,15.0,E,44.0,35.0
Darwin,0.4,6.2,E,31.9,15.0,2009-04-19,1010.0,7.0,7.0,ENE,27.5,25.9,No,85.0,2.7,50.0,1006.8,No,17.0,ESE,39.0,33.3
Darwin,0.0,4.4,NW,33.9,15.0,2009-04-20,1009.4,6.0,7.0,NW,27.7,24.6,No,74.0,9.2,41.0,1005.4,No,15.0,E,30.0,34.4
Darwin,0.0,6.2,E,33.3,17.0,2009-04-21,1010.0,5.0,6.0,E,29.0,25.1,No,69.0,10.7,36.0,1006.6,No,26.0,ENE,41.0,34.1
