Humidity3pm,WindGustDir,MaxTempF,Pressure9am,Date,WindDir3pm,Cloud3pm,Temp3pmF,WindSpeed9am,RainTomorrow,Rainfall,Pressure3pm,WindGustSpeed,Location,Sunshine,MinTempF,Evaporation,Cloud9am,Temp9amF,WindDir9am,Humidity9am,WindSpeed3pm,RainToday
72.0,S,61.7,1026.0,2009-05-21,SSE,1.0,57.74,7.0,No,0.0,1024.2,22.0,MelbourneAirport,5.6,43.34,1.6,8.0,48.92,WSW,100.0,13.0,No
49.0,N,66.2,1025.4,2009-05-22,SE,0.0,65.66,0.0,No,0.2,1021.4,26.0,MelbourneAirport,9.3,39.56,1.6,1.0,46.58,,90.0,15.0,No
33.0,N,73.4,1021.2,2009-05-23,NNE,7.0,71.24000000000001,,No,0.0,1018.2,54.0,MelbourneAirport,5.0,43.34,2.0,7.0,54.86,,69.0,24.0,No
43.0,N,67.64,1022.5,2009-05-24,N,7.0,67.28,31.0,No,0.0,1020.3,52.0,MelbourneAirport,0.0,54.14,5.8,8.0,62.959999999999994,N,45.0,30.0,No
71.0,NNE,70.7,1018.9,2009-05-25,N,7.0,62.059999999999995,52.0,Yes,0.0,1015.9,76.0,MelbourneAirport,1.9,57.56,5.4,7.0,63.14,N,49.0,37.0,No
49.0,SW,62.059999999999995,1021.9,2009-05-26,SSW,4.0,61.519999999999996,11.0,No,5.8,1020.2,31.0,MelbourneAirport,7.4,49.82,3.0,4.0,53.06,NNW,81.0,17.0,Yes
67.0,SSW,59.0,1023.0,2009-05-27,SSW,7.0,56.48,9.0,No,0.0,1021.6,33.0,MelbourneAirport,4.6,41.9,2.0,2.0,50.0,WNW,80.0,20.0,No
83.0,S,58.459999999999994,1025.3,2009-05-28,S,7.0,50.36,6.0,No,0.0,1025.2,41.0,MelbourneAirport,1.9,47.120000000000005,0.8,7.0,48.92,WSW,88.0,26.0,No
47.0,SSE,59.540000000000006,1028.8,2009-05-29,SE,3.0,57.74,9.0,No,0.8,1027.1,37.0,MelbourneAirport,8.4,38.660000000000004,1.4,1.0,45.14,WSW,97.0,24.0,No
69.0,SE,58.82,1032.6,2009-05-30,SE,6.0,56.84,13.0,No,0.0,1030.9,39.0,MelbourneAirport,3.8,39.92,1.8,7.0,49.28,SE,95.0,24.0,No
50.0,NW,59.36,1034.7,2009-05-31,SE,7.0,59.36,9.0,No,0.2,1031.4,19.0,MelbourneAirport,7.7,39.02,1.4,7.0,45.32,N,91.0,13.0,No
75.0,N,58.459999999999994,1031.3,2009-06-01,NE,7.0,56.66,2.0,Yes,0.0,1029.6,30.0,MelbourneAirport,0.0,43.16,2.2,7.0,50.36,NNW,83.0,11.0,No
81.0,NNW,56.120000000000005,1029.6,2009-06-02,SW,8.0,55.76,2.0,Yes,1.2,1027.0,15.0,MelbourneAirport,0.0,47.3,0.2,8.0,50.54,SW,92.0,7.0,Yes
74.0,N,59.9,1023.1,2009-06-03,NNE,7.0,59.36,0.0,No,1.4,1019.2,31.0,MelbourneAirport,0.0,50.54,0.6,7.0,52.16,,97.0,15.0,Yes
60.0,N,60.26,1019.0,2009-06-04,NNW,7.0,59.9,28.0,No,0.0,1016.7,41.0,MelbourneAirport,0.7,51.44,0.4,7.0,55.4,N,79.0,15.0,No
46.0,N,61.519999999999996,1018.1,2009-06-05,ESE,6.0,60.26,17.0,No,0.0,1015.4,26.0,MelbourneAirport,7.5,41.72,1.6,7.0,46.58,N,82.0,6.0,No
78.0,N,54.32,1013.5,2009-06-06,N,7.0,51.98,28.0,No,0.0,1009.4,39.0,MelbourneAirport,1.6,40.46,1.0,7.0,44.96,N,93.0,17.0,No
66.0,W,56.66,1005.9,2009-06-07,SW,7.0,53.96,15.0,No,0.0,1004.2,41.0,MelbourneAirport,1.1,44.6,0.4,7.0,49.28,N,87.0,2.0,No
53.0,W,59.0,1006.7,2009-06-08,NW,7.0,56.120000000000005,26.0,Yes,0.8,1005.3,57.0,MelbourneAirport,2.7,44.78,2.0,7.0,51.44,NNW,73.0,22.0,No
59.0,W,53.96,1007.0,2009-06-09,WSW,7.0,50.9,22.0,Yes,1.2,1007.0,70.0,MelbourneAirport,2.7,41.18,2.4,7.0,45.68,N,80.0,37.0,Yes
88.0,SW,50.72,1019.5,2009-06-10,SSE,7.0,45.86,26.0,Yes,3.4,1021.4,56.0,MelbourneAirport,3.2,39.92,2.8,7.0,42.620000000000005,WSW,86.0,28.0,Yes
60.0,W,52.52,1025.6,2009-06-11,WSW,7.0,51.98,20.0,No,2.8,1023.3,31.0,MelbourneAirport,0.1,38.3,2.0,7.0,44.96,W,74.0,13.0,Yes
68.0,N,50.54,1022.3,2009-06-12,NNE,7.0,48.2,31.0,No,0.0,1019.1,61.0,MelbourneAirport,4.7,34.52,0.4,6.0,42.620000000000005,N,75.0,30.0,No
57.0,N,53.96,1013.7,2009-06-13,N,7.0,53.06,30.0,No,0.0,1009.2,80.0,MelbourneAirport,1.8,42.44,2.8,7.0,44.6,N,76.0,43.0,No
53.0,N,60.08,1009.7,2009-06-14,NNE,7.0,58.82,28.0,No,0.0,1008.6,52.0,MelbourneAirport,1.4,44.6,2.0,7.0,49.64,N,67.0,13.0,No
66.0,S,57.379999999999995,1014.5,2009-06-15,S,1.0,56.48,6.0,No,0.0,1014.9,26.0,MelbourneAirport,8.5,36.86,1.8,4.0,40.46,ESE,93.0,17.0,No
65.0,S,56.120000000000005,1024.0,2009-06-16,SSW,3.0,54.68,7.0,No,0.0,1023.8,19.0,MelbourneAirport,4.7,40.46,0.8,8.0,45.14,SW,100.0,7.0,No
78.0,SW,52.34,1029.6,2009-06-17,SSW,2.0,50.54,4.0,No,0.0,1028.3,20.0,MelbourneAirport,4.6,41.18,0.6,8.0,44.78,WSW,100.0,11.0,No
42.0,N,61.34,1030.8,2009-06-18,N,1.0,60.980000000000004,2.0,No,0.0,1028.4,31.0,MelbourneAirport,8.6,34.88,0.8,6.0,41.18,WNW,86.0,20.0,No
49.0,NNE,61.34,1029.6,2009-06-19,N,5.0,60.440000000000005,17.0,No,0.0,1026.1,44.0,MelbourneAirport,7.7,39.74,2.0,7.0,46.04,N,77.0,24.0,No
76.0,NNE,55.04,1022.3,2009-06-20,N,7.0,53.78,17.0,No,0.0,1017.2,59.0,MelbourneAirport,0.3,43.16,3.2,7.0,51.44,N,58.0,43.0,No
85.0,N,58.64,1019.8,2009-06-21,NNE,7.0,55.58,19.0,Yes,0.0,1018.4,41.0,MelbourneAirport,0.0,51.26,1.2,7.0,54.5,N,79.0,15.0,No
56.0,N,62.24,1019.3,2009-06-22,NNE,1.0,61.7,28.0,No,1.2,1017.2,48.0,MelbourneAirport,8.9,44.06,1.4,3.0,51.98,N,81.0,26.0,Yes
60.0,N,62.059999999999995,1017.4,2009-06-23,NNE,7.0,60.08,26.0,Yes,0.0,1013.4,56.0,MelbourneAirport,1.5,46.94,1.8,7.0,53.42,NE,81.0,22.0,No
50.0,N,60.980000000000004,1014.0,2009-06-24,N,2.0,59.9,20.0,No,2.6,1012.5,37.0,MelbourneAirport,7.8,45.5,0.6,6.0,50.54,N,77.0,11.0,Yes
79.0,W,57.74,1013.9,2009-06-25,NNW,7.0,51.44,15.0,Yes,0.0,1010.5,39.0,MelbourneAirport,3.8,39.56,2.6,7.0,45.86,N,86.0,6.0,No
63.0,N,57.74,1009.4,2009-06-26,N,3.0,56.66,31.0,No,3.4,1007.3,48.0,MelbourneAirport,7.8,45.14,1.4,3.0,48.74,N,87.0,26.0,Yes
64.0,N,55.94,1008.6,2009-06-27,WSW,7.0,55.76,0.0,No,0.0,1006.4,20.0,MelbourneAirport,1.1,39.92,1.6,7.0,45.68,,90.0,2.0,No
64.0,N,60.26,1006.7,2009-06-28,N,7.0,56.84,15.0,No,0.0,1004.2,61.0,MelbourneAirport,6.5,37.58,1.8,7.0,44.96,N,78.0,22.0,No
71.0,N,62.78,1006.7,2009-06-29,N,1.0,59.18,31.0,Yes,0.2,1005.4,59.0,MelbourneAirport,7.0,44.78,1.6,7.0,53.24,N,83.0,33.0,No
63.0,N,64.58,999.1,2009-06-30,N,7.0,61.519999999999996,50.0,Yes,1.2,990.2,91.0,MelbourneAirport,4.8,53.24,4.0,6.0,55.76,NNE,78.0,52.0,Yes
56.0,WNW,58.28,999.0,2009-07-01,NW,3.0,56.84,35.0,No,3.2,998.5,65.0,MelbourneAirport,6.9,50.18,4.2,6.0,52.16,NNW,69.0,39.0,Yes
61.0,W,53.42,1005.6,2009-07-02,NW,7.0,53.24,20.0,Yes,0.6,1002.9,52.0,MelbourneAirport,0.2,45.32,2.6,7.0,49.46,NNW,71.0,19.0,No
80.0,WSW,53.24,1009.9,2009-07-03,SSW,7.0,50.0,30.0,No,1.4,1012.3,56.0,MelbourneAirport,3.2,44.78,1.0,7.0,46.58,WSW,81.0,24.0,Yes
71.0,SW,58.28,1016.7,2009-07-04,WSW,7.0,55.22,20.0,No,1.0,1015.8,57.0,MelbourneAirport,2.4,45.14,0.8,7.0,49.82,WSW,88.0,35.0,No
83.0,SW,52.34,1022.1,2009-07-05,SSW,7.0,48.92,17.0,No,0.4,1021.4,41.0,MelbourneAirport,3.2,44.78,1.8,7.0,46.22,SW,80.0,19.0,No
73.0,WSW,54.32,1022.4,2009-07-06,SSW,7.0,53.06,24.0,No,0.2,1021.8,46.0,MelbourneAirport,4.9,40.1,2.0,2.0,46.94,W,76.0,20.0,No
53.0,N,54.68,1026.9,2009-07-07,WSW,1.0,52.879999999999995,6.0,No,0.2,1024.7,33.0,MelbourneAirport,9.1,35.24,0.4,1.0,43.16,NNW,82.0,9.0,No
45.0,NNE,57.379999999999995,1028.9,2009-07-08,N,4.0,56.84,11.0,No,0.0,1027.4,43.0,MelbourneAirport,8.8,33.62,1.6,6.0,44.06,N,68.0,22.0,No
50.0,N,58.82,1030.0,2009-07-09,N,4.0,57.74,13.0,No,0.0,1027.4,50.0,MelbourneAirport,8.3,35.06,2.2,6.0,47.3,NNE,69.0,19.0,No
63.0,NNE,55.04,1025.8,2009-07-10,NNE,8.0,53.78,20.0,No,0.0,1020.5,63.0,MelbourneAirport,0.7,38.660000000000004,2.4,7.0,49.46,N,71.0,31.0,No
66.0,,55.4,1012.6,2009-07-11,N,7.0,54.14,50.0,Yes,0.4,1008.3,,MelbourneAirport,1.1,49.28,3.8,7.0,51.44,N,72.0,57.0,No
56.0,NW,59.0,1005.1,2009-07-12,NW,6.0,57.379999999999995,28.0,No,2.0,1003.0,59.0,MelbourneAirport,2.6,48.2,0.8,6.0,53.42,NNW,69.0,30.0,Yes
60.0,W,56.66,1003.9,2009-07-13,NNW,7.0,56.3,22.0,Yes,0.4,1002.1,50.0,MelbourneAirport,3.8,41.9,3.6,6.0,49.64,N,80.0,24.0,No
59.0,N,54.5,1004.3,2009-07-14,N,7.0,53.06,24.0,No,1.4,1003.9,37.0,MelbourneAirport,2.0,42.08,1.2,7.0,45.5,N,83.0,15.0,Yes
51.0,N,54.68,1010.3,2009-07-15,S,7.0,53.78,15.0,No,0.0,1010.6,30.0,MelbourneAirport,2.6,43.519999999999996,2.4,7.0,49.46,N,76.0,7.0,No
57.0,S,55.76,1017.3,2009-07-16,S,5.0,53.78,9.0,No,0.0,1017.3,28.0,MelbourneAirport,6.6,36.86,0.6,7.0,44.78,WSW,84.0,19.0,No
55.0,N,56.66,1022.8,2009-07-17,NE,7.0,55.22,9.0,No,0.0,1020.6,30.0,MelbourneAirport,7.2,35.06,1.0,6.0,42.8,N,86.0,2.0,No
58.0,N,54.14,1019.2,2009-07-18,N,7.0,52.16,28.0,No,0.0,1014.6,63.0,MelbourneAirport,5.4,38.48,1.4,2.0,42.980000000000004,N,85.0,41.0,No
63.0,N,58.459999999999994,1016.8,2009-07-19,N,7.0,55.76,31.0,No,0.0,1015.2,63.0,MelbourneAirport,9.1,42.8,3.0,4.0,49.46,N,77.0,39.0,No
33.0,N,64.4,1016.2,2009-07-20,N,4.0,64.04,48.0,No,0.0,1012.0,74.0,MelbourneAirport,8.6,48.92,5.8,2.0,51.44,N,58.0,46.0,No
35.0,N,63.14,1012.5,2009-07-21,N,2.0,62.959999999999994,50.0,No,0.0,1006.7,78.0,MelbourneAirport,6.1,49.28,8.0,2.0,51.98,N,50.0,54.0,No
42.0,NNW,60.62,1004.0,2009-07-22,WNW,7.0,58.28,33.0,Yes,0.0,1002.3,57.0,MelbourneAirport,2.8,46.76,4.0,2.0,54.14,NW,61.0,35.0,No
69.0,S,54.32,1018.3,2009-07-23,SW,6.0,51.44,20.0,No,6.8,1021.2,41.0,MelbourneAirport,6.0,41.54,3.4,7.0,43.519999999999996,WSW,86.0,13.0,Yes
49.0,N,54.32,1025.3,2009-07-24,NNW,7.0,53.24,22.0,No,0.6,1022.7,59.0,MelbourneAirport,6.1,36.86,1.8,1.0,43.16,NNW,73.0,22.0,No
53.0,N,54.32,1022.3,2009-07-25,N,6.0,53.06,43.0,No,0.0,1020.2,65.0,MelbourneAirport,5.6,42.980000000000004,3.4,7.0,47.48,N,63.0,28.0,No
36.0,N,59.18,1015.0,2009-07-26,NNW,7.0,57.56,33.0,No,0.0,1012.4,56.0,MelbourneAirport,7.2,42.260000000000005,4.0,6.0,46.94,N,67.0,19.0,No
89.0,W,59.36,1016.2,2009-07-27,W,7.0,51.44,30.0,Yes,0.0,1016.7,56.0,MelbourneAirport,5.1,40.1,2.8,3.0,46.58,N,75.0,28.0,No
61.0,NNW,57.379999999999995,1021.8,2009-07-28,NNW,7.0,54.86,20.0,No,1.8,1020.8,44.0,MelbourneAirport,7.2,42.08,2.8,1.0,47.66,N,74.0,28.0,Yes
51.0,W,61.88,1024.4,2009-07-29,W,7.0,58.28,13.0,No,0.0,1023.7,37.0,MelbourneAirport,4.4,46.94,1.2,7.0,51.620000000000005,N,74.0,20.0,No
59.0,W,59.72,1023.2,2009-07-30,NNW,7.0,57.379999999999995,20.0,Yes,0.0,1019.5,37.0,MelbourneAirport,3.9,44.6,2.2,6.0,50.9,N,75.0,20.0,No
49.0,W,57.74,1021.2,2009-07-31,WSW,6.0,56.48,17.0,No,4.8,1020.7,41.0,MelbourneAirport,6.5,42.980000000000004,3.4,2.0,50.36,NW,73.0,24.0,Yes
55.0,W,60.8,1024.4,2009-08-01,W,7.0,58.1,17.0,No,0.2,1023.3,44.0,MelbourneAirport,3.8,45.68,1.6,6.0,50.18,N,75.0,24.0,No
52.0,NNW,60.8,1024.7,2009-08-02,N,7.0,57.02,28.0,Yes,0.6,1020.6,63.0,MelbourneAirport,3.4,47.84,2.4,7.0,53.78,NNW,71.0,30.0,No
38.0,W,56.48,1022.6,2009-08-03,NW,7.0,55.58,20.0,No,2.0,1022.2,93.0,MelbourneAirport,7.1,44.6,3.6,1.0,48.02,W,68.0,13.0,Yes
52.0,N,59.9,1017.8,2009-08-04,NW,7.0,57.92,35.0,No,0.0,1015.9,50.0,MelbourneAirport,2.5,44.78,3.8,7.0,47.120000000000005,N,67.0,24.0,No
51.0,N,60.980000000000004,1019.9,2009-08-05,NNW,7.0,58.82,28.0,No,0.4,1017.2,50.0,MelbourneAirport,7.2,42.980000000000004,1.4,7.0,48.02,N,80.0,19.0,No
44.0,N,63.86,1013.7,2009-08-06,N,7.0,62.6,50.0,Yes,0.0,1009.8,80.0,MelbourneAirport,1.1,47.84,4.4,7.0,52.52,N,67.0,44.0,No
45.0,SW,54.86,1012.7,2009-08-07,SW,3.0,54.14,35.0,No,1.2,1018.6,87.0,MelbourneAirport,7.9,48.02,4.6,2.0,49.64,WSW,73.0,31.0,Yes
27.0,N,59.540000000000006,1025.1,2009-08-08,NW,7.0,59.0,24.0,No,0.8,1021.1,41.0,MelbourneAirport,9.7,36.86,3.8,1.0,44.6,N,66.0,22.0,No
47.0,N,54.32,1018.7,2009-08-09,N,7.0,52.7,37.0,No,0.0,1016.3,61.0,MelbourneAirport,3.8,42.8,4.8,7.0,45.68,N,61.0,35.0,No
59.0,N,53.96,1017.8,2009-08-10,E,7.0,53.42,13.0,Yes,0.2,1012.5,35.0,MelbourneAirport,0.0,44.96,3.2,8.0,45.86,N,82.0,17.0,No
89.0,N,57.02,1009.8,2009-08-11,NE,7.0,47.84,7.0,Yes,2.0,1008.7,48.0,MelbourneAirport,2.7,44.6,1.2,8.0,46.22,W,96.0,7.0,Yes
77.0,SSE,57.379999999999995,1012.1,2009-08-12,S,7.0,56.3,11.0,No,4.0,1010.5,26.0,MelbourneAirport,0.8,38.3,0.6,8.0,46.94,NW,96.0,17.0,Yes
67.0,WSW,62.959999999999994,1014.8,2009-08-13,SW,7.0,58.82,17.0,Yes,0.0,1013.8,37.0,MelbourneAirport,7.6,44.96,0.6,1.0,51.44,N,77.0,11.0,No
66.0,N,62.78,1020.4,2009-08-14,NE,4.0,60.08,13.0,No,3.4,1017.2,61.0,MelbourneAirport,9.7,44.06,1.8,2.0,51.44,N,75.0,20.0,Yes
51.0,N,63.5,1014.3,2009-08-15,N,1.0,62.42,61.0,No,0.0,1009.2,89.0,MelbourneAirport,6.5,47.84,4.0,7.0,50.72,N,75.0,59.0,No
51.0,N,61.7,1001.1,2009-08-16,NW,4.0,60.980000000000004,50.0,Yes,0.0,1002.1,98.0,MelbourneAirport,5.6,50.72,7.4,7.0,57.74,N,59.0,28.0,No
30.0,NW,59.540000000000006,1015.7,2009-08-17,W,6.0,59.0,28.0,No,5.0,1018.7,61.0,MelbourneAirport,8.4,45.32,4.0,2.0,51.26,WNW,62.0,26.0,Yes
51.0,N,60.980000000000004,1027.8,2009-08-18,NNE,4.0,59.540000000000006,19.0,No,0.0,1025.2,41.0,MelbourneAirport,7.9,42.44,3.8,3.0,50.9,NNW,63.0,22.0,No
35.0,N,64.58,1024.8,2009-08-19,N,5.0,61.519999999999996,31.0,Yes,0.0,1019.6,69.0,MelbourneAirport,7.8,47.3,2.6,0.0,52.34,N,59.0,37.0,No
45.0,N,63.32,1018.2,2009-08-20,N,4.0,62.24,22.0,No,3.0,1010.4,70.0,MelbourneAirport,6.3,49.64,6.0,7.0,50.18,NNE,79.0,43.0,Yes
41.0,W,64.04,994.9,2009-08-21,WSW,4.0,54.86,39.0,No,0.6,999.6,93.0,MelbourneAirport,7.3,49.82,3.4,3.0,58.82,N,61.0,43.0,No
39.0,N,58.459999999999994,1008.8,2009-08-22,N,1.0,57.74,24.0,No,1.0,1006.1,63.0,MelbourneAirport,10.0,37.76,4.4,0.0,46.4,N,64.0,37.0,No
45.0,N,64.75999999999999,1007.2,2009-08-23,N,3.0,63.68,35.0,No,0.0,1002.2,69.0,MelbourneAirport,10.6,46.4,4.0,1.0,52.879999999999995,N,71.0,46.0,No
32.0,NW,62.42,999.8,2009-08-24,NW,7.0,60.26,43.0,Yes,0.0,996.3,72.0,MelbourneAirport,8.8,52.879999999999995,5.6,3.0,58.459999999999994,WNW,41.0,41.0,No
46.0,WNW,56.66,1005.0,2009-08-25,NNW,1.0,56.48,24.0,Yes,5.6,999.2,104.0,MelbourneAirport,7.6,40.64,6.8,1.0,48.56,NW,56.0,43.0,Yes
47.0,W,59.18,1009.6,2009-08-26,NNW,7.0,56.66,39.0,No,4.4,1008.8,59.0,MelbourneAirport,5.8,42.08,6.4,2.0,45.86,N,71.0,30.0,Yes
42.0,NW,63.68,1012.0,2009-08-27,NNW,6.0,61.88,31.0,No,0.0,1009.6,61.0,MelbourneAirport,7.8,45.86,4.6,1.0,52.16,NNW,63.0,33.0,No
45.0,N,66.2,1013.1,2009-08-28,NNE,5.0,65.84,31.0,No,0.0,1009.8,56.0,MelbourneAirport,8.6,48.2,4.8,5.0,52.16,N,73.0,26.0,No
61.0,N,59.72,998.1,2009-08-29,W,7.0,58.1,43.0,No,0.0,997.5,72.0,MelbourneAirport,0.5,50.9,6.0,7.0,54.68,N,79.0,19.0,No
40.0,W,59.18,1012.3,2009-08-30,WNW,4.0,58.459999999999994,28.0,No,1.0,1012.3,59.0,MelbourneAirport,6.6,41.0,1.6,1.0,48.2,W,58.0,37.0,No
66.0,WNW,62.42,1014.8,2009-08-31,W,7.0,57.379999999999995,30.0,No,0.2,1014.2,56.0,MelbourneAirport,3.6,45.5,2.8,7.0,55.04,WNW,56.0,30.0,No
34.0,WNW,59.540000000000006,1022.0,2009-09-01,N,7.0,58.64,15.0,No,0.6,1020.8,39.0,MelbourneAirport,8.3,39.92,2.2,3.0,52.34,NNW,52.0,19.0,No
38.0,N,64.4,1021.2,2009-09-02,N,1.0,63.68,41.0,No,0.2,1017.6,69.0,MelbourneAirport,10.8,44.06,5.8,1.0,52.879999999999995,N,51.0,33.0,No
45.0,N,71.78,1011.1,2009-09-03,NNW,7.0,64.04,43.0,No,0.0,1008.7,72.0,MelbourneAirport,8.8,48.2,7.2,1.0,59.9,N,41.0,50.0,No
58.0,WSW,60.980000000000004,1011.3,2009-09-04,NW,7.0,54.5,26.0,Yes,0.4,1010.2,72.0,MelbourneAirport,6.5,44.239999999999995,5.4,1.0,54.68,NNW,60.0,24.0,No
36.0,WNW,61.519999999999996,1016.6,2009-09-05,NW,5.0,59.0,28.0,No,2.0,1015.1,46.0,MelbourneAirport,9.1,40.28,3.6,1.0,50.36,N,72.0,22.0,Yes
42.0,N,61.16,1014.2,2009-09-06,N,7.0,59.36,31.0,No,0.0,1007.7,67.0,MelbourneAirport,1.2,40.28,4.2,7.0,50.72,NNE,58.0,43.0,No
76.0,NNE,60.980000000000004,1004.1,2009-09-07,SSW,7.0,56.120000000000005,19.0,Yes,0.6,1003.8,39.0,MelbourneAirport,3.0,43.519999999999996,2.8,6.0,54.32,N,67.0,13.0,No
72.0,SSW,59.540000000000006,1012.4,2009-09-08,SSW,7.0,54.14,28.0,Yes,2.0,1012.6,57.0,MelbourneAirport,4.8,45.5,1.0,7.0,51.98,SW,85.0,35.0,Yes
63.0,SW,55.58,1015.0,2009-09-09,SW,7.0,53.24,28.0,No,1.6,1014.1,48.0,MelbourneAirport,0.8,46.04,2.6,7.0,49.28,WSW,78.0,28.0,Yes
50.0,,58.28,1018.4,2009-09-10,WSW,7.0,56.120000000000005,19.0,No,0.0,1017.7,,MelbourneAirport,2.8,47.3,3.2,7.0,50.18,W,61.0,11.0,No
28.0,N,70.34,1016.3,2009-09-11,N,7.0,68.0,57.0,No,0.0,1009.3,100.0,MelbourneAirport,9.1,40.82,5.2,2.0,53.42,N,57.0,76.0,No
12.0,N,86.36,1013.0,2009-09-12,N,6.0,82.94,43.0,No,0.0,1006.7,83.0,MelbourneAirport,6.0,53.24,9.8,7.0,61.16,N,29.0,46.0,No
42.0,WSW,67.82,1013.2,2009-09-13,NNW,7.0,65.48,2.0,No,0.0,1011.5,67.0,MelbourneAirport,2.2,57.74,12.8,7.0,58.1,WSW,80.0,30.0,No
35.0,SW,60.980000000000004,1023.3,2009-09-14,SE,7.0,58.1,17.0,No,0.0,1021.3,28.0,MelbourneAirport,6.4,39.74,5.0,1.0,52.34,WSW,52.0,17.0,No
26.0,NW,66.92,1021.1,2009-09-15,N,3.0,65.84,19.0,No,0.0,1018.2,33.0,MelbourneAirport,10.8,37.58,3.4,1.0,54.68,N,44.0,20.0,No
24.0,N,73.04,1020.4,2009-09-16,N,4.0,71.6,33.0,No,0.0,1014.4,48.0,MelbourneAirport,8.5,46.94,5.8,2.0,60.440000000000005,N,36.0,31.0,No
94.0,SSW,63.86,1009.3,2009-09-17,NNW,8.0,53.24,31.0,Yes,0.0,1008.8,54.0,MelbourneAirport,0.0,59.36,8.4,8.0,62.78,N,37.0,26.0,No
42.0,WSW,64.04,1023.4,2009-09-18,ESE,0.0,63.86,9.0,No,13.2,1019.3,31.0,MelbourneAirport,10.2,44.239999999999995,4.0,4.0,53.6,SSW,61.0,6.0,Yes
47.0,N,68.36,1014.0,2009-09-19,NNW,7.0,66.2,48.0,Yes,0.0,1012.1,69.0,MelbourneAirport,6.8,46.58,4.0,7.0,59.18,N,43.0,39.0,No
36.0,WSW,63.14,1015.6,2009-09-20,W,3.0,60.08,13.0,No,1.6,1014.0,41.0,MelbourneAirport,6.3,44.6,4.0,7.0,51.08,W,68.0,28.0,Yes
38.0,NNE,67.1,1014.7,2009-09-21,NNE,7.0,63.86,4.0,Yes,0.0,1006.8,39.0,MelbourneAirport,7.6,43.879999999999995,4.0,1.0,55.94,NNW,64.0,22.0,No
54.0,N,65.48,997.4,2009-09-22,N,4.0,63.86,13.0,No,16.2,995.7,56.0,MelbourneAirport,5.5,49.1,6.0,7.0,57.74,NNW,72.0,30.0,Yes
49.0,SW,63.32,1001.9,2009-09-23,SW,6.0,60.62,33.0,No,0.8,1005.2,69.0,MelbourneAirport,8.1,50.0,3.0,7.0,53.78,WSW,70.0,39.0,No
48.0,N,66.02,1011.2,2009-09-24,NW,6.0,64.22,30.0,Yes,0.0,1008.8,59.0,MelbourneAirport,5.4,48.02,4.8,7.0,55.94,NNW,65.0,15.0,No
80.0,N,59.0,1002.8,2009-09-25,NNW,8.0,56.120000000000005,41.0,Yes,2.6,999.1,70.0,MelbourneAirport,2.1,51.8,4.6,7.0,55.94,NNE,66.0,22.0,Yes
80.0,SW,56.84,1002.5,2009-09-26,WSW,7.0,47.84,30.0,Yes,7.2,1003.0,72.0,MelbourneAirport,6.0,43.879999999999995,3.0,7.0,48.74,W,64.0,39.0,Yes
58.0,WSW,53.78,1009.8,2009-09-27,SW,7.0,51.08,44.0,No,4.4,1010.9,81.0,MelbourneAirport,3.9,42.980000000000004,2.8,7.0,49.46,WSW,66.0,48.0,Yes
54.0,WSW,56.66,1015.2,2009-09-28,SW,7.0,54.68,24.0,No,0.8,1013.6,50.0,MelbourneAirport,2.9,45.86,3.6,7.0,47.84,SW,95.0,13.0,No
45.0,N,66.56,1015.8,2009-09-29,NE,4.0,65.12,4.0,No,0.8,1011.5,48.0,MelbourneAirport,8.4,41.9,2.2,6.0,52.879999999999995,NNW,57.0,19.0,No
33.0,N,73.4,1010.6,2009-09-30,N,7.0,70.7,63.0,No,0.0,1008.2,89.0,MelbourneAirport,7.1,51.44,7.8,7.0,55.94,N,49.0,50.0,No
68.0,N,60.26,1010.5,2009-10-01,S,7.0,57.74,13.0,No,0.0,1011.8,37.0,MelbourneAirport,0.4,53.42,8.2,7.0,55.76,S,75.0,17.0,No
56.0,SSE,56.120000000000005,1014.2,2009-10-02,S,8.0,53.78,28.0,No,0.2,1012.8,50.0,MelbourneAirport,0.1,47.66,1.6,8.0,51.08,SSE,73.0,33.0,No
44.0,S,62.42,1017.1,2009-10-03,SE,6.0,62.24,26.0,No,0.0,1015.8,39.0,MelbourneAirport,6.3,49.28,4.0,7.0,52.7,S,71.0,20.0,No
51.0,SSE,65.12,1020.8,2009-10-04,SSE,5.0,62.6,6.0,No,0.0,1019.0,31.0,MelbourneAirport,4.9,44.78,2.6,7.0,50.36,SSW,79.0,19.0,No
49.0,SSW,63.14,1022.6,2009-10-05,SW,7.0,60.08,20.0,No,0.0,1021.4,43.0,MelbourneAirport,3.1,45.86,3.2,7.0,53.24,W,66.0,22.0,No
72.0,SSW,55.4,1023.8,2009-10-06,SSW,7.0,50.36,22.0,Yes,1.0,1022.0,52.0,MelbourneAirport,7.1,45.68,2.4,6.0,47.48,WSW,88.0,20.0,No
38.0,SSE,56.84,1024.2,2009-10-07,S,3.0,55.76,17.0,No,3.8,1024.7,52.0,MelbourneAirport,10.0,41.0,2.8,3.0,47.48,SW,84.0,37.0,Yes
42.0,SSE,59.36,1027.6,2009-10-08,SSE,7.0,56.3,11.0,No,0.2,1027.4,44.0,MelbourneAirport,9.3,40.82,4.0,6.0,47.66,S,78.0,31.0,No
47.0,SE,63.32,1030.5,2009-10-09,SSE,7.0,58.82,7.0,No,0.0,1029.0,48.0,MelbourneAirport,9.5,36.32,4.8,1.0,48.2,SW,74.0,28.0,No
