Date,WindDir9am,WindDir3pm,MaxTempF,MinTempF,WindGustSpeed,Humidity3pm,Rainfall,Pressure9am,Cloud9am,WindSpeed3pm,Sunshine,Cloud3pm,RainTomorrow,Pressure3pm,Location,Evaporation,Humidity9am,WindSpeed9am,Temp3pmF,Temp9amF,WindGustDir,RainToday
2009-05-27,SSW,SW,62.78,43.519999999999996,26.0,53.0,0.0,1024.5,1.0,17.0,8.0,5.0,No,1022.3,Mildura,1.6,97.0,11.0,61.7,47.120000000000005,SSW,No
2009-05-28,S,S,57.02,40.82,31.0,49.0,0.0,1026.9,1.0,15.0,5.8,7.0,No,1025.4,Mildura,1.8,96.0,9.0,55.94,46.04,SSE,No
2009-05-29,SSW,SE,57.92,39.2,28.0,51.0,0.0,1027.2,2.0,15.0,7.6,7.0,No,1025.0,Mildura,2.0,95.0,11.0,57.379999999999995,44.42,SE,No
2009-05-30,SSE,ESE,63.68,37.58,33.0,36.0,0.0,1029.3,1.0,20.0,8.4,1.0,No,1027.1,Mildura,1.2,88.0,11.0,63.14,43.879999999999995,ESE,No
2009-05-31,E,E,58.1,43.879999999999995,30.0,72.0,0.0,1029.3,7.0,11.0,0.6,8.0,Yes,1026.2,Mildura,2.0,66.0,19.0,55.94,51.98,ENE,No
2009-06-01,E,E,57.56,51.26,24.0,93.0,10.2,1025.3,8.0,7.0,0.0,8.0,Yes,1022.9,Mildura,2.6,99.0,13.0,57.2,53.06,E,Yes
2009-06-02,E,ESE,60.8,53.06,22.0,81.0,2.4,1024.7,8.0,13.0,0.5,7.0,No,1022.2,Mildura,4.8,100.0,13.0,59.72,54.32,ESE,Yes
2009-06-03,WSW,WSW,60.980000000000004,53.06,20.0,76.0,0.4,1020.9,,9.0,3.1,6.0,No,1018.2,Mildura,0.2,100.0,9.0,58.64,53.78,WNW,No
2009-06-04,NNE,WSW,62.959999999999994,47.120000000000005,19.0,55.0,0.0,1019.7,1.0,6.0,7.7,3.0,No,1017.0,Mildura,1.0,94.0,11.0,62.24,51.8,WSW,No
2009-06-05,,NNW,63.86,40.28,20.0,54.0,0.0,1017.7,0.0,9.0,8.7,4.0,Yes,1015.0,Mildura,1.6,93.0,0.0,61.34,47.84,NNE,No
2009-06-06,NE,NNW,61.34,47.84,31.0,65.0,6.0,1011.2,7.0,13.0,3.8,7.0,Yes,1006.5,Mildura,2.2,96.0,11.0,59.0,50.18,NE,Yes
2009-06-07,NW,WNW,59.72,42.980000000000004,33.0,68.0,2.8,1008.6,7.0,20.0,5.8,7.0,No,1007.7,Mildura,1.6,96.0,9.0,59.0,47.3,WNW,Yes
2009-06-08,NW,SW,59.18,44.6,48.0,67.0,0.0,1012.7,5.0,17.0,6.5,4.0,No,1011.2,Mildura,1.0,90.0,11.0,55.58,47.84,W,No
2009-06-09,WNW,WSW,58.28,44.239999999999995,54.0,69.0,1.0,1013.2,3.0,20.0,7.3,1.0,No,1013.7,Mildura,1.6,88.0,22.0,56.66,48.74,W,No
2009-06-10,SW,SSW,53.96,37.4,26.0,45.0,0.6,1024.6,0.0,15.0,9.6,5.0,No,1024.3,Mildura,2.2,85.0,9.0,52.52,42.44,S,No
2009-06-11,,NNW,55.22,30.74,46.0,45.0,0.0,1027.6,1.0,9.0,8.5,5.0,No,1024.9,Mildura,1.2,95.0,0.0,54.5,39.2,WNW,No
2009-06-12,NNE,NNE,52.879999999999995,33.8,39.0,49.0,0.0,1023.0,8.0,24.0,2.0,8.0,No,1018.8,Mildura,1.2,79.0,15.0,51.620000000000005,41.0,N,No
2009-06-13,NNE,NW,62.6,41.0,39.0,35.0,0.0,1011.0,8.0,17.0,6.5,1.0,No,1007.1,Mildura,1.8,65.0,19.0,62.42,48.56,NNE,No
2009-06-14,NNE,N,62.6,40.1,37.0,39.0,0.0,1008.7,7.0,26.0,5.7,1.0,Yes,1006.0,Mildura,2.2,76.0,9.0,62.24,46.76,N,No
2009-06-15,SE,SE,57.74,46.76,37.0,63.0,7.6,1010.2,7.0,20.0,4.4,7.0,No,1013.6,Mildura,3.0,93.0,19.0,57.02,48.92,ESE,Yes
2009-06-16,SSW,S,60.62,38.12,17.0,55.0,0.0,1023.5,0.0,9.0,8.9,0.0,No,1023.3,Mildura,1.2,95.0,7.0,60.26,42.44,SSE,No
2009-06-17,SSE,SSE,60.26,36.32,19.0,58.0,0.0,1028.8,0.0,9.0,7.4,1.0,No,1026.6,Mildura,1.4,100.0,7.0,59.540000000000006,40.82,SSE,No
2009-06-18,ENE,SE,61.88,39.38,22.0,49.0,0.2,1028.9,2.0,6.0,8.4,1.0,No,1027.0,Mildura,1.0,91.0,9.0,61.88,44.78,ENE,No
2009-06-19,ENE,NE,62.959999999999994,38.48,22.0,45.0,0.2,1027.0,3.0,13.0,9.0,2.0,No,1023.3,Mildura,1.2,95.0,7.0,62.6,45.32,NE,No
2009-06-20,NNE,NNE,60.980000000000004,44.96,35.0,65.0,0.0,1019.2,7.0,22.0,1.7,7.0,No,1015.5,Mildura,1.2,87.0,20.0,60.62,49.64,N,No
2009-06-21,NE,NNE,67.1,46.58,24.0,35.0,0.0,1017.7,6.0,15.0,7.4,1.0,No,1015.2,Mildura,1.4,79.0,9.0,66.56,52.879999999999995,N,No
2009-06-22,NE,NNE,68.18,43.16,37.0,32.0,0.0,1017.4,3.0,28.0,7.9,1.0,No,1014.2,Mildura,2.2,93.0,9.0,67.82,46.76,NNE,No
2009-06-23,NNW,NW,64.58,46.58,39.0,26.0,0.2,1015.0,7.0,20.0,6.6,1.0,No,1012.1,Mildura,4.4,74.0,6.0,64.04,51.08,NNW,No
2009-06-24,NNW,W,57.92,41.72,31.0,69.0,0.0,1014.2,7.0,19.0,0.6,7.0,No,1013.6,Mildura,2.6,96.0,6.0,57.02,48.379999999999995,W,No
2009-06-25,NNW,N,58.64,41.36,19.0,63.0,0.0,1015.2,1.0,11.0,2.5,7.0,Yes,1010.8,Mildura,0.6,88.0,9.0,57.92,49.28,E,No
2009-06-26,NE,NE,53.24,49.1,26.0,95.0,3.8,1006.6,7.0,13.0,3.1,8.0,Yes,1003.5,Mildura,1.4,99.0,9.0,52.52,49.46,NE,Yes
2009-06-27,SSW,SW,54.68,49.46,19.0,81.0,1.6,1007.5,8.0,11.0,1.0,7.0,No,1006.2,Mildura,1.4,100.0,11.0,54.5,50.0,SW,Yes
2009-06-28,N,NNW,63.86,43.7,30.0,53.0,0.0,1008.1,1.0,19.0,6.2,5.0,No,1005.7,Mildura,0.2,97.0,13.0,62.78,49.28,NNW,No
2009-06-29,N,NNW,68.9,49.28,35.0,40.0,0.0,1009.6,2.0,20.0,7.6,7.0,No,1007.0,Mildura,2.6,76.0,13.0,67.64,54.32,NW,No
2009-06-30,N,W,73.75999999999999,54.14,94.0,80.0,0.0,1000.0,6.0,41.0,4.3,7.0,Yes,998.6,Mildura,5.6,36.0,33.0,57.74,65.66,W,No
2009-07-01,NW,WNW,62.6,48.74,50.0,47.0,2.0,1007.6,0.0,26.0,6.6,7.0,No,1007.8,Mildura,3.8,61.0,19.0,60.8,51.98,W,Yes
2009-07-02,WNW,WNW,59.18,46.58,54.0,51.0,0.0,1012.9,1.0,28.0,4.2,7.0,Yes,1010.9,Mildura,4.2,80.0,19.0,58.1,51.08,W,No
2009-07-03,W,SW,59.36,46.58,39.0,72.0,3.8,1017.6,5.0,20.0,5.3,7.0,No,1017.6,Mildura,1.8,92.0,19.0,57.56,49.28,SW,Yes
2009-07-04,SSW,SW,60.8,48.02,35.0,58.0,0.2,1023.2,7.0,19.0,3.8,7.0,No,1021.2,Mildura,1.2,86.0,17.0,59.36,51.98,SW,No
2009-07-05,S,SSE,57.02,45.68,22.0,52.0,0.0,1024.3,7.0,11.0,3.9,7.0,No,1022.6,Mildura,2.4,93.0,7.0,54.68,48.92,SSE,No
2009-07-06,S,S,53.78,36.68,46.0,45.0,0.0,1025.2,8.0,13.0,3.8,4.0,No,1023.5,Mildura,1.0,88.0,7.0,53.24,42.620000000000005,S,No
2009-07-07,S,SE,56.48,30.38,22.0,44.0,0.0,1025.8,1.0,13.0,5.0,2.0,No,1022.7,Mildura,1.0,97.0,6.0,55.94,37.76,SE,No
2009-07-08,ESE,ENE,61.16,30.02,28.0,45.0,0.0,1026.3,3.0,15.0,8.7,2.0,No,1024.2,Mildura,1.4,95.0,7.0,60.440000000000005,39.02,NE,No
2009-07-09,NE,NE,65.3,39.02,28.0,41.0,0.0,1027.3,4.0,20.0,9.4,,No,1023.7,Mildura,2.0,80.0,13.0,64.75999999999999,48.2,NE,No
2009-07-10,NNE,NNE,63.68,48.2,50.0,37.0,0.0,1023.3,6.0,28.0,1.6,7.0,Yes,1017.4,Mildura,3.0,61.0,26.0,62.6,51.44,NNE,No
2009-07-11,NNE,NNE,58.82,51.26,52.0,68.0,1.8,1013.2,8.0,33.0,0.7,8.0,Yes,1008.0,Mildura,3.6,64.0,26.0,55.76,54.5,NNE,Yes
2009-07-12,NNW,WNW,62.959999999999994,45.14,41.0,47.0,2.2,1009.9,0.0,22.0,9.1,1.0,No,1007.9,Mildura,1.0,78.0,11.0,62.78,50.18,NW,Yes
2009-07-13,WNW,W,60.26,44.78,50.0,43.0,0.0,1009.4,4.0,22.0,6.5,3.0,No,1006.8,Mildura,3.0,80.0,20.0,60.08,50.0,W,No
2009-07-14,N,NNW,55.22,40.46,26.0,82.0,0.6,1006.9,7.0,7.0,4.4,7.0,No,1004.2,Mildura,1.6,91.0,9.0,51.26,43.34,WNW,No
2009-07-15,WSW,W,57.74,41.0,22.0,56.0,0.6,1011.2,8.0,13.0,5.1,7.0,No,1011.4,Mildura,0.8,97.0,9.0,56.66,45.14,WNW,No
2009-07-16,SSW,S,58.28,43.34,20.0,43.0,0.0,1017.3,7.0,11.0,5.1,2.0,No,1017.7,Mildura,0.8,99.0,6.0,57.74,45.32,S,No
2009-07-17,NE,NNW,57.74,35.96,43.0,47.0,0.0,1023.3,8.0,15.0,6.0,7.0,No,1021.2,Mildura,1.2,97.0,2.0,55.94,39.74,NW,No
2009-07-18,NNE,NNW,63.14,37.4,43.0,38.0,0.0,1019.5,3.0,20.0,8.0,6.0,No,1015.7,Mildura,1.6,70.0,19.0,61.88,47.120000000000005,N,No
2009-07-19,NNW,NNW,67.64,43.16,35.0,34.0,0.0,1019.8,1.0,22.0,9.6,3.0,No,1016.7,Mildura,3.2,63.0,11.0,66.02,48.56,NNW,No
2009-07-20,N,NNW,70.34,44.239999999999995,50.0,19.0,0.0,1018.4,0.0,30.0,9.7,0.0,No,1014.7,Mildura,3.6,41.0,24.0,69.44,53.24,N,No
2009-07-21,NE,NNW,76.82,43.16,44.0,17.0,0.0,1012.1,6.0,24.0,7.5,5.0,No,1006.8,Mildura,5.6,37.0,22.0,75.02,52.34,NNW,No
2009-07-22,NW,W,67.64,44.42,65.0,35.0,0.0,1009.5,3.0,33.0,7.1,5.0,No,1006.9,Mildura,3.6,77.0,6.0,62.959999999999994,50.18,W,No
2009-07-23,SW,SSE,57.2,35.96,30.0,37.0,0.4,1022.3,0.0,13.0,9.1,1.0,No,1022.9,Mildura,4.0,85.0,11.0,56.120000000000005,42.620000000000005,S,No
2009-07-24,NNE,NW,59.18,28.76,31.0,35.0,0.0,1026.9,0.0,15.0,9.2,0.0,No,1024.4,Mildura,1.8,81.0,7.0,58.28,39.02,NW,No
2009-07-25,NNE,N,60.980000000000004,33.98,37.0,28.0,0.0,1024.4,6.0,19.0,8.9,1.0,No,1019.2,Mildura,2.2,75.0,9.0,59.9,39.2,N,No
2009-07-26,NNE,WNW,55.94,39.02,20.0,64.0,0.0,1015.6,8.0,11.0,2.3,6.0,No,1014.2,Mildura,2.4,70.0,7.0,55.4,44.6,NW,No
2009-07-27,NW,WSW,62.42,38.839999999999996,41.0,50.0,0.0,1022.6,0.0,24.0,8.5,6.0,No,1021.4,Mildura,1.4,91.0,11.0,60.440000000000005,46.58,W,No
2009-07-28,W,W,60.980000000000004,41.18,28.0,56.0,0.0,1026.5,7.0,19.0,8.9,7.0,No,1024.7,Mildura,2.2,97.0,13.0,59.36,46.58,W,No
2009-07-29,WNW,NW,60.8,40.64,30.0,61.0,0.0,1028.1,7.0,15.0,2.4,7.0,No,1026.9,Mildura,1.4,96.0,9.0,59.72,48.2,W,No
2009-07-30,NW,WNW,61.88,41.54,31.0,56.0,0.2,1027.6,4.0,19.0,5.0,7.0,No,1024.1,Mildura,1.2,100.0,7.0,60.980000000000004,47.3,WNW,No
2009-07-31,WNW,WSW,62.959999999999994,46.4,31.0,46.0,0.0,1025.9,8.0,19.0,5.8,7.0,No,1024.4,Mildura,2.0,99.0,15.0,61.7,49.28,W,No
2009-08-01,W,WSW,59.9,40.1,28.0,52.0,0.0,1029.3,7.0,13.0,0.3,7.0,No,1027.0,Mildura,2.6,96.0,4.0,59.540000000000006,46.22,WNW,No
2009-08-02,N,WNW,65.3,39.02,39.0,38.0,0.0,1028.3,1.0,20.0,9.0,1.0,No,1023.7,Mildura,1.6,78.0,9.0,65.12,47.48,WNW,No
2009-08-03,W,N,60.26,42.8,31.0,36.0,0.0,1026.3,3.0,9.0,9.4,7.0,No,1024.2,Mildura,2.8,81.0,7.0,59.540000000000006,48.56,W,No
2009-08-04,W,SW,66.2,40.46,30.0,40.0,0.0,1021.5,0.0,17.0,9.2,1.0,No,1019.1,Mildura,2.2,64.0,13.0,65.12,49.46,SW,No
2009-08-05,NW,NNW,69.44,41.18,28.0,35.0,0.0,1021.8,1.0,17.0,9.3,4.0,No,1018.8,Mildura,2.0,77.0,4.0,68.18,51.620000000000005,NNW,No
2009-08-06,N,NNW,77.0,51.44,54.0,17.0,0.0,1017.5,5.0,30.0,9.0,7.0,No,1012.7,Mildura,4.4,35.0,20.0,75.02,60.26,NW,No
2009-08-07,WSW,SSW,61.7,51.26,61.0,28.0,0.0,1020.0,1.0,24.0,9.7,1.0,No,1021.4,Mildura,8.0,64.0,19.0,60.8,53.06,WSW,No
2009-08-08,NNE,NNE,63.14,29.48,30.0,17.0,0.0,1026.6,1.0,15.0,9.6,2.0,No,1021.9,Mildura,5.2,64.0,9.0,62.24,43.16,NNE,No
2009-08-09,N,NNW,65.66,33.8,33.0,17.0,0.0,1019.2,4.0,13.0,7.7,6.0,No,1015.3,Mildura,3.0,46.0,9.0,65.3,46.4,N,No
2009-08-10,NE,NE,67.46,46.22,44.0,21.0,0.0,1011.4,7.0,22.0,0.6,7.0,No,1005.4,Mildura,3.6,32.0,17.0,65.48,53.96,ENE,No
2009-08-11,WNW,W,65.3,44.239999999999995,48.0,45.0,0.2,1009.1,7.0,22.0,5.1,7.0,No,1009.1,Mildura,3.8,87.0,15.0,61.7,50.9,W,No
2009-08-12,W,W,64.58,42.620000000000005,31.0,49.0,0.0,1014.5,8.0,20.0,6.9,4.0,No,1012.5,Mildura,3.2,95.0,17.0,62.78,48.379999999999995,W,No
2009-08-13,,WSW,68.54,37.04,26.0,41.0,0.0,1016.9,1.0,13.0,8.9,4.0,No,1015.3,Mildura,2.6,80.0,0.0,65.66,50.0,W,No
2009-08-14,ENE,N,71.42,41.9,30.0,27.0,0.0,1021.1,1.0,20.0,10.2,1.0,No,1017.0,Mildura,2.0,65.0,11.0,70.52,55.4,N,No
2009-08-15,NNE,N,81.68,42.08,56.0,15.0,0.0,1015.4,1.0,33.0,9.6,1.0,Yes,1010.2,Mildura,4.0,50.0,17.0,80.6,55.22,NNE,No
2009-08-16,W,W,69.8,55.04,80.0,23.0,1.2,1006.4,6.0,37.0,8.5,1.0,No,1007.3,Mildura,10.8,68.0,26.0,68.18,61.519999999999996,NNW,Yes
2009-08-17,W,WNW,64.94,45.5,44.0,32.0,0.0,1021.3,0.0,24.0,9.0,6.0,No,1022.3,Mildura,5.8,69.0,19.0,63.14,53.24,W,No
2009-08-18,NNE,NNE,69.98,36.32,24.0,30.0,0.0,1028.4,1.0,17.0,10.5,0.0,No,1024.4,Mildura,5.0,56.0,9.0,68.9,50.18,NNE,No
2009-08-19,NNE,NNW,67.28,41.54,35.0,28.0,0.0,1024.0,6.0,17.0,1.0,7.0,No,1020.0,Mildura,1.8,47.0,15.0,65.84,52.34,N,No
2009-08-20,NNW,NW,75.56,45.14,31.0,29.0,0.0,1017.4,3.0,20.0,10.0,1.0,No,1011.5,Mildura,3.4,63.0,15.0,74.12,55.58,NW,No
2009-08-21,WNW,WSW,64.75999999999999,54.32,61.0,45.0,0.0,1004.8,7.0,22.0,0.7,8.0,No,1005.3,Mildura,4.6,58.0,17.0,62.42,60.980000000000004,W,No
2009-08-22,NNE,N,61.16,48.379999999999995,37.0,72.0,0.0,1010.1,8.0,17.0,1.0,7.0,Yes,1006.7,Mildura,5.0,59.0,19.0,60.26,53.6,N,No
2009-08-23,NNE,NNW,69.98,42.620000000000005,44.0,42.0,1.4,1009.6,4.0,30.0,8.4,7.0,No,1005.0,Mildura,1.0,100.0,11.0,68.9,51.8,NNW,Yes
2009-08-24,WNW,WNW,69.08,51.8,78.0,22.0,0.0,1006.7,6.0,35.0,8.8,1.0,No,1001.7,Mildura,4.8,52.0,24.0,67.64,58.28,W,No
2009-08-25,NW,WNW,64.22,43.7,67.0,31.0,0.4,1013.2,0.0,41.0,9.7,6.0,No,1010.0,Mildura,6.8,62.0,24.0,62.6,51.44,WNW,No
2009-08-26,WNW,WNW,68.54,44.6,50.0,21.0,0.0,1018.3,0.0,20.0,10.6,0.0,No,1015.8,Mildura,6.4,59.0,20.0,67.46,53.24,W,No
2009-08-27,NW,W,71.78,38.12,41.0,16.0,0.0,1017.0,0.0,20.0,10.9,0.0,No,1012.8,Mildura,4.4,45.0,13.0,70.7,52.52,NNW,No
2009-08-28,NNE,N,70.52,41.18,41.0,22.0,0.0,1014.7,5.0,24.0,3.1,8.0,Yes,1009.8,Mildura,4.8,52.0,19.0,69.62,56.3,N,No
2009-08-29,WNW,WSW,67.82,50.36,57.0,62.0,4.6,1002.3,1.0,17.0,8.2,5.0,No,1003.1,Mildura,3.4,80.0,19.0,64.75999999999999,57.379999999999995,W,Yes
2009-08-30,W,W,59.0,41.18,37.0,42.0,0.4,1019.0,0.0,24.0,5.8,7.0,No,1018.3,Mildura,3.8,74.0,19.0,58.459999999999994,48.379999999999995,WNW,No
2009-08-31,WNW,W,65.84,45.14,41.0,47.0,0.0,1021.8,3.0,24.0,6.5,7.0,No,1019.4,Mildura,2.4,70.0,17.0,64.04,53.24,WNW,No
2009-09-01,NNE,WNW,66.92,43.34,24.0,38.0,0.0,1024.2,1.0,13.0,8.8,3.0,No,1020.5,Mildura,4.0,79.0,2.0,66.56,53.24,NW,No
2009-09-02,NNE,NNE,74.66,46.04,50.0,19.0,0.0,1019.8,1.0,33.0,9.4,1.0,No,1013.5,Mildura,3.4,45.0,26.0,73.58,60.62,N,No
2009-09-03,WNW,W,70.7,52.879999999999995,43.0,30.0,0.0,1012.3,3.0,22.0,10.2,1.0,No,1010.5,Mildura,6.8,37.0,19.0,69.44,63.14,W,No
2009-09-04,WNW,W,66.38,43.519999999999996,44.0,31.0,0.4,1016.2,1.0,28.0,9.6,6.0,No,1014.2,Mildura,5.2,67.0,20.0,66.2,54.14,W,No
2009-09-05,W,WNW,64.04,39.56,33.0,31.0,0.0,1020.8,3.0,15.0,7.9,0.0,No,1017.2,Mildura,4.8,52.0,13.0,62.959999999999994,54.14,NNW,No
2009-09-06,NNE,NNW,75.38,41.9,54.0,13.0,0.0,1012.0,4.0,30.0,8.3,4.0,No,1004.7,Mildura,4.0,40.0,26.0,73.75999999999999,57.56,N,No
2009-09-07,W,WSW,68.18,45.5,50.0,44.0,0.0,1007.8,1.0,31.0,8.7,5.0,No,1007.1,Mildura,6.8,60.0,20.0,64.4,55.94,WSW,No
2009-09-08,SW,SW,65.48,44.96,39.0,30.0,0.2,1017.5,1.0,20.0,10.6,2.0,No,1015.4,Mildura,4.2,64.0,17.0,64.04,52.34,SW,No
2009-09-09,SSW,W,62.6,43.879999999999995,30.0,33.0,0.0,1019.6,7.0,17.0,6.8,3.0,No,1016.4,Mildura,5.4,71.0,13.0,61.16,50.72,WSW,No
2009-09-10,NNW,NNW,68.72,36.32,30.0,24.0,0.0,1020.5,0.0,17.0,11.6,0.0,No,1017.3,Mildura,2.8,56.0,7.0,66.92,53.42,NW,No
2009-09-11,N,NNW,88.34,48.379999999999995,67.0,4.0,0.0,1016.3,1.0,39.0,9.8,1.0,No,1010.6,Mildura,5.0,21.0,35.0,86.72,64.58,NNW,No
2009-09-12,N,NNW,93.2,54.32,70.0,5.0,0.0,1013.6,1.0,33.0,8.6,2.0,No,1009.8,Mildura,14.4,8.0,26.0,92.11999999999999,75.02,NNW,No
2009-09-13,SSW,W,74.66,60.980000000000004,57.0,16.0,0.0,1016.3,7.0,30.0,9.2,1.0,No,1016.0,Mildura,17.4,54.0,9.0,72.86,64.22,W,No
2009-09-14,SE,W,65.66,39.56,26.0,24.0,0.0,1025.4,0.0,9.0,10.1,1.0,No,1021.2,Mildura,6.8,54.0,9.0,64.4,54.5,ESE,No
2009-09-15,NNE,NNW,75.2,39.92,50.0,14.0,0.0,1021.8,1.0,11.0,10.7,1.0,No,1017.5,Mildura,4.0,28.0,20.0,73.04,58.1,NW,No
2009-09-16,NNE,N,83.12,47.48,44.0,6.0,0.0,1019.1,1.0,24.0,9.0,1.0,Yes,1012.4,Mildura,6.4,20.0,26.0,82.22,63.14,NNE,No
2009-09-17,NW,SW,68.18,59.0,56.0,66.0,4.6,1011.8,8.0,26.0,3.1,7.0,No,1013.6,Mildura,8.6,94.0,11.0,64.94,62.24,WSW,Yes
2009-09-18,ENE,NNW,70.34,41.54,24.0,28.0,0.4,1023.9,0.0,11.0,10.8,0.0,No,1019.0,Mildura,4.4,70.0,13.0,68.72,53.78,NW,No
2009-09-19,N,WNW,80.96,49.28,39.0,33.0,0.0,1015.7,7.0,22.0,8.8,3.0,No,1012.6,Mildura,2.4,48.0,20.0,79.7,65.48,NW,No
2009-09-20,SW,W,70.7,46.22,33.0,25.0,0.2,1017.8,1.0,17.0,10.7,3.0,No,1015.1,Mildura,5.2,54.0,13.0,69.62,59.18,WSW,No
2009-09-21,ENE,ENE,75.38,47.120000000000005,72.0,34.0,0.0,1012.1,5.0,39.0,5.5,5.0,Yes,998.2,Mildura,6.0,43.0,24.0,74.3,60.26,NE,No
2009-09-22,NNW,N,75.38,48.2,70.0,27.0,7.2,1002.8,1.0,17.0,8.1,5.0,Yes,993.7,Mildura,7.0,66.0,19.0,73.58,57.56,W,Yes
2009-09-23,SW,W,66.38,50.0,52.0,60.0,11.2,1009.8,6.0,31.0,7.7,5.0,No,1011.8,Mildura,5.0,74.0,22.0,64.04,57.379999999999995,W,Yes
2009-09-24,NW,WNW,69.98,47.3,41.0,36.0,0.2,1017.0,5.0,17.0,9.3,2.0,No,1013.1,Mildura,5.0,70.0,19.0,68.9,56.84,WNW,No
2009-09-25,NNW,SW,69.25999999999999,53.24,57.0,53.0,0.0,1005.9,7.0,28.0,3.0,7.0,Yes,1000.8,Mildura,5.6,35.0,19.0,62.42,65.48,WSW,No
2009-09-26,W,W,58.64,42.8,59.0,56.0,4.8,1010.4,4.0,26.0,8.2,5.0,Yes,1013.1,Mildura,4.2,69.0,30.0,55.58,51.08,WSW,Yes
2009-09-27,SW,SW,60.62,42.44,48.0,39.0,1.2,1020.3,7.0,22.0,7.6,6.0,No,1017.7,Mildura,4.4,69.0,20.0,59.9,49.82,SW,Yes
2009-09-28,SW,WSW,64.22,40.28,33.0,44.0,0.0,1019.6,1.0,17.0,10.6,5.0,No,1015.2,Mildura,3.6,79.0,15.0,61.88,50.0,WSW,No
2009-09-29,NNE,N,72.68,40.46,33.0,26.0,0.0,1016.6,6.0,15.0,10.0,6.0,No,1011.5,Mildura,4.0,55.0,20.0,71.42,57.02,N,No
2009-09-30,N,N,84.91999999999999,50.18,61.0,6.0,0.0,1012.3,7.0,30.0,7.1,1.0,No,1007.3,Mildura,6.6,19.0,28.0,84.02,66.74000000000001,NNE,No
2009-10-01,W,SW,72.86,62.6,43.0,36.0,0.0,1010.7,8.0,19.0,5.0,5.0,Yes,1010.6,Mildura,12.6,60.0,9.0,71.06,63.14,S,No
2009-10-02,SE,S,56.3,50.54,46.0,73.0,1.6,1012.2,8.0,22.0,0.2,8.0,Yes,1011.8,Mildura,6.2,90.0,15.0,54.86,51.08,SSE,Yes
2009-10-03,SSW,S,64.75999999999999,49.46,41.0,36.0,2.8,1018.8,7.0,20.0,8.0,4.0,No,1016.8,Mildura,2.4,62.0,20.0,62.6,52.7,S,Yes
2009-10-04,SSW,SW,66.92,46.22,33.0,36.0,0.0,1021.0,6.0,17.0,6.7,6.0,No,1020.0,Mildura,4.4,74.0,9.0,65.48,53.96,SW,No
2009-10-05,SSW,SW,68.72,42.980000000000004,35.0,37.0,0.0,1024.6,1.0,17.0,9.4,5.0,No,1022.8,Mildura,5.0,70.0,11.0,68.36,53.6,WSW,No
2009-10-06,S,SW,62.059999999999995,43.34,54.0,49.0,0.0,1026.3,5.0,17.0,10.4,5.0,Yes,1023.7,Mildura,5.6,80.0,13.0,60.26,49.28,S,No
2009-10-07,S,S,63.32,37.76,44.0,23.0,1.8,1026.3,0.0,22.0,11.4,1.0,No,1024.8,Mildura,3.6,69.0,20.0,61.7,45.86,S,Yes
2009-10-08,SE,S,65.48,37.76,37.0,23.0,0.0,1028.4,0.0,19.0,11.7,0.0,No,1026.4,Mildura,6.0,65.0,19.0,63.86,47.48,SSE,No
2009-10-09,SE,ESE,68.72,41.18,39.0,30.0,0.0,1027.6,4.0,7.0,11.3,5.0,No,1024.7,Mildura,6.6,70.0,15.0,64.58,47.84,ESE,No
2009-10-10,E,NE,73.58,42.8,35.0,24.0,0.0,1025.6,3.0,15.0,5.3,7.0,No,1022.0,Mildura,4.4,52.0,15.0,69.25999999999999,55.76,NNE,No
2009-10-11,NE,N,81.68,45.86,37.0,14.0,0.0,1018.3,2.0,17.0,10.4,7.0,No,1013.0,Mildura,5.0,43.0,19.0,79.34,60.8,N,No
2009-10-12,W,W,72.14,60.8,65.0,24.0,0.0,1005.3,1.0,31.0,8.8,7.0,No,1003.3,Mildura,9.4,63.0,13.0,69.98,63.68,W,No
2009-10-13,WNW,WNW,67.28,53.24,69.0,32.0,0.2,1001.7,7.0,35.0,7.3,7.0,Yes,1001.2,Mildura,9.8,68.0,30.0,65.48,57.2,WNW,No
2009-10-14,W,WSW,68.18,50.72,52.0,39.0,2.8,1008.4,5.0,28.0,8.7,6.0,No,1009.5,Mildura,6.2,82.0,24.0,65.66,54.32,WSW,Yes
2009-10-15,W,WSW,63.86,49.28,57.0,74.0,0.0,1013.1,7.0,33.0,8.4,7.0,Yes,1014.7,Mildura,5.6,79.0,22.0,52.879999999999995,55.4,WSW,No
2009-10-16,WSW,SW,67.46,41.9,39.0,43.0,1.6,1021.8,1.0,17.0,6.6,7.0,No,1021.3,Mildura,5.8,74.0,19.0,62.78,51.620000000000005,SW,Yes
2009-10-17,S,S,67.64,45.5,33.0,36.0,0.0,1027.5,7.0,17.0,7.6,7.0,No,1026.3,Mildura,4.8,79.0,13.0,64.04,52.7,S,No
2009-10-18,SSE,SW,72.5,42.8,35.0,30.0,0.0,1029.9,0.0,11.0,12.3,1.0,No,1026.7,Mildura,4.8,68.0,7.0,69.8,52.879999999999995,SW,No
2009-10-19,E,N,80.96,42.260000000000005,24.0,18.0,0.0,1027.3,1.0,15.0,12.5,0.0,No,1023.5,Mildura,5.0,53.0,13.0,77.18,58.28,NW,No
2009-10-20,N,W,92.48,49.64,39.0,4.0,0.0,1020.5,0.0,19.0,12.2,1.0,No,1016.6,Mildura,7.0,16.0,17.0,90.68,71.78,NW,No
