wind gust speed,temp 9 am f,rain today,min temp f,wind dir 9 am,humidity 3 pm,max temp f,humidity 9 am,location,wind speed 9 am,pressure 9 am,pressure 3 pm,temp 3 pm f,rain tomorrow,date,wind dir 3 pm,wind gust dir,rainfall,wind speed 3 pm
26.0,48.92,No,42.620000000000005,W,56.0,62.6,84.0,Tuggeranong,4.0,1025.5,1022.1,62.42,No,2009-05-19,NNE,ENE,0.0,13.0
31.0,49.82,No,42.08,S,64.0,60.440000000000005,88.0,Tuggeranong,6.0,1025.0,1023.0,58.82,No,2009-05-20,ESE,ESE,0.0,22.0
37.0,53.06,No,42.980000000000004,S,52.0,61.519999999999996,78.0,Tuggeranong,13.0,1026.8,1024.4,59.540000000000006,Yes,2009-05-21,SE,ESE,0.0,24.0
39.0,54.68,Yes,49.46,SE,68.0,59.9,78.0,Tuggeranong,20.0,1026.9,1024.3,57.74,No,2009-05-22,SE,SE,1.4,19.0
31.0,56.66,No,49.1,SSE,60.0,63.68,69.0,Tuggeranong,19.0,1026.7,1024.1,60.980000000000004,No,2009-05-23,ESE,ESE,0.0,20.0
24.0,53.6,No,46.58,,51.0,63.5,81.0,Tuggeranong,0.0,1028.5,1026.0,61.34,No,2009-05-24,NE,E,0.0,11.0
28.0,55.58,No,44.42,,55.0,63.14,74.0,Tuggeranong,0.0,1027.3,1022.6,61.519999999999996,No,2009-05-25,NNW,NW,0.0,13.0
24.0,53.6,No,44.42,ENE,79.0,60.08,77.0,Tuggeranong,9.0,1022.6,1020.4,56.48,No,2009-05-26,N,N,0.0,15.0
20.0,51.98,No,49.46,,57.0,61.16,90.0,Tuggeranong,0.0,1021.1,1018.2,59.18,No,2009-05-27,NNW,N,0.2,13.0
35.0,48.92,No,38.660000000000004,SE,46.0,59.36,70.0,Tuggeranong,7.0,1022.9,1020.8,58.28,No,2009-05-28,NW,SSE,0.0,7.0
44.0,46.76,No,37.04,SSE,52.0,55.22,72.0,Tuggeranong,20.0,1025.3,1024.6,53.78,No,2009-05-29,SSE,SSE,0.0,24.0
44.0,49.28,No,43.34,SSE,57.0,55.58,66.0,Tuggeranong,24.0,1030.3,1029.4,53.96,No,2009-05-30,SSE,SSE,0.0,19.0
31.0,49.46,No,42.980000000000004,S,76.0,56.84,76.0,Tuggeranong,13.0,1035.7,1032.9,52.7,No,2009-05-31,ESE,S,0.0,17.0
20.0,47.120000000000005,No,42.980000000000004,NNW,56.0,55.22,89.0,Tuggeranong,4.0,1034.5,1031.4,54.86,No,2009-06-01,E,ESE,0.0,11.0
26.0,50.36,No,43.34,,60.0,61.34,81.0,Tuggeranong,0.0,1031.6,1028.3,58.28,Yes,2009-06-02,NE,ENE,0.0,15.0
19.0,51.44,Yes,49.28,,97.0,53.78,99.0,Tuggeranong,0.0,1026.6,1023.0,52.879999999999995,Yes,2009-06-03,W,ENE,2.0,7.0
13.0,50.9,Yes,45.5,SW,83.0,55.4,100.0,Tuggeranong,7.0,1021.3,1018.0,55.4,Yes,2009-06-04,,ESE,12.6,0.0
17.0,52.16,Yes,50.36,NW,62.0,58.64,86.0,Tuggeranong,6.0,1016.8,1013.8,56.48,No,2009-06-05,N,SSW,1.6,9.0
33.0,41.0,No,40.82,NNW,67.0,53.96,93.0,Tuggeranong,7.0,1014.8,1010.3,53.42,No,2009-06-06,NNW,NNW,0.0,19.0
31.0,46.94,No,41.0,N,64.0,53.78,93.0,Tuggeranong,13.0,1007.6,1006.1,51.620000000000005,No,2009-06-07,NW,NW,0.4,15.0
43.0,48.02,No,44.06,NW,69.0,52.34,71.0,Tuggeranong,13.0,1008.8,1008.1,49.82,No,2009-06-08,WNW,W,0.2,17.0
39.0,44.6,No,41.18,WNW,76.0,46.4,64.0,Tuggeranong,19.0,1009.6,1007.7,43.879999999999995,No,2009-06-09,WNW,NNW,0.0,13.0
44.0,42.260000000000005,No,37.04,WSW,42.0,47.48,49.0,Tuggeranong,20.0,1012.4,1015.0,46.04,No,2009-06-10,WSW,WSW,0.0,20.0
19.0,26.42,No,21.2,S,48.0,48.379999999999995,87.0,Tuggeranong,4.0,1022.5,1020.4,47.66,No,2009-06-11,NW,W,0.0,6.0
15.0,32.36,No,26.42,SW,90.0,36.68,99.0,Tuggeranong,6.0,1024.8,1022.1,36.14,No,2009-06-12,NW,N,0.2,7.0
28.0,34.52,No,32.18,NNE,53.0,53.06,94.0,Tuggeranong,6.0,1018.8,1014.1,49.82,No,2009-06-13,N,N,0.0,15.0
30.0,38.3,No,30.02,,51.0,56.120000000000005,93.0,Tuggeranong,0.0,1014.2,1011.0,55.04,No,2009-06-14,NNW,N,0.2,17.0
20.0,38.3,No,33.98,SSW,64.0,54.5,99.0,Tuggeranong,2.0,1014.5,1012.3,52.34,No,2009-06-15,NW,NW,0.6,15.0
43.0,48.92,No,34.7,SSE,64.0,53.96,67.0,Tuggeranong,20.0,1022.4,1023.4,51.8,No,2009-06-16,S,SSE,0.0,17.0
17.0,43.34,No,33.08,,42.0,58.82,80.0,Tuggeranong,0.0,1030.1,1027.8,57.379999999999995,No,2009-06-17,ENE,NE,0.0,6.0
41.0,35.6,No,27.86,W,57.0,53.96,95.0,Tuggeranong,6.0,1032.2,1029.5,53.78,No,2009-06-18,S,ESE,0.0,13.0
33.0,41.0,No,30.38,NW,43.0,58.28,90.0,Tuggeranong,6.0,1032.3,1029.1,57.379999999999995,No,2009-06-19,NNE,ESE,0.0,11.0
28.0,46.4,No,34.7,,60.0,59.36,89.0,Tuggeranong,0.0,1029.3,1024.2,57.2,Yes,2009-06-20,NNE,NE,0.0,2.0
11.0,50.9,Yes,46.4,,72.0,57.379999999999995,99.0,Tuggeranong,0.0,1024.2,1020.8,57.2,Yes,2009-06-21,,N,6.2,0.0
19.0,42.260000000000005,Yes,41.0,ENE,80.0,54.32,100.0,Tuggeranong,4.0,1021.2,1019.7,52.879999999999995,No,2009-06-22,NW,NNW,1.2,6.0
15.0,39.56,No,39.2,,74.0,53.06,99.0,Tuggeranong,0.0,1021.7,1018.4,51.620000000000005,Yes,2009-06-23,NW,ENE,0.2,7.0
26.0,39.74,Yes,34.52,E,65.0,55.22,100.0,Tuggeranong,9.0,1016.5,1012.2,51.26,No,2009-06-24,NNW,SSW,1.6,9.0
,38.839999999999996,No,31.28,,58.0,54.14,100.0,Tuggeranong,0.0,1014.7,1011.8,50.0,,2009-06-25,NW,,0.2,24.0
20.0,,,35.6,,58.0,54.86,,Tuggeranong,,,1009.1,54.14,No,2009-06-26,N,NNW,,7.0
13.0,44.06,No,41.9,,55.0,56.66,88.0,Tuggeranong,0.0,1009.0,1005.5,55.22,Yes,2009-06-27,WSW,NE,0.0,6.0
28.0,47.120000000000005,Yes,43.879999999999995,,66.0,56.3,99.0,Tuggeranong,0.0,1006.9,1005.4,53.42,No,2009-06-28,NW,WNW,1.2,15.0
31.0,45.86,No,44.239999999999995,NNW,69.0,55.04,89.0,Tuggeranong,15.0,1012.6,1010.8,53.42,No,2009-06-29,NNW,NW,0.0,13.0
44.0,49.64,No,45.32,,57.0,61.34,95.0,Tuggeranong,0.0,1012.1,1006.1,60.980000000000004,Yes,2009-06-30,NNW,WNW,0.0,22.0
56.0,50.18,Yes,45.5,WNW,62.0,53.78,66.0,Tuggeranong,24.0,1007.0,1006.0,50.9,No,2009-07-01,WNW,NW,14.4,20.0
44.0,47.48,No,42.980000000000004,WNW,68.0,50.18,67.0,Tuggeranong,24.0,1007.8,1005.8,48.92,Yes,2009-07-02,WNW,WNW,1.0,22.0
44.0,45.5,Yes,40.64,W,56.0,51.08,64.0,Tuggeranong,17.0,1005.0,1006.5,49.1,No,2009-07-03,WSW,W,5.6,20.0
48.0,37.58,No,29.66,,56.0,54.5,78.0,Tuggeranong,0.0,1014.0,1012.5,50.36,No,2009-07-04,WNW,WSW,0.0,22.0
30.0,43.16,No,33.8,SE,53.0,54.5,66.0,Tuggeranong,2.0,1017.4,1017.1,52.52,No,2009-07-05,NNW,NW,0.0,15.0
17.0,32.9,No,25.34,,57.0,49.46,89.0,Tuggeranong,0.0,1021.8,1019.1,47.120000000000005,No,2009-07-06,NNW,WNW,0.0,9.0
37.0,41.18,No,28.580000000000002,SSE,45.0,51.08,66.0,Tuggeranong,19.0,1026.9,1025.3,50.0,No,2009-07-07,SSE,SE,0.0,9.0
20.0,36.32,No,26.78,,64.0,50.36,83.0,Tuggeranong,0.0,1031.5,1029.5,50.18,No,2009-07-08,SW,S,0.2,9.0
24.0,42.620000000000005,No,36.32,,57.0,57.379999999999995,90.0,Tuggeranong,0.0,1032.9,1030.0,53.78,No,2009-07-09,ENE,E,0.0,9.0
22.0,44.78,No,34.88,ENE,63.0,55.22,84.0,Tuggeranong,2.0,1030.6,1025.6,54.32,No,2009-07-10,SW,E,0.0,7.0
22.0,46.4,No,39.2,,56.0,54.32,89.0,Tuggeranong,0.0,1022.9,1018.0,51.98,No,2009-07-11,N,N,0.0,13.0
43.0,50.54,No,44.96,NNW,54.0,59.72,75.0,Tuggeranong,19.0,1012.5,1008.5,58.64,No,2009-07-12,NW,NW,0.0,20.0
43.0,48.379999999999995,No,41.36,NW,50.0,53.96,63.0,Tuggeranong,15.0,1007.2,1006.2,51.98,No,2009-07-13,WNW,NW,0.0,24.0
33.0,43.7,No,39.56,N,69.0,51.26,77.0,Tuggeranong,13.0,1006.4,1005.0,47.3,No,2009-07-14,NW,NW,1.0,19.0
17.0,34.7,No,32.0,WSW,48.0,53.06,92.0,Tuggeranong,7.0,1011.0,1008.7,52.52,No,2009-07-15,WNW,SE,0.0,4.0
31.0,34.88,No,29.66,,54.0,51.26,88.0,Tuggeranong,0.0,1014.4,1013.2,49.64,No,2009-07-16,SSE,SSE,0.6,15.0
30.0,45.14,No,34.88,SSE,41.0,57.2,66.0,Tuggeranong,15.0,1021.9,1020.1,55.22,No,2009-07-17,,SSE,0.0,0.0
35.0,30.92,No,24.8,,41.0,53.78,98.0,Tuggeranong,0.0,1023.2,1018.9,52.879999999999995,No,2009-07-18,NW,NW,0.0,19.0
33.0,48.02,No,30.92,NW,47.0,57.74,65.0,Tuggeranong,13.0,1021.9,1020.1,56.3,No,2009-07-19,WNW,NW,0.0,19.0
39.0,46.94,No,34.16,N,43.0,58.28,65.0,Tuggeranong,13.0,1024.6,1020.1,57.379999999999995,No,2009-07-20,NNW,NNW,0.0,19.0
30.0,45.5,No,31.64,,37.0,61.88,74.0,Tuggeranong,0.0,1021.7,1016.6,60.980000000000004,No,2009-07-21,NNW,NW,0.0,15.0
54.0,56.84,No,41.36,NW,76.0,62.6,69.0,Tuggeranong,13.0,1011.2,1008.0,50.9,Yes,2009-07-22,WNW,N,0.4,24.0
28.0,44.6,Yes,40.64,W,59.0,50.9,86.0,Tuggeranong,4.0,1013.9,1017.4,50.36,Yes,2009-07-23,S,S,2.8,11.0
30.0,35.24,Yes,25.7,,57.0,52.16,90.0,Tuggeranong,0.0,1027.5,1024.4,51.26,No,2009-07-24,NNW,N,2.6,19.0
30.0,34.34,No,25.7,,42.0,54.14,83.0,Tuggeranong,0.0,1026.6,1022.4,53.06,No,2009-07-25,NNW,N,0.0,15.0
28.0,41.0,No,32.0,,74.0,50.54,82.0,Tuggeranong,0.0,1018.1,1013.7,48.2,Yes,2009-07-26,NNW,N,0.0,15.0
33.0,36.32,Yes,32.72,,47.0,55.22,99.0,Tuggeranong,0.0,1017.7,1016.7,55.04,No,2009-07-27,NW,NNW,4.6,13.0
33.0,47.84,No,36.32,N,45.0,55.76,69.0,Tuggeranong,11.0,1022.5,1020.9,55.04,No,2009-07-28,WSW,NW,0.0,20.0
35.0,45.68,No,29.84,ENE,53.0,58.28,84.0,Tuggeranong,9.0,1025.2,1023.1,55.94,No,2009-07-29,NW,NW,0.0,22.0
35.0,33.98,No,28.22,,53.0,55.04,99.0,Tuggeranong,0.0,1025.9,1020.8,54.32,No,2009-07-30,W,W,0.2,15.0
41.0,51.8,No,33.98,NW,42.0,58.459999999999994,62.0,Tuggeranong,11.0,1020.2,1019.1,56.3,No,2009-07-31,W,WNW,0.0,24.0
39.0,38.48,No,27.14,,46.0,58.28,80.0,Tuggeranong,0.0,1025.5,1022.5,55.58,No,2009-08-01,NW,WNW,0.0,22.0
33.0,33.62,No,26.6,WSW,57.0,55.58,97.0,Tuggeranong,6.0,1028.5,1023.1,55.22,No,2009-08-02,NNW,NW,0.0,19.0
50.0,50.72,No,33.62,WNW,15.0,60.8,59.0,Tuggeranong,28.0,1019.6,1020.5,59.72,No,2009-08-03,SSE,W,0.0,20.0
39.0,37.22,No,31.64,,45.0,56.48,94.0,Tuggeranong,0.0,1021.3,1017.9,52.879999999999995,No,2009-08-04,W,WNW,0.0,20.0
26.0,37.22,No,27.14,WSW,58.0,55.04,86.0,Tuggeranong,2.0,1023.5,1020.6,54.32,No,2009-08-05,NW,WNW,0.0,13.0
30.0,48.02,No,37.22,ESE,50.0,60.440000000000005,79.0,Tuggeranong,6.0,1023.3,1019.0,57.74,No,2009-08-06,NW,N,0.0,17.0
67.0,49.28,No,40.46,NNE,49.0,58.82,62.0,Tuggeranong,13.0,1012.9,1012.4,52.34,No,2009-08-07,WNW,WNW,0.0,22.0
26.0,40.1,No,24.98,SW,35.0,55.58,61.0,Tuggeranong,7.0,1024.9,1021.0,54.5,No,2009-08-08,NNW,S,0.0,13.0
17.0,32.0,No,22.1,W,40.0,54.68,78.0,Tuggeranong,4.0,1021.6,1018.0,52.7,No,2009-08-09,N,NNE,0.0,7.0
22.0,37.04,No,27.5,,38.0,58.1,81.0,Tuggeranong,0.0,1019.8,1016.4,56.48,Yes,2009-08-10,W,N,0.0,7.0
33.0,44.78,Yes,37.04,ESE,86.0,55.22,89.0,Tuggeranong,15.0,1014.3,1010.2,52.16,Yes,2009-08-11,W,WNW,1.6,11.0
37.0,46.58,Yes,33.8,NNW,62.0,54.5,85.0,Tuggeranong,7.0,1011.5,1009.2,53.24,No,2009-08-12,WNW,NW,4.0,22.0
33.0,48.02,No,35.06,E,44.0,61.34,80.0,Tuggeranong,11.0,1014.4,1012.6,60.440000000000005,No,2009-08-13,W,W,0.0,15.0
28.0,37.94,No,30.56,WNW,57.0,60.440000000000005,100.0,Tuggeranong,2.0,1021.1,1017.0,58.82,No,2009-08-14,NW,W,0.0,15.0
30.0,40.1,No,30.56,,44.0,64.22,96.0,Tuggeranong,0.0,1020.7,1016.9,63.14,No,2009-08-15,NW,NNW,0.2,20.0
41.0,43.7,No,29.66,WNW,70.0,59.18,84.0,Tuggeranong,4.0,1017.9,1010.4,55.4,No,2009-08-16,NW,N,0.0,11.0
48.0,52.16,No,43.7,WNW,32.0,56.84,53.0,Tuggeranong,24.0,1015.3,1017.0,54.68,No,2009-08-17,W,WNW,0.8,22.0
20.0,39.02,No,24.8,WSW,38.0,59.36,73.0,Tuggeranong,6.0,1029.2,1026.3,58.1,No,2009-08-18,N,WNW,0.0,9.0
30.0,41.54,No,28.22,,37.0,62.059999999999995,82.0,Tuggeranong,0.0,1027.8,1022.7,61.34,No,2009-08-19,N,NNW,0.0,15.0
31.0,49.82,No,39.38,,36.0,65.12,63.0,Tuggeranong,0.0,1019.9,1014.4,64.22,No,2009-08-20,NNW,N,0.0,17.0
50.0,50.36,No,35.96,NNW,94.0,56.3,66.0,Tuggeranong,9.0,1008.5,1002.2,49.64,Yes,2009-08-21,N,NW,0.0,17.0
35.0,46.76,Yes,34.52,NNE,45.0,57.56,62.0,Tuggeranong,13.0,1012.1,1010.0,56.3,No,2009-08-22,NNW,N,12.8,15.0
43.0,56.84,No,46.76,NNW,50.0,66.38,66.0,Tuggeranong,15.0,1011.9,1008.5,65.66,No,2009-08-23,NW,NNW,0.6,20.0
41.0,55.76,No,53.24,NNW,57.0,59.72,70.0,Tuggeranong,15.0,1006.3,1002.9,56.84,Yes,2009-08-24,NNW,WNW,0.0,19.0
83.0,44.42,Yes,40.82,NW,50.0,50.0,64.0,Tuggeranong,17.0,1007.4,1007.6,48.379999999999995,Yes,2009-08-25,WNW,W,2.0,31.0
61.0,44.42,Yes,39.02,WNW,54.0,51.8,56.0,Tuggeranong,24.0,1014.0,1013.2,50.36,No,2009-08-26,NW,WNW,1.2,24.0
43.0,48.2,No,35.6,N,24.0,61.88,61.0,Tuggeranong,11.0,1018.9,1014.5,60.980000000000004,No,2009-08-27,NW,WNW,0.0,22.0
41.0,53.78,No,33.62,NW,29.0,66.02,43.0,Tuggeranong,13.0,1016.5,1014.1,65.84,No,2009-08-28,W,WNW,0.0,19.0
57.0,48.56,No,44.6,NNE,88.0,62.6,91.0,Tuggeranong,9.0,1007.1,998.4,58.1,Yes,2009-08-29,N,WNW,1.0,13.0
63.0,45.5,Yes,43.34,W,45.0,52.52,55.0,Tuggeranong,28.0,1010.2,1011.7,51.26,No,2009-08-30,W,W,7.6,26.0
41.0,49.64,No,42.44,NW,62.0,55.04,65.0,Tuggeranong,26.0,1017.4,1016.3,51.44,No,2009-08-31,NW,WNW,0.0,20.0
48.0,51.620000000000005,No,40.28,NNW,37.0,59.540000000000006,50.0,Tuggeranong,7.0,1021.5,1019.2,59.0,No,2009-09-01,NNW,ESE,0.4,15.0
22.0,42.620000000000005,No,28.04,,44.0,60.8,74.0,Tuggeranong,0.0,1024.5,1020.2,60.26,No,2009-09-02,N,N,0.0,13.0
37.0,42.260000000000005,No,33.98,WSW,61.0,63.14,87.0,Tuggeranong,7.0,1019.9,1014.9,60.440000000000005,Yes,2009-09-03,NNW,NNW,0.0,20.0
46.0,57.56,Yes,42.260000000000005,NNW,41.0,65.12,82.0,Tuggeranong,11.0,1013.7,1011.0,61.16,No,2009-09-04,NW,WNW,2.0,26.0
31.0,46.4,No,31.28,,33.0,61.519999999999996,68.0,Tuggeranong,0.0,1016.4,1014.5,60.26,No,2009-09-05,WNW,NW,0.0,19.0
28.0,41.9,No,27.5,WNW,36.0,60.8,71.0,Tuggeranong,4.0,1018.4,1012.7,60.08,Yes,2009-09-06,NNW,NW,0.0,15.0
15.0,46.94,Yes,38.660000000000004,,94.0,52.34,96.0,Tuggeranong,0.0,1007.4,1001.7,50.36,Yes,2009-09-07,E,W,5.4,7.0
39.0,46.58,Yes,32.36,W,63.0,56.84,86.0,Tuggeranong,6.0,1007.7,1006.0,54.32,Yes,2009-09-08,NW,WNW,12.6,20.0
41.0,48.56,Yes,34.88,NNW,63.0,56.66,72.0,Tuggeranong,15.0,1010.0,1009.1,54.14,No,2009-09-09,WNW,WNW,4.0,24.0
37.0,50.54,No,36.14,NNW,44.0,60.440000000000005,56.0,Tuggeranong,13.0,1015.0,1013.4,58.82,No,2009-09-10,NW,NW,0.0,20.0
35.0,44.96,No,29.48,WNW,42.0,63.68,74.0,Tuggeranong,2.0,1022.7,1018.5,62.24,No,2009-09-11,NNE,N,0.0,19.0
33.0,60.26,No,42.44,N,34.0,71.78,43.0,Tuggeranong,13.0,1024.0,1020.5,70.88,No,2009-09-12,NNW,N,0.0,20.0
52.0,64.75999999999999,No,40.82,NNW,24.0,76.82,36.0,Tuggeranong,17.0,1020.0,1015.2,76.1,No,2009-09-13,NW,NW,0.0,24.0
31.0,56.48,No,49.1,N,27.0,66.92,52.0,Tuggeranong,11.0,1021.6,1018.9,65.3,No,2009-09-14,N,NE,0.0,19.0
35.0,52.52,No,39.56,WSW,34.0,65.66,73.0,Tuggeranong,7.0,1020.9,1016.8,64.4,No,2009-09-15,NNW,N,0.0,17.0
28.0,50.0,No,32.9,SW,43.0,73.04,70.0,Tuggeranong,7.0,1024.0,1018.4,71.06,No,2009-09-16,SW,NE,0.0,7.0
50.0,54.32,No,44.78,WSW,42.0,73.22,100.0,Tuggeranong,6.0,1017.1,1011.8,72.14,Yes,2009-09-17,NW,WNW,0.0,19.0
26.0,59.18,Yes,47.66,ENE,44.0,67.46,64.0,Tuggeranong,6.0,1019.6,1018.6,66.74000000000001,No,2009-09-18,S,N,7.0,13.0
43.0,51.26,No,48.2,NNE,36.0,67.82,85.0,Tuggeranong,7.0,1018.5,1013.5,66.38,No,2009-09-19,NNW,NW,0.0,22.0
54.0,57.92,No,39.92,NE,37.0,72.5,59.0,Tuggeranong,9.0,1015.2,1011.3,69.8,No,2009-09-20,WNW,NW,0.0,33.0
39.0,53.78,No,33.8,N,29.0,68.0,66.0,Tuggeranong,7.0,1014.9,1010.3,66.92,Yes,2009-09-21,N,ENE,0.0,17.0
41.0,64.04,Yes,53.06,NNW,59.0,69.62,68.0,Tuggeranong,22.0,1003.7,999.0,68.36,Yes,2009-09-22,NNW,WNW,10.4,17.0
50.0,47.84,Yes,45.14,NW,56.0,58.1,80.0,Tuggeranong,22.0,994.2,999.2,56.48,No,2009-09-23,WNW,NW,15.8,17.0
43.0,54.32,No,47.120000000000005,WNW,43.0,60.440000000000005,49.0,Tuggeranong,26.0,1011.6,1011.3,58.64,No,2009-09-24,W,W,0.0,28.0
57.0,54.14,No,38.12,NW,35.0,67.46,61.0,Tuggeranong,6.0,1012.9,1005.1,66.92,Yes,2009-09-25,NNW,NW,0.0,24.0
63.0,43.16,Yes,40.82,NW,85.0,49.1,77.0,Tuggeranong,31.0,1002.9,1003.2,41.9,Yes,2009-09-26,WNW,WNW,2.4,22.0
54.0,43.879999999999995,Yes,37.22,WNW,76.0,51.08,62.0,Tuggeranong,30.0,1005.3,1004.0,43.16,No,2009-09-27,NW,W,5.6,26.0
41.0,50.54,No,38.48,NW,44.0,61.16,59.0,Tuggeranong,17.0,1008.3,1006.7,58.64,No,2009-09-28,WSW,W,0.0,20.0
33.0,50.9,No,40.82,NE,47.0,62.059999999999995,67.0,Tuggeranong,7.0,1014.0,1011.4,59.540000000000006,No,2009-09-29,N,N,0.0,20.0
41.0,49.82,No,32.54,,30.0,67.46,65.0,Tuggeranong,0.0,1017.8,1014.2,64.75999999999999,No,2009-09-30,NW,WNW,0.0,26.0
54.0,67.46,No,38.12,N,22.0,78.44,29.0,Tuggeranong,22.0,1012.7,1008.3,77.0,No,2009-10-01,NW,NW,0.0,20.0
31.0,54.86,No,45.32,E,57.0,63.5,75.0,Tuggeranong,13.0,1012.4,1006.5,61.88,Yes,2009-10-02,ENE,ESE,0.0,20.0
44.0,46.4,Yes,45.5,S,73.0,51.98,77.0,Tuggeranong,30.0,1014.3,1015.1,51.620000000000005,Yes,2009-10-03,S,SSE,26.8,15.0
19.0,46.04,Yes,44.96,SSW,73.0,53.96,81.0,Tuggeranong,9.0,1021.5,1019.7,52.879999999999995,Yes,2009-10-04,E,SSW,1.4,2.0
39.0,51.08,Yes,46.04,S,67.0,60.26,89.0,Tuggeranong,2.0,1019.7,1017.2,56.84,Yes,2009-10-05,NE,SE,1.8,6.0
35.0,44.78,Yes,39.02,NNW,45.0,60.26,92.0,Tuggeranong,9.0,1020.2,1015.2,58.1,Yes,2009-10-06,W,S,3.6,17.0
50.0,40.46,Yes,31.64,WNW,54.0,50.54,87.0,Tuggeranong,6.0,1014.3,1014.7,49.46,Yes,2009-10-07,SSW,SSW,2.4,28.0
52.0,46.04,Yes,39.56,SSE,45.0,55.94,61.0,Tuggeranong,19.0,1020.8,1021.9,53.6,No,2009-10-08,SSE,SSE,4.0,26.0
43.0,46.22,No,41.18,S,42.0,59.18,64.0,Tuggeranong,26.0,1026.9,1025.4,56.84,No,2009-10-09,SSE,SSW,0.0,19.0
31.0,46.94,No,40.64,SSE,43.0,60.980000000000004,63.0,Tuggeranong,15.0,1030.0,1025.9,57.02,No,2009-10-10,NE,S,0.0,13.0
48.0,49.64,No,37.94,SE,65.0,60.980000000000004,73.0,Tuggeranong,7.0,1023.3,1018.4,54.14,No,2009-10-11,ENE,WNW,0.0,6.0
46.0,48.379999999999995,No,36.68,E,79.0,57.92,89.0,Tuggeranong,4.0,1010.3,1003.9,56.120000000000005,Yes,2009-10-12,NW,N,0.0,9.0
50.0,51.620000000000005,Yes,47.66,NW,63.0,57.379999999999995,60.0,Tuggeranong,20.0,1000.9,998.4,55.58,Yes,2009-10-13,WNW,NW,2.0,28.0
59.0,49.28,Yes,46.94,WNW,52.0,58.28,66.0,Tuggeranong,24.0,998.4,1000.2,53.42,No,2009-10-14,WSW,WNW,4.4,17.0
43.0,51.26,No,49.28,NW,78.0,57.74,61.0,Tuggeranong,11.0,1006.7,1006.6,50.54,Yes,2009-10-15,NW,NW,0.0,20.0
33.0,49.28,Yes,36.14,NNW,42.0,61.16,54.0,Tuggeranong,11.0,1011.9,1012.1,58.28,No,2009-10-16,WNW,E,3.0,22.0
26.0,48.74,No,34.34,WNW,45.0,62.959999999999994,76.0,Tuggeranong,4.0,1021.2,1020.1,60.8,Yes,2009-10-17,NNW,ESE,0.0,2.0
31.0,52.34,Yes,47.120000000000005,SW,48.0,65.66,69.0,Tuggeranong,4.0,1026.8,1023.9,64.22,No,2009-10-18,NNW,NW,7.0,15.0
28.0,52.52,No,38.660000000000004,WNW,49.0,69.62,75.0,Tuggeranong,2.0,1027.0,1023.6,68.18,No,2009-10-19,NW,N,0.0,13.0
39.0,57.2,No,48.379999999999995,SW,24.0,76.82,78.0,Tuggeranong,2.0,1023.1,1018.6,75.74000000000001,No,2009-10-20,NNW,WNW,0.0,24.0
46.0,51.44,No,39.92,,17.0,84.02,76.0,Tuggeranong,0.0,1021.6,1018.3,82.4,No,2009-10-21,W,NW,0.0,22.0
28.0,55.94,No,51.44,NE,37.0,80.06,75.0,Tuggeranong,7.0,1024.1,1019.7,76.1,No,2009-10-22,N,NNW,0.0,15.0
43.0,59.9,No,55.04,W,28.0,75.74000000000001,78.0,Tuggeranong,7.0,1019.6,1016.5,74.48,No,2009-10-23,WNW,NW,0.0,26.0
44.0,57.92,No,48.92,WNW,35.0,77.9,68.0,Tuggeranong,6.0,1019.7,1014.9,73.94,No,2009-10-24,N,W,0.0,15.0
52.0,56.48,No,45.14,W,57.0,66.2,67.0,Tuggeranong,7.0,1016.5,1013.8,63.14,Yes,2009-10-25,N,S,0.0,13.0
43.0,49.82,Yes,46.4,SE,54.0,58.1,65.0,Tuggeranong,22.0,1025.9,1025.3,55.76,No,2009-10-26,SE,SSW,16.0,24.0
28.0,50.9,No,44.96,WSW,57.0,68.0,65.0,Tuggeranong,9.0,1029.8,1025.4,65.12,No,2009-10-27,NNW,SSW,0.0,7.0
28.0,59.18,No,48.74,NW,49.0,75.38,74.0,Tuggeranong,7.0,1025.5,1021.8,72.5,Yes,2009-10-28,WNW,SE,0.0,7.0
22.0,59.540000000000006,Yes,55.4,,69.0,67.46,73.0,Tuggeranong,0.0,1026.3,1023.7,64.4,No,2009-10-29,SW,E,1.2,7.0
30.0,59.9,No,49.28,,47.0,82.04,89.0,Tuggeranong,0.0,1023.3,1020.0,76.64,Yes,2009-10-30,NW,ENE,0.4,19.0
28.0,65.12,Yes,52.34,SE,42.0,83.12,75.0,Tuggeranong,2.0,1024.5,1020.2,79.7,No,2009-10-31,W,WNW,1.2,6.0
35.0,65.3,No,52.34,S,35.0,88.88000000000001,76.0,Tuggeranong,6.0,1023.1,1018.6,85.64,Yes,2009-11-01,NNW,E,0.2,7.0
37.0,67.64,Yes,59.36,,30.0,90.14,80.0,Tuggeranong,0.0,1020.7,1016.0,87.61999999999999,No,2009-11-02,W,ESE,3.4,19.0
61.0,72.32,No,60.440000000000005,N,34.0,86.53999999999999,62.0,Tuggeranong,13.0,1010.5,1009.8,79.88,No,2009-11-03,WNW,W,0.2,20.0
39.0,59.9,No,51.620000000000005,NW,34.0,75.56,65.0,Tuggeranong,7.0,1016.0,1012.7,73.94,No,2009-11-04,NNW,NNW,0.0,20.0
41.0,59.0,No,49.64,E,57.0,67.28,66.0,Tuggeranong,9.0,1020.4,1020.3,64.75999999999999,No,2009-11-05,NE,NE,0.0,24.0
