wind speed 3 pm,rain tomorrow,min temp f,sunshine,temp 9 am f,date,wind dir 9 am,pressure 9 am,cloud 3 pm,humidity 3 pm,humidity 9 am,evaporation,rain today,wind gust speed,wind gust dir,cloud 9 am,temp 3 pm f,max temp f,pressure 3 pm,location,wind speed 9 am,wind dir 3 pm,rainfall
9.0,No,46.58,7.2,52.7,2009-05-27,SE,1024.9,3.0,37.0,88.0,1.2,No,31.0,SSE,1.0,62.42,63.32,1022.5,Woomera,11.0,SE,0.0
13.0,No,47.120000000000005,6.4,52.7,2009-05-28,ESE,1026.4,5.0,45.0,82.0,3.4,No,24.0,ESE,1.0,60.62,62.959999999999994,1024.7,Woomera,13.0,ESE,0.0
11.0,No,46.04,5.2,48.74,2009-05-29,ESE,1027.2,5.0,41.0,67.0,3.0,No,24.0,SE,5.0,57.02,58.64,1024.8,Woomera,13.0,ESE,0.0
9.0,No,42.980000000000004,3.2,48.56,2009-05-30,ESE,1027.1,8.0,45.0,65.0,3.2,No,26.0,E,6.0,55.94,57.2,1025.3,Woomera,11.0,SSE,0.0
15.0,No,44.06,4.1,49.82,2009-05-31,ENE,1025.8,5.0,40.0,70.0,3.2,No,30.0,ENE,5.0,62.24,62.959999999999994,1023.1,Woomera,6.0,E,0.0
11.0,No,43.879999999999995,5.4,51.44,2009-06-01,SSE,1026.0,7.0,46.0,79.0,3.0,No,28.0,S,7.0,62.42,63.32,1023.5,Woomera,2.0,SSE,0.0
13.0,No,44.42,5.3,51.8,2009-06-02,SSW,1024.8,7.0,45.0,82.0,2.4,No,22.0,S,1.0,60.8,60.980000000000004,1022.1,Woomera,7.0,SSW,0.0
13.0,No,43.879999999999995,3.9,49.46,2009-06-03,WSW,1022.2,7.0,36.0,85.0,2.2,No,28.0,WSW,7.0,62.959999999999994,65.48,1018.7,Woomera,7.0,WSW,0.0
9.0,No,43.16,7.2,50.9,2009-06-04,NW,1020.6,1.0,28.0,59.0,2.2,No,30.0,NW,1.0,64.94,66.02,1016.7,Woomera,9.0,NW,0.0
17.0,Yes,46.04,,50.9,2009-06-05,NNE,1015.1,8.0,64.0,81.0,3.6,No,44.0,NNE,8.0,56.84,60.8,1010.9,Woomera,20.0,N,0.2
22.0,No,44.6,6.4,51.08,2009-06-06,WNW,1010.1,2.0,66.0,87.0,1.2,Yes,52.0,W,3.0,59.18,60.980000000000004,1008.6,Woomera,20.0,WNW,5.0
26.0,No,49.82,7.1,53.42,2009-06-07,W,1015.2,2.0,59.0,88.0,1.8,No,48.0,WSW,2.0,61.519999999999996,63.68,1013.7,Woomera,22.0,WSW,0.2
30.0,No,45.68,4.7,50.36,2009-06-08,W,1018.8,7.0,53.0,94.0,3.0,No,46.0,SW,4.0,57.92,60.08,1017.4,Woomera,17.0,WSW,0.2
31.0,No,41.72,9.3,49.28,2009-06-09,W,1021.8,4.0,51.0,78.0,4.4,No,54.0,WSW,1.0,62.059999999999995,63.68,1020.4,Woomera,20.0,WSW,0.0
9.0,No,47.84,4.4,52.16,2009-06-10,W,1025.6,6.0,47.0,89.0,2.0,No,22.0,SW,7.0,58.28,60.62,1024.1,Woomera,4.0,SSW,0.0
24.0,No,42.44,8.9,49.82,2009-06-11,N,1025.8,1.0,40.0,64.0,3.0,No,39.0,N,4.0,60.62,61.7,1021.3,Woomera,24.0,N,0.0
37.0,No,46.04,3.3,49.28,2009-06-12,NNE,1018.9,7.0,32.0,43.0,6.0,No,56.0,NNE,7.0,60.8,61.7,1012.6,Woomera,26.0,NNE,0.0
28.0,No,45.86,9.7,52.34,2009-06-13,NW,1011.3,1.0,31.0,69.0,5.6,No,46.0,WNW,1.0,64.94,65.66,1008.8,Woomera,19.0,WNW,0.2
33.0,No,45.86,6.2,50.9,2009-06-14,NW,1009.0,6.0,56.0,68.0,5.6,No,56.0,WNW,6.0,61.519999999999996,62.42,1008.4,Woomera,31.0,W,0.0
31.0,No,49.46,8.2,53.24,2009-06-15,WSW,1017.2,5.0,49.0,88.0,2.2,No,46.0,SSW,5.0,62.959999999999994,64.22,1018.0,Woomera,20.0,SSW,0.0
11.0,No,44.78,8.9,50.54,2009-06-16,SSW,1025.7,5.0,49.0,82.0,3.6,No,28.0,SW,1.0,60.980000000000004,62.42,1024.3,Woomera,13.0,SSW,0.0
7.0,No,42.08,7.4,50.9,2009-06-17,SSW,1028.8,4.0,48.0,80.0,3.6,No,19.0,SE,1.0,62.059999999999995,63.14,1025.7,Woomera,11.0,SE,0.0
2.0,No,43.34,6.7,50.54,2009-06-18,E,1027.7,3.0,30.0,71.0,2.2,No,20.0,NE,1.0,62.24,63.14,1024.3,Woomera,9.0,NNE,0.0
30.0,No,41.0,9.6,50.9,2009-06-19,ENE,1024.4,1.0,29.0,56.0,2.2,No,44.0,NNE,1.0,64.22,65.84,1019.2,Woomera,6.0,N,0.0
17.0,No,44.06,7.4,52.16,2009-06-20,N,1015.5,1.0,30.0,50.0,5.8,No,50.0,NW,7.0,65.66,67.1,1013.3,Woomera,20.0,WNW,0.0
17.0,No,41.72,8.2,51.620000000000005,2009-06-21,NNE,1016.0,6.0,29.0,55.0,3.6,No,30.0,N,1.0,67.46,69.62,1013.0,Woomera,9.0,NW,0.2
26.0,No,43.34,9.5,50.0,2009-06-22,W,1015.6,1.0,24.0,61.0,4.0,No,43.0,WNW,1.0,65.66,67.28,1012.7,Woomera,7.0,WNW,0.0
28.0,No,41.36,9.8,48.56,2009-06-23,NW,1015.7,1.0,30.0,49.0,4.0,No,44.0,WNW,0.0,62.42,63.32,1013.3,Woomera,24.0,WNW,0.0
13.0,No,42.620000000000005,7.1,49.64,2009-06-24,W,1018.0,5.0,42.0,83.0,4.0,No,30.0,W,2.0,62.78,64.22,1015.8,Woomera,9.0,WSW,0.0
20.0,Yes,48.379999999999995,4.4,55.76,2009-06-25,NNE,1012.9,8.0,90.0,54.0,3.8,No,41.0,N,6.0,57.56,65.12,1008.8,Woomera,19.0,NNW,0.0
31.0,No,49.1,4.4,54.14,2009-06-26,WNW,1005.0,7.0,83.0,94.0,3.2,Yes,52.0,W,2.0,58.28,61.34,1004.2,Woomera,17.0,WSW,7.4
13.0,No,44.42,7.9,48.92,2009-06-27,WNW,1010.1,5.0,61.0,97.0,1.6,No,22.0,W,8.0,60.8,61.7,1008.6,Woomera,2.0,SW,0.6
30.0,No,46.58,8.4,54.14,2009-06-28,N,1008.7,1.0,33.0,80.0,1.4,No,44.0,WNW,6.0,71.6,72.86,1006.5,Woomera,19.0,WNW,0.0
31.0,No,45.86,5.7,53.24,2009-06-29,NNE,1010.0,7.0,35.0,75.0,3.4,No,52.0,NNW,1.0,72.5,73.58,1005.2,Woomera,13.0,NNW,0.0
48.0,No,53.24,8.6,68.0,2009-06-30,NW,1000.9,1.0,16.0,35.0,8.0,No,98.0,WSW,3.0,66.38,74.12,1004.0,Woomera,26.0,W,0.0
28.0,No,44.06,9.3,49.1,2009-07-01,NNW,1014.3,3.0,37.0,50.0,9.8,No,46.0,WSW,1.0,64.04,64.4,1013.1,Woomera,19.0,WSW,0.0
35.0,No,44.42,8.3,50.9,2009-07-02,W,1018.8,6.0,46.0,82.0,4.0,No,52.0,WSW,1.0,62.42,63.5,1018.1,Woomera,15.0,WSW,0.0
28.0,No,48.02,9.6,54.5,2009-07-03,SSW,1024.3,1.0,49.0,80.0,2.8,No,44.0,SSW,3.0,64.94,65.48,1023.6,Woomera,28.0,SSW,0.0
11.0,No,50.0,2.0,51.08,2009-07-04,SSW,1027.5,7.0,60.0,98.0,3.4,No,22.0,SSW,8.0,59.0,59.36,1024.7,Woomera,15.0,SSW,0.0
2.0,No,51.08,0.0,53.24,2009-07-05,ESE,1023.8,8.0,61.0,66.0,2.3,No,22.0,SE,7.0,56.66,57.02,1021.0,Woomera,11.0,WSW,0.0
9.0,No,51.08,0.0,52.879999999999995,2009-07-06,E,1022.9,8.0,67.0,70.0,2.6,No,30.0,ENE,8.0,55.22,56.48,1021.1,Woomera,19.0,NE,0.0
13.0,No,43.34,3.7,48.56,2009-07-07,NE,1023.3,7.0,39.0,56.0,1.2,No,31.0,ENE,7.0,58.459999999999994,60.26,1020.4,Woomera,19.0,NNW,0.0
11.0,No,42.980000000000004,9.9,51.08,2009-07-08,N,1023.8,1.0,30.0,47.0,3.2,No,30.0,N,1.0,62.78,63.32,1021.4,Woomera,13.0,NE,0.0
17.0,No,39.2,9.4,50.0,2009-07-09,NE,1023.4,6.0,20.0,44.0,4.2,No,33.0,NNE,1.0,64.22,65.66,1019.7,Woomera,11.0,N,0.0
41.0,Yes,50.0,2.9,56.3,2009-07-10,NNE,1017.3,7.0,20.0,50.0,5.4,No,59.0,N,7.0,70.16,72.32,1011.0,Woomera,31.0,N,0.0
26.0,No,53.96,7.8,55.4,2009-07-11,NNW,1010.5,4.0,42.0,88.0,9.6,Yes,46.0,W,7.0,68.72,68.9,1008.6,Woomera,17.0,W,3.0
19.0,No,40.64,9.5,47.66,2009-07-12,NW,1013.2,1.0,34.0,83.0,3.0,No,37.0,WNW,1.0,61.519999999999996,62.42,1011.2,Woomera,13.0,W,0.0
28.0,No,43.879999999999995,8.2,48.74,2009-07-13,WSW,1014.3,6.0,54.0,81.0,5.0,No,57.0,WSW,1.0,57.2,60.440000000000005,1012.6,Woomera,20.0,W,0.0
43.0,Yes,44.6,5.3,49.82,2009-07-14,WNW,1010.8,6.0,61.0,87.0,2.8,No,63.0,WSW,7.0,55.4,59.0,1008.3,Woomera,28.0,WSW,0.4
26.0,No,42.44,7.8,47.84,2009-07-15,WSW,1016.9,5.0,62.0,93.0,2.2,Yes,37.0,SW,1.0,57.02,60.26,1016.5,Woomera,11.0,SW,5.8
11.0,No,43.16,9.5,47.120000000000005,2009-07-16,WSW,1021.3,2.0,45.0,93.0,2.6,No,26.0,SSW,1.0,58.459999999999994,58.64,1020.0,Woomera,9.0,SSW,0.6
26.0,No,40.28,5.9,45.14,2009-07-17,NNE,1021.5,3.0,37.0,81.0,2.4,No,44.0,N,7.0,59.9,60.8,1017.6,Woomera,9.0,NNW,0.0
17.0,No,41.72,9.5,47.66,2009-07-18,N,1018.9,1.0,29.0,61.0,3.8,No,37.0,W,1.0,67.82,68.36,1015.7,Woomera,9.0,WNW,0.0
26.0,No,43.879999999999995,10.1,51.8,2009-07-19,N,1019.7,0.0,22.0,59.0,4.2,No,44.0,NNW,1.0,69.98,70.7,1015.4,Woomera,15.0,NW,0.0
28.0,No,51.8,9.9,58.1,2009-07-20,N,1015.8,0.0,7.0,24.0,7.8,No,57.0,N,0.0,74.3,75.2,1011.2,Woomera,30.0,N,0.0
19.0,No,50.72,10.0,58.1,2009-07-21,WNW,1011.5,1.0,25.0,27.0,8.8,No,52.0,NW,1.0,72.14,73.22,1009.5,Woomera,11.0,W,0.0
37.0,No,46.04,9.7,54.32,2009-07-22,W,1013.7,2.0,32.0,46.0,4.2,No,57.0,W,0.0,63.86,64.58,1013.9,Woomera,28.0,WSW,0.0
4.0,No,42.08,9.7,49.28,2009-07-23,SE,1024.0,1.0,35.0,86.0,5.6,No,24.0,SW,1.0,61.16,62.24,1022.3,Woomera,6.0,SSW,0.0
17.0,No,38.660000000000004,10.1,48.2,2009-07-24,NNE,1025.5,0.0,23.0,47.0,3.0,No,41.0,N,0.0,64.22,65.12,1022.9,Woomera,11.0,NNW,0.0
28.0,Yes,41.36,8.1,50.9,2009-07-25,NNE,1021.3,2.0,17.0,31.0,6.2,No,57.0,N,1.0,65.66,66.2,1015.5,Woomera,19.0,N,0.0
37.0,No,48.2,5.7,50.36,2009-07-26,W,1016.0,5.0,47.0,79.0,6.6,Yes,57.0,WSW,7.0,61.16,62.78,1018.7,Woomera,41.0,SSW,1.6
19.0,No,39.02,8.1,47.48,2009-07-27,WSW,1027.4,5.0,45.0,79.0,3.6,No,31.0,SW,0.0,60.08,61.34,1025.5,Woomera,9.0,SW,0.0
15.0,No,40.82,9.3,48.379999999999995,2009-07-28,W,1029.7,5.0,45.0,91.0,2.8,No,28.0,SW,1.0,60.62,63.32,1027.4,Woomera,7.0,WSW,0.0
15.0,No,42.8,9.7,50.18,2009-07-29,SW,1030.9,5.0,53.0,90.0,2.2,No,,,1.0,61.7,64.04,1028.8,Woomera,7.0,SW,0.0
19.0,No,46.76,3.6,49.64,2009-07-30,SW,1030.7,7.0,54.0,90.0,2.4,No,31.0,S,7.0,58.28,59.540000000000006,1027.7,Woomera,9.0,SW,0.0
7.0,No,48.56,4.8,50.54,2009-07-31,SW,1029.2,7.0,47.0,94.0,2.4,No,,,5.0,60.08,62.6,1026.9,Woomera,11.0,SSW,0.2
6.0,No,44.06,10.2,54.32,2009-08-01,NE,1029.9,1.0,36.0,57.0,2.8,No,26.0,NW,1.0,64.58,65.3,1026.5,Woomera,2.0,NW,0.0
20.0,No,41.36,10.4,52.34,2009-08-02,N,1028.2,0.0,27.0,56.0,3.4,No,35.0,NW,0.0,66.38,67.82,1025.2,Woomera,6.0,WNW,0.0
9.0,No,42.8,10.5,55.76,2009-08-03,SE,1026.8,1.0,25.0,55.0,4.0,No,22.0,ESE,0.0,69.08,70.34,1023.7,Woomera,9.0,NNW,0.0
15.0,No,46.4,9.6,53.96,2009-08-04,WNW,1023.4,7.0,31.0,63.0,4.6,No,31.0,WSW,7.0,68.18,69.62,1020.6,Woomera,2.0,WSW,0.0
31.0,No,46.22,10.3,56.84,2009-08-05,N,1021.1,1.0,15.0,43.0,4.4,No,52.0,NW,1.0,75.2,76.64,1017.5,Woomera,20.0,NW,0.0
37.0,No,51.26,10.4,60.440000000000005,2009-08-06,N,1017.6,0.0,12.0,32.0,9.6,No,57.0,NNW,0.0,76.1,77.18,1012.5,Woomera,24.0,NNW,0.0
22.0,No,51.44,10.4,54.86,2009-08-07,SSE,1022.5,0.0,24.0,49.0,8.0,No,48.0,SSW,1.0,66.92,67.1,1021.6,Woomera,24.0,SE,0.0
20.0,No,40.46,10.4,52.16,2009-08-08,ENE,1023.7,1.0,14.0,39.0,8.0,No,41.0,NNE,0.0,67.46,69.08,1019.5,Woomera,11.0,N,0.0
31.0,No,44.78,8.9,52.34,2009-08-09,N,1016.6,5.0,11.0,28.0,7.4,No,50.0,N,7.0,73.75999999999999,74.66,1011.2,Woomera,20.0,N,0.0
33.0,No,52.16,10.1,58.64,2009-08-10,WSW,1010.5,3.0,30.0,68.0,9.4,No,57.0,W,1.0,66.02,67.1,1009.7,Woomera,26.0,W,0.0
20.0,No,41.72,7.9,53.42,2009-08-11,NW,1013.8,5.0,34.0,69.0,5.8,No,31.0,WSW,1.0,66.92,68.54,1011.8,Woomera,11.0,WSW,0.0
13.0,No,47.84,10.5,57.02,2009-08-12,SE,1016.3,1.0,35.0,53.0,3.4,No,26.0,SW,0.0,69.44,70.52,1013.4,Woomera,17.0,WSW,0.0
26.0,No,52.52,8.9,57.2,2009-08-13,W,1018.8,1.0,23.0,57.0,3.8,No,43.0,SW,7.0,70.34,71.24000000000001,1015.8,Woomera,13.0,SSW,0.0
22.0,No,45.14,10.4,56.48,2009-08-14,E,1020.2,0.0,19.0,55.0,7.0,No,37.0,NNE,0.0,75.38,76.82,1015.5,Woomera,17.0,NNE,0.0
33.0,No,53.24,9.0,64.58,2009-08-15,NNE,1012.7,3.0,13.0,32.0,7.0,No,81.0,NW,1.0,86.18,86.53999999999999,1006.3,Woomera,28.0,NNW,0.0
37.0,No,50.18,10.5,57.2,2009-08-16,W,1012.7,1.0,10.0,54.0,11.2,No,61.0,SW,1.0,65.66,66.92,1013.2,Woomera,31.0,W,0.8
6.0,No,41.18,10.5,51.44,2009-08-17,WSW,1024.5,2.0,37.0,63.0,8.0,No,26.0,SW,0.0,66.2,69.08,1023.4,Woomera,11.0,WSW,0.0
30.0,No,45.5,10.2,57.379999999999995,2009-08-18,NE,1026.5,5.0,19.0,49.0,3.6,No,44.0,NNE,1.0,71.06,72.32,1021.9,Woomera,17.0,N,0.0
20.0,No,57.379999999999995,3.6,61.34,2009-08-19,N,1020.8,7.0,39.0,27.0,10.2,No,52.0,NW,6.0,65.48,72.14,1017.6,Woomera,20.0,N,0.0
24.0,No,48.74,10.5,61.7,2009-08-20,N,1017.6,1.0,15.0,47.0,4.6,No,39.0,NNW,3.0,81.86,83.66,1010.6,Woomera,11.0,NNW,0.8
17.0,Yes,59.9,0.0,61.88,2009-08-21,WSW,1010.9,7.0,57.0,50.0,10.8,No,63.0,SW,7.0,63.14,63.5,1009.5,Woomera,22.0,W,0.0
26.0,No,56.3,4.0,58.28,2009-08-22,WNW,1010.1,7.0,64.0,94.0,1.0,Yes,39.0,WSW,7.0,67.1,68.54,1008.2,Woomera,6.0,WSW,2.0
30.0,No,45.5,9.5,56.3,2009-08-23,N,1011.1,1.0,23.0,67.0,2.4,No,59.0,WNW,1.0,72.68,73.58,1007.1,Woomera,15.0,NW,0.0
43.0,No,50.18,9.4,55.4,2009-08-24,WNW,1011.5,1.0,19.0,71.0,7.0,No,78.0,W,6.0,69.8,70.7,1007.7,Woomera,13.0,WNW,0.0
37.0,No,42.260000000000005,10.1,54.86,2009-08-25,W,1018.1,6.0,36.0,57.0,9.8,No,56.0,SW,1.0,64.04,64.94,1016.3,Woomera,17.0,SW,0.0
13.0,No,43.34,10.8,54.5,2009-08-26,WSW,1022.3,0.0,23.0,61.0,5.0,No,24.0,SW,1.0,66.56,69.08,1018.4,Woomera,9.0,WNW,0.0
11.0,No,42.08,10.7,58.28,2009-08-27,NNW,1017.3,3.0,23.0,43.0,4.6,No,41.0,W,0.0,74.48,77.54,1012.8,Woomera,15.0,WNW,0.0
24.0,Yes,57.2,5.6,58.1,2009-08-28,N,1012.5,7.0,61.0,68.0,8.0,No,52.0,NE,8.0,67.64,71.42,1005.2,Woomera,22.0,NE,0.4
37.0,No,53.96,8.3,59.36,2009-08-29,WSW,1009.8,6.0,33.0,79.0,3.0,Yes,65.0,WSW,7.0,70.7,71.24000000000001,1010.3,Woomera,19.0,WSW,1.2
19.0,No,39.56,8.5,53.06,2009-08-30,SW,1023.6,5.0,,61.0,6.4,No,37.0,SSW,0.0,61.88,64.75999999999999,1021.7,Woomera,19.0,SW,0.0
20.0,No,41.36,10.4,53.78,2009-08-31,W,1025.7,4.0,35.0,69.0,4.0,No,33.0,SW,0.0,65.66,67.28,1022.2,Woomera,9.0,WSW,0.0
9.0,No,46.58,11.0,56.84,2009-09-01,E,1023.1,1.0,24.0,65.0,5.0,No,31.0,N,1.0,69.44,71.06,1018.1,Woomera,9.0,NNE,0.0
31.0,No,48.02,7.1,61.88,2009-09-02,NNE,1014.8,5.0,12.0,24.0,5.8,No,59.0,NNE,7.0,77.0,78.8,1009.4,Woomera,28.0,N,0.0
30.0,No,48.379999999999995,10.3,58.28,2009-09-03,SSW,1016.6,1.0,26.0,50.0,10.0,No,54.0,SSW,1.0,65.48,68.18,1014.1,Woomera,19.0,SW,0.0
20.0,No,44.6,4.1,53.6,2009-09-04,WSW,1019.8,6.0,38.0,69.0,8.0,No,46.0,WSW,4.0,62.24,63.86,1017.7,Woomera,20.0,WSW,0.0
22.0,No,42.620000000000005,10.6,55.58,2009-09-05,E,1020.0,0.0,20.0,46.0,4.0,No,46.0,N,0.0,68.54,70.34,1014.8,Woomera,17.0,N,0.0
31.0,No,55.04,,65.48,2009-09-06,NNW,1008.1,2.0,14.0,18.0,6.0,No,56.0,WSW,3.0,72.68,74.84,1006.1,Woomera,20.0,W,0.0
28.0,No,50.9,7.9,56.84,2009-09-07,WSW,1013.9,6.0,33.0,63.0,12.2,No,54.0,SW,6.0,65.84,67.28,1012.9,Woomera,33.0,SW,0.0
4.0,No,46.04,10.0,54.5,2009-09-08,SSE,1020.5,1.0,30.0,75.0,5.2,No,28.0,S,1.0,67.1,68.9,1016.6,Woomera,13.0,WNW,0.2
9.0,No,46.94,10.4,56.66,2009-09-09,E,1018.8,3.0,23.0,45.0,5.8,No,28.0,N,3.0,69.98,72.14,1014.9,Woomera,19.0,NNE,0.0
17.0,No,50.36,11.2,62.24,2009-09-10,NNE,1016.8,0.0,11.0,27.0,6.6,No,44.0,N,0.0,76.64,79.34,1012.5,Woomera,30.0,NW,0.0
43.0,No,57.2,9.1,74.3,2009-09-11,NNW,1013.1,1.0,,5.0,11.0,No,76.0,NNW,1.0,93.2,95.9,1008.7,Woomera,41.0,NW,0.0
46.0,No,67.28,8.0,79.16,2009-09-12,NNW,1012.3,6.0,3.0,2.0,22.2,No,72.0,N,1.0,95.9,98.96000000000001,1007.7,Woomera,43.0,NNW,0.0
28.0,No,58.1,10.6,63.86,2009-09-13,SSE,1019.6,0.0,15.0,29.0,20.4,No,48.0,SW,1.0,73.4,75.2,1018.3,Woomera,19.0,SSW,0.0
6.0,No,48.379999999999995,10.6,57.92,2009-09-14,ESE,1023.9,1.0,15.0,38.0,10.0,No,33.0,ESE,0.0,71.6,74.48,1019.3,Woomera,26.0,SSW,0.0
24.0,No,55.58,10.2,70.34,2009-09-15,NNE,1019.9,1.0,13.0,14.0,8.0,No,37.0,NNW,1.0,84.2,84.74,1014.2,Woomera,24.0,N,0.0
39.0,Yes,66.2,2.9,75.92,2009-09-16,NNE,1011.5,7.0,34.0,9.0,13.2,No,70.0,NNW,6.0,75.92,85.1,1007.5,Woomera,44.0,NNE,0.0
19.0,No,56.48,8.1,60.62,2009-09-17,SSW,1018.6,4.0,49.0,79.0,7.8,Yes,48.0,SW,5.0,68.0,68.72,1018.1,Woomera,30.0,SSW,11.8
20.0,No,50.36,11.0,62.42,2009-09-18,NE,1021.5,5.0,32.0,65.0,4.8,No,44.0,N,1.0,76.46,77.36,1015.9,Woomera,17.0,NNW,0.0
17.0,No,59.540000000000006,10.5,70.16,2009-09-19,NW,1016.4,1.0,25.0,55.0,8.2,No,37.0,S,1.0,77.9,79.34,1014.1,Woomera,13.0,SSW,0.2
9.0,No,53.78,11.2,59.9,2009-09-20,SSE,1017.6,6.0,22.0,47.0,9.2,No,35.0,SSE,7.0,74.12,75.38,1013.4,Woomera,26.0,SSE,0.0
63.0,No,57.02,4.2,70.88,2009-09-21,NE,1001.7,8.0,6.0,58.0,8.2,No,115.0,WSW,4.0,84.02,89.96000000000001,997.3,Woomera,37.0,W,0.4
67.0,No,51.08,9.1,65.84,2009-09-22,NNW,999.5,6.0,43.0,33.0,12.0,No,109.0,W,5.0,59.0,68.9,1002.0,Woomera,35.0,W,0.0
24.0,No,46.04,11.1,56.48,2009-09-23,WSW,1018.9,1.0,29.0,57.0,9.6,No,56.0,W,1.0,66.56,67.82,1017.3,Woomera,30.0,W,0.0
24.0,No,47.120000000000005,11.3,62.959999999999994,2009-09-24,NNW,1019.6,0.0,17.0,43.0,5.6,No,48.0,NW,0.0,77.18,78.8,1013.2,Woomera,19.0,NW,0.0
57.0,No,57.2,9.8,61.519999999999996,2009-09-25,WSW,1010.1,6.0,39.0,49.0,11.0,No,100.0,WSW,3.0,59.36,67.1,1010.4,Woomera,31.0,WSW,0.0
31.0,No,43.879999999999995,10.9,53.06,2009-09-26,SW,1021.4,3.0,26.0,51.0,10.6,No,70.0,SW,1.0,62.78,64.75999999999999,1020.8,Woomera,41.0,SSW,0.0
17.0,No,41.0,11.4,54.32,2009-09-27,SSW,1026.2,1.0,31.0,48.0,8.8,No,52.0,S,4.0,61.88,64.22,1021.8,Woomera,26.0,SSW,0.0
4.0,No,44.42,11.6,55.22,2009-09-28,ESE,1021.4,1.0,27.0,57.0,6.8,No,28.0,WNW,1.0,68.54,70.7,1014.9,Woomera,11.0,NW,0.0
35.0,No,48.92,9.4,66.02,2009-09-29,N,1012.9,8.0,8.0,25.0,6.6,No,61.0,N,6.0,78.44,79.7,1007.6,Woomera,30.0,N,0.0
44.0,Yes,57.92,4.3,74.84,2009-09-30,NNE,1006.7,7.0,1.0,5.0,18.8,No,76.0,WNW,5.0,88.7,89.41999999999999,1004.0,Woomera,43.0,NW,0.0
19.0,Yes,56.66,0.9,57.92,2009-10-01,SSW,1013.5,8.0,85.0,90.0,13.0,Yes,44.0,SSW,8.0,58.28,60.08,1011.4,Woomera,15.0,SSE,2.2
24.0,No,48.02,7.9,54.32,2009-10-02,SSW,1015.9,6.0,44.0,74.0,2.4,Yes,59.0,SSW,6.0,64.04,65.66,1015.0,Woomera,35.0,S,9.8
17.0,No,46.4,7.7,55.22,2009-10-03,SSE,1022.0,3.0,36.0,57.0,4.6,No,33.0,S,7.0,61.519999999999996,63.32,1019.5,Woomera,15.0,S,0.0
15.0,No,44.96,10.2,54.68,2009-10-04,NNE,1022.8,1.0,25.0,57.0,5.0,No,43.0,SSW,0.0,70.16,73.4,1021.1,Woomera,7.0,W,0.0
11.0,No,51.08,11.7,56.66,2009-10-05,SSE,1025.7,1.0,31.0,72.0,7.4,No,41.0,SSE,1.0,70.34,72.5,1023.4,Woomera,22.0,SSW,0.0
9.0,No,51.44,9.1,56.84,2009-10-06,SE,1025.1,7.0,31.0,60.0,7.2,No,46.0,SSE,3.0,68.9,72.32,1022.3,Woomera,24.0,S,0.0
15.0,No,48.2,11.9,54.32,2009-10-07,SE,1025.6,0.0,20.0,52.0,7.8,No,35.0,SE,0.0,67.82,70.7,1024.3,Woomera,22.0,ESE,0.0
13.0,No,46.4,11.3,55.58,2009-10-08,E,1027.6,2.0,18.0,40.0,8.2,No,35.0,SE,1.0,67.1,71.24000000000001,1025.1,Woomera,20.0,SE,0.0
6.0,No,49.46,10.7,57.74,2009-10-09,ESE,1025.7,2.0,12.0,38.0,9.0,No,30.0,ESE,2.0,71.96,74.48,1022.6,Woomera,20.0,NE,0.0
13.0,No,55.58,11.2,62.959999999999994,2009-10-10,ENE,1022.0,6.0,9.0,25.0,9.4,No,54.0,N,2.0,78.44,80.96,1017.3,Woomera,19.0,N,0.0
43.0,No,58.28,3.1,66.2,2009-10-11,NE,1014.4,8.0,4.0,13.0,11.8,No,63.0,WSW,8.0,82.58,86.53999999999999,1008.5,Woomera,22.0,NNE,0.0
46.0,No,50.9,9.9,57.92,2009-10-12,WSW,1012.4,6.0,20.0,55.0,11.6,No,70.0,W,5.0,69.62,71.06,1008.9,Woomera,26.0,W,0.4
43.0,No,55.04,9.5,57.74,2009-10-13,WSW,1009.9,7.0,29.0,67.0,11.8,No,72.0,SW,7.0,66.92,70.52,1009.2,Woomera,35.0,WSW,0.0
28.0,No,48.74,11.5,55.76,2009-10-14,SW,1016.4,1.0,29.0,66.0,10.0,No,52.0,WSW,5.0,68.36,70.7,1015.8,Woomera,35.0,SW,0.0
31.0,No,49.28,11.8,57.02,2009-10-15,SW,1020.2,2.0,19.0,64.0,8.0,No,56.0,SSW,6.0,68.18,70.88,1019.4,Woomera,28.0,SW,0.0
20.0,No,46.58,12.3,54.5,2009-10-16,S,1026.2,1.0,25.0,53.0,11.0,No,44.0,S,1.0,65.3,69.08,1024.2,Woomera,26.0,SSW,0.0
19.0,No,46.76,12.4,54.5,2009-10-17,SE,1028.6,0.0,28.0,67.0,8.0,No,39.0,SE,1.0,68.18,71.06,1025.9,Woomera,24.0,SE,0.0
7.0,No,49.28,12.4,58.82,2009-10-18,ESE,1028.7,0.0,16.0,48.0,9.6,No,33.0,ENE,0.0,75.92,78.62,1025.6,Woomera,20.0,NNE,0.0
22.0,No,54.68,12.3,67.82,2009-10-19,N,1025.5,0.0,8.0,20.0,7.8,No,44.0,N,0.0,83.66,86.0,1021.3,Woomera,13.0,NW,0.0
20.0,No,55.94,11.6,71.42,2009-10-20,NNE,1019.9,2.0,4.0,13.0,12.2,No,39.0,NW,0.0,91.03999999999999,93.91999999999999,1016.7,Woomera,15.0,NW,0.0
2.0,No,59.540000000000006,6.3,65.48,2009-10-21,SSE,1019.6,7.0,19.0,58.0,15.6,No,35.0,SE,7.0,86.53999999999999,88.7,1017.9,Woomera,22.0,N,0.0
