Date,WindGustSpeed,MaxTempF,WindDir3pm,Humidity9am,Rainfall,RainTomorrow,Cloud9am,Evaporation,Humidity3pm,WindGustDir,RainToday,WindDir9am,WindSpeed3pm,Location,Pressure3pm,Pressure9am,Temp3pmF,Temp9amF,MinTempF,Sunshine,WindSpeed9am,Cloud3pm
2009-05-24,46.0,69.08,N,47.0,0.0,No,8.0,5.8,43.0,N,No,NE,17.0,Watsonia,1020.3,1022.1,69.08,65.48,50.0,0.0,11.0,7.0
2009-05-25,50.0,71.24000000000001,NNE,51.0,0.0,Yes,7.0,5.4,48.0,NNE,No,NE,20.0,Watsonia,1015.5,1019.1,68.72,63.86,60.26,1.9,24.0,7.0
2009-05-26,24.0,63.68,SSW,99.0,4.4,No,4.0,3.0,59.0,WSW,Yes,N,13.0,Watsonia,1020.0,1021.7,59.72,52.52,50.9,7.4,6.0,4.0
2009-05-27,24.0,58.459999999999994,SSW,99.0,0.0,Yes,2.0,2.0,98.0,SSW,No,NE,15.0,Watsonia,1021.6,1022.9,53.78,43.34,38.48,4.6,4.0,7.0
2009-05-28,35.0,57.92,SSE,99.0,2.8,Yes,7.0,0.8,71.0,SSW,Yes,W,7.0,Watsonia,1024.5,1024.9,54.5,49.28,43.16,1.9,7.0,7.0
2009-05-29,31.0,59.36,SSE,100.0,2.2,No,1.0,1.4,57.0,ESE,Yes,,11.0,Watsonia,1026.9,1028.7,58.1,39.56,37.94,8.4,0.0,3.0
2009-05-30,33.0,58.64,SSE,100.0,0.0,No,7.0,1.8,73.0,ESE,No,,17.0,Watsonia,1030.6,1032.1,57.56,46.04,39.38,3.8,0.0,6.0
2009-05-31,13.0,60.8,SSE,100.0,0.2,No,7.0,1.4,54.0,SSE,No,NE,6.0,Watsonia,1031.2,1034.8,60.08,42.08,38.660000000000004,7.7,6.0,7.0
2009-06-01,15.0,54.68,,99.0,0.2,No,7.0,2.2,83.0,ENE,No,,0.0,Watsonia,1029.4,1031.2,53.78,47.48,42.08,0.0,0.0,7.0
2009-06-02,13.0,58.1,SSW,100.0,0.6,Yes,8.0,0.2,78.0,ENE,No,ENE,6.0,Watsonia,1026.5,1029.5,57.92,48.379999999999995,47.120000000000005,0.0,6.0,8.0
2009-06-03,19.0,62.059999999999995,ENE,100.0,2.6,Yes,7.0,0.6,74.0,ENE,Yes,ENE,7.0,Watsonia,1018.9,1022.8,61.519999999999996,52.52,48.379999999999995,0.0,4.0,7.0
2009-06-04,33.0,60.26,N,80.0,2.0,No,7.0,0.4,68.0,N,Yes,NNE,11.0,Watsonia,1016.7,1018.9,59.72,56.48,52.52,0.7,13.0,7.0
2009-06-05,11.0,61.34,SE,100.0,0.4,No,7.0,1.6,56.0,NE,No,NE,6.0,Watsonia,1015.2,1018.0,59.540000000000006,42.980000000000004,39.02,7.5,2.0,6.0
2009-06-06,24.0,59.0,NNE,99.0,0.2,Yes,7.0,1.0,71.0,N,No,ENE,7.0,Watsonia,1009.2,1013.5,55.04,39.2,36.32,1.6,7.0,7.0
2009-06-07,35.0,56.48,W,100.0,3.4,Yes,7.0,0.4,93.0,W,Yes,NE,7.0,Watsonia,1004.1,1005.6,51.44,47.48,39.2,1.1,7.0,7.0
2009-06-08,50.0,57.56,W,79.0,2.4,Yes,7.0,2.0,92.0,W,Yes,NNW,9.0,Watsonia,1005.0,1006.7,50.36,51.44,47.48,2.7,15.0,7.0
2009-06-09,54.0,52.879999999999995,W,92.0,9.6,Yes,7.0,2.4,63.0,W,Yes,N,24.0,Watsonia,1005.9,1007.0,52.52,45.14,44.239999999999995,2.7,17.0,7.0
2009-06-10,48.0,50.0,SSW,99.0,20.4,Yes,7.0,2.8,75.0,WSW,Yes,W,13.0,Watsonia,1020.8,1019.2,49.28,42.620000000000005,39.74,3.2,2.0,7.0
2009-06-11,19.0,52.52,S,88.0,4.8,No,7.0,2.0,68.0,W,Yes,NW,7.0,Watsonia,1023.1,1025.6,52.16,44.239999999999995,42.08,0.1,4.0,7.0
2009-06-12,46.0,51.44,NNW,78.0,0.0,No,6.0,0.4,66.0,NNE,No,N,22.0,Watsonia,1019.5,1022.7,48.92,44.239999999999995,35.42,4.7,13.0,7.0
2009-06-13,43.0,56.66,NNE,69.0,0.0,No,7.0,2.8,53.0,NNE,No,NNE,15.0,Watsonia,1008.8,1013.6,55.4,48.02,44.06,1.8,24.0,7.0
2009-06-14,28.0,59.540000000000006,,71.0,0.0,No,7.0,2.0,56.0,NE,No,NE,0.0,Watsonia,1008.3,1009.9,59.18,50.0,47.66,1.4,4.0,7.0
2009-06-15,20.0,59.0,SSW,99.0,0.0,No,4.0,1.8,62.0,SW,No,WSW,13.0,Watsonia,1014.2,1014.4,58.64,41.18,36.86,8.5,4.0,1.0
2009-06-16,15.0,56.120000000000005,NW,100.0,0.2,No,8.0,0.8,70.0,SW,No,,6.0,Watsonia,1023.5,1023.7,55.76,45.5,40.28,4.7,0.0,3.0
2009-06-17,19.0,54.5,SW,100.0,0.2,No,8.0,0.6,78.0,WSW,No,WNW,13.0,Watsonia,1028.0,1029.4,53.6,45.86,38.839999999999996,4.6,4.0,2.0
2009-06-18,26.0,61.519999999999996,NNW,100.0,0.2,No,6.0,0.8,52.0,N,No,ENE,15.0,Watsonia,1028.4,1030.8,60.26,37.58,36.14,8.6,4.0,1.0
2009-06-19,30.0,62.059999999999995,NE,99.0,0.2,No,7.0,2.0,52.0,NE,No,ENE,17.0,Watsonia,1025.8,1029.8,59.9,40.1,36.14,7.7,7.0,5.0
2009-06-20,43.0,58.459999999999994,NNE,55.0,0.0,No,7.0,3.2,68.0,NE,No,NE,13.0,Watsonia,1017.7,1022.2,57.2,53.6,40.1,0.3,13.0,7.0
2009-06-21,19.0,60.08,NNE,88.0,0.0,Yes,7.0,1.2,75.0,NE,No,NE,6.0,Watsonia,1018.2,1019.9,58.82,52.34,48.02,0.0,9.0,7.0
2009-06-22,28.0,63.86,NNE,100.0,1.4,No,3.0,1.4,57.0,NNE,Yes,NNE,11.0,Watsonia,1017.1,1019.2,62.959999999999994,46.58,43.879999999999995,8.9,7.0,1.0
2009-06-23,59.0,60.440000000000005,ENE,99.0,0.2,Yes,7.0,1.8,63.0,NE,No,ENE,20.0,Watsonia,1013.4,1017.7,59.9,47.120000000000005,41.9,1.5,4.0,7.0
2009-06-24,22.0,60.26,NNE,91.0,2.2,Yes,6.0,0.6,76.0,E,Yes,,9.0,Watsonia,1012.4,1014.1,54.14,49.28,47.120000000000005,7.8,0.0,2.0
2009-06-25,37.0,58.1,N,100.0,6.0,Yes,7.0,2.6,85.0,N,Yes,NNE,13.0,Watsonia,1010.3,1013.8,53.6,37.94,35.06,3.8,7.0,7.0
2009-06-26,24.0,61.34,NE,99.0,4.4,No,3.0,1.4,62.0,N,Yes,NE,11.0,Watsonia,1007.0,1009.5,59.36,46.76,37.94,7.8,6.0,3.0
2009-06-27,13.0,55.58,WSW,99.0,0.0,No,7.0,1.6,71.0,SSW,No,NE,6.0,Watsonia,1006.1,1008.3,55.4,42.620000000000005,41.36,1.1,4.0,7.0
2009-06-28,48.0,59.72,N,100.0,0.2,No,7.0,1.8,63.0,NNE,No,NNE,15.0,Watsonia,1004.3,1006.7,55.94,40.64,36.86,6.5,7.0,7.0
2009-06-29,44.0,63.5,N,84.0,0.4,No,7.0,1.6,68.0,N,No,N,24.0,Watsonia,1005.0,1006.5,60.08,54.32,40.64,7.0,22.0,1.0
2009-06-30,72.0,67.64,NNE,68.0,0.0,Yes,6.0,4.0,52.0,N,No,NNE,30.0,Watsonia,990.4,999.0,65.48,59.540000000000006,54.32,4.8,33.0,7.0
2009-07-01,59.0,58.459999999999994,NNW,74.0,3.4,No,6.0,4.2,60.0,NNW,Yes,N,28.0,Watsonia,998.3,998.8,57.379999999999995,52.52,50.36,6.9,28.0,3.0
2009-07-02,41.0,54.5,NNW,73.0,1.0,Yes,7.0,2.6,69.0,NW,No,N,17.0,Watsonia,1002.8,1005.4,53.24,50.72,49.1,0.2,15.0,7.0
2009-07-03,54.0,53.6,WSW,90.0,8.6,No,7.0,1.0,79.0,SSW,Yes,WSW,20.0,Watsonia,1011.8,1009.4,50.9,46.58,44.96,3.2,17.0,7.0
2009-07-04,43.0,57.56,SW,96.0,0.6,Yes,7.0,0.8,80.0,WSW,No,WSW,15.0,Watsonia,1015.3,1016.4,55.4,50.18,46.22,2.4,13.0,7.0
2009-07-05,37.0,54.32,SW,92.0,1.6,No,7.0,1.8,71.0,SSW,Yes,WSW,15.0,Watsonia,1021.0,1021.7,51.8,47.120000000000005,45.68,3.2,7.0,7.0
2009-07-06,30.0,54.5,SW,94.0,0.4,No,2.0,2.0,77.0,WSW,No,NNE,15.0,Watsonia,1021.4,1022.4,53.6,43.879999999999995,41.72,4.9,6.0,7.0
2009-07-07,15.0,57.379999999999995,E,99.0,0.8,No,1.0,0.4,52.0,NE,No,NE,4.0,Watsonia,1024.4,1026.6,56.84,37.58,35.24,9.1,6.0,1.0
2009-07-08,30.0,59.0,NNW,99.0,0.2,No,6.0,1.6,48.0,N,No,NNE,11.0,Watsonia,1027.4,1029.1,58.1,36.5,31.1,8.8,2.0,4.0
2009-07-09,28.0,61.519999999999996,N,92.0,0.0,No,6.0,2.2,52.0,N,No,NE,7.0,Watsonia,1027.3,1030.2,59.18,39.02,33.98,8.3,7.0,4.0
2009-07-10,43.0,58.64,NE,86.0,0.2,Yes,7.0,2.4,59.0,NNE,No,NE,15.0,Watsonia,1020.6,1025.6,56.84,45.86,38.12,0.7,7.0,8.0
2009-07-11,69.0,58.28,N,60.0,2.2,No,7.0,3.8,59.0,N,Yes,NNE,28.0,Watsonia,1008.4,1012.8,57.02,55.76,45.86,1.1,26.0,7.0
2009-07-12,57.0,58.28,N,76.0,0.8,No,6.0,0.8,64.0,N,No,N,20.0,Watsonia,1002.9,1005.4,57.2,52.879999999999995,52.16,2.6,19.0,6.0
2009-07-13,39.0,56.84,N,79.0,0.6,Yes,6.0,3.6,71.0,W,No,N,20.0,Watsonia,1002.1,1003.9,54.86,51.08,46.4,3.8,19.0,7.0
2009-07-14,33.0,55.04,N,84.0,8.6,No,7.0,1.2,65.0,N,Yes,N,13.0,Watsonia,1003.8,1004.4,53.24,46.94,43.879999999999995,2.0,11.0,7.0
2009-07-15,15.0,55.4,SSW,99.0,0.2,No,7.0,2.4,60.0,NNW,No,ENE,7.0,Watsonia,1010.5,1010.4,53.42,45.68,44.06,2.6,6.0,7.0
2009-07-16,31.0,56.48,SW,99.0,0.0,No,7.0,0.6,77.0,S,No,E,15.0,Watsonia,1017.0,1017.3,51.08,40.82,37.58,6.6,7.0,5.0
2009-07-17,15.0,57.02,SSE,100.0,0.2,No,6.0,1.0,60.0,WSW,No,ENE,4.0,Watsonia,1020.5,1022.8,55.22,37.58,35.42,7.2,4.0,7.0
2009-07-18,54.0,56.120000000000005,N,95.0,0.2,No,2.0,1.4,60.0,N,No,NNE,22.0,Watsonia,1015.0,1019.2,53.06,44.239999999999995,34.7,5.4,6.0,7.0
2009-07-19,54.0,58.28,N,70.0,0.0,No,4.0,3.0,61.0,N,No,N,26.0,Watsonia,1015.2,1016.9,57.56,52.16,42.08,9.1,22.0,7.0
2009-07-20,65.0,64.4,N,51.0,0.0,No,2.0,5.8,42.0,NNW,No,N,35.0,Watsonia,1011.8,1016.1,63.68,56.120000000000005,51.08,8.6,30.0,4.0
2009-07-21,48.0,67.82,NE,44.0,0.0,No,2.0,8.0,32.0,NNE,No,NE,22.0,Watsonia,1006.7,1012.9,66.56,57.56,53.6,6.1,13.0,2.0
2009-07-22,56.0,61.7,SW,65.0,0.2,Yes,2.0,4.0,63.0,NW,No,NNW,17.0,Watsonia,1002.4,1004.0,55.58,54.86,52.34,2.8,19.0,7.0
2009-07-23,35.0,55.22,SSW,99.0,12.0,No,7.0,3.4,58.0,WNW,Yes,WSW,17.0,Watsonia,1020.6,1017.7,54.32,44.239999999999995,42.8,6.0,9.0,6.0
2009-07-24,41.0,54.5,N,99.0,0.4,No,1.0,1.8,58.0,N,No,ENE,22.0,Watsonia,1022.7,1024.9,52.879999999999995,38.660000000000004,34.16,6.1,9.0,7.0
2009-07-25,54.0,56.48,N,57.0,0.0,No,7.0,3.4,50.0,N,No,NNE,22.0,Watsonia,1020.2,1022.8,53.06,50.54,38.660000000000004,5.6,17.0,6.0
2009-07-26,39.0,59.72,N,76.0,0.0,No,6.0,4.0,42.0,NNW,No,NNE,22.0,Watsonia,1012.3,1015.6,57.2,46.4,40.1,7.2,9.0,7.0
2009-07-27,52.0,59.18,W,75.0,0.0,No,3.0,2.8,63.0,W,No,N,28.0,Watsonia,1015.9,1016.2,57.02,48.2,44.06,5.1,19.0,7.0
2009-07-28,43.0,57.56,N,73.0,0.0,No,1.0,2.8,68.0,NW,No,N,24.0,Watsonia,1020.6,1021.6,54.14,50.36,45.14,7.2,15.0,7.0
2009-07-29,30.0,60.62,W,75.0,0.0,No,7.0,1.2,56.0,WNW,No,NNW,13.0,Watsonia,1023.2,1024.0,59.36,53.06,49.82,4.4,15.0,7.0
2009-07-30,35.0,57.56,N,88.0,0.2,Yes,6.0,2.2,69.0,N,No,NNW,19.0,Watsonia,1019.3,1023.1,55.58,50.18,48.02,3.9,15.0,7.0
2009-07-31,39.0,59.18,W,79.0,8.0,No,2.0,3.4,52.0,W,Yes,NNW,17.0,Watsonia,1020.2,1020.9,56.84,49.28,45.68,6.5,9.0,6.0
2009-08-01,37.0,60.440000000000005,NW,70.0,0.2,No,6.0,1.6,64.0,NNW,No,NNW,11.0,Watsonia,1023.0,1024.1,59.36,53.24,49.1,3.8,15.0,7.0
2009-08-02,56.0,59.72,N,78.0,0.8,Yes,7.0,2.4,55.0,N,No,N,28.0,Watsonia,1020.4,1024.3,58.28,53.96,51.08,3.4,20.0,7.0
2009-08-03,67.0,58.28,NW,71.0,2.8,No,1.0,3.6,43.0,WSW,Yes,W,9.0,Watsonia,1022.1,1022.3,56.66,48.56,46.04,7.1,15.0,7.0
2009-08-04,48.0,57.74,N,64.0,0.0,Yes,7.0,3.8,67.0,N,No,N,17.0,Watsonia,1015.9,1017.6,55.58,50.54,47.66,2.5,26.0,7.0
2009-08-05,39.0,60.980000000000004,N,86.0,3.8,No,7.0,1.4,65.0,N,Yes,N,19.0,Watsonia,1017.0,1019.6,58.28,50.36,44.06,7.2,9.0,7.0
2009-08-06,70.0,66.92,N,55.0,0.2,Yes,7.0,4.4,51.0,N,No,NE,26.0,Watsonia,1009.9,1014.2,63.32,58.28,50.36,1.1,17.0,7.0
2009-08-07,63.0,54.14,SW,77.0,4.0,No,2.0,4.6,51.0,W,Yes,WSW,28.0,Watsonia,1018.3,1012.3,53.42,50.36,49.64,7.9,20.0,3.0
2009-08-08,33.0,58.64,N,91.0,0.2,No,1.0,3.8,45.0,N,No,NE,15.0,Watsonia,1021.0,1025.0,57.92,39.74,33.44,9.7,6.0,7.0
2009-08-09,41.0,56.48,N,72.0,0.0,No,7.0,4.8,41.0,N,No,E,24.0,Watsonia,1016.4,1019.0,55.04,44.6,38.48,3.8,11.0,7.0
2009-08-10,35.0,54.32,E,81.0,0.0,Yes,8.0,3.2,61.0,NE,No,NNE,13.0,Watsonia,1012.6,1017.8,53.06,46.04,44.6,0.0,4.0,7.0
2009-08-11,31.0,60.08,N,99.0,1.6,Yes,8.0,1.2,87.0,N,Yes,,13.0,Watsonia,1008.3,1009.3,52.7,48.2,46.04,2.7,0.0,7.0
2009-08-12,19.0,54.14,,100.0,3.2,No,8.0,0.6,89.0,SSW,Yes,NNE,0.0,Watsonia,1010.5,1011.6,53.96,46.4,43.879999999999995,0.8,6.0,7.0
2009-08-13,30.0,64.04,W,100.0,0.8,Yes,1.0,0.6,66.0,SSW,No,NNE,17.0,Watsonia,1013.4,1014.8,59.540000000000006,50.72,46.22,7.6,7.0,7.0
2009-08-14,30.0,63.68,N,99.0,1.4,No,2.0,1.8,53.0,N,Yes,N,11.0,Watsonia,1017.2,1020.0,62.6,52.34,45.5,9.7,4.0,4.0
2009-08-15,63.0,68.36,NE,65.0,0.2,No,7.0,4.0,38.0,N,No,NE,19.0,Watsonia,1009.7,1015.2,68.0,56.84,44.96,6.5,13.0,1.0
2009-08-16,80.0,62.959999999999994,NW,57.0,0.0,Yes,7.0,7.4,59.0,W,No,NNE,22.0,Watsonia,1001.9,1001.3,59.0,61.88,56.48,5.6,26.0,4.0
2009-08-17,44.0,60.440000000000005,W,62.0,4.2,No,2.0,4.0,45.0,NNW,Yes,WNW,17.0,Watsonia,1018.2,1015.5,58.64,51.26,46.94,8.4,15.0,6.0
2009-08-18,31.0,60.440000000000005,NNW,75.0,0.0,No,3.0,3.8,57.0,N,No,NNW,17.0,Watsonia,1025.1,1027.5,59.18,50.18,44.6,7.9,17.0,4.0
2009-08-19,44.0,64.75999999999999,N,65.0,0.0,Yes,0.0,2.6,44.0,N,No,NNE,24.0,Watsonia,1019.9,1024.3,62.78,55.76,39.56,7.8,11.0,5.0
2009-08-20,41.0,66.2,N,99.0,3.4,Yes,7.0,6.0,44.0,N,Yes,,20.0,Watsonia,1010.8,1018.4,63.5,50.54,50.36,6.3,0.0,4.0
2009-08-21,96.0,65.12,W,62.0,1.4,No,3.0,3.4,47.0,WSW,Yes,N,30.0,Watsonia,999.0,994.4,55.94,60.440000000000005,50.36,7.3,30.0,4.0
2009-08-22,46.0,57.92,N,67.0,0.2,No,0.0,4.4,50.0,N,No,N,24.0,Watsonia,1006.1,1009.0,56.66,48.379999999999995,41.54,10.0,17.0,1.0
2009-08-23,57.0,64.4,N,74.0,0.4,No,1.0,4.0,55.0,N,No,N,31.0,Watsonia,1002.6,1007.3,62.42,53.78,48.379999999999995,10.6,20.0,3.0
2009-08-24,63.0,63.5,NNW,74.0,0.0,Yes,3.0,5.6,39.0,NNW,No,WSW,35.0,Watsonia,996.2,999.4,60.8,52.879999999999995,52.7,8.8,15.0,7.0
2009-08-25,78.0,57.74,NNW,64.0,7.4,Yes,1.0,6.8,55.0,WNW,Yes,NNW,33.0,Watsonia,999.5,1004.9,56.3,48.2,42.980000000000004,7.6,22.0,1.0
2009-08-26,59.0,58.64,NNW,73.0,3.2,No,2.0,6.4,52.0,N,Yes,N,26.0,Watsonia,1008.3,1009.8,57.74,46.4,42.620000000000005,5.8,31.0,7.0
2009-08-27,57.0,63.86,NNW,71.0,0.0,No,1.0,4.6,48.0,NW,No,N,26.0,Watsonia,1009.3,1012.2,62.24,52.52,46.22,7.8,22.0,6.0
2009-08-28,48.0,65.12,N,69.0,0.0,No,5.0,4.8,57.0,N,No,N,22.0,Watsonia,1010.1,1012.8,64.04,56.84,48.379999999999995,8.6,19.0,5.0
2009-08-29,57.0,60.62,W,69.0,0.0,Yes,7.0,6.0,65.0,NNW,No,N,20.0,Watsonia,997.0,997.1,57.92,59.9,53.78,0.5,24.0,7.0
2009-08-30,43.0,59.36,WNW,63.0,6.2,No,1.0,1.6,49.0,W,Yes,WNW,24.0,Watsonia,1011.8,1011.9,57.379999999999995,47.84,42.980000000000004,6.6,22.0,4.0
2009-08-31,46.0,60.980000000000004,WSW,71.0,0.0,Yes,7.0,2.8,94.0,WSW,No,NNW,15.0,Watsonia,1013.9,1014.7,53.78,53.78,47.66,3.6,22.0,7.0
2009-09-01,28.0,59.36,N,58.0,5.0,No,3.0,2.2,44.0,NNW,Yes,NW,13.0,Watsonia,1020.6,1021.9,57.2,51.620000000000005,44.42,8.3,11.0,7.0
2009-09-02,46.0,65.66,N,58.0,0.0,No,1.0,5.8,40.0,NE,No,NE,17.0,Watsonia,1017.4,1021.6,64.75999999999999,53.78,42.260000000000005,10.8,15.0,1.0
2009-09-03,70.0,71.06,NNW,41.0,0.0,No,1.0,7.2,38.0,NNW,No,NNE,24.0,Watsonia,1007.1,1010.7,68.54,64.04,53.6,8.8,19.0,7.0
2009-09-04,61.0,60.8,NW,70.0,0.8,Yes,1.0,5.4,68.0,WSW,No,NNW,20.0,Watsonia,1010.0,1011.1,53.42,53.78,45.68,6.5,24.0,7.0
2009-09-05,43.0,60.8,NW,73.0,4.4,No,1.0,3.6,49.0,NNW,Yes,NNW,15.0,Watsonia,1015.0,1016.2,58.82,51.26,39.74,9.1,20.0,5.0
2009-09-06,43.0,60.440000000000005,N,59.0,0.0,No,7.0,4.2,44.0,NE,No,NNE,15.0,Watsonia,1008.0,1013.8,59.36,55.4,43.16,1.2,11.0,7.0
2009-09-07,31.0,60.8,WSW,80.0,0.6,Yes,6.0,2.8,66.0,SW,No,NE,11.0,Watsonia,1003.4,1004.0,59.9,52.7,44.96,3.0,6.0,7.0
2009-09-08,57.0,59.0,SW,100.0,6.2,Yes,7.0,1.0,88.0,SW,Yes,SW,24.0,Watsonia,1012.1,1011.9,52.7,50.18,48.74,4.8,15.0,7.0
2009-09-09,44.0,55.58,SW,83.0,4.0,No,7.0,2.6,65.0,SW,Yes,WSW,24.0,Watsonia,1013.6,1014.5,54.86,50.54,47.3,0.8,17.0,7.0
2009-09-10,24.0,57.2,SSW,64.0,0.0,No,7.0,3.2,55.0,NE,No,W,7.0,Watsonia,1017.7,1018.0,55.22,51.26,49.28,2.8,13.0,7.0
2009-09-11,,72.86,NNE,56.0,0.2,No,2.0,5.2,43.0,,No,NNE,20.0,Watsonia,1010.6,1016.7,65.48,57.02,36.68,9.1,15.0,7.0
2009-09-12,72.0,84.2,NNE,38.0,0.0,No,7.0,9.8,21.0,N,No,NNE,33.0,Watsonia,1006.6,1013.1,81.68,63.68,57.02,6.0,13.0,6.0
2009-09-13,59.0,67.28,NNW,97.0,1.0,No,7.0,12.8,55.0,W,No,ENE,24.0,Watsonia,1011.0,1013.2,65.48,56.66,56.66,2.2,4.0,7.0
2009-09-14,20.0,60.8,S,68.0,0.2,No,1.0,5.0,43.0,WNW,No,NNE,6.0,Watsonia,1021.2,1023.2,59.0,50.9,38.48,6.4,6.0,7.0
2009-09-15,28.0,67.46,N,69.0,0.0,No,1.0,3.4,35.0,WNW,No,ENE,9.0,Watsonia,1017.9,1021.0,65.84,48.92,35.96,10.8,7.0,3.0
2009-09-16,37.0,73.4,N,66.0,0.0,No,2.0,5.8,29.0,N,No,ENE,15.0,Watsonia,1013.7,1020.9,72.5,53.96,39.56,8.5,9.0,4.0
2009-09-17,48.0,65.84,N,43.0,0.0,Yes,8.0,8.4,90.0,SW,No,N,15.0,Watsonia,1007.9,1009.0,56.84,64.04,53.96,0.0,13.0,8.0
2009-09-18,24.0,64.75999999999999,SE,69.0,14.2,No,4.0,4.0,48.0,WSW,Yes,,6.0,Watsonia,1018.9,1023.2,63.5,54.32,48.74,10.2,0.0,0.0
2009-09-19,61.0,68.36,NNW,39.0,0.0,Yes,7.0,4.0,50.0,N,No,N,24.0,Watsonia,1011.6,1014.0,67.1,62.959999999999994,43.879999999999995,6.8,26.0,7.0
2009-09-20,31.0,63.5,W,83.0,3.8,No,7.0,4.0,39.0,W,Yes,WNW,19.0,Watsonia,1013.5,1015.4,62.24,51.08,46.58,6.3,6.0,3.0
2009-09-21,37.0,66.92,NE,76.0,0.0,Yes,1.0,4.0,48.0,ENE,No,E,9.0,Watsonia,1006.5,1014.5,64.75999999999999,53.42,42.620000000000005,7.6,4.0,7.0
2009-09-22,48.0,64.4,N,81.0,18.2,No,7.0,6.0,62.0,SSW,Yes,N,22.0,Watsonia,995.8,997.3,63.68,57.56,49.46,5.5,20.0,4.0
2009-09-23,54.0,63.5,SW,73.0,0.2,No,7.0,3.0,56.0,W,No,WSW,26.0,Watsonia,1004.7,1001.3,60.980000000000004,54.86,50.54,8.1,24.0,6.0
2009-09-24,50.0,66.02,W,76.0,1.0,Yes,7.0,4.8,51.0,NNW,No,N,22.0,Watsonia,1008.5,1010.9,64.58,56.48,50.72,5.4,15.0,6.0
2009-09-25,52.0,58.64,N,63.0,10.6,Yes,7.0,4.6,77.0,N,Yes,N,19.0,Watsonia,999.0,1003.3,56.84,57.02,52.34,2.1,24.0,8.0
2009-09-26,59.0,57.74,W,70.0,24.8,Yes,7.0,3.0,72.0,WSW,Yes,W,35.0,Watsonia,1002.4,1002.0,49.82,48.74,44.42,6.0,22.0,7.0
2009-09-27,70.0,52.879999999999995,SW,69.0,2.8,Yes,7.0,2.8,68.0,WSW,Yes,WSW,35.0,Watsonia,1009.7,1009.0,51.08,48.92,44.78,3.9,31.0,7.0
2009-09-28,43.0,56.66,SSW,100.0,9.6,No,7.0,3.6,59.0,WSW,Yes,SW,17.0,Watsonia,1013.3,1014.6,55.04,49.1,46.04,2.9,17.0,7.0
2009-09-29,30.0,65.48,NW,59.0,0.4,No,6.0,2.2,43.0,NNW,No,N,9.0,Watsonia,1011.5,1015.6,64.58,51.8,46.04,8.4,6.0,4.0
2009-09-30,67.0,72.68,N,41.0,0.0,No,7.0,7.8,33.0,N,No,NNE,39.0,Watsonia,1007.7,1011.4,71.42,63.86,51.8,7.1,22.0,7.0
2009-10-01,31.0,62.24,SW,80.0,0.0,No,7.0,8.2,70.0,NNW,No,SSW,13.0,Watsonia,1011.4,1010.3,59.18,56.48,54.32,0.4,11.0,7.0
2009-10-02,41.0,56.48,S,73.0,0.0,No,8.0,1.6,59.0,SSE,No,SSE,20.0,Watsonia,1012.2,1013.7,55.04,53.06,48.2,0.1,13.0,8.0
2009-10-03,31.0,63.68,S,77.0,0.0,No,7.0,4.0,52.0,S,No,S,9.0,Watsonia,1015.3,1016.9,62.42,53.06,48.379999999999995,6.3,19.0,6.0
2009-10-04,30.0,64.04,SSE,91.0,0.2,No,7.0,2.6,58.0,SSW,No,,9.0,Watsonia,1018.9,1020.5,61.88,51.26,47.66,4.9,0.0,5.0
2009-10-05,37.0,60.62,SSW,72.0,0.0,No,7.0,3.2,65.0,SSW,No,W,15.0,Watsonia,1021.9,1022.3,58.28,55.4,48.56,3.1,11.0,7.0
2009-10-06,56.0,57.379999999999995,SW,88.0,1.0,Yes,6.0,2.4,58.0,SW,No,WSW,22.0,Watsonia,1021.1,1023.5,56.48,48.56,46.94,7.1,15.0,7.0
2009-10-07,50.0,58.28,S,72.0,2.0,No,3.0,2.8,46.0,S,Yes,SSE,28.0,Watsonia,1024.1,1023.8,54.32,49.82,42.620000000000005,10.0,11.0,3.0
2009-10-08,35.0,59.18,SSE,77.0,0.2,No,6.0,4.0,47.0,SE,No,SSE,15.0,Watsonia,1027.1,1027.4,57.56,50.72,38.839999999999996,9.3,6.0,7.0
2009-10-09,48.0,62.24,SE,79.0,0.0,No,1.0,4.8,53.0,ESE,No,WNW,17.0,Watsonia,1028.6,1030.3,60.26,48.74,38.12,9.5,6.0,7.0
2009-10-10,28.0,66.74000000000001,SSE,80.0,0.0,No,1.0,3.2,40.0,S,No,ENE,7.0,Watsonia,1025.9,1030.3,64.94,47.120000000000005,36.86,10.4,6.0,4.0
2009-10-11,46.0,71.24000000000001,W,78.0,0.0,No,1.0,4.8,32.0,WSW,No,ENE,9.0,Watsonia,1015.5,1021.4,67.28,51.8,39.38,9.1,7.0,6.0
2009-10-12,61.0,72.68,NW,50.0,0.0,No,6.0,6.0,49.0,N,No,NE,20.0,Watsonia,996.6,1001.2,67.82,62.24,51.44,5.8,20.0,6.0
2009-10-13,57.0,63.32,NNW,64.0,0.2,Yes,7.0,7.6,42.0,NNW,No,N,28.0,Watsonia,992.4,995.4,62.6,51.620000000000005,47.3,4.1,28.0,7.0
2009-10-14,59.0,60.62,WSW,81.0,4.0,Yes,6.0,5.4,80.0,WSW,Yes,W,28.0,Watsonia,1002.5,1000.0,53.96,52.7,48.02,2.8,17.0,7.0
2009-10-15,65.0,59.0,WSW,87.0,5.4,Yes,7.0,2.2,77.0,SW,Yes,N,24.0,Watsonia,1007.2,1005.4,54.14,52.7,49.1,2.5,13.0,6.0
