WindGustSpeed,Pressure9am,Temp3pmF,WindGustDir,MaxTempF,MinTempF,Humidity3pm,Date,RainTomorrow,RainToday,Temp9amF,WindDir3pm,Humidity9am,Rainfall,WindSpeed3pm,WindDir9am,Pressure3pm,Location,WindSpeed9am
28.0,1015.0,62.6,NNW,65.12,52.16,61.0,2009-06-24,No,No,59.540000000000006,ENE,71.0,0.2,2.0,NW,1011.3,NorahHead,13.0
28.0,1015.0,60.62,W,63.14,50.36,56.0,2009-06-25,No,No,55.04,WSW,72.0,0.0,9.0,NW,1012.2,NorahHead,15.0
24.0,1012.4,60.8,NE,66.74000000000001,48.92,59.0,2009-06-26,No,No,57.56,E,68.0,0.0,15.0,WNW,1008.9,NorahHead,9.0
24.0,1007.6,61.16,NW,65.12,51.44,67.0,2009-06-27,No,No,54.32,SSE,74.0,0.0,7.0,WSW,1004.7,NorahHead,11.0
26.0,1005.9,63.32,WNW,66.2,51.98,60.0,2009-06-28,No,No,56.66,W,76.0,0.0,7.0,WNW,1004.6,NorahHead,13.0
30.0,1012.7,65.84,WNW,68.9,50.0,57.0,2009-06-29,No,No,55.76,NW,64.0,0.2,13.0,WNW,1010.7,NorahHead,11.0
52.0,1013.8,64.75999999999999,N,66.38,54.14,61.0,2009-06-30,No,No,58.1,NNW,78.0,0.0,33.0,NW,1008.8,NorahHead,13.0
41.0,1005.9,69.44,NW,70.88,57.74,36.0,2009-07-01,No,No,66.2,WNW,68.0,0.0,15.0,N,1004.4,NorahHead,15.0
35.0,1008.2,64.04,NW,65.3,51.08,41.0,2009-07-02,No,No,59.36,W,55.0,0.0,13.0,NNW,1006.4,NorahHead,24.0
54.0,1003.6,60.08,W,62.059999999999995,52.7,40.0,2009-07-03,No,No,55.04,WSW,50.0,0.0,24.0,WNW,1003.4,NorahHead,22.0
26.0,1012.2,60.980000000000004,W,62.6,45.86,40.0,2009-07-04,No,No,53.6,WSW,57.0,0.0,15.0,WNW,1010.9,NorahHead,13.0
41.0,1015.8,59.0,SSW,60.26,50.54,51.0,2009-07-05,No,No,55.94,S,59.0,0.0,26.0,WNW,1016.1,NorahHead,13.0
28.0,1020.1,58.1,N,59.540000000000006,44.06,59.0,2009-07-06,Yes,No,49.46,E,67.0,0.0,9.0,W,1017.3,NorahHead,15.0
56.0,1023.8,54.86,S,60.08,49.1,82.0,2009-07-07,Yes,Yes,50.54,SSE,90.0,2.4,9.0,WSW,1023.0,NorahHead,15.0
54.0,1028.8,59.72,S,61.7,49.28,59.0,2009-07-08,Yes,Yes,51.620000000000005,ESE,92.0,24.4,15.0,W,1027.3,NorahHead,15.0
48.0,1029.7,61.34,SE,62.959999999999994,47.84,58.0,2009-07-09,Yes,Yes,51.620000000000005,SE,90.0,1.8,24.0,WSW,1027.6,NorahHead,17.0
50.0,1026.8,59.540000000000006,SSE,63.86,51.620000000000005,74.0,2009-07-10,Yes,Yes,57.74,SSE,81.0,3.0,19.0,SSE,1023.9,NorahHead,20.0
26.0,1021.8,60.980000000000004,W,62.78,51.8,65.0,2009-07-11,No,Yes,54.68,,79.0,4.2,0.0,W,1018.4,NorahHead,17.0
35.0,1014.8,59.540000000000006,N,62.24,50.54,74.0,2009-07-12,No,No,54.68,N,79.0,0.0,22.0,NNW,1010.2,NorahHead,19.0
39.0,1008.0,60.8,NNW,61.34,54.5,66.0,2009-07-13,No,No,59.18,N,72.0,0.2,11.0,NNW,1006.4,NorahHead,11.0
39.0,1007.6,61.16,WNW,62.059999999999995,49.46,48.0,2009-07-14,No,No,57.379999999999995,WNW,69.0,0.0,15.0,NW,1004.8,NorahHead,9.0
28.0,1009.6,57.74,NNW,64.22,46.22,63.0,2009-07-15,No,No,53.78,SE,70.0,0.0,9.0,W,1008.0,NorahHead,11.0
46.0,1011.7,55.4,SSW,57.379999999999995,47.120000000000005,70.0,2009-07-16,Yes,No,49.64,NW,85.0,0.0,6.0,WNW,1009.8,NorahHead,13.0
56.0,1018.2,58.64,SSE,59.72,49.64,76.0,2009-07-17,No,Yes,51.98,SSW,82.0,20.6,33.0,WSW,1018.3,NorahHead,20.0
30.0,1022.2,61.7,N,65.84,48.74,59.0,2009-07-18,No,No,55.4,N,70.0,0.0,20.0,NW,1018.3,NorahHead,13.0
28.0,1021.2,64.22,WNW,66.02,48.92,53.0,2009-07-19,No,No,55.22,NNW,60.0,0.0,11.0,NW,1019.5,NorahHead,13.0
39.0,1025.0,64.58,N,69.8,50.18,54.0,2009-07-20,No,No,57.02,N,60.0,0.0,30.0,NW,1020.5,NorahHead,13.0
37.0,1021.3,65.66,NNE,69.98,49.28,66.0,2009-07-21,No,No,57.92,N,65.0,0.0,24.0,NNW,1015.7,NorahHead,17.0
56.0,1012.0,71.96,NW,75.2,56.84,52.0,2009-07-22,Yes,No,69.62,NNW,56.0,0.0,31.0,N,1006.7,NorahHead,28.0
56.0,1012.5,61.16,SW,62.959999999999994,53.6,50.0,2009-07-23,Yes,Yes,58.459999999999994,WSW,64.0,2.6,15.0,WNW,1013.8,NorahHead,9.0
31.0,1025.3,58.1,W,59.36,48.74,70.0,2009-07-24,No,Yes,52.7,SSW,73.0,12.6,17.0,SW,1024.6,NorahHead,15.0
33.0,1025.8,62.959999999999994,N,66.2,45.86,57.0,2009-07-25,No,No,54.86,E,78.0,0.2,7.0,NW,1021.5,NorahHead,9.0
35.0,1019.2,57.2,N,57.74,49.82,81.0,2009-07-26,Yes,No,52.7,NNW,83.0,0.0,19.0,NW,1014.4,NorahHead,11.0
24.0,1015.9,63.5,WSW,64.04,47.48,48.0,2009-07-27,No,Yes,53.78,W,68.0,2.8,2.0,W,1015.6,NorahHead,13.0
26.0,1022.5,59.540000000000006,NW,66.2,46.22,61.0,2009-07-28,No,No,53.6,ESE,64.0,0.0,22.0,WNW,1020.2,NorahHead,13.0
26.0,1023.9,62.6,SW,63.68,47.48,56.0,2009-07-29,No,No,54.68,S,64.0,0.0,13.0,W,1022.3,NorahHead,11.0
24.0,1024.3,60.62,NW,66.2,47.48,62.0,2009-07-30,No,No,57.74,ENE,64.0,0.0,15.0,NW,1019.5,NorahHead,13.0
26.0,1019.9,65.66,WNW,67.1,49.28,51.0,2009-07-31,No,No,55.76,SW,65.0,0.0,6.0,WNW,1017.9,NorahHead,11.0
31.0,1025.3,63.32,SW,65.66,46.94,48.0,2009-08-01,No,No,55.58,NW,61.0,0.0,7.0,NW,1021.1,NorahHead,11.0
28.0,1027.5,62.959999999999994,N,66.02,45.32,57.0,2009-08-02,No,No,57.379999999999995,NE,59.0,0.0,17.0,NW,1022.6,NorahHead,13.0
33.0,1021.1,64.58,WNW,68.18,48.56,59.0,2009-08-03,No,No,58.64,SE,57.0,0.0,13.0,WNW,1019.6,NorahHead,15.0
37.0,1021.4,62.78,N,66.92,53.78,60.0,2009-08-04,No,No,59.0,NNW,79.0,0.2,17.0,N,1017.4,NorahHead,19.0
24.0,1022.1,61.88,WNW,63.5,50.18,56.0,2009-08-05,No,No,53.78,NE,65.0,0.0,15.0,W,1020.4,NorahHead,13.0
41.0,1023.2,62.78,NNE,67.46,46.76,68.0,2009-08-06,No,No,57.02,NE,68.0,0.0,22.0,NNW,1019.2,NorahHead,6.0
57.0,1016.5,69.8,W,73.75999999999999,50.9,43.0,2009-08-07,No,No,59.72,NNW,68.0,0.2,35.0,NNW,1009.2,NorahHead,17.0
43.0,1023.0,57.92,SSW,58.459999999999994,47.84,66.0,2009-08-08,No,No,51.44,S,53.0,0.2,31.0,WSW,1020.2,NorahHead,15.0
20.0,1019.9,58.82,W,60.980000000000004,45.68,55.0,2009-08-09,No,No,53.06,E,64.0,0.0,9.0,W,1017.8,NorahHead,9.0
39.0,1019.3,63.5,NE,64.58,46.94,70.0,2009-08-10,No,No,53.96,NE,74.0,0.0,24.0,WNW,1016.7,NorahHead,2.0
63.0,1015.7,61.7,NNE,63.68,53.96,79.0,2009-08-11,Yes,No,59.9,N,73.0,0.0,26.0,NNW,1012.3,NorahHead,9.0
31.0,1012.4,64.58,W,68.72,50.54,46.0,2009-08-12,No,Yes,62.42,SW,65.0,3.2,7.0,NW,1009.6,NorahHead,11.0
28.0,1014.1,63.32,WNW,67.28,50.9,58.0,2009-08-13,No,No,59.72,E,56.0,0.0,15.0,WNW,1011.7,NorahHead,13.0
24.0,1018.6,63.86,WSW,65.48,51.26,69.0,2009-08-14,No,No,58.82,SE,62.0,0.0,15.0,WSW,1016.3,NorahHead,11.0
26.0,1019.4,65.48,W,66.74000000000001,51.44,64.0,2009-08-15,No,No,59.540000000000006,ENE,61.0,0.0,11.0,WNW,1016.5,NorahHead,11.0
46.0,1016.1,65.48,N,72.86,50.18,72.0,2009-08-16,No,No,64.22,NNE,61.0,0.2,35.0,N,1010.0,NorahHead,26.0
48.0,1013.3,65.48,S,69.25999999999999,61.34,65.0,2009-08-17,No,No,65.66,SE,73.0,0.0,9.0,SSW,1013.4,NorahHead,15.0
26.0,1027.9,61.519999999999996,SW,63.86,49.28,58.0,2009-08-18,No,No,56.3,SE,46.0,0.0,22.0,SW,1026.0,NorahHead,15.0
44.0,1027.6,62.24,NNE,67.28,49.46,63.0,2009-08-19,No,No,59.72,NE,68.0,0.0,26.0,NW,1023.1,NorahHead,6.0
33.0,1019.1,66.92,NE,73.58,50.54,66.0,2009-08-20,No,No,59.540000000000006,NE,65.0,0.0,22.0,NW,1014.0,NorahHead,13.0
57.0,1009.8,66.74000000000001,WSW,75.2,53.96,77.0,2009-08-21,No,No,66.92,NNE,64.0,0.0,28.0,N,1003.1,NorahHead,20.0
46.0,1012.4,62.78,N,68.36,59.9,60.0,2009-08-22,No,No,61.16,ENE,59.0,0.0,20.0,SSE,1010.3,NorahHead,17.0
31.0,1012.1,66.56,NNE,75.02,54.32,81.0,2009-08-23,No,No,68.18,NE,72.0,0.0,26.0,N,1007.8,NorahHead,9.0
52.0,1006.2,75.38,WNW,80.6,62.24,37.0,2009-08-24,No,No,74.48,W,58.0,0.0,22.0,N,1005.7,NorahHead,9.0
48.0,1007.8,68.36,W,69.44,61.34,25.0,2009-08-25,No,No,65.3,W,35.0,0.0,17.0,W,1006.6,NorahHead,13.0
41.0,1013.6,72.5,WNW,72.5,55.76,20.0,2009-08-26,No,No,61.88,WNW,36.0,0.0,17.0,WNW,1011.3,NorahHead,19.0
39.0,1017.8,66.92,N,74.48,53.6,60.0,2009-08-27,No,No,64.94,NE,49.0,0.0,24.0,NNW,1013.5,NorahHead,26.0
35.0,1016.8,67.82,NNE,74.48,53.96,64.0,2009-08-28,No,No,66.38,ENE,49.0,0.0,20.0,N,1013.0,NorahHead,15.0
57.0,1008.3,72.68,NNW,79.16,57.74,62.0,2009-08-29,No,No,62.059999999999995,N,70.0,0.0,35.0,NNE,999.3,NorahHead,22.0
54.0,1011.8,67.82,WSW,68.54,60.26,31.0,2009-08-30,No,No,62.24,W,32.0,0.2,15.0,WSW,1010.5,NorahHead,19.0
30.0,1018.0,68.9,W,70.34,46.94,33.0,2009-08-31,No,No,58.1,WNW,46.0,0.0,17.0,WNW,1014.1,NorahHead,15.0
26.0,1021.8,64.22,ESE,68.72,50.0,50.0,2009-09-01,No,No,62.059999999999995,E,49.0,0.0,19.0,WNW,1019.6,NorahHead,11.0
41.0,1024.4,64.04,NNE,66.38,53.24,70.0,2009-09-02,No,No,59.0,E,77.0,0.0,17.0,SSW,1021.5,NorahHead,13.0
43.0,1020.8,64.04,NNE,70.16,55.22,81.0,2009-09-03,Yes,No,62.059999999999995,NNE,76.0,0.0,9.0,NNW,1017.6,NorahHead,11.0
41.0,1015.2,73.4,N,75.74000000000001,58.1,49.0,2009-09-04,No,Yes,59.9,NW,91.0,8.2,17.0,N,1010.8,NorahHead,30.0
35.0,1015.7,64.4,SSW,66.74000000000001,57.74,47.0,2009-09-05,No,No,63.32,SSE,45.0,1.0,20.0,SSW,1015.0,NorahHead,22.0
54.0,1018.7,64.4,NNE,68.72,53.06,64.0,2009-09-06,No,No,60.980000000000004,NE,78.0,0.0,28.0,S,1014.3,NorahHead,11.0
61.0,1008.6,62.78,NNW,65.48,55.58,75.0,2009-09-07,No,No,60.440000000000005,NNE,76.0,0.0,31.0,NW,1001.9,NorahHead,15.0
33.0,1008.4,59.72,S,70.34,53.42,64.0,2009-09-08,No,No,63.68,SSW,52.0,0.0,22.0,W,1007.7,NorahHead,13.0
35.0,1010.5,69.08,W,70.16,51.620000000000005,35.0,2009-09-09,No,No,60.980000000000004,WSW,49.0,0.0,13.0,WNW,1008.8,NorahHead,17.0
28.0,1016.0,63.5,E,68.36,51.44,52.0,2009-09-10,No,No,62.78,E,48.0,0.0,22.0,WNW,1013.8,NorahHead,13.0
35.0,1022.5,64.4,N,72.32,51.98,52.0,2009-09-11,No,No,61.88,ENE,48.0,0.0,20.0,WNW,1019.6,NorahHead,13.0
33.0,1022.5,68.54,NNE,78.25999999999999,53.06,70.0,2009-09-12,No,No,71.06,NE,43.0,0.0,22.0,NW,1019.4,NorahHead,15.0
41.0,1020.2,81.68,NNE,86.18,57.2,28.0,2009-09-13,No,No,72.68,NNW,49.0,0.0,28.0,N,1016.0,NorahHead,30.0
54.0,1020.4,63.5,SSW,67.46,62.6,77.0,2009-09-14,No,No,67.46,SSE,68.0,0.0,31.0,S,1020.5,NorahHead,31.0
28.0,1021.0,67.64,ESE,73.04,62.42,76.0,2009-09-15,No,No,65.84,NE,81.0,0.0,20.0,SSW,1016.3,NorahHead,6.0
39.0,1022.2,65.84,SSW,66.92,61.7,90.0,2009-09-16,No,No,62.6,S,91.0,0.0,19.0,S,1019.0,NorahHead,28.0
63.0,1018.0,82.94,NNW,86.0,57.74,34.0,2009-09-17,No,No,64.75999999999999,NNW,92.0,0.4,39.0,N,1011.0,NorahHead,9.0
52.0,1017.8,67.28,S,72.32,64.58,71.0,2009-09-18,No,No,71.42,SSE,49.0,0.0,31.0,SW,1017.9,NorahHead,13.0
30.0,1019.2,67.28,NE,73.22,57.92,72.0,2009-09-19,No,No,66.2,ENE,66.0,0.0,24.0,S,1013.2,NorahHead,13.0
30.0,1015.1,73.04,NE,78.44,56.3,58.0,2009-09-20,Yes,No,72.5,NE,50.0,0.0,26.0,NNW,1010.6,NorahHead,9.0
,1014.7,65.48,,69.62,61.34,77.0,2009-09-21,,Yes,65.48,ESE,76.0,1.8,13.0,S,1012.5,NorahHead,26.0
70.0,,80.06,NNW,85.1,,49.0,2009-09-22,Yes,,,NNW,,,43.0,,999.7,NorahHead,
87.0,999.0,68.72,N,69.08,63.86,40.0,2009-09-23,No,Yes,64.04,WNW,38.0,1.6,26.0,NW,998.9,NorahHead,31.0
30.0,1012.4,66.74000000000001,WSW,73.04,55.94,61.0,2009-09-24,No,No,66.2,ENE,41.0,0.0,15.0,W,1009.6,NorahHead,17.0
57.0,1014.2,69.08,NNE,78.08,53.78,56.0,2009-09-25,No,No,72.14,NE,40.0,0.0,31.0,NNW,1007.5,NorahHead,22.0
61.0,1004.4,68.0,NNW,70.7,60.62,19.0,2009-09-26,No,No,65.12,W,36.0,0.0,26.0,WNW,1004.5,NorahHead,20.0
50.0,1007.6,63.5,WNW,65.3,50.36,26.0,2009-09-27,No,No,57.56,WNW,33.0,0.0,28.0,W,1004.1,NorahHead,22.0
44.0,1007.7,65.12,S,68.0,52.16,61.0,2009-09-28,No,No,62.059999999999995,SSE,41.0,0.0,19.0,W,1005.3,NorahHead,15.0
30.0,1014.2,65.66,SE,68.18,50.54,54.0,2009-09-29,No,No,62.6,SE,48.0,0.0,24.0,SW,1011.7,NorahHead,13.0
50.0,1018.2,69.08,NE,77.54,55.22,60.0,2009-09-30,No,No,67.46,NE,64.0,0.0,31.0,NE,1012.6,NorahHead,9.0
43.0,1014.3,73.58,NNE,89.6,56.84,53.0,2009-10-01,No,No,77.0,NE,36.0,0.0,30.0,N,1007.6,NorahHead,26.0
54.0,1013.0,67.46,SSW,70.52,62.42,79.0,2009-10-02,Yes,No,65.66,S,77.0,0.0,26.0,S,1007.9,NorahHead,28.0
72.0,1010.4,57.92,S,62.42,59.18,93.0,2009-10-03,Yes,Yes,59.36,SW,93.0,8.6,19.0,SSW,1012.8,NorahHead,33.0
44.0,1020.3,65.48,ESE,67.28,57.02,61.0,2009-10-04,Yes,Yes,61.88,ESE,65.0,16.0,22.0,ESE,1019.1,NorahHead,24.0
,1019.5,65.3,,67.1,56.84,75.0,2009-10-05,,Yes,60.440000000000005,ENE,90.0,6.2,15.0,SSW,1017.0,NorahHead,15.0
,,,,,,,2009-10-06,,,,,,,,,,NorahHead,
,,,,,,,2009-10-07,,,,,,,,,,NorahHead,
,,,,,,,2009-10-08,,,,,,,,,,NorahHead,
67.0,,57.379999999999995,S,60.440000000000005,48.74,76.0,2009-10-09,Yes,,,S,,,35.0,,1025.1,NorahHead,
39.0,1028.9,63.5,S,64.4,51.44,66.0,2009-10-10,Yes,Yes,55.94,SSE,84.0,16.2,24.0,SW,1026.8,NorahHead,20.0
48.0,1024.9,61.88,NNE,67.82,54.14,70.0,2009-10-11,No,Yes,60.440000000000005,SSE,85.0,11.8,7.0,SSE,1020.0,NorahHead,9.0
61.0,1011.9,66.74000000000001,N,71.24000000000001,53.96,82.0,2009-10-12,No,No,65.12,NNE,75.0,0.8,30.0,N,1006.3,NorahHead,13.0
56.0,1002.5,75.56,W,77.0,62.6,26.0,2009-10-13,No,No,67.64,WNW,53.0,0.2,26.0,WNW,998.9,NorahHead,15.0
67.0,1001.9,57.74,SSW,75.02,59.18,68.0,2009-10-14,No,No,67.64,W,38.0,0.0,22.0,NW,1002.4,NorahHead,19.0
44.0,1009.0,73.4,WSW,75.74000000000001,57.02,32.0,2009-10-15,No,No,66.38,WNW,45.0,0.0,17.0,WNW,1006.3,NorahHead,17.0
43.0,1011.9,68.72,WSW,71.42,53.96,30.0,2009-10-16,No,No,61.34,SSW,40.0,0.0,20.0,WSW,1011.4,NorahHead,20.0
37.0,1020.8,66.92,SE,67.64,51.98,60.0,2009-10-17,Yes,No,62.42,SE,53.0,0.0,30.0,SW,1020.2,NorahHead,11.0
44.0,1027.0,66.02,S,67.82,56.48,63.0,2009-10-18,No,Yes,59.72,ESE,89.0,17.6,15.0,WSW,1025.4,NorahHead,9.0
30.0,1027.1,68.18,ENE,69.44,55.22,70.0,2009-10-19,No,No,63.5,ENE,68.0,0.0,22.0,SSE,1024.4,NorahHead,2.0
41.0,1023.6,71.96,NE,74.3,59.540000000000006,72.0,2009-10-20,No,No,65.84,NE,72.0,0.0,35.0,NNE,1018.4,NorahHead,6.0
57.0,1019.8,81.32,S,82.04,57.92,52.0,2009-10-21,No,No,71.24000000000001,NE,65.0,0.2,26.0,,1016.6,NorahHead,0.0
56.0,1024.7,69.44,S,71.78,63.5,64.0,2009-10-22,No,No,66.02,ESE,70.0,0.0,17.0,SE,1022.3,NorahHead,19.0
,1020.0,70.88,,,60.980000000000004,77.0,2009-10-23,,No,70.16,ENE,69.0,0.0,28.0,NNW,1014.3,NorahHead,9.0
,,,,,,,2009-10-24,,,,,,,,,,NorahHead,
,,,,,,,2009-10-25,,,,,,,,,,NorahHead,
,,,,,,,2009-10-26,,,,,,,,,,NorahHead,
,,64.4,,,,72.0,2009-10-27,,,,ESE,,,22.0,,1027.1,NorahHead,
31.0,1025.7,69.62,NE,75.74000000000001,,77.0,2009-10-28,No,,67.1,ENE,75.0,,24.0,NNW,1021.8,NorahHead,9.0
30.0,1025.8,70.88,ESE,72.32,64.75999999999999,78.0,2009-10-29,No,No,71.24000000000001,SSE,75.0,0.0,17.0,SE,1023.4,NorahHead,13.0
33.0,1023.2,73.58,NE,74.12,62.6,72.0,2009-10-30,No,No,68.18,NE,82.0,0.0,24.0,S,1020.6,NorahHead,7.0
46.0,1025.0,71.96,NNE,75.02,66.38,71.0,2009-10-31,No,No,69.44,ENE,79.0,0.0,24.0,ENE,1023.3,NorahHead,17.0
46.0,1024.5,72.32,NE,74.48,62.24,75.0,2009-11-01,No,No,71.42,NE,74.0,0.0,33.0,NNE,1020.4,NorahHead,30.0
35.0,1020.7,73.04,S,73.94,63.5,79.0,2009-11-02,No,No,66.92,SE,89.0,0.0,13.0,SSW,1017.3,NorahHead,22.0
54.0,1012.3,98.41999999999999,S,99.5,64.04,21.0,2009-11-03,No,No,71.78,NW,80.0,0.0,22.0,NNE,1006.9,NorahHead,20.0
44.0,1017.1,66.74000000000001,S,69.8,66.38,78.0,2009-11-04,No,No,67.46,ESE,78.0,0.0,20.0,SE,1015.5,NorahHead,30.0
48.0,1020.3,66.02,SE,70.88,64.4,78.0,2009-11-05,No,No,69.8,SE,77.0,0.0,41.0,E,1020.7,NorahHead,19.0
,1026.9,68.0,,69.08,63.86,73.0,2009-11-06,,No,66.38,E,72.0,0.2,26.0,ESE,1026.5,NorahHead,31.0
,,69.8,,74.84,64.22,79.0,2009-11-07,,,,ENE,,,22.0,,1029.2,NorahHead,
33.0,,71.42,E,72.86,64.4,83.0,2009-11-08,No,,,NE,,,22.0,,1028.1,NorahHead,
41.0,1027.1,73.4,NNE,77.72,64.04,69.0,2009-11-09,No,No,72.68,NE,81.0,0.0,30.0,NE,1024.2,NorahHead,9.0
43.0,1022.5,74.48,NNE,76.82,59.9,63.0,2009-11-10,No,No,71.24000000000001,NE,71.0,0.0,28.0,NE,1019.8,NorahHead,11.0
20.0,1022.4,72.14,E,73.4,60.980000000000004,73.0,2009-11-11,No,No,68.54,E,79.0,0.0,19.0,S,1020.8,NorahHead,9.0
,1020.2,73.22,,78.44,63.32,77.0,2009-11-12,,No,70.7,NE,78.0,0.0,33.0,N,1014.3,NorahHead,11.0
54.0,,68.9,S,70.7,66.92,71.0,2009-11-13,No,,,S,,,44.0,,1018.4,NorahHead,
35.0,1016.5,73.94,NE,75.38,59.72,69.0,2009-11-14,No,No,69.44,NE,69.0,0.0,28.0,NW,1011.3,NorahHead,6.0
43.0,1011.5,73.75999999999999,SSW,74.3,63.68,83.0,2009-11-15,No,No,70.7,S,82.0,0.0,26.0,S,1011.0,NorahHead,17.0
72.0,1009.1,77.9,SSE,80.6,67.1,74.0,2009-11-16,No,No,71.78,NE,79.0,0.0,24.0,SE,1002.7,NorahHead,2.0
67.0,1008.3,70.34,SSW,70.88,66.74000000000001,70.0,2009-11-17,No,No,68.54,S,68.0,0.4,39.0,S,1009.2,NorahHead,35.0
46.0,1012.9,73.22,NNE,75.74000000000001,63.68,63.0,2009-11-18,No,No,70.34,ENE,73.0,0.0,24.0,SSE,1010.7,NorahHead,6.0
54.0,1011.0,75.02,NNE,79.34,65.3,79.0,2009-11-19,No,No,71.78,NNE,80.0,0.0,31.0,NNE,1009.8,NorahHead,20.0
,1009.8,74.66,,84.74,67.46,77.0,2009-11-20,,No,73.58,NNE,87.0,0.0,30.0,N,1005.2,NorahHead,13.0
54.0,,73.94,S,79.88,69.8,76.0,2009-11-21,No,,,S,,,20.0,,1006.9,NorahHead,
63.0,1005.2,100.03999999999999,NW,102.56,68.36,23.0,2009-11-22,No,No,72.68,NW,85.0,0.0,30.0,NNE,1002.2,NorahHead,33.0
76.0,1019.9,68.9,S,71.96,67.46,74.0,2009-11-23,Yes,No,69.44,SSE,76.0,0.0,46.0,SSE,1020.7,NorahHead,39.0
50.0,1025.1,65.12,SSE,70.52,64.04,95.0,2009-11-24,Yes,Yes,64.75999999999999,S,93.0,1.2,30.0,S,1023.4,NorahHead,28.0
39.0,1022.0,76.1,NE,77.18,64.4,76.0,2009-11-25,No,Yes,69.98,NE,90.0,3.6,24.0,NNW,1018.1,NorahHead,2.0
44.0,1017.1,74.66,NNE,81.14,67.28,78.0,2009-11-26,Yes,No,75.38,NE,84.0,0.0,26.0,NE,1011.6,NorahHead,15.0
46.0,1010.2,78.25999999999999,NNW,91.58000000000001,69.25999999999999,66.0,2009-11-27,No,Yes,80.6,ESE,66.0,2.0,24.0,NNW,1006.7,NorahHead,17.0
57.0,1006.6,77.36,NNE,84.91999999999999,69.25999999999999,76.0,2009-11-28,No,No,71.06,NE,91.0,0.0,35.0,NNE,1000.3,NorahHead,17.0
37.0,1001.3,77.0,ENE,79.16,67.46,61.0,2009-11-29,No,No,71.24000000000001,E,82.0,0.0,26.0,S,998.2,NorahHead,7.0
69.0,1007.7,64.22,S,72.32,65.12,80.0,2009-11-30,Yes,No,67.82,S,65.0,0.0,50.0,SSW,1008.5,NorahHead,24.0
72.0,1015.9,64.58,S,65.84,58.1,72.0,2009-12-01,Yes,Yes,60.980000000000004,S,75.0,17.0,44.0,SSW,1016.8,NorahHead,26.0
69.0,1021.3,68.18,S,69.62,56.120000000000005,61.0,2009-12-02,No,Yes,61.16,S,82.0,7.6,39.0,SSW,1021.0,NorahHead,19.0
54.0,1022.9,71.78,NNE,76.1,57.379999999999995,60.0,2009-12-03,No,No,68.18,NE,55.0,0.0,28.0,N,1018.4,NorahHead,9.0
56.0,1015.4,71.6,S,72.32,61.88,76.0,2009-12-04,No,No,70.88,SSE,76.0,0.0,39.0,S,1014.9,NorahHead,30.0
33.0,1015.3,72.32,SSE,75.56,65.3,68.0,2009-12-05,No,No,67.46,ESE,75.0,0.0,22.0,SSW,1012.5,NorahHead,20.0
44.0,1017.4,75.38,NE,78.8,66.74000000000001,70.0,2009-12-06,No,No,74.12,NE,72.0,0.2,24.0,ENE,1015.5,NorahHead,9.0
65.0,1011.9,76.46,S,81.32,69.08,78.0,2009-12-07,No,No,77.72,ENE,77.0,0.0,20.0,NNE,1007.7,NorahHead,9.0
81.0,1008.8,74.84,S,77.54,68.72,79.0,2009-12-08,No,No,71.06,ENE,81.0,0.0,26.0,S,1001.0,NorahHead,9.0
46.0,1010.7,73.94,SSW,75.02,66.38,68.0,2009-12-09,No,No,69.08,SSE,79.0,0.8,28.0,S,1010.1,NorahHead,33.0
63.0,1011.1,74.12,NNE,80.24000000000001,69.08,84.0,2009-12-10,No,No,74.3,NE,81.0,0.0,28.0,NNE,1006.7,NorahHead,19.0
,1012.5,75.38,,82.4,70.88,42.0,2009-12-11,,No,75.2,SE,34.0,0.0,30.0,W,1013.1,NorahHead,19.0
52.0,,74.3,NNE,80.96,66.56,67.0,2009-12-12,No,,,NE,,,41.0,,1014.1,NorahHead,
46.0,1015.7,75.56,S,76.46,66.2,78.0,2009-12-13,No,No,71.6,SSE,79.0,0.0,37.0,SSW,1014.4,NorahHead,26.0
44.0,1020.4,70.7,SE,76.1,68.54,78.0,2009-12-14,No,No,68.72,SE,82.0,0.4,28.0,ESE,1020.3,NorahHead,28.0
56.0,1022.4,74.48,NE,79.16,68.36,73.0,2009-12-15,No,No,73.4,NE,74.0,0.2,26.0,NE,1020.1,NorahHead,13.0
61.0,1020.3,75.92,NE,83.84,70.34,79.0,2009-12-16,No,No,76.1,NE,82.0,0.0,39.0,NE,1016.4,NorahHead,19.0
63.0,1014.5,76.82,NNE,81.5,69.25999999999999,75.0,2009-12-17,No,No,74.84,NNE,80.0,0.0,46.0,NNE,1008.8,NorahHead,31.0
46.0,1015.2,66.74000000000001,S,71.96,68.18,93.0,2009-12-18,Yes,No,69.44,S,84.0,0.2,33.0,SSW,1015.9,NorahHead,15.0
52.0,1015.1,75.74000000000001,SSE,79.7,62.959999999999994,54.0,2009-12-19,No,Yes,71.24000000000001,SSE,79.0,8.6,37.0,WNW,1013.2,NorahHead,11.0
50.0,1020.8,73.75999999999999,SSE,76.1,68.0,60.0,2009-12-20,No,No,69.62,E,73.0,0.0,19.0,ESE,1019.4,NorahHead,24.0
80.0,1016.7,74.66,NNE,76.1,68.0,72.0,2009-12-21,No,No,76.1,NE,69.0,0.0,43.0,NNE,1012.5,NorahHead,28.0
46.0,1012.1,,NE,81.68,67.1,,2009-12-22,No,No,75.2,,72.0,0.0,,NE,,NorahHead,19.0
